Region Code,annual_ntl_sum
IDN,3085079.25
MYS,1823331.375
CHL,1200771.25
BOL,1119494.0
PER,1446905.0
ARG,6103801.0
GB1,0.0
CYP,80972.0625
IND,13483581.0
CH1,11038.080078125
IS1,216163.1875
LBN,262109.0
ETH,747732.8125
SDS,742779.9375
SOM,319097.4375
KEN,634368.9375
MWI,80646.296875
TZA,660733.5625
SYR,532966.5
SOL,114481.296875
FR1,0.44999998807907104
SUR,75589.6171875
GUY,70253.0
KOR,2528317.0
PRK,190812.4375
MAR,1751188.5
SAH,70602.34375
CRI,169190.484375
NIC,111435.96875
COG,436222.90625
COD,1443920.375
BTN,30194.580078125
UKR,2844520.75
BLR,812937.625
NAM,613831.3125
ZAF,3048780.25
NL1,5669.31982421875
OMN,1372199.0
UZB,1536591.5
KA1,23821.029296875
TJK,432172.03125
LTU,323887.4375
BRA,13819375.0
URY,465298.4375
MNG,3791831.25
CZE,769864.625
DEU,3507201.5
EST,368541.90625
LVA,427194.71875
SWE,3499440.0
FI1,6687.509765625
VNM,2879715.5
KHM,104065.0234375
LUX,61668.48046875
ARE,1825038.125
BEL,1116832.625
GEO,333491.59375
MKD,132835.984375
ALB,150636.515625
AZE,473044.125
KOS,88540.390625
TUR,6587596.0
ESP,5160458.5
LAO,90809.7578125
KGZ,815195.9375
ARM,137499.25
DN1,6456.97021484375
LBY,3054750.75
TUN,824357.375
ROU,1430112.75
HUN,725633.25
SVK,379179.90625
POL,3289771.75
IRL,479443.0
GRC,1121201.75
ZMB,564229.0625
SLE,45270.98046875
GIN,264784.375
LBR,59005.62109375
CAF,539322.4375
SDN,1095815.875
DJI,19840.939453125
ERI,44022.3203125
AUT,596052.5625
IRQ,7118464.0
ITA,6322950.5
CHE,362117.15625
IRN,8986097.0
LIE,2006.6500244140625
CIV,447465.0
SRB,710597.375
MLI,817868.5625
SEN,201102.09375
NGA,1680832.75
BEN,141004.625
AGO,1179070.25
HRV,490706.625
SVN,143998.859375
QAT,1009181.75
SAU,10660159.0
BWA,513326.96875
ZWE,342294.90625
PAK,2103102.25
BGR,583243.5
THA,2297707.0
SMR,3651.47998046875
HTI,23601.310546875
DOM,286012.90625
TCD,624778.0
KWT,889772.375
SLV,72442.28125
GTM,236547.71875
TLS,20272.419921875
BRN,48060.640625
MCO,3029.360107421875
DZA,6363285.0
MOZ,541849.625
SWZ,41139.48828125
BDI,15599.1904296875
RWA,35892.671875
MMR,344298.53125
BGD,393470.375
AND,8945.9296875
AFG,882953.9375
MNE,76595.3984375
BIH,285792.96875
UGA,238594.234375
CU1,259877.546875
HND,183558.8125
ECU,823336.0
COL,1377940.75
PRY,714754.375
BRI,4.5
PRT,1357000.625
MDA,136128.53125
TKM,1608169.5
JOR,612147.5625
NPL,174350.921875
LSO,33799.23828125
CMR,335582.6875
GAB,290518.75
NER,499853.1875
BFA,227069.984375
TGO,90756.1328125
GHA,623524.8125
GNB,12742.4697265625
US1,3857.699951171875
MEX,6451023.5
BLZ,24518.330078125
PAN,149686.4375
VEN,3012112.75
PNG,206915.59375
EGY,4338689.5
YEM,438958.59375
MRT,701093.8125
GNQ,36458.05078125
GMB,10116.26953125
VAT,
CYN,30560.330078125
CNM,8814.669921875
KAS,4230.97998046875
SPI,0.0
BRT,704.0499877929688
AU1,2.109999895095825
FJI,16180.990234375
NZ1,147.8800048828125
MDG,381955.1875
PHL,511912.53125
LKA,134248.375
BHS,34982.12109375
TWN,866708.875
JPN,4037893.5
ISL,587309.5625
SYC,1649.1400146484375
MHL,146.13999938964844
TTO,135351.171875
GRD,1630.239990234375
VCT,1146.9599609375
BRB,8968.6298828125
LCA,5591.9599609375
DMA,1367.3800048828125
ATG,4453.169921875
KNA,3240.909912109375
JAM,71529.5
MUS,20693.48046875
COM,1776.949951171875
STP,2189.820068359375
CPV,9332.51953125
MLT,27986.7109375
SGP,129349.109375
TON,1174.72998046875
WSM,2765.3798828125
SLB,8065.5400390625
TUV,37.630001068115234
MDV,2635.81005859375
NRU,466.9800109863281
FSM,627.3800048828125
VUT,6848.52001953125
PLW,603.1300048828125
BHR,251437.59375
PGA,10.699999809265137
BJN,
SER,0.17000000178813934
SCR,0.0
