Region Code,annual_ntl_sum
IDN,3887613.5
MYS,1816210.5
CHL,1580810.5
BOL,1265467.125
PER,2185172.0
ARG,6646910.0
GB1,15404.9404296875
CYP,80532.078125
IND,16469622.0
CH1,7878.919921875
IS1,212215.203125
LBN,281727.65625
ETH,901340.8125
SDS,699601.75
SOM,431321.1875
KEN,697198.25
MWI,107201.7109375
TZA,791122.5
SYR,492612.3125
SOL,119976.0078125
FR1,5.670000076293945
SUR,231443.28125
GUY,283160.0625
KOR,2285268.75
PRK,185473.578125
MAR,1710243.625
SAH,83505.0625
CRI,236032.265625
NIC,195322.203125
COG,536389.375
COD,2236327.5
BTN,55362.421875
UKR,2097877.5
BLR,771940.0
NAM,656889.5
ZAF,2851878.5
NL1,5161.3798828125
OMN,1662493.0
UZB,1358132.5
KA1,15547.76953125
TJK,344512.09375
LTU,288145.53125
BRA,17781538.0
URY,393574.25
MNG,3058072.75
CZE,706007.75
DEU,3438585.25
EST,636109.75
LVA,368699.59375
SWE,3068943.75
FI1,9185.150390625
VNM,2830730.0
KHM,209085.0625
LUX,64130.62890625
ARE,1710159.0
BEL,1162882.75
GEO,297737.09375
MKD,128357.296875
ALB,138796.640625
AZE,411044.1875
KOS,82413.9765625
TUR,6638273.5
ESP,5030600.5
LAO,287583.75
KGZ,542144.3125
ARM,98036.453125
DN1,4272.990234375
LBY,3082823.75
TUN,756113.75
ROU,1149920.375
HUN,626400.4375
SVK,315348.6875
POL,3147427.0
IRL,504419.59375
GRC,1020114.5625
ZMB,661037.5
SLE,101934.2890625
GIN,368630.375
LBR,124173.328125
CAF,582005.375
SDN,1758099.375
DJI,20702.970703125
ERI,80017.703125
AUT,507046.90625
IRQ,7616522.0
ITA,6421969.5
CHE,377816.8125
IRN,10135326.0
LIE,2089.489990234375
CIV,632318.375
SRB,713401.1875
MLI,1256910.25
SEN,287195.3125
NGA,1982554.5
BEN,184059.453125
AGO,1306408.25
HRV,460460.375
SVN,131381.59375
QAT,1042542.0625
SAU,11471579.0
BWA,504370.40625
ZWE,346519.8125
PAK,2439670.75
BGR,483841.96875
THA,2730352.0
SMR,3928.39990234375
HTI,25340.060546875
DOM,279283.0625
TCD,1180102.375
KWT,989357.5
SLV,88572.9765625
GTM,284529.03125
TLS,17021.119140625
BRN,57345.05859375
MCO,3265.139892578125
DZA,6516099.0
MOZ,726437.4375
SWZ,36213.8984375
BDI,24957.08984375
RWA,37567.078125
MMR,1170134.25
BGD,463871.375
AND,8575.9404296875
AFG,1140566.875
MNE,72312.65625
BIH,240787.625
UGA,277373.15625
CU1,313127.875
HND,274994.6875
ECU,912145.125
COL,2013803.375
PRY,746941.8125
BRI,4.159999847412109
PRT,1278634.125
MDA,106971.703125
TKM,1418663.25
JOR,601610.4375
NPL,261835.125
LSO,35492.78125
CMR,652849.125
GAB,499869.40625
NER,1114862.625
BFA,335251.4375
TGO,98799.84375
GHA,659196.6875
GNB,43740.73828125
US1,3418.080078125
MEX,7373422.0
BLZ,35709.5
PAN,209867.6875
VEN,5001930.5
PNG,212349.921875
EGY,4595577.5
YEM,523657.625
MRT,1008009.25
GNQ,49456.5390625
GMB,19666.369140625
VAT,
CYN,29583.640625
CNM,9719.349609375
KAS,4941.68994140625
SPI,2062.050048828125
BRT,1738.5999755859375
AU1,1.440000057220459
FJI,15096.23046875
NZ1,157.9499969482422
MDG,484052.75
PHL,645139.125
LKA,195386.59375
BHS,35333.23828125
TWN,879456.75
JPN,3756721.5
ISL,217839.234375
SYC,1619.800048828125
MHL,199.1300048828125
TTO,148506.375
GRD,1944.8800048828125
VCT,1299.4000244140625
BRB,9850.9501953125
LCA,6006.52001953125
DMA,1403.3399658203125
ATG,5333.18994140625
KNA,3561.139892578125
JAM,78108.5703125
MUS,21300.80078125
COM,1752.469970703125
STP,3574.360107421875
CPV,11330.7001953125
MLT,27434.240234375
SGP,123607.2734375
TON,1013.4199829101562
WSM,2308.330078125
SLB,11133.0498046875
TUV,20.190000534057617
MDV,2173.7900390625
NRU,328.75
FSM,865.5599975585938
VUT,5927.39990234375
PLW,802.6099853515625
BHR,255830.375
PGA,20.899999618530273
BJN,
SER,0.25
SCR,0.0
