Region Code,annual_ntl_sum
IDN,1099966.5
MYS,414561.0
CHL,378420.25
BOL,172505.16
PER,283105.16
ARG,1689199.2
GB1,2713.86
CYP,72129.52
IND,8966272.0
CH1,1817.88
IS1,141848.14
LBN,134901.78
ETH,28565.36
SDS,960.21
SOM,1111.44
KEN,69153.22
MWI,32035.2
TZA,46799.08
SYR,874191.8
SOL,316.76
FR1,0.0
SUR,17735.83
GUY,10349.15
KOR,1806231.2
PRK,34242.72
MAR,395616.2
SAH,389.65
CRI,113565.41
NIC,45904.96
COG,23308.13
COD,70751.1
BTN,3057.92
UKR,5846155.5
BLR,1112317.5
NAM,47113.38
ZAF,1889065.2
NL1,7122.02
OMN,419517.7
UZB,1490041.8
KA1,10492.82
TJK,231040.98
LTU,258645.6
BRA,5526107.5
URY,122563.02
MNG,64775.2
CZE,1628288.5
DEU,8322673.5
EST,192051.4
LVA,195255.77
SWE,4567644.5
FI1,6045.32
VNM,193458.1
KHM,5423.8
LUX,101100.46
ARE,605814.25
BEL,1746061.5
GEO,130247.25
MKD,67239.76
ALB,14012.62
AZE,310776.22
KOS,46036.52
TUR,1784666.9
ESP,4575588.0
LAO,9570.35
KGZ,169688.66
ARM,40659.21
DN1,5673.84
LBY,1270782.6
TUN,389266.38
ROU,588088.9
HUN,682437.8
SVK,870423.25
POL,3027309.5
IRL,653998.2
GRC,749112.9
ZMB,93019.84
SLE,2478.31
GIN,8392.74
LBR,960.07
CAF,7151.08
SDN,139369.14
DJI,3693.56
ERI,4131.88
AUT,849667.6
IRQ,1201539.2
ITA,6853987.0
CHE,776541.8
IRN,4299282.5
LIE,4125.12
CIV,60582.07
SRB,439927.44
MLI,13114.1
SEN,26551.8
NGA,1697624.4
BEN,17654.52
AGO,68763.24
HRV,212402.6
SVN,171461.34
QAT,187170.6
SAU,3193535.8
BWA,31194.46
ZWE,131705.7
PAK,2552329.8
BGR,539059.75
THA,873553.94
SMR,3498.28
HTI,11258.49
DOM,117094.88
TCD,5097.34
KWT,261458.19
SLV,75746.52
GTM,103520.67
TLS,1603.54
BRN,24725.22
MCO,1751.41
DZA,1838838.4
MOZ,28559.54
SWZ,22258.22
BDI,4017.42
RWA,7515.34
MMR,78042.15
BGD,312478.25
AND,13421.02
AFG,30802.74
MNE,25132.05
BIH,30161.17
UGA,16577.07
CU1,113786.41
HND,62820.42
ECU,343086.28
COL,909201.06
PRY,105776.25
BRI,0.0
PRT,866284.06
MDA,450355.53
TKM,349844.97
JOR,220109.92
NPL,38224.14
LSO,8432.27
CMR,39949.62
GAB,70569.32
NER,18183.55
BFA,14561.13
TGO,19118.83
GHA,99105.88
GNB,1907.57
US1,6389.22
MEX,4117894.5
BLZ,7357.79
PAN,59642.49
VEN,1442622.1
PNG,31786.04
EGY,1754438.1
YEM,186725.7
MRT,10643.07
GNQ,7217.84
GMB,2767.47
VAT,0.0
CYN,35189.7
CNM,8496.53
KAS,0.0
SPI,0.0
BRT,0.0
AU1,0.0
FJI,12974.95
NZ1,16.76
MDG,11432.8
PHL,266384.25
LKA,163999.31
BHS,23766.64
TWN,646286.3
JPN,7392587.5
ISL,122908.95
SYC,2951.3
MHL,220.15
TTO,78755.24
GRD,1543.15
VCT,2320.69
BRB,15205.97
LCA,5336.51
DMA,965.6
ATG,4430.1
KNA,2844.78
JAM,106356.61
MUS,24186.02
COM,795.16
STP,863.07
CPV,3201.05
MLT,22595.91
SGP,37158.64
TON,1544.2
WSM,839.19
SLB,456.35
TUV,0.0
MDV,819.18
NRU,395.84
FSM,871.36
VUT,2744.83
PLW,451.99
BHR,37764.64
PGA,0.0
BJN,0.0
SER,0.0
SCR,0.0
