0.000000000000000000e+00,5.314309905113878685e-01,5.006632006089821729e-01,1.022367046662376211e+00,1.059510976547506367e-01,1.107602911225164188e+00,1.211547310842639558e+00,1.008830583125912561e+00,1.186781249227031321e+00,1.024610636405965725e+00,3.966749919321572726e-01,3.995457323028976937e-01,1.202496639291968705e+00,9.974380760603285268e-01
5.314309905113878685e-01,0.000000000000000000e+00,4.739910856450122445e-01,3.564385375652681098e-01,2.578311238119730398e-01,4.414889038656339970e-01,4.975550947353366560e-01,3.276995229566881385e-01,4.428221702724308706e-01,3.633155657658257986e-01,1.400100424395754217e+00,1.364859276654605491e+00,5.373239914270127038e-01,3.760328321595625134e-01
5.006632006089821729e-01,4.739910856450122445e-01,0.000000000000000000e+00,1.860253660208743831e-01,2.762985161481439356e-01,2.839700495424817284e-01,2.718187393142481589e-01,2.057341294796377618e-01,2.280315436039761501e-01,2.012087937043030017e-01,4.028535732804221503e-01,3.436129364662563468e-01,3.885390533886812214e-01,1.893271923996242556e-01
1.022367046662376211e+00,3.564385375652681098e-01,1.860253660208743831e-01,0.000000000000000000e+00,5.611393024435207266e-02,1.371818983614312870e+00,1.419346456141785673e+00,1.524566236361565519e+00,1.430976492771821373e+00,1.447643159438488425e+00,3.240392942964596124e-01,3.087123332458143743e-01,1.202253399625652364e+00,1.521361108156437769e+00
1.059510976547506367e-01,2.578311238119730398e-01,2.762985161481439356e-01,5.611393024435207266e-02,0.000000000000000000e+00,2.927614985306048467e-02,1.049079247114224067e-01,5.358910464260402406e-02,3.699135131826158940e-02,3.231924202658698064e-02,1.553468025776525430e-01,1.387448344827686419e-01,1.551969877844698864e-01,3.720657412963790378e-02
1.107602911225164188e+00,4.414889038656339970e-01,2.839700495424817284e-01,1.371818983614312870e+00,2.927614985306048467e-02,0.000000000000000000e+00,1.387020448815777574e+00,1.380930705226034672e+00,1.576123012918341892e+00,1.487386749182079360e+00,3.983050044317351102e-01,3.502984900284595859e-01,1.109064521510303880e+00,1.427450851746181026e+00
1.211547310842639558e+00,4.975550947353366560e-01,2.718187393142481589e-01,1.419346456141785673e+00,1.049079247114224067e-01,1.387020448815777574e+00,0.000000000000000000e+00,1.396269533064862234e+00,1.418476492771822084e+00,1.495445357240686501e+00,5.013218071052882863e-01,4.483150915985727458e-01,1.287247999043327873e+00,1.366095540390869889e+00
1.008830583125912561e+00,3.276995229566881385e-01,2.057341294796377618e-01,1.524566236361565519e+00,5.358910464260402406e-02,1.380930705226034672e+00,1.396269533064862234e+00,0.000000000000000000e+00,1.401626675922005294e+00,1.563302500097829562e+00,3.146087872191904999e-01,3.057870533974571536e-01,1.250175349470678654e+00,1.490225577020906300e+00
1.186781249227031321e+00,4.428221702724308706e-01,2.280315436039761501e-01,1.430976492771821373e+00,3.699135131826158940e-02,1.576123012918341892e+00,1.418476492771822084e+00,1.401626675922005294e+00,0.000000000000000000e+00,1.443155979951308510e+00,4.032556824087287772e-01,3.718544447574916312e-01,1.164757439703222097e+00,1.369712756508085771e+00
1.024610636405965725e+00,3.633155657658257986e-01,2.012087937043030017e-01,1.447643159438488425e+00,3.231924202658698064e-02,1.487386749182079360e+00,1.495445357240686501e+00,1.563302500097829562e+00,1.443155979951308510e+00,0.000000000000000000e+00,3.474866802438447699e-01,3.168718019822054366e-01,1.167348027220279416e+00,1.580335467130796090e+00
3.966749919321572726e-01,1.400100424395754217e+00,4.028535732804221503e-01,3.240392942964596124e-01,1.553468025776525430e-01,3.983050044317351102e-01,5.013218071052882863e-01,3.146087872191904999e-01,4.032556824087287772e-01,3.474866802438447699e-01,0.000000000000000000e+00,1.608433757729087255e+00,4.503720764490801720e-01,3.515913014680323023e-01
3.995457323028976937e-01,1.364859276654605491e+00,3.436129364662563468e-01,3.087123332458143743e-01,1.387448344827686419e-01,3.502984900284595859e-01,4.483150915985727458e-01,3.057870533974571536e-01,3.718544447574916312e-01,3.168718019822054366e-01,1.608433757729087255e+00,0.000000000000000000e+00,4.052725869491387023e-01,3.083934747538799037e-01
1.202496639291968705e+00,5.373239914270127038e-01,3.885390533886812214e-01,1.202253399625652364e+00,1.551969877844698864e-01,1.109064521510303880e+00,1.287247999043327873e+00,1.250175349470678654e+00,1.164757439703222097e+00,1.167348027220279416e+00,4.503720764490801720e-01,4.052725869491387023e-01,0.000000000000000000e+00,1.109174950297202589e+00
9.974380760603285268e-01,3.760328321595625134e-01,1.893271923996242556e-01,1.521361108156437769e+00,3.720657412963790378e-02,1.427450851746181026e+00,1.366095540390869889e+00,1.490225577020906300e+00,1.369712756508085771e+00,1.580335467130796090e+00,3.515913014680323023e-01,3.083934747538799037e-01,1.109174950297202589e+00,0.000000000000000000e+00
