Region Code,annual_ntl_sum
IDN,1679742.75
MYS,754571.25
CHL,1324316.5
BOL,536965.625
PER,814804.0625
ARG,5902064.0
GB1,3909.909912109375
CYP,82421.859375
IND,11453032.0
CH1,12434.330078125
IS1,176465.078125
LBN,247171.15625
ETH,424856.6875
SDS,221856.84375
SOM,140520.59375
KEN,300602.9375
MWI,96532.296875
TZA,494475.375
SYR,670122.4375
SOL,68594.796875
FR1,1.6299999952316284
SUR,72761.84375
GUY,85853.3671875
KOR,1893626.75
PRK,163315.953125
MAR,1468176.625
SAH,90402.1328125
CRI,141244.984375
NIC,92473.2265625
COG,281020.875
COD,720964.625
BTN,77403.6875
UKR,1991069.5
BLR,618210.375
NAM,747296.75
ZAF,3102715.75
NL1,3503.449951171875
OMN,1288010.75
UZB,1522306.875
KA1,10931.490234375
TJK,340315.8125
LTU,225711.15625
BRA,11638159.0
URY,333768.6875
MNG,1787691.625
CZE,726681.125
DEU,3183891.0
EST,236775.59375
LVA,210952.203125
SWE,4399460.5
FI1,4396.72021484375
VNM,1323185.0
KHM,70358.8203125
LUX,64702.109375
ARE,1554143.625
BEL,1056521.125
GEO,223649.234375
MKD,123301.71875
ALB,134321.890625
AZE,411832.1875
KOS,65152.640625
TUR,4689844.5
ESP,4944998.0
LAO,187099.65625
KGZ,415057.46875
ARM,72701.4296875
DN1,5704.97021484375
LBY,3119547.0
TUN,625607.625
ROU,1011181.625
HUN,548781.8125
SVK,282438.3125
POL,2856201.5
IRL,424533.09375
GRC,955982.9375
ZMB,521117.1875
SLE,47157.26171875
GIN,136005.359375
LBR,75456.21875
CAF,196836.515625
SDN,1298992.625
DJI,11338.919921875
ERI,49468.98046875
AUT,398994.8125
IRQ,5519590.5
ITA,5103036.0
CHE,241478.875
IRN,8201309.5
LIE,1222.93994140625
CIV,315962.75
SRB,584400.1875
MLI,957554.1875
SEN,136783.390625
NGA,1264450.0
BEN,74521.5625
AGO,970755.75
HRV,391712.90625
SVN,102217.09375
QAT,730239.25
SAU,8902826.0
BWA,627448.6875
ZWE,324849.40625
PAK,2301965.25
BGR,414876.90625
THA,1547176.5
SMR,3196.780029296875
HTI,23191.630859375
DOM,189143.59375
TCD,759715.625
KWT,834008.875
SLV,41155.6015625
GTM,167707.90625
TLS,12794.7900390625
BRN,31087.390625
MCO,2468.1201171875
DZA,6340126.5
MOZ,572337.9375
SWZ,44651.609375
BDI,10572.01953125
RWA,20739.51953125
MMR,847523.9375
BGD,375785.96875
AND,8037.06005859375
AFG,1167416.0
MNE,61671.3515625
BIH,190378.3125
UGA,89524.921875
CU1,223306.34375
HND,160003.359375
ECU,738863.8125
COL,1586280.625
PRY,560284.5
BRI,2.7100000381469727
PRT,1328019.125
MDA,94395.3671875
TKM,1672095.25
JOR,444213.5625
NPL,261801.875
LSO,40698.12109375
CMR,211373.09375
GAB,218022.578125
NER,843973.625
BFA,161154.015625
TGO,39538.23046875
GHA,288159.90625
GNB,17910.0
US1,2282.5400390625
MEX,5607966.0
BLZ,20700.69921875
PAN,116555.0234375
VEN,5754678.0
PNG,133444.234375
EGY,4724975.5
YEM,586920.75
MRT,930779.0625
GNQ,30827.380859375
GMB,8472.490234375
VAT,
CYN,31780.2109375
CNM,9303.419921875
KAS,4925.75
SPI,1103.469970703125
BRT,1510.4100341796875
AU1,0.699999988079071
FJI,19850.349609375
NZ1,132.2899932861328
MDG,498499.84375
PHL,296064.84375
LKA,115599.71875
BHS,40119.671875
TWN,798397.75
JPN,3170398.5
ISL,788123.25
SYC,1546.469970703125
MHL,257.8900146484375
TTO,143209.15625
GRD,1949.0999755859375
VCT,1036.8499755859375
BRB,8093.02001953125
LCA,5277.5498046875
DMA,1232.8699951171875
ATG,4525.35986328125
KNA,2307.52001953125
JAM,61056.94921875
MUS,20438.849609375
COM,1385.1300048828125
STP,1629.260009765625
CPV,7057.5400390625
MLT,28305.48046875
SGP,67436.65625
TON,1105.949951171875
WSM,2395.72998046875
SLB,4721.009765625
TUV,17.799999237060547
MDV,1225.6700439453125
NRU,329.5199890136719
FSM,546.260009765625
VUT,16077.849609375
PLW,12.420000076293945
BHR,193056.6875
PGA,2.619999885559082
BJN,
SER,0.12999999523162842
SCR,0.0
