Region Code,annual_ntl_sum,annual_ntl_sum_sq,calibrated_ntl_sum,avg_ntl,avg_calibrated,rescaled_calibrated_ntl_sum,avg_rescaled_calibrated
IDN,10650921.0,102167224.0,29261441.068099998,0.9554249811353522,2.6248539239454183,48748858.45549175,4.3729436327814435
MYS,2275629.8,53270284.0,5325181.5745,1.2346255969322484,2.889136660185094,8515074.79610944,4.619788905501835
PRK,0.0,0.0,947762.088,0.0,1.8956,1845829.2274619574,3.6918061271690017
MAR,1080441.2,5815002.0,7147826.5161999995,0.3232049557001141,2.138212567718189,13098848.416593527,3.9184110363503546
CHL,3868621.0,35802504.0,48084377.7765,0.16247439696102375,2.0194483467062008,90658643.15214589,3.807482918448085
SAH,302389.1,880153.6,1813136.7363500001,0.3608737421473716,2.1638129121436482,3303413.746487049,3.9423222614699083
CRI,329949.8,4711238.5,965716.7924,0.8818697413857618,2.581109059516555,1620840.9644598106,4.332085069169983
BOL,4802850.0,29163322.0,8022367.989,2.0657819183597104,3.4505476402769086,11959935.400116235,5.144157800953668
NIC,446527.53,2802301.0,922735.9481850001,1.4435592776506188,2.983072597616092,1456151.0564749062,4.707526918295723
COG,1694255.2,11122200.0,3073673.3196,1.7883359791934066,3.244352200145241,4691075.157549844,4.951567205074398
PER,4904911.5,30061050.0,10028845.73475,1.4674467760465284,3.0004205663908237,15788973.927052327,4.723730262276012
COD,10370984.0,51819812.0,17587776.348,2.0030136991592777,3.3968384256299626,26375113.190047808,5.093992338291363
BTN,118565.99,523147.75,241820.64290500002,1.4674008663366338,2.9928297389232674,381104.53463604377,4.716640280149057
ARG,14438557.0,146663740.0,29142903.0793,1.5123242127089198,3.0524877212767683,45562995.22951532,4.772362008830732
GB1,56181.42,155829.19,178172.34176,0.7805468413520985,2.475406612667936,304704.32996512996,4.233356905193742
CYP,0.0,0.0,28358.176,0.0,1.8956,55229.41966244826,3.6918061271690013
UKR,0.0,0.0,3523685.3456,0.0,1.8956000000000002,6862609.806447405,3.6918061271690017
BLR,0.0,0.0,1287157.8943999999,0.0,1.8955999999999997,2506824.9636948043,3.6918061271690017
MNG,0.0,0.0,9275462.7224,0.0,1.8956000000000002,18064575.91838151,3.6918061271690017
CZE,0.0,0.0,460228.9328,0.0,1.8956,896326.2260031076,3.6918061271690017
IND,16263055.0,205629710.0,35503899.636700004,1.3437590605104317,2.93356241003112,56413914.52680934,4.661283429482414
CH1,2129.25,133416.56,2203.0294049999998,16.898809523809526,17.484360357142855,2299.7538712149967,18.252014850912673
NAM,2839662.8,10424545.0,6561604.1168,1.2111026949381838,2.7984929862003196,10633473.490600504,4.53512593150849
IS1,7753.0,217111.0,57007.7171,0.29009204519943127,2.133043369752301,104594.41668692848,3.9135829037988654
LBN,0.0,0.0,67591.4092,0.0,1.8956,131638.73107646508,3.6918061271690013
DEU,0.0,0.0,1955258.3232,0.0,1.8956,3807994.649603265,3.691806127169002
EST,0.0,0.0,376049.12799999997,0.0,1.8955999999999997,732380.4995077865,3.6918061271690013
LVA,0.0,0.0,478809.604,0.0,1.8956,932513.3096616182,3.691806127169002
ETH,4708931.5,18899972.0,8220668.422750001,1.8970798082346305,3.3118477249012974,12447263.334735602,5.014609352483927
SDS,2376291.8,8261537.5,4585167.2692,1.600179257327867,3.087621459432087,7135765.635423956,4.8051776111664495
ZAF,6402260.5,85073520.0,19552898.591649998,0.8315138052690011,2.5394944663657126,33055721.32942058,4.293216220823597
NL1,7177.16,333757.1,7450.06292,11.557423510466988,11.996880708534622,8151.61918921163,13.126600948811
SWE,0.0,0.0,4886462.5152,0.0,1.8956000000000002,9516708.300167236,3.691806127169002
KGZ,0.0,0.0,1228206.63,0.0,1.8955999999999997,2392013.4849459752,3.6918061271690013
FI1,0.0,0.0,25344.172,0.0,1.8956,49359.44792024956,3.691806127169002
SOM,1952752.1,7081342.5,5366580.27695,0.946458496912593,2.601070306099204,8976511.636222323,4.3507292660125065
ARM,0.0,0.0,210889.2912,0.0,1.8956,410720.8152598058,3.691806127169002
DN1,0.0,0.0,38158.428,0.0,1.8956,74316.057339912,3.6918061271690017
OMN,1836871.5,31739444.0,3540270.5887499996,1.661349884683218,3.2019812678062674,5430943.867512276,4.9119919210530245
KEN,2837307.5,13637720.0,4246774.33475,2.5347587014008006,3.7939307593178246,6117172.987102376,5.464884386705239
MWI,614604.94,4255970.0,1152468.6424299998,1.6927068770828169,3.174057788509735,1774025.367723394,4.885910842279859
VNM,1974696.1,31964596.0,4524045.4542499995,1.2570732232116257,2.879965378535943,7243622.255846519,4.611222748089921
KHM,492917.38,1854893.2,989702.92081,1.5019909438837697,3.015768736318317,1554919.4671496393,4.738065754807296
LUX,0.0,0.0,16027.297999999999,0.0,1.8956,31214.220805213903,3.691806127169001
ARE,824950.5,33967680.0,1163313.42825,3.4332168050440104,4.841390133591361,1548212.0108220265,6.443232040377163
TZA,4682665.0,25222622.0,6784570.6941,2.7149409546515026,3.9335952576450506,9650697.406454226,5.59533377462014
BEL,0.0,0.0,212394.3976,0.0,1.8956,413652.10932477796,3.6918061271690017
UZB,0.0,0.0,3932179.5631999997,0.0,1.8956,7658179.259627816,3.6918061271690017
SYR,0.0,0.0,911779.8088,0.0,1.8956,1775751.3635560356,3.6918061271690017
KA1,0.0,0.0,26727.96,0.0,1.8956,52054.46639308293,3.6918061271690017
GEO,0.0,0.0,465995.348,0.0,1.8956,907556.7002419558,3.691806127169002
SOL,675265.75,2428056.0,1106590.846975,2.1216357815229547,3.4768278066049594,1645074.4321075191,5.168703993098817
MKD,0.0,0.0,107190.4932,0.0,1.8956,208760.56107302554,3.6918061271690017
FR1,18.33,57.89,43.966655,1.145625,2.7479159375,71.80617557494101,4.487885973433813
LBY,4506806.5,17063356.0,9297620.787050001,1.4391579207538228,2.9690080104056835,14700755.553149428,4.69439031726362
ALB,0.0,0.0,146279.66079999998,0.0,1.8955999999999997,284889.2952213775,3.6918061271690017
SUR,483388.47,2336392.0,829289.286415,1.961151199681924,3.3645024237672527,1248133.056381356,5.063789876669923
TJK,0.0,0.0,935478.6,0.0,1.8956,1821906.3237579027,3.6918061271690026
LTU,0.0,0.0,412194.4288,0.0,1.8956,802775.8587406451,3.6918061271690017
AZE,0.0,0.0,561027.4628,0.0,1.8956,1092638.0168153192,3.6918061271690017
GUY,672294.2,2223923.0,1493057.3045,1.2839205845393467,2.851381147040063,2400576.233046802,4.584524513768992
TUN,123787.0,1712439.0,891841.2265000001,0.29486785531377663,2.1244178285156208,1639559.5433755773,3.9055264786640875
KOS,0.0,0.0,68795.1152,0.0,1.8956,133983.02796721744,3.6918061271690026
KOR,0.0,0.0,1076496.0752,0.0,1.8956000000000002,2096547.165170259,3.691806127169002
ROU,0.0,0.0,1197291.2896,0.0,1.8956,2331803.8188179764,3.691806127169002
HUN,0.0,0.0,525270.76,0.0,1.8956,1022999.4778385304,3.691806127169002
SVK,0.0,0.0,289562.37799999997,0.0,1.8955999999999997,563941.8449557008,3.6918061271690013
TUR,0.0,0.0,3288847.0439999998,0.0,1.8956,6405246.712576946,3.6918061271690017
POL,0.0,0.0,1603125.9804,0.0,1.8956,3122193.6680019693,3.6918061271690017
IRL,0.0,0.0,484299.26159999997,0.0,1.8956,943204.7802058995,3.6918061271690013
GRC,0.0,0.0,1634301.018,0.0,1.8956,3182909.111569391,3.691806127169002
