Region Code,annual_ntl_sum,annual_ntl_sum_sq,calibrated_ntl_sum,avg_ntl,avg_calibrated,rescaled_calibrated_ntl_sum,avg_rescaled_calibrated
IDN,4198644.0,28862732.0,14460955.7944,0.3766330972217388,1.2971984692275702,34924914.16097163,3.13288732996894
MYS,1370456.0,28971916.0,3156674.4098,0.7435304534460664,1.7126296322539272,6489646.460975771,3.5209082056147554
PRK,296910.5,669226.0,790038.1808999998,0.5938447537901516,1.580139567382695,1698511.996618256,3.397159879631697
MAR,1615409.9,13098463.0,4773973.6016,0.48323637155545873,1.4280943066764227,10881623.112965973,3.2551466161892986
SAH,177896.6,285544.84,918577.9471559998,0.21230332626835463,1.0962387904995128,2467878.2460419512,2.94518703820095
CRI,239855.98,3737095.0,600537.3717199999,0.6410724633032918,1.605079732405358,1279756.2043569793,3.4204544842067293
NIC,317178.94,1879204.1,653499.6838499999,1.025393891194993,2.112670480952011,1204679.0911032406,3.894554225030197
CHL,0.0,0.0,19669977.965,0.0,0.8261,64119034.964136615,2.692872095643614
COG,625188.1,2976259.0,1570053.4492,0.6599043479362291,1.6572373940248597,3286664.6301815864,3.4691707658303916
COD,4600849.0,21507084.0,10073596.5356,0.8885910512216838,1.9455773782516912,19356721.480269946,3.738485981252247
BOL,674467.25,1513345.5,2777084.2216999996,0.2900990556806476,1.1944679452720588,7060737.213894951,3.0369350004171913
BTN,82519.83,187414.38,171523.343612,1.0212850247524752,2.122813658564356,315445.47471261845,3.9040281523838916
UKR,4449845.0,57728976.0,6990280.416999999,2.393836382846408,3.7604877447446734,10100477.773104386,5.433647953443041
PER,2860265.0,15383210.0,6356430.501999998,0.8557313731121802,1.9017108560111051,12358865.882277941,3.6975137868522596
BLR,1681231.5,20104290.0,2628809.2259,2.4759529854614857,3.871452593575485,3759953.69064824,5.537291304354839
NAM,0.0,0.0,1936950.0611999999,0.0,0.8261,6313955.659678817,2.6928720956436143
ZAF,0.0,0.0,6360576.7764,0.0,0.8261,20733833.3293383,2.692872095643614
NL1,7231.35,336088.47,8383.942023000001,11.644685990338164,13.500711792270534,9023.88063597844,14.53120875358847
ARG,0.0,0.0,7886993.964299999,0.0,0.8261,25709558.122470737,2.692872095643614
OMN,1041464.4,14463962.0,2186108.1884,0.9419476326142993,1.977215383168272,4166129.556225019,3.7680365000000173
GB1,0.0,0.0,59460.1997,0.0,0.8261,193824.8548281404,2.692872095643614
CYP,75160.3,2155846.0,99649.5111,5.024084224598931,6.661063576203209,121816.92857714707,8.142842819328013
UZB,2186671.8,21995846.0,4420208.972799999,1.0541367700682422,2.130866099619547,8114008.32520489,3.911549290679247
KA1,33087.52,226318.9,53039.04058999999,2.3466326241134747,3.7616340843971625,76629.53306681651,5.434718657221029
TJK,455069.88,2111696.8,981056.76964,0.9221274164133739,1.9879569800202634,1864477.2304881813,3.77806936269135
LTU,625884.9,9061464.0,942988.5775,2.878319874176815,4.336616466925426,1298548.0315980338,5.971763509427697
MNG,5080665.0,11014872.0,10495244.0792,1.0383210910590592,2.144883255094771,19203875.692413982,3.9246415895379507
CZE,2267061.5,63027316.0,2841726.8296999997,9.337617592302749,11.70456047951299,3120692.093436066,12.85356810648
DEU,8031125.0,197070980.0,10315916.876200002,7.7860814447701925,10.001160357430935,11617014.148953902,11.262558895397937
EST,507174.47,8340939.0,778360.0152299999,2.5565806532916624,3.923581082921665,1108146.7795519377,5.585980338501551
LVA,528160.9,6750887.5,856503.7513499999,2.090981036462251,3.3908854323211526,1285287.0705740813,5.088432125476389
IND,13135421.0,155615570.0,26160184.5697,1.085333658551176,2.161524082662179,47686700.91175294,3.940184449724795
CH1,1542.0,77345.86,1759.1885739999998,12.238095238095237,13.961814079365078,1885.1978070107814,14.961887357228424
IS1,135587.19,4306826.0,177836.37801,5.073231684501983,6.654058894335104,217450.76205078102,8.136300308717392
LBN,191966.6,5137253.0,253918.79179999998,5.383700255209356,7.121148492582101,305672.17051937425,8.572571178713135
ETH,2445115.0,9716599.0,5138009.4491,0.9850596245266297,2.0699417650068486,9567999.233411515,3.8546447640848904
SWE,7579495.0,145731020.0,11226190.894199999,2.9403051138338547,4.35496381950134,15438139.275773013,5.988900297530993
