Region Code,annual_ntl_sum,annual_ntl_sum_sq,calibrated_ntl_sum,avg_ntl,avg_calibrated,rescaled_calibrated_ntl_sum,avg_rescaled_calibrated
IDN,4722561.5,43936316.0,4722561.5,0.4236303350713089,0.4236303350713089,25829062.386227515,2.3169575141065506
MYS,1095809.5,18418948.0,1095809.5,0.5945230889758645,0.5945230889758645,4564758.108684308,2.476574706828714
PRK,0.0,0.0,0.0,0.0,0.0,960600.7996987418,1.921278450535505
MAR,0.0,0.0,0.0,0.0,0.0,6422637.889738238,1.921278450535505
SAH,9.0,41.0,9.0,1.0740677092283898e-05,1.0740677092283898e-05,1609916.7859049023,1.9212884825391225
CRI,251750.5,3558937.5,251750.5,0.672863412339502,0.672863412339502,953982.4073393191,2.5497461093987384
NIC,400596.38,2968216.8,400596.38,1.29507047626437,1.29507047626437,968462.4320092989,3.1308997426947114
CHL,3957052.8,34392010.0,3957052.8,0.16618835689071906,0.16618835689071906,49442853.86817573,2.0765016439356225
COG,786326.0,5159205.0,786326.0,0.8299901202458961,0.8299901202458961,2554647.780769277,2.696505544451797
BOL,3985486.5,19727798.0,3985486.5,1.714220920404911,1.714220920404911,8189408.704840892,3.5223945000401695
COD,9016250.0,61654096.0,9016250.0,1.7413653579105741,1.7413653579105741,18369139.023489855,3.547747938460946
BTN,0.0,0.0,0.0,0.0,0.0,155239.29880326882,1.9212784505355052
PER,5737674.0,38472950.0,5737674.0,1.7165918719034967,1.7165918719034967,11780935.141674476,3.5246090153641836
UKR,0.0,0.0,0.0,0.0,0.0,3571418.401017637,1.9212784505355047
BLR,0.0,0.0,0.0,0.0,0.0,1304594.1785964207,1.921278450535505
NAM,2596337.0,10179949.0,2596337.0,1.107325397109727,1.107325397109727,6929836.027243724,2.9555421467910175
ARG,14685983.0,132945660.0,14685983.0,1.5382401218024475,1.5382401218024475,32059947.58271263,3.3580249735146745
MNG,0.0,0.0,0.0,0.0,0.0,9401111.335351607,1.9212784505355047
GB1,78880.65,313004.7,78880.65,1.0959146671853508,1.0959146671853508,211963.9373080071,2.9448843006516956
CYP,0.0,0.0,0.0,0.0,0.0,28742.325620011154,1.921278450535505
CZE,0.0,0.0,0.0,0.0,0.0,466463.35244861414,1.9212784505355047
DEU,0.0,0.0,0.0,0.0,0.0,1981744.9259307585,1.9212784505355052
EST,0.0,0.0,0.0,0.0,0.0,381143.21901723347,1.921278450535505
LVA,0.0,0.0,0.0,0.0,0.0,485295.72382076323,1.9212784505355052
ZAF,5549901.0,76628056.0,5549901.0,0.7208109228570494,0.7208109228570494,19976646.21238718,2.5945300271013094
NL1,7948.0,410679.0,7948.0,12.798711755233494,12.798711755233494,8616.702213774865,13.875526914291248
OMN,908719.94,6632474.0,908719.94,0.821887523176412,0.821887523176412,2973023.812608969,2.6889375594527825
SWE,0.0,0.0,0.0,0.0,0.0,4952656.21956282,1.921278450535505
IND,5311794.0,80510560.0,5311794.0,0.43889486416082024,0.43889486416082024,28213894.13979755,2.331214884450377
FI1,0.0,0.0,0.0,0.0,0.0,25687.4928836597,1.9212784505355047
CH1,0.0,0.0,0.0,0.0,0.0,242.08108476747364,1.9212784505355052
IS1,0.0,0.0,0.0,0.0,0.0,51348.0878690119,1.9212784505355047
LBN,0.0,0.0,0.0,0.0,0.0,68507.02571074449,1.9212784505355047
UZB,0.0,0.0,0.0,0.0,0.0,3985446.2219942366,1.921278450535505
KA1,0.0,0.0,0.0,0.0,0.0,27090.02615255062,1.921278450535505
TJK,0.0,0.0,0.0,0.0,0.0,948150.9153392717,1.921278450535505
LTU,0.0,0.0,0.0,0.0,0.0,417778.1565120445,1.921278450535505
ETH,3703315.0,18887176.0,3703315.0,1.4919486745628878,1.4919486745628878,8227966.404943485,3.314787851479931
VNM,605341.5,7131960.5,605341.5,0.38535478474321205,0.38535478474321205,3583475.7019676683,2.281207397418286
KHM,361258.47,1462801.2,361258.47,1.1008070974111452,1.1008070974111452,967939.9918458603,2.9494539266913495
LUX,0.0,0.0,0.0,0.0,0.0,16244.409299277691,1.9212784505355045
ARE,0.0,0.0,0.0,0.0,0.0,461654.3924869238,1.921278450535505
BEL,0.0,0.0,0.0,0.0,0.0,215271.5652687012,1.9212784505355052
SDS,2211327.5,11366589.0,2211327.5,1.4890933835056324,1.4890933835056324,4918552.6098585045,3.312120953483669
GEO,0.0,0.0,0.0,0.0,0.0,472307.8814951432,1.9212784505355052
MKD,0.0,0.0,0.0,0.0,0.0,108642.5325424312,1.921278450535505
ALB,0.0,0.0,0.0,0.0,0.0,148261.21547092387,1.9212784505355052
KGZ,0.0,0.0,0.0,0.0,0.0,1244844.340063217,1.921278450535505
AZE,0.0,0.0,0.0,0.0,0.0,568627.3340558396,1.9212784505355047
KOS,0.0,0.0,0.0,0.0,0.0,69727.03752683454,1.9212784505355047
ARM,0.0,0.0,0.0,0.0,0.0,213746.070178976,1.921278450535505
DN1,0.0,0.0,0.0,0.0,0.0,38675.33520927971,1.9212784505355045
SOM,2884259.5,17399552.0,2884259.5,1.3979408400461415,1.3979408400461415,6657975.216158838,3.2269826853941113
TUR,0.0,0.0,0.0,0.0,0.0,3333398.8988945954,1.9212784505355047
KEN,2288066.0,13476902.0,2288066.0,2.0440841194968553,2.0440841194968553,4287700.884798312,3.8304932146926025
LBY,26387.0,109999.5,26387.0,0.008426157203538941,0.008426157203538941,6041240.87889768,1.9291486470624781
MWI,471322.0,2460984.5,471322.0,1.2980858740257237,1.2980858740257237,1137821.0090674039,3.133716183501071
TUN,0.0,0.0,0.0,0.0,0.0,806562.2999270577,1.921278450535505
ROU,0.0,0.0,0.0,0.0,0.0,1213510.2098134335,1.921278450535505
HUN,0.0,0.0,0.0,0.0,0.0,532386.2586433883,1.9212784505355045
SVK,0.0,0.0,0.0,0.0,0.0,293484.889711551,1.9212784505355047
ESP,0.0,0.0,0.0,0.0,0.0,10062194.431004116,1.9212784505355047
POL,0.0,0.0,0.0,0.0,0.0,1624842.4771239313,1.921278450535505
TZA,4130985.0,20044734.0,4130985.0,2.395084926970227,2.395084926970227,7172196.18587881,4.158334871240561
IRL,0.0,0.0,0.0,0.0,0.0,490859.74621351395,1.9212784505355047
GRC,0.0,0.0,0.0,0.0,0.0,1656439.8225214384,1.921278450535505
SYR,0.0,0.0,0.0,0.0,0.0,924131.0921506768,1.921278450535505
LAO,445347.0,1996430.5,445347.0,0.4751995083116459,0.4751995083116459,2216544.672663172,2.365124136011554
SOL,603332.0,3158051.0,603332.0,1.8956251806608102,1.8956251806608102,1175020.7725380429,3.6918296464013713
FR1,0.0,0.0,0.0,0.0,0.0,30.740455208568083,1.9212784505355052
ZMB,2743696.8,12014994.0,2743696.8,1.6477234401349072,1.6477234401349072,5761872.049743219,3.4602845458069806
SUR,698398.56,3731557.5,698398.56,2.83346678459279,2.83346678459279,1125878.5439671227,4.567792146960519
SLE,167317.83,906414.0,167317.83,1.2424007039272904,1.2424007039272904,415022.47626404004,3.0817051395902673
GIN,582493.7,5120670.5,582493.7,0.9909254067516348,0.9909254067516348,1673441.839455363,2.8468222668116576
