Region Code,annual_ntl_sum
IDN,3552184.75
MYS,1175585.375
CHL,1543157.875
BOL,1656844.0
PER,1850996.75
ARG,7079940.5
GB1,8722.669921875
CYP,84836.9765625
IND,14393037.0
CH1,10205.33984375
IS1,195650.71875
LBN,253576.21875
ETH,1410504.375
SDS,841577.6875
SOM,590852.125
KEN,888342.1875
MWI,189053.953125
TZA,1314078.125
SYR,594367.6875
SOL,204959.265625
FR1,5.599999904632568
SUR,246313.046875
GUY,319558.875
KOR,1962032.75
PRK,289376.21875
MAR,1909073.5
SAH,136176.140625
CRI,145080.90625
NIC,167045.6875
COG,502018.28125
COD,2767655.25
BTN,70102.34375
UKR,2258162.0
BLR,701822.0625
NAM,1095330.125
ZAF,3713864.75
NL1,5238.669921875
OMN,1790015.5
UZB,1354656.375
KA1,14482.73046875
TJK,331165.09375
LTU,301219.71875
BRA,22616008.0
URY,442435.09375
MNG,2660265.0
CZE,777959.4375
DEU,3612117.5
EST,315.30999755859375
LVA,238153.65625
SWE,378135.1875
FI1,0.0
VNM,2324023.75
KHM,206527.765625
LUX,71764.7109375
ARE,1607867.375
BEL,1099513.25
GEO,252635.921875
MKD,130230.0234375
ALB,138978.6875
AZE,444841.15625
KOS,76170.9375
TUR,5883612.0
ESP,4975866.5
LAO,388756.09375
KGZ,466688.125
ARM,77843.21875
DN1,0.0
LBY,4130397.0
TUN,787151.0625
ROU,1157917.5
HUN,614132.875
SVK,313065.625
POL,3245927.0
IRL,498202.09375
GRC,1024008.3125
ZMB,1340825.375
SLE,111509.0703125
GIN,382787.3125
LBR,156667.75
CAF,710604.1875
SDN,2818201.5
DJI,40828.4609375
ERI,182419.921875
AUT,520884.84375
IRQ,8154185.0
ITA,6047804.0
CHE,350974.09375
IRN,11678177.0
LIE,1925.030029296875
CIV,599373.0625
SRB,698636.0
MLI,1696509.75
SEN,300633.53125
NGA,2015119.25
BEN,142054.046875
AGO,1773841.625
HRV,475931.75
SVN,133355.859375
QAT,852496.1875
SAU,12303631.0
BWA,898261.25
ZWE,606683.4375
PAK,2820187.75
BGR,503021.84375
THA,2226300.25
SMR,3432.06005859375
HTI,40145.25
DOM,248714.046875
TCD,1675480.375
KWT,859764.3125
SLV,64188.30078125
GTM,228991.6875
TLS,23658.419921875
BRN,11264.599609375
MCO,3200.739990234375
DZA,7492854.0
MOZ,1260831.125
SWZ,62742.66015625
BDI,40833.578125
RWA,46638.640625
MMR,1207062.875
BGD,380516.15625
AND,7508.47021484375
AFG,1352167.625
MNE,76483.65625
BIH,252615.375
UGA,312034.8125
CU1,324111.78125
HND,242944.5625
ECU,995765.0625
COL,2304035.75
PRY,849952.9375
BRI,4.980000019073486
PRT,1417296.375
MDA,104846.0390625
TKM,1830068.5
JOR,624530.9375
NPL,317239.09375
LSO,52848.19140625
CMR,605680.75
GAB,383167.375
NER,1669195.375
BFA,340248.90625
TGO,83533.4375
GHA,511944.625
GNB,46764.78125
US1,3894.199951171875
MEX,6850576.0
BLZ,39776.46875
PAN,188008.875
VEN,4686725.0
PNG,572708.1875
EGY,5259610.0
YEM,768630.5625
MRT,1516532.75
GNQ,45663.19140625
GMB,16148.900390625
VAT,
CYN,31860.5390625
CNM,8908.7900390625
KAS,4844.68017578125
SPI,1695.969970703125
BRT,3542.93994140625
AU1,1.899999976158142
FJI,27888.849609375
NZ1,202.17999267578125
MDG,842231.625
PHL,639540.1875
LKA,183865.765625
BHS,40952.78125
TWN,908744.1875
JPN,3228285.5
ISL,0.0
SYC,1801.5699462890625
MHL,298.92999267578125
TTO,125955.90625
GRD,1934.3499755859375
VCT,1454.1700439453125
BRB,8180.2001953125
LCA,5716.3798828125
DMA,1364.1400146484375
ATG,4335.56005859375
KNA,2772.7099609375
JAM,80278.703125
MUS,19120.529296875
COM,2152.010009765625
STP,2565.139892578125
CPV,11930.33984375
MLT,26460.05078125
SGP,119600.34375
TON,1261.6600341796875
WSM,3487.949951171875
SLB,37190.6484375
TUV,29.06999969482422
MDV,1948.219970703125
NRU,490.3500061035156
FSM,1174.3499755859375
VUT,27127.099609375
PLW,785.6400146484375
BHR,195486.3125
PGA,14.470000267028809
BJN,
SER,0.5
SCR,0.0
