Region Code,annual_ntl_sum,annual_ntl_sum_sq,calibrated_ntl_sum,avg_ntl,avg_calibrated,rescaled_calibrated_ntl_sum,avg_rescaled_calibrated
PRK,0.0,0.0,-529078.836,0.0,-1.0582,466430.76263446925,0.9328988412225874
IDN,6613193.0,42678496.0,-1623683.6961000015,0.5932266136674418,-0.14565012403304117,19901544.575298294,1.7852383705051182
MAR,0.0,0.0,-3537454.6636,0.0,-1.0582,3118585.670525305,0.9328988412225874
MYS,1255122.0,14645617.0,-80589.47230000005,0.6809568711364201,-0.04372320372357686,3465978.3348816326,1.8804401184487372
SAH,0.0,0.0,-886703.8752,0.0,-1.0582,781709.52341869,0.9328988412225874
CRI,200200.64,3160758.5,-105337.78473799999,0.5350840843730289,-0.28154041913360484,620454.9273170509,1.6583141626229483
NIC,296965.7,1439467.9,133926.57004000002,0.9600473936713608,0.43296533744552645,719387.5854927475,2.325676589895215
COG,779607.5,3256787.8,213228.3263099999,0.8228985467472809,0.2250687427274031,2019363.2836800083,2.1314970821792967
COD,6736366.5,33747930.0,4973847.269950001,1.3010370454778095,0.9606305649720243,14593455.380499601,2.81852628884688
BTN,0.0,0.0,-85502.56,0.0,-1.0582,75378.22637078507,0.9328988412225875
UKR,0.0,0.0,-1967062.5832,0.0,-1.0582,1734143.2663764784,0.9328988412225874
MNG,0.0,0.0,-5177935.5628,0.0,-1.0582,4564817.696523667,0.9328988412225871
CHL,3138390.5,20004286.0,-20366380.15365,0.1318061665683213,-0.8553475085161473,26724289.17352677,1.122367057326313
CZE,0.0,0.0,-256918.2616,0.0,-1.0582,226496.64386274954,0.9328988412225874
BLR,0.0,0.0,-718543.1968,0.0,-1.0582,633460.7027623262,0.9328988412225875
DEU,0.0,0.0,-1091503.6704,0.0,-1.0582,962259.0335535449,0.9328988412225876
EST,0.0,0.0,-209925.71600000001,0.0,-1.0582,185068.47212173685,0.9328988412225871
LVA,0.0,0.0,-267290.738,0.0,-1.0582,235640.91830441335,0.9328988412225874
BOL,3271858.0,12910523.0,2649075.3965,1.4072779903266945,1.1394093203954485,6941174.453887599,2.9855091620644694
NAM,2085638.2,5334112.5,802715.2144099999,0.8895147848843259,0.3423542258044979,5254558.008252434,2.2410440297712597
KGZ,0.0,0.0,-685634.235,0.0,-1.0582,604448.4816991448,0.9328988412225873
SWE,0.0,0.0,-2727819.4944,0.0,-1.0582,2404819.1697128555,0.9328988412225871
FI1,0.0,0.0,-14148.134,0.0,-1.0582,12472.857507145995,0.9328988412225875
ARM,0.0,0.0,-117726.8664,0.0,-1.0582,103786.8618836953,0.9328988412225874
DN1,0.0,0.0,-21301.566,0.0,-1.0582,18779.253673810683,0.9328988412225874
PER,3853723.5,15954881.0,2474013.54075,1.152953346018525,0.740173027437711,8732612.09343829,2.6126146135319552
VNM,511407.72,2228041.8,-865630.3474640001,0.3255574115711823,-0.5510522510255478,2209559.0700391405,1.4065848117341118
KHM,369817.1,1063539.0,233911.91503000003,1.1268864877382867,0.7127636238786506,848995.8052567518,2.587013691606796
LUX,0.0,0.0,-8947.081,0.0,-1.0582,7887.659702536974,0.932898841222587
ARE,0.0,0.0,-254269.587,0.0,-1.0582,224161.59806316943,0.9328988412225875
BEL,0.0,0.0,-118567.0772,0.0,-1.0582,104527.58356362603,0.9328988412225874
LBY,956.58,2398.2,-3312308.077046,0.00030546456428397624,-1.057718898083957,2922834.0220977496,0.9333481998729545
GEO,0.0,0.0,-260137.306,0.0,-1.0582,229334.52213774866,0.9328988412225874
MKD,0.0,0.0,-59838.0354,0.0,-1.0582,52752.63077461365,0.9328988412225875
ALB,0.0,0.0,-81659.1776,0.0,-1.0582,71989.93777946463,0.9328988412225875
TUN,0.0,0.0,-444237.651,0.0,-1.0582,391635.5980394483,0.9328988412225875
AZE,0.0,0.0,-313188.0466,0.0,-1.0582,276103.5397447606,0.9328988412225873
KOS,0.0,0.0,-38404.1944,0.0,-1.0582,33856.76474565014,0.9328988412225875
ROU,0.0,0.0,-668376.0512,0.0,-1.0582,589233.8344976457,0.9328988412225874
HUN,0.0,0.0,-293227.22000000003,0.0,-1.0582,258506.2689027789,0.9328988412225871
SVK,0.0,0.0,-161645.34100000001,0.0,-1.0582,142504.9624909563,0.9328988412225871
ZAF,4886020.5,58752268.0,-884705.8240500004,0.6345873459190464,-0.11490396342033617,13966596.903337121,1.8139558891351104
NL1,6601.35,299436.3,7109.037915000001,10.630193236714977,11.447726111111113,7833.095128346165,12.613679755790926
POL,0.0,0.0,-894929.2638000001,0.0,-1.0582,788960.9461115131,0.9328988412225873
TUR,0.0,0.0,-1835966.418,0.0,-1.0582,1618570.1605327767,0.9328988412225873
IRL,0.0,0.0,-270355.2852,0.0,-1.0582,238342.59334859392,0.9328988412225873
OMN,351048.03,2056645.1,-628045.563081,0.3175037579704247,-0.5680328884194817,1537654.6125137436,1.3907245624869928
GRC,0.0,0.0,-912332.421,0.0,-1.0582,804303.40045426,0.9328988412225875
ESP,0.0,0.0,-5542046.3098,0.0,-1.0582,4885814.194305742,0.9328988412225874
IRQ,0.0,0.0,-1240898.23,0.0,-1.0582,1093963.826159667,0.9328988412225873
ZMB,1952145.8,6432487.5,1298237.1175900002,1.1723585467683275,0.7796545629627228,4411784.281667271,2.649491144109621
SLE,215189.14,607214.75,195778.73668700006,1.5978640113460012,1.45373413146659,441605.5227883157,3.2790947167458637
UZB,0.0,0.0,-2195100.4504,0.0,-1.0582,1935179.235064581,0.9328988412225874
LAO,385513.6,1012407.8,-384971.82346000004,0.4113553547401297,-0.41077726182511565,1441010.5634810172,1.53760441012978
KA1,0.0,0.0,-14920.62,0.0,-1.0582,13153.873661238484,0.9328988412225875
ARG,11805582.0,77274810.0,8047292.270999999,1.2365409856206957,0.8428899749593154,25859279.893165942,2.708554262427456
GIN,731516.75,2171280.5,526950.7232749999,1.2444401253427873,0.8964369224926337,1621563.6069515527,2.7585681644146804
GB1,55043.46,153711.0,10380.38841799999,0.7647367909193215,0.14421813104186046,147983.34594507967,2.055981020952244
TJK,0.0,0.0,-522221.7,0.0,-1.0582,460385.5781433469,0.9328988412225874
CYP,0.0,0.0,-15830.672,0.0,-1.0582,13956.166664689907,0.9328988412225874
LBR,320381.44,979916.06,238990.79539400004,1.2843822260707813,0.9580939825932876,702473.4844244363,2.816157071023702
LTU,0.0,0.0,-230103.4736,0.0,-1.0582,202856.98722616915,0.9328988412225873
CAF,1096574.9,2426568.0,-17109.67253000014,0.6641464741167121,-0.010362565004990686,3156249.764191317,1.911599611042864
ITA,0.0,0.0,-2107883.6064,0.0,-1.0582,1858289.7125710156,0.9328988412225875
CHE,0.0,0.0,-137077.1116,0.0,-1.0582,120845.8500942915,0.9328988412225871
SDN,4012083.0,12932931.0,2823439.4694,1.223936368827974,0.8613257132973114,8935129.488160191,2.725773604570628
DJI,54756.72,225134.19,39906.502809,1.2729976286790348,0.9277561447203235,119915.32964914961,2.7878209338622217
IND,3873782.0,35778780.0,-6948308.520800001,0.32007698805311924,-0.5741143057098951,16762717.292656532,1.3850443991477683
CH1,0.0,0.0,-133.3332,0.0,-1.0582,117.54525399404604,0.9328988412225876
IRN,0.0,0.0,-4332417.8898,0.0,-1.0582,3819417.5289042033,0.9328988412225876
IS1,0.0,0.0,-28281.4532,0.0,-1.0582,24932.654430514867,0.9328988412225873
LIE,0.0,0.0,-514.2852,0.0,-1.0582,453.3888368341775,0.9328988412225874
LBN,0.0,0.0,-37732.2374,0.0,-1.0582,33264.37398147379,0.9328988412225873
ERI,302897.97,727555.44,-101051.26914100007,0.5541543007162524,-0.1848741191211044,955777.3221377042,1.7486023877600494
AUT,0.0,0.0,-307271.6504,0.0,-1.0582,270887.7023234852,0.9328988412225877
CIV,1022881.75,4069725.0,1001280.138925,1.8169124726010608,1.7785422146602532,2016852.839275601,3.582471853741356
SRB,0.0,0.0,-249790.2264,0.0,-1.0582,220212.63726827418,0.9328988412225873
THA,2140063.2,24712906.0,1314797.8255600007,1.2072568662116836,0.7417064610930659,4633832.010133077,2.6140468707207547
SMR,0.0,0.0,-177.7776,0.0,-1.0582,156.72700532539466,0.9328988412225873
HTI,74410.49,376485.47,25051.28389600002,0.8712457995246292,0.29331651850550916,187489.02041274778,2.195241846836299
DOM,201109.44,2848034.5,159468.32570200006,1.5708361517492404,1.2455835542658975,394922.06830835703,3.0846779843967056
ETH,2524363.8,5985228.0,1352364.0011399998,1.0169864636209813,0.5448247526951897,6032131.940979149,2.430155483433708
SDS,1260818.0,2817144.2,417522.03714000003,0.8490265424749632,0.2811565916730864,3243103.032685055,2.183884236052039
MLI,3048990.8,9041122.0,1051427.0024400002,0.8632176172800324,0.2976756478865544,7768245.300942916,2.1993133593996914
TCD,2763569.0,6786571.5,1785079.68075,1.1384260165146949,0.7353466297087375,6331270.2085124785,2.6081066631428502
KWT,0.0,0.0,-45799.9542,0.0,-1.0582,40376.7947469548,0.9328988412225874
SLV,88193.92,1404676.8,80002.716096,1.9486062748563853,1.7676251899248785,161681.17274394224,3.572275137957186
SEN,667225.9,2748798.5,628186.4939199999,1.710923380686189,1.6108172058054258,1335998.7086356792,3.4258133971887768
GTM,292107.72,2363933.0,193416.31117599996,1.2291819696689164,0.8138909931494166,637234.9342344598,2.6814686431572428
BRA,27828872.0,190063680.0,15867854.0704,1.0970468965362818,0.6255294883178495,63558104.21214996,2.505535293549401
TLS,45290.92,137135.1,2144.9360060000035,0.694912466436517,0.032910410525508305,127222.73542303681,1.9520174211436412
BRN,46874.97,1185809.8,42025.588611,2.2684364111498256,2.033758643583043,78954.02409019072,3.8208490171404725
MCO,0.0,0.0,-66.6666,0.0,-1.0582,58.77262699702302,0.9328988412225876
URY,741145.75,5413042.5,736744.5237749999,1.9730949135576346,1.9613778699424425,1409816.0124154196,3.7532439512052402
SOM,1130356.6,2510356.8,-399996.76846,0.5478604317523096,-0.1938701488256221,3590415.277107624,1.740199919110722
NGA,3226250.2,50479704.0,2928580.0154600004,1.9414657953013674,1.7623363274239363,5928055.002401469,3.567335236376775
BEN,307289.5,972337.5,191188.30710000006,1.117782183259976,0.6954578120112039,706752.297351832,2.5708497230069187
KEN,1527233.1,4888666.5,1211005.3132800001,1.3643806282161235,1.0818729571183534,3281705.023196898,2.931769067321414
MWI,330797.4,1331053.5,132112.84887000013,0.9110617202346526,0.3638570295794435,820992.9914249585,2.261128071345833
AGO,3404353.5,13843400.0,2733237.15825,1.3967472379770767,1.1213998345124856,7235713.75816526,2.968687948096477
TZA,2785361.2,11721766.0,2517672.4189600004,1.6149118494227657,1.459709793596386,5665330.50968534,3.2846761026854154
HRV,0.0,0.0,-373407.034,0.0,-1.0582,329192.01410221437,0.9328988412225873
SVN,0.0,0.0,-69784.0572,0.0,-1.0582,61520.946983264745,0.9328988412225874
QAT,0.0,0.0,-21444.423,0.0,-1.0582,18905.195017375732,0.9328988412225874
SYR,0.0,0.0,-508992.0836,0.0,-1.0582,448722.476830382,0.9328988412225873
SOL,408471.84,908820.75,307608.8456970001,1.2833887569279494,0.9664845784696304,898809.5310763317,2.8239940525717673
MNE,0.0,0.0,-50327.992,0.0,-1.0582,44368.66888854626,0.9328988412225874
FR1,16.0,44.0,8.2324,1.0,0.514525,38.4296786972353,2.4018549185772065
BIH,0.0,0.0,-162785.02240000002,0.0,-1.0582,143509.69454295308,0.9328988412225875
SUR,363937.4,1196144.4,309729.7511,1.4765272920537809,1.2566019064272442,762854.2333522114,3.0949693419893194
DZA,74042.75,213113.31,-5589268.641458,0.013732409712852327,-1.0366190745170698,5138710.358472982,0.9530558500086673
UGA,603099.1,1785522.2,472509.36227000004,1.344091204892312,1.0530535994107475,1303418.362040996,2.9048512204950168
GUY,546915.0,1642200.0,304760.75129999995,1.0444764010954384,0.5820198983625716,1290683.884719735,2.464896480922901
CU1,153.0,471.0,-568844.9856,0.00028449978244134285,-1.0577534290591426,501924.2500148257,0.9333159472630855
KOR,0.0,0.0,-600943.3144,0.0,-1.0582,529785.7887395776,0.9328988412225875
HND,291948.47,2039871.9,25199.001530999958,0.731302700035319,0.06312106330892713,790543.3821512253,1.9802347649304146
MOZ,2031690.5,5098458.5,540434.7468999999,0.8084283938473684,0.21504397171502057,5333210.721221817,2.12213374891841
SWZ,66946.0,493530.75,69869.24762500002,2.1770348931742056,2.2720967651458497,124340.4848803714,4.043461509556483
