Region Code,annual_ntl_sum
IDN,2976454.0
MYS,1605026.5
CHL,1471724.75
BOL,820372.75
PER,919533.25
ARG,6720791.0
GB1,15852.98046875
CYP,84043.65625
IND,10499280.0
CH1,12403.080078125
IS1,211959.578125
LBN,263709.6875
ETH,716504.25
SDS,329349.96875
SOM,396673.1875
KEN,618788.875
MWI,89213.3984375
TZA,804913.8125
SYR,593809.3125
SOL,133631.953125
FR1,4.559999942779541
SUR,190235.703125
GUY,229582.3125
KOR,2174495.0
PRK,222803.921875
MAR,1473307.375
SAH,63606.1796875
CRI,204425.421875
NIC,165616.0625
COG,384508.53125
COD,1642123.25
BTN,41160.109375
UKR,496505.03125
BLR,0.0
NAM,320792.8125
ZAF,2938360.75
NL1,5436.35009765625
OMN,1510587.875
UZB,1182198.125
KA1,13800.4697265625
TJK,286038.15625
LTU,0.0
BRA,14668819.0
URY,430848.15625
MNG,1862219.5
CZE,0.0
DEU,141.33999633789062
EST,0.0
LVA,0.0
SWE,0.0
FI1,0.0
VNM,2042825.125
KHM,81422.5
LUX,0.0
ARE,1644652.0
BEL,0.0
GEO,227356.125
MKD,137010.59375
ALB,128957.5703125
AZE,351712.875
KOS,84415.2890625
TUR,6161732.0
ESP,4603000.5
LAO,229414.34375
KGZ,442166.46875
ARM,72591.3984375
DN1,0.0
LBY,2367110.75
TUN,691372.25
ROU,1069176.125
HUN,214168.765625
SVK,0.0
POL,0.0
IRL,0.0
GRC,1011000.8125
ZMB,594926.5625
SLE,68494.140625
GIN,228494.8125
LBR,90737.1484375
CAF,268405.125
SDN,1311286.0
DJI,20643.310546875
ERI,65473.94140625
AUT,61406.05859375
IRQ,7163343.5
ITA,5715531.5
CHE,309485.28125
IRN,8582194.0
LIE,2294.31005859375
CIV,428771.59375
SRB,709449.1875
MLI,1012547.75
SEN,231546.1875
NGA,1388268.375
BEN,89340.140625
AGO,1071693.625
HRV,428984.4375
SVN,114468.8515625
QAT,991216.375
SAU,10976570.0
BWA,305440.96875
ZWE,257568.3125
PAK,1748791.5
BGR,462534.71875
THA,891032.375
SMR,3240.800048828125
HTI,29257.830078125
DOM,257780.953125
TCD,672171.5
KWT,1024366.75
SLV,73417.8984375
GTM,247004.90625
TLS,12835.6904296875
BRN,26571.310546875
MCO,2695.570068359375
DZA,5444182.0
MOZ,542906.375
SWZ,50899.828125
BDI,27465.619140625
RWA,40713.28125
MMR,584537.25
BGD,348608.09375
AND,7758.5498046875
AFG,767704.25
MNE,64979.80859375
BIH,226409.71875
UGA,235752.28125
CU1,259062.046875
HND,225937.234375
ECU,936001.25
COL,1793819.25
PRY,584062.8125
BRI,3.5799999237060547
PRT,1285439.875
MDA,92193.96875
TKM,1387363.0
JOR,655962.25
NPL,191436.296875
LSO,30353.990234375
CMR,315574.78125
GAB,297672.90625
NER,800810.375
BFA,236787.0
TGO,55811.4609375
GHA,439435.8125
GNB,34468.4296875
US1,3567.39990234375
MEX,6394582.0
BLZ,30949.0390625
PAN,183034.984375
VEN,5672655.5
PNG,249895.65625
EGY,4268684.0
YEM,562881.5
MRT,866967.0625
GNQ,37653.98828125
GMB,13617.4501953125
VAT,
CYN,28374.83984375
CNM,9205.830078125
KAS,3126.820068359375
SPI,1743.510009765625
BRT,1502.4100341796875
AU1,0.3100000023841858
FJI,12798.8798828125
NZ1,81.3499984741211
MDG,411704.84375
PHL,298124.28125
LKA,146158.640625
BHS,30116.05078125
TWN,834209.125
JPN,3251439.25
ISL,0.0
SYC,1545.7099609375
MHL,239.0399932861328
TTO,149150.8125
GRD,1916.3499755859375
VCT,1288.0699462890625
BRB,9804.9697265625
LCA,5516.72998046875
DMA,1372.47998046875
ATG,4357.169921875
KNA,3086.52001953125
JAM,80275.4375
MUS,20170.490234375
COM,1470.93994140625
STP,2149.419921875
CPV,8898.169921875
MLT,27200.9296875
SGP,127168.109375
TON,895.6199951171875
WSM,1580.949951171875
SLB,5687.9599609375
TUV,16.329999923706055
MDV,2205.179931640625
NRU,419.239990234375
FSM,758.9500122070312
VUT,7056.77001953125
PLW,537.8599853515625
BHR,214930.0625
PGA,6.059999942779541
BJN,
SER,0.2199999988079071
SCR,0.0
