Region Code,annual_ntl_sum
IDN,2642410.0
MYS,1619573.875
CHL,1839207.375
BOL,1492385.5
PER,1590030.25
ARG,8442994.0
GB1,17996.80078125
CYP,81016.8828125
IND,15770799.0
CH1,11556.9697265625
IS1,192702.84375
LBN,272915.3125
ETH,769834.1875
SDS,597813.8125
SOM,216492.375
KEN,475643.1875
MWI,181357.15625
TZA,836598.8125
SYR,459676.8125
SOL,84905.7421875
FR1,2.7300000190734863
SUR,84967.7734375
GUY,98006.296875
KOR,2557736.5
PRK,187598.09375
MAR,1767316.375
SAH,94357.328125
CRI,203565.515625
NIC,143947.578125
COG,213640.484375
COD,1349369.5
BTN,59486.2890625
UKR,2935462.0
BLR,1443319.875
NAM,1016840.625
ZAF,3343767.25
NL1,4907.669921875
OMN,1738918.875
UZB,1133000.25
KA1,23260.009765625
TJK,309397.6875
LTU,630934.125
BRA,15400097.0
URY,553561.0
MNG,2792529.5
CZE,1065279.75
DEU,4156556.5
EST,765920.1875
LVA,620511.0
SWE,5951677.5
FI1,11840.7099609375
VNM,2949911.25
KHM,185609.15625
LUX,86146.453125
ARE,1697127.375
BEL,1136956.25
GEO,237493.625
MKD,133064.1875
ALB,138614.5
AZE,299585.3125
KOS,69397.3984375
TUR,5552292.5
ESP,5035424.0
LAO,230622.234375
KGZ,509395.96875
ARM,91833.2109375
DN1,16090.8896484375
LBY,3510774.0
TUN,714639.0625
ROU,1158767.5
HUN,635100.0625
SVK,415869.75
POL,4198862.0
IRL,549492.625
GRC,945541.25
ZMB,803149.6875
SLE,65767.15625
GIN,310957.40625
LBR,47314.98046875
CAF,409512.40625
SDN,1476371.5
DJI,17439.16015625
ERI,70132.796875
AUT,642380.6875
IRQ,6851216.5
ITA,5952754.0
CHE,382367.8125
IRN,10125942.0
LIE,2824.22998046875
CIV,395381.46875
SRB,631727.125
MLI,1060751.125
SEN,228415.8125
NGA,1983967.625
BEN,123423.5390625
AGO,1187871.875
HRV,600827.5625
SVN,233732.40625
QAT,963613.375
SAU,11209678.0
BWA,774020.75
ZWE,447071.3125
PAK,2525527.0
BGR,483031.40625
THA,2247728.0
SMR,4007.06005859375
HTI,33089.171875
DOM,238075.1875
TCD,1044973.6875
KWT,1029357.1875
SLV,83143.78125
GTM,245741.8125
TLS,14338.1904296875
BRN,47831.140625
MCO,4175.330078125
DZA,6221603.0
MOZ,1108789.75
SWZ,38833.5703125
BDI,17365.6796875
RWA,28511.169921875
MMR,924260.1875
BGD,512551.90625
AND,9877.2802734375
AFG,1133245.5
MNE,76786.4921875
BIH,296730.5
UGA,252504.625
CU1,289203.375
HND,220859.953125
ECU,713226.0625
COL,1776642.125
PRY,927354.375
BRI,5.579999923706055
PRT,1303163.875
MDA,109032.140625
TKM,1507121.0
JOR,532816.625
NPL,247974.734375
LSO,50983.37890625
CMR,381752.59375
GAB,131863.453125
NER,1020885.9375
BFA,218225.625
TGO,68674.53125
GHA,452180.84375
GNB,35965.3984375
US1,3417.679931640625
MEX,7283458.5
BLZ,27603.25
PAN,166769.796875
VEN,3667757.5
PNG,240512.78125
EGY,4294865.5
YEM,456856.875
MRT,913811.0625
GNQ,31975.509765625
GMB,15320.4296875
VAT,
CYN,31255.970703125
CNM,8793.0498046875
KAS,4276.990234375
SPI,3050.68994140625
BRT,1276.72998046875
AU1,1.6699999570846558
FJI,26210.6796875
NZ1,336.7200012207031
MDG,753212.75
PHL,554588.0
LKA,135914.5
BHS,36499.53125
TWN,876372.75
JPN,4853799.5
ISL,1687152.0
SYC,1608.489990234375
MHL,187.27999877929688
TTO,143438.09375
GRD,1807.5899658203125
VCT,1164.9100341796875
BRB,9023.9501953125
LCA,5344.16015625
DMA,755.47998046875
ATG,5418.18994140625
KNA,3318.9599609375
JAM,73084.6171875
MUS,18440.75
COM,1924.9200439453125
STP,1902.68994140625
CPV,9358.599609375
MLT,26104.939453125
SGP,125079.84375
TON,1161.0699462890625
WSM,4136.419921875
SLB,16306.1103515625
TUV,7.840000152587891
MDV,1700.949951171875
NRU,447.3500061035156
FSM,759.7000122070312
VUT,31355.94921875
PLW,601.1599731445312
BHR,203894.0625
PGA,7.769999980926514
BJN,
SER,0.1899999976158142
SCR,0.0
