Region Code,annual_ntl_sum,annual_ntl_sum_sq,calibrated_ntl_sum,avg_ntl,avg_calibrated,rescaled_calibrated_ntl_sum,avg_rescaled_calibrated
IDN,9746378.0,92796210.0,27430411.0654,0.8742843005584223,2.460604108761557,47038640.42609385,4.219531075456604
MYS,2762354.5,60738350.0,5485279.16635,1.4986943717739074,2.975996387942755,8664609.095187724,4.7009175993084344
PRK,635992.8,2748533.5,1346261.20804,1.2720364814592584,2.6926301212848514,2218035.2419929313,4.436247933903219
MAR,3549322.5,38778136.0,8671224.80395,1.061750164079191,2.5939244344128958,14521732.374705715,4.344054881335211
SAH,388101.38,1335618.2,1818814.5006539999,0.4631635112944187,2.170588804698688,3308716.8899991997,3.948651078363025
CRI,424998.44,7029667.0,1001708.300732,1.1359099607641896,2.677304972182131,1654457.741008445,4.421933943274974
NIC,603441.7,4765597.0,979078.4909099998,1.950840219316962,3.1652199341467195,1508776.099346038,4.877656112509983
COG,1768572.4,10844878.0,2929798.82532,1.866779960143214,3.0924884581250422,4556693.55062624,4.809723483654326
COD,11111950.0,55838750.0,16891272.835,2.1461211466889676,3.262318299280181,25724565.21228933,4.968347894966545
CHL,5122781.0,48802012.0,48076400.2667,0.21514662556461078,2.0191133071419722,90651192.0011164,3.8071699849066025
BTN,207217.56,902744.4,284731.323348,2.5645737623762375,3.5239025166831683,421183.9540006287,5.212672698027584
UKR,3219687.0,51117170.0,5748373.6301,1.7320612025761803,3.0923921929703755,8940512.412265904,4.80963357010683
BOL,5440915.0,30581312.0,7893313.0219,2.340223789277642,3.3950390531859758,11839395.52300209,5.092311689044343
BLR,221972.0,2014192.0,1421333.03,0.32689860741299276,2.0931999899856266,2632147.178875144,3.8763684035838852
MNG,9541702.0,44239636.0,15323427.6078,1.9500105657823155,3.131605424190614,23713494.053488195,4.84625949918768
CZE,1147722.5,29647930.0,1321329.00275,4.727262055785294,5.442315941273868,1700610.6247146053,7.00450856185069
PER,6465134.5,45948824.0,10516406.81515,1.9342328151552142,3.1462886285482634,16244365.563946992,4.859973900800302
DEU,382603.53,8031654.0,2213103.5704590003,0.370929632602727,2.1455779414845972,4048827.181023642,3.9252904402869317
EST,0.0,0.0,371962.5,0.0,1.875,728563.508592981,3.672565322073702
NAM,2961895.2,10297195.0,6287106.50656,1.263234232897114,2.6814210593800807,10377087.324690145,4.425778449659974
LVA,0.0,0.0,473606.25,0.0,1.875,927653.2747025964,3.672565322073702
SWE,0.0,0.0,4833360.0,0.0,1.875,9467109.506719012,3.6725653220737016
FI1,0.0,0.0,25068.75,0.0,1.875,49102.198356125395,3.672565322073702
ZAF,6617622.5,86282456.0,18990187.50795,0.8594846252833293,2.466410586933686,32530138.11163241,4.2249544402527235
NL1,7631.35,364772.8,7794.919965,12.288808373590983,12.552206062801933,8473.722450793473,13.645285750070006
ARG,17138968.0,167393100.0,29402864.0954,1.795170825397813,3.0797165737866448,45805803.930639416,4.7977942925254515
GB1,87516.37,368006.38,191156.912487,1.2158935493282577,2.65580550018756,316832.174363399,4.401853013648791
CYP,114872.84,3721891.0,118659.45585199998,7.678665775401069,7.931781808288769,139572.59080266388,9.329718636541703
OMN,2465702.5,43834976.0,3830510.88595,2.2300931578709355,3.4644877546691992,5702034.012620386,5.157178141925913
VNM,2711415.2,40207308.0,4836346.35016,1.72606176967129,3.0787732324803865,7535317.4339674795,4.796913193194769
KHM,971967.2,6578649.5,1252450.23156,2.961725415630637,3.816398004607284,1800330.622268808,5.485869235619936
LUX,0.0,0.0,15853.125,0.0,1.875,31051.539798133148,3.6725653220737016
KGZ,1264835.9,6592105.0,2033716.02977,1.9521331944283673,3.1388139518771463,3144375.1045288094,4.852992405801303
ARE,1376368.6,53824060.0,1584180.92958,5.728067087000854,6.592924775079593,1941310.5333480604,8.079199839141271
ARM,260480.06,3535348.2,388557.09185799997,2.3413517060367455,3.492585228652069,576666.0348797636,5.183421735157692
DN1,0.0,0.0,37743.75,0.0,1.875,73928.73993334363,3.6725653220737025
BEL,1392.0,80736.0,211369.5348,0.012423468932402763,1.886453196008782,412694.8673158351,3.6832628323709464
GEO,568804.6,6249392.0,846257.5817799999,2.3138127974616602,3.4424503997884712,1262729.1043809971,5.136594819106688
MKD,247377.7,3812589.0,279299.47511,4.374727218066387,4.9392447894671685,369513.7346691792,6.5346302132593985
UZB,2758622.8,23653816.0,5723621.06604,1.3298592537886165,2.7592066736535203,9331420.851655737,4.498431743031499
ALB,261441.6,3923763.0,327265.79208,3.3879535558780844,4.240952105535973,453933.90089665895,5.882411114667465
KA1,40540.34,237328.08,52818.77891799999,2.875201418439716,3.7460126892198575,76423.8043337623,5.420127966933496
AZE,742658.5,10770275.0,1071607.12255,2.5092950808040193,3.620746926304977,1569529.4594791136,5.303127281042271
KOS,131009.16,1998490.4,159704.632028,3.6098633307616006,4.400546457290862,218894.30440388792,6.031475377600791
TJK,802915.06,3904109.8,1443662.082678,1.6269808713272544,2.9253537642917933,2296559.6899160575,4.653616392940339
LTU,0.0,0.0,407715.0,0.0,1.875,798591.9841542824,3.672565322073702
LBY,8622040.0,63833100.0,11551854.782,2.7532748874521884,3.6888522524570835,16806254.433539312,5.366738994947343
IND,32087714.0,491024060.0,45149815.981199995,2.651295000758924,3.7305705665458415,65423390.077784576,5.405704720689397
CH1,1941.98,112499.2,2025.856034,15.412539682539682,16.078222492063492,2134.270458618482,16.938654433480014
TUR,7489841.5,116567650.0,8505206.71245,4.3169364088553825,4.902164688240278,11277429.22168512,6.499996669539952
IS1,231818.52,9373562.0,242650.80035599996,8.673895083439348,9.079203784928533,277988.70708591794,10.401433326570304
LBN,226453.94,6499384.5,241123.05338199998,6.350897159043106,6.76229221140309,293720.6992110648,8.237392355247632
TUN,1243050.2,20064624.0,1662534.45886,2.9610180917330666,3.960254067626636,2359402.177943793,5.62023362738365
ROU,2770050.0,45431664.0,3138786.6677999995,4.385655208227784,4.969454016047725,4145198.6812146413,6.562846224944652
HUN,1311997.9,26840294.0,1472964.3261699998,4.734745218332732,5.31564174005774,1908163.9048650565,6.886192366889413
SVK,716278.0,14507142.0,806160.0068000001,4.689064187751629,5.277470503747832,1046454.1890544756,6.8505396815454525
ESP,7926163.0,220204750.0,15881486.7339,1.5134239625115447,3.0324158843810642,24895815.347050577,4.753614518461078
POL,3458173.0,83803910.0,4166589.4189,4.089081468921343,4.926741253669998,5516518.929609017,6.5229516649450545
IRL,1238360.0,24317778.0,1373643.4036,4.847075769318084,5.3765897293785185,1773869.6976267006,6.943118987446281
LAO,1357558.5,9609794.0,2649275.09135,1.4485583863915004,2.826861348098922,4275056.8498341,4.561622539380524
ETH,6243235.0,37042864.0,8719426.563299999,2.515202239948433,3.5127816305293686,12913113.24599854,5.202285571669704
GRC,1605426.2,32911286.0,2783525.18406,1.862108553566354,3.228567002522748,4256307.081956223,4.936823520081914
SDS,3581843.0,22542184.0,5123441.5697,2.4119895004498266,3.4500918304583923,7638524.417158387,5.143732065619756
IRQ,3754897.2,66577390.0,4874083.911160001,3.202061314117597,4.1564694590542794,6805477.396028491,5.803502661517495
ZMB,2954971.5,13615361.0,5025913.69865,1.7746041783773656,3.0183057433170943,7893507.5124676805,4.74043536923394
SLE,498790.12,4025684.5,582844.945836,3.7037128451879737,4.32785299084449,803132.9737209565,5.963578250435918
GIN,1475672.8,9931035.0,2069178.71984,2.5103819484611147,3.5200411001857685,3062034.8833797877,5.209066059084949
LBR,476305.4,2309293.0,775168.06322,1.9094682574044677,3.107583518625423,1203273.59640358,4.823822567003335
SOM,2534067.5,11988774.0,5502761.19505,1.2282100309225386,2.6670743764843303,9103707.291701015,4.412378365710402
ITA,9767318.0,370833600.0,11721912.0754,4.903390242335156,5.884635812208327,14775590.839820078,7.417644019444283
CHE,1084494.0,34109404.0,1092964.2789999999,8.372014389599963,8.437402762123854,1269728.6974576877,9.801978550368908
CAF,3102255.2,14575747.0,5095942.78496,1.878897513421323,3.0863851004903387,7931941.306745105,4.804022827602081
BRA,50093316.0,514846240.0,81313351.8628,1.9747374904383934,3.205468058786121,124685486.12420979,4.915248652395325
KEN,3196713.0,17973084.0,4175181.1107,2.8558399442538596,3.7299716898048887,6050303.507971785,5.405145358036544
URY,1088386.6,11973972.0,1441689.6123799998,2.8975273277142692,3.8380985671385894,2068248.5877910287,5.506137987761839
MWI,488023.8,2826256.8,998211.4484999999,1.3440849376187722,2.749212174667438,1629946.1151527641,4.48909668443847
SDN,9207431.0,48805296.0,12111436.988499999,2.8088426047950956,3.694746147822341,17610301.817802418,5.372244009120888
DJI,107179.83,703918.75,150795.27604899998,2.4917429209094712,3.505725485865067,223487.62446311663,5.19569499379543
IRN,13363895.0,233439700.0,17180021.1335,3.2641527315022767,4.196247644132258,23912458.614915557,5.840656268611192
LIE,7327.33,309375.75,7065.146698999999,15.076810699588478,14.537338886831273,7532.727278666991,15.499438844993808
ERI,562609.1,2499006.0,1386846.88093,1.029297926252527,2.537247653070372,2345503.4535538713,4.291117653022569
CIV,1846410.2,12508183.0,2265954.54866,3.279719989058187,4.024943334659613,3198083.607563188,5.680654674895267
AUT,1371270.9,31959324.0,1561235.3240699999,4.722462565261113,5.376673109218519,2016109.9603324817,6.9431968658564935
TZA,4068303.0,17784448.0,5850002.4805,2.358742816458485,3.39174622124844,8777792.31683578,5.089236119261736
SRB,1179125.9,25137226.0,1304722.8709699998,4.995195550133021,5.5272688685967495,1672158.4394326794,7.083856266554316
SYR,1430412.5,17989968.0,1882703.9573499998,2.973842926581815,3.9141617165767837,2682613.6113507114,5.577182465105284
SOL,854344.6,3875817.2,1146871.7048199999,2.684288479181591,3.603387326785557,1682697.545450583,5.286913073717726
FR1,23.25,90.38,44.891951000000006,1.453125,2.8057469375000004,72.67042023472065,4.541901264670041
MLI,5990715.5,26431806.0,10476216.840850001,1.6960665016478758,2.96598301951829,16571184.346817074,4.691564916288893
SUR,676895.4,3831911.2,901957.90486,2.7462264992981233,3.6593256499866116,1316006.9750243146,5.339160567604591
SEN,954558.06,5838780.0,1353686.520618,2.4477102928355303,3.4711690871788297,2013630.000399316,5.163418637877111
