Region_temporal,log_gdp,log_ntl,dummy_vars_sum,log_gdp_hat,spi_error_std,cent_error_std,lambda,log_gdp_revised
BDI_1995_4,5.11559380306422,0.3769530624912967,4.720469049591002,4.721212787908253,1.534007860362279,1.9773058327003472,0.48733333333333334,4.923398788344878
BDI_1995_5,5.117113875104105,0.20129866555073964,4.731007092390417,4.731404259957626,1.534007860362279,1.9773058327003472,0.48766666666666664,4.929016152784339
BDI_1995_6,5.118631640031518,0.07201663324191983,4.74148638246484,4.741628473178382,1.534007860362279,1.9773058327003472,0.488,4.934654094607188
BDI_1995_7,5.120147104839155,0.21175982404493784,4.751505269645602,4.751923077353956,1.534007860362279,1.9773058327003472,0.48833333333333334,4.940331038083883
BDI_1995_8,5.121660276487973,0.317705986948829,4.761378832906888,4.762005675184152,1.534007860362279,1.9773058327003472,0.48866666666666664,4.945909061317506
BDI_1995_9,5.123171161907375,0.4115899830582841,4.771106676114877,4.771918753988376,1.534007860362279,1.9773058327003472,0.489,4.951408734434985
BDI_1995_10,5.124679767995401,0.35784542609294395,4.780551379541852,4.781257417989396,1.534007860362279,1.9773058327003472,0.48933333333333334,4.956631764725795
BDI_1995_11,5.126186101618921,0.2976683193795622,4.790091754707516,4.790679062139087,1.534007860362279,1.9773058327003472,0.48966666666666664,4.9618994879536285
BDI_1995_12,5.127690169613821,0.029530933880623205,4.799479745345086,4.799538010655165,1.534007860362279,1.9773058327003472,0.49,4.9668956117240795
BDI_1996_1,5.1167130661004725,0.12620623363652528,4.805161761147311,4.805410769369213,1.534007860362279,1.9773058327003472,0.49033333333333334,4.964071173269912
BDI_1996_2,5.105614127148389,-0.030422688399118648,4.81068985202794,4.8106298272627175,1.534007860362279,1.9773058327003472,0.49066666666666664,4.960875164004486
BDI_1996_3,5.094390617858745,-0.04730966968068869,4.816072655553873,4.815979312329956,1.534007860362279,1.9773058327003472,0.491,4.95769066684411
BDI_1996_4,5.0830397101990314,0.18687706236560087,4.821131002055866,4.821499715420277,1.534007860362279,1.9773058327003472,0.49133333333333334,4.954536392764403
BDI_1996_5,5.071558478725711,0.21394564042578013,4.826277314482031,4.826699434863656,1.534007860362279,1.9773058327003472,0.49166666666666664,4.951169448826867
BDI_1996_6,5.059943896058469,0.09600861460837415,4.831346953331729,4.831536380856202,1.534007860362279,1.9773058327003472,0.492,4.947567398578954
BDI_1996_7,5.0481928280885375,0.31266155819085106,4.8361211769171115,4.836738066403619,1.534007860362279,1.9773058327003472,0.49233333333333335,4.944086600418997
BDI_1996_8,5.036302028902112,0.4186770400597328,4.840754888025866,4.841580948849427,1.534007860362279,1.9773058327003472,0.49266666666666664,4.9403694434628225
BDI_1996_9,5.0242681353983025,0.26446626340384427,4.845332386256887,4.845854185157826,1.534007860362279,1.9773058327003472,0.493,4.936310057929747
BDI_1996_10,5.012087661579281,0.4751133976667662,4.849641482107392,4.850578893350449,1.534007860362279,1.9773058327003472,0.49333333333333335,4.932410002586391
BDI_1996_11,4.999756992488381,0.2190148223319322,4.854052243370851,4.854484365381845,1.534007860362279,1.9773058327003472,0.49366666666666664,4.9280407389067875
BDI_1996_12,4.987272377769759,0.22898606481111816,4.858347317164733,4.858799112699675,1.534007860362279,1.9773058327003472,0.494,4.9238065848251376
BDI_1997_1,4.997286287706392,-0.5880825439117693,4.860417033967764,4.859256731624754,1.534007860362279,1.9773058327003472,0.49375,4.929134194391083
BDI_1997_2,5.007200912660233,-0.6044408340496144,4.862153582694444,4.860961005014288,1.534007860362279,1.9773058327003472,0.4935,4.935031518236959
BDI_1997_3,5.017018202081888,0.33376673477915125,4.862779703416881,4.863438233972484,1.534007860362279,1.9773058327003472,0.49324999999999997,4.941264882811925
BDI_1997_4,5.0267400485638145,-0.027903431171968418,4.8647406759777825,4.8646856217734,1.534007860362279,1.9773058327003472,0.493,4.94684721615614
BDI_1997_5,5.036368290030164,-0.06824300463789493,4.865969946631511,4.865835301386562,1.534007860362279,1.9773058327003472,0.49275,4.952338159876028
BDI_1997_6,5.045904711822213,-0.18389590843147513,4.867554921915712,4.867192090446505,1.534007860362279,1.9773058327003472,0.4925,4.957888745794677
BDI_1997_7,5.05535104868528,-0.01926369109528117,4.868610359679242,4.86857235190951,1.534007860362279,1.9773058327003472,0.49224999999999997,4.963409235197407
BDI_1997_8,5.064708986662678,0.21686385214986367,4.869498350285857,4.869926228376048,1.534007860362279,1.9773058327003472,0.492,4.968875869585656
BDI_1997_9,5.073980164901874,0.36440114387348366,4.870535596528511,4.871254569579844,1.534007860362279,1.9773058327003472,0.49175,4.974289853402265
BDI_1997_10,5.083166177377672,0.12988184590631321,4.871521169498372,4.8717774298000585,1.534007860362279,1.9773058327003472,0.4915,4.979268607943275
BDI_1997_11,5.092268574536984,-0.16962650492601372,4.8727171051614935,4.8723824276011065,1.534007860362279,1.9773058327003472,0.49124999999999996,4.984249504854734
BDI_1997_12,5.10128886486941,-0.24645216337173276,4.873816263731738,4.873330007124464,1.534007860362279,1.9773058327003472,0.491,4.989361065716642
BDI_1998_1,5.0930635928954215,-0.06394982437677219,4.869346747591537,4.869220572904281,1.534007860362279,1.9773058327003472,0.49141666666666667,4.983063402154775
BDI_1998_2,5.084770104334618,-0.0028127003433577246,4.865042493620466,4.865036944088632,1.534007860362279,1.9773058327003472,0.49183333333333334,4.976698011686967
BDI_1998_3,5.0764072582042274,0.2062926275945079,4.86026521607278,4.860672236858589,1.534007860362279,1.9773058327003472,0.49224999999999997,4.970211693946837
BDI_1998_4,5.06797388465397,0.21515265755689267,4.85580896494199,4.8562334668001945,1.534007860362279,1.9773058327003472,0.49266666666666664,4.963656438791343
BDI_1998_5,5.059468783983952,0.03623749687978807,4.851066523040565,4.8511380205760215,1.534007860362279,1.9773058327003472,0.4930833333333333,4.956744356726892
BDI_1998_6,5.050890725620435,0.05828495649630415,4.84625185221691,4.8463668499706865,1.534007860362279,1.9773058327003472,0.4935,4.949958192987284
BDI_1998_7,5.042238447047292,0.12186595544481933,4.8409629547467325,4.841203399485485,1.534007860362279,1.9773058327003472,0.49391666666666667,4.942943886472389
BDI_1998_8,5.033510652690832,0.355123356380321,4.835336796175991,4.836037463908321,1.534007860362279,1.9773058327003472,0.49433333333333335,4.935893073036011
BDI_1998_9,5.024706012755536,0.44961978508392847,4.829626544039666,4.830513655713864,1.534007860362279,1.9773058327003472,0.49475,4.928629344109169
BDI_1998_10,5.01582316200807,0.25506141804028576,4.823624755904898,4.8241279987983114,1.534007860362279,1.9773058327003472,0.49516666666666664,4.920902107025372
BDI_1998_11,5.006860698506817,0.170309094547419,4.817516349151395,4.817852373479076,1.534007860362279,1.9773058327003472,0.4955833333333333,4.91319132276182
BDI_1998_12,4.9978171822739474,0.00017937574707795075,4.811170124592239,4.8111704785053115,1.534007860362279,1.9773058327003472,0.496,4.905240417204704
BDI_1999_1,4.988013627676798,-0.02534752283959375,4.8114303213637575,4.81138031003381,1.534007860362279,1.9773058327003472,0.49624999999999997,4.900359343796465
BDI_1999_2,4.978113011059015,0.04421448046587306,4.811508298734953,4.811595535069054,1.534007860362279,1.9773058327003472,0.4965,4.895437084229999
BDI_1999_3,4.9681133912221105,0.019045040696549206,4.811240087165228,4.811277663531966,1.534007860362279,1.9773058327003472,0.49675,4.890205243492031
BDI_1999_4,4.958012768144184,0.08689810357102189,4.811168661896325,4.811340114142647,1.534007860362279,1.9773058327003472,0.497,4.88511645910542
BDI_1999_5,4.9478090805789785,0.1619421220687203,4.810885517617143,4.811205033687826,1.534007860362279,1.9773058327003472,0.49724999999999997,4.879882718262353
BDI_1999_6,4.937500203531172,-0.02520158637293738,4.810764832544468,4.810715109151011,1.534007860362279,1.9773058327003472,0.4975,4.8744246190770415
BDI_1999_7,4.9270839456001845,0.14008197701829223,4.810248834595665,4.8105252200246,1.534007860362279,1.9773058327003472,0.49775,4.869066839944937
BDI_1999_8,4.916558046184166,0.07218249865593543,4.809462336379352,4.809604754349723,1.534007860362279,1.9773058327003472,0.498,4.863295306850613
BDI_1999_9,4.905920172535283,0.16689976522049155,4.808697181888609,4.809026479519763,1.534007860362279,1.9773058327003472,0.49824999999999997,4.8576428899903
BDI_1999_10,4.895167916656665,0.19396130086080576,4.8077233395957935,4.808106030349281,1.534007860362279,1.9773058327003472,0.4985,4.851767566332434
BDI_1999_11,4.884298792030718,0.13236529595034513,4.806893994698331,4.807155154912342,1.534007860362279,1.9773058327003472,0.49875,4.845823403017928
BDI_1999_12,4.873310230167668,0.1155526612940887,4.8059504811704485,4.8061784696136165,1.534007860362279,1.9773058327003472,0.499,4.839811481651196
BDI_2000_1,4.877921269137633,0.18005098554321214,4.810346096075667,4.810701341410782,1.534007860362279,1.9773058327003472,0.499,4.844378525201934
BDI_2000_2,4.882511143978512,0.13631267906597577,4.814281664030002,4.814550612534832,1.534007860362279,1.9773058327003472,0.499,4.848598838788115
BDI_2000_3,4.887080048084735,0.2854040161945382,4.817573031270918,4.818136140909392,1.534007860362279,1.9773058327003472,0.499,4.852677038404239
BDI_2000_4,4.891628172211975,0.3659553926682027,4.82072446306241,4.821446502687538,1.534007860362279,1.9773058327003472,0.499,4.856607519119281
BDI_2000_5,4.89615570452493,0.24988177228055092,4.823581086202838,4.824074109518788,1.534007860362279,1.9773058327003472,0.499,4.860186988616865
BDI_2000_6,4.900662830644041,0.152063252336398,4.826249239968925,4.826549264769522,1.534007860362279,1.9773058327003472,0.499,4.863680161272656
BDI_2000_7,4.905149733691154,0.3152148039053043,4.828396491358323,4.829018418465851,1.534007860362279,1.9773058327003472,0.499,4.867160207393727
BDI_2000_8,4.909616594334162,0.41939175216977237,4.830309136378919,4.831136607348291,1.534007860362279,1.9773058327003472,0.499,4.870455080828212
BDI_2000_9,4.914063590830658,0.4155336734617907,4.832089567252593,4.832909426131094,1.534007860362279,1.9773058327003472,0.499,4.873567662645575
BDI_2000_10,4.91849089907062,0.2791789205230765,4.8336797528392665,4.834230580200078,1.534007860362279,1.9773058327003472,0.499,4.87644499995422
BDI_2000_11,4.922898692618154,0.1463291008349805,4.835210071082012,4.83549878225072,1.534007860362279,1.9773058327003472,0.499,4.879286137344804
BDI_2000_12,4.927287142752322,0.09942697521008825,4.836538393821943,4.836734565861887,1.534007860362279,1.9773058327003472,0.499,4.8821014068839945
BDI_2001_1,4.925837988642531,-0.10444071309988981,4.836955168725289,4.836749104448479,1.534007860362279,1.9773058327003472,0.499,4.881382635429699
BDI_2001_2,4.924386731437028,-0.2388587695413536,4.836879458455622,4.836408183814304,1.534007860362279,1.9773058327003472,0.499,4.880485436173289
BDI_2001_3,4.922933365022674,0.10235103419567697,4.836206549912928,4.83640849119824,1.534007860362279,1.9773058327003472,0.499,4.879757452984281
BDI_2001_4,4.921477883259635,0.13539680641879215,4.8357342431094645,4.836001384573448,1.534007860362279,1.9773058327003472,0.499,4.878825110415228
BDI_2001_5,4.920020279981232,-0.017186770158365366,4.835291301268234,4.835257391318194,1.534007860362279,1.9773058327003472,0.499,4.877723598538376
BDI_2001_6,4.918560548993779,-0.1549248084935591,4.8347515647055825,4.834445893979344,1.534007860362279,1.9773058327003472,0.499,4.876587336141576
BDI_2001_7,4.917098684076426,-0.11613404307765031,4.833738167752422,4.8335090322276875,1.534007860362279,1.9773058327003472,0.499,4.875387447803906
BDI_2001_8,4.915634678981005,3.8018019539452104e-06,4.832461252970836,4.8324612604718915,1.534007860362279,1.9773058327003472,0.499,4.874131143144957
BDI_2001_9,4.91416852743186,0.005822368658085417,4.831170741447908,4.831182229134569,1.534007860362279,1.9773058327003472,0.499,4.872758364581512
BDI_2001_10,4.912700223125697,0.03105345499383757,4.829483448007256,4.8295447172915775,1.534007860362279,1.9773058327003472,0.499,4.871205625714471
BDI_2001_11,4.911229759731411,-0.09520277282605082,4.827839199585247,4.827651362007828,1.534007860362279,1.9773058327003472,0.499,4.869524139267343
BDI_2001_12,4.90975713088993,0.09187712830451435,4.825795583288334,4.825976859281551,1.534007860362279,1.9773058327003472,0.499,4.8679507753573485
BDI_2002_1,4.902685336619651,-0.0838352795665813,4.828284212834609,4.82811880362069,1.534007860362279,1.9773058327003472,0.4990833333333333,4.86547042277542
BDI_2002_2,4.8955631756810565,-0.043402993977754184,4.8308241703540045,4.8307385351041106,1.534007860362279,1.9773058327003472,0.49916666666666665,4.863204875926398
BDI_2002_3,4.8883899254825876,0.1922554244240326,4.83280235985108,4.833181684865442,1.534007860362279,1.9773058327003472,0.49924999999999997,4.8608272113544775
BDI_2002_4,4.881164847770145,0.2897161305695544,4.834937839935854,4.835509457489525,1.534007860362279,1.9773058327003472,0.49933333333333335,4.858367589556689
BDI_2002_5,4.873887188171131,0.19602859236776107,4.83688831876667,4.83727508834073,1.534007860362279,1.9773058327003472,0.4994166666666667,4.855602495314166
BDI_2002_6,4.866556175721787,0.07281084637469463,4.838776614201221,4.838920271918185,1.534007860362279,1.9773058327003472,0.4995,4.852752041771887
BDI_2002_7,4.859171022377063,0.14694943293621837,4.840151743536035,4.840441678636312,1.534007860362279,1.9773058327003472,0.4995833333333333,4.849814154399913
BDI_2002_8,4.851730922502273,0.3232819167326315,4.841207035366649,4.841844879100188,1.534007860362279,1.9773058327003472,0.49966666666666665,4.846791196149031
BDI_2002_9,4.844235052345677,0.33439107384570826,4.842043358170486,4.842703120563506,1.534007860362279,1.9773058327003472,0.49975,4.8434694694375375
BDI_2002_10,4.836682569491163,0.23792761733779888,4.842597966660156,4.843067404113659,1.534007860362279,1.9773058327003472,0.49983333333333335,4.839873922663307
BDI_2002_11,4.8290726122900915,0.06966528599469644,4.843143477789321,4.843280929232836,1.534007860362279,1.9773058327003472,0.4999166666666667,4.8361755867350515
BDI_2002_12,4.821404299271362,-0.015030742058097487,4.843262407893275,4.843232751843443,1.534007860362279,1.9773058327003472,0.5,4.832318525557403
BDI_2003_1,4.814822657821022,-0.2268047960703258,4.853502704811053,4.853055212976767,1.534007860362279,1.9773058327003472,0.4999166666666667,4.833935749352632
BDI_2003_2,4.8081974112145485,-0.008987311342971729,4.863454928331954,4.863437196130045,1.534007860362279,1.9773058327003472,0.49983333333333335,4.835808097041477
BDI_2003_3,4.801527977804302,0.08619967732218221,4.87281911843564,4.872989192668584,1.534007860362279,1.9773058327003472,0.49975,4.837240719932726
BDI_2003_4,4.794813764226591,0.08538876275512212,4.882337641881218,4.88250611615837,1.534007860362279,1.9773058327003472,0.49966666666666665,4.838630709408504
BDI_2003_5,4.788054165084891,-0.008900977342544733,4.89160777005951,4.891590208196856,1.534007860362279,1.9773058327003472,0.4995833333333333,4.83977904662291
BDI_2003_6,4.781248562622268,0.006295043229713103,4.900752593130366,4.900765013416403,1.534007860362279,1.9773058327003472,0.4995,4.840947029793938
BDI_2003_7,4.774396326382592,0.13204150650414004,4.909719697918287,4.9099802192871955,1.534007860362279,1.9773058327003472,0.4994166666666667,4.8421091822307005
BDI_2003_8,4.767496812860062,0.2633015820855494,4.918418187595567,4.918937688549599,1.534007860362279,1.9773058327003472,0.49933333333333335,4.843116290121038
BDI_2003_9,4.760549365136543,0.08396307122099161,4.927019529043141,4.9271851903933594,1.534007860362279,1.9773058327003472,0.49924999999999997,4.843742300896009
BDI_2003_10,4.753553312506235,0.14693574100947887,4.935383317608058,4.935673225693803,1.534007860362279,1.9773058327003472,0.49916666666666665,4.8444615025056965
BDI_2003_11,4.74650797008711,-0.18963997409842495,4.943866200729263,4.943492036067257,1.534007860362279,1.9773058327003472,0.4990833333333333,4.844819434350034
BDI_2003_12,4.7394126384185595,-0.23167951964869607,4.952015302757906,4.951558192965652,1.534007860362279,1.9773058327003472,0.499,4.845273270137558
BDI_2004_1,4.749685668385462,-0.04969663372886768,4.963192276603952,4.963094223837121,1.534007860362279,1.9773058327003472,0.49875,4.856123185416977
BDI_2004_2,4.75985423544884,-0.014400298333013982,4.974398222574621,4.974369810406858,1.534007860362279,1.9773058327003472,0.4985,4.866790249565412
BDI_2004_3,4.769920442735237,0.15734895069908106,4.985178451192983,4.985488904815618,1.534007860362279,1.9773058327003472,0.49824999999999997,4.877327428966787
BDI_2004_4,4.779886330491036,0.08994079834609431,4.996088311146142,4.996265766709368,1.534007860362279,1.9773058327003472,0.498,4.887643289727766
BDI_2004_5,4.789753878564429,0.05464796863867612,5.0067460161034445,5.006853837984418,1.534007860362279,1.9773058327003472,0.49775,4.897815383365728
BDI_2004_6,4.799525008766135,0.006222898839363499,5.017331639001647,5.017343916944902,1.534007860362279,1.9773058327003472,0.4975,4.907889915585072
BDI_2004_7,4.809201587115884,0.14088566604027428,5.027561843588728,5.027839814717264,1.534007860362279,1.9773058327003472,0.49724999999999997,4.91791944579067
BDI_2004_8,4.818785425981251,0.2863839908462025,5.037583377682757,5.03814842083702,1.534007860362279,1.9773058327003472,0.497,4.927808834424568
BDI_2004_9,4.8282782861149744,0.22521986025224194,5.047538197745183,5.047982562459369,1.534007860362279,1.9773058327003472,0.49675,4.937416385389053
BDI_2004_10,4.837681878596464,0.12914981795498887,5.057240869883809,5.0574956858750735,1.534007860362279,1.9773058327003472,0.4965,4.946819433910294
BDI_2004_11,4.846997866682889,0.006726032531323504,5.067046231688903,5.0670595023281795,1.534007860362279,1.9773058327003472,0.49624999999999997,4.956203453371865
BDI_2004_12,4.856227867574825,-0.01674589691600453,5.076598221032266,5.076565180936741,1.534007860362279,1.9773058327003472,0.496,4.965515175002334
BDI_2005_1,4.870805494820572,-0.39836680528622226,5.087428781316475,5.086642793120878,1.534007860362279,1.9773058327003472,0.49616666666666664,4.977896767660574
BDI_2005_2,4.885173664587321,-0.5148959649149576,5.098101294156014,5.097085390860325,1.534007860362279,1.9773058327003472,0.49633333333333335,4.990352518060822
BDI_2005_3,4.899338310860014,-0.06584454702988138,5.108065613304084,5.107935700279145,1.534007860362279,1.9773058327003472,0.4965,5.002906914706613
BDI_2005_4,4.9133051189746295,-0.007209748220383219,5.118248805419135,5.118234580396067,1.534007860362279,1.9773058327003472,0.49666666666666665,5.01508675148061
BDI_2005_5,4.927079539319062,0.02134470996298536,5.128205516590548,5.128247630265298,1.534007860362279,1.9773058327003472,0.49683333333333335,5.027026552504184
BDI_2005_6,4.94066680010314,-0.1708536369697127,5.138226987701682,5.137889888977464,1.534007860362279,1.9773058327003472,0.497,5.038686675273679
BDI_2005_7,4.954071919272657,0.03731594268758758,5.147801715864775,5.147875341202205,1.534007860362279,1.9773058327003472,0.49716666666666665,5.050424520541965
BDI_2005_8,4.967299715635362,0.2082711538077199,5.157232174909126,5.157643099379248,1.534007860362279,1.9773058327003472,0.49733333333333335,5.061963825150655
BDI_2005_9,4.9803548192606435,0.12878219525930895,5.166613073890701,5.166867164552707,1.534007860362279,1.9773058327003472,0.4975,5.073144711043445
BDI_2005_10,4.9932416812090645,0.055087776808762014,5.175726605049755,5.175835294683828,1.534007860362279,1.9773058327003472,0.49766666666666665,5.084112436181671
BDI_2005_11,5.005964582642918,-0.08797018045920979,5.185002272874433,5.184828705392183,1.534007860362279,1.9773058327003472,0.49783333333333335,5.0950091050849275
BDI_2005_12,5.018527643364463,-0.18051146755446942,5.194028356350702,5.193672202472455,1.534007860362279,1.9773058327003472,0.498,5.105749633800244
BDI_2006_1,5.0268094171070805,-0.39698802682912343,5.207532102693495,5.206748834864097,1.534007860362279,1.9773058327003472,0.4975,5.116329277441196
BDI_2006_2,5.035023166053732,-0.3547144311755605,5.220554798132535,5.219854937220401,1.534007860362279,1.9773058327003472,0.497,5.126884556323566
BDI_2006_3,5.0431699985900735,0.020291522823681497,5.232698906167993,5.2327389418767885,1.534007860362279,1.9773058327003472,0.4965,5.137290978931928
BDI_2006_4,5.051250996230727,-0.22915386254356868,5.244892429535968,5.2444403029316815,1.534007860362279,1.9773058327003472,0.496,5.1470728923544
BDI_2006_5,5.059267214480919,-0.20308790822522266,5.256608176958542,5.2562074791684275,1.534007860362279,1.9773058327003472,0.4955,5.156851115633579
BDI_2006_6,5.067219683663854,-0.13529706767678193,5.267989794157017,5.267722849480197,1.534007860362279,1.9773058327003472,0.495,5.166468750742943
BDI_2006_7,5.075109409715446,-0.1235607875041653,5.279064335798075,5.278820547111045,1.534007860362279,1.9773058327003472,0.4945,5.17584456715757
BDI_2006_8,5.082937374947948,0.06574510243586737,5.2898607743974875,5.289990491215623,1.534007860362279,1.9773058327003472,0.494,5.185221614384179
BDI_2006_9,5.090704538783922,0.02831190612070606,5.300495169899868,5.300551030036081,1.534007860362279,1.9773058327003472,0.4935,5.194263782216861
BDI_2006_10,5.0984118384619235,0.08417091866756889,5.310827476338611,5.310993547777314,1.534007860362279,1.9773058327003472,0.493,5.203214621154411
BDI_2006_11,5.1060601897151985,-0.14236858057366836,5.321241280208275,5.320960383250321,1.534007860362279,1.9773058327003472,0.4925,5.211898535031246
BDI_2006_12,5.113650487424627,-0.24906436992343328,5.331250495859189,5.33075908529961,1.534007860362279,1.9773058327003472,0.492,5.220467917579118
BDI_2007_1,5.115868545461727,-0.3216439963519728,5.343013348666316,5.342378736592814,1.534007860362279,1.9773058327003472,0.49166666666666664,5.227236056101178
BDI_2007_2,5.118081694603578,-0.505171475343511,5.355017899099895,5.354021182478171,1.534007860362279,1.9773058327003472,0.49133333333333334,5.234006629645961
BDI_2007_3,5.12028995653045,-0.07369608830009046,5.366074284426892,5.365928880104301,1.534007860362279,1.9773058327003472,0.491,5.240898668005211
BDI_2007_4,5.122493352779303,0.07565884015586895,5.377291230403211,5.377440507286892,1.534007860362279,1.9773058327003472,0.49066666666666664,5.247587423257693
BDI_2007_5,5.124691904745046,0.0020342228271375833,5.388497458335763,5.388501471910962,1.534007860362279,1.9773058327003472,0.49033333333333334,5.2540465291787335
BDI_2007_6,5.126885633681786,-0.09871316651925992,5.399643951861412,5.39944918818481,1.534007860362279,1.9773058327003472,0.49,5.2604417753882675
BDI_2007_7,5.129074560704053,-0.017675813727538438,5.410435879083989,5.4104010042381105,1.534007860362279,1.9773058327003472,0.48966666666666664,5.266830742554562
BDI_2007_8,5.131258706788032,-0.0339164954777514,5.421177716019387,5.421110797880807,1.534007860362279,1.9773058327003472,0.48933333333333334,5.273092996696096
BDI_2007_9,5.13343809277276,0.046438724349270176,5.431701114856692,5.431792739682537,1.534007860362279,1.9773058327003472,0.489,5.279333515111642
