Region Code,annual_ntl_sum,annual_ntl_sum_sq,calibrated_ntl_sum,avg_ntl,avg_calibrated,rescaled_calibrated_ntl_sum,avg_rescaled_calibrated
IDN,7944282.0,63356616.0,14457044.215599999,0.7126299669281105,1.296847586885921,34921260.66945192,3.1325595989618007
MYS,2009793.5,40571944.0,3067051.9731,1.0903981392966697,1.664005662569025,6405937.342688852,3.475492461747427
PRK,0.0,0.0,319687.212,0.0,0.6394,1259194.9422983408,2.5184906242216507
MAR,599186.0,3080591.2,2687859.92928,0.1792414844844204,0.8040508353171409,8933151.91996845,2.6722777422369606
SAH,365031.6,1678782.1,870816.37358,0.43563183823108204,1.0392397194773826,2423267.997099202,2.891948784989787
CRI,356143.53,5286857.5,571221.044942,0.9518787485166299,1.5267248386788115,1252374.1786460276,3.347269472631225
NIC,464957.16,2599458.5,625182.963124,1.5031396205920005,2.021126595815391,1178230.7171019297,3.809050436118535
COG,1545349.2,11149482.0,2029802.98048,1.6311613355400931,2.1425164878740794,3716079.7332890546,3.922430982411773
CHL,3302301.0,26916390.0,18271929.6874,0.13869008195912333,0.7673847495721452,62813230.38048997,2.638030897119145
MNG,0.0,0.0,3128682.6676,0.0,0.6394,12323362.471872667,2.5184906242216507
COD,9552765.0,52386490.0,12090346.092999998,1.844985891391721,2.33508496897265,21240405.22589933,4.102293730582428
BTN,64703.0,462955.0,111281.9712,0.800779702970297,1.3772521188118811,259178.8482440431,3.2076590129213254
CZE,0.0,0.0,155238.6472,0.0,0.6394000000000001,611459.3016735262,2.5184906242216507
BOL,3632239.8,16624929.0,4820274.48132,1.5622839151725516,2.073276463983174,8969117.095349474,3.857759438505035
DEU,0.0,0.0,659523.1967999999,0.0,0.6394,2597752.561147155,2.518490624221651
EST,0.0,0.0,126844.17199999999,0.0,0.6394,499618.170033091,2.5184906242216503
LVA,0.0,0.0,161506.046,0.0,0.6394,636145.5467721467,2.5184906242216507
UKR,0.0,0.0,1188565.3144,0.0,0.6394,4681561.7775906455,2.5184906242216507
BLR,0.0,0.0,434167.9456,0.0,0.6394,1710115.577621482,2.5184906242216507
PER,4174071.2,21588626.0,5971654.280079999,1.2487946674325652,1.7865938704435027,11999477.324449373,3.589992258577276
SWE,0.0,0.0,1648240.2048,0.0,0.6394,6492144.983193577,2.5184906242216507
FI1,0.0,0.0,8548.778,0.0,0.6394,33672.21964584348,2.518490624221651
NAM,2336767.5,6750399.5,3638376.5235999995,0.9966202383937848,1.5517503039205147,7903121.433806175,3.3706437492882544
VNM,1502558.5,19732180.0,2401469.8681,0.9565148058270969,1.528753445929257,5261094.918314792,3.349164231695338
KGZ,0.0,0.0,414283.245,0.0,0.6394,1631793.0376988128,2.5184906242216503
ARM,0.0,0.0,71134.5288,0.0,0.6394,280187.1189259071,2.518490624221651
DN1,0.0,0.0,12871.122,0.0,0.6394,50697.21626558182,2.5184906242216503
KHM,467407.62,1942727.2,638550.8573479999,1.4242589951733216,1.9457573294451755,1226936.5345338797,3.738654059205669
LUX,0.0,0.0,5406.1269999999995,0.0,0.6394,21293.83822779406,2.5184906242216507
ARE,604296.5,16364084.0,727303.7766999999,2.514915621033356,3.0268380327527726,1140970.4222228485,4.748404695352804
BEL,0.0,0.0,71642.21239999999,0.0,0.6393999999999999,282186.8004815391,2.518490624221651
GEO,0.0,0.0,157183.702,0.0,0.6394,619120.5501524083,2.5184906242216503
MKD,0.0,0.0,36156.1518,0.0,0.6394,142413.08932786167,2.5184906242216507
ALB,0.0,0.0,49341.2192,0.0,0.6394,194346.88448993635,2.5184906242216507
AZE,0.0,0.0,189238.74219999998,0.0,0.6394,745380.0406165124,2.5184906242216507
KOS,0.0,0.0,23205.104799999997,0.0,0.6394,91401.06173425214,2.5184906242216507
LBY,4388303.0,25040500.0,6036874.2394,1.4013162138462707,1.927754248651949,11655154.15564919,3.721838827717446
ARG,12568067.0,108151860.0,17710468.83,1.3164052357204363,1.8550309999839742,34884876.823903196,3.6539138833719353
GB1,47536.38,114277.7,89506.73931199999,0.6604384734012253,1.2435464011003514,221888.91368555266,3.0827752432798348
TUR,0.0,0.0,1109352.606,0.0,0.6394,4369556.048118321,2.5184906242216503
TUN,0.0,0.0,268423.317,0.0,0.6394,1057274.95650137,2.5184906242216507
CYP,0.0,0.0,9565.423999999999,0.0,0.6394,37676.6197383559,2.5184906242216507
ZAF,5978413.0,81107880.0,10485352.285799999,0.7764652723986574,1.3618182482189807,24586454.768087365,3.1932434742832627
ROU,0.0,0.0,403855.2704,0.0,0.6394,1590718.9741083821,2.5184906242216507
NL1,8173.92,401859.56,8409.381472000001,13.162512077294686,13.541677088566829,9047.641581606635,14.569471145904403
HUN,0.0,0.0,177177.74,0.0,0.6394,697873.7519718194,2.5184906242216507
