Region Code,annual_ntl_sum
IDN,4459735.0
MYS,2106241.0
CHL,2028493.25
BOL,2188652.25
PER,2333034.0
ARG,8715734.0
GB1,21984.990234375
CYP,76951.421875
IND,17363494.0
CH1,12820.6201171875
IS1,203898.265625
LBN,234508.046875
ETH,1185378.125
SDS,899168.0
SOM,478913.75
KEN,725814.5625
MWI,172611.953125
TZA,1154284.25
SYR,590194.5
SOL,169363.1875
FR1,5.21999979019165
SUR,204166.84375
GUY,252631.90625
KOR,2447135.5
PRK,201523.484375
MAR,2067802.25
SAH,121458.828125
CRI,228937.90625
NIC,208124.453125
COG,519594.0
COD,2966437.75
BTN,69374.9375
UKR,2521409.25
BLR,828085.25
NAM,1198006.625
ZAF,3540465.25
NL1,5681.3701171875
OMN,1678249.5
UZB,1425903.625
KA1,18228.119140625
TJK,397393.59375
LTU,312548.125
BRA,18462944.0
URY,530872.4375
MNG,3051960.25
CZE,750131.125
DEU,3533972.5
EST,365623.03125
LVA,316704.9375
SWE,3670389.0
FI1,5749.64990234375
VNM,2975809.25
KHM,351199.8125
LUX,73498.6875
ARE,1763475.25
BEL,1214428.875
GEO,354308.875
MKD,139872.875
ALB,158828.375
AZE,428102.59375
KOS,90585.71875
TUR,7732324.0
ESP,5176974.0
LAO,328401.71875
KGZ,637571.5
ARM,144554.75
DN1,9618.9599609375
LBY,3457186.5
TUN,870328.75
ROU,1346374.75
HUN,695995.0625
SVK,361076.96875
POL,3216794.25
IRL,446800.46875
GRC,1111172.5
ZMB,964559.9375
SLE,99979.859375
GIN,423102.625
LBR,126175.8984375
CAF,925600.9375
SDN,2279589.75
DJI,26134.2890625
ERI,99498.65625
AUT,552614.0
IRQ,7467939.0
ITA,6071805.0
CHE,363753.8125
IRN,9944107.0
LIE,1778.5400390625
CIV,705098.5
SRB,758710.5625
MLI,1696169.625
SEN,314441.5
NGA,2227109.0
BEN,226591.40625
AGO,1499944.75
HRV,469226.375
SVN,131101.671875
QAT,1021890.375
SAU,11999447.0
BWA,850740.0625
ZWE,517260.46875
PAK,2544555.0
BGR,577950.5
THA,2779907.0
SMR,3706.8798828125
HTI,36419.08984375
DOM,298158.375
TCD,1675449.625
KWT,936949.625
SLV,89710.53125
GTM,319929.46875
TLS,31999.099609375
BRN,71740.0078125
MCO,3010.699951171875
DZA,7841691.0
MOZ,1085593.75
SWZ,47734.03125
BDI,31448.009765625
RWA,52345.859375
MMR,1183406.375
BGD,532444.8125
AND,8621.1201171875
AFG,1218005.125
MNE,78156.578125
BIH,278349.15625
UGA,291087.03125
CU1,349638.03125
HND,279626.28125
ECU,969285.1875
COL,2307356.75
PRY,1165008.875
BRI,5.480000019073486
PRT,1243807.625
MDA,131734.359375
TKM,1552420.125
JOR,613247.375
NPL,291053.625
LSO,54909.62890625
CMR,698556.8125
GAB,415238.84375
NER,1570699.25
BFA,391929.09375
TGO,120832.4375
GHA,719738.625
GNB,40912.80078125
US1,3987.780029296875
MEX,8128237.0
BLZ,44215.37890625
PAN,224966.640625
VEN,3614759.25
PNG,540350.9375
EGY,4988556.5
YEM,644003.9375
MRT,1355763.25
GNQ,53943.37890625
GMB,18227.400390625
VAT,
CYN,29600.5703125
CNM,8225.330078125
KAS,4441.8701171875
SPI,2995.1298828125
BRT,2240.340087890625
AU1,3.9200000762939453
FJI,27278.6796875
NZ1,273.3900146484375
MDG,785375.9375
PHL,735576.5625
LKA,204716.765625
BHS,40687.76171875
TWN,940084.3125
JPN,4062572.25
ISL,1319274.75
SYC,1834.719970703125
MHL,247.41000366210938
TTO,146701.3125
GRD,1835.699951171875
VCT,1443.5899658203125
BRB,9098.259765625
LCA,6344.4501953125
DMA,1851.7099609375
ATG,4876.919921875
KNA,3049.179931640625
JAM,82082.15625
MUS,20298.150390625
COM,2815.5400390625
STP,2498.830078125
CPV,11482.3095703125
MLT,28492.23046875
SGP,131967.59375
TON,1597.449951171875
WSM,3687.010009765625
SLB,27606.5390625
TUV,35.529998779296875
MDV,2867.669921875
NRU,543.75
FSM,1150.989990234375
VUT,13627.6396484375
PLW,918.9000244140625
BHR,240743.734375
PGA,16.020000457763672
BJN,
SER,0.4300000071525574
SCR,0.0
