Region Code,annual_ntl_sum
IDN,2379125.5
MYS,1408662.25
CHL,1222272.375
BOL,863976.1875
PER,1205763.0
ARG,5001434.0
GB1,0.0
CYP,72172.390625
IND,14045683.0
CH1,8489.2099609375
IS1,202994.203125
LBN,268716.28125
ETH,419242.09375
SDS,703758.75
SOM,-25553.369140625
KEN,254633.921875
MWI,59181.33984375
TZA,312304.71875
SYR,456093.625
SOL,8327.6904296875
FR1,0.6299999952316284
SUR,46601.421875
GUY,41444.62109375
KOR,2443885.25
PRK,171606.203125
MAR,1470824.5
SAH,35071.98828125
CRI,189757.4375
NIC,96201.7265625
COG,103529.59375
COD,383413.125
BTN,33907.12109375
UKR,4116035.5
BLR,1662139.625
NAM,428451.90625
ZAF,2550328.0
NL1,5308.22021484375
OMN,1440216.625
UZB,1284682.0
KA1,24621.6796875
TJK,387246.625
LTU,726390.0
BRA,12307003.0
URY,399729.6875
MNG,3314497.5
CZE,1420079.25
DEU,3863062.75
EST,750918.1875
LVA,676900.375
SWE,5882030.5
FI1,9548.3701171875
VNM,3129982.0
KHM,94298.9765625
LUX,54676.28125
ARE,1673404.75
BEL,948529.25
GEO,294557.84375
MKD,201468.921875
ALB,166539.734375
AZE,430030.8125
KOS,147846.875
TUR,8610637.0
ESP,5043221.0
LAO,43890.71875
KGZ,642911.375
ARM,150724.6875
DN1,14298.150390625
LBY,2296203.75
TUN,671731.375
ROU,2192288.0
HUN,1028733.6875
SVK,624053.3125
POL,5499413.0
IRL,487394.84375
GRC,1248784.25
ZMB,205125.203125
SLE,25919.609375
GIN,228413.765625
LBR,3856.639892578125
CAF,677263.8125
SDN,710408.875
DJI,11059.830078125
ERI,25944.98046875
AUT,771203.4375
IRQ,5791168.5
ITA,6374350.5
CHE,434698.5625
IRN,8484537.0
LIE,2765.89990234375
CIV,255964.546875
SRB,1262857.5
MLI,362394.1875
SEN,155970.125
NGA,1558121.875
BEN,59918.48046875
AGO,537122.0
HRV,546447.0625
SVN,155367.234375
QAT,896408.75
SAU,10305003.0
BWA,250589.8125
ZWE,197592.234375
PAK,2039759.25
BGR,701102.625
THA,1977410.375
SMR,3507.93994140625
HTI,18111.30078125
DOM,256792.546875
TCD,422552.625
KWT,864487.8125
SLV,72715.9609375
GTM,213722.5
TLS,10646.98046875
BRN,48915.28125
MCO,3598.72998046875
DZA,5115628.5
MOZ,306154.0
SWZ,31057.890625
BDI,9517.830078125
RWA,22917.900390625
MMR,349262.625
BGD,411384.75
AND,9706.7802734375
AFG,855825.25
MNE,105204.671875
BIH,423964.15625
UGA,182807.765625
CU1,253451.59375
HND,172057.40625
ECU,745189.5
COL,1362972.0
PRY,490470.84375
BRI,3.2799999713897705
PRT,1377337.0
MDA,251357.6875
TKM,1308648.875
JOR,561498.3125
NPL,158688.890625
LSO,31355.359375
CMR,192298.046875
GAB,113955.0234375
NER,379191.5625
BFA,85451.3203125
TGO,64343.23828125
GHA,518478.46875
GNB,9194.8701171875
US1,2479.659912109375
MEX,5640912.5
BLZ,19678.150390625
PAN,139596.953125
VEN,3730356.25
PNG,104575.0703125
EGY,4195658.0
YEM,308000.09375
MRT,365092.625
GNQ,21994.109375
GMB,7717.14013671875
VAT,
CYN,27288.4609375
CNM,8347.080078125
KAS,3980.179931640625
SPI,0.0
BRT,852.260009765625
AU1,1.25
FJI,12495.75
NZ1,211.85000610351562
MDG,76580.1875
PHL,456619.1875
LKA,107639.59375
BHS,31608.880859375
TWN,798625.25
JPN,4420025.0
ISL,910239.8125
SYC,1344.0
MHL,107.2699966430664
TTO,139353.671875
GRD,1705.97998046875
VCT,1135.9300537109375
BRB,9585.1103515625
LCA,5811.4501953125
DMA,838.5
ATG,4509.25
KNA,3031.090087890625
JAM,69026.921875
MUS,18642.630859375
COM,710.0599975585938
STP,1326.27001953125
CPV,7970.8798828125
MLT,25647.55078125
SGP,124586.046875
TON,1093.5999755859375
WSM,2248.679931640625
SLB,4373.58984375
TUV,12.0
MDV,1925.0999755859375
NRU,367.75
FSM,374.3599853515625
VUT,4764.6298828125
PLW,459.6300048828125
BHR,220483.546875
PGA,1.5700000524520874
BJN,
SER,-0.05999999865889549
SCR,0.0
