Region Code,annual_ntl_sum
IDN,3892886.5
MYS,1844747.0
CHL,1883809.25
BOL,1545258.875
PER,1829296.125
ARG,7910577.5
GB1,21409.23046875
CYP,88051.15625
IND,15642124.0
CH1,13239.0703125
IS1,211740.59375
LBN,289806.53125
ETH,1641801.625
SDS,1050098.625
SOM,850251.4375
KEN,1131404.125
MWI,226052.65625
TZA,1729104.5
SYR,512492.625
SOL,248134.734375
FR1,6.639999866485596
SUR,225637.84375
GUY,294927.53125
KOR,2130935.0
PRK,166031.734375
MAR,1788705.25
SAH,125184.953125
CRI,253413.453125
NIC,268188.0
COG,773400.375
COD,4226253.0
BTN,73007.671875
UKR,3526822.5
BLR,1052209.625
NAM,1072854.5
ZAF,3589598.5
NL1,5183.81982421875
OMN,1753153.0
UZB,1137102.75
KA1,14216.66015625
TJK,325792.25
LTU,344601.46875
BRA,17655330.0
URY,461351.3125
MNG,2416910.75
CZE,853808.1875
DEU,4006161.5
EST,383667.625
LVA,310822.40625
SWE,1900802.125
FI1,416.6300048828125
VNM,2632024.0
KHM,245449.4375
LUX,66535.4609375
ARE,1725379.625
BEL,1088390.125
GEO,256488.421875
MKD,123535.6171875
ALB,115269.7265625
AZE,331195.21875
KOS,85299.8125
TUR,6091453.0
ESP,4987779.5
LAO,268704.1875
KGZ,487051.59375
ARM,88221.8828125
DN1,0.0
LBY,3678806.75
TUN,761105.8125
ROU,1407002.5
HUN,654177.5625
SVK,330973.25
POL,4398525.5
IRL,555022.6875
GRC,1028410.9375
ZMB,1295087.75
SLE,115319.546875
GIN,450839.90625
LBR,155916.59375
CAF,1039964.875
SDN,2444641.75
DJI,32061.66015625
ERI,122604.5
AUT,568161.4375
IRQ,7982659.0
ITA,6044402.0
CHE,386451.75
IRN,10991560.0
LIE,2226.68994140625
CIV,678855.75
SRB,750955.6875
MLI,1922855.875
SEN,376831.84375
NGA,2935521.0
BEN,210140.234375
AGO,1971269.625
HRV,467453.46875
SVN,149013.828125
QAT,929803.1875
SAU,11757975.0
BWA,836114.375
ZWE,619907.125
PAK,2566564.25
BGR,532418.6875
THA,2472973.75
SMR,3826.919921875
HTI,44541.80078125
DOM,271036.3125
TCD,1733736.375
KWT,889033.125
SLV,97744.7734375
GTM,357499.28125
TLS,22837.75
BRN,54380.76171875
MCO,3637.639892578125
DZA,7020563.0
MOZ,1303530.75
SWZ,54999.4296875
BDI,53448.80078125
RWA,58789.3984375
MMR,1275415.25
BGD,502677.6875
AND,8665.669921875
AFG,1008288.625
MNE,73672.28125
BIH,265114.84375
UGA,451956.75
CU1,386575.5625
HND,325299.6875
ECU,964734.0625
COL,2381112.75
PRY,754966.375
BRI,4.75
PRT,1093882.5
MDA,192165.734375
TKM,1430177.5
JOR,606512.0
NPL,293764.40625
LSO,48690.78125
CMR,953664.25
GAB,551441.3125
NER,1584455.625
BFA,463015.03125
TGO,104159.796875
GHA,603209.75
GNB,52992.6015625
US1,4063.050048828125
MEX,8209578.0
BLZ,49025.421875
PAN,227388.15625
VEN,4912527.5
PNG,481929.40625
EGY,4799518.0
YEM,669735.5625
MRT,1558681.625
GNQ,76502.171875
GMB,22277.390625
VAT,
CYN,33599.48828125
CNM,10077.33984375
KAS,4555.080078125
SPI,3194.110107421875
BRT,1885.8699951171875
AU1,3.740000009536743
FJI,24451.470703125
NZ1,215.17999267578125
MDG,882348.25
PHL,718201.9375
LKA,186956.921875
BHS,45176.4609375
TWN,929186.5
JPN,3827100.25
ISL,0.0
SYC,2048.239990234375
MHL,209.67999267578125
TTO,150514.28125
GRD,2155.93994140625
VCT,1461.9599609375
BRB,10006.4599609375
LCA,6302.16015625
DMA,1186.72998046875
ATG,6163.77001953125
KNA,3806.60009765625
JAM,80253.578125
MUS,19208.970703125
COM,2802.389892578125
STP,3420.949951171875
CPV,12380.4599609375
MLT,27463.869140625
SGP,130704.9375
TON,1243.5400390625
WSM,3400.4599609375
SLB,19575.810546875
TUV,32.15999984741211
MDV,2288.97998046875
NRU,1.399999976158142
FSM,1389.800048828125
VUT,31286.220703125
PLW,958.0399780273438
BHR,203841.1875
PGA,21.450000762939453
BJN,
SER,0.46000000834465027
SCR,0.0
