Region Code,annual_ntl_sum
IDN,1484670.125
MYS,1281665.25
CHL,1128256.875
BOL,246.30999755859375
PER,163966.859375
ARG,5349395.0
GB1,11532.490234375
CYP,78990.0390625
IND,7981927.5
CH1,11873.4501953125
IS1,179647.09375
LBN,197225.65625
ETH,77840.28125
SDS,-177005.546875
SOM,121268.5
KEN,59353.3984375
MWI,201.0800018310547
TZA,86876.46875
SYR,482887.4375
SOL,55350.359375
FR1,-2.130000114440918
SUR,6798.22021484375
GUY,16953.30078125
KOR,1723454.75
PRK,4400.52001953125
MAR,1190337.125
SAH,21387.7109375
CRI,159516.390625
NIC,92606.4921875
COG,166628.375
COD,557821.0
BTN,28727.0390625
UKR,0.0
BLR,0.0
NAM,-107135.6328125
ZAF,2345058.75
NL1,3226.889892578125
OMN,1203597.5
UZB,20504.029296875
KA1,0.0
TJK,81482.171875
LTU,0.0
BRA,7860061.0
URY,295400.4375
MNG,0.0
CZE,0.0
DEU,0.0
EST,0.0
LVA,0.0
SWE,0.0
FI1,0.0
VNM,649307.0625
KHM,90684.578125
LUX,0.0
ARE,1526747.25
BEL,0.0
GEO,0.0
MKD,0.0
ALB,0.0
AZE,0.0
KOS,0.0
TUR,1676277.125
ESP,1325608.25
LAO,133039.015625
KGZ,0.0
ARM,0.0
DN1,0.0
LBY,1705854.5
TUN,667563.125
ROU,0.0
HUN,0.0
SVK,0.0
POL,0.0
IRL,0.0
GRC,439084.375
ZMB,11000.400390625
SLE,40147.3515625
GIN,109001.8828125
LBR,53864.73828125
CAF,-106066.4609375
SDN,8724.25
DJI,7788.9501953125
ERI,-12022.01953125
AUT,0.0
IRQ,5047663.0
ITA,395774.1875
CHE,0.0
IRN,7350256.0
LIE,0.0
CIV,188688.078125
SRB,0.0
MLI,237157.015625
SEN,99883.2734375
NGA,928427.625
BEN,25196.509765625
AGO,370831.375
HRV,0.0
SVN,0.0
QAT,694312.9375
SAU,9346449.0
BWA,-96298.1875
ZWE,-41964.62890625
PAK,1274381.875
BGR,0.0
THA,1321854.375
SMR,0.0
HTI,15391.9501953125
DOM,178603.546875
TCD,-115681.546875
KWT,920327.0625
SLV,71613.28125
GTM,160355.203125
TLS,1302.969970703125
BRN,59663.640625
MCO,0.0
DZA,5495189.0
MOZ,-67422.25
SWZ,33181.19140625
BDI,11039.1796875
RWA,13619.26953125
MMR,356145.625
BGD,199650.09375
AND,0.0
AFG,516927.53125
MNE,0.0
BIH,0.0
UGA,-7365.66015625
CU1,206178.140625
HND,160447.421875
ECU,643191.875
COL,1008306.875
PRY,277384.8125
BRI,2.069999933242798
PRT,178990.765625
MDA,0.0
TKM,677271.125
JOR,466721.1875
NPL,79613.34375
LSO,21863.810546875
CMR,65684.3125
GAB,129154.46875
NER,140887.625
BFA,21542.76953125
TGO,23636.080078125
GHA,207652.90625
GNB,11447.9296875
US1,2168.949951171875
MEX,4923815.0
BLZ,21808.689453125
PAN,113221.796875
VEN,6193106.5
PNG,-29199.509765625
EGY,3602609.0
YEM,517305.53125
MRT,333336.90625
GNQ,23390.470703125
GMB,6650.52978515625
VAT,
CYN,29845.849609375
CNM,8832.6298828125
KAS,1793.68994140625
SPI,2117.159912109375
BRT,-187.0800018310547
AU1,-1.340000033378601
FJI,2950.72998046875
NZ1,-63.150001525878906
MDG,-98897.3515625
PHL,238211.40625
LKA,111323.6484375
BHS,30535.7109375
TWN,774625.9375
JPN,2544986.0
ISL,0.0
SYC,1394.6099853515625
MHL,110.91000366210938
TTO,144407.59375
GRD,1949.2099609375
VCT,1038.0899658203125
BRB,8196.169921875
LCA,5148.740234375
DMA,1327.4300537109375
ATG,4910.18017578125
KNA,2701.4599609375
JAM,64379.078125
MUS,16318.7998046875
COM,-73.66000366210938
STP,1363.469970703125
CPV,5655.47998046875
MLT,28057.990234375
SGP,116612.359375
TON,746.780029296875
WSM,-107.87999725341797
SLB,-9446.150390625
TUV,-2.490000009536743
MDV,1258.1500244140625
NRU,487.6700134277344
FSM,355.6099853515625
VUT,42892.171875
PLW,196.61000061035156
BHR,181971.1875
PGA,3.390000104904175
BJN,
SER,0.009999999776482582
SCR,0.0
