Region Code,annual_ntl_sum,annual_ntl_sum_sq,calibrated_ntl_sum,avg_ntl,avg_calibrated,rescaled_calibrated_ntl_sum,avg_rescaled_calibrated
IDN,1328678.1,14544360.0,7522166.171510001,0.11918708707232507,0.6747646961715261,28443948.203140832,2.551521945886254
MYS,1401922.1,32675240.0,2417790.85111,0.7606021460806197,1.3117539912726635,5799514.687146852,3.1464824737907824
PRK,512502.47,1713814.4,787155.0749569999,1.0250459418376734,1.5743731248389934,1695819.1189717336,3.391773908899823
MAR,2418558.0,19630928.0,4261858.397,0.7234914137374219,1.2748993229826335,10403297.441216066,3.1120594888674638
CHL,55602.0,463548.0,13303464.0062,0.0023351735462912603,0.5587190608488218,58172585.73026402,2.4431330404782745
SAH,282573.44,748450.3,746851.273664,0.3372255637662065,0.8912987073762196,2307482.156026236,2.753768970453872
CRI,327349.16,4539123.5,533266.397996,0.8749189090947966,1.4252819686220426,1216923.7920271491,3.252519837142385
BOL,0.0,0.0,1293604.962,0.0,0.5564,5675138.412981984,2.4409669920415595
NIC,450616.72,2707355.8,619615.3382319999,1.456779040746919,2.003127265365765,1173030.4459664582,3.792238707524984
COG,11.0,11.0,527139.8328999999,1.1610822130649193e-05,0.5564115307074579,2312562.803848458,2.440977761949075
PER,2318576.0,21341932.0,4162333.6976,0.6936693712453029,1.2452830525837104,10309536.320448805,3.0843973099162314
MNG,7298185.0,21939914.0,9970378.4091,1.4915093618553596,2.0376179472585574,18713640.835151464,3.8244536826659172
CZE,1326601.5,25209960.0,1452535.19285,5.4640324068734865,5.9827305832660596,1823159.7864141653,7.509266464628257
COD,1031181.44,9763087.0,3904933.004064,0.19915859002759917,0.7541843957564088,13595068.436155044,2.6257015070726606
BTN,132613.0,425747.1,176655.09029999998,1.64125,2.1863253749999996,320238.6270340874,3.9633493444812795
ARG,0.0,0.0,5312097.1332,0.0,0.5564,23304553.84733968,2.44096699204156
GB1,0.0,0.0,40048.0028,0.0,0.5564,175693.4811861753,2.440966992041559
DEU,8182807.5,193720080.0,8700257.149050001,7.933135848573689,8.434797211218532,10107956.192137484,9.799544914585644
CYP,95153.09,2675087.5,102820.277679,6.360500668449197,6.873013213836899,124778.48691448828,8.34080794882943
EST,543130.25,6973200.0,649761.2832749999,2.7378276539973787,3.2753366431847963,988033.0350350037,4.980507284176851
LVA,622919.94,6284206.5,759162.8684139999,2.466130646502237,3.005514345041371,1194368.7717208797,4.728487951703867
UKR,5155969.0,57038732.0,6154671.420299999,2.77370249548652,3.3109639482676627,9320002.538085764,5.013783887728802
BLR,1880715.2,18344986.0,2245547.21872,2.7697330285822,3.307021870684983,3401979.4391635936,5.010101909746332
IND,19797208.0,257051140.0,26394525.6196,1.635773698287905,2.1808868597697186,47905580.06063419,3.9582696643087703
CH1,1572.5,84468.22,1631.7561500000002,12.48015873015873,12.950445634920635,1766.1734170590541,14.017249341738525
IS1,171786.58,5852980.0,185471.598998,6.427695128339444,6.939744031953903,224582.2085988223,8.403135845200266
SWE,6327326.0,89696264.0,7717950.9194,2.454552578330602,2.994016165540121,12161374.15040089,4.717748425940064
LBN,187603.19,4766905.5,206148.28278900002,5.261328490899403,5.781425324312197,261053.5757046215,7.321243394133592
FI1,12882.21,204593.16,20232.390751,0.9635160807778608,1.5132678198204936,44584.94371142351,3.334700352387697
KGZ,963180.06,5086111.0,1317039.587586,1.4865610371570785,2.0327037660006946,2474985.2142154537,3.8198637407345815
NAM,0.0,0.0,1304586.6288,0.0,0.5564,5723315.77850391,2.44096699204156
ARM,200090.69,2515263.5,260610.677039,1.7985356667745298,2.342525770673786,457161.567395553,4.109243585693318
DN1,19338.62,168990.9,30405.515522,0.9606865375062096,1.510457800397417,67074.68462582878,3.332075738988017
VNM,1465662.5,14647104.0,2329580.3839499997,0.9330271544139928,1.482989267048536,5193948.726424899,3.306419588676387
ETH,4692664.0,27141824.0,6041380.6984,1.890526146160664,2.4338815157521556,10411765.744891062,4.1945716480908315
KHM,545432.8,2412382.2,724266.4400800001,1.6620130661596217,2.2069451760031207,1306996.5743871054,3.982608644102876
LUX,95050.71,2855287.0,99099.22210099999,11.241952690715554,11.720783217149615,108805.0315100133,12.86872046244983
ARE,949920.9,34031356.0,1077061.01979,3.953309195330545,4.482431361882765,1467650.5651822675,6.107957488741567
BEL,1516122.5,58220020.0,1568003.6491500002,13.531250557806615,13.994284928957752,1679817.8080849044,14.992215769281406
SDS,4029678.5,51162950.0,4828136.62075,2.7135589784891208,3.2512354215375456,7362703.7877203105,4.957996269212123
GEO,395435.12,3788728.2,529486.429672,1.608571451816296,2.1538723087987632,966858.6190643201,3.9330375424656068
MKD,220561.8,3067773.0,250502.67437999998,3.9005040055175337,4.429990527879463,342616.9565034456,6.058976718542904
ALB,200322.94,2400400.2,241876.986914,2.5959327700601285,3.134420833946714,374179.0777160996,4.848889147264405
AZE,540630.75,5032959.5,701574.211025,1.8266835719329781,2.3704794552866404,1223911.443484027,4.135352876825911
KOS,112457.54,1611783.9,131874.451774,3.098686762922958,3.6337058242587896,192900.3687711563,5.315231146565532
