year_month,0,1,2,3,4,5,7
1998_5-1998_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998_6-1998_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998_7-1998_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998_8-1998_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998_9-1998_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998_10-1998_11,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1998_11-1998_12,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1998_12-1999_1,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1999_1-1999_2,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1999_2-1999_3,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1999_3-1999_4,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1999_4-1999_5,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1999_5-1999_6,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1999_6-1999_7,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1999_7-1999_8,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1999_8-1999_9,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1999_9-1999_10,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1999_10-1999_11,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1999_11-1999_12,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1999_12-2000_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000_1-2000_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000_2-2000_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000_3-2000_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000_4-2000_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000_5-2000_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000_6-2000_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000_7-2000_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000_8-2000_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000_9-2000_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000_10-2000_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000_11-2000_12,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2000_12-2001_1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2001_1-2001_2,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2001_2-2001_3,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2001_3-2001_4,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2001_4-2001_5,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2001_5-2001_6,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2001_6-2001_7,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2001_7-2001_8,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2001_8-2001_9,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2001_9-2001_10,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2001_10-2001_11,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2001_11-2001_12,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2001_12-2002_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002_1-2002_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002_2-2002_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002_3-2002_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002_4-2002_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002_5-2002_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002_6-2002_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002_7-2002_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002_8-2002_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002_9-2002_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002_10-2002_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002_11-2002_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002_12-2003_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003_1-2003_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003_2-2003_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003_3-2003_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003_4-2003_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003_5-2003_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003_6-2003_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003_7-2003_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003_8-2003_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003_9-2003_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003_10-2003_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003_11-2003_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003_12-2004_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004_1-2004_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004_2-2004_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004_3-2004_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004_4-2004_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004_5-2004_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004_6-2004_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004_7-2004_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004_8-2004_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004_9-2004_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004_10-2004_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004_11-2004_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004_12-2005_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_1-2005_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_2-2005_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_3-2005_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_4-2005_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_5-2005_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_6-2005_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_7-2005_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_8-2005_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_9-2005_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_10-2005_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_11-2005_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005_12-2006_1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
