Region Code,annual_ntl_sum
IDN,1525314.875
MYS,1120629.375
CHL,901273.75
BOL,369682.625
PER,478850.1875
ARG,5027363.5
GB1,0.0
CYP,77955.21875
IND,13899799.0
CH1,13252.099609375
IS1,161526.671875
LBN,215643.421875
ETH,362315.53125
SDS,474410.375
SOM,156091.359375
KEN,236063.78125
MWI,71875.1171875
TZA,315936.0
SYR,431234.4375
SOL,54609.359375
FR1,-0.20000000298023224
SUR,38762.01171875
GUY,26715.189453125
KOR,1659517.5
PRK,117315.5390625
MAR,1314132.125
SAH,49068.578125
CRI,134433.03125
NIC,110373.578125
COG,268020.71875
COD,752600.0625
BTN,38679.98046875
UKR,1932831.875
BLR,701656.25
NAM,230207.078125
ZAF,2338761.0
NL1,3829.489990234375
OMN,1334258.625
UZB,1235606.5
KA1,18158.669921875
TJK,287333.15625
LTU,242135.984375
BRA,9939511.0
URY,330846.71875
MNG,3199376.25
CZE,661978.875
DEU,3223820.25
EST,230957.78125
LVA,249241.6875
SWE,3822560.75
FI1,5392.16015625
VNM,2296147.5
KHM,19098.109375
LUX,54660.33984375
ARE,1616397.75
BEL,859437.8125
GEO,250574.015625
MKD,123526.15625
ALB,118306.1328125
AZE,357009.90625
KOS,61061.69921875
TUR,4908142.0
ESP,4659972.0
LAO,75436.1171875
KGZ,489342.1875
ARM,77814.1171875
DN1,9066.759765625
LBY,2257892.25
TUN,619907.9375
ROU,991745.8125
HUN,538706.0625
SVK,261681.796875
POL,2557162.0
IRL,449410.96875
GRC,908449.4375
ZMB,384823.09375
SLE,31017.400390625
GIN,129362.9921875
LBR,51853.37890625
CAF,203286.296875
SDN,960839.625
DJI,10821.330078125
ERI,18586.9609375
AUT,441305.03125
IRQ,6192100.0
ITA,5580163.0
CHE,338292.375
IRN,7541129.0
LIE,1983.1700439453125
CIV,297299.03125
SRB,575152.4375
MLI,1135016.625
SEN,148821.53125
NGA,1602582.875
BEN,64951.69921875
AGO,741004.875
HRV,410092.03125
SVN,119063.109375
QAT,788850.0625
SAU,9902599.0
BWA,293268.875
ZWE,374353.0
PAK,1765102.125
BGR,432059.8125
THA,1648156.5
SMR,3489.909912109375
HTI,20317.599609375
DOM,180445.953125
TCD,729287.125
KWT,899932.375
SLV,64462.3515625
GTM,197800.84375
TLS,6724.66015625
BRN,56793.01953125
MCO,3242.070068359375
DZA,5799215.5
MOZ,415517.09375
SWZ,30704.529296875
BDI,3880.2099609375
RWA,14469.580078125
MMR,380437.15625
BGD,341498.75
AND,7620.52001953125
AFG,703688.875
MNE,64087.05078125
BIH,194472.734375
UGA,64949.28125
CU1,257548.40625
HND,189328.703125
ECU,625603.1875
COL,979793.8125
PRY,518347.15625
BRI,3.690000057220459
PRT,1284574.875
MDA,98287.7734375
TKM,1517160.375
JOR,400557.125
NPL,212550.953125
LSO,17631.990234375
CMR,163881.4375
GAB,230588.203125
NER,668828.4375
BFA,184536.09375
TGO,42905.69921875
GHA,313513.46875
GNB,12863.1796875
US1,2026.0
MEX,5531774.0
BLZ,25723.220703125
PAN,89290.09375
VEN,4285615.0
PNG,48970.87890625
EGY,3931559.25
YEM,220306.09375
MRT,621541.125
GNQ,34444.03125
GMB,8125.2099609375
VAT,
CYN,29407.470703125
CNM,9027.5
KAS,3817.39990234375
SPI,0.0
BRT,673.5
AU1,-0.019999999552965164
FJI,15363.5400390625
NZ1,77.51000213623047
MDG,250187.09375
PHL,287661.4375
LKA,83299.1484375
BHS,34755.421875
TWN,821355.75
JPN,2958479.0
ISL,1560184.375
SYC,1527.8299560546875
MHL,71.13999938964844
TTO,142925.125
GRD,1643.9599609375
VCT,932.9199829101562
BRB,9152.3095703125
LCA,5222.27978515625
DMA,931.1500244140625
ATG,4372.77001953125
KNA,2548.830078125
JAM,72007.1484375
MUS,17465.33984375
COM,338.9800109863281
STP,1909.4599609375
CPV,6429.0400390625
MLT,27245.279296875
SGP,115280.6796875
TON,833.739990234375
WSM,1198.5
SLB,6496.85986328125
TUV,10.609999656677246
MDV,1249.3199462890625
NRU,473.7799987792969
FSM,252.02000427246094
VUT,26282.119140625
PLW,62.95000076293945
BHR,188523.4375
PGA,-0.03999999910593033
BJN,
SER,0.05000000074505806
SCR,0.0
