Region Code,annual_ntl_sum
IDN,917565.25
MYS,1079006.0
CHL,913333.75
BOL,371494.46875
PER,404596.59375
ARG,4508320.0
GB1,0.0
CYP,64063.828125
IND,9891431.0
CH1,12927.8798828125
IS1,161501.140625
LBN,193586.546875
ETH,-486130.40625
SDS,917306.9375
SOM,-340611.5625
KEN,-158197.203125
MWI,4162.990234375
TZA,-156714.078125
SYR,173439.90625
SOL,-128977.640625
FR1,-3.390000104904175
SUR,-37845.19921875
GUY,-82674.2578125
KOR,2093567.375
PRK,109088.78125
MAR,1185051.5
SAH,1385.4599609375
CRI,141438.890625
NIC,6605.7900390625
COG,-129568.65625
COD,-921546.3125
BTN,1837.5799560546875
UKR,3670328.75
BLR,1633732.625
NAM,-152427.34375
ZAF,1837611.25
NL1,3609.3701171875
OMN,1081640.125
UZB,779909.25
KA1,9715.58984375
TJK,130280.4296875
LTU,628662.0625
BRA,6559542.0
URY,312947.75
MNG,1232656.75
CZE,1251774.25
DEU,3922675.5
EST,738115.5
LVA,624363.8125
SWE,6685961.0
FI1,15791.509765625
VNM,1871667.0
KHM,-78433.1015625
LUX,66894.921875
ARE,1452244.125
BEL,1075394.875
GEO,208528.375
MKD,115128.203125
ALB,106022.421875
AZE,339102.03125
KOS,64103.6796875
TUR,4752438.0
ESP,4391081.5
LAO,-99251.0234375
KGZ,280520.78125
ARM,94812.09375
DN1,18583.55078125
LBY,1329783.75
TUN,607294.375
ROU,1369590.5
HUN,758844.8125
SVK,417990.5625
POL,5470990.0
IRL,510168.84375
GRC,828134.375
ZMB,-89426.2109375
SLE,-12254.080078125
GIN,111370.4296875
LBR,-46069.640625
CAF,611793.0625
SDN,-820107.0625
DJI,-12182.6796875
ERI,-89045.0078125
AUT,646796.5625
IRQ,6053805.0
ITA,5769920.5
CHE,476868.59375
IRN,6371213.0
LIE,2743.43994140625
CIV,119431.1875
SRB,1014725.8125
MLI,-119075.5078125
SEN,29676.560546875
NGA,1232775.5
BEN,15889.1904296875
AGO,-109904.7109375
HRV,571428.125
SVN,171871.5
QAT,794468.0
SAU,7558407.0
BWA,-77152.6171875
ZWE,-16746.119140625
PAK,1124635.0
BGR,486040.375
THA,1418029.125
SMR,4527.68017578125
HTI,2883.389892578125
DOM,175065.28125
TCD,-422382.6875
KWT,1037065.375
SLV,49905.94140625
GTM,123522.859375
TLS,3877.219970703125
BRN,61564.75
MCO,3369.1298828125
DZA,4824460.0
MOZ,-1698.300048828125
SWZ,23622.080078125
BDI,-15566.98046875
RWA,-181.5
MMR,-202987.546875
BGD,224800.984375
AND,8427.2001953125
AFG,220771.125
MNE,63363.44140625
BIH,331388.78125
UGA,-30751.75
CU1,182100.6875
HND,104318.5
ECU,500290.5625
COL,616515.1875
PRY,365528.6875
BRI,1.9199999570846558
PRT,1080746.75
MDA,165601.671875
TKM,899959.8125
JOR,344939.6875
NPL,19013.919921875
LSO,9935.9501953125
CMR,-80077.78125
GAB,-45722.01171875
NER,-345452.84375
BFA,-7177.490234375
TGO,52907.328125
GHA,343239.96875
GNB,-11358.3603515625
US1,2269.969970703125
MEX,4429758.5
BLZ,3692.139892578125
PAN,71197.71875
VEN,4091452.25
PNG,-162476.15625
EGY,3204251.25
YEM,-182425.140625
MRT,-141892.328125
GNQ,2150.760009765625
GMB,1389.27001953125
VAT,
CYN,23135.759765625
CNM,7693.919921875
KAS,990.5499877929688
SPI,0.0
BRT,-1189.8800048828125
AU1,-1.1200000047683716
FJI,2055.2900390625
NZ1,49.27000045776367
MDG,40764.48828125
PHL,169392.203125
LKA,46467.390625
BHS,24295.330078125
TWN,716463.1875
JPN,3967360.75
ISL,1061120.75
SYC,1045.300048828125
MHL,193.9499969482422
TTO,134586.140625
GRD,1516.72998046875
VCT,748.6799926757812
BRB,8289.9501953125
LCA,4982.2001953125
DMA,717.8800048828125
ATG,4313.25
KNA,2708.06005859375
JAM,60785.4609375
MUS,16579.759765625
COM,3.309999942779541
STP,901.239990234375
CPV,3864.60009765625
MLT,25677.51953125
SGP,115206.453125
TON,777.8200073242188
WSM,-224.07000732421875
SLB,-10536.33984375
TUV,-3.4600000381469727
MDV,1350.2099609375
NRU,322.4100036621094
FSM,-31.639999389648438
VUT,35871.62109375
PLW,-34.68000030517578
BHR,202491.4375
PGA,-6.920000076293945
BJN,
SER,-0.3100000023841858
SCR,0.0
