Region Code,annual_ntl_sum
IDN,3394456.75
MYS,1493566.5
CHL,1165736.5
BOL,455430.96875
PER,1204907.875
ARG,4962130.0
GB1,4290.6298828125
CYP,77988.4921875
IND,11759512.0
CH1,4685.7900390625
IS1,177549.375
LBN,224312.078125
ETH,318584.6875
SDS,148666.359375
SOM,304695.65625
KEN,643002.25
MWI,57401.5
TZA,735376.0
SYR,254133.9375
SOL,51534.578125
FR1,1.2699999809265137
SUR,97085.3515625
GUY,141990.546875
KOR,1897962.25
PRK,-34055.37890625
MAR,1338456.875
SAH,58952.421875
CRI,204056.71875
NIC,143959.015625
COG,502144.90625
COD,1859230.5
BTN,18538.6796875
UKR,967073.8125
BLR,0.0
NAM,76230.1484375
ZAF,2425787.5
NL1,3725.090087890625
OMN,1281367.625
UZB,506943.90625
KA1,1768.3699951171875
TJK,138443.0
LTU,0.0
BRA,12875907.0
URY,308391.40625
MNG,-191016.09375
CZE,481333.1875
DEU,1124022.0
EST,0.0
LVA,0.0
SWE,0.0
FI1,0.0
VNM,1450876.375
KHM,149337.265625
LUX,54903.1484375
ARE,1583779.25
BEL,84008.1015625
GEO,149728.265625
MKD,95144.109375
ALB,85455.0234375
AZE,265575.0625
KOS,50499.76953125
TUR,4219695.0
ESP,4376893.5
LAO,269291.375
KGZ,125337.2265625
ARM,36370.390625
DN1,0.0
LBY,1859565.75
TUN,504196.03125
ROU,857617.375
HUN,513776.09375
SVK,271694.96875
POL,999070.0625
IRL,0.0
GRC,805229.625
ZMB,235058.359375
SLE,67144.359375
GIN,211150.6875
LBR,82412.828125
CAF,109754.2109375
SDN,530148.75
DJI,4543.10986328125
ERI,-197.67999267578125
AUT,397685.09375
IRQ,7346661.0
ITA,5495917.5
CHE,321052.21875
IRN,7257369.5
LIE,1888.9200439453125
CIV,374345.28125
SRB,562118.1875
MLI,686361.8125
SEN,168936.40625
NGA,1327312.375
BEN,47606.58984375
AGO,604612.4375
HRV,392264.5625
SVN,110470.3125
QAT,729058.5
SAU,8865927.0
BWA,112274.6171875
ZWE,92292.921875
PAK,1295595.25
BGR,336453.90625
THA,2124864.0
SMR,3142.800048828125
HTI,21715.619140625
DOM,210627.484375
TCD,425746.28125
KWT,822131.375
SLV,71837.4921875
GTM,232761.3125
TLS,13858.6396484375
BRN,56203.28125
MCO,2936.22998046875
DZA,4968062.5
MOZ,241104.5625
SWZ,35763.26953125
BDI,28117.220703125
RWA,44836.66015625
MMR,774136.375
BGD,273980.09375
AND,6954.97998046875
AFG,264293.71875
MNE,48893.9609375
BIH,167555.84375
UGA,224507.09375
CU1,262425.59375
HND,243781.28125
ECU,761394.625
COL,1603567.625
PRY,427337.84375
BRI,3.299999952316284
PRT,1231286.25
MDA,50905.19921875
TKM,832074.0625
JOR,397002.25
NPL,309934.15625
LSO,19634.599609375
CMR,255973.59375
GAB,422795.09375
NER,464628.09375
BFA,124960.7890625
TGO,42221.3984375
GHA,346027.8125
GNB,23601.7109375
US1,3202.1298828125
MEX,5477270.0
BLZ,24958.4609375
PAN,184747.6875
VEN,5268277.0
PNG,342301.25
EGY,3730271.0
YEM,112224.03125
MRT,657222.375
GNQ,47116.21875
GMB,15120.169921875
VAT,
CYN,27087.5
CNM,8971.1796875
KAS,1678.989990234375
SPI,1777.8900146484375
BRT,96.26000213623047
AU1,-0.029999999329447746
FJI,9089.5595703125
NZ1,35.02000045776367
MDG,193692.5
PHL,517485.625
LKA,138632.96875
BHS,35202.921875
TWN,719594.1875
JPN,2685831.25
ISL,0.0
SYC,1763.050048828125
MHL,230.52000427246094
TTO,152212.421875
GRD,2082.85009765625
VCT,1241.010009765625
BRB,9215.490234375
LCA,6063.85009765625
DMA,1261.8399658203125
ATG,5439.4599609375
KNA,3148.2099609375
JAM,61556.2109375
MUS,16744.369140625
COM,677.1099853515625
STP,2556.6298828125
CPV,7421.68994140625
MLT,25653.75
SGP,121243.3828125
TON,633.719970703125
WSM,1350.9000244140625
SLB,9334.51953125
TUV,9.300000190734863
MDV,1534.97998046875
NRU,377.92999267578125
FSM,899.030029296875
VUT,46077.48046875
PLW,509.54998779296875
BHR,202578.125
PGA,19.639999389648438
BJN,
SER,0.11999999731779099
SCR,0.0
