Region Code,annual_ntl_sum
IDN,2301717.2
MYS,1232975.5
CHL,775565.6
BOL,224758.52
PER,557292.8
ARG,2868742.5
GB1,2004.44
CYP,101879.78
IND,15189375.0
CH1,1902.34
IS1,186016.66
LBN,284665.03
ETH,79617.92
SDS,7169.63
SOM,5763.9
KEN,101095.28
MWI,43069.08
TZA,79043.82
SYR,1152279.6
SOL,4390.14
FR1,0.0
SUR,31017.7
GUY,17855.36
KOR,2641046.2
PRK,47854.18
MAR,827779.44
SAH,507.95
CRI,244320.69
NIC,97773.1
COG,65840.8
COD,83467.58
BTN,9844.33
UKR,3424531.2
BLR,825391.44
NAM,71156.83
ZAF,2599004.2
NL1,8169.85
OMN,764426.8
UZB,1379931.6
KA1,8667.22
TJK,226234.31
LTU,398333.03
BRA,8497073.0
URY,181048.27
MNG,68406.62
CZE,1795718.9
DEU,8653950.0
EST,345934.75
LVA,256155.95
SWE,3830454.5
FI1,10927.72
VNM,907821.6
KHM,23669.72
LUX,98067.23
ARE,883334.0
BEL,1555278.1
GEO,112969.77
MKD,181955.4
ALB,129166.66
AZE,336956.53
KOS,109254.75
TUR,2957655.0
ESP,6344408.5
LAO,27900.85
KGZ,219825.5
ARM,91153.89
DN1,13770.3
LBY,1299080.4
TUN,677108.8
ROU,1704701.2
HUN,1275108.6
SVK,757070.6
POL,5455098.0
IRL,1060997.4
GRC,1409040.1
ZMB,100120.88
SLE,3244.46
GIN,15757.56
LBR,5943.64
CAF,4539.96
SDN,284715.7
DJI,4649.45
ERI,12836.58
AUT,1293789.2
IRQ,1551171.5
ITA,8075638.5
CHE,1068916.8
IRN,7242561.5
LIE,6662.6
CIV,212684.05
SRB,910600.2
MLI,39563.84
SEN,61495.17
NGA,1298108.0
BEN,28730.48
AGO,95026.3
HRV,788649.06
SVN,328079.1
QAT,205961.0
SAU,3977659.0
BWA,82672.3
ZWE,153584.23
PAK,3665022.0
BGR,800054.8
THA,1945890.2
SMR,4292.88
HTI,14688.92
DOM,227020.88
TCD,15995.96
KWT,466415.12
SLV,163085.3
GTM,297094.8
TLS,2028.21
BRN,42646.46
MCO,1728.16
DZA,1930552.4
MOZ,67211.72
SWZ,50909.06
BDI,4029.5
RWA,5876.91
MMR,115124.79
BGD,476068.8
AND,16451.46
AFG,113689.45
MNE,62853.64
BIH,397721.7
UGA,29199.36
CU1,327546.16
HND,210214.66
ECU,658290.94
COL,1365412.8
PRY,196140.62
BRI,4.62
PRT,1643379.6
MDA,160929.97
TKM,613538.2
JOR,331961.47
NPL,80230.36
LSO,15006.32
CMR,50833.06
GAB,96361.77
NER,26514.74
BFA,34842.07
TGO,21853.79
GHA,178308.7
GNB,1172.54
US1,7732.99
MEX,6197652.0
BLZ,30600.28
PAN,134322.8
VEN,2015581.5
PNG,61305.26
EGY,2904065.2
YEM,425267.53
MRT,21621.15
GNQ,4747.2
GMB,4860.98
VAT,0.0
CYN,41226.04
CNM,9970.76
KAS,114.85
SPI,0.0
BRT,0.0
AU1,0.0
FJI,21991.96
NZ1,75.97
MDG,19888.97
PHL,577054.9
LKA,401837.7
BHS,34170.54
TWN,786739.06
JPN,7921684.5
ISL,228067.23
SYC,3021.76
MHL,292.79
TTO,96363.7
GRD,3830.04
VCT,3642.2
BRB,17587.06
LCA,9350.24
DMA,3120.55
ATG,6579.28
KNA,4092.15
JAM,138895.88
MUS,37362.31
COM,2027.43
STP,1762.57
CPV,11390.67
MLT,21616.44
SGP,37242.8
TON,2035.08
WSM,2316.5
SLB,527.67
TUV,37.91
MDV,1182.64
NRU,213.78
FSM,1597.3
VUT,2696.55
PLW,968.32
BHR,38161.92
PGA,0.0
BJN,0.0
SER,0.0
SCR,0.0
