Region Code,annual_ntl_sum
IDN,3846010.5
MYS,1656707.25
CHL,1640812.75
BOL,950296.375
PER,1251441.75
ARG,7254163.0
GB1,16059.4599609375
CYP,0.0
IND,13464274.0
CH1,11761.23046875
IS1,219853.203125
LBN,224712.90625
ETH,1034602.8125
SDS,554978.6875
SOM,466426.28125
KEN,586939.4375
MWI,88605.3125
TZA,685654.875
SYR,185718.953125
SOL,200662.046875
FR1,3.180000066757202
SUR,165187.0625
GUY,220740.9375
KOR,42842.140625
PRK,0.0
MAR,1531323.25
SAH,119738.140625
CRI,180631.28125
NIC,161393.15625
COG,262729.09375
COD,1641219.875
BTN,61423.87109375
UKR,0.0
BLR,0.0
NAM,547411.0625
ZAF,2973179.75
NL1,5176.759765625
OMN,1505832.375
UZB,0.0
KA1,0.0
TJK,0.0
LTU,0.0
BRA,13754721.0
URY,425568.875
MNG,0.0
CZE,0.0
DEU,0.0
EST,0.0
LVA,0.0
SWE,0.0
FI1,0.0
VNM,1236642.625
KHM,230555.453125
LUX,0.0
ARE,1733961.125
BEL,0.0
GEO,0.0
MKD,0.0
ALB,0.0
AZE,0.0
KOS,0.0
TUR,0.0
ESP,109701.890625
LAO,215337.5
KGZ,0.0
ARM,0.0
DN1,0.0
LBY,3681160.0
TUN,220671.875
ROU,0.0
HUN,0.0
SVK,0.0
POL,0.0
IRL,0.0
GRC,0.0
ZMB,442123.28125
SLE,107502.0625
GIN,322284.53125
LBR,137688.4375
CAF,486761.03125
SDN,1832988.5
DJI,27691.30078125
ERI,103399.4765625
AUT,0.0
IRQ,5710540.0
ITA,0.0
CHE,0.0
IRN,7834102.5
LIE,0.0
CIV,561090.25
SRB,0.0
MLI,1593589.25
SEN,293089.125
NGA,1587468.75
BEN,119172.1171875
AGO,788565.4375
HRV,0.0
SVN,0.0
QAT,981437.125
SAU,12455072.0
BWA,381538.09375
ZWE,240265.90625
PAK,2130731.5
BGR,0.0
THA,1433545.0
SMR,0.0
HTI,44385.859375
DOM,270330.6875
TCD,1073325.5
KWT,1030044.5625
SLV,56912.44921875
GTM,254791.90625
TLS,17078.810546875
BRN,53748.4609375
MCO,0.0
DZA,4754846.5
MOZ,566352.8125
SWZ,40111.37109375
BDI,22528.029296875
RWA,36717.9609375
MMR,726280.0
BGD,434038.1875
AND,0.0
AFG,497869.28125
MNE,0.0
BIH,0.0
UGA,243568.8125
CU1,322778.65625
HND,210749.78125
ECU,868878.875
COL,1914064.75
PRY,742103.25
BRI,3.509999990463257
PRT,19228.599609375
MDA,0.0
TKM,0.0
JOR,685582.9375
NPL,233634.59375
LSO,33931.6484375
CMR,341752.09375
GAB,225003.453125
NER,1199434.5
BFA,345309.125
TGO,70195.9765625
GHA,509675.03125
GNB,40253.671875
US1,3830.110107421875
MEX,6265944.5
BLZ,34377.66015625
PAN,195181.453125
VEN,4381551.5
PNG,452410.8125
EGY,4833381.0
YEM,665138.25
MRT,1377660.75
GNQ,31297.5703125
GMB,18471.400390625
VAT,
CYN,0.0
CNM,0.0
KAS,0.0
SPI,2692.699951171875
BRT,1866.530029296875
AU1,1.2599999904632568
FJI,15717.2001953125
NZ1,110.86000061035156
MDG,406322.40625
PHL,555565.125
LKA,181871.71875
BHS,39530.46875
TWN,847539.125
JPN,301112.125
ISL,0.0
SYC,1590.72998046875
MHL,227.83999633789062
TTO,135474.109375
GRD,2067.35009765625
VCT,1450.77001953125
BRB,9129.900390625
LCA,5796.580078125
DMA,1513.5999755859375
ATG,5487.27001953125
KNA,3276.97998046875
JAM,83173.78125
MUS,19550.359375
COM,1483.47998046875
STP,2247.06005859375
CPV,11389.3095703125
MLT,0.0
SGP,72515.6171875
TON,920.6099853515625
WSM,2080.330078125
SLB,16731.01953125
TUV,21.479999542236328
MDV,2370.52001953125
NRU,473.57000732421875
FSM,1267.1700439453125
VUT,22378.41015625
PLW,710.72998046875
BHR,214314.546875
PGA,11.260000228881836
BJN,
SER,0.4399999976158142
SCR,0.0
