Region Code,annual_ntl_sum
IDN,3090273.5
MYS,682886.375
CHL,1833766.125
BOL,1987331.0
PER,2386468.75
ARG,7596992.0
GB1,17869.740234375
CYP,79535.828125
IND,14881153.0
CH1,10516.0400390625
IS1,232214.59375
LBN,248323.9375
ETH,1727508.125
SDS,908090.75
SOM,726620.0625
KEN,1074772.5
MWI,190735.8125
TZA,1551358.125
SYR,739277.8125
SOL,259098.5625
FR1,4.739999771118164
SUR,229616.765625
GUY,319721.46875
KOR,2423228.5
PRK,248991.3125
MAR,2060092.5
SAH,141173.234375
CRI,198921.84375
NIC,204654.875
COG,340186.125
COD,3080400.25
BTN,71104.5625
UKR,2704566.75
BLR,914587.625
NAM,1317048.375
ZAF,3825109.0
NL1,6065.58984375
OMN,1669464.75
UZB,1573205.625
KA1,20046.609375
TJK,415652.375
LTU,363678.96875
BRA,20436828.0
URY,470393.5625
MNG,3923105.5
CZE,735720.3125
DEU,3635623.25
EST,301165.34375
LVA,332229.09375
SWE,3966491.75
FI1,5136.93017578125
VNM,1165813.875
KHM,140166.625
LUX,42533.8515625
ARE,1895038.125
BEL,1027004.9375
GEO,318300.96875
MKD,148190.859375
ALB,161811.890625
AZE,451267.53125
KOS,95717.5234375
TUR,6895125.0
ESP,4905879.0
LAO,297999.90625
KGZ,606968.8125
ARM,105058.1171875
DN1,7836.66015625
LBY,3630025.5
TUN,812134.375
ROU,1349720.0
HUN,652473.5625
SVK,328542.75
POL,3136652.25
IRL,506137.25
GRC,1159087.25
ZMB,1252500.0
SLE,146532.421875
GIN,442176.09375
LBR,210999.6875
CAF,803639.4375
SDN,2744251.0
DJI,39918.46875
ERI,176049.546875
AUT,503068.53125
IRQ,8313560.5
ITA,5671763.0
CHE,340059.5625
IRN,10594374.0
LIE,1946.3699951171875
CIV,858993.8125
SRB,751012.5625
MLI,2059081.875
SEN,411155.3125
NGA,2245283.0
BEN,213612.734375
AGO,2182439.25
HRV,443423.46875
SVN,129024.1484375
QAT,1081764.625
SAU,12725143.0
BWA,917403.8125
ZWE,650434.9375
PAK,2917246.0
BGR,563652.3125
THA,2184658.5
SMR,3479.6298828125
HTI,40003.828125
DOM,293406.59375
TCD,1811321.5
KWT,1010270.8125
SLV,78503.6171875
GTM,313430.96875
TLS,22825.0703125
BRN,40064.109375
MCO,2583.719970703125
DZA,7150301.5
MOZ,1192603.25
SWZ,75080.3515625
BDI,47769.1015625
RWA,61491.76953125
MMR,1221239.0
BGD,458007.25
AND,7716.7998046875
AFG,1300038.0
MNE,73436.3984375
BIH,256702.421875
UGA,403301.8125
CU1,318746.125
HND,272497.78125
ECU,1013464.25
COL,2357364.25
PRY,1044260.3125
BRI,6.079999923706055
PRT,1140497.25
MDA,126583.65625
TKM,1924390.875
JOR,716476.9375
NPL,314066.9375
LSO,62501.8984375
CMR,635754.5625
GAB,405702.71875
NER,1729632.5
BFA,461951.375
TGO,122305.640625
GHA,795229.125
GNB,51399.16015625
US1,3865.570068359375
MEX,7974526.0
BLZ,44702.55859375
PAN,212926.5625
VEN,4058814.5
PNG,425036.09375
EGY,4851265.0
YEM,911612.1875
MRT,1674961.875
GNQ,59459.73046875
GMB,22297.900390625
VAT,
CYN,29991.869140625
CNM,8553.259765625
KAS,4656.2001953125
SPI,2542.39990234375
BRT,2657.070068359375
AU1,2.75
FJI,34919.94921875
NZ1,306.6400146484375
MDG,893299.9375
PHL,360735.53125
LKA,211155.15625
BHS,36584.75
TWN,832119.9375
JPN,3365278.5
ISL,1334938.0
SYC,1843.6300048828125
MHL,264.8900146484375
TTO,150179.71875
GRD,2062.14990234375
VCT,1453.0699462890625
BRB,9182.7802734375
LCA,6106.68017578125
DMA,2033.6500244140625
ATG,4663.2900390625
KNA,3174.81005859375
JAM,74763.34375
MUS,23300.2890625
COM,2495.3798828125
STP,3679.260009765625
CPV,12690.7900390625
MLT,29036.4296875
SGP,63751.5703125
TON,1510.4000244140625
WSM,4107.240234375
SLB,32583.779296875
TUV,44.790000915527344
MDV,2546.06005859375
NRU,594.760009765625
FSM,1034.4300537109375
VUT,15657.830078125
PLW,719.8400268554688
BHR,254321.296875
PGA,0.0
BJN,
SER,0.4399999976158142
SCR,0.0
