Region Code,annual_ntl_sum
IDN,2279273.8
MYS,1268660.8
CHL,794202.75
BOL,241862.88
PER,594811.9
ARG,3159125.5
GB1,1849.62
CYP,103945.24
IND,16274957.0
CH1,1935.79
IS1,184894.38
LBN,226549.45
ETH,93098.0
SDS,14117.43
SOM,5242.89
KEN,105210.93
MWI,46290.94
TZA,79308.1
SYR,1053239.6
SOL,4545.14
FR1,0.0
SUR,32137.58
GUY,17390.25
KOR,2618274.5
PRK,33610.4
MAR,845530.94
SAH,1472.53
CRI,263924.94
NIC,98028.49
COG,77252.7
COD,89628.21
BTN,12468.38
UKR,2747960.0
BLR,742087.06
NAM,67973.8
ZAF,2379346.8
NL1,7346.69
OMN,775449.25
UZB,1273572.5
KA1,8987.06
TJK,164285.78
LTU,350275.72
BRA,8968382.0
URY,197595.23
MNG,79278.26
CZE,1499560.1
DEU,8028567.5
EST,340098.72
LVA,247993.3
SWE,3905032.2
FI1,9133.85
VNM,979736.75
KHM,28397.97
LUX,100535.12
ARE,938021.5
BEL,1599704.4
GEO,163545.89
MKD,156477.1
ALB,130443.91
AZE,342525.62
KOS,70937.88
TUR,3795324.2
ESP,6320461.5
LAO,40495.5
KGZ,222703.34
ARM,114798.45
DN1,15973.86
LBY,1295042.9
TUN,659303.94
ROU,1649345.5
HUN,1013685.4
SVK,563164.5
POL,4836078.5
IRL,1015669.25
GRC,1322123.8
ZMB,105395.3
SLE,4215.17
GIN,17645.2
LBR,6985.11
CAF,3805.87
SDN,294472.8
DJI,6571.84
ERI,11442.14
AUT,1173452.9
IRQ,1327367.0
ITA,8000227.0
CHE,959842.56
IRN,7506046.5
LIE,5381.42
CIV,214040.44
SRB,814790.06
MLI,45580.72
SEN,64425.74
NGA,1113463.6
BEN,35435.23
AGO,148448.83
HRV,715304.3
SVN,288372.56
QAT,254565.56
SAU,4471839.5
BWA,81435.2
ZWE,90966.16
PAK,3085672.2
BGR,782150.75
THA,1844677.5
SMR,3902.88
HTI,13480.97
DOM,226348.64
TCD,15839.83
KWT,382277.88
SLV,153114.52
GTM,289002.53
TLS,4050.41
BRN,46660.78
MCO,1646.17
DZA,2064614.8
MOZ,79219.12
SWZ,35861.69
BDI,5287.71
RWA,7874.36
MMR,136793.25
BGD,460661.56
AND,16198.74
AFG,94003.18
MNE,60232.94
BIH,362633.1
UGA,33037.0
CU1,300849.72
HND,217080.95
ECU,650935.2
COL,1385742.5
PRY,227153.55
BRI,4.28
PRT,1720638.1
MDA,128393.41
TKM,574112.3
JOR,363438.38
NPL,71012.75
LSO,19281.94
CMR,51323.48
GAB,90487.78
NER,27017.18
BFA,38128.96
TGO,22378.61
GHA,196435.45
GNB,1465.36
US1,5091.09
MEX,6292618.0
BLZ,28459.75
PAN,124780.19
VEN,1961414.9
PNG,62409.78
EGY,3106744.8
YEM,530568.8
MRT,23380.53
GNQ,10065.46
GMB,8688.11
VAT,0.0
CYN,44522.69
CNM,10708.23
KAS,0.0
SPI,0.0
BRT,0.0
AU1,0.0
FJI,23509.52
NZ1,73.55
MDG,20146.09
PHL,530074.1
LKA,370125.8
BHS,34418.96
TWN,812133.2
JPN,7261088.5
ISL,228176.58
SYC,3263.32
MHL,232.86
TTO,137508.62
GRD,4524.63
VCT,3124.15
BRB,16636.1
LCA,9961.46
DMA,2237.69
ATG,7521.49
KNA,4181.55
JAM,123657.64
MUS,38963.74
COM,1011.43
STP,1952.29
CPV,11411.43
MLT,21961.41
SGP,37146.08
TON,2148.9
WSM,2160.55
SLB,1015.49
TUV,29.86
MDV,1318.77
NRU,248.86
FSM,1541.74
VUT,2518.48
PLW,627.99
BHR,40359.28
PGA,0.0
BJN,0.0
SER,0.0
SCR,0.0
