Region Code,annual_ntl_sum,annual_ntl_sum_sq,calibrated_ntl_sum,avg_ntl,avg_calibrated,rescaled_calibrated_ntl_sum,avg_rescaled_calibrated
IDN,6018378.0,42107956.0,15542237.1048,0.539869621332786,1.3941931963118224,35934852.16808796,3.2234823124495158
MYS,1099042.5,20240314.0,2645715.4979999997,0.5962771284751196,1.435412770579446,6012400.789439351,3.261982205391
PRK,426568.72,1286151.9,893968.335152,0.8531715668626745,1.7880081906316252,1795584.8044574386,3.591313261445335
MAR,1753835.4,14023284.0,4591870.51864,0.5246452030543558,1.3736196912499277,10711535.252456918,3.204266254147425
SAH,214312.69,414666.88,883666.672384,0.25576260000763784,1.0545753761432854,2435270.428880956,2.9062725898886743
CRI,274570.56,4269479.5,600324.261296,0.7338554796497643,1.6045101438361289,1279557.1550301856,3.4199224772822134
NIC,413458.53,2889858.2,730381.1140480001,1.3366519571711217,2.3612170864465742,1276487.8587676873,4.126701642186469
COG,1251316.2,5420951.0,2232073.07792,1.3208008933999864,2.3560184991217996,3905003.9819031474,4.121846059395844
CHL,2184479.2,25760394.0,20205278.14872,0.09174378691887874,0.8485815443391928,64619015.862313055,2.7138703001519513
COD,5369271.5,19448450.0,10415006.6044,1.0370013461601602,2.0115160630319697,19675605.198296826,3.8000740095094194
BTN,118277.88,292800.16,205393.815168,1.4638351485148515,2.542002662970297,347081.16120266163,4.295558925775516
BOL,3988000.8,17993582.0,6597669.21028,1.715302360690852,2.837762111645172,10629238.724346189,4.571804066894279
UKR,5766674.5,65355550.0,8272190.2232,3.10223731975667,4.4501033007042965,11297806.74062126,6.077762443875363
BLR,884247.5,11334641.0,1554341.868,1.3022330580362402,2.2890823711680293,2756380.0491620516,4.05932639960009
PER,4044213.8,22392616.0,7401818.11008,1.2099440535171488,2.2144689302793137,13335278.465584194,3.9896359785501168
NAM,2082563.0,5628194.0,4295924.832800001,0.8882032266924611,1.832191534239892,8517284.485168362,3.6325813732329713
ZAF,4660121.0,62007224.0,11227925.5736,0.6052479348073985,1.458262299539556,25280032.821462885,3.2833241147716254
NL1,6845.73,331959.3,7630.740168,11.023719806763284,12.287826357487923,8320.375291829258,13.398349906327306
OMN,1534751.5,19793426.0,2643449.1084000003,1.3880988558766336,2.3908552511192513,4593294.96903206,4.154384270819934
ARG,9228640.0,90825110.0,18150406.341,0.9666267704157726,1.9011109614347064,35295787.110469334,3.6969534735210847
GB1,0.0,0.0,53191.003,0.0,0.739,187969.3018277134,2.6115189828377594
CYP,82058.32,2375887.5,103435.50011200001,5.485181818181819,6.914137708021391,125353.11676514895,8.379219035103539
UZB,2388740.2,23467852.0,4404949.332320001,1.1515486132670516,2.1235098296351866,8099755.520918485,3.904678389854127
KA1,38605.33,205633.6,57529.74332800001,2.737966666666667,4.080123640283689,80823.93773297122,5.732194165458951
TJK,651228.9,3447561.5,1159472.05624,1.3196127659574468,2.3494874493211753,2031120.6166771438,4.11574593045014
LTU,108405.0,1127267.0,290780.65199999994,0.4985329825981384,1.3372422464221327,689373.0036293336,3.1702890053223465
MNG,7710490.0,29556172.0,13071160.502,1.5757709649032097,2.671315985967333,21609832.286242932,4.416340112378014
CZE,1345144.4,26664440.0,1742893.8590399998,5.540407268893025,7.178665580835955,2094360.490486639,8.626293270205442
DEU,7600555.0,192918660.0,9427432.256,7.368648882373928,9.139784944235034,10787152.041796641,10.458017320680195
EST,0.0,0.0,146602.82,0.0,0.739,518073.1358153548,2.61151898283776
LVA,0.0,0.0,186664.01,0.0,0.739,659643.5798749897,2.6115189828377594
IND,18164634.0,206281460.0,30671947.257400002,1.5008798481193013,2.5343151720651096,51900775.98506756,4.288378658096942
CH1,2020.25,120784.31,2118.31916,16.033730158730158,16.812056825396827,2220.632836573245,17.624070131533692
IS1,152514.97,5025912.5,189009.450752,5.706614158497343,7.0721189385617,227886.63170827753,8.526776611100708
LBN,257054.16,8324913.5,312209.31405600003,7.209079844069888,8.755905265614047,360116.66457912786,10.099466151923265
SWE,64004.0,1732512.0,1977525.6064,0.02482900094344307,0.767139321714087,6799704.02362625,2.6378016626734238
FI1,0.0,0.0,9880.43,0.0,0.739,34916.008800540854,2.6115189828377603
ETH,4116315.8,20106790.0,6864736.33728,1.658333655628072,2.765585503698332,11180796.102745723,4.5043896957319
VNM,1545377.6,17279100.0,3010495.8801600006,0.9837730477672217,1.9164537568783633,5829937.1899659615,3.711283946178776
BRA,30005288.0,252237260.0,54991885.7048,1.1828437775011988,2.167844875175996,100100719.12573388,3.946088194229949
SDS,2010939.2,8474614.0,3560310.4787200005,1.3541532212447542,2.397489642347288,6178529.239490946,4.160580922691032
URY,690472.06,7120121.5,1106397.2376960001,1.838190274368654,2.945475653165649,1755078.9163718529,4.67241063284185
KHM,392876.8,1784344.1,723180.52248,1.1971527473063235,2.203636227146409,1305982.305994331,3.979518020800823
LUX,98255.67,3815733.0,112979.552872,11.621013601419278,13.362454508811354,121769.53340433862,14.402073732032953
ARE,960998.75,33197548.0,1237956.471,3.9994121563976113,5.152033922217367,1617930.080592554,6.733379447708155
BEL,1553377.6,68833370.0,1736142.14216,13.863748817449977,15.494905147528694,1836862.4669695068,16.39382456285371
