Region Code,annual_ntl_sum
IDN,1102819.5
MYS,1149029.75
CHL,1272506.0
BOL,638009.5
PER,1132176.25
ARG,5405479.0
GB1,0.0
CYP,70841.609375
IND,9837353.0
CH1,11978.6201171875
IS1,163603.90625
LBN,198914.15625
ETH,198966.84375
SDS,1407600.375
SOM,-56679.828125
KEN,88022.2421875
MWI,46604.578125
TZA,556326.3125
SYR,279348.3125
SOL,-28954.029296875
FR1,0.25999999046325684
SUR,37422.328125
GUY,30904.33984375
KOR,2007742.5
PRK,145501.4375
MAR,1129019.375
SAH,27318.060546875
CRI,179828.203125
NIC,66678.2578125
COG,202042.234375
COD,636003.4375
BTN,11841.6396484375
UKR,2602894.5
BLR,932152.3125
NAM,517007.25
ZAF,2478548.0
NL1,3715.1298828125
OMN,1088534.75
UZB,1118508.875
KA1,17664.630859375
TJK,219290.984375
LTU,302379.09375
BRA,10911756.0
URY,329203.90625
MNG,2440675.25
CZE,695548.9375
DEU,3442462.75
EST,401392.59375
LVA,250596.921875
SWE,3071538.25
FI1,4410.669921875
VNM,1546065.75
KHM,4931.9501953125
LUX,47961.98046875
ARE,1605764.625
BEL,969104.75
GEO,198598.5625
MKD,87663.34375
ALB,118404.15625
AZE,303846.75
KOS,47716.73046875
TUR,3592911.25
ESP,4526448.5
LAO,10681.0703125
KGZ,419769.53125
ARM,70103.703125
DN1,8499.5302734375
LBY,1440703.625
TUN,516360.625
ROU,1259205.75
HUN,638637.4375
SVK,231768.453125
POL,4282088.0
IRL,480854.25
GRC,867281.125
ZMB,185184.34375
SLE,11661.8095703125
GIN,163652.28125
LBR,8401.4296875
CAF,552665.4375
SDN,62564.0703125
DJI,-3.319999933242798
ERI,-32677.119140625
AUT,423447.375
IRQ,4827551.5
ITA,5777076.0
CHE,367136.90625
IRN,6793167.5
LIE,2198.929931640625
CIV,208623.546875
SRB,722673.8125
MLI,342781.375
SEN,77877.28125
NGA,1294167.625
BEN,69996.421875
AGO,724613.8125
HRV,465641.40625
SVN,125630.65625
QAT,601310.0625
SAU,6971422.0
BWA,215499.234375
ZWE,107818.703125
PAK,1731953.5
BGR,452093.03125
THA,1451866.75
SMR,3722.9599609375
HTI,19684.740234375
DOM,164824.828125
TCD,90619.703125
KWT,1036119.625
SLV,61882.83984375
GTM,176839.234375
TLS,7543.68994140625
BRN,50271.12890625
MCO,2969.679931640625
DZA,4259419.5
MOZ,423106.90625
SWZ,28036.890625
BDI,15221.4501953125
RWA,19368.91015625
MMR,71562.5234375
BGD,250077.5
AND,9101.259765625
AFG,652710.0625
MNE,52179.62109375
BIH,208792.125
UGA,141619.296875
CU1,197023.265625
HND,134379.515625
ECU,486007.125
COL,1294281.5
PRY,521094.4375
BRI,3.2100000381469727
PRT,962221.375
MDA,121952.6484375
TKM,1182764.125
JOR,320406.5625
NPL,83949.609375
LSO,31264.849609375
CMR,139871.90625
GAB,114693.09375
NER,103608.453125
BFA,102844.0
TGO,50279.75
GHA,309212.6875
GNB,-207.4199981689453
US1,2049.830078125
MEX,5477097.0
BLZ,13054.4599609375
PAN,112150.8203125
VEN,4868354.0
PNG,-100589.6171875
EGY,3552625.25
YEM,331786.5
MRT,212731.359375
GNQ,23268.48046875
GMB,5670.990234375
VAT,
CYN,26352.0390625
CNM,8765.419921875
KAS,3412.35009765625
SPI,0.0
BRT,-533.6300048828125
AU1,0.07000000029802322
FJI,7699.39990234375
NZ1,229.24000549316406
MDG,229711.703125
PHL,266403.15625
LKA,65276.94140625
BHS,32960.4609375
TWN,808194.5
JPN,4212419.5
ISL,1136479.25
SYC,853.4600219726562
MHL,41.40999984741211
TTO,143715.984375
GRD,1767.9100341796875
VCT,931.25
BRB,8904.5
LCA,5426.93017578125
DMA,953.3400268554688
ATG,4964.81005859375
KNA,2515.820068359375
JAM,61809.46875
MUS,16206.51953125
COM,1455.0899658203125
STP,1196.1500244140625
CPV,4714.27978515625
MLT,26599.359375
SGP,120291.7734375
TON,818.280029296875
WSM,1772.1600341796875
SLB,-7568.18017578125
TUV,1.2699999809265137
MDV,1110.0699462890625
NRU,373.510009765625
FSM,240.22999572753906
VUT,16427.4296875
PLW,156.1999969482422
BHR,182193.71875
PGA,-2.1600000858306885
BJN,
SER,0.0
SCR,0.0
