Region Code,annual_ntl_sum,annual_ntl_sum_sq,calibrated_ntl_sum,avg_ntl,avg_calibrated,rescaled_calibrated_ntl_sum,avg_rescaled_calibrated
IDN,6426819.0,47213220.0,25993976.1371,0.5765082119973778,2.331750856139254,45696981.955826804,4.099179603631306
MYS,2216192.8,46406652.0,5260934.202,1.2023785057731933,2.854279738103944,8455066.486781398,4.587231854822929
PRK,460317.53,1624377.5,1290738.446285,0.9206718868754751,2.5815801557762312,2166175.890668625,4.332525082340544
MAR,2951749.0,29980654.0,8594799.051299999,0.8829910454940594,2.571062309199981,14450349.218831912,4.322701206806762
SAH,341120.9,1034216.4,1842047.4318500003,0.40709660403658515,2.1983151837968538,3330416.9046076825,3.9745480616749758
CRI,336548.56,5570220.0,973140.52612,0.8995065054470424,2.6009507631204767,1627774.877740681,4.350617610519583
NIC,476489.9,3219479.2,945994.84355,1.5404233101860834,3.0582652608591636,1477875.3221278156,4.777758344414968
COG,1104675.4,5092966.0,2622539.2545,1.166017234682159,2.76816698314953,4269707.069276091,4.506800848303649
CHL,1290892.5,9534547.0,46112232.32225,0.054214920634253996,1.9366221553065541,88816620.51599029,3.730121626918639
COD,7507250.5,29024460.0,15415978.03625,1.449922745471436,2.9773852888546823,24346610.85884962,4.702214860072662
BTN,152923.89,601616.7,267291.927305,1.8926224009900992,3.3080684072400994,404895.2151538761,5.011079395468764
BOL,4581077.5,24344074.0,7845018.34375,1.9703940506375393,3.374266746560686,11794287.34390382,5.0729099461726435
UKR,4705985.5,43656228.0,7111200.379350001,2.5316295976708507,3.8255377870013927,10213419.395808626,5.494405972108213
MNG,7441194.0,24336314.0,14814028.6574,1.5207357054366162,3.027501005976922,23237705.41657574,4.749023925381408
CZE,1411132.0,26561344.0,1576389.4188,5.812198296456168,6.492863810402492,1938842.069022571,7.985740930451962
BLR,1948141.2,21004800.0,2781082.0058,2.8690314333513984,4.095705020441104,3902179.4614917045,5.7467474809310195
DEU,7411149.0,162879360.0,7887385.343700001,7.185021987993857,7.646727534727071,9348717.940962547,9.063472339493993
EST,491794.2,6510445.5,756803.3044,2.4790513156568204,3.8149173525557014,1088012.3877278713,5.484486277487001
LVA,567214.75,5344929.5,911463.626375,2.2455946395344233,3.608470748545073,1336620.6746235013,5.29166108960569
PER,5041983.0,33265772.0,10139138.9175,1.5084556975658792,3.03341797632297,15891989.928636452,4.754550492040776
NAM,3330768.2,13520849.0,6931609.9451,1.420556815138193,2.9562987143300696,10979066.210330853,4.682519584802973
SWE,6914712.5,106318080.0,10284273.086450001,2.6824167737350413,3.9895666859273367,14558369.52069002,5.647612189303877
FI1,12136.27,158289.1,34733.129615,0.9077240089753179,2.5978406593118923,58128.91896482453,4.347712712402732
ZAF,3264906.2,52309480.0,17150219.7383,0.42404000558995597,2.227438960940962,30811572.032143623,4.001750242241419
NL1,6918.02,318222.22,7213.11995,11.140128824476651,11.615330032206119,7930.3097957906875,12.770225113994666
VNM,2262821.0,35063616.0,4744970.2533,1.4404908623767243,3.020604056674399,7449970.362605708,4.742582039105582
KGZ,1064983.6,6564936.5,2030131.8937,1.6436834510167073,3.133282237450322,3141027.4509580373,4.847825675746479
ARG,3368920.8,28549120.0,20657911.4304,0.35286770669248346,2.1637522115395793,37637846.17360609,3.942265565912041
KHM,748035.4,3865356.2,1183118.4955,2.2793726536980157,3.605134121629857,1735573.4173926322,5.288544614452709
OMN,1985295.5,34613052.0,3657908.84075,1.7955912811468366,3.3083786376791933,5540820.308215371,5.011369156799503
ARM,219233.12,2726829.8,380096.50724,1.9705993600115053,3.4165363970085934,568763.6824706749,5.112390630916072
DN1,27122.47,396752.9,59270.140915,1.3473656234475908,2.9443686495280676,94034.81236056422,4.671376669675321
LUX,73610.1,1813434.8,75534.22085,8.706102897693674,8.933674849201656,86794.85694006264,10.265506438801022
GB1,0.0,0.0,136439.6012,0.0,1.8956000000000002,265725.12961524323,3.6918061271690017
