Region Code,annual_ntl_sum
IDN,1835420.625
MYS,1182031.625
CHL,697807.6875
BOL,665171.3125
PER,758203.25
ARG,4015085.75
GB1,-6137.89990234375
CYP,76530.0
IND,11002016.0
CH1,13754.1796875
IS1,174935.8125
LBN,190230.1875
ETH,426397.8125
SDS,116679.828125
SOM,160322.359375
KEN,218456.703125
MWI,92789.1796875
TZA,468910.75
SYR,466879.28125
SOL,82478.359375
FR1,0.9800000190734863
SUR,59508.1484375
GUY,67421.578125
KOR,1715534.75
PRK,51264.76171875
MAR,1222491.375
SAH,74644.5234375
CRI,168350.34375
NIC,139996.34375
COG,193176.78125
COD,879658.3125
BTN,41829.859375
UKR,1762266.25
BLR,537314.1875
NAM,320785.40625
ZAF,2762044.75
NL1,3780.610107421875
OMN,1393549.0
UZB,1239868.75
KA1,12060.58984375
TJK,230512.8125
LTU,194587.3125
BRA,13439896.0
URY,247615.71875
MNG,1041451.125
CZE,684350.3125
DEU,2976462.5
EST,0.0
LVA,23831.30078125
SWE,59256.1484375
FI1,0.0
VNM,1684729.0
KHM,170152.3125
LUX,60413.03125
ARE,1634616.375
BEL,1047732.0
GEO,215305.3125
MKD,96603.4609375
ALB,109897.6484375
AZE,361612.625
KOS,50497.421875
TUR,4165207.25
ESP,4706091.5
LAO,201211.6875
KGZ,304206.5
ARM,68228.7421875
DN1,0.0
LBY,2584014.5
TUN,544928.75
ROU,896807.8125
HUN,508520.09375
SVK,251368.875
POL,2654724.0
IRL,437123.09375
GRC,839950.0625
ZMB,530080.1875
SLE,30362.4609375
GIN,70270.5234375
LBR,64142.5
CAF,101310.78125
SDN,1233004.875
DJI,17120.359375
ERI,71111.6796875
AUT,419300.46875
IRQ,5971248.0
ITA,5530529.5
CHE,337580.8125
IRN,8026362.0
LIE,2137.679931640625
CIV,268263.34375
SRB,518633.15625
MLI,708311.0625
SEN,124592.9765625
NGA,1130581.5
BEN,44426.94921875
AGO,560553.9375
HRV,391603.15625
SVN,110177.53125
QAT,744604.75
SAU,9448774.0
BWA,228203.78125
ZWE,360708.03125
PAK,1636236.5
BGR,357999.09375
THA,1567314.875
SMR,3438.77001953125
HTI,25011.419921875
DOM,180580.984375
TCD,570603.375
KWT,927179.4375
SLV,43205.6796875
GTM,140134.109375
TLS,12034.9599609375
BRN,55773.46875
MCO,3244.56005859375
DZA,5611890.5
MOZ,735372.5625
SWZ,60617.21875
BDI,16403.369140625
RWA,20348.599609375
MMR,535804.5
BGD,294837.34375
AND,7064.89990234375
AFG,709031.5
MNE,53824.390625
BIH,172414.921875
UGA,34320.78125
CU1,251105.5
HND,201479.1875
ECU,790375.25
COL,1265800.125
PRY,440296.875
BRI,1.6299999952316284
PRT,1338151.625
MDA,79617.6171875
TKM,1549859.25
JOR,452428.59375
NPL,210937.90625
LSO,25183.83984375
CMR,121165.8203125
GAB,195203.9375
NER,576726.5625
BFA,116454.1796875
TGO,31980.19921875
GHA,251788.421875
GNB,14275.669921875
US1,2335.89990234375
MEX,5309687.0
BLZ,20585.029296875
PAN,115486.3125
VEN,5375458.5
PNG,128131.328125
EGY,4280063.0
YEM,746321.8125
MRT,814319.625
GNQ,29764.69921875
GMB,8612.58984375
VAT,
CYN,29048.66015625
CNM,8724.2197265625
KAS,3263.0400390625
SPI,69.36000061035156
BRT,1906.5799560546875
AU1,-0.550000011920929
FJI,14044.2802734375
NZ1,57.20000076293945
MDG,375252.59375
PHL,370455.03125
LKA,108736.0234375
BHS,35907.37890625
TWN,782222.75
JPN,2864812.25
ISL,0.0
SYC,1345.4599609375
MHL,288.6499938964844
TTO,139590.09375
GRD,1868.77001953125
VCT,966.3800048828125
BRB,8427.4404296875
LCA,5647.02978515625
DMA,1225.5699462890625
ATG,4586.33984375
KNA,2618.75
JAM,64598.75
MUS,16979.189453125
COM,756.0599975585938
STP,1583.97998046875
CPV,6806.35009765625
MLT,26426.83984375
SGP,106772.1484375
TON,600.969970703125
WSM,893.2100219726562
SLB,4571.33984375
TUV,7.360000133514404
MDV,1326.469970703125
NRU,480.3900146484375
FSM,693.4199829101562
VUT,16157.1103515625
PLW,417.7300109863281
BHR,177516.71875
PGA,3.259999990463257
BJN,
SER,0.11999999731779099
SCR,0.0
