Region Code,annual_ntl_sum
IDN,954010.875
MYS,1111036.25
CHL,852300.8125
BOL,237927.546875
PER,412628.71875
ARG,4261392.0
GB1,0.0
CYP,72981.921875
IND,10746006.0
CH1,14413.919921875
IS1,176992.546875
LBN,224938.0625
ETH,-77093.3984375
SDS,1085067.125
SOM,-147112.375
KEN,56219.578125
MWI,7410.81005859375
TZA,6042.259765625
SYR,493794.25
SOL,-72567.5625
FR1,-4.130000114440918
SUR,-79279.3984375
GUY,-140025.5
KOR,2189379.0
PRK,130928.046875
MAR,1166564.625
SAH,7773.06982421875
CRI,122179.828125
NIC,3712.580078125
COG,12092.0595703125
COD,-133526.28125
BTN,8609.4501953125
UKR,2643119.75
BLR,819290.375
NAM,-93958.3515625
ZAF,1890422.5
NL1,4612.8798828125
OMN,1163623.75
UZB,1237282.75
KA1,18831.41015625
TJK,286302.65625
LTU,233443.8125
BRA,6667654.0
URY,314957.71875
MNG,2722878.5
CZE,699113.8125
DEU,2950449.5
EST,304612.65625
LVA,287496.15625
SWE,3780727.25
FI1,5323.89013671875
VNM,2043247.0
KHM,-47252.83984375
LUX,56486.5390625
ARE,1461001.5
BEL,1052885.0
GEO,264646.78125
MKD,113511.5625
ALB,113800.8828125
AZE,333306.125
KOS,67913.2890625
TUR,5994022.0
ESP,4419298.5
LAO,-62604.9609375
KGZ,631699.375
ARM,115930.7265625
DN1,7586.75
LBY,1411855.625
TUN,556069.3125
ROU,1156622.5
HUN,543317.4375
SVK,333743.625
POL,3004851.25
IRL,426166.1875
GRC,929306.75
ZMB,21980.619140625
SLE,-27627.439453125
GIN,67372.1875
LBR,-42107.30859375
CAF,398418.8125
SDN,-152223.8125
DJI,-4587.169921875
ERI,-54205.30859375
AUT,450989.40625
IRQ,6401033.0
ITA,6033005.0
CHE,324494.71875
IRN,8540160.0
LIE,2193.1201171875
CIV,83685.0703125
SRB,633314.375
MLI,-229081.59375
SEN,17105.890625
NGA,629305.625
BEN,42556.69921875
AGO,142834.515625
HRV,447304.71875
SVN,129624.8828125
QAT,753070.0625
SAU,8878627.0
BWA,6086.81982421875
ZWE,49342.171875
PAK,1801958.125
BGR,458424.375
THA,1596045.25
SMR,3964.2099609375
HTI,636.4600219726562
DOM,170895.28125
TCD,-74668.6875
KWT,914576.375
SLV,46976.28125
GTM,129846.640625
TLS,-68.73999786376953
BRN,40675.26953125
MCO,3448.35009765625
DZA,3978468.75
MOZ,-12265.990234375
SWZ,24045.869140625
BDI,-3587.330078125
RWA,11003.7900390625
MMR,-123908.2265625
BGD,272576.71875
AND,8356.08984375
AFG,648966.9375
MNE,68455.78125
BIH,222238.5
UGA,177016.9375
CU1,146251.828125
HND,92332.078125
ECU,544585.125
COL,396571.25
PRY,381525.15625
BRI,1.840000033378601
PRT,1327650.0
MDA,77413.296875
TKM,1288716.375
JOR,413578.46875
NPL,77113.7578125
LSO,8507.2197265625
CMR,-16948.140625
GAB,59806.51171875
NER,-382024.71875
BFA,26629.0703125
TGO,72003.1171875
GHA,303014.53125
GNB,-17931.5390625
US1,2584.679931640625
MEX,4581139.0
BLZ,2465.969970703125
PAN,63812.16015625
VEN,3167510.5
PNG,-148028.078125
EGY,3644241.0
YEM,-56389.48046875
MRT,-124147.296875
GNQ,11223.490234375
GMB,682.2899780273438
VAT,
CYN,26265.310546875
CNM,8800.51953125
KAS,3233.469970703125
SPI,0.0
BRT,-336.4599914550781
AU1,0.0
FJI,1348.4200439453125
NZ1,14.470000267028809
MDG,-143539.6875
PHL,186129.90625
LKA,78964.890625
BHS,21279.140625
TWN,854205.625
JPN,3768112.0
ISL,1658720.375
SYC,1130.780029296875
MHL,3.0
TTO,125887.953125
GRD,1439.260009765625
VCT,751.6300048828125
BRB,8916.66015625
LCA,4929.72021484375
DMA,551.780029296875
ATG,4311.64990234375
KNA,2754.27001953125
JAM,61753.69140625
MUS,19217.330078125
COM,9.649999618530273
STP,1183.9000244140625
CPV,3605.889892578125
MLT,28179.849609375
SGP,108877.5234375
TON,859.0599975585938
WSM,69.01000213623047
SLB,-12745.2998046875
TUV,-4.599999904632568
MDV,1775.0799560546875
NRU,489.1700134277344
FSM,162.89999389648438
VUT,16647.349609375
PLW,26.219999313354492
BHR,197019.046875
PGA,-2.7899999618530273
BJN,
SER,-0.25999999046325684
SCR,0.0
