Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39
1998_2,1624.82,387.06,309.24,355.37,683.97,424.97,224.92,546.05,272.96,439.29,497.91,274.16,279.92,280.18,274.25,327.67,561.05,529.5,543.08,485.85,280.13,278.91,440.2,290.83,495.68,375.7,276.98,279.37,272.86,448.71,354.64,469.36,284.89,447.5,272.84,273.6,379.67,540.99
1998_3,1617.48,386.84,313.59,358.07,683.57,424.83,225.78,545.32,272.52,439.22,497.71,273.82,285.2,279.74,273.93,332.93,560.48,529.19,542.85,485.49,285.42,284.2,440.11,290.52,495.41,379.27,276.63,284.66,272.52,448.6,357.56,469.19,290.31,447.36,272.49,273.22,379.44,540.72
1998_4,1609.75,386.43,317.67,360.62,682.9,424.2,226.58,544.5,272.0,438.7,497.5,273.14,290.28,279.16,273.4,337.98,559.79,528.76,542.35,484.91,290.55,289.3,439.75,290.01,495.09,382.52,275.95,289.72,272.07,448.04,360.3,468.85,295.53,447.15,272.05,272.74,379.16,540.03
1998_5,1601.69,386.11,321.69,363.06,681.97,424.21,227.25,543.61,271.5,438.68,496.88,272.67,295.26,278.65,272.97,342.82,558.97,528.08,541.93,484.31,295.43,294.19,439.61,289.6,494.49,385.73,275.49,294.63,271.64,447.96,362.97,468.47,300.51,446.86,271.58,272.3,378.62,539.56
1998_6,1594.36,385.82,325.64,365.49,681.29,423.96,227.98,542.86,271.1,438.5,496.52,272.28,300.12,278.25,272.55,347.59,558.32,527.6,541.54,483.79,300.3,299.02,439.43,289.2,494.16,388.93,275.1,299.5,271.23,447.72,365.6,468.18,305.45,446.64,271.18,271.9,378.33,539.12
1998_7,1586.58,385.42,329.41,367.8,680.48,423.63,228.63,541.91,270.6,438.17,496.05,271.74,304.8,277.73,272.06,352.17,557.43,527.0,541.04,483.18,304.97,303.68,439.07,288.71,493.65,391.93,274.57,304.21,270.73,447.44,368.03,467.78,310.21,446.26,270.73,271.38,377.84,538.54
1998_8,1578.76,385.06,333.1,370.05,679.7,423.24,229.27,540.96,270.1,437.85,495.63,271.26,309.34,277.24,271.55,356.65,556.66,526.45,540.44,482.58,309.55,308.24,438.76,288.23,493.13,394.89,274.08,308.79,270.21,447.04,370.43,467.38,314.84,445.93,270.22,270.9,377.39,537.94
1998_9,1570.73,384.59,336.66,371.99,678.71,422.87,229.81,539.94,269.61,437.43,495.01,270.77,313.71,276.74,271.04,361.0,555.75,525.72,539.79,481.82,313.98,312.68,438.37,287.72,492.55,397.69,273.56,313.11,269.68,446.67,372.71,466.88,319.34,445.53,269.68,270.36,376.84,537.25
1998_10,1562.76,384.06,340.04,374.1,677.57,422.4,230.24,538.79,269.03,436.98,494.38,270.18,317.94,276.1,270.46,365.11,554.68,524.95,539.03,481.03,318.21,316.89,437.87,287.13,491.91,400.29,272.97,317.33,269.11,446.18,374.85,466.3,323.66,445.01,269.07,269.76,376.25,536.4
1998_11,1554.36,383.53,343.3,376.03,676.5,421.85,230.66,537.62,268.45,436.43,493.7,269.55,322.04,275.53,269.85,369.12,553.58,524.14,538.26,480.19,322.33,320.97,437.34,286.54,491.21,402.78,272.36,321.37,268.5,445.62,376.89,465.69,327.81,444.46,268.52,269.18,375.62,535.59
1998_12,1545.36,382.77,346.35,377.67,674.97,421.14,231.0,536.17,267.81,435.77,492.78,268.9,325.98,274.89,269.14,372.85,552.18,523.01,537.2,479.07,326.18,324.82,436.66,285.84,490.23,405.02,271.68,325.27,267.82,444.85,378.76,464.83,331.74,443.74,267.76,268.46,374.89,534.41
1999_1,1532.29,381.05,346.15,376.82,671.65,419.24,230.97,533.3,266.66,433.82,490.47,267.76,326.16,273.65,267.87,372.74,549.35,520.49,534.72,476.67,326.34,324.93,434.76,284.46,487.92,404.31,270.38,325.47,266.53,442.91,378.0,462.73,331.88,441.74,266.5,267.2,373.11,531.87
1999_2,1519.23,379.24,345.89,375.97,668.22,417.3,230.96,530.35,265.33,431.85,488.03,266.57,326.26,272.26,266.59,372.55,546.42,517.81,532.08,474.22,326.45,325.12,432.73,283.14,485.48,403.43,269.15,325.59,265.2,440.82,377.2,460.49,331.96,439.69,265.21,265.96,371.32,529.17
1999_3,1505.97,377.32,345.52,375.47,664.71,414.92,230.89,527.39,263.63,430.07,485.65,264.79,326.31,270.56,265.07,372.34,543.53,515.21,529.41,471.71,326.56,325.23,430.66,281.44,483.01,402.4,267.41,325.71,263.66,438.54,376.36,458.2,332.03,437.62,263.79,264.46,369.82,526.53
1999_4,1492.91,375.52,345.4,373.98,661.06,412.98,230.83,524.35,262.37,427.55,483.16,263.4,326.44,269.29,263.75,372.04,540.59,512.36,526.64,469.11,326.8,325.29,428.61,280.04,480.53,401.82,266.12,325.6,262.45,436.43,375.46,455.82,332.21,435.48,262.45,262.97,367.4,523.61
1999_5,1480.02,373.62,344.97,373.02,657.49,410.87,230.77,521.27,261.06,425.87,480.44,262.14,326.5,267.92,262.44,371.89,537.44,509.71,523.95,466.61,326.79,325.37,426.29,278.76,478.0,400.62,264.76,325.78,261.11,434.08,374.49,453.33,332.25,433.24,261.11,261.78,365.84,520.8
