Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,38,39,40,41,42,43,44,45,46,47,49,50,51,52,54,55,56,57,58,59,60,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,79,80,81,82,83,85,86,87,89,90,92,93,95,96,97,98,99,100,101,102,103,104,105,106,108,109,110,111,112,113,114,115,116,117,118,119,120,122,123,124,125,127,128,129,130,132,133,134,136,138,139,140,141,142,143,144,145,146,148,149
1999_11,157.28,485.44,413.05,324.94,252.19,251.86,642.6,431.41,262.38,412.16,325.88,456.11,444.71,253.67,337.82,377.96,412.47,329.06,324.1,251.92,421.3,inf,412.76,682.98,325.98,412.6,413.77,52028.99,1076.22,323.42,335.81,474.17,323.19,412.08,333.84,325.19,421.49,437.87,322.89,460.69,412.95,414.84,208.08,526.65,445.45,5430.86,525.59,419.38,719.85,585.68,271.86,396.75,296.86,267.13,299.17,375.52,252.49,415.49,411.91,609.52,471.69,254.47,411.82,502.9,323.3,332.99,325.15,252.63,353.14,368.01,252.52,215.84,651.58,414.65,252.42,415.99,412.51,252.29,466.62,3071.26,253.38,413.8,357.0,1049.93,552.52,260.2,256.59,254.19,340.74,391.48,328.64,420.5,263.65,330.27,253.03,441.17,427.0,497.68,482.47,360.85,379.71,323.95,252.55,251.78,505.37,5352.29,333.52,252.44,325.08,264.25,248.93,325.2,325.11,252.25,328.32,384.94,422.83,251.68,428.86,646.73,334.35,593.15,522.88,453.55,1025.44,372.85,588.16,412.7,343.44,330.09
1999_12,156.5,482.55,410.76,324.86,250.68,250.39,638.62,428.93,260.86,409.93,325.72,453.37,442.08,252.15,335.72,377.61,410.34,328.87,324.04,250.43,419.0,inf,410.42,677.5,325.93,410.27,411.43,51783.87,1069.35,323.34,335.7,471.33,323.06,409.77,333.73,325.09,419.06,435.36,322.77,457.99,410.65,412.47,208.28,523.26,442.8,5389.24,522.42,417.01,715.28,582.16,270.3,395.03,295.12,265.49,297.42,374.31,250.96,413.12,409.65,605.73,468.62,253.07,409.42,499.77,323.28,332.84,325.12,251.18,353.04,365.94,251.03,215.52,647.57,412.3,250.92,415.71,410.23,250.83,463.87,3046.34,251.84,411.46,354.54,1042.81,549.27,258.62,255.04,252.75,340.6,391.25,328.65,418.17,262.09,330.15,251.54,438.61,424.56,494.69,479.65,359.89,379.54,323.85,251.12,250.31,502.32,5316.51,333.38,250.94,324.96,262.63,249.09,325.13,325.01,250.84,328.19,383.55,420.42,250.18,426.44,642.76,334.25,588.98,519.5,450.73,1016.44,371.85,584.49,410.41,343.3,330.0
2000_1,156.59,482.44,410.83,325.79,251.17,250.88,638.33,428.9,261.54,409.96,326.62,453.26,441.93,252.8,336.12,378.41,410.44,329.75,324.97,250.94,418.94,inf,410.43,676.02,326.75,410.26,411.52,51829.51,1068.57,324.2,336.6,471.19,323.95,409.83,334.6,325.98,419.07,435.31,323.65,457.87,410.66,412.46,208.55,522.86,442.7,5378.47,522.21,417.02,714.75,581.94,270.87,395.48,295.55,266.14,297.83,374.83,251.51,413.25,409.78,605.4,468.26,253.74,409.54,499.49,324.15,333.74,325.96,251.89,353.91,366.15,251.89,216.21,647.22,412.3,251.41,416.66,410.3,251.67,463.73,3039.0,252.4,411.48,354.84,1041.58,549.09,259.13,255.49,253.47,341.52,392.16,329.47,418.12,262.64,331.07,252.01,438.53,424.54,494.45,479.59,360.38,380.39,324.77,251.89,250.76,502.13,5310.76,334.28,251.58,325.87,263.24,249.17,326.05,325.9,251.39,329.1,384.0,420.42,250.8,426.43,642.44,335.14,588.15,519.12,450.52,1013.9,372.36,584.11,410.45,344.22,330.92
2000_2,156.77,482.51,410.96,326.76,251.71,251.42,638.29,429.01,261.98,410.11,327.64,453.28,441.92,253.37,336.78,379.35,410.65,330.72,325.95,251.45,419.1,inf,410.56,674.84,327.79,410.38,411.64,51893.59,1067.99,325.19,337.57,471.18,324.95,409.96,335.59,326.98,419.23,435.35,324.67,457.91,410.77,412.6,208.81,522.73,442.78,5369.92,522.19,417.08,714.51,581.89,271.43,396.21,295.94,266.59,298.29,375.44,252.06,413.48,409.88,605.19,468.06,254.1,409.67,499.43,325.2,334.73,326.99,252.39,354.96,366.36,252.43,216.91,647.04,412.43,251.96,417.78,410.37,252.12,463.75,3032.89,252.97,411.63,355.36,1040.66,549.15,259.61,256.06,253.86,342.48,393.2,330.47,418.29,263.17,332.03,252.55,438.58,424.64,494.43,479.62,361.03,381.45,325.7,252.38,251.32,502.04,5306.56,335.27,252.2,326.85,263.83,249.25,327.0,326.86,251.91,330.14,384.55,420.56,251.39,426.56,642.29,336.16,587.5,518.98,450.4,1011.43,373.0,583.98,410.58,345.2,331.87
2000_3,156.9,482.49,410.98,327.64,252.17,251.91,638.09,429.01,262.36,410.05,328.58,453.21,441.83,253.78,337.27,380.23,410.84,331.54,326.84,251.89,418.89,inf,410.63,673.46,328.72,410.45,411.62,51949.97,1067.36,326.11,338.59,471.13,325.87,409.93,336.47,327.85,419.23,435.35,325.61,457.88,410.82,412.67,209.05,522.35,442.71,5360.13,522.08,417.08,714.13,581.74,271.95,396.8,296.29,267.01,298.71,375.93,252.54,413.62,409.92,604.94,467.77,254.5,409.52,499.28,326.03,335.68,327.9,252.8,355.92,366.5,252.75,217.58,646.79,412.51,252.42,418.82,410.37,252.46,463.69,3025.96,253.41,411.65,355.74,1039.48,549.08,260.09,256.52,254.24,343.39,394.21,331.35,418.16,263.68,333.01,253.04,438.54,424.66,494.28,479.6,361.4,382.39,326.62,252.74,251.78,501.89,5301.4,336.18,252.57,327.78,264.16,249.27,327.93,327.83,252.38,331.02,385.01,420.55,251.84,426.57,642.04,337.15,586.77,518.69,450.23,1008.81,373.49,583.72,410.38,346.15,332.84
2000_4,157.01,482.38,410.88,328.47,252.57,252.23,637.7,428.89,262.76,410.16,329.48,453.04,441.59,254.08,337.7,381.06,410.94,332.35,327.75,252.29,419.08,inf,410.6,671.98,329.61,410.45,411.52,51985.66,1066.26,327.02,339.49,470.89,326.76,409.96,337.34,328.73,419.17,435.21,326.48,457.64,410.77,412.68,209.24,521.98,442.61,5349.89,521.8,416.9,713.45,581.39,272.33,397.32,296.53,267.3,299.0,376.39,252.89,413.65,409.82,604.46,467.33,254.78,409.66,498.94,326.95,336.55,328.8,253.07,356.79,366.49,252.94,218.24,646.29,412.45,252.83,419.77,410.26,252.67,463.45,3018.81,253.79,411.58,356.06,1038.05,548.78,260.41,256.93,254.59,344.27,395.12,332.18,418.27,263.97,333.91,253.49,438.4,424.59,493.97,479.39,362.04,383.29,327.47,253.01,252.2,501.61,5294.61,337.08,252.81,328.69,264.47,249.25,328.79,328.73,252.71,331.9,385.42,420.48,252.1,426.38,641.61,338.03,585.85,518.3,449.89,1005.85,374.08,583.33,410.56,347.06,333.75
2000_5,156.96,481.79,410.54,329.23,252.87,252.57,636.85,428.48,263.01,409.79,330.13,452.53,441.08,254.33,337.79,381.6,410.68,333.03,328.41,252.63,418.62,inf,410.22,669.93,330.18,410.07,411.26,51987.47,1064.51,327.68,340.11,470.33,327.45,409.53,338.02,329.4,418.77,434.81,327.13,457.13,410.45,412.28,209.34,521.12,442.1,5334.4,521.13,416.57,712.26,580.68,272.69,397.43,296.64,267.51,299.16,376.6,253.21,413.39,409.49,603.59,466.61,255.12,409.16,498.24,327.54,337.28,329.4,253.29,357.37,366.31,253.17,218.74,645.29,412.08,253.07,420.41,410.04,252.95,462.92,3008.93,254.03,411.26,356.04,1035.93,548.19,260.74,257.16,254.82,344.89,395.74,332.91,417.86,264.39,334.54,253.75,437.99,424.17,493.34,478.92,362.19,383.92,328.15,253.29,252.45,500.95,5284.18,337.8,253.14,329.36,264.67,249.1,329.49,329.38,253.03,332.63,385.53,420.13,252.38,426.03,640.72,338.67,584.54,517.47,449.25,1002.06,374.25,582.42,410.18,347.7,334.39
2000_6,156.97,481.33,410.26,329.92,253.18,252.87,636.02,428.09,263.31,409.59,330.77,452.08,440.63,254.61,338.11,382.11,410.48,333.66,329.06,252.98,418.37,inf,409.92,668.05,330.94,409.76,410.99,51992.98,1062.85,328.35,340.78,469.8,328.09,409.32,338.69,330.09,418.43,434.41,327.78,456.66,410.15,411.96,209.42,520.41,441.67,5319.87,520.5,416.31,711.23,579.96,273.02,397.76,296.77,267.79,299.31,376.81,253.49,413.15,409.22,602.72,465.94,255.4,409.03,497.59,328.25,337.96,330.13,253.62,358.07,366.2,253.48,219.27,644.51,411.78,253.37,421.07,409.74,253.25,462.46,2999.57,254.31,410.92,356.15,1033.83,547.57,261.0,257.45,255.15,345.51,396.36,333.64,417.58,264.67,335.21,254.05,437.59,423.81,492.74,478.44,362.52,384.53,328.83,253.56,252.77,500.31,5274.17,338.46,253.43,330.03,264.92,248.96,330.18,330.03,253.3,333.25,385.66,419.77,252.67,425.68,639.81,339.31,583.25,516.75,448.69,998.71,374.54,581.61,409.92,348.34,335.04
2000_7,157.0,480.98,410.02,330.63,253.55,253.2,635.46,427.84,263.62,409.37,331.5,451.72,440.26,254.9,338.42,382.77,410.38,334.35,329.82,253.28,418.15,inf,409.71,666.32,331.71,409.56,410.71,52013.29,1061.47,329.08,341.51,469.41,328.79,409.1,339.4,330.8,418.2,434.07,328.47,456.29,409.89,411.76,209.51,519.77,441.38,5307.1,520.03,415.99,710.4,579.4,273.42,398.13,296.96,268.11,299.53,377.11,253.78,413.02,408.98,602.06,465.35,255.73,408.78,497.08,329.09,338.68,330.87,253.91,358.77,366.1,253.82,219.84,643.74,411.56,253.69,421.85,409.36,253.6,462.04,2990.98,254.61,410.7,356.31,1032.08,547.11,261.33,257.81,255.46,346.23,397.09,334.33,417.39,265.03,335.94,254.4,437.27,423.57,492.26,478.06,362.88,385.21,329.53,253.9,253.11,499.87,5265.62,339.21,253.73,330.74,265.17,248.82,330.88,330.77,253.65,334.01,385.89,419.52,252.95,425.45,639.21,340.06,582.22,516.17,448.24,995.51,374.91,580.99,409.7,349.09,335.76
2000_8,157.03,480.58,409.77,331.28,253.82,253.52,634.74,427.54,263.98,409.11,332.23,451.27,439.84,255.24,338.68,383.34,410.19,334.96,330.48,253.56,417.86,inf,409.44,664.54,332.38,409.29,410.41,52026.13,1059.95,329.79,342.21,468.99,329.53,408.83,340.06,331.43,417.91,433.76,329.22,455.87,409.61,411.49,209.6,519.08,440.99,5293.1,519.5,415.66,709.41,578.82,273.79,398.43,297.13,268.39,299.76,377.34,254.12,412.91,408.74,601.33,464.72,256.08,408.52,496.51,329.75,339.37,331.58,254.24,359.5,366.01,254.13,220.34,642.98,411.28,254.01,422.56,409.08,253.92,461.64,2981.84,254.95,410.42,356.48,1030.21,546.62,261.66,258.08,255.78,346.9,397.78,334.99,417.03,265.39,336.63,254.68,436.91,423.24,491.75,477.65,363.13,385.89,330.18,254.24,253.41,499.32,5256.43,339.92,254.04,331.45,265.5,248.67,331.53,331.47,253.97,334.68,386.04,419.21,253.28,425.12,638.46,340.78,581.03,515.47,447.73,992.28,375.18,580.3,409.44,349.76,336.45
2000_9,157.02,479.98,409.35,331.87,254.06,253.76,633.83,427.05,264.2,408.72,332.84,450.74,439.25,255.51,338.87,383.82,409.88,335.51,331.07,253.8,417.54,inf,409.03,662.54,333.01,408.87,409.98,52025.27,1058.12,330.4,342.8,468.35,330.15,408.45,340.68,332.05,417.52,433.26,329.84,455.3,409.2,411.06,209.63,518.2,440.47,5277.43,518.79,415.25,708.23,578.02,274.06,398.67,297.19,268.65,299.85,377.44,254.38,412.57,408.35,600.41,463.95,256.32,408.19,495.8,330.33,339.99,332.17,254.51,360.13,365.77,254.39,220.79,642.0,410.88,254.28,423.16,408.7,254.18,461.04,2971.84,255.22,410.01,356.54,1027.96,545.92,261.85,258.35,256.05,347.47,398.37,335.64,416.78,265.63,337.22,254.95,436.43,422.77,491.04,477.08,363.39,386.43,330.78,254.47,253.66,498.62,5245.74,340.54,254.31,332.08,265.76,248.51,332.14,332.07,254.21,335.31,386.09,418.78,253.54,424.64,637.49,341.38,579.67,514.67,447.04,988.68,375.37,579.36,409.12,350.34,337.06
2000_10,156.95,479.34,408.89,332.45,254.21,253.92,632.85,426.54,264.35,408.3,333.35,450.11,438.62,255.64,338.93,384.22,409.5,336.04,331.63,253.98,416.94,inf,408.58,660.45,333.51,408.41,409.57,52017.42,1056.12,330.9,343.33,467.7,330.66,407.97,341.17,332.82,417.0,432.73,330.36,454.73,408.78,410.6,209.55,517.27,439.88,5261.47,518.01,414.76,706.99,577.13,274.27,398.76,297.17,268.66,299.88,377.53,254.52,412.19,407.86,599.36,463.11,256.45,407.68,494.99,330.85,340.51,332.67,254.67,360.63,365.45,254.49,221.15,640.94,410.41,254.44,423.65,408.34,254.31,460.43,2961.75,255.32,409.58,356.48,1025.63,545.19,261.99,258.5,256.18,347.97,398.86,336.22,416.28,265.81,337.78,255.07,435.89,422.29,490.32,476.46,363.45,386.93,331.34,254.54,253.84,497.87,5234.2,341.11,254.47,332.58,265.68,248.17,332.71,332.61,254.35,335.89,386.09,418.31,253.7,424.13,636.44,341.91,578.26,513.74,446.31,984.94,375.44,578.35,408.59,350.89,337.59
2000_11,156.89,478.72,408.44,332.96,254.41,254.16,631.89,426.02,264.58,407.86,333.89,449.47,438.0,255.9,339.13,384.67,409.16,336.54,332.16,254.21,416.52,inf,408.11,658.31,334.04,407.96,409.06,52003.97,1054.18,331.43,343.87,467.04,331.19,407.53,341.77,333.19,416.46,432.19,330.89,454.13,408.32,410.13,209.53,516.26,439.26,5245.61,517.24,414.28,705.67,576.32,274.51,398.87,297.21,268.92,299.94,377.59,254.74,411.83,407.44,598.41,462.26,256.69,407.23,494.22,331.36,340.97,333.23,254.89,361.14,365.2,254.78,221.55,639.94,409.95,254.67,424.17,407.84,254.55,459.84,2951.45,255.59,409.11,356.48,1023.34,544.46,262.2,258.72,256.44,348.48,399.38,336.73,415.81,266.04,338.31,255.33,435.35,421.8,489.58,475.83,363.57,387.37,331.86,254.86,254.09,497.12,5223.11,341.56,254.7,333.08,266.05,247.95,333.22,333.14,254.6,336.43,386.11,417.8,253.92,423.6,635.43,342.47,576.89,512.83,445.61,981.23,375.59,577.39,408.16,351.41,338.14
2000_12,156.77,477.85,407.81,333.45,254.5,254.22,630.83,425.3,264.92,407.23,334.33,448.68,437.17,255.97,339.02,385.0,408.63,336.95,332.59,254.36,415.81,inf,407.47,656.02,334.42,407.3,408.51,51963.39,1051.58,331.88,344.33,466.15,331.64,406.88,342.2,333.66,415.82,431.51,331.3,453.28,407.7,409.47,209.45,515.08,438.47,5228.14,516.25,413.66,704.06,575.23,274.63,398.79,297.11,268.95,299.87,377.53,254.83,411.34,406.78,597.1,461.28,256.84,406.57,493.15,331.76,341.43,333.63,255.1,361.54,364.71,254.86,221.9,638.46,409.29,254.74,424.83,407.33,254.65,458.95,2940.64,255.65,408.5,356.28,1020.57,543.4,262.28,258.75,256.65,348.85,399.8,337.19,415.11,266.15,338.72,255.41,434.68,421.09,488.76,475.02,363.5,387.7,332.29,254.92,254.15,496.09,5208.33,342.02,254.84,333.55,266.1,247.61,333.68,333.57,254.66,336.88,385.92,417.16,254.06,422.9,634.09,342.88,575.23,511.74,444.69,977.02,375.52,576.14,407.48,351.84,338.54
2001_1,156.15,477.54,407.28,333.38,253.63,253.38,629.94,424.73,263.96,407.09,334.11,448.43,436.87,255.03,337.56,384.58,408.2,336.9,332.57,253.5,415.33,inf,407.09,653.78,334.22,406.82,408.44,52085.68,1052.16,331.63,344.15,465.77,331.28,406.73,342.0,333.69,415.06,431.3,330.98,453.02,407.44,409.32,209.0,514.7,438.33,5214.43,515.75,413.48,702.73,574.61,273.76,397.17,296.18,267.9,299.27,377.28,253.87,411.04,406.58,596.51,460.62,256.15,406.52,492.51,331.55,341.15,333.26,254.4,361.34,364.33,254.09,221.68,638.11,409.24,253.85,424.02,407.24,253.91,458.62,2934.08,254.69,408.43,354.75,1018.76,543.4,261.35,257.81,255.89,348.64,399.28,337.06,414.55,265.25,338.55,254.52,434.27,420.79,488.28,474.76,363.36,387.0,332.24,253.9,253.28,495.72,5211.76,341.87,254.07,333.05,265.04,246.96,333.61,333.19,253.79,336.78,385.73,417.09,253.31,422.63,633.48,342.7,573.84,510.97,444.24,974.46,375.14,575.82,407.02,351.6,338.37
2001_2,155.49,477.12,407.07,333.11,252.71,252.46,629.05,424.43,262.82,406.86,333.83,447.97,436.42,254.13,336.13,384.16,407.97,336.68,332.3,252.55,415.27,inf,406.86,651.4,334.03,406.6,408.23,52176.18,1052.24,331.41,343.83,465.33,331.01,406.56,341.75,333.4,414.82,431.02,330.72,452.63,407.21,409.07,208.48,514.0,437.97,5198.4,515.22,413.21,701.03,573.97,272.67,395.66,295.44,266.74,298.54,377.05,252.93,410.58,406.41,595.74,459.91,255.04,406.3,491.87,331.31,340.94,333.0,253.37,361.07,363.98,253.32,221.44,637.47,409.0,252.93,423.53,407.03,253.04,458.17,2927.01,253.75,408.19,353.09,1016.8,543.06,260.36,256.87,254.76,348.34,398.77,336.87,414.36,264.29,338.3,253.59,433.97,420.51,487.81,474.4,363.22,386.45,331.99,253.19,252.37,495.18,5212.44,341.6,253.13,332.78,263.94,246.25,333.34,333.01,252.88,336.51,385.48,416.84,252.4,422.35,632.76,342.42,572.41,510.17,443.67,971.37,374.84,575.34,406.85,351.29,338.09
2001_3,154.87,476.92,406.96,332.91,251.83,251.56,628.48,424.31,261.82,406.77,333.72,447.68,436.12,253.12,334.77,383.91,407.87,336.49,332.15,251.6,415.06,inf,406.79,649.29,333.9,406.52,408.08,52294.28,1052.72,331.29,343.68,465.11,330.93,406.5,341.54,333.24,414.71,430.82,330.62,452.39,407.11,409.0,208.03,513.44,437.75,5184.6,514.88,413.11,699.67,573.6,271.69,394.17,294.69,265.77,297.88,376.89,252.05,410.25,406.31,595.23,459.34,253.98,406.24,491.41,331.2,340.8,332.86,252.31,360.87,363.63,252.13,221.28,637.17,408.93,252.03,423.15,406.83,251.92,457.9,2921.13,252.83,408.09,351.6,1015.28,542.98,259.37,255.97,253.75,348.1,398.43,336.67,414.3,263.34,338.15,252.72,433.75,420.42,487.5,474.13,363.12,386.14,331.82,252.07,251.46,494.89,5215.25,341.42,252.14,332.7,262.89,245.54,333.15,332.88,251.96,336.32,385.35,416.68,251.39,422.23,632.28,342.29,571.19,509.53,443.24,968.82,374.74,575.11,406.69,351.08,337.94
2001_4,154.2,476.56,406.71,332.66,250.85,250.51,627.62,424.04,260.78,406.52,333.48,447.27,435.66,252.07,332.9,383.57,407.63,336.24,331.94,250.62,414.8,inf,406.57,646.97,333.68,406.3,407.82,52390.12,1052.88,331.06,343.46,464.68,330.7,406.21,341.21,332.95,414.42,430.51,330.41,452.02,406.87,408.8,207.5,512.73,437.39,5169.17,514.38,412.8,698.17,573.01,270.7,392.45,293.93,264.72,297.17,376.67,251.09,409.83,405.98,594.51,458.58,252.98,405.91,490.78,330.93,340.56,332.64,251.33,360.55,363.08,251.06,221.04,636.64,408.69,250.97,422.64,406.58,250.88,457.49,2914.36,251.84,407.83,349.94,1013.4,542.73,258.39,254.87,252.76,347.83,398.0,336.35,413.95,262.36,337.94,251.75,433.41,420.14,487.07,473.76,362.77,385.69,331.59,251.01,250.38,494.36,5216.19,341.2,251.12,332.48,261.81,244.78,332.9,332.68,250.91,336.13,385.12,416.43,250.43,421.91,631.6,342.05,569.79,508.71,442.7,965.69,374.45,574.68,406.35,350.83,337.72
2001_5,153.47,475.96,406.41,332.39,249.77,249.57,626.46,423.61,259.63,406.18,333.18,446.68,435.03,251.07,331.69,383.11,407.25,335.94,331.62,249.64,414.49,inf,406.21,644.44,333.33,405.95,407.49,52456.75,1052.42,330.75,343.07,464.02,330.38,405.93,340.85,332.69,414.01,430.03,330.09,451.43,406.54,408.41,206.93,511.8,436.87,5151.59,513.62,412.42,696.29,572.1,269.54,390.72,293.04,263.55,296.28,376.33,249.97,409.2,405.78,593.48,457.72,251.92,405.67,489.92,330.63,340.21,332.31,250.23,360.12,362.67,250.08,220.72,635.73,408.34,250.02,422.09,406.32,249.86,456.84,2906.33,250.8,407.47,348.18,1011.02,542.21,257.26,253.88,251.69,347.37,397.39,336.06,413.69,261.25,337.59,250.71,432.95,419.69,486.37,473.2,362.55,385.12,331.27,250.03,249.47,493.62,5214.42,340.85,250.06,332.14,260.66,243.98,332.62,332.35,249.95,335.82,384.77,416.02,249.34,421.51,630.61,341.7,568.13,507.74,441.93,962.22,374.07,573.99,406.26,350.41,337.36
2001_6,152.75,475.48,406.08,332.09,248.75,248.52,625.5,423.18,258.58,405.87,332.84,446.15,434.49,250.01,330.06,382.66,406.95,335.64,331.31,248.63,414.15,inf,405.9,642.03,332.98,405.67,407.2,52544.56,1052.28,330.43,342.72,463.49,330.06,405.6,340.48,332.35,413.67,429.62,329.77,450.95,406.24,408.11,206.32,511.03,436.42,5135.01,512.98,412.12,694.59,571.36,268.42,388.9,292.15,262.4,295.46,376.01,248.97,408.62,405.43,592.6,456.91,250.88,405.36,489.18,330.33,339.86,332.01,249.19,359.67,362.11,249.0,220.41,634.98,408.03,248.97,421.42,406.0,248.82,456.3,2898.89,249.74,407.15,346.41,1008.88,541.79,256.14,252.82,250.65,346.95,396.82,335.78,413.29,260.17,337.24,249.67,432.54,419.33,485.78,472.73,362.25,384.71,330.98,248.98,248.43,492.96,5214.26,340.51,249.02,331.84,259.52,243.12,332.33,332.03,248.89,335.47,384.43,415.68,248.28,421.11,629.75,341.37,566.61,506.81,441.28,959.1,373.72,573.4,405.92,350.02,337.0
2001_7,152.02,474.94,405.72,331.77,247.7,247.43,624.47,422.77,257.46,405.48,332.47,445.65,433.94,248.93,328.43,382.14,406.58,335.32,330.95,247.58,413.68,inf,405.57,639.6,332.63,405.31,406.85,52623.2,1052.08,330.08,342.34,462.92,329.72,405.23,340.09,332.02,413.31,429.16,329.39,450.37,405.87,407.74,205.73,510.16,435.92,5118.21,512.3,411.73,692.82,570.61,267.28,387.1,291.25,261.28,294.59,375.65,247.9,408.01,405.06,591.68,456.1,249.77,404.96,488.42,330.01,339.5,331.63,248.12,359.21,361.53,247.92,220.11,634.21,407.67,247.89,420.7,405.65,247.72,455.73,2891.23,248.65,406.81,344.65,1006.66,541.36,255.03,251.69,249.56,346.51,396.2,335.44,412.86,259.07,336.86,248.63,432.06,418.93,485.15,472.18,361.85,384.04,330.67,247.88,247.35,492.28,5213.32,340.18,247.94,331.48,258.36,242.27,331.99,331.67,247.8,335.15,384.08,415.31,247.22,420.72,628.88,340.96,565.07,505.91,440.63,955.92,373.33,572.77,405.52,349.59,336.62
2001_8,151.32,474.42,405.36,331.4,246.67,246.38,623.41,422.31,256.29,405.15,332.15,445.05,433.31,247.87,326.85,381.64,406.21,334.96,330.62,246.49,413.23,inf,405.19,637.2,332.36,404.95,406.49,52697.22,1051.65,329.75,341.99,462.31,329.38,404.84,339.67,331.76,412.94,428.63,329.08,449.78,405.52,407.4,205.14,509.33,435.42,5101.22,511.56,411.29,690.93,569.74,266.15,385.39,290.34,260.11,293.73,375.28,246.85,407.38,404.71,590.7,455.25,248.69,404.65,487.64,329.67,339.17,331.32,247.03,358.8,360.97,246.87,219.79,633.35,407.29,246.83,420.04,405.31,246.66,455.09,2883.49,247.59,406.45,342.92,1004.34,540.8,253.89,250.62,248.46,346.12,395.64,335.04,412.48,257.96,336.54,247.56,431.54,418.51,484.44,471.58,361.52,383.41,330.31,246.84,246.31,491.62,5211.85,339.84,246.86,331.18,257.24,241.42,331.62,331.36,246.75,334.83,383.7,414.93,246.14,420.28,627.92,340.63,563.46,504.97,439.89,952.6,372.97,572.09,405.12,349.19,336.29
2001_9,150.6,473.86,405.03,331.03,245.56,245.32,622.34,421.97,255.28,404.78,331.82,444.47,432.7,246.82,325.29,381.17,405.83,334.61,330.28,245.38,412.97,inf,404.85,634.77,332.01,404.58,406.07,52780.35,1051.44,329.44,341.61,461.76,329.08,404.54,339.3,331.43,412.52,428.28,328.78,449.34,405.15,407.02,204.48,508.42,434.91,5084.1,510.89,410.9,689.22,568.96,265.06,383.62,289.5,259.02,292.94,374.91,245.77,406.86,404.41,589.74,454.4,247.69,404.3,486.83,329.35,338.79,331.0,246.01,358.39,360.4,245.9,219.46,632.63,406.94,245.8,419.4,404.9,245.71,454.59,2875.68,246.54,406.06,341.19,1002.2,540.41,252.83,249.53,247.49,345.72,395.08,334.64,412.13,256.92,336.15,246.5,431.17,418.11,483.95,471.04,361.2,382.86,329.97,245.86,245.22,490.94,5211.29,339.47,245.83,330.84,256.11,240.58,331.25,331.0,245.72,334.47,383.36,414.5,245.12,419.93,626.98,340.26,561.95,504.0,439.18,949.32,372.58,571.49,404.88,348.77,335.91
2001_10,149.87,473.31,404.62,330.62,244.41,244.26,621.26,421.47,254.09,404.35,331.42,443.86,432.06,245.72,323.6,380.67,405.43,334.24,329.89,244.28,412.5,inf,404.45,632.48,331.57,404.2,405.65,52848.51,1050.94,329.01,341.2,461.13,328.64,404.09,338.74,331.01,412.17,427.74,328.37,448.68,404.75,406.66,203.93,507.6,434.4,5067.28,510.15,410.4,687.34,568.09,263.87,381.83,288.55,257.8,292.01,374.51,244.71,406.18,403.96,588.74,453.56,246.55,403.86,486.03,328.93,338.32,330.57,244.93,357.88,359.83,244.76,219.09,631.66,406.53,244.72,418.69,404.44,244.55,453.91,2867.9,245.45,405.66,339.39,999.83,539.82,251.66,248.44,246.33,345.23,394.44,334.27,411.7,255.76,335.77,245.4,430.61,417.66,483.16,470.44,360.77,382.18,329.57,244.72,244.17,490.19,5209.2,339.05,244.76,330.42,254.93,239.76,330.84,330.64,244.63,334.05,382.97,414.08,244.04,419.45,625.98,339.86,560.38,503.03,438.45,946.08,372.15,570.75,404.44,348.34,335.53
2001_11,149.1,472.53,404.01,330.15,243.28,243.1,619.95,420.81,252.86,403.8,330.94,443.08,431.33,244.49,321.62,379.95,404.87,333.75,329.4,243.11,411.79,inf,403.91,629.79,331.05,403.67,405.14,52906.73,1050.32,328.48,340.64,460.38,328.18,403.54,338.21,330.45,411.56,427.12,327.88,447.97,404.23,406.08,203.16,506.5,433.69,5048.22,509.25,409.92,685.34,567.08,262.62,379.86,287.57,256.39,291.04,373.98,243.37,405.41,403.44,587.56,452.53,245.32,403.3,485.02,328.44,337.81,330.04,243.73,357.24,359.22,243.57,218.65,630.71,405.97,243.38,417.81,403.94,243.24,453.18,2858.94,244.1,405.16,337.48,997.25,539.15,250.44,247.05,245.09,344.59,393.65,333.82,411.09,254.55,335.23,244.23,429.96,417.08,482.38,469.68,360.28,381.42,329.13,243.5,242.87,489.29,5206.35,338.54,243.41,329.91,253.64,238.62,330.37,330.12,243.41,333.54,382.41,413.52,242.81,418.74,624.83,339.32,558.65,501.84,437.57,942.28,371.58,569.83,403.8,347.74,335.0
