Unnamed: 0,0,1,2,3,5,6,7,8,9,10,11,12,13
2012_5,753.43,553.86,791.08,1180.19,773.52,783.16,938.85,1144.72,1172.88,814.22,1130.56,791.05,879.05
2012_6,752.89,555.43,795.77,1189.63,778.06,787.8,945.45,1154.13,1182.48,817.85,1138.27,795.93,881.63
2012_7,752.65,557.13,800.63,1199.38,782.77,792.63,952.3,1163.81,1192.25,821.66,1146.26,800.78,884.51
2012_8,752.13,558.69,805.37,1208.79,787.37,797.25,958.79,1173.08,1201.74,825.26,1153.76,805.56,887.07
2012_9,751.76,560.38,810.24,1218.44,791.97,802.05,965.6,1182.76,1211.47,829.01,1161.72,810.34,889.86
2012_10,751.2,561.78,814.8,1227.67,796.32,806.59,972.13,1192.14,1220.92,832.55,1169.4,815.1,892.64
2012_11,750.78,563.26,819.23,1236.65,800.6,811.03,978.51,1201.25,1230.18,836.01,1176.69,819.75,894.97
2012_12,750.95,565.77,824.81,1249.28,806.37,816.14,985.96,1212.26,1241.22,840.65,1185.42,826.03,898.82
2013_1,807.54,579.11,901.8,1505.49,879.01,896.31,1134.41,1456.26,1490.32,932.1,1407.23,908.15,1015.86
2013_2,804.14,575.74,906.04,1493.92,881.97,897.56,1136.84,1457.25,1492.87,930.73,1401.73,912.65,1013.08
2013_3,807.62,577.75,910.31,1501.85,889.27,902.1,1142.48,1463.61,1499.24,935.48,1409.53,917.51,1016.56
2013_4,809.77,578.06,916.34,1502.98,892.94,909.13,1148.62,1470.08,1504.56,942.86,1412.72,923.97,1022.28
2013_5,809.92,578.86,921.56,1508.68,896.56,912.94,1153.23,1475.09,1511.56,943.41,1416.26,929.99,1022.26
2013_6,811.91,579.94,929.41,1515.51,902.96,917.74,1158.9,1482.01,1517.01,947.95,1422.85,936.43,1026.04
2013_7,821.07,586.89,940.62,1540.75,916.7,932.12,1168.51,1493.31,1528.76,960.55,1441.51,943.89,1035.59
2013_8,817.57,583.17,939.15,1530.89,913.78,930.63,1172.86,1496.51,1531.94,958.43,1437.85,947.51,1033.88
2013_9,818.89,584.7,944.94,1533.78,919.41,935.6,1176.39,1500.18,1535.81,961.54,1439.47,952.86,1035.79
2013_10,820.31,584.79,949.73,1537.2,923.53,940.69,1182.43,1506.06,1541.34,965.29,1444.53,957.21,1038.62
2013_11,824.06,586.3,956.14,1549.53,930.72,946.7,1187.38,1510.82,1546.92,970.35,1453.24,962.6,1040.58
2013_12,829.11,588.74,960.77,1570.96,935.94,955.38,1193.94,1521.49,1554.74,980.5,1469.33,968.92,1050.84
2014_1,830.2,589.14,965.52,1574.04,939.68,955.8,1197.78,1525.01,1561.0,978.68,1471.13,972.1,1049.39
2014_2,831.84,590.75,966.56,1563.74,942.21,957.83,1201.2,1530.08,1566.54,981.55,1467.13,974.57,1052.91
2014_3,838.12,592.95,971.06,1573.97,944.25,963.46,1209.11,1540.54,1576.31,987.66,1477.97,977.56,1060.01
2014_4,840.99,595.24,974.12,1579.59,947.27,966.69,1213.66,1546.82,1582.44,992.08,1485.37,981.01,1065.34
2014_5,849.51,596.39,978.91,1601.8,951.63,968.43,1216.02,1551.6,1588.11,994.61,1497.75,985.74,1071.74
2014_6,855.19,602.4,986.8,1608.8,961.87,978.32,1226.36,1564.08,1598.85,1004.45,1507.48,990.06,1079.47
2014_7,858.85,600.97,987.72,1603.43,961.33,976.18,1225.53,1566.16,1601.13,1002.65,1509.65,992.09,1080.61
2014_8,856.26,601.18,985.22,1601.21,958.64,977.01,1228.92,1569.39,1606.15,1004.04,1505.93,993.81,1081.24
2014_9,860.85,602.47,987.77,1604.88,961.17,979.14,1232.51,1574.56,1610.43,1007.29,1509.56,996.55,1085.19
2014_10,864.04,604.05,991.53,1619.09,965.8,983.47,1236.41,1582.4,1617.03,1011.12,1523.84,1000.11,1091.38
2014_11,874.62,610.69,1001.26,1642.15,975.94,992.71,1246.04,1594.41,1630.67,1022.06,1538.61,1004.82,1102.38
2014_12,877.12,609.26,1000.18,1645.91,973.73,992.36,1248.89,1597.9,1633.78,1022.41,1542.47,1006.55,1103.93
2015_1,866.64,605.23,991.43,1617.6,965.64,982.59,1239.02,1588.85,1624.64,1011.75,1522.55,998.59,1093.34
2015_2,862.57,604.23,985.23,1616.99,958.43,976.82,1234.66,1585.27,1621.02,1006.88,1520.89,991.77,1089.44
2015_3,858.51,602.56,976.73,1609.61,951.49,969.76,1227.99,1580.47,1614.86,1002.24,1515.01,985.28,1085.84
2015_4,858.99,601.35,971.74,1620.17,949.17,963.75,1220.52,1577.09,1609.58,997.75,1519.3,979.74,1085.1
2015_5,850.78,601.0,969.18,1606.36,945.45,960.36,1216.13,1570.91,1607.12,992.84,1506.19,974.6,1078.43
2015_6,847.89,597.29,961.54,1592.86,938.47,951.49,1208.73,1564.82,1599.37,983.8,1499.63,967.19,1071.56
2015_7,845.12,595.25,955.74,1590.53,931.88,947.36,1203.46,1559.7,1595.27,978.54,1495.57,960.75,1066.43
2015_8,834.97,591.25,944.63,1582.79,922.2,934.35,1196.15,1553.85,1587.59,969.13,1486.19,952.62,1060.18
2015_9,831.5,589.14,935.89,1577.41,910.85,928.78,1190.91,1548.83,1582.96,964.86,1482.93,945.1,1055.98
2015_10,828.44,587.32,928.39,1571.13,903.97,921.38,1182.82,1541.91,1575.21,958.5,1477.86,937.69,1050.89
2015_11,821.87,584.41,920.23,1560.38,896.18,912.06,1174.31,1533.47,1567.19,951.37,1467.57,930.5,1044.65
2015_12,817.59,582.86,915.35,1555.75,892.15,907.79,1168.35,1529.36,1562.12,946.38,1469.36,924.03,1041.4
2016_1,817.87,585.27,918.47,1578.21,896.27,911.56,1172.49,1536.02,1569.22,949.99,1476.7,925.0,1042.76
2016_2,810.1,579.23,917.59,1572.76,895.29,909.98,1170.95,1536.02,1569.04,943.87,1474.59,925.18,1038.07
2016_3,803.56,576.82,915.3,1568.69,891.11,906.99,1171.56,1537.72,1570.95,941.56,1469.85,925.4,1031.91
2016_4,800.35,576.63,915.2,1566.56,891.47,908.78,1173.75,1540.64,1573.85,942.74,1468.29,924.88,1030.08
2016_5,794.87,573.71,915.61,1567.02,890.37,907.77,1174.25,1542.26,1575.03,940.06,1467.11,926.01,1027.18
2016_6,789.39,572.88,920.35,1576.07,895.47,911.91,1175.51,1544.8,1579.9,939.94,1468.47,927.82,1023.98
2016_7,788.15,573.86,922.22,1587.22,899.01,914.56,1178.88,1549.42,1584.87,942.02,1478.53,928.73,1024.21
2016_8,785.04,572.52,921.18,1578.24,898.3,913.93,1177.96,1550.79,1583.93,940.88,1477.6,928.27,1020.54
2016_9,774.35,566.52,916.14,1574.33,892.08,907.55,1176.83,1550.37,1583.14,934.48,1469.41,926.86,1014.99
2016_10,769.61,566.72,916.12,1574.69,892.2,908.8,1177.3,1550.96,1584.84,934.12,1469.21,926.77,1010.54
2016_11,768.47,564.42,916.59,1596.09,894.02,910.22,1177.64,1555.05,1587.51,933.95,1480.14,927.47,1010.06
2016_12,764.65,563.92,917.66,1599.26,895.97,912.04,1179.54,1558.7,1591.09,934.86,1483.03,927.83,1009.1
2017_1,762.85,562.62,919.88,1585.76,895.76,911.99,1183.88,1565.04,1597.18,934.41,1477.7,930.33,1009.44
2017_2,765.19,565.41,924.64,1597.31,900.04,916.92,1189.99,1573.71,1606.53,939.26,1487.29,933.43,1013.42
2017_3,769.11,568.34,928.89,1609.2,903.65,922.16,1197.81,1584.4,1617.36,944.48,1498.25,937.56,1019.13
2017_4,772.21,570.87,932.65,1619.06,907.73,926.2,1203.42,1593.94,1626.28,948.55,1507.49,941.39,1024.2
2017_5,773.5,571.8,936.29,1626.23,910.61,928.72,1208.23,1601.49,1634.76,950.74,1513.18,945.66,1026.93
2017_6,775.87,573.99,939.22,1633.94,914.0,931.73,1213.03,1610.31,1643.52,954.22,1520.33,950.12,1031.1
2017_7,778.64,576.2,943.16,1642.02,917.74,935.72,1219.21,1619.18,1652.26,958.44,1527.35,953.98,1035.36
2017_8,779.6,577.66,946.18,1649.56,920.47,938.07,1223.59,1626.7,1659.81,960.73,1534.11,957.19,1038.02
2017_9,783.8,580.48,951.14,1660.62,925.44,943.81,1230.53,1636.6,1669.66,965.79,1545.03,960.65,1043.28
2017_10,786.17,582.35,954.61,1668.88,928.56,946.92,1235.59,1644.5,1677.73,968.96,1552.14,963.78,1047.53
2017_11,788.49,584.29,958.44,1676.28,932.2,950.49,1241.17,1653.49,1686.79,972.98,1558.97,968.17,1051.48
2017_12,790.71,586.53,962.24,1684.97,936.13,954.59,1246.79,1662.9,1695.7,976.82,1566.45,971.87,1055.36
2018_1,794.16,588.15,966.15,1695.3,943.14,957.69,1253.01,1673.72,1706.83,980.46,1576.09,975.91,1060.31
2018_2,796.47,589.25,969.22,1704.35,942.87,960.98,1258.73,1683.78,1717.44,983.84,1584.28,979.79,1065.01
2018_3,801.01,592.95,973.78,1719.45,947.5,966.51,1266.96,1696.11,1730.05,990.19,1597.7,983.51,1071.75
2018_4,805.68,594.84,977.31,1740.1,950.82,971.27,1275.71,1714.93,1742.43,997.31,1613.0,987.71,1082.71
2018_5,806.12,595.45,980.96,1740.33,953.98,973.24,1279.8,1717.22,1751.96,997.32,1616.98,991.42,1080.95
2018_6,809.41,597.06,983.95,1750.9,957.0,976.02,1285.4,1728.92,1762.84,1001.28,1626.2,995.79,1086.53
2018_7,812.5,598.74,987.38,1762.95,960.47,979.64,1291.8,1739.91,1773.93,1005.39,1636.84,999.46,1091.69
2018_8,814.44,600.12,991.05,1772.13,963.77,983.07,1298.07,1750.06,1784.49,1008.72,1644.45,1002.75,1095.77
2018_9,816.95,601.58,994.42,1781.0,967.29,986.77,1304.02,1760.51,1794.32,1012.42,1652.91,1006.08,1100.17
2018_10,820.0,603.01,997.83,1791.73,970.33,990.14,1309.73,1770.03,1804.44,1016.18,1663.0,1009.09,1104.94
2018_11,823.34,604.63,1000.47,1801.81,972.79,992.79,1315.34,1780.17,1814.21,1020.07,1672.33,1012.27,1110.16
2018_12,824.36,605.96,1003.65,1810.08,975.8,995.82,1320.78,1790.41,1824.07,1022.91,1679.09,1016.11,1113.78
2019_1,825.26,605.34,1004.11,1817.14,976.78,995.44,1321.68,1794.32,1828.32,1022.81,1681.87,1017.88,1114.64
2019_2,828.21,607.33,1006.77,1819.76,979.93,999.22,1326.43,1801.03,1834.41,1026.61,1688.56,1019.59,1118.48
2019_3,829.47,607.9,1008.49,1825.45,980.93,1000.73,1329.11,1806.03,1839.98,1028.18,1693.61,1021.2,1120.62
2019_4,830.66,608.96,1011.0,1831.49,982.67,1003.4,1332.65,1811.67,1845.43,1031.0,1698.58,1023.66,1123.46
2019_5,832.12,609.99,1012.7,1834.92,984.85,1005.13,1335.17,1815.81,1850.51,1032.74,1702.68,1024.89,1126.02
2019_6,833.3,610.43,1014.28,1841.81,985.98,1005.92,1337.68,1821.59,1856.43,1033.86,1707.22,1027.96,1127.34
2019_7,834.02,610.64,1015.13,1845.49,987.3,1007.23,1340.53,1827.33,1860.57,1035.35,1711.37,1029.56,1129.11
2019_8,836.49,612.51,1017.9,1851.18,990.17,1010.53,1344.93,1832.99,1866.72,1038.32,1716.55,1031.35,1132.35
2019_9,837.25,612.35,1019.51,1854.91,991.05,1010.93,1346.69,1836.68,1870.32,1038.71,1719.55,1032.51,1133.27
2019_10,839.01,613.55,1021.28,1860.66,992.89,1013.24,1349.5,1841.05,1874.81,1041.44,1725.07,1033.73,1136.07
2019_11,841.06,614.63,1023.47,1866.52,994.99,1015.47,1352.68,1846.13,1880.87,1043.79,1730.17,1035.77,1139.06
2019_12,841.54,614.86,1024.5,1869.07,998.27,1015.95,1355.34,1851.72,1885.41,1044.44,1732.5,1037.49,1139.92
2020_1,839.57,613.37,1023.06,1866.75,995.94,1012.84,1349.6,1845.7,1878.75,1041.31,1730.54,1034.28,1136.26
2020_2,838.24,610.81,1017.33,1854.48,989.46,1009.77,1344.39,1836.52,1870.65,1037.97,1720.56,1029.76,1132.16
2020_3,837.22,608.55,1014.53,1849.95,986.36,1006.58,1339.66,1830.32,1864.32,1034.94,1716.2,1026.44,1129.66
2020_4,835.79,606.72,1011.16,1843.83,983.1,1004.15,1335.56,1826.25,1857.37,1032.27,1709.44,1022.56,1126.48
2020_5,834.37,604.17,1007.1,1834.33,979.21,999.29,1329.54,1816.59,1849.61,1028.07,1702.85,1019.53,1122.56
2020_6,832.25,601.76,1003.34,1827.25,975.46,995.61,1324.52,1810.21,1842.44,1024.33,1696.64,1016.19,1118.86
2020_7,831.46,599.91,1000.44,1822.22,972.69,992.77,1319.98,1803.3,1835.85,1021.71,1692.63,1012.34,1115.99
2020_8,828.73,597.35,996.19,1813.17,968.53,988.58,1313.87,1795.15,1827.61,1017.4,1684.61,1007.99,1111.6
2020_9,826.98,594.67,992.44,1804.63,964.81,984.93,1308.74,1788.22,1819.99,1013.4,1676.76,1004.02,1107.34
2020_10,825.52,592.59,988.48,1796.98,961.34,981.25,1303.34,1780.18,1811.67,1009.87,1670.43,999.44,1103.65
2020_11,823.03,590.02,984.33,1788.72,957.0,977.01,1296.69,1772.08,1803.18,1005.84,1663.01,994.66,1099.53
2020_12,821.26,587.56,980.27,1781.09,953.16,973.12,1291.91,1765.57,1796.03,1002.57,1656.86,991.28,1096.19
2021_1,826.65,592.14,988.99,1794.9,961.97,980.92,1302.41,1780.76,1812.72,1009.93,1669.65,1000.14,1104.36
2021_2,834.17,598.82,997.5,1812.2,972.98,989.67,1313.88,1797.04,1828.89,1018.81,1685.59,1007.97,1113.93
2021_3,841.74,602.48,1005.69,1831.83,978.04,998.63,1326.62,1815.46,1847.11,1028.37,1703.25,1016.75,1124.14
2021_4,847.86,607.7,1013.79,1846.71,985.79,1006.29,1336.61,1830.33,1862.49,1036.98,1717.23,1024.56,1134.6
2021_5,853.59,611.45,1021.72,1862.95,993.39,1014.32,1348.06,1846.58,1879.2,1043.82,1732.25,1033.05,1141.19
2021_6,858.75,615.66,1028.38,1876.43,1000.16,1020.57,1356.86,1860.98,1893.07,1050.86,1744.01,1041.04,1149.08
2021_7,865.08,620.35,1036.42,1892.23,1008.15,1028.98,1367.84,1876.72,1909.11,1059.02,1758.72,1048.9,1157.59
2021_8,872.23,624.97,1044.36,1909.14,1015.7,1037.14,1378.4,1891.94,1924.57,1067.13,1775.15,1055.76,1166.92
2021_9,876.18,629.02,1051.11,1921.15,1022.07,1043.61,1388.4,1905.94,1938.85,1073.62,1785.79,1063.2,1173.24
2021_10,882.7,633.04,1058.0,1935.35,1028.66,1050.1,1397.73,1920.1,1952.98,1080.44,1799.05,1069.92,1181.38
2021_11,887.56,637.14,1065.32,1949.37,1035.74,1057.01,1407.72,1934.29,1967.73,1087.31,1811.2,1077.16,1188.43
2021_12,893.68,641.65,1072.48,1963.37,1042.99,1064.86,1416.89,1948.41,1981.65,1095.62,1824.61,1084.37,1196.86
