1993_11,191.68,196.25,315.24,194.03,220.94,188.52,189.94,375.01,191.47,284.65,232.38,201.83,321.17,544.05,296.69,311.44,468.01,290.94,281.96,238.12,392.19,357.49,342.97,424.7,341.49,284.21,188.19,573.9,inf,344.13,3059.39,271.96,188.23,189.09,188.47,345.03,283.44,186.0
1993_12,190.5,194.86,308.52,192.82,219.15,188.98,188.88,366.49,192.01,278.68,229.29,201.81,314.26,540.82,290.38,304.85,457.82,284.85,276.13,235.38,383.78,349.52,335.54,415.46,333.97,278.27,188.63,561.28,inf,336.75,2984.81,266.68,188.64,189.47,188.91,337.57,277.56,185.02
1994_1,190.81,195.31,311.58,193.13,221.27,190.77,189.1,369.56,193.92,281.51,230.57,203.69,317.29,541.68,293.29,307.91,462.17,287.75,278.89,237.71,387.52,352.58,338.66,419.47,336.99,281.11,190.63,566.16,inf,339.96,3003.95,269.12,190.29,191.27,190.85,340.85,280.36,183.16
1994_2,191.11,195.75,314.59,193.48,223.38,192.54,189.45,372.68,195.61,284.4,231.86,205.56,320.26,542.59,296.19,310.91,466.4,290.55,281.62,240.01,391.19,355.58,341.74,423.37,339.94,283.91,192.41,571.21,inf,343.2,3023.36,271.5,191.99,193.02,192.65,344.07,283.18,181.37
1994_3,191.5,196.18,317.57,193.87,225.47,194.24,189.8,375.74,197.29,287.12,233.19,207.42,323.21,543.44,299.1,313.92,470.62,293.34,284.46,242.25,394.83,358.62,344.82,427.24,342.92,286.68,193.94,576.14,inf,346.39,3042.64,274.02,193.63,194.75,194.22,347.27,285.94,179.49
1994_4,191.77,196.5,320.37,194.08,227.42,195.88,190.07,378.58,198.95,289.74,234.36,209.18,325.97,544.25,301.78,316.75,474.61,295.98,287.0,244.39,398.27,361.42,347.72,430.86,345.69,289.31,195.55,580.75,inf,349.43,3060.03,276.32,195.2,196.42,195.82,350.26,288.55,177.49
1994_5,191.99,196.78,323.01,194.28,229.27,197.43,190.28,381.23,200.49,292.21,235.43,210.84,328.61,544.73,304.3,319.43,478.39,298.51,289.39,246.39,401.52,364.05,350.41,434.3,348.32,291.83,197.05,585.09,inf,352.2,3075.78,278.43,196.69,198.0,197.35,353.1,291.03,175.38
1994_6,192.13,197.05,325.69,194.44,231.12,199.0,190.43,383.87,202.07,294.7,236.48,212.52,331.23,545.11,306.89,322.05,482.09,301.0,291.87,248.41,404.85,366.6,353.04,437.75,350.88,294.28,198.62,589.17,inf,354.96,3090.73,280.56,198.13,199.55,198.91,355.97,293.47,173.17
1994_7,192.29,197.27,328.15,194.58,232.84,200.43,190.58,386.34,203.56,297.04,237.47,214.07,333.68,545.36,309.23,324.56,485.56,303.32,294.12,250.28,407.85,369.06,355.62,440.91,353.27,296.64,200.07,593.1,inf,357.63,3104.43,282.59,199.55,201.03,200.37,358.57,295.85,170.93
1994_8,192.39,197.44,330.61,194.68,234.56,201.86,190.7,388.79,204.98,299.35,238.43,215.62,336.16,545.55,311.6,327.04,489.08,305.7,296.38,252.16,410.87,371.4,358.1,444.12,355.72,299.09,201.52,597.15,inf,360.24,3118.05,284.59,200.93,202.45,201.8,361.17,298.14,168.58
1994_9,192.41,197.64,332.99,194.78,236.18,203.15,190.75,391.16,206.37,301.53,239.37,217.09,338.45,545.59,313.91,329.47,492.39,307.92,298.47,253.94,413.68,373.93,360.59,447.16,358.01,301.13,202.85,601.04,inf,362.88,3131.9,286.51,202.17,203.79,203.08,363.7,300.4,166.1
1994_10,192.42,197.61,335.13,194.78,237.81,204.53,190.74,393.35,207.72,303.57,240.05,218.55,340.71,545.65,315.98,331.58,495.54,309.85,300.59,255.7,416.41,376.03,362.82,450.0,360.1,303.1,204.22,604.47,inf,365.21,3142.87,288.19,203.45,205.15,204.46,365.93,302.34,163.52
1994_11,192.44,197.69,337.28,194.73,239.23,205.77,190.69,395.14,208.92,305.62,240.87,219.79,342.6,545.33,318.02,333.73,498.24,311.9,302.59,257.23,418.89,377.76,364.73,452.58,361.95,305.19,205.32,607.27,inf,367.23,3150.85,290.13,204.61,206.36,205.66,368.23,304.36,160.8
1994_12,192.29,197.64,339.19,194.57,240.56,206.87,190.59,396.94,210.15,307.41,241.45,221.06,344.48,544.76,319.89,335.63,500.87,313.71,304.31,258.72,421.25,379.61,366.64,454.98,363.82,306.98,206.53,610.36,inf,369.26,3159.36,291.45,205.57,207.47,206.82,370.25,306.19,157.84
1995_1,194.37,199.81,344.21,196.65,245.16,211.51,192.65,402.29,215.0,312.07,244.57,225.83,349.52,551.31,324.66,340.64,508.07,318.46,308.86,263.42,427.48,384.88,371.88,461.54,368.99,311.63,211.26,618.77,inf,374.63,3196.17,295.67,210.16,212.08,211.61,375.65,310.83,161.51
1995_2,196.49,202.03,349.45,198.78,249.83,216.16,194.76,407.98,219.65,316.8,247.72,230.62,354.83,557.89,329.62,345.8,515.62,323.35,313.58,268.2,433.87,390.28,377.3,468.43,374.42,316.35,216.03,627.67,inf,380.23,3234.63,300.1,214.74,216.69,216.25,381.29,315.55,165.01
1995_3,198.69,204.24,354.59,200.94,254.48,220.83,196.96,413.59,224.26,321.63,250.9,235.37,359.89,564.78,334.58,350.96,522.99,328.05,318.34,272.9,440.23,395.75,382.67,475.16,379.57,321.09,220.5,636.34,inf,385.75,3272.43,304.61,219.35,221.33,220.82,386.78,320.26,168.54
1995_4,200.74,206.44,359.59,203.07,259.18,225.35,199.02,418.77,228.83,326.25,254.07,240.08,364.74,571.13,339.4,355.97,530.01,333.18,323.29,277.58,446.3,400.84,387.83,481.74,384.56,325.73,224.96,644.74,inf,391.11,3307.41,309.01,223.8,225.89,225.3,392.26,324.88,171.88
1995_5,202.78,208.58,364.48,205.12,263.44,229.76,200.99,424.14,233.29,330.74,257.11,244.59,369.75,577.33,344.02,360.87,537.1,337.34,327.39,282.03,452.34,406.04,393.01,488.08,389.64,330.3,229.38,652.97,inf,396.39,3343.37,312.97,228.17,230.3,229.69,397.42,329.45,175.12
1995_6,204.83,210.76,369.48,207.2,267.91,234.25,203.04,429.39,237.85,335.35,260.18,249.2,374.71,583.53,348.74,365.82,544.2,342.05,331.91,286.61,458.49,411.11,398.2,494.56,394.67,334.89,233.82,661.15,inf,401.63,3377.8,317.2,232.58,234.75,234.15,402.81,334.06,178.33
1995_7,206.89,212.93,374.46,209.27,272.4,238.72,205.08,434.71,242.37,339.95,263.24,253.83,379.69,589.79,353.47,370.74,551.27,346.69,336.49,291.17,464.56,416.38,403.34,501.04,399.75,339.49,238.3,669.47,inf,406.93,3413.29,321.46,237.01,239.23,238.63,408.12,338.62,181.51
1995_8,208.95,215.09,379.49,211.35,276.9,243.17,207.15,440.19,246.93,344.62,266.37,258.44,384.74,596.04,358.27,375.86,558.54,351.47,341.06,295.77,470.77,421.66,408.68,507.65,404.91,344.17,242.74,678.09,inf,412.41,3449.27,325.73,241.39,243.68,243.07,413.52,343.24,184.61
1995_9,211.02,217.26,384.41,213.44,281.36,247.58,209.19,445.47,251.38,349.18,269.44,263.0,389.63,602.23,363.02,380.71,565.46,356.01,345.63,300.31,476.77,426.78,413.75,514.07,409.86,348.71,247.14,686.26,inf,417.68,3483.56,329.95,245.72,248.08,247.49,418.8,347.79,187.66
1995_10,213.07,219.39,389.41,215.51,285.85,252.03,211.23,450.7,255.96,353.85,272.51,267.61,394.56,608.54,367.78,385.68,572.58,360.66,350.39,304.9,482.91,431.91,418.91,520.55,414.92,353.29,251.63,694.51,inf,422.99,3518.11,334.25,250.1,252.55,251.99,424.11,352.36,190.66
1995_11,215.07,221.47,394.21,217.53,290.16,256.38,213.2,455.71,260.31,358.31,275.46,272.02,399.34,614.41,372.37,390.44,579.4,365.13,354.62,309.31,488.87,436.82,423.87,526.78,419.77,357.71,255.91,702.37,inf,428.05,3550.44,338.45,254.33,256.83,256.29,429.28,356.77,193.59
1995_12,217.05,223.59,399.13,219.51,294.47,260.66,215.15,460.84,264.74,362.7,278.46,276.55,404.1,620.17,376.94,395.22,586.12,369.58,358.93,313.74,494.56,441.77,428.8,533.02,424.56,362.19,260.22,710.24,inf,433.13,3582.08,342.34,258.55,261.12,260.58,434.54,361.28,196.45
1996_1,219.69,226.36,404.9,222.19,296.96,261.63,217.82,466.82,265.77,368.2,282.3,277.85,409.98,625.12,382.5,401.14,594.69,375.15,364.36,316.88,502.06,447.44,434.91,540.82,430.46,367.72,261.18,720.15,inf,439.42,3622.61,347.5,259.54,262.16,261.65,440.73,366.79,197.07
1996_2,222.33,229.1,410.86,224.86,299.5,262.59,220.43,472.88,266.82,373.65,286.03,279.2,415.82,629.93,388.22,407.03,603.18,380.77,369.9,320.09,509.23,453.33,440.96,548.58,436.31,373.11,262.18,730.0,inf,445.62,3661.72,352.66,260.54,263.25,262.6,447.13,372.2,197.7
1996_3,225.05,231.83,416.62,227.54,301.99,263.63,223.32,478.96,267.7,379.15,289.88,280.5,421.66,633.89,393.85,412.9,611.68,386.27,375.62,323.38,516.35,459.23,447.02,556.16,442.13,378.59,263.24,739.31,inf,451.94,3701.21,357.96,261.62,264.23,263.69,453.37,377.65,198.38
1996_4,227.52,234.5,422.32,230.09,304.26,264.41,225.58,484.77,268.44,384.37,293.54,281.71,427.28,639.32,399.21,418.64,619.78,391.55,380.4,326.22,523.46,465.06,452.86,563.69,447.77,383.87,263.9,749.37,inf,457.97,3738.49,362.51,262.49,265.09,264.29,459.48,382.88,198.83
1996_5,230.1,237.18,428.04,232.68,306.87,265.39,228.13,490.89,269.43,389.72,297.28,283.04,432.92,643.96,404.85,424.37,627.98,396.88,385.74,329.63,530.54,470.76,458.8,571.13,453.39,389.2,264.89,758.74,inf,464.17,3776.08,367.4,263.47,266.1,265.29,465.64,388.19,199.39
1996_6,232.59,239.8,433.61,235.19,308.95,266.19,230.59,496.23,270.24,394.77,300.84,284.22,438.39,648.27,409.96,429.9,635.96,402.14,390.62,332.28,537.48,476.3,464.39,578.47,458.86,394.32,265.7,768.06,inf,469.91,3810.49,372.19,264.33,266.97,266.09,471.59,393.37,199.87
1996_7,235.12,242.44,439.28,237.74,311.36,267.07,233.11,501.84,271.2,400.07,304.51,285.53,443.97,652.78,415.48,435.62,644.1,407.3,395.84,335.37,544.48,481.72,470.09,585.93,464.37,399.54,266.59,777.21,inf,475.8,3845.72,377.04,265.27,267.92,267.0,477.69,398.55,200.41
1996_8,237.63,245.04,444.68,240.26,313.63,267.96,235.62,507.47,272.06,405.18,308.07,286.69,449.33,657.17,420.68,441.05,651.78,412.53,400.91,338.28,551.1,487.2,475.72,592.98,469.77,404.67,267.46,786.32,inf,481.65,3879.9,381.82,266.28,268.85,267.87,483.51,403.68,200.9
1996_9,240.15,247.66,450.17,242.8,315.9,268.81,238.1,512.99,272.87,410.27,311.69,287.9,454.75,661.56,425.92,446.61,659.66,417.65,405.89,341.21,557.94,492.72,481.33,600.18,475.17,409.81,268.31,795.47,inf,487.47,3914.11,386.52,267.09,269.73,268.71,489.38,408.79,201.35
1996_10,242.66,250.2,455.78,245.31,318.27,269.72,240.59,518.69,273.84,415.47,315.21,289.24,460.26,666.1,431.33,452.15,667.64,422.82,411.06,344.28,564.78,498.34,486.97,607.45,480.68,414.87,269.26,804.49,inf,493.31,3948.66,391.37,268.07,270.68,269.62,495.38,413.81,201.89
1996_11,245.04,252.74,461.14,247.75,320.48,270.52,242.94,523.92,274.67,420.41,318.74,290.41,465.54,670.05,436.43,457.5,675.32,427.88,416.03,347.11,571.47,503.4,492.36,614.47,485.89,419.84,270.07,813.2,inf,498.9,3980.65,396.06,268.86,271.55,270.44,501.1,418.78,202.2
1996_12,247.4,255.2,466.24,250.12,322.47,271.31,245.32,529.19,275.51,425.28,322.12,291.46,470.64,674.22,441.34,462.73,682.68,432.76,420.64,349.81,577.8,508.7,497.67,621.25,490.98,424.75,270.77,821.64,inf,504.39,4011.68,400.39,269.74,272.31,271.23,506.66,423.66,202.6
1997_1,249.42,257.14,467.53,252.09,323.62,271.51,247.45,529.92,275.93,426.85,323.83,291.81,471.79,676.39,442.72,464.07,684.31,433.98,422.3,350.9,579.36,509.57,498.78,622.7,491.91,426.09,271.17,823.11,inf,505.66,4008.42,402.02,270.25,272.65,271.76,507.88,425.14,204.36
1997_2,251.33,259.37,469.19,254.21,324.52,271.94,249.46,530.97,276.31,428.83,325.99,292.58,473.49,678.63,444.58,466.24,685.61,435.5,424.46,352.03,580.85,510.87,500.45,624.24,493.0,428.24,271.63,824.95,inf,507.29,3991.27,404.0,270.46,273.42,272.04,509.53,427.17,205.86
1997_3,253.07,260.82,470.61,255.8,324.67,272.29,250.95,532.0,276.46,429.66,327.41,292.72,474.55,682.49,445.75,467.18,688.23,436.93,425.09,352.49,582.98,511.87,501.51,626.4,494.32,429.02,272.04,827.12,inf,508.64,4007.42,405.04,270.82,273.33,272.27,511.03,427.91,207.13
1997_4,254.94,262.7,471.97,257.7,325.26,272.46,252.77,533.13,276.67,430.83,329.09,293.09,475.44,684.96,447.09,468.55,689.8,438.3,426.6,353.23,584.52,512.74,502.94,628.02,495.02,430.32,272.0,828.96,inf,509.9,3986.46,406.32,271.1,273.52,272.41,512.35,429.28,208.57
1997_5,256.65,264.44,473.21,259.46,325.69,272.68,254.48,533.66,276.87,432.19,330.76,293.33,476.96,687.36,448.31,469.91,691.7,439.5,427.57,353.94,586.14,513.68,503.79,629.6,496.32,431.63,272.24,830.41,inf,511.22,4002.26,407.65,271.29,273.8,272.6,513.66,430.58,209.94
1997_6,258.4,266.2,474.45,261.22,326.23,272.89,256.22,534.33,277.05,433.4,332.3,293.62,478.05,689.74,449.5,471.15,693.21,440.75,428.85,354.6,587.57,514.37,504.81,631.03,497.21,432.9,272.41,831.96,inf,512.33,3998.06,409.02,271.61,274.05,272.81,514.91,431.86,211.4
1997_7,260.21,267.98,475.82,263.04,326.9,273.21,258.01,535.28,277.33,434.78,334.02,293.99,479.33,692.26,450.93,472.63,695.07,442.02,430.22,355.42,589.33,515.37,506.04,632.74,498.3,434.25,272.71,833.64,inf,513.69,3996.08,410.47,271.98,274.35,273.11,516.31,433.19,212.88
1997_8,261.98,269.75,477.09,264.84,327.47,273.31,259.78,536.17,277.57,436.12,335.64,294.31,480.5,694.71,452.2,473.9,696.67,443.35,431.59,356.18,590.74,516.34,507.16,634.25,499.32,435.56,272.94,835.19,inf,514.94,3993.83,411.82,272.19,274.56,273.31,517.6,434.48,214.32
1997_9,263.75,271.47,478.51,266.61,328.03,273.7,261.55,537.07,277.9,437.42,337.28,294.74,481.8,697.18,453.54,475.34,698.54,444.7,432.93,356.95,592.49,517.36,508.36,635.96,500.42,436.89,273.22,836.86,inf,516.26,3992.0,413.29,272.57,274.84,273.62,519.04,435.77,215.74
1997_10,265.47,273.2,479.76,268.35,328.55,273.89,263.24,537.76,278.09,438.67,338.87,294.99,482.9,699.48,454.77,476.67,700.07,445.86,434.15,357.68,593.98,518.2,509.44,637.48,501.33,438.14,273.41,838.45,inf,517.52,3988.36,414.61,272.77,275.05,273.79,520.3,437.05,217.1
1997_11,267.1,274.84,480.81,269.97,329.04,274.04,264.86,538.55,278.24,439.79,340.37,295.21,483.92,701.46,455.91,477.8,701.51,446.86,435.3,358.28,595.35,518.93,510.32,638.74,502.15,439.29,273.59,839.65,inf,518.51,3983.77,415.82,273.0,275.22,273.99,521.4,438.24,218.43
1997_12,268.76,276.52,482.1,271.66,329.58,274.24,266.51,539.2,278.41,441.09,341.92,295.49,485.01,703.68,457.15,479.07,703.04,448.09,436.56,358.99,596.77,519.75,511.43,640.22,503.09,440.57,273.78,841.11,inf,519.7,3981.66,417.11,273.24,275.47,274.17,522.68,439.5,219.79
1998_1,274.32,281.9,481.9,277.27,329.27,273.88,272.04,538.42,278.09,440.98,345.4,295.18,484.7,713.02,457.01,478.89,702.49,448.01,436.54,358.73,596.48,519.07,510.9,639.75,502.54,440.47,273.44,840.02,inf,519.32,3967.04,417.84,273.05,275.09,273.83,522.35,439.39,221.09
1998_2,279.79,287.15,481.75,282.76,329.06,273.57,277.48,537.67,277.94,440.99,348.86,294.93,484.4,722.15,456.97,478.8,702.06,447.89,436.64,358.59,596.24,518.46,510.54,639.35,502.04,440.41,273.29,839.1,inf,519.06,3952.62,418.67,272.93,274.76,273.68,522.07,439.33,222.38
1998_3,285.09,292.28,481.53,288.13,328.79,273.23,282.73,536.76,277.5,440.9,352.23,294.54,484.11,730.91,456.84,478.62,701.58,447.77,436.65,358.37,595.98,517.88,510.01,639.02,501.54,440.32,273.02,838.03,inf,518.68,3937.49,419.39,272.73,274.43,273.27,521.77,439.21,223.59
1998_4,290.19,297.2,481.24,293.31,328.26,272.76,287.78,535.87,276.95,440.31,355.27,293.93,483.63,739.17,456.28,478.34,700.8,447.47,436.29,357.73,595.52,516.89,509.45,638.38,500.82,440.03,272.31,836.81,inf,518.18,3922.2,419.66,272.46,273.99,272.69,521.35,439.02,224.73
1998_5,295.08,302.0,480.7,298.25,327.94,272.29,292.68,534.81,276.41,440.35,358.33,293.53,483.11,747.01,456.17,477.98,699.94,447.19,436.3,357.54,594.87,516.1,508.79,637.57,500.1,439.83,271.83,835.33,inf,517.58,3905.92,420.36,272.14,273.54,272.2,520.73,438.79,225.74
1998_6,299.92,306.7,480.39,303.15,327.57,271.89,297.49,533.98,276.01,440.15,361.34,293.15,482.68,754.8,455.9,477.72,699.31,446.89,436.2,357.23,594.35,515.35,508.29,636.95,499.44,439.66,271.45,834.16,inf,517.11,3890.81,420.93,271.89,273.14,271.8,520.27,438.59,226.79
1998_7,304.58,311.23,479.93,307.87,327.11,271.4,302.13,532.99,275.49,439.83,364.15,292.65,482.13,762.1,455.58,477.34,698.54,446.56,435.95,356.81,593.83,514.42,507.52,636.2,498.7,439.28,270.92,832.61,inf,516.41,3874.53,421.34,271.59,272.63,271.29,519.69,438.23,227.76
1998_8,309.14,315.61,479.49,312.48,326.65,270.89,306.68,532.02,275.0,439.47,366.93,292.17,481.56,769.22,455.16,476.93,697.52,446.19,435.7,356.36,593.22,513.57,506.82,635.49,497.97,438.99,270.44,831.27,inf,515.87,3858.88,421.74,271.24,272.12,270.8,519.14,437.91,228.71
1998_9,313.58,319.84,478.94,316.94,326.15,270.39,311.07,530.81,274.48,439.11,369.57,291.65,480.88,776.08,454.78,476.44,696.5,445.78,435.35,355.92,592.46,512.59,506.05,634.59,497.08,438.6,269.94,829.69,inf,515.18,3841.88,421.96,270.82,271.59,270.31,518.43,437.52,229.57
1998_10,317.81,323.92,478.33,321.23,325.59,269.78,315.27,529.66,273.87,438.64,372.04,291.06,480.14,782.46,454.26,475.84,695.32,445.26,434.97,355.4,591.58,511.56,505.15,633.53,496.15,438.09,269.37,827.85,inf,514.31,3824.73,422.22,270.31,271.01,269.71,517.67,437.04,230.3
1998_11,321.91,327.87,477.69,325.35,324.99,269.21,319.31,528.29,273.3,438.04,374.42,290.47,479.4,788.69,453.65,475.21,694.16,444.69,434.53,354.81,590.79,510.38,504.2,632.55,495.16,437.57,268.76,825.95,inf,513.41,3807.35,422.34,269.9,270.4,269.12,516.87,436.5,231.0
1998_12,325.75,331.66,476.77,329.25,324.28,268.46,323.18,526.81,272.7,437.4,376.59,289.76,478.34,794.25,452.84,474.31,692.54,443.91,433.92,354.1,589.58,509.02,503.01,631.12,493.91,436.89,268.1,823.64,inf,512.26,3787.83,422.33,269.29,269.72,268.47,515.8,435.85,231.63
1999_1,325.88,331.75,474.56,329.4,322.73,267.2,323.32,523.87,271.47,435.5,375.97,288.4,476.03,792.52,450.82,472.18,689.13,441.81,431.99,352.47,586.78,506.23,500.49,628.05,491.34,434.98,266.86,819.22,inf,509.77,3758.03,420.69,268.08,268.42,267.33,513.34,433.91,231.75
1999_2,326.04,331.78,472.24,329.5,321.23,265.93,323.49,520.92,270.07,433.51,375.27,286.95,473.64,790.6,448.68,469.94,685.54,439.73,430.07,350.82,583.89,503.45,497.87,624.85,488.72,432.93,265.81,814.55,inf,507.21,3728.48,418.95,266.83,267.09,266.05,510.73,431.89,231.89
1999_3,326.15,331.78,469.87,329.55,319.33,264.43,323.64,517.85,268.35,431.41,374.5,285.29,471.22,788.51,446.31,467.73,681.94,437.59,428.5,348.76,580.94,500.66,495.24,621.59,486.04,430.85,263.96,810.06,inf,504.64,3698.63,417.41,265.51,265.57,264.32,508.13,429.88,231.96
1999_4,326.36,331.81,467.47,329.77,317.81,263.13,323.52,514.75,267.08,429.23,373.82,283.96,468.64,786.55,444.11,465.39,678.2,435.41,425.83,347.14,577.85,497.84,492.54,618.18,483.3,428.83,262.63,805.24,inf,502.02,3668.92,415.29,264.14,264.29,263.0,505.35,427.79,232.05
1999_5,326.34,331.77,465.01,329.79,316.35,261.78,323.67,511.82,265.72,426.91,372.96,282.5,466.2,784.9,441.8,462.79,674.59,433.28,424.31,345.23,574.85,494.96,489.83,614.89,480.61,426.55,261.36,800.49,inf,499.21,3639.18,413.63,262.9,262.98,261.71,502.62,425.61,232.15
1999_6,326.33,331.72,462.53,329.78,314.44,260.23,323.76,508.35,264.15,424.88,372.1,280.87,463.55,782.53,439.63,460.44,670.61,431.0,421.5,343.57,571.65,491.71,486.87,611.32,477.69,424.46,259.76,795.39,inf,496.31,3606.93,411.65,261.42,261.46,260.11,499.92,423.43,232.15
1999_7,326.43,331.74,459.99,329.87,312.79,258.85,323.87,504.8,262.68,422.77,371.32,279.31,460.82,780.59,437.35,458.08,666.85,428.73,419.52,341.73,568.47,488.31,484.12,607.88,474.88,422.3,258.38,790.0,inf,493.24,3573.44,409.84,260.14,260.06,258.74,497.1,421.34,232.25
