1996_7,267.27,212.92,400.81,550.18,373.87,260.66,270.6,291.57,236.0,588.74,409.32,392.25,407.62,435.47,239.53,233.92,253.33,500.39,266.4,401.16,298.29,200.18,238.15,233.16,464.05,297.63,234.55
1996_8,268.15,214.68,405.92,556.15,377.97,263.47,273.64,294.99,238.49,595.74,414.5,397.27,412.83,440.79,242.09,236.42,255.89,506.08,267.32,406.32,300.16,200.49,240.67,235.66,469.68,299.2,237.06
1996_9,268.98,216.42,411.09,561.98,382.1,266.31,276.73,298.44,241.02,602.89,419.67,402.21,418.04,446.12,244.63,238.9,258.3,511.78,268.13,411.47,302.0,200.74,243.21,238.14,475.44,300.81,239.56
1996_10,269.89,218.14,416.23,567.93,386.37,269.13,279.73,301.79,243.51,610.14,424.97,407.32,423.19,451.54,247.14,241.32,260.8,517.59,269.04,416.54,303.96,201.12,245.7,240.63,481.32,302.55,242.07
1996_11,270.71,219.76,421.19,573.48,390.38,271.78,282.75,305.14,245.93,617.11,429.99,412.25,428.24,456.73,249.59,243.76,263.15,523.09,269.83,421.52,305.77,201.23,248.16,242.98,486.93,304.12,244.44
1996_12,271.51,221.43,426.1,579.0,394.22,274.43,285.63,308.38,248.24,623.82,434.9,416.82,433.2,461.78,252.05,246.14,265.55,528.44,270.63,426.45,307.37,201.46,250.51,245.35,492.3,305.57,246.8
1997_1,272.05,223.27,427.4,579.59,395.56,276.37,287.41,310.18,250.17,625.23,436.49,418.48,434.65,462.92,254.1,248.04,267.54,529.32,270.97,427.84,308.27,203.15,252.47,247.5,493.55,306.09,248.77
1997_2,272.32,225.16,429.61,580.76,397.14,278.34,289.64,312.34,252.27,626.49,438.25,420.56,436.55,464.53,256.12,250.38,269.31,530.32,271.37,429.94,309.1,204.56,254.7,249.49,494.91,306.88,250.73
1997_3,272.53,226.35,430.41,581.46,397.82,280.3,291.05,313.62,253.98,628.8,439.31,421.31,437.47,465.69,257.69,251.74,271.05,531.67,271.59,430.73,309.26,205.76,256.21,250.99,496.66,307.2,252.44
1997_4,272.69,227.86,431.66,582.55,398.87,282.2,292.78,315.34,255.85,630.33,440.54,422.71,438.86,466.68,259.58,253.63,272.8,532.4,271.79,432.03,309.68,207.13,258.12,252.81,498.0,307.64,254.32
1997_5,272.87,229.45,432.99,582.8,399.86,283.96,294.49,316.96,257.58,631.83,441.86,423.82,440.14,468.11,261.35,255.37,274.45,533.57,272.01,433.34,310.07,208.41,259.89,254.53,499.28,308.02,256.02
1997_6,273.08,230.98,434.21,583.35,400.8,285.74,296.11,318.55,259.31,633.2,443.07,425.11,441.39,469.21,263.15,257.12,276.16,534.4,272.25,434.63,310.5,209.81,261.66,256.27,500.53,308.41,257.77
1997_7,273.38,232.57,435.61,584.14,401.92,287.58,297.86,320.21,261.12,634.85,444.48,426.5,442.74,470.47,264.99,258.91,277.93,535.47,272.56,435.95,311.06,211.22,263.47,258.06,501.93,308.9,259.6
1997_8,273.57,234.18,436.9,584.82,402.96,289.38,299.52,321.82,262.91,636.27,445.78,427.86,444.04,471.66,266.79,260.7,279.65,536.41,272.71,437.28,311.53,212.59,265.27,259.83,503.19,309.33,261.37
1997_9,273.88,235.72,438.25,585.63,404.02,291.19,301.2,323.43,264.67,637.92,447.09,429.23,445.34,472.97,268.57,262.42,281.34,537.47,273.05,438.6,312.01,213.95,267.03,261.6,504.63,309.86,263.13
1997_10,274.06,237.13,439.51,586.28,405.04,292.96,302.83,325.02,266.4,639.36,448.34,430.47,446.64,474.07,270.29,264.19,282.97,538.33,273.23,439.85,312.42,215.24,268.79,263.28,505.89,310.25,264.84
1997_11,274.26,238.53,440.65,586.7,405.92,294.61,304.38,326.53,268.02,640.56,449.41,431.63,447.8,475.07,271.89,265.84,284.53,539.08,273.4,441.01,312.82,216.51,270.43,264.91,506.95,310.56,266.46
1997_12,274.44,240.01,441.9,587.36,406.91,296.3,305.99,328.08,269.7,641.97,450.74,432.9,449.04,476.18,273.62,267.49,286.15,539.98,273.61,442.31,313.26,217.81,272.13,266.56,508.23,310.95,268.12
1998_1,274.1,243.94,441.8,586.22,406.72,301.72,310.38,331.68,275.27,641.43,450.6,433.02,448.9,475.9,279.27,273.05,291.49,539.26,273.25,442.18,312.94,218.62,277.74,272.08,507.96,310.68,273.67
1998_2,273.94,247.9,441.79,585.24,406.64,307.08,314.72,335.2,280.77,640.99,450.58,433.26,448.86,475.64,284.76,278.44,296.74,538.61,272.94,442.11,312.72,219.45,283.23,277.53,507.73,310.52,279.14
1998_3,273.52,251.61,441.71,584.1,406.47,312.24,318.94,338.6,286.08,640.55,450.45,433.39,448.72,475.37,290.19,283.69,301.8,537.93,272.6,442.01,312.44,220.21,288.59,282.78,507.45,310.17,284.42
1998_4,272.96,255.25,441.29,582.87,405.85,317.18,322.85,341.84,291.21,639.82,449.87,433.11,448.51,474.93,295.43,288.79,306.7,537.04,272.16,441.72,311.9,220.91,293.74,287.84,507.12,309.63,289.54
1998_5,272.46,258.66,441.19,581.51,405.75,321.9,326.75,345.0,296.11,638.95,449.83,433.28,448.21,474.43,300.38,293.73,311.38,536.15,271.71,441.5,311.52,221.49,298.74,292.73,506.47,309.18,294.41
1998_6,272.06,262.11,441.01,580.43,405.47,326.64,330.56,348.09,300.98,638.28,449.57,433.29,447.99,474.02,305.31,298.57,316.02,535.34,271.31,441.33,311.15,222.12,303.66,297.55,506.07,308.83,299.25
1998_7,271.55,265.42,440.67,579.03,405.1,331.14,334.2,350.99,305.67,637.45,449.27,433.16,447.59,473.52,310.05,303.23,320.52,534.43,270.84,440.93,310.67,222.68,308.4,302.19,505.53,308.35,303.92
1998_8,271.06,268.63,440.34,577.73,404.68,335.57,337.76,353.84,310.26,636.66,448.87,433.04,447.27,472.99,314.67,307.73,324.87,533.49,270.34,440.64,310.2,223.23,313.0,306.73,505.02,307.9,308.48
1998_9,270.57,271.73,439.97,576.35,404.27,339.84,341.19,356.57,314.7,635.69,448.49,432.78,446.86,472.36,319.18,312.12,329.01,532.43,269.81,440.23,309.7,223.7,317.44,311.11,504.38,307.41,312.92
1998_10,269.97,274.57,439.44,574.79,403.77,343.89,344.43,359.15,318.92,634.59,447.99,432.53,446.33,471.66,323.49,316.36,333.02,531.31,269.2,439.73,309.13,224.06,321.72,315.31,503.69,306.84,317.14
1998_11,269.38,277.42,438.9,573.19,403.19,347.83,347.57,361.63,323.02,633.52,447.41,432.17,445.77,470.95,327.64,320.43,336.96,530.14,268.64,439.2,308.52,224.39,325.86,319.36,502.95,306.27,321.24
1998_12,268.73,280.06,438.19,571.36,402.46,351.51,350.51,363.96,326.89,632.04,446.66,431.68,445.04,469.95,331.55,324.37,340.6,528.67,267.92,438.53,307.82,224.66,329.8,323.23,501.9,305.6,325.07
1999_1,267.59,280.04,436.3,568.03,400.63,351.52,350.26,363.41,327.05,628.88,444.68,429.81,443.04,467.68,331.7,324.56,340.63,525.82,266.65,436.6,306.36,224.75,329.95,323.38,499.52,304.21,325.19
1999_2,266.29,280.03,434.27,564.58,398.73,351.43,349.94,362.82,327.17,625.59,442.62,427.92,440.98,465.36,331.8,324.64,340.6,522.89,265.36,434.54,304.95,224.86,330.04,323.54,496.99,302.73,325.36
1999_3,264.56,279.96,432.24,561.12,396.51,351.24,349.5,362.19,327.19,622.3,440.31,426.31,438.91,462.98,331.87,324.77,340.53,519.93,263.9,432.41,303.13,224.9,330.09,323.68,494.48,300.98,325.49
1999_4,263.25,279.9,430.14,557.69,394.63,351.4,349.27,361.52,327.51,618.77,438.14,423.77,436.77,460.48,332.01,324.88,340.45,516.9,262.58,430.41,301.64,224.95,330.26,323.61,491.85,299.56,325.65
1999_5,261.96,279.77,427.72,554.14,392.51,351.1,348.82,360.78,327.48,615.45,435.79,422.13,434.5,458.11,332.07,324.94,340.42,513.89,261.26,428.17,300.24,225.03,330.3,323.68,489.24,298.06,325.69
1999_6,260.36,279.61,425.71,550.32,390.66,350.95,348.36,360.04,327.45,611.83,433.71,419.61,432.23,455.54,332.07,324.95,340.17,510.63,259.73,426.03,298.43,225.0,330.31,323.82,486.56,296.37,325.66
1999_7,258.98,279.54,423.59,546.55,388.59,350.83,347.98,359.37,327.55,608.27,431.5,417.65,430.05,452.95,332.14,325.08,340.2,507.53,258.37,423.84,296.86,225.07,330.41,323.92,483.85,294.74,325.77
1999_8,257.48,279.3,421.27,543.12,386.43,350.55,347.44,358.51,327.47,604.71,429.14,415.47,427.68,450.5,332.06,325.03,339.89,504.42,256.85,421.54,295.15,224.99,330.33,323.86,481.17,293.1,325.69
1999_9,256.1,279.18,419.12,539.55,384.5,350.47,347.04,357.8,327.56,601.31,426.95,413.42,425.45,448.01,332.16,325.13,339.8,501.33,255.44,419.35,293.58,225.05,330.42,323.96,478.54,291.56,325.8
1999_10,254.57,278.97,416.79,535.88,382.31,350.21,346.52,356.98,327.52,597.69,424.59,411.21,423.08,445.42,332.14,325.03,339.6,498.13,253.94,417.04,291.87,225.03,330.37,323.86,475.84,289.92,325.76
1999_11,253.07,278.78,414.48,532.27,380.11,350.0,346.03,356.16,327.48,593.99,422.16,408.99,420.72,442.74,332.06,325.04,339.37,494.92,252.41,414.71,290.11,224.97,330.33,323.88,472.99,288.21,325.74
1999_12,251.59,278.53,412.15,528.46,377.95,349.7,345.46,355.29,327.38,590.33,419.79,406.78,418.33,440.12,331.91,324.93,339.17,491.68,250.91,412.39,288.45,224.94,330.21,323.82,470.2,286.56,325.61
2000_1,252.31,279.39,412.16,527.76,378.11,350.54,346.21,355.94,328.29,590.01,419.81,406.9,418.37,439.98,332.8,325.77,340.02,491.26,251.41,412.43,288.89,225.37,331.12,324.67,470.04,287.1,326.51
2000_2,252.84,280.27,412.27,527.29,378.32,351.49,346.99,356.62,329.25,589.86,419.92,407.06,418.5,439.96,333.79,326.78,341.02,490.98,251.95,412.52,289.3,225.8,332.1,325.67,470.05,287.49,327.5
2000_3,253.22,281.15,412.33,526.67,378.43,352.4,347.74,357.19,330.22,589.61,419.93,407.06,418.49,439.87,334.75,327.67,341.92,490.63,252.41,412.54,289.64,226.2,333.0,326.59,469.97,287.88,328.43
2000_4,253.49,281.94,412.28,525.92,378.41,353.24,348.42,357.73,331.12,589.16,419.82,407.1,418.39,439.63,335.62,328.53,342.78,490.11,252.81,412.45,289.83,226.57,333.87,327.49,469.73,288.15,329.34
2000_5,253.73,282.61,411.93,524.81,378.2,353.82,348.89,358.11,331.76,588.34,419.44,406.74,418.07,439.11,336.35,329.27,343.39,489.28,253.11,412.18,289.96,226.81,334.6,328.13,469.18,288.37,330.02
2000_6,254.04,283.27,411.64,523.79,378.02,354.39,349.38,358.46,332.41,587.52,419.12,406.55,417.73,438.67,337.02,329.94,344.05,488.49,253.42,411.87,290.1,227.05,335.27,328.83,468.67,288.56,330.68
2000_7,254.35,283.94,411.39,522.86,377.91,355.05,349.9,358.85,333.15,586.89,418.87,406.36,417.46,438.29,337.75,330.68,344.75,487.84,253.74,411.54,290.29,227.31,336.0,329.54,468.26,288.81,331.39
2000_8,254.67,284.59,411.11,521.89,377.78,355.68,350.36,359.17,333.84,586.2,418.57,406.14,417.15,437.86,338.44,331.33,345.43,487.13,254.04,411.25,290.47,227.54,336.69,330.26,467.83,289.06,332.11
2000_9,254.93,285.18,410.7,520.77,377.49,356.22,350.75,359.41,334.43,585.3,418.14,405.8,416.72,437.29,339.05,331.94,346.02,486.24,254.29,410.86,290.54,227.72,337.29,330.87,467.21,289.19,332.72
2000_10,255.08,285.65,410.26,519.54,377.15,356.66,351.1,359.64,334.98,584.32,417.63,405.36,416.26,436.65,339.58,332.52,346.48,485.31,254.44,410.45,290.51,227.79,337.86,331.39,466.58,289.24,333.24
2000_11,255.32,286.16,409.79,518.28,376.83,357.13,351.42,359.82,335.51,583.39,417.17,404.96,415.75,436.05,340.03,333.05,347.03,484.39,254.67,409.96,290.59,227.92,338.34,331.92,465.94,289.36,333.75
2000_12,255.47,286.58,409.16,516.91,376.36,357.47,351.64,359.93,335.93,582.15,416.49,404.34,415.13,435.23,340.5,333.52,347.42,483.26,254.77,409.4,290.47,227.98,338.8,332.35,465.1,289.38,334.2
2001_1,254.74,286.46,408.94,515.85,375.77,357.21,351.52,359.88,335.63,581.5,416.01,404.13,415.01,434.92,340.22,333.42,347.15,482.51,253.87,409.19,289.73,227.58,338.68,332.09,464.72,288.71,333.76
2001_2,253.77,286.2,408.71,514.67,375.36,356.88,351.28,359.65,335.39,580.77,415.76,403.96,414.77,434.48,340.03,333.15,346.84,481.67,252.94,408.97,289.02,227.15,338.41,331.87,464.29,287.83,333.51
2001_3,252.7,286.02,408.61,513.62,375.04,356.72,351.11,359.47,335.25,580.28,415.64,403.87,414.62,434.19,339.9,332.98,346.59,480.99,252.04,408.8,288.24,226.77,338.22,331.73,464.01,286.99,333.42
2001_4,251.69,285.8,408.38,512.38,374.63,356.46,350.87,359.23,335.05,579.59,415.35,403.55,414.36,433.74,339.67,332.73,346.22,480.17,251.05,408.56,287.35,226.32,337.99,331.5,463.61,286.16,333.19
2001_5,250.63,285.46,408.04,511.06,374.12,356.07,350.56,358.92,334.71,578.59,415.0,403.32,413.97,433.13,339.31,332.47,345.78,479.14,250.02,408.26,286.55,225.81,337.66,331.19,462.96,285.21,332.86
2001_6,249.57,285.14,407.73,509.79,373.57,355.71,350.26,358.64,334.37,577.76,414.64,402.99,413.63,432.61,338.97,332.15,345.32,478.21,248.99,407.94,285.65,225.29,337.33,330.88,462.43,284.29,332.55
2001_7,248.5,284.8,407.37,508.5,373.04,355.27,349.93,358.29,334.01,576.87,414.24,402.61,413.27,432.07,338.61,331.84,344.86,477.28,247.94,407.58,284.72,224.77,337.0,330.52,461.83,283.33,332.19
2001_8,247.41,284.5,407.0,507.19,372.47,354.89,349.56,357.94,333.69,575.91,413.85,402.25,412.89,431.46,338.28,331.49,344.41,476.29,246.87,407.23,283.82,224.24,336.65,330.2,461.19,282.37,331.88
2001_9,246.4,284.16,406.64,505.88,371.97,354.51,349.21,357.56,333.32,575.06,413.49,401.94,412.47,430.87,337.9,331.15,343.97,475.32,245.79,406.83,282.93,223.69,336.27,329.88,460.7,281.5,331.54
2001_10,245.3,283.66,406.23,504.63,371.36,354.07,348.8,357.16,332.94,574.07,413.05,401.5,412.04,430.24,337.45,330.75,343.38,474.34,244.69,406.39,281.99,223.17,335.86,329.46,460.01,280.49,331.12
2001_11,244.09,283.2,405.69,503.12,370.6,353.49,348.32,356.67,332.41,572.95,412.39,400.95,411.5,429.52,336.93,330.29,342.74,473.19,243.47,405.87,280.97,222.47,335.36,328.92,459.26,279.41,330.62
2001_12,242.97,282.79,405.09,501.58,369.94,352.91,347.77,356.12,331.88,571.74,411.87,400.44,410.85,428.74,336.39,329.73,342.17,472.02,242.37,405.3,279.92,221.92,334.76,328.48,458.42,278.39,330.12
2002_1,243.57,282.98,405.21,500.91,370.14,353.31,348.2,356.51,332.34,571.47,411.97,400.52,410.96,428.65,336.72,330.01,342.61,471.62,242.86,405.44,280.32,221.92,335.18,328.93,458.36,278.95,330.58
2002_2,244.3,283.35,405.54,500.59,370.56,354.02,348.83,357.06,333.06,571.61,412.29,400.92,411.27,428.83,337.49,330.86,343.36,471.53,243.53,405.71,280.95,222.08,335.92,329.65,458.61,279.58,331.28
2002_3,244.68,283.7,405.74,500.12,370.82,354.58,349.31,357.47,333.63,571.57,412.49,401.07,411.42,428.93,338.03,331.44,343.95,471.34,244.04,405.88,281.34,222.19,336.47,330.25,458.65,279.99,331.87
2002_4,245.16,284.06,405.91,499.59,371.06,355.13,349.79,357.89,334.2,571.4,412.61,401.26,411.54,428.85,338.67,332.01,344.5,471.02,244.58,406.03,281.75,222.29,337.05,330.82,458.66,280.49,332.47
2002_5,245.55,284.27,405.88,498.82,371.07,355.51,350.17,358.21,334.68,570.87,412.46,401.2,411.54,428.63,339.14,332.5,344.91,470.48,244.99,406.01,282.02,222.26,337.52,331.28,458.37,280.81,332.93
2002_6,245.94,284.42,405.81,497.97,371.11,355.84,350.44,358.47,335.02,570.41,412.43,401.2,411.45,428.25,339.53,332.96,345.28,469.9,245.41,406.0,282.3,222.23,337.93,331.66,458.11,281.14,333.3
