Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,12,13,14,16,17,18,19,20,21,22,24,25,26,28,30,32,33,34,35,36,37,38,41,42,43,44,46,47,49,50,51,52,53,54,55,56,57,58,59,62,64,66,68,69,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,96,97,98,99,100,101,102,103,104,105,106,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,126,127,129,130,131,132,133,134,135,137,138,139,140,141,143,144,145,146,147,148,149
1998_1,442.52,274.68,273.91,125.6,1154.11,440.34,494.36,272.54,440.17,273.16,272.24,274.07,385.77,342.15,271.25,439.34,273.99,585.59,7686.69,274.07,499.41,363.53,335.72,251.97,440.13,286.53,272.96,279.51,619.56,284.64,273.18,447.91,474.35,15.76,271.27,1025.83,273.87,438.94,739.63,304.29,499.12,275.11,282.61,305.04,282.99,475.78,651.44,273.39,272.29,14185.42,274.94,439.46,467.24,272.97,278.58,441.63,272.52,532.43,441.89,559.31,2276.69,271.62,200.12,272.94,345.68,417.21,512.61,470.7,283.52,533.38,332.96,471.35,275.96,276.8,369.83,521.93,475.09,440.11,272.46,442.17,439.46,468.2,336.95,273.0,597.31,334.21,311.83,585.4,562.95,440.14,273.07,10.79,271.19,273.19,575.44,422.72,462.09,273.78,272.57,559.84,438.86,277.16,529.94,451.54,451.37,279.31,440.36,287.3,512.93,1187.24,1073.24,279.73,271.94,441.29,275.36,272.52,472.46,277.26,510.18,439.82,431.71,273.14,532.57,382.62,446.48,291.85,445.2
1998_2,442.45,274.42,273.62,126.59,1152.51,440.35,494.15,272.18,440.17,272.84,277.7,273.98,388.6,345.8,276.67,439.24,273.76,585.33,7677.1,273.79,499.3,366.22,339.57,251.77,440.19,286.33,272.66,279.17,619.32,284.3,272.88,447.92,474.28,15.75,276.65,1025.61,273.78,438.94,739.0,310.31,498.92,280.62,282.3,304.77,288.59,475.46,651.01,273.11,277.75,13926.75,274.57,439.47,467.12,272.8,284.08,441.59,272.2,532.01,441.88,558.91,2273.71,276.98,201.07,272.63,348.82,418.3,512.43,470.63,283.21,532.71,339.52,471.26,281.47,282.31,369.04,521.65,475.06,440.11,272.16,442.1,439.45,468.12,343.61,272.7,596.91,334.01,315.98,585.01,562.5,440.12,272.79,10.78,276.56,278.68,575.11,424.28,461.94,273.66,272.36,559.52,438.92,276.95,529.74,451.53,451.32,284.86,440.41,292.98,512.73,1185.98,1069.0,284.9,277.3,441.31,275.05,277.98,472.18,277.1,510.1,439.84,431.65,278.58,532.28,390.03,446.43,297.65,445.22
1998_3,442.33,274.17,273.22,127.54,1150.85,440.28,493.91,271.84,440.02,272.52,282.97,273.68,391.34,349.34,281.91,439.13,273.51,585.03,7667.16,273.46,499.06,368.75,343.27,251.52,440.12,285.9,272.34,278.82,619.07,283.89,272.53,447.8,474.1,15.73,281.87,1025.4,273.33,438.87,738.38,316.07,498.65,285.92,281.95,304.42,294.02,475.16,650.67,272.75,283.01,13674.81,274.19,439.38,466.97,272.36,289.49,441.52,271.89,531.44,441.81,558.48,2270.21,282.2,201.96,272.28,351.86,419.37,512.26,470.47,282.85,531.96,345.8,471.05,286.77,287.66,368.32,521.35,474.94,440.02,271.85,441.99,439.38,467.97,350.0,272.35,596.46,333.73,319.88,584.65,561.9,440.01,272.49,10.76,281.83,283.96,574.69,425.78,461.78,273.32,271.94,559.15,438.83,276.59,529.55,451.45,451.18,290.24,440.32,298.52,512.52,1184.79,1064.77,289.93,282.51,441.24,274.74,283.26,471.92,276.69,509.89,439.78,431.51,283.83,531.9,397.09,446.34,303.24,445.16
1998_4,442.13,273.55,272.77,128.38,1148.05,439.7,493.66,271.37,439.85,272.08,288.01,272.97,393.75,352.52,286.97,438.87,272.81,584.47,7655.25,272.91,498.7,371.02,346.76,251.2,439.79,285.31,271.9,278.4,618.57,283.23,272.0,447.57,473.79,15.7,286.91,1024.67,272.66,438.36,737.42,321.63,498.3,291.07,281.21,303.81,299.23,474.65,650.11,272.27,288.08,13426.56,273.78,438.76,466.61,271.82,294.67,441.27,271.41,530.86,441.58,558.03,2265.87,287.24,202.79,271.87,354.72,420.04,511.93,470.1,282.55,531.06,351.8,470.55,291.89,292.81,367.49,520.84,474.84,439.81,271.41,441.83,439.01,467.41,356.18,271.98,595.78,333.22,323.65,583.81,561.18,439.47,271.97,10.75,286.91,289.06,574.15,427.01,461.52,272.65,271.53,558.57,438.47,276.03,528.97,450.87,451.0,295.47,440.09,303.7,511.95,1183.22,1060.26,294.64,287.57,440.63,274.18,288.35,471.49,276.13,509.58,439.15,430.9,288.84,531.42,403.9,445.79,308.55,444.93
1998_5,441.89,273.09,272.33,129.18,1146.2,439.73,493.02,270.98,439.58,271.6,292.87,272.45,396.17,355.74,291.83,438.65,272.39,583.81,7639.83,272.45,498.15,373.26,350.14,250.82,439.59,284.96,271.42,277.86,617.84,282.86,271.61,447.28,473.33,15.67,291.83,1023.85,272.22,438.37,736.28,326.9,497.7,295.95,280.88,303.45,304.24,474.15,649.19,271.82,292.96,13184.51,273.33,438.83,466.24,271.34,299.66,441.02,270.99,530.22,441.31,557.18,2262.01,292.18,203.49,271.38,357.42,420.82,511.36,469.75,281.81,530.11,357.58,470.3,296.84,297.74,366.48,520.33,474.47,439.53,270.92,441.42,438.86,467.23,362.03,271.45,594.96,332.9,327.27,583.18,560.32,439.52,271.53,10.73,291.77,293.91,573.45,428.22,461.17,272.13,270.95,557.81,438.31,275.49,528.61,450.78,450.72,300.42,439.78,308.84,511.48,1181.09,1055.47,299.33,292.51,440.67,273.74,293.18,470.95,275.58,509.1,439.21,430.81,293.8,530.75,410.38,445.81,313.69,444.63
1998_6,441.69,272.69,271.92,129.99,1144.18,439.57,492.67,270.55,439.37,271.23,297.71,272.06,398.55,358.9,296.63,438.49,272.0,583.26,7627.4,272.08,497.73,375.52,353.54,250.51,439.39,284.56,271.02,277.45,617.25,282.44,271.22,447.07,473.03,15.65,296.64,1023.34,271.82,438.18,735.41,332.25,497.39,300.82,280.45,303.03,309.19,473.64,648.62,271.43,297.79,12953.19,272.9,438.62,465.99,270.93,304.59,440.82,270.59,529.65,441.13,556.53,2257.76,296.99,204.25,270.97,360.16,421.64,510.98,469.5,281.39,529.32,363.34,470.0,301.73,302.63,365.63,519.87,474.35,439.35,270.54,441.22,438.68,466.93,368.0,271.03,594.39,332.54,330.84,582.6,559.65,439.3,271.11,10.71,296.57,298.75,572.96,429.46,460.89,271.76,270.57,557.26,438.11,275.1,528.27,450.52,450.5,305.36,439.63,313.91,511.13,1179.39,1051.14,303.91,297.35,440.49,273.35,298.06,470.57,275.18,508.82,439.04,430.54,298.63,530.23,417.05,445.58,318.79,444.44
1998_7,441.32,272.17,271.4,130.72,1141.64,439.2,492.17,270.06,439.01,270.73,302.32,271.54,400.8,361.87,301.26,438.08,271.49,582.72,7613.39,271.54,497.2,377.64,356.69,250.13,439.07,284.09,270.52,276.92,616.66,281.91,270.73,446.66,472.61,15.64,301.23,1022.85,271.31,437.85,734.31,337.29,496.86,305.51,279.92,302.54,313.97,473.11,647.84,270.97,302.43,12726.23,272.38,438.32,465.58,270.44,309.36,440.51,270.1,528.86,440.84,555.84,2252.82,301.61,204.93,270.48,362.68,422.26,510.47,469.12,280.81,528.35,368.86,469.55,306.41,307.36,364.71,519.32,473.92,439.04,270.03,440.87,438.34,466.59,373.61,270.62,593.61,332.08,334.3,581.84,558.72,438.99,270.62,10.69,301.16,303.4,572.2,430.54,460.5,271.22,270.05,556.56,437.79,274.55,527.78,450.22,450.19,310.11,439.29,318.8,510.61,1177.54,1046.41,308.3,302.02,440.16,272.83,302.66,470.04,274.65,508.32,438.72,430.21,303.28,529.62,423.21,445.27,323.71,444.1
1998_8,440.98,271.67,270.9,131.43,1139.24,438.87,491.7,269.54,438.71,270.21,306.86,271.05,403.02,364.8,305.79,437.8,271.0,582.08,7599.89,271.07,496.57,379.68,359.79,249.77,438.77,283.62,270.02,276.36,616.04,281.4,270.21,446.41,472.21,15.59,305.74,1021.59,270.82,437.53,733.24,342.21,496.32,310.09,279.39,302.06,318.65,472.59,647.13,270.44,306.99,12505.16,271.84,437.97,465.17,269.93,313.97,440.19,269.57,528.08,440.54,555.18,2248.4,306.09,205.59,269.95,365.19,422.93,510.03,468.7,280.27,527.38,374.33,469.17,310.99,311.98,363.74,518.69,473.6,438.75,269.54,440.59,438.03,466.14,379.02,270.11,592.83,331.63,337.68,581.16,557.92,438.62,270.13,10.67,305.67,307.96,571.57,431.58,460.12,270.74,269.57,555.91,437.53,274.05,527.21,449.88,449.86,314.76,438.92,323.55,510.08,1175.77,1041.96,312.6,306.48,439.78,272.33,307.2,469.54,274.17,507.91,438.4,429.79,307.82,529.0,429.15,444.91,328.53,443.8
1998_9,440.58,271.15,270.36,132.1,1136.67,438.52,491.1,269.0,438.34,269.69,311.19,270.55,405.14,367.57,310.21,437.38,270.48,581.27,7583.91,270.58,495.97,381.47,362.76,249.36,438.21,283.12,269.51,275.9,615.26,280.84,269.73,446.03,471.7,15.56,310.11,1020.53,270.33,437.12,732.03,346.97,495.75,314.53,278.84,301.53,323.18,471.91,646.21,269.93,311.38,12291.76,271.28,437.62,464.7,269.45,318.44,439.81,269.06,527.27,440.12,554.35,2243.56,310.43,206.16,269.5,367.58,423.47,509.45,468.21,279.73,526.3,379.54,468.67,315.4,316.42,362.79,517.97,473.09,438.36,269.02,440.16,437.67,465.71,384.33,269.54,591.97,331.13,340.68,580.29,556.99,438.23,269.61,10.65,310.06,312.37,570.79,432.58,459.62,270.25,269.06,555.08,436.94,273.56,526.61,449.45,449.46,319.26,438.52,328.06,509.47,1173.53,1037.24,316.77,310.86,439.45,271.84,311.6,468.88,273.66,507.35,437.95,429.4,312.21,528.28,434.76,444.48,333.19,443.41
1998_10,440.08,270.57,269.8,132.72,1133.96,437.98,490.5,268.43,437.84,269.1,315.45,269.98,406.98,370.18,314.36,436.92,269.92,580.34,7566.85,269.96,495.17,383.33,365.59,248.84,437.74,282.52,268.95,275.27,614.32,280.25,269.13,445.49,471.12,15.53,314.29,1019.28,269.72,436.65,730.57,351.53,495.08,318.77,278.25,300.93,327.46,471.2,645.18,269.32,315.58,12080.85,270.71,437.19,464.08,268.86,322.76,439.34,268.49,526.32,439.61,553.46,2237.87,314.63,206.61,268.89,369.8,423.86,508.77,467.63,279.08,525.15,384.42,468.08,319.67,320.67,361.72,517.17,472.53,437.85,268.44,439.67,437.1,465.16,389.35,268.94,590.91,330.56,343.9,579.26,555.89,437.78,269.06,10.63,314.26,316.57,569.82,433.41,459.05,269.68,268.5,554.21,436.55,272.94,525.86,448.93,448.89,323.51,438.06,332.37,508.7,1171.14,1032.35,320.73,315.07,438.95,271.24,315.8,468.17,273.04,506.65,437.5,428.9,316.42,527.46,440.39,443.97,337.57,442.88
1998_11,439.54,269.96,269.19,133.3,1131.01,437.43,489.79,267.83,437.32,268.49,319.52,269.35,408.74,372.68,318.43,436.39,269.32,579.53,7549.69,269.38,494.38,385.05,368.29,248.32,437.39,281.97,268.35,274.64,613.44,279.61,268.54,444.9,470.52,15.49,318.37,1017.95,269.13,436.14,729.21,355.97,494.39,322.89,277.61,300.31,331.68,470.42,644.16,268.76,319.6,11875.98,270.09,436.59,463.5,268.28,326.91,438.77,267.89,525.32,439.09,552.5,2232.33,318.71,207.09,268.31,371.92,424.21,508.06,467.02,278.42,523.94,389.21,467.47,323.77,324.78,360.65,516.38,472.12,437.3,267.82,439.17,436.61,464.5,394.28,268.4,589.88,329.97,346.87,578.32,554.77,437.16,268.45,10.6,318.32,320.65,568.82,434.11,458.48,269.07,267.95,553.29,436.0,272.34,525.11,448.38,448.33,327.67,437.51,336.58,507.98,1168.84,1027.37,324.59,319.12,438.39,270.6,319.91,467.48,272.46,505.94,436.95,428.3,320.51,526.63,445.77,443.46,341.88,442.34
1998_12,438.88,269.28,268.48,133.78,1127.53,436.78,488.79,267.18,436.62,267.81,323.35,268.71,410.26,374.97,322.25,435.77,268.64,578.29,7528.29,268.66,493.23,386.52,370.79,247.78,436.57,281.26,267.64,273.87,612.16,278.84,267.81,444.12,469.62,15.45,322.25,1016.04,268.49,435.45,727.34,360.07,493.41,326.75,276.9,299.59,335.62,469.38,642.73,267.99,323.49,11669.21,269.39,435.96,462.66,267.64,330.84,438.04,267.2,524.08,438.3,551.25,2225.34,322.63,207.43,267.56,373.85,424.34,507.08,466.09,277.66,522.47,393.71,466.59,327.7,328.68,359.33,515.28,471.23,436.55,267.14,438.42,435.9,463.61,398.91,267.63,588.47,329.26,349.57,576.97,553.33,436.55,267.77,10.58,322.18,324.49,567.52,434.6,457.68,268.42,267.26,552.03,435.38,271.66,524.08,447.56,447.52,331.58,436.85,340.6,506.88,1165.71,1021.95,328.24,323.07,437.69,269.94,323.73,466.46,271.86,504.94,436.29,427.52,324.41,525.48,450.84,442.77,345.88,441.55
1999_1,436.91,267.99,267.22,133.32,1121.8,434.92,486.5,265.87,434.69,266.51,323.55,267.66,409.29,374.4,322.37,433.85,267.32,575.51,7486.44,267.41,490.69,385.56,370.3,247.6,434.65,279.95,266.36,272.57,609.23,277.49,266.54,442.15,467.48,15.37,322.45,1011.41,267.34,433.5,723.58,360.2,491.07,326.92,275.51,298.16,335.78,467.09,639.63,266.74,323.65,11449.02,268.11,434.0,460.56,266.51,330.99,436.13,265.92,521.42,436.37,548.5,2212.57,322.82,207.31,266.32,373.14,422.8,504.75,464.03,276.29,519.62,393.87,464.47,327.87,328.85,357.39,512.82,469.12,434.65,265.86,436.49,434.03,461.52,399.01,266.36,585.59,327.69,349.21,574.13,550.47,434.68,266.43,10.52,322.26,324.66,564.78,433.12,455.63,267.17,266.13,549.31,433.41,270.46,521.65,445.63,445.53,331.7,434.86,340.75,504.54,1159.53,1013.9,328.34,323.28,435.84,268.68,323.91,464.2,270.65,502.63,434.36,425.59,324.57,522.95,450.77,440.82,346.06,439.6
1999_2,434.87,266.89,265.94,132.78,1115.76,432.85,484.07,264.54,432.7,265.19,323.63,266.47,408.17,373.78,322.56,431.79,266.22,572.62,7443.03,266.23,488.01,384.6,369.75,247.45,432.69,278.56,265.05,271.18,606.21,276.07,265.28,440.16,465.21,15.28,322.61,1006.54,266.08,431.52,719.69,360.19,488.62,327.01,274.15,296.66,335.9,464.72,636.37,265.51,323.8,11228.17,266.78,432.07,458.32,265.16,331.07,434.12,264.61,518.66,434.39,545.6,2199.71,322.94,207.2,265.01,372.44,421.17,502.22,461.79,274.9,516.71,393.8,462.2,327.98,328.95,355.31,510.24,466.96,432.66,264.56,434.47,431.99,459.29,399.01,265.07,582.5,326.16,348.86,571.12,547.51,432.7,265.24,10.46,322.46,324.8,561.83,431.53,453.45,266.08,264.9,546.45,431.42,269.16,519.07,443.52,443.47,331.85,432.92,340.79,502.01,1153.18,1005.75,328.37,323.36,433.88,267.43,324.0,461.9,269.25,500.26,432.31,423.56,324.69,520.19,450.8,438.77,346.1,437.62
1999_3,432.83,265.08,264.54,132.08,1106.48,430.68,481.64,263.04,430.68,263.65,323.69,264.57,406.9,373.14,322.69,429.64,264.42,569.66,7399.78,264.56,485.32,383.76,369.15,247.22,431.06,276.99,263.51,269.64,603.15,274.44,263.73,438.1,462.92,15.19,322.75,1001.75,264.43,430.05,715.75,360.24,486.12,327.13,272.48,295.04,335.99,462.28,633.07,263.95,323.91,11015.08,265.21,429.81,456.15,263.49,331.13,432.12,263.04,515.92,432.38,542.79,2186.68,323.02,207.02,263.6,371.64,419.5,499.74,459.65,273.53,513.77,393.47,459.89,328.41,328.95,353.2,507.65,465.24,430.66,263.07,432.36,429.99,456.91,398.9,263.71,579.5,324.29,348.74,568.19,544.59,430.8,263.58,10.4,322.55,324.82,559.05,429.89,451.22,264.25,263.0,543.65,429.78,267.34,516.48,441.43,441.46,331.94,431.36,340.69,499.55,1146.65,997.61,328.3,323.48,431.87,265.74,324.17,459.54,267.52,497.82,430.5,421.24,324.64,517.54,450.01,436.68,345.95,435.58
1999_4,430.72,263.72,262.96,131.72,1103.36,428.73,479.1,261.84,428.58,262.35,323.91,263.17,406.03,372.44,322.66,427.67,263.1,566.64,7354.87,263.25,482.68,382.42,368.54,247.01,428.35,275.73,262.21,268.4,599.87,273.17,262.51,436.01,460.54,15.1,322.83,996.6,263.0,427.18,711.68,360.35,483.65,327.37,271.2,293.57,335.84,459.82,629.62,262.67,323.83,10806.22,264.04,427.65,453.55,262.21,331.32,430.03,261.85,512.98,430.3,539.84,2173.01,323.1,206.86,262.29,370.82,417.87,497.25,457.29,271.93,510.77,393.89,457.56,327.98,329.27,351.16,504.9,462.27,428.61,261.7,430.27,427.91,454.73,399.24,262.33,576.34,322.76,347.89,564.93,541.63,428.43,262.23,10.33,322.78,325.14,556.0,428.44,448.82,262.98,261.85,540.54,427.07,266.11,513.79,439.12,439.29,332.06,428.76,341.02,496.71,1139.79,989.48,328.43,323.59,429.71,264.44,324.4,457.04,266.25,495.41,428.01,419.26,324.96,514.81,450.12,434.58,346.26,433.57
1999_5,428.52,262.51,261.81,131.29,1097.33,426.34,476.41,260.47,426.39,261.11,323.95,261.95,404.48,371.64,322.81,425.48,261.83,563.58,7310.52,261.94,479.91,381.32,367.85,246.83,426.28,274.3,260.93,266.99,596.75,271.75,261.14,433.75,457.87,15.01,322.84,991.66,261.74,425.73,707.7,360.21,481.21,327.36,269.63,291.9,336.11,457.41,626.22,261.34,323.92,10608.5,262.64,425.74,451.12,260.91,331.36,427.61,260.52,510.22,427.95,536.85,2159.42,323.17,206.7,260.93,369.9,416.02,494.67,454.6,270.74,507.75,393.66,455.14,328.15,329.25,349.1,502.24,459.89,426.43,260.5,428.15,425.53,452.19,399.1,260.99,572.85,321.26,347.37,561.96,538.45,426.06,261.0,10.27,322.79,325.11,552.99,426.48,446.52,261.65,260.44,537.69,425.3,264.78,511.12,436.67,436.77,332.11,427.15,340.95,494.04,1133.35,981.46,328.34,323.65,427.25,263.17,324.32,454.69,264.89,492.77,426.17,416.98,324.96,512.01,449.87,432.03,346.07,431.28
1999_6,426.32,260.89,260.22,130.7,1091.15,424.37,474.04,259.0,424.17,259.6,323.94,260.3,403.34,370.81,322.87,423.38,260.32,560.48,7262.81,260.38,476.83,380.17,367.11,246.5,424.02,272.73,259.42,265.42,593.38,270.13,259.59,431.44,455.75,14.91,322.87,986.23,260.03,422.82,703.35,360.09,478.46,327.32,268.2,290.43,336.01,454.8,622.63,259.77,324.07,10405.33,261.12,423.4,449.05,259.35,331.37,425.58,259.04,507.16,425.81,533.71,2145.28,323.22,206.45,259.38,368.94,414.21,491.85,452.43,269.0,504.47,393.51,452.78,328.24,329.23,346.75,499.4,457.73,424.14,258.97,425.87,423.52,449.95,398.92,259.45,569.66,319.27,346.98,558.62,535.14,424.05,259.5,10.21,322.8,325.09,549.77,424.74,444.34,260.05,259.03,534.62,422.87,263.18,508.3,434.61,434.69,332.09,424.13,340.85,491.47,1126.17,972.64,328.25,323.68,425.17,261.58,324.34,452.12,263.35,490.03,423.8,415.02,324.97,509.06,449.79,430.1,346.1,428.97
1999_7,424.2,259.53,258.86,130.18,1084.87,422.23,471.38,257.61,422.1,258.23,324.05,258.99,402.15,370.11,323.0,421.19,258.85,557.33,7216.73,259.0,474.1,379.06,366.51,246.29,421.93,271.25,258.04,263.96,590.12,268.61,258.24,429.09,453.27,14.82,322.95,981.01,258.72,420.81,699.24,360.09,475.83,327.42,266.71,288.79,336.1,452.27,619.07,258.47,324.19,10213.53,259.68,421.34,446.7,257.95,331.46,423.43,257.64,504.3,423.72,530.57,2131.95,323.32,206.31,257.99,368.15,412.48,489.21,450.13,267.55,501.37,393.47,450.32,328.29,329.32,344.64,496.56,455.44,422.02,257.6,423.62,421.4,447.59,398.93,258.08,566.49,317.61,346.44,555.43,531.79,421.97,258.12,10.14,322.88,325.17,546.36,423.1,441.98,258.65,257.58,531.45,420.56,261.77,505.62,432.33,432.53,332.19,422.23,340.93,488.82,1119.32,963.64,328.22,323.79,423.09,260.18,324.43,449.49,261.87,487.46,421.73,412.83,325.06,506.16,449.55,427.91,346.14,426.81
1999_8,421.85,258.01,257.39,129.61,1078.38,419.89,468.82,256.1,419.76,256.67,323.97,257.44,400.81,369.2,322.9,418.91,257.36,554.15,7170.88,257.45,471.07,377.71,365.65,245.93,419.63,269.71,256.49,262.41,586.82,267.05,256.68,426.92,450.79,14.73,322.88,975.68,257.24,418.58,694.96,359.87,473.2,327.33,265.09,287.16,335.97,449.75,615.47,256.88,324.12,10020.81,258.24,419.06,444.17,256.45,331.37,421.14,256.13,501.2,421.41,527.56,2117.44,323.27,206.03,256.47,367.09,410.55,486.55,447.58,265.95,498.27,393.2,447.86,328.25,329.23,342.35,493.83,452.77,419.73,256.05,421.42,419.1,445.14,398.71,256.44,563.06,315.81,345.91,552.16,528.79,419.69,256.61,10.08,322.8,325.11,543.59,421.19,439.54,257.18,256.14,528.43,418.47,260.23,502.71,430.01,430.17,332.1,419.93,340.8,486.04,1112.46,956.28,328.07,323.77,420.76,258.63,324.34,447.11,260.38,484.75,419.37,410.55,324.99,503.3,449.19,425.56,346.0,424.51
1999_9,419.66,256.65,255.99,129.12,1072.17,417.77,466.28,254.67,417.59,255.28,324.09,256.09,399.64,368.47,323.01,416.72,256.02,551.13,7126.23,256.09,468.44,376.82,365.0,245.74,417.58,268.3,255.15,260.99,583.63,265.61,255.34,424.7,448.43,14.63,322.97,970.59,255.86,416.38,690.93,359.88,470.63,327.44,263.76,285.64,336.07,447.2,612.13,255.52,324.25,9840.32,256.77,416.92,441.87,255.07,331.49,418.96,254.73,498.29,419.26,524.58,2103.8,323.29,205.83,255.11,366.23,408.8,483.92,445.24,264.44,495.21,393.21,445.52,328.21,329.33,340.28,491.09,450.4,417.61,254.66,419.26,416.97,442.85,398.74,255.16,559.87,314.13,345.44,549.08,525.65,417.53,255.24,10.01,322.9,325.21,540.46,419.52,437.23,255.78,254.75,525.51,416.45,258.82,500.01,427.83,427.94,332.18,417.73,340.83,483.42,1105.91,948.21,328.04,323.85,418.64,257.27,324.48,444.63,259.0,482.17,417.28,408.5,325.04,500.48,449.0,423.35,346.05,422.34
1999_10,417.35,255.08,254.45,128.54,1065.43,415.47,463.7,253.18,415.26,253.77,323.97,254.48,398.28,367.6,322.93,414.44,254.54,547.96,7079.81,254.56,465.54,375.5,364.21,245.44,415.25,266.75,253.65,259.46,580.25,264.03,253.83,422.37,445.92,14.54,322.93,965.18,254.32,414.15,686.61,359.72,467.97,327.42,262.16,283.96,335.97,444.6,608.52,254.01,324.1,9658.91,255.24,414.65,439.36,253.56,331.46,416.66,253.22,495.23,416.94,521.48,2089.56,323.24,205.59,253.61,365.23,406.9,481.25,442.75,262.91,492.02,393.0,443.0,328.27,329.29,338.05,488.21,447.98,415.31,253.17,417.01,414.64,440.38,398.58,253.68,556.51,312.33,344.85,545.77,522.36,415.21,253.75,9.95,322.85,325.17,537.27,417.68,434.8,254.3,253.27,522.38,414.05,257.29,497.13,425.46,425.55,332.14,415.52,340.74,480.64,1098.94,939.93,327.89,323.75,416.35,255.76,324.42,442.05,257.51,479.43,414.86,406.2,325.0,497.58,448.49,420.99,345.94,420.01
1999_11,415.03,253.5,252.89,128.0,1058.98,413.16,460.93,251.66,412.98,252.27,323.98,253.05,396.94,366.75,322.96,412.13,252.96,544.64,7031.87,253.04,462.58,374.3,363.44,245.1,413.02,265.18,252.08,257.88,576.78,262.44,252.31,420.01,443.34,14.44,322.9,959.58,252.84,411.84,682.28,359.59,465.19,327.39,260.56,282.27,335.91,441.9,604.82,252.44,324.13,9482.81,253.72,412.24,436.88,252.07,331.43,414.33,251.71,492.21,414.64,518.28,2075.35,323.21,205.32,252.08,364.23,404.98,478.39,440.23,261.3,488.85,392.83,440.45,328.23,329.24,335.78,485.27,445.62,413.0,251.66,414.64,412.36,437.79,398.43,252.15,553.11,310.47,344.31,542.41,519.14,412.89,252.12,9.88,322.86,325.14,534.09,415.82,432.35,252.78,251.73,519.17,411.86,255.73,494.24,423.04,423.17,332.06,412.98,340.63,477.82,1091.73,931.84,327.77,323.75,414.03,254.22,324.47,439.4,255.93,476.7,412.67,403.88,324.98,494.54,448.21,418.65,345.84,417.69
1999_12,412.69,252.09,251.35,127.44,1052.27,410.85,458.23,250.18,410.65,250.78,323.91,251.55,395.57,365.79,322.85,409.84,251.51,541.38,6984.66,251.52,459.63,373.13,362.61,244.8,410.68,263.61,250.63,256.35,573.35,260.81,250.8,417.6,440.79,14.35,322.83,954.05,251.37,409.51,677.91,359.39,462.46,327.27,259.0,280.57,335.83,439.24,601.15,250.94,324.08,9309.87,252.18,410.02,434.35,250.61,331.29,412.01,250.24,489.06,412.28,515.11,2060.88,323.15,205.07,250.59,363.17,403.01,475.62,437.68,259.75,485.61,392.61,437.89,328.21,329.15,333.53,482.37,443.17,410.65,250.19,412.32,410.04,435.28,398.2,250.66,549.65,308.67,343.77,539.09,515.76,410.61,250.71,9.82,322.75,325.05,530.71,413.92,429.86,251.31,250.21,516.01,409.44,254.2,491.33,420.64,420.75,331.92,410.78,340.48,474.97,1084.63,923.39,327.58,323.65,411.72,252.69,324.31,436.8,254.52,473.88,410.35,401.56,324.91,491.56,447.89,416.28,345.71,415.3
2000_1,412.75,252.82,251.9,127.49,1053.64,410.87,458.1,250.7,410.69,251.24,324.79,252.44,395.96,366.4,323.72,409.91,252.23,541.15,6977.1,252.13,460.01,373.54,363.24,245.0,410.71,264.14,251.11,256.77,573.19,261.3,251.32,417.6,440.73,14.33,323.74,953.96,252.17,409.63,677.45,360.25,462.33,328.16,259.54,281.02,336.69,439.1,600.88,251.45,324.93,9211.96,252.64,410.1,434.29,251.28,332.18,412.0,250.7,488.77,412.27,514.84,2058.12,324.11,205.65,251.06,363.76,403.18,475.5,437.64,260.2,485.17,393.53,437.85,329.02,330.05,333.86,482.18,443.09,410.65,250.65,412.38,410.05,435.24,399.19,251.12,549.33,309.01,344.41,538.82,515.37,410.64,251.29,9.81,323.62,325.95,530.42,414.14,429.79,252.1,250.93,515.78,409.56,254.85,491.25,420.63,420.72,332.82,410.9,341.41,474.83,1083.65,920.56,328.48,324.45,411.7,253.31,325.21,436.66,255.21,473.78,410.39,401.62,325.84,491.34,448.8,416.32,346.62,415.28
2000_2,412.88,253.33,252.45,127.62,1055.8,410.98,458.15,251.22,410.83,251.79,325.81,252.99,396.47,367.12,324.71,409.99,252.69,541.17,6971.54,252.72,460.65,374.1,363.94,245.21,410.89,264.69,251.67,257.37,573.12,261.8,251.87,417.76,440.81,14.32,324.73,954.13,252.63,409.73,677.13,361.3,462.33,329.14,260.03,281.48,337.72,439.05,600.8,252.01,325.94,9122.77,253.14,410.21,434.37,251.82,333.18,412.13,251.24,488.64,412.42,514.73,2056.31,325.06,206.24,251.62,364.41,403.47,475.54,437.71,260.73,484.88,394.59,437.93,330.04,331.0,334.39,482.12,443.26,410.8,251.2,412.51,410.16,435.34,400.31,251.65,549.21,309.36,345.23,538.69,515.21,410.76,251.79,9.8,324.61,326.92,530.44,414.43,429.85,252.57,251.52,515.68,409.7,255.43,491.25,420.74,420.86,333.82,411.05,342.39,474.83,1083.13,918.03,329.39,325.46,411.83,253.87,326.23,436.65,255.58,473.87,410.52,401.78,326.79,491.3,449.88,416.38,347.59,415.42
