1996_12,251.16,332.75,423.43,597.23,449.46,271.54,299.64,285.83,326.85,218.18,495.38
1997_1,253.17,334.46,424.93,597.67,450.76,272.01,300.14,287.69,328.13,219.52,496.38
1997_2,255.22,336.67,426.9,597.85,452.6,272.32,300.81,289.91,329.64,220.6,497.63
1997_3,256.85,337.88,427.68,599.26,453.83,272.56,301.23,291.22,330.22,221.56,498.92
1997_4,258.75,339.53,428.89,600.02,455.21,272.71,301.49,293.0,331.25,222.61,499.73
1997_5,260.51,341.13,430.16,600.37,456.48,272.89,301.85,294.67,332.12,223.6,501.06
1997_6,262.28,342.68,431.35,600.76,457.67,273.11,302.18,296.35,333.08,224.68,502.02
1997_7,264.12,344.29,432.71,601.47,459.12,273.41,302.62,298.06,334.13,225.8,503.18
1997_8,265.92,345.9,433.97,602.03,460.4,273.58,303.0,299.75,335.12,226.83,504.24
1997_9,267.7,347.48,435.26,602.79,461.79,273.9,303.45,301.39,336.13,227.92,505.41
1997_10,269.44,349.02,436.47,603.17,463.09,274.09,303.78,303.05,337.05,228.9,506.38
1997_11,271.06,350.48,437.56,603.71,464.19,274.28,304.07,304.61,337.92,229.88,507.25
1997_12,272.76,352.02,438.81,604.08,465.43,274.46,304.42,306.22,338.85,230.88,508.25
1998_1,278.39,354.93,438.68,602.85,465.27,274.12,304.09,310.57,339.89,231.38,507.74
1998_2,283.91,357.8,438.65,601.68,465.22,273.93,303.91,314.81,340.99,231.91,507.27
1998_3,289.29,360.58,438.55,600.27,465.07,273.54,303.6,318.95,342.0,232.37,506.81
1998_4,294.5,363.14,438.04,599.02,464.78,272.96,302.99,322.91,342.76,232.77,506.13
1998_5,299.45,365.66,437.97,597.47,464.43,272.48,302.53,326.77,343.65,233.06,505.43
1998_6,304.37,368.17,437.76,596.24,464.2,272.09,302.15,330.55,344.49,233.42,504.8
1998_7,309.11,370.46,437.41,594.8,463.8,271.57,301.64,334.16,345.19,233.7,504.09
1998_8,313.73,372.75,437.06,593.41,463.43,271.08,301.16,337.64,345.88,233.97,503.36
1998_9,318.22,374.9,436.67,591.78,462.97,270.59,300.65,341.0,346.48,234.17,502.5
1998_10,322.52,376.91,436.15,590.21,462.38,269.99,300.06,344.22,347.0,234.26,501.58
1998_11,326.66,378.82,435.59,588.39,461.76,269.4,299.46,347.32,347.46,234.35,500.64
1998_12,330.56,380.58,434.89,586.37,460.89,268.74,298.76,350.28,347.78,234.35,499.4
1999_1,330.69,379.77,432.98,582.83,458.83,267.57,297.36,350.0,346.52,234.08,496.83
1999_2,330.81,378.86,430.97,579.18,456.68,266.3,296.02,349.65,345.26,233.82,494.2
1999_3,330.89,377.85,428.84,575.49,454.51,264.59,294.18,349.28,343.98,233.47,491.52
1999_4,331.07,377.05,426.73,571.76,452.31,263.26,292.73,348.91,342.45,233.16,488.74
1999_5,331.11,376.01,424.42,568.28,449.91,261.98,291.24,348.48,341.31,232.85,486.05
1999_6,331.09,375.01,422.38,564.15,447.49,260.38,289.57,348.04,339.65,232.43,483.14
1999_7,331.18,374.02,420.25,559.96,445.17,259.01,287.99,347.67,338.31,232.12,480.29
1999_8,331.09,372.89,417.94,556.59,442.74,257.49,286.36,347.12,336.8,231.66,477.51
1999_9,331.19,371.9,415.81,552.81,440.43,256.12,284.84,346.71,335.42,231.33,474.71
1999_10,331.17,370.78,413.49,549.01,437.95,254.58,283.19,346.16,333.9,230.92,471.81
1999_11,331.12,369.66,411.16,545.24,435.49,253.08,281.49,345.64,332.39,230.47,468.86
1999_12,330.98,368.52,408.86,541.24,432.96,251.59,279.86,345.06,330.87,230.06,465.92
2000_1,331.87,369.05,408.9,540.51,432.91,252.29,280.46,345.8,331.27,230.5,465.65
2000_2,332.86,369.6,409.02,539.89,433.01,252.84,280.87,346.6,331.72,230.96,465.49
2000_3,333.8,370.09,409.07,539.21,433.03,253.23,281.22,347.29,332.07,231.37,465.26
2000_4,334.69,370.52,408.99,538.33,432.95,253.5,281.44,347.93,332.39,231.75,464.88
2000_5,335.4,370.77,408.67,537.05,432.51,253.74,281.64,348.47,332.48,231.99,464.2
2000_6,336.06,370.99,408.38,535.99,432.13,254.05,281.83,348.95,332.64,232.25,463.58
2000_7,336.79,371.2,408.14,534.94,431.87,254.35,282.07,349.47,332.81,232.53,463.07
2000_8,337.49,371.43,407.87,533.92,431.54,254.67,282.32,349.93,332.97,232.77,462.49
2000_9,338.11,371.57,407.47,532.71,431.06,254.94,282.45,350.3,333.03,232.97,461.75
2000_10,338.65,371.68,407.04,531.31,430.53,255.07,282.47,350.66,332.99,233.05,460.96
2000_11,339.12,371.73,406.58,530.05,429.99,255.33,282.63,350.95,333.01,233.2,460.2
2000_12,339.58,371.71,405.96,528.65,429.27,255.45,282.62,351.2,332.86,233.26,459.22
2001_1,339.27,371.57,405.64,527.11,428.79,254.65,281.81,351.13,332.39,232.75,458.68
2001_2,339.04,371.34,405.39,525.76,428.48,253.73,281.02,350.87,331.9,232.19,458.04
2001_3,338.9,371.16,405.25,524.65,428.34,252.67,280.08,350.68,331.46,231.68,457.54
2001_4,338.68,370.93,404.97,523.36,428.04,251.66,279.16,350.43,330.87,231.11,456.9
2001_5,338.33,370.63,404.61,521.76,427.59,250.61,278.21,350.13,330.33,230.45,456.08
2001_6,337.99,370.32,404.25,520.44,427.21,249.55,277.25,349.83,329.7,229.8,455.34
2001_7,337.64,369.97,403.85,519.01,426.79,248.47,276.24,349.51,329.04,229.15,454.61
2001_8,337.31,369.63,403.45,517.61,426.34,247.39,275.25,349.14,328.4,228.5,453.8
2001_9,336.94,369.26,403.07,516.17,425.9,246.38,274.35,348.75,327.77,227.81,453.01
2001_10,336.52,368.84,402.61,514.75,425.45,245.27,273.29,348.33,327.08,227.13,452.2
2001_11,336.01,368.34,402.04,513.2,424.8,244.05,272.14,347.85,326.27,226.31,451.26
2001_12,335.45,367.79,401.44,511.6,424.09,242.93,271.09,347.28,325.51,225.63,450.28
2002_1,335.83,368.12,401.55,510.72,424.15,243.51,271.61,347.67,325.8,225.73,450.04
2002_2,336.57,368.62,401.89,510.42,424.45,244.27,272.31,348.29,326.35,226.0,450.07
2002_3,337.15,368.99,402.08,509.88,424.63,244.64,272.67,348.74,326.72,226.2,450.02
2002_4,337.76,369.36,402.26,509.28,424.76,245.14,273.15,349.21,327.09,226.39,449.81
2002_5,338.22,369.6,402.2,508.36,424.67,245.53,273.44,349.59,327.3,226.46,449.43
2002_6,338.6,369.8,402.15,507.31,424.52,245.92,273.76,349.93,327.53,226.53,448.95
2002_7,339.01,370.01,402.09,506.53,424.4,246.22,273.97,350.23,327.75,226.62,448.47
2002_8,339.48,370.21,402.13,505.84,424.43,246.78,274.5,350.57,328.02,226.72,448.41
2002_9,339.81,370.36,402.06,504.94,424.26,247.19,274.83,350.79,328.19,226.72,447.97
2002_10,340.13,370.45,401.9,504.01,424.04,247.55,275.15,350.99,328.3,226.69,447.54
2002_11,340.31,370.44,401.64,502.72,423.68,247.84,275.33,351.11,328.33,226.63,446.89
2002_12,340.35,370.35,401.31,501.56,423.24,248.01,275.44,351.02,328.32,226.49,446.17
2003_1,342.45,373.03,404.54,505.14,426.69,249.5,277.14,353.49,330.58,227.75,449.79
2003_2,345.11,376.4,408.65,509.43,430.94,251.52,279.57,356.43,333.52,229.33,453.84
2003_3,347.38,379.35,412.21,513.31,434.74,252.84,281.34,359.0,335.97,230.72,457.61
2003_4,349.74,382.34,415.83,517.15,438.56,254.39,283.14,361.57,338.46,232.11,461.34
2003_5,351.97,385.21,419.38,520.88,442.23,255.99,285.07,364.1,341.0,233.41,465.06
2003_6,354.17,388.15,423.06,524.76,446.1,257.57,286.96,366.63,343.57,234.83,468.86
2003_7,356.48,391.02,426.44,528.29,449.64,259.01,288.77,369.2,345.97,236.12,472.36
2003_8,358.79,393.97,430.06,532.0,453.42,260.53,290.61,371.74,348.49,237.48,476.06
2003_9,361.01,396.88,433.64,535.81,457.17,262.11,292.56,374.22,350.97,238.76,479.78
2003_10,363.19,399.72,437.08,539.48,460.8,263.62,294.36,376.67,353.34,240.04,483.4
2003_11,365.02,402.23,440.39,542.84,464.15,264.86,296.06,378.82,355.56,241.15,486.98
2003_12,367.1,405.0,443.55,546.06,467.51,266.29,297.65,381.23,357.82,242.33,490.01
2004_1,370.41,408.56,447.43,550.15,471.54,270.04,301.43,384.62,361.44,245.03,494.04
2004_2,373.51,411.82,450.9,553.8,475.14,273.56,304.94,387.74,364.78,247.57,497.6
2004_3,376.61,415.06,454.39,557.35,478.72,276.78,308.33,390.84,368.11,250.08,501.12
2004_4,379.62,418.25,457.7,560.7,482.15,279.95,311.57,393.92,371.3,252.52,504.42
2004_5,382.6,421.41,461.03,564.04,485.53,283.26,314.98,396.96,374.51,254.95,507.76
2004_6,385.55,424.51,464.31,567.29,488.86,286.6,318.33,399.97,377.69,257.37,511.07
2004_7,388.52,427.65,467.64,570.71,492.3,289.88,321.67,403.01,380.91,259.85,514.46
2004_8,391.55,430.83,471.04,574.08,495.8,293.25,325.09,406.07,384.13,262.28,517.82
2004_9,394.51,433.97,474.41,577.54,499.25,296.62,328.52,409.07,387.43,264.72,521.28
2004_10,397.48,437.06,477.65,580.88,502.59,299.86,331.82,412.05,390.56,267.09,524.55
2004_11,400.35,440.14,480.89,584.32,505.92,303.15,335.16,415.01,393.68,269.47,527.78
2004_12,403.1,443.19,484.1,587.29,509.16,306.4,338.43,417.89,396.81,271.86,531.02
2005_1,406.31,447.12,489.18,592.9,514.26,309.89,342.11,421.32,400.72,274.85,536.38
2005_2,409.61,451.61,494.2,598.64,519.89,313.22,345.79,425.33,404.58,277.78,541.82
2005_3,413.23,455.96,499.61,604.18,525.36,316.31,349.34,429.13,408.88,281.14,547.29
2005_4,416.62,460.24,504.78,609.9,530.77,319.55,352.89,432.88,412.89,284.27,552.72
2005_5,419.94,464.44,509.91,615.53,536.17,322.73,356.45,436.55,416.82,287.33,558.05
2005_6,423.11,468.57,514.96,620.85,541.33,325.99,360.04,440.14,420.8,290.31,563.34
2005_7,426.45,472.74,520.07,626.37,546.64,329.23,363.64,443.86,424.78,293.43,568.67
2005_8,429.78,477.02,525.25,632.17,552.11,332.52,367.25,447.56,428.79,296.51,574.07
2005_9,433.03,481.17,530.31,637.58,557.35,335.73,370.79,451.16,432.73,299.5,579.4
2005_10,436.31,485.37,535.46,643.13,562.7,338.96,374.39,454.8,436.71,302.53,584.71
2005_11,439.45,489.46,540.4,648.46,567.86,342.16,377.91,458.37,440.54,305.51,589.95
2005_12,442.38,493.53,545.34,653.89,572.93,345.62,381.55,461.84,444.37,308.42,595.03
2006_1,444.83,500.28,556.51,666.35,584.69,348.68,385.81,466.11,450.45,311.06,606.96
2006_2,447.73,507.41,567.74,679.18,596.66,351.53,390.04,470.89,456.65,313.92,619.06
2006_3,450.31,514.19,578.72,691.56,608.36,354.21,394.05,475.26,462.66,316.75,630.84
2006_4,452.77,520.91,589.52,703.18,619.78,357.22,398.46,479.62,468.64,319.27,642.26
2006_5,455.05,527.44,600.24,715.57,631.07,359.81,402.33,483.74,474.36,321.83,653.7
2006_6,457.48,534.04,611.04,727.74,642.5,362.66,406.46,487.98,480.28,324.47,665.28
2006_7,459.7,540.47,621.64,739.68,653.75,365.36,410.47,492.08,485.97,326.99,676.61
2006_8,462.07,547.06,632.36,751.63,665.12,368.16,414.52,496.19,491.79,329.61,688.0
2006_9,464.23,553.48,642.88,763.57,676.25,370.86,418.48,500.21,497.42,332.05,699.26
2006_10,466.36,559.74,653.32,774.81,687.22,373.56,422.44,504.1,503.04,334.49,710.3
2006_11,468.33,565.97,663.61,786.44,698.12,376.05,426.23,507.97,508.45,336.86,721.27
2006_12,470.4,572.2,673.88,797.87,708.95,378.73,430.08,511.75,513.97,339.25,732.16
2007_1,476.39,580.77,684.58,809.44,719.62,383.95,436.06,519.07,521.73,343.96,743.69
2007_2,481.94,588.47,694.25,820.07,729.81,388.56,441.26,525.52,528.61,348.02,752.27
2007_3,486.74,594.93,702.66,829.21,739.14,393.15,446.88,530.77,534.34,351.35,762.36
2007_4,492.34,602.6,712.39,839.71,749.34,397.73,452.55,537.21,541.22,355.45,772.54
2007_5,497.74,610.1,721.81,849.91,759.14,402.37,457.86,543.45,547.86,359.38,782.34
2007_6,503.09,617.51,731.14,860.16,768.93,407.02,463.34,549.72,554.43,363.29,792.24
2007_7,508.63,625.09,740.81,870.36,779.0,411.79,468.94,556.08,561.33,367.36,802.26
2007_8,514.1,632.64,750.25,880.65,788.93,416.46,474.48,562.44,567.94,371.3,812.16
2007_9,519.66,640.28,759.93,891.32,799.17,421.23,480.02,568.78,574.8,375.31,822.36
2007_10,525.11,647.8,769.45,901.48,809.04,425.96,485.62,575.01,581.49,379.25,832.2
2007_11,530.18,654.95,778.58,911.28,818.58,430.5,490.97,580.95,587.99,383.02,841.89
2007_12,535.68,662.36,787.95,921.18,828.3,435.17,496.47,587.11,594.61,386.93,851.39
2008_1,544.34,671.04,796.3,929.9,836.89,441.68,503.25,595.91,602.14,392.62,860.05
2008_2,554.12,679.89,804.52,938.49,845.34,447.92,509.85,604.85,609.89,399.17,868.54
2008_3,562.55,688.32,812.72,947.41,854.03,453.69,516.19,613.39,617.33,404.47,877.06
2008_4,571.42,696.81,820.71,955.88,862.29,459.57,522.48,621.94,624.64,410.25,885.17
2008_5,580.11,705.16,828.5,963.85,870.32,465.5,528.74,630.48,631.81,415.87,893.25
2008_6,588.87,713.5,836.21,971.95,878.29,471.3,535.0,638.96,639.0,421.51,901.09
2008_7,597.61,721.68,843.99,980.24,886.4,477.2,541.29,647.43,646.2,427.18,909.11
2008_8,606.48,730.13,852.05,988.65,894.73,483.2,547.66,655.96,653.62,432.87,917.4
2008_9,615.19,738.46,860.11,996.82,902.82,489.24,554.09,664.36,660.99,438.51,925.44
2008_10,623.95,746.84,867.84,1004.83,910.95,495.08,560.42,672.8,668.32,444.17,933.43
2008_11,632.62,755.02,875.41,1012.8,918.86,501.0,566.63,681.12,675.16,449.67,941.17
2008_12,641.77,764.5,884.48,1022.65,927.53,507.4,573.32,690.74,683.47,455.82,950.69
2009_1,641.2,765.65,888.42,1025.69,931.71,521.11,585.91,690.56,689.83,459.82,954.01
2009_2,641.71,768.76,894.42,1031.34,937.53,535.33,598.99,692.18,697.63,464.46,959.56
2009_3,641.76,771.31,899.67,1035.98,942.62,548.85,611.42,693.32,704.69,468.69,964.49
2009_4,641.99,773.97,905.21,1041.32,947.98,562.17,623.73,694.49,712.28,473.04,969.79
2009_5,641.94,776.32,910.1,1045.73,952.66,574.86,635.28,695.55,718.79,477.05,974.27
2009_6,641.95,778.71,915.01,1050.22,957.34,587.44,646.86,696.59,725.33,480.99,978.79
2009_7,642.01,781.07,920.07,1054.49,962.17,599.89,658.31,697.65,731.99,484.97,983.48
2009_8,642.14,783.57,925.19,1059.29,967.16,612.02,669.49,698.8,738.61,488.87,988.15
2009_9,642.04,785.74,929.93,1063.47,971.7,623.99,680.52,699.62,745.1,492.58,992.69
2009_10,641.95,787.9,934.72,1067.67,976.24,635.71,691.26,700.33,751.2,496.24,996.98
2009_11,642.17,790.12,939.49,1072.33,980.72,647.11,701.96,701.98,757.83,499.83,1001.53
2009_12,642.12,793.34,945.18,1078.01,985.78,659.09,712.66,703.1,764.44,503.99,1007.73
2010_1,646.71,798.11,950.47,1082.67,991.87,662.77,716.81,707.48,768.58,506.73,1012.3
2010_2,652.18,804.27,957.3,1089.91,998.86,667.48,721.81,713.15,774.13,510.5,1019.19
2010_3,657.78,810.61,964.37,1097.27,1006.26,671.46,726.5,719.0,779.8,514.37,1026.47
2010_4,663.3,816.8,971.15,1104.05,1013.3,675.7,731.16,724.66,785.3,518.12,1033.43
2010_5,668.71,822.93,977.76,1110.98,1020.17,679.81,735.7,730.29,790.67,521.75,1040.16
2010_6,673.95,828.82,984.29,1117.49,1026.83,684.0,740.38,735.79,795.95,525.33,1046.82
2010_7,679.36,834.92,990.99,1124.46,1033.82,688.18,745.02,741.49,801.38,529.0,1053.66
2010_8,684.76,840.92,997.55,1131.14,1040.63,692.37,749.63,747.08,806.73,532.73,1060.43
2010_9,690.13,847.01,1004.37,1138.15,1047.66,696.72,754.46,752.6,812.23,536.34,1067.23
2010_10,695.39,852.9,1010.88,1144.48,1054.24,700.66,758.85,758.06,817.45,539.74,1073.81
2010_11,700.63,858.83,1017.17,1151.42,1060.86,704.76,763.4,763.52,822.59,543.37,1080.45
2010_12,705.57,864.56,1023.36,1157.49,1067.19,708.66,767.71,768.87,827.55,546.7,1086.57
2011_1,710.69,869.87,1028.75,1162.6,1072.66,713.15,772.15,773.97,832.27,550.68,1091.7
2011_2,716.04,875.23,1034.4,1167.97,1078.51,717.18,776.51,779.09,837.11,554.76,1097.38
2011_3,721.14,880.62,1039.99,1173.36,1084.3,720.85,780.43,784.25,841.96,558.73,1102.88
2011_4,726.19,885.73,1045.04,1178.09,1089.53,724.51,784.43,789.15,846.36,562.62,1107.89
2011_5,731.2,890.86,1050.02,1182.78,1094.67,728.12,788.3,794.18,850.7,566.4,1112.85
2011_6,736.17,895.9,1055.16,1187.75,1099.9,731.93,792.36,799.19,855.18,570.22,1117.94
2011_7,741.24,901.05,1060.39,1192.64,1105.3,735.8,796.52,804.18,859.76,574.11,1123.14
2011_8,746.42,906.33,1065.86,1197.81,1110.95,739.84,800.73,809.24,864.45,578.1,1128.44
2011_9,751.46,911.4,1071.0,1202.71,1116.18,743.66,804.74,814.11,869.01,582.01,1133.62
2011_10,756.49,916.43,1075.96,1207.47,1121.32,747.27,808.63,819.02,873.24,585.78,1138.44
2011_11,761.25,921.37,1080.89,1211.86,1126.26,750.89,812.51,823.82,877.6,589.51,1143.23
2011_12,766.05,926.32,1085.82,1216.76,1131.27,754.64,816.39,828.64,881.89,593.21,1148.1
2012_1,770.86,933.63,1095.16,1226.4,1141.19,754.91,817.93,834.43,886.4,595.07,1157.81
2012_2,775.98,941.16,1105.09,1237.08,1151.76,754.87,819.49,840.42,891.29,596.81,1168.32
2012_3,780.82,948.45,1114.6,1247.5,1161.89,754.34,820.58,846.16,895.87,598.64,1178.25
2012_4,785.69,955.61,1123.88,1257.12,1171.62,753.66,821.51,851.92,900.33,600.33,1187.8
2012_5,790.55,962.84,1133.08,1266.49,1181.61,753.41,822.69,857.65,904.85,602.04,1197.66
2012_6,795.23,969.85,1142.09,1276.47,1191.19,752.84,823.65,863.27,909.1,603.64,1207.15
2012_7,800.08,977.07,1151.42,1286.16,1201.11,752.61,824.9,868.97,913.59,605.39,1216.96
2012_8,804.8,984.0,1160.32,1295.56,1210.6,752.09,825.77,874.54,917.78,606.99,1226.39
2012_9,809.63,991.21,1169.62,1305.69,1220.47,751.71,826.92,880.17,922.2,608.72,1236.1
2012_10,814.19,998.08,1178.64,1314.81,1230.02,751.16,827.91,885.63,926.58,610.17,1245.39
2012_11,818.62,1004.94,1187.32,1323.73,1239.26,750.71,828.85,890.99,930.5,611.69,1254.42
2012_12,824.01,1013.39,1197.79,1336.37,1249.7,750.89,830.33,897.87,936.07,614.23,1266.86
2013_1,901.93,1173.27,1435.52,1612.63,1504.73,807.44,917.94,1008.18,1067.3,639.81,1526.85
2013_2,905.75,1176.09,1435.5,1597.88,1503.27,804.23,913.98,1012.41,1065.62,636.65,1515.56
2013_3,910.55,1181.23,1442.58,1606.93,1511.03,807.44,917.29,1016.95,1069.51,639.64,1523.55
2013_4,916.55,1187.74,1448.44,1629.84,1516.07,809.42,919.44,1023.16,1076.83,640.85,1523.98
2013_5,920.91,1193.59,1452.53,1613.41,1520.58,809.92,920.44,1029.2,1077.44,641.54,1530.15
2013_6,927.85,1199.76,1459.31,1615.55,1526.48,811.82,924.2,1035.89,1081.99,643.17,1537.14
2013_7,940.31,1210.13,1471.48,1650.42,1537.82,820.94,934.96,1045.12,1093.16,651.24,1561.93
2013_8,938.64,1212.8,1473.53,1633.9,1542.88,817.63,931.41,1046.81,1092.02,647.64,1552.68
2013_9,944.26,1217.7,1476.68,1634.21,1544.34,818.7,931.79,1052.0,1094.99,649.39,1554.97
2013_10,949.02,1222.86,1482.67,1638.54,1551.77,820.27,935.1,1056.71,1098.34,650.18,1558.79
2013_11,955.96,1228.11,1487.25,1641.29,1557.07,823.76,937.33,1062.35,1101.61,652.47,1571.11
2013_12,961.6,1235.49,1498.8,1678.32,1565.71,829.23,948.12,1068.22,1112.49,655.98,1592.32
2014_1,965.19,1239.9,1501.05,1652.59,1570.34,829.66,946.16,1072.38,1111.47,656.23,1595.34
2014_2,966.77,1243.58,1505.8,1664.87,1576.14,831.9,948.27,1074.91,1114.54,658.14,1585.11
2014_3,970.75,1250.44,1516.66,1677.93,1588.08,837.89,954.36,1079.48,1122.12,661.11,1595.42
2014_4,973.79,1255.35,1522.91,1683.03,1594.34,840.7,959.56,1083.09,1127.2,663.92,1601.15
2014_5,977.43,1259.11,1527.55,1709.22,1599.44,849.97,967.16,1088.8,1132.16,665.55,1622.18
2014_6,986.82,1268.3,1540.42,1698.96,1614.51,855.32,974.57,1094.5,1141.11,672.4,1629.77
2014_7,986.71,1269.77,1542.4,1718.09,1611.85,859.18,977.79,1096.5,1140.81,671.17,1625.13
2014_8,984.83,1272.68,1544.55,1702.37,1616.12,856.21,974.94,1097.19,1142.43,671.38,1622.51
2014_9,987.51,1276.76,1549.02,1704.32,1620.54,861.08,977.75,1100.02,1146.33,673.18,1626.35
2014_10,991.22,1281.66,1558.09,1708.77,1627.22,864.08,984.68,1104.31,1152.01,675.35,1641.54
2014_11,1001.18,1290.3,1571.43,1746.0,1645.48,874.5,995.87,1111.73,1162.58,683.12,1662.99
2014_12,1000.05,1293.37,1574.06,1750.04,1648.83,877.09,998.41,1112.65,1163.92,681.91,1666.78
2015_1,991.5,1284.93,1563.24,1717.31,1634.23,866.46,985.69,1104.34,1153.98,676.44,1638.65
2015_2,984.62,1279.62,1559.99,1715.11,1632.85,862.65,982.22,1098.3,1149.67,674.68,1638.01
2015_3,976.93,1273.44,1555.27,1708.93,1626.21,858.49,977.65,1091.23,1145.34,672.48,1630.43
2015_4,972.55,1267.07,1551.81,1704.48,1620.1,859.03,980.03,1086.0,1143.56,670.64,1641.25
