Unnamed: 0,0,1,2,3,4,5,6,7
1995_3,376.27,222.46,409.94,198.58,177.47,259.43,201.06,298.05
1995_4,381.46,226.97,415.19,200.72,181.23,263.52,203.18,302.2
1995_5,386.55,231.38,420.45,202.77,184.89,267.28,205.24,306.28
1995_6,391.71,235.86,425.74,204.81,188.53,271.22,207.33,310.37
1995_7,396.88,240.35,431.01,206.87,192.16,275.18,209.4,314.47
1995_8,402.14,244.81,436.48,208.92,195.7,279.14,211.48,318.64
1995_9,407.23,249.25,441.65,211.0,199.2,283.06,213.57,322.7
1995_10,412.39,253.75,446.9,213.08,202.67,287.06,215.63,326.79
1995_11,417.35,258.07,451.93,215.04,206.04,290.85,217.65,330.73
1995_12,422.35,262.39,456.86,217.04,209.36,294.61,219.65,334.73
1996_1,428.41,263.44,463.01,219.62,209.84,297.95,222.33,339.71
1996_2,434.52,264.45,469.03,222.41,210.32,301.32,224.99,344.57
1996_3,440.56,265.52,474.97,225.0,210.87,304.76,227.67,349.51
1996_4,446.41,266.23,480.94,227.5,211.18,307.77,230.22,354.27
1996_5,452.29,267.26,486.73,230.07,211.61,311.07,232.81,359.08
1996_6,458.0,268.09,492.31,232.59,211.95,314.07,235.33,363.7
1996_7,463.82,269.03,497.89,235.11,212.35,317.27,237.88,368.42
1996_8,469.4,269.93,503.55,237.58,212.73,320.37,240.41,373.04
1996_9,475.04,270.81,509.04,240.11,213.03,323.44,242.94,377.69
1996_10,480.78,271.77,514.69,242.58,213.45,326.6,245.44,382.26
1996_11,486.26,272.62,519.97,244.99,213.64,329.6,247.89,386.75
1996_12,491.56,273.42,525.21,247.38,213.93,332.45,250.26,391.17
1997_1,492.72,273.85,525.99,249.32,215.34,333.8,252.23,392.65
1997_2,494.2,274.23,527.43,251.58,216.47,335.34,254.38,394.8
1997_3,495.61,274.5,528.17,253.0,217.45,336.03,255.94,395.78
1997_4,496.73,274.63,529.24,254.9,218.56,337.1,257.84,397.21
1997_5,498.04,274.84,529.82,256.65,219.59,338.06,259.6,398.63
1997_6,499.16,275.05,530.56,258.42,220.73,339.08,261.37,400.0
1997_7,500.47,275.35,531.5,260.2,221.89,340.2,263.19,401.46
1997_8,501.65,275.54,532.37,261.97,222.98,341.26,264.99,402.87
1997_9,502.97,275.87,533.35,263.7,224.11,342.33,266.75,404.3
1997_10,504.12,276.07,534.11,265.47,225.14,343.33,268.49,405.67
1997_11,505.12,276.25,534.72,267.13,226.17,344.25,270.12,406.93
1997_12,506.26,276.44,535.59,268.79,227.21,345.25,271.82,408.3
1998_1,505.89,276.1,534.76,274.37,227.67,346.38,277.43,409.35
1998_2,505.58,275.91,534.07,279.77,228.16,347.56,282.91,410.43
1998_3,505.23,275.54,533.23,285.08,228.58,348.64,288.28,411.44
1998_4,504.68,274.94,532.34,290.22,228.94,349.45,293.45,412.23
1998_5,504.1,274.46,531.31,295.13,229.2,350.43,298.41,413.08
1998_6,503.61,274.07,530.53,300.0,229.51,351.34,303.32,413.93
1998_7,503.01,273.55,529.5,304.63,229.76,352.12,308.05,414.58
1998_8,502.41,273.06,528.51,309.19,230.0,352.87,312.64,415.27
1998_9,501.69,272.56,527.41,313.64,230.16,353.54,317.1,415.85
1998_10,500.89,271.96,526.23,317.88,230.21,354.13,321.38,416.3
1998_11,500.07,271.37,524.95,321.97,230.27,354.65,325.51,416.71
1998_12,498.94,270.7,523.49,325.89,230.24,355.02,329.43,416.95
1999_1,496.51,269.49,520.62,326.07,230.04,353.76,329.58,415.46
1999_2,493.96,268.24,517.67,326.15,229.85,352.5,329.68,413.85
1999_3,491.39,266.51,514.66,326.3,229.58,351.17,329.74,412.2
1999_4,488.7,265.19,511.68,326.36,229.33,349.7,329.92,410.61
1999_5,486.03,263.88,508.64,326.44,229.09,348.45,329.95,408.78
1999_6,483.31,262.28,505.29,326.47,228.74,346.88,329.95,407.09
1999_7,480.57,260.89,502.1,326.61,228.51,345.53,330.04,405.38
1999_8,477.82,259.37,499.04,326.5,228.12,344.0,329.96,403.52
1999_9,475.15,257.98,495.93,326.63,227.86,342.62,330.05,401.8
1999_10,472.34,256.45,492.75,326.57,227.52,341.09,330.02,399.93
1999_11,469.48,254.92,489.58,326.56,227.15,339.56,329.97,398.08
1999_12,466.63,253.43,486.25,326.44,226.8,338.04,329.84,396.19
2000_1,466.43,254.12,485.8,327.32,227.24,338.43,330.75,396.41
2000_2,466.36,254.64,485.51,328.34,227.68,338.88,331.73,396.69
2000_3,466.22,255.03,485.11,329.24,228.08,339.23,332.65,396.9
2000_4,465.92,255.3,484.55,330.11,228.44,339.54,333.53,397.02
2000_5,465.32,255.55,483.71,330.82,228.68,339.62,334.24,396.92
2000_6,464.76,255.85,482.92,331.46,228.93,339.76,334.91,396.82
2000_7,464.32,256.15,482.23,332.21,229.19,339.92,335.65,396.73
2000_8,463.83,256.48,481.49,332.87,229.42,340.06,336.33,396.64
2000_9,463.16,256.73,480.61,333.47,229.61,340.11,336.94,396.44
2000_10,462.45,256.85,479.63,334.07,229.68,340.06,337.49,396.22
2000_11,461.75,257.1,478.64,334.6,229.82,340.06,337.97,395.94
2000_12,460.85,257.21,477.57,335.04,229.87,339.9,338.44,395.56
2001_1,460.39,256.38,476.8,334.99,229.38,339.4,338.24,395.41
2001_2,459.87,255.47,475.94,334.7,228.83,338.95,337.99,395.18
2001_3,459.5,254.42,475.21,334.56,228.34,338.56,337.83,395.04
2001_4,458.98,253.42,474.28,334.32,227.79,338.03,337.6,394.8
2001_5,458.26,252.37,473.26,334.02,227.15,337.51,337.26,394.48
2001_6,457.63,251.32,472.31,333.69,226.52,336.94,336.93,394.17
2001_7,456.98,250.23,471.34,333.38,225.89,336.32,336.59,393.82
2001_8,456.27,249.17,470.34,333.03,225.26,335.73,336.25,393.46
2001_9,455.62,248.16,469.33,332.71,224.59,335.15,335.87,393.08
2001_10,454.89,247.04,468.37,332.28,223.93,334.49,335.46,392.66
2001_11,454.04,245.8,467.18,331.79,223.13,333.73,334.95,392.14
2001_12,453.14,244.71,465.97,331.25,222.47,333.0,334.38,391.56
2002_1,453.0,245.28,465.54,331.53,222.54,333.29,334.79,391.77
2002_2,453.14,246.04,465.43,332.44,222.77,333.84,335.53,392.15
2002_3,453.16,246.41,465.21,332.98,222.93,334.21,336.08,392.41
2002_4,453.06,246.91,464.91,333.58,223.09,334.58,336.67,392.65
2002_5,452.73,247.29,464.35,334.05,223.12,334.78,337.15,392.73
2002_6,452.37,247.67,463.76,334.45,223.16,334.99,337.54,392.78
2002_7,451.93,247.98,463.22,334.83,223.21,335.19,337.95,392.84
2002_8,451.92,248.53,462.82,335.33,223.28,335.46,338.4,392.92
2002_9,451.59,248.92,462.23,335.63,223.25,335.63,338.72,392.92
2002_10,451.22,249.29,461.64,335.96,223.18,335.73,339.04,392.85
2002_11,450.64,249.57,460.82,336.22,223.08,335.75,339.23,392.68
2002_12,449.98,249.75,459.96,336.16,222.91,335.72,339.25,392.43
2003_1,453.57,251.22,463.44,338.34,224.15,338.06,341.38,395.53
2003_2,457.87,253.27,467.6,340.92,225.68,341.11,344.05,399.38
2003_3,461.7,254.65,471.36,343.22,227.04,343.68,346.31,402.77
2003_4,465.56,256.19,475.11,345.6,228.4,346.29,348.64,406.2
2003_5,469.36,257.8,478.7,347.79,229.66,348.92,350.87,409.51
2003_6,473.28,259.4,482.56,350.0,231.04,351.59,353.08,412.94
2003_7,476.85,260.87,486.05,352.3,232.31,354.08,355.37,416.2
2003_8,480.67,262.39,489.72,354.55,233.63,356.71,357.66,419.59
2003_9,484.48,264.01,493.41,356.73,234.87,359.3,359.87,422.96
2003_10,488.18,265.52,497.03,358.91,236.13,361.78,362.04,426.22
2003_11,491.84,266.82,500.26,360.75,237.19,364.1,363.87,429.21
2003_12,494.98,268.23,503.54,362.8,238.35,366.45,365.97,432.35
2004_1,499.09,271.96,507.56,366.15,240.97,370.09,369.27,436.09
2004_2,502.73,275.47,511.08,369.2,243.43,373.45,372.34,439.48
2004_3,506.35,278.73,514.57,372.26,245.87,376.79,375.41,442.87
2004_4,509.76,281.91,517.91,375.25,248.23,379.98,378.42,446.17
2004_5,513.18,285.24,521.24,378.18,250.59,383.2,381.39,449.43
2004_6,516.58,288.57,524.5,381.16,252.93,386.4,384.34,452.65
2004_7,520.04,291.87,527.86,384.08,255.34,389.62,387.31,455.91
2004_8,523.52,295.23,531.2,387.09,257.7,392.86,390.32,459.22
2004_9,527.06,298.61,534.62,389.98,260.06,396.16,393.27,462.49
2004_10,530.4,301.86,537.89,392.97,262.35,399.3,396.22,465.69
2004_11,533.73,305.16,541.18,395.86,264.66,402.43,399.1,468.88
2004_12,537.03,308.41,544.28,398.63,266.97,405.57,401.86,472.02
2005_1,542.48,311.87,549.65,401.63,269.94,409.56,405.01,476.64
2005_2,548.05,315.2,555.12,405.05,272.85,413.52,408.4,481.71
2005_3,553.63,318.37,560.6,408.66,276.2,417.93,411.94,486.63
2005_4,559.17,321.63,566.03,412.03,279.31,422.03,415.31,491.52
2005_5,564.6,324.85,571.53,415.36,282.36,426.07,418.61,496.34
2005_6,569.98,328.12,576.73,418.44,285.32,430.13,421.79,501.05
2005_7,575.41,331.39,582.09,421.75,288.43,434.21,425.12,505.84
2005_8,580.95,334.7,587.55,425.03,291.49,438.31,428.44,510.74
2005_9,586.35,337.93,592.85,428.28,294.46,442.34,431.67,515.49
2005_10,591.81,341.17,598.22,431.55,297.48,446.42,434.93,520.31
2005_11,597.11,344.41,603.42,434.69,300.44,450.35,438.07,524.98
2005_12,602.33,347.82,608.58,437.45,303.33,454.27,441.04,529.63
2006_1,614.44,350.91,620.66,439.99,305.95,460.74,443.47,539.25
2006_2,626.76,353.86,632.82,442.65,308.8,467.34,446.34,549.15
2006_3,638.74,356.64,644.74,445.48,311.63,473.72,448.89,558.7
2006_4,650.46,359.73,655.99,447.92,314.13,480.05,451.36,568.16
2006_5,662.08,362.4,667.82,450.21,316.69,486.18,453.64,577.43
2006_6,673.87,365.31,679.45,452.64,319.32,492.47,456.04,586.79
2006_7,685.42,368.1,690.91,454.77,321.84,498.55,458.27,595.98
2006_8,697.04,370.95,702.43,457.06,324.46,504.74,460.59,605.31
2006_9,708.51,373.7,713.75,459.33,326.88,510.76,462.76,614.44
2006_10,719.78,376.49,724.79,461.45,329.32,516.76,464.86,623.42
2006_11,730.94,379.06,735.96,463.51,331.68,522.56,466.86,632.37
2006_12,742.06,381.78,746.85,465.17,334.07,528.43,468.88,641.29
2007_1,753.3,387.01,758.7,471.68,338.7,536.41,474.99,651.29
2007_2,762.59,391.65,768.99,477.22,342.68,543.52,480.54,660.37
2007_3,772.84,396.31,777.16,481.59,345.93,549.57,485.19,668.13
2007_4,783.27,401.01,787.45,487.29,349.95,556.72,490.76,677.17
2007_5,793.24,405.64,797.26,492.63,353.8,563.61,496.15,685.97
2007_6,803.3,410.34,807.14,497.95,357.63,570.43,501.51,694.73
2007_7,813.55,415.15,817.17,503.46,361.62,577.59,507.01,703.67
2007_8,823.65,419.88,827.21,508.89,365.48,584.47,512.5,712.53
2007_9,834.04,424.67,837.49,514.4,369.41,591.57,518.01,721.59
2007_10,844.09,429.47,847.34,519.71,373.27,598.54,523.42,730.43
2007_11,853.93,434.05,856.95,524.81,376.95,605.27,528.47,738.91
2007_12,863.7,438.79,866.59,530.13,380.78,612.14,533.9,747.64
2008_1,872.5,445.27,875.21,539.12,386.37,619.84,542.67,756.17
2008_2,881.14,451.51,883.68,548.03,392.91,627.72,552.21,764.68
2008_3,889.81,457.35,892.21,556.91,398.09,635.29,560.73,773.04
2008_4,898.11,463.27,900.44,565.72,403.79,642.76,569.55,781.29
2008_5,906.33,469.19,908.45,574.4,409.33,650.07,578.26,789.38
2008_6,914.33,475.05,916.29,583.05,414.89,657.39,586.98,797.43
2008_7,922.5,480.98,924.27,591.84,420.48,664.72,595.71,805.4
2008_8,930.92,486.98,932.67,600.65,426.1,672.27,604.52,813.65
2008_9,939.15,493.07,940.64,609.15,431.64,679.81,613.2,821.73
2008_10,947.32,498.93,948.67,617.8,437.24,687.21,621.91,829.85
2008_11,955.25,504.87,956.55,627.14,442.65,694.24,630.53,837.78
2008_12,964.43,511.23,966.76,635.92,448.71,702.64,639.88,847.09
2009_1,968.27,524.96,969.13,635.29,452.11,708.53,639.13,849.65
2009_2,973.96,539.12,974.78,635.69,456.13,715.88,639.64,854.39
2009_3,978.98,552.6,979.6,635.58,459.76,722.5,639.68,858.52
2009_4,984.39,565.88,984.86,635.85,463.53,729.57,639.87,862.73
2009_5,988.97,578.52,989.29,635.89,466.97,735.68,639.87,866.55
2009_6,993.61,591.06,993.77,635.95,470.36,741.82,639.89,870.39
2009_7,998.42,603.48,998.35,636.14,473.79,748.07,639.96,874.23
2009_8,1003.16,615.57,1003.13,636.04,477.16,754.31,640.09,878.22
2009_9,1007.77,627.51,1007.48,636.01,480.34,760.33,639.97,881.83
2009_10,1012.24,639.19,1011.75,635.85,483.48,766.11,639.82,885.44
2009_11,1016.8,650.62,1016.16,636.61,486.57,772.21,640.33,889.02
2009_12,1022.41,662.42,1022.8,636.45,490.22,778.51,640.22,893.76
2010_1,1027.79,666.16,1026.94,640.75,492.89,782.85,644.64,898.93
2010_2,1034.83,670.86,1033.78,646.21,496.58,788.56,650.09,905.54
2010_3,1042.26,674.92,1041.05,651.76,500.37,794.4,655.65,912.41
2010_4,1049.31,679.18,1048.04,657.15,504.05,800.05,661.12,919.03
2010_5,1056.13,683.31,1054.81,662.54,507.61,805.57,666.52,925.56
2010_6,1062.92,687.55,1061.42,667.82,511.11,810.99,671.76,931.89
2010_7,1069.86,691.77,1068.31,673.14,514.71,816.58,677.16,938.45
2010_8,1076.73,695.97,1074.94,678.41,518.37,822.07,682.54,944.88
2010_9,1083.7,700.35,1081.87,683.84,521.9,827.73,687.87,951.44
2010_10,1090.39,704.33,1088.31,689.05,525.23,833.11,693.12,957.73
2010_11,1097.08,708.45,1094.9,694.27,528.78,838.39,698.34,964.04
2010_12,1103.36,712.38,1101.15,699.33,532.05,843.49,703.32,970.17
2011_1,1108.6,716.82,1106.32,704.19,535.99,848.32,708.42,975.58
2011_2,1114.42,720.86,1111.91,709.26,540.04,853.29,713.69,981.11
2011_3,1120.05,724.51,1117.2,714.59,543.98,858.22,718.82,986.67
2011_4,1125.19,728.24,1122.23,719.53,547.86,862.73,723.81,991.81
2011_5,1130.21,731.87,1127.2,724.56,551.61,867.18,728.83,996.97
2011_6,1135.42,735.71,1132.29,729.45,555.42,871.76,733.82,1002.1
2011_7,1140.74,739.6,1137.5,734.47,559.29,876.44,738.87,1007.33
2011_8,1146.18,743.62,1142.8,739.61,563.25,881.25,744.01,1012.73
2011_9,1151.45,747.44,1147.77,744.64,567.14,885.9,748.99,1017.87
2011_10,1156.4,751.08,1152.73,749.64,570.88,890.26,754.01,1022.93
2011_11,1161.3,754.74,1157.27,754.55,574.6,894.7,758.8,1027.9
2011_12,1166.24,758.47,1162.09,759.0,578.27,899.1,763.61,1032.89
2012_1,1176.15,758.76,1171.97,763.88,580.24,904.16,768.4,1041.74
2012_2,1186.8,758.81,1182.37,769.03,582.03,909.64,773.49,1050.93
2012_3,1196.95,758.36,1192.37,773.92,583.94,914.78,778.29,1059.83
2012_4,1206.71,757.79,1201.94,778.9,585.71,919.81,783.16,1068.48
2012_5,1216.72,757.59,1211.87,783.67,587.5,924.85,787.99,1077.24
2012_6,1226.38,757.11,1221.27,788.3,589.19,929.64,792.68,1085.76
2012_7,1236.35,756.95,1231.02,793.07,591.03,934.7,797.49,1094.51
2012_8,1245.88,756.48,1240.45,797.8,592.71,939.44,802.19,1102.9
2012_9,1255.79,756.19,1250.13,802.64,594.52,944.43,806.99,1111.64
2012_10,1265.31,755.71,1259.48,807.18,596.06,949.32,811.54,1120.04
2012_11,1274.48,755.32,1268.66,811.6,597.65,953.82,815.97,1128.34
2012_12,1286.2,755.51,1281.21,817.4,600.29,959.86,821.58,1138.3
2013_1,1550.2,813.99,1534.92,897.6,622.4,1101.16,898.57,1350.23
2013_2,1541.82,810.5,1532.95,896.07,619.18,1099.55,902.79,1352.72
2013_3,1550.35,813.62,1541.21,899.43,622.09,1104.04,907.38,1358.75
2013_4,1552.2,815.95,1546.96,905.94,622.87,1110.72,913.48,1365.09
2013_5,1557.25,816.17,1549.9,910.28,623.66,1112.1,918.49,1370.74
2013_6,1564.02,818.42,1554.67,918.83,625.19,1116.91,925.55,1377.23
2013_7,1586.25,827.69,1569.31,935.01,633.15,1128.75,936.61,1386.71
2013_8,1580.2,824.2,1570.36,926.74,629.44,1127.69,936.13,1390.93
2013_9,1582.27,825.13,1573.72,935.88,631.21,1130.56,941.84,1394.92
2013_10,1587.13,826.88,1577.9,939.86,631.85,1134.44,946.51,1400.82
2013_11,1597.92,829.98,1583.34,946.54,633.93,1138.05,952.9,1405.97
2013_12,1616.72,836.61,1596.0,950.31,637.07,1149.11,958.24,1413.83
2014_1,1619.77,836.25,1601.23,957.48,637.52,1148.28,962.22,1418.71
2014_2,1612.32,838.55,1603.58,957.5,639.32,1151.58,963.83,1423.91
2014_3,1623.56,844.53,1614.06,961.02,641.97,1159.5,967.71,1432.61
2014_4,1629.89,847.87,1619.41,963.33,644.59,1164.71,970.77,1438.34
2014_5,1647.16,856.06,1629.05,974.96,646.04,1169.22,975.24,1442.92
2014_6,1655.72,862.17,1638.34,980.89,652.82,1179.14,982.81,1453.5
2014_7,1653.22,865.63,1636.79,982.43,651.42,1179.15,983.65,1455.15
2014_8,1651.07,862.95,1640.97,974.88,651.57,1180.46,982.11,1459.3
2014_9,1654.95,867.27,1644.55,977.37,653.14,1184.21,984.71,1464.03
2014_10,1669.8,871.06,1652.4,980.31,655.25,1190.54,988.44,1469.71
2014_11,1688.65,881.6,1671.09,992.41,662.61,1201.72,997.12,1480.93
2014_12,1692.47,884.08,1671.68,986.36,661.15,1203.11,996.83,1484.21
2015_1,1667.64,873.14,1658.17,982.26,656.25,1192.66,988.11,1475.62
2015_2,1666.64,869.25,1654.8,976.3,654.71,1188.47,981.43,1471.51
2015_3,1659.34,865.17,1648.64,967.54,652.51,1184.1,973.75,1465.8
2015_4,1666.61,866.09,1644.12,960.65,650.96,1181.93,968.91,1459.71
2015_5,1652.39,857.5,1641.16,963.96,650.13,1175.49,965.39,1456.03
2015_6,1641.72,854.37,1630.82,956.46,645.78,1167.56,957.85,1449.89
2015_7,1638.17,851.26,1629.8,950.18,643.27,1162.36,951.89,1444.92
2015_8,1629.87,841.58,1618.98,937.04,638.38,1154.85,941.38,1438.41
2015_9,1624.97,838.11,1613.55,925.84,635.53,1150.49,932.8,1432.99
2015_10,1618.88,834.98,1605.91,918.57,633.11,1144.35,925.42,1425.51
2015_11,1607.39,828.48,1596.51,911.07,629.64,1137.06,917.19,1417.31
2015_12,1604.73,824.69,1590.58,905.73,627.56,1133.33,912.3,1412.18
2016_1,1621.59,824.91,1604.07,906.24,630.25,1136.91,915.08,1417.17
2016_2,1617.79,817.69,1600.56,904.57,624.22,1132.87,914.5,1417.8
2016_3,1613.75,810.6,1598.05,906.05,621.41,1129.68,912.22,1419.53
2016_4,1613.26,806.88,1602.61,905.08,621.26,1130.21,912.33,1421.69
2016_5,1613.38,801.58,1601.37,905.45,618.23,1128.44,912.49,1423.5
2016_6,1619.68,796.37,1605.89,915.53,617.52,1127.94,916.67,1426.19
2016_7,1630.53,795.63,1611.15,916.41,618.7,1130.14,918.44,1429.9
2016_8,1624.95,791.81,1610.33,916.69,617.35,1128.44,917.73,1430.33
2016_9,1620.51,781.27,1608.71,906.46,611.06,1123.87,912.99,1429.86
2016_10,1621.11,776.13,1609.5,906.35,611.05,1121.97,913.06,1430.81
2016_11,1638.37,775.0,1615.57,908.74,608.89,1123.2,914.0,1432.91
2016_12,1641.64,771.68,1618.84,910.82,608.49,1124.09,915.3,1435.74
2017_1,1632.58,769.61,1621.25,911.21,607.15,1125.3,916.98,1442.14
2017_2,1643.86,772.02,1631.35,916.39,610.27,1130.73,921.27,1449.79
2017_3,1655.95,776.16,1642.43,920.28,613.39,1137.56,925.49,1459.26
2017_4,1666.12,779.42,1652.08,924.3,616.14,1143.41,929.34,1467.26
2017_5,1673.05,780.63,1659.55,928.25,617.19,1146.93,932.92,1474.49
2017_6,1680.95,783.06,1667.58,930.95,619.52,1151.94,936.14,1482.11
2017_7,1689.12,785.8,1675.66,934.99,621.98,1157.23,940.07,1489.99
2017_8,1696.65,786.7,1682.97,938.61,623.53,1160.8,943.0,1496.8
2017_9,1708.35,791.04,1693.51,942.85,626.65,1167.26,947.74,1505.31
2017_10,1716.57,793.38,1701.4,946.41,628.71,1172.0,951.03,1512.36
2017_11,1724.16,795.71,1709.61,950.52,630.89,1177.06,954.93,1520.34
2017_12,1732.85,797.99,1718.13,954.36,633.3,1182.18,958.71,1528.62
2018_1,1743.51,801.36,1729.23,957.23,635.43,1187.97,963.03,1538.04
2018_2,1752.74,803.89,1739.16,961.28,636.57,1193.48,965.73,1546.92
2018_3,1767.87,808.54,1753.28,965.87,640.57,1201.53,970.22,1557.37
2018_4,1787.26,813.47,1771.65,969.32,642.8,1213.04,973.95,1572.41
2018_5,1789.45,813.77,1774.7,972.8,643.66,1212.85,977.31,1575.78
2018_6,1800.03,816.98,1784.39,975.84,645.52,1219.08,980.53,1585.89
2018_7,1812.22,820.2,1796.87,978.84,647.52,1225.26,984.01,1595.19
2018_8,1821.39,822.21,1806.54,982.82,649.16,1230.33,987.49,1604.51
2018_9,1830.63,824.68,1816.02,986.16,650.93,1235.92,990.88,1613.42
2018_10,1841.73,827.78,1825.67,989.88,652.66,1241.5,994.12,1621.58
2018_11,1852.03,831.27,1836.25,992.72,654.54,1247.31,996.77,1630.18
2018_12,1860.23,832.35,1844.86,995.83,656.03,1252.1,1000.05,1639.2
2019_1,1864.94,833.26,1848.39,996.36,655.54,1253.05,1000.76,1642.77
2019_2,1870.16,836.08,1854.6,998.6,657.82,1257.6,1003.49,1648.32
2019_3,1875.8,837.37,1860.47,1001.25,658.52,1260.17,1005.02,1652.65
2019_4,1881.69,838.64,1865.96,1003.4,659.71,1263.71,1007.44,1657.44
2019_5,1885.49,840.27,1870.17,1003.87,660.94,1266.32,1009.12,1661.15
2019_6,1891.81,841.23,1876.12,1006.36,661.48,1268.47,1010.78,1666.03
2019_7,1895.72,841.9,1880.71,1007.58,661.78,1270.9,1011.96,1670.96
2019_8,1901.43,844.39,1886.35,1009.76,663.91,1274.68,1014.58,1675.92
2019_9,1905.04,845.13,1889.76,1011.43,663.81,1275.9,1015.88,1679.17
2019_10,1910.91,847.12,1894.73,1013.24,665.19,1279.09,1017.6,1682.72
2019_11,1916.6,849.0,1900.25,1016.02,666.55,1282.26,1019.67,1687.5
2019_12,1919.27,849.51,1903.96,1016.05,666.91,1283.96,1021.21,1692.12
2020_1,1915.49,847.75,1897.28,1013.33,665.26,1279.65,1019.12,1686.55
2020_2,1904.26,846.06,1887.73,1010.35,662.74,1274.47,1013.76,1678.55
2020_3,1899.21,845.13,1882.91,1006.88,660.5,1270.77,1010.76,1672.77
2020_4,1892.12,843.76,1874.53,1003.79,658.66,1267.64,1007.38,1667.73
2020_5,1883.0,842.16,1866.67,999.55,656.04,1261.82,1003.52,1660.05
2020_6,1875.68,840.04,1858.65,996.1,653.54,1257.23,999.87,1654.27
2020_7,1870.46,839.13,1852.94,992.61,651.72,1253.51,996.81,1647.72
2020_8,1860.99,836.45,1844.34,988.69,649.07,1248.09,992.57,1640.26
2020_9,1852.04,834.44,1835.83,985.11,646.37,1242.91,988.78,1634.37
2020_10,1844.31,832.96,1827.76,980.99,644.27,1238.04,984.82,1627.08
2020_11,1835.57,830.4,1818.39,977.29,641.58,1232.94,980.56,1619.26
2020_12,1827.86,828.71,1811.74,973.04,639.08,1228.66,976.61,1613.36
2021_1,1841.95,834.08,1826.95,981.97,644.1,1238.24,985.24,1627.4
2021_2,1859.55,841.65,1843.51,989.18,651.27,1249.26,993.93,1641.69
2021_3,1879.5,849.35,1862.62,998.14,655.44,1260.96,1001.99,1658.42
2021_4,1894.71,855.5,1877.64,1006.95,661.02,1272.09,1009.91,1671.51
2021_5,1911.31,861.4,1894.29,1014.22,665.21,1280.86,1017.9,1686.44
2021_6,1924.76,866.57,1908.17,1020.85,669.77,1289.85,1024.8,1699.21
2021_7,1940.9,872.89,1923.41,1028.71,674.9,1299.93,1032.84,1713.49
2021_8,1958.4,880.27,1940.69,1036.56,680.0,1310.33,1040.5,1726.85
2021_9,1970.63,884.21,1953.59,1043.08,684.36,1318.35,1047.29,1739.79
2021_10,1985.02,890.71,1968.08,1050.17,688.77,1327.31,1054.05,1752.58
2021_11,1999.03,895.43,1981.98,1057.68,693.29,1335.89,1061.25,1765.57
2021_12,2013.36,901.72,1995.04,1064.37,698.16,1345.69,1068.51,1777.97
