Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50,51,52,53,55,56,57,58,60,61,62,63,64,65,66,67,68,70,71,72,73,74,75,76,77,79,80,81,82,84,85,86,87,88,91,92,93,94,95,98,99,101,103,104,105,106,107,108,109,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,131,134,135,136,138,140,142,143,144,145,146,147,148,149
1998_10,77.76,472.07,386.38,269.07,529.83,444.5,269.74,488.24,316.56,342.3,519.28,314.65,268.66,319.46,519.42,314.64,437.49,271.52,383.93,436.74,278.15,482.86,316.76,580.51,529.16,599.37,326.27,450.03,487.67,286.01,436.73,269.65,396.79,456.13,304.09,361.56,324.0,743.02,270.71,332.14,269.87,448.49,273.29,437.32,314.42,314.96,459.97,268.49,322.69,320.36,318.75,8905.57,315.4,473.55,393.58,518.03,315.46,463.67,94.15,315.07,329.83,447.89,368.93,484.98,652.54,535.02,320.48,457.02,314.85,326.03,698.93,269.39,376.67,471.43,318.47,522.94,437.85,115883.1,440.88,686.26,275.08,492.67,454.81,713.28,269.34,437.63,342.58,959.47,483.94,436.91,323.79,1961.03,614.17,268.81,319.98,473.96,268.44,269.98,10251.09,269.65,322.72,720.47,268.88,527.78,274.5,593.75,481.16,762.48,109.82,203.96,444.68,337.58,436.96,640.39,283.69,278.4,268.67,447.48,455.34,514.92,439.22,431.11,699.0,268.56,503.36,436.94,316.21,336.49
1998_11,78.01,471.46,389.74,268.49,529.07,443.91,269.14,487.52,320.67,346.66,518.0,318.72,268.05,323.55,518.47,318.71,436.96,270.89,385.46,436.16,277.5,482.25,320.86,579.43,527.98,598.28,330.44,449.49,486.79,287.07,436.18,269.06,398.35,455.55,307.72,360.95,328.15,741.66,270.08,336.37,269.31,447.92,272.71,436.73,318.49,319.03,459.37,267.92,326.84,324.48,322.85,8884.7,319.43,472.91,393.01,517.24,319.52,462.96,94.18,319.12,333.59,447.36,371.32,484.22,651.28,533.69,324.6,456.41,318.92,330.28,696.53,268.95,378.46,470.76,322.45,522.12,437.24,116033.66,440.34,684.83,274.48,491.93,454.26,712.08,268.75,437.11,345.9,972.09,483.32,436.5,327.94,1955.54,613.28,268.22,324.11,473.23,267.81,269.37,10216.52,269.04,326.62,719.33,268.27,526.7,273.87,592.87,480.46,761.16,109.35,203.73,444.16,336.66,436.44,639.37,283.05,277.79,268.08,447.07,454.78,514.12,438.69,435.45,697.78,267.98,502.63,436.42,320.31,340.74
1998_12,78.21,470.58,392.79,267.74,528.03,443.12,268.54,486.54,324.51,350.71,516.56,322.61,267.4,327.45,517.25,322.53,436.2,270.22,386.67,435.54,276.73,481.37,324.68,578.06,526.5,596.8,334.38,448.69,485.6,287.86,435.52,268.33,399.72,454.76,311.12,360.21,332.06,739.9,269.4,340.38,268.65,447.09,271.99,436.09,322.42,322.86,458.53,267.23,330.82,328.36,326.73,8858.39,323.28,472.01,392.34,516.14,323.48,461.98,94.13,323.0,337.14,446.54,373.5,483.25,649.6,532.15,328.48,455.58,322.75,334.2,693.85,268.33,380.07,469.85,326.23,520.98,436.64,116119.73,439.57,683.0,273.88,490.87,453.44,710.36,268.09,436.37,349.01,983.96,482.34,435.75,331.87,1948.83,611.95,267.51,327.97,472.17,267.13,268.71,10178.34,268.32,330.34,717.62,267.61,525.28,273.15,591.62,479.52,759.32,108.79,203.48,443.41,335.57,435.82,637.94,282.33,277.2,267.35,446.25,453.94,513.06,438.01,439.52,696.12,267.3,501.55,435.78,324.1,344.78
1999_1,77.92,468.44,392.46,266.49,525.61,441.17,267.4,484.25,324.66,350.94,513.76,322.8,266.09,327.58,514.67,322.71,434.32,269.04,385.63,433.59,275.4,479.22,324.81,575.12,523.59,593.84,334.55,446.63,483.13,287.08,433.54,267.07,398.7,452.73,311.2,358.54,332.2,736.2,268.12,340.45,267.5,445.06,270.7,434.14,322.6,322.97,456.46,266.08,330.99,328.54,326.91,8808.5,323.47,469.86,390.53,513.68,323.68,459.77,93.83,323.13,337.17,444.56,372.91,481.02,646.17,529.19,328.65,453.56,322.91,334.38,689.36,267.1,379.23,467.73,326.36,518.46,434.76,115740.23,437.64,679.31,272.58,488.57,451.41,706.78,266.73,434.47,348.85,984.79,480.11,433.8,332.0,1937.06,608.99,266.2,328.14,469.85,265.86,267.4,10110.36,267.03,330.43,714.08,266.45,522.54,271.83,588.81,477.31,755.5,108.03,203.67,441.49,333.82,433.92,634.83,280.96,275.89,266.09,444.25,451.97,510.6,436.07,439.24,692.75,266.0,499.2,433.83,324.2,344.92
1999_2,77.59,466.14,391.93,265.2,523.01,439.09,266.04,481.84,324.77,350.93,510.88,322.92,264.77,327.72,511.98,322.82,432.31,267.77,384.61,431.57,274.0,476.94,324.99,572.01,520.67,590.66,334.66,444.47,480.59,286.28,431.6,265.83,397.63,450.57,311.29,356.83,332.35,732.24,266.87,340.62,266.22,442.94,269.33,432.2,322.72,323.16,454.35,264.79,331.07,328.62,327.08,8756.91,323.57,467.55,388.75,511.07,323.76,457.48,93.53,323.31,337.16,442.53,372.23,478.72,642.62,526.15,328.75,451.48,323.06,334.51,684.74,265.87,378.35,465.43,326.49,515.79,432.78,115352.72,435.62,675.54,271.2,486.18,449.27,703.08,265.69,432.47,348.61,985.28,477.72,431.85,332.08,1925.2,605.93,264.98,328.25,467.52,264.53,266.28,10045.38,265.71,330.46,710.45,265.4,519.71,270.55,585.88,475.08,751.53,107.24,203.88,439.45,331.99,431.86,631.59,279.53,274.45,264.79,442.18,449.83,507.99,434.0,438.85,689.18,264.74,496.68,431.8,324.4,344.94
1999_3,77.26,463.89,391.29,263.74,520.42,436.84,264.34,479.44,324.96,350.78,507.93,322.9,263.22,327.76,509.33,322.95,430.3,266.03,383.99,429.86,272.43,474.61,325.11,569.0,517.71,587.56,334.67,442.31,478.01,285.42,429.84,264.35,396.51,448.35,311.31,354.74,332.24,728.28,265.23,340.62,264.58,440.72,267.78,430.0,322.81,323.28,452.19,263.07,331.12,328.68,327.0,8705.19,323.62,465.2,386.78,508.53,323.87,455.12,93.21,323.43,337.1,440.45,371.44,476.38,639.18,523.06,328.72,449.35,323.1,334.63,680.17,264.57,377.42,462.99,326.59,513.1,430.9,114552.99,433.65,671.71,269.53,483.83,447.06,699.36,263.89,430.48,348.36,985.2,475.39,430.38,332.17,1913.22,602.8,263.33,328.29,465.15,262.96,264.45,9977.78,264.2,330.86,706.6,263.5,516.9,268.84,582.9,472.81,747.6,106.4,204.01,437.36,329.87,429.72,628.29,277.92,272.75,263.29,440.66,447.7,505.47,432.1,437.98,685.66,263.18,494.25,429.78,324.57,344.8
1999_4,76.92,461.17,391.03,262.45,517.76,434.82,263.04,476.89,325.15,351.09,504.93,323.18,262.06,327.9,506.56,323.18,428.33,264.68,382.23,427.21,271.18,472.18,325.03,565.86,514.68,584.35,334.96,440.19,475.32,284.55,427.34,262.88,395.32,446.05,311.36,353.11,332.62,724.3,263.86,340.76,263.16,438.58,266.55,427.77,322.89,323.47,449.97,261.86,331.3,328.95,327.14,8651.47,323.72,462.71,384.88,505.68,323.99,452.73,92.87,323.31,337.09,438.29,370.91,473.99,635.23,519.99,329.02,447.18,323.41,334.66,675.51,263.23,376.4,460.72,326.63,510.39,428.48,114508.91,431.55,667.72,268.2,481.33,444.84,695.31,262.52,428.38,348.12,986.73,472.75,427.54,332.33,1900.86,599.57,262.0,328.62,462.57,261.68,263.15,9908.85,262.87,330.33,702.55,262.21,513.99,267.6,579.78,470.48,743.38,105.67,204.19,435.19,328.18,427.72,624.89,276.58,271.46,262.01,437.71,445.33,502.83,429.72,438.09,681.99,261.85,491.42,427.7,324.72,345.15
1999_5,76.64,458.75,390.14,261.09,515.06,432.45,261.77,474.23,325.14,350.94,502.04,323.19,260.69,327.96,503.77,323.1,426.05,263.43,381.08,425.57,269.74,469.8,325.29,562.68,511.6,580.71,334.92,438.01,472.73,283.68,425.81,261.66,394.09,443.53,311.34,351.06,332.55,720.35,262.65,340.79,261.88,436.43,265.15,425.78,322.96,323.49,447.66,260.5,331.33,328.95,327.12,8598.71,323.8,460.3,383.29,503.11,324.05,450.4,92.53,323.42,336.9,436.06,370.02,471.42,632.05,516.86,329.05,444.9,323.39,334.78,670.82,261.97,375.36,458.25,326.56,507.72,426.14,114125.58,429.09,663.84,266.85,478.61,442.53,691.57,261.3,426.01,347.74,986.69,470.49,425.82,332.38,1888.03,596.35,260.79,328.58,460.17,260.46,261.87,9832.94,261.66,330.4,698.87,260.89,511.0,266.13,576.7,467.98,739.37,104.9,204.35,432.72,326.42,425.45,621.57,275.09,270.03,260.67,435.54,442.84,499.96,427.77,437.33,678.21,260.63,488.84,425.51,324.73,345.06
1999_6,76.27,456.64,389.68,259.54,512.21,430.35,260.18,471.88,325.09,350.97,498.85,323.22,259.23,327.96,500.77,323.13,423.84,261.83,379.89,423.02,268.14,467.28,325.28,559.3,508.34,577.47,334.9,435.62,469.92,282.64,422.78,260.08,392.8,441.54,311.27,349.43,332.53,715.86,261.04,340.75,260.21,434.0,263.61,423.56,323.01,323.45,445.25,258.99,331.36,328.92,327.26,8541.83,323.88,457.99,380.77,500.3,324.08,447.89,92.17,323.58,336.7,433.76,369.19,468.8,627.94,513.4,329.01,442.47,323.37,334.7,665.85,260.54,374.28,455.95,326.53,504.78,424.12,113702.15,427.04,659.73,265.26,476.03,440.22,687.43,259.78,423.97,347.35,986.86,467.84,423.24,332.39,1875.24,593.02,259.29,328.53,457.53,258.97,260.37,9768.58,260.1,330.39,694.64,259.25,507.79,264.66,573.45,465.4,734.96,104.04,204.42,430.7,324.4,423.42,617.94,273.58,268.44,259.16,433.32,440.72,497.3,425.45,436.98,674.2,259.1,486.2,423.34,324.71,344.95
1999_7,75.95,454.21,389.11,258.19,509.5,428.14,258.76,469.23,325.2,350.99,495.77,323.29,257.81,328.05,497.91,323.25,421.7,260.43,378.61,420.85,266.7,464.68,325.41,555.96,505.2,574.23,334.98,433.34,467.13,281.8,420.96,258.73,391.65,439.18,311.3,347.55,332.6,711.76,259.67,340.83,258.89,431.69,262.15,421.46,323.11,323.56,443.03,257.6,331.47,329.01,327.34,8486.95,324.0,455.49,378.9,497.4,324.19,445.44,91.8,323.7,336.66,431.61,368.44,465.89,624.19,510.14,329.11,440.2,323.46,334.8,660.56,259.27,373.28,453.5,326.6,501.92,422.05,113277.19,424.91,655.71,263.75,473.52,437.85,683.48,258.37,421.87,347.04,987.34,465.3,420.99,332.46,1862.99,589.7,257.9,328.63,454.86,257.59,258.87,9687.1,258.71,330.34,690.68,257.93,504.83,263.21,570.23,462.82,730.78,103.25,204.58,428.5,322.54,421.26,614.51,272.03,266.9,257.79,431.18,438.4,494.46,423.36,436.52,670.49,257.71,483.59,421.25,324.83,345.0
1999_8,75.58,451.63,388.4,256.61,506.59,425.84,257.27,466.68,325.12,350.85,492.81,323.23,256.33,327.99,494.97,323.15,419.41,258.89,377.34,418.69,265.11,462.31,325.3,552.74,502.04,570.71,334.89,431.01,464.51,280.68,418.68,257.23,390.24,436.78,311.16,345.56,332.53,707.6,258.12,340.74,257.4,429.36,260.64,419.18,323.06,323.47,440.52,256.1,331.39,328.92,327.3,8432.14,323.93,453.0,376.82,494.65,324.16,442.99,91.46,323.62,336.38,429.21,367.53,463.69,620.51,506.97,329.04,437.82,323.39,334.69,656.39,257.79,372.1,450.99,326.44,499.09,419.76,112832.48,422.6,651.61,262.25,470.84,435.53,679.39,256.87,419.57,346.59,987.2,462.75,418.81,332.37,1849.82,586.33,256.38,328.55,452.41,256.05,257.41,9628.48,257.14,330.23,686.63,256.44,501.74,261.6,566.96,460.39,726.39,102.43,204.62,426.16,320.54,418.96,610.94,270.46,265.39,256.25,428.71,436.04,491.76,420.94,435.8,666.47,256.2,480.81,418.91,324.75,344.87
1999_9,75.28,449.28,387.9,255.28,503.88,423.71,255.89,464.16,325.23,350.9,489.75,323.3,254.88,328.11,492.12,323.29,417.27,257.52,376.27,416.55,263.65,459.86,325.4,549.54,498.95,567.43,334.96,428.76,461.81,279.83,416.45,255.84,389.03,434.51,311.14,343.83,332.61,703.49,256.77,340.82,256.01,427.15,259.26,417.06,323.08,323.59,438.21,254.72,331.54,329.02,327.39,8379.05,324.05,450.63,374.82,491.97,324.25,440.52,91.1,323.74,336.29,427.02,366.77,461.18,616.8,503.78,329.13,435.58,323.49,334.78,651.67,256.44,371.07,448.66,326.48,496.33,417.61,112391.58,420.43,647.71,260.82,468.27,433.26,675.53,255.53,417.43,346.28,987.75,460.25,416.71,332.47,1837.37,583.12,255.03,328.66,449.87,254.66,256.05,9558.94,255.76,330.07,682.87,255.07,498.75,260.28,563.94,457.93,722.23,101.66,204.78,423.97,318.61,416.8,607.59,269.02,263.97,254.89,426.62,433.81,489.07,418.89,435.43,662.67,254.84,478.23,416.75,324.85,344.89
1999_10,74.92,446.72,387.18,253.78,500.98,421.38,254.35,461.6,325.2,350.79,486.63,323.26,253.38,328.06,489.12,323.21,414.98,255.96,374.91,414.12,262.1,457.28,325.34,546.24,495.7,563.99,334.91,426.38,459.02,278.83,414.24,254.31,387.7,432.09,311.02,341.84,332.54,699.31,255.22,340.74,254.52,424.78,257.74,414.78,323.04,323.54,435.76,253.24,331.45,329.0,327.24,8323.72,323.9,448.08,372.79,489.12,324.15,438.0,90.74,323.62,336.06,424.67,365.87,458.53,612.97,500.5,329.1,433.16,323.47,334.71,646.83,254.99,369.92,446.12,326.4,493.49,415.29,111936.32,418.1,643.57,259.33,465.52,430.9,671.41,254.02,415.1,345.83,987.77,457.69,414.46,332.47,1824.41,579.74,253.52,328.61,447.26,253.14,254.6,9486.54,254.27,330.05,678.76,253.52,495.61,258.74,560.67,455.35,717.88,100.83,204.87,421.62,316.62,414.5,603.95,267.42,262.47,253.39,424.25,431.38,486.28,416.47,434.74,658.7,253.32,475.45,414.44,324.83,344.78
1999_11,74.58,444.17,386.48,252.25,498.08,418.94,252.87,458.85,325.22,350.69,483.47,323.25,251.87,327.97,486.19,323.28,412.68,254.45,373.62,411.98,260.48,454.63,325.31,542.83,492.48,560.5,334.86,423.96,456.16,277.81,411.85,252.75,386.37,429.65,310.91,339.85,332.51,694.87,253.65,340.6,252.99,422.36,256.2,412.37,323.01,323.55,433.3,251.72,331.41,328.96,327.28,8266.73,323.94,445.47,370.62,486.17,324.15,435.37,90.35,323.65,335.85,422.31,364.98,455.9,609.1,497.25,329.06,430.73,323.43,334.63,642.09,253.54,368.77,443.54,326.3,490.47,412.97,111490.75,415.78,639.38,257.74,462.82,428.41,667.22,252.37,412.81,345.41,987.96,454.99,412.19,332.43,1811.52,576.23,251.93,328.59,444.57,251.66,253.04,9415.72,252.74,329.95,674.53,252.05,492.53,257.17,557.32,452.73,713.39,100.0,204.91,419.28,314.54,412.19,600.3,265.81,260.85,251.86,421.88,428.94,483.35,414.23,434.18,654.75,251.78,472.64,412.15,324.78,344.64
1999_12,74.23,441.59,385.78,250.75,495.15,416.59,251.42,456.16,325.07,350.58,480.29,323.19,250.38,327.82,483.1,323.14,410.35,252.92,372.37,409.59,258.95,452.03,325.21,539.46,489.25,556.96,334.75,421.56,453.33,276.79,409.53,251.22,384.94,427.19,310.73,337.88,332.38,690.57,252.21,340.42,251.54,419.93,254.65,410.14,322.95,323.44,430.79,250.23,331.29,328.84,327.24,8210.56,323.88,442.9,368.55,483.29,324.04,432.79,89.96,323.58,335.58,419.89,364.02,453.17,605.23,493.83,328.95,428.24,323.35,334.58,637.13,252.1,367.55,440.97,326.19,487.54,410.69,111016.46,413.43,635.19,256.3,460.04,425.98,663.09,250.99,410.47,344.9,987.9,452.34,409.88,332.28,1798.31,572.76,250.49,328.48,441.92,250.17,251.57,9341.94,251.26,329.85,670.35,250.58,489.35,255.63,553.99,450.07,708.94,99.19,205.0,416.91,312.56,409.9,596.63,264.18,259.35,250.39,419.55,426.5,480.48,411.92,433.59,650.65,250.3,469.82,409.85,324.66,344.48
2000_1,74.27,441.51,386.44,251.24,495.07,416.6,252.12,456.04,325.97,351.48,479.9,324.11,250.89,328.69,482.83,324.03,410.35,253.62,372.75,409.7,259.37,451.95,326.1,539.1,488.79,556.59,335.67,421.65,453.11,277.41,409.7,251.77,385.35,427.14,311.64,338.16,333.31,690.13,252.79,341.36,252.33,420.04,255.16,410.22,323.9,324.33,430.75,250.89,332.19,329.73,328.08,8200.92,324.73,442.83,368.73,483.14,324.86,432.69,90.07,324.43,336.44,419.86,364.62,453.08,604.76,493.33,329.84,428.21,324.25,335.47,635.92,252.6,368.05,440.9,327.11,487.32,410.71,111256.49,413.42,634.58,256.95,459.88,425.97,662.7,251.76,410.47,345.7,990.74,452.23,409.94,333.16,1795.41,572.52,251.04,329.38,441.74,250.64,252.29,9323.37,251.71,330.63,669.96,251.43,488.96,256.21,553.79,449.97,708.55,99.16,205.36,416.93,312.95,409.96,596.39,264.67,260.05,250.86,419.49,426.47,480.32,411.94,434.39,650.34,250.79,469.7,409.92,325.55,345.41
2000_2,74.35,441.58,387.25,251.79,495.08,416.75,252.62,456.09,326.98,352.48,479.62,325.05,251.4,329.72,482.74,325.05,410.47,254.18,373.3,409.83,259.95,451.99,327.1,538.94,488.47,556.44,336.63,421.84,452.97,278.09,409.79,252.33,385.88,427.23,312.59,338.44,334.26,689.91,253.35,342.33,252.74,420.24,255.69,410.34,324.86,325.33,430.89,251.48,333.2,330.69,329.13,8193.66,325.75,442.88,368.94,483.12,325.87,432.67,90.24,325.4,337.37,419.98,365.29,453.16,604.51,493.0,330.81,428.35,325.22,336.49,635.0,253.13,368.65,440.99,328.09,487.3,410.83,111573.37,413.56,634.3,257.3,459.92,426.03,662.5,252.21,410.6,346.53,994.02,452.26,410.07,334.16,1793.25,572.5,251.55,330.39,441.73,251.18,252.75,9307.66,252.28,331.61,669.88,251.96,488.78,256.67,553.77,450.07,708.32,99.16,205.72,417.01,313.56,410.05,596.27,265.16,260.48,251.42,419.65,426.56,480.3,412.06,435.33,650.23,251.34,469.67,410.04,326.55,346.38
2000_3,74.41,441.55,388.02,252.26,495.05,416.79,253.0,456.06,327.93,353.43,479.26,325.97,251.84,330.65,482.51,325.98,410.53,254.55,373.59,409.73,260.4,452.0,328.01,538.69,488.08,556.18,337.62,421.96,452.79,278.72,409.82,252.8,386.28,427.21,313.52,338.66,335.23,689.57,253.77,343.3,253.11,420.37,256.18,410.37,325.72,326.25,430.87,251.91,334.1,331.68,330.01,8184.66,326.68,442.85,369.07,482.98,326.75,432.61,90.36,326.34,338.21,420.05,365.92,453.06,604.15,492.57,331.75,428.4,326.18,337.45,633.87,253.59,369.09,440.96,328.95,487.19,410.84,111840.9,413.64,633.8,257.73,459.88,426.06,662.18,252.59,410.67,347.31,997.06,452.21,409.92,335.1,1790.66,572.37,252.03,331.34,441.6,251.64,253.12,9289.7,252.74,332.44,669.58,252.3,488.49,257.15,553.66,450.01,707.99,99.14,206.05,417.06,314.02,410.06,596.1,265.64,260.83,251.88,419.48,426.6,480.23,412.06,436.17,650.02,251.83,469.6,410.02,327.48,347.28
2000_4,74.46,441.4,388.71,252.68,494.83,416.65,253.29,455.83,328.82,354.35,478.74,326.82,252.24,331.51,482.19,326.86,410.51,254.85,374.05,409.85,260.85,451.85,328.92,538.23,487.52,555.78,338.52,421.96,452.44,279.33,409.72,253.17,386.66,427.1,314.36,338.77,336.12,689.01,254.11,344.16,253.4,420.34,256.52,410.26,326.54,327.14,430.79,252.15,334.99,332.57,330.9,8173.34,327.58,442.72,369.06,482.74,327.61,432.38,90.47,327.24,339.07,420.03,366.49,452.91,603.55,491.97,332.65,428.36,327.08,338.33,632.66,253.98,369.48,440.8,329.84,486.89,410.74,112105.82,413.57,633.07,257.98,459.68,425.94,661.67,252.87,410.64,348.05,999.96,452.05,410.06,335.97,1787.86,572.0,252.33,332.25,441.34,252.04,253.4,9271.39,253.16,333.3,669.06,252.47,488.03,257.51,553.35,449.94,707.47,99.05,206.36,417.0,314.42,409.97,595.71,266.03,261.22,252.29,419.64,426.54,479.94,412.04,437.03,649.55,252.16,469.38,409.93,328.39,348.17
2000_5,74.44,440.94,389.1,252.94,494.32,416.31,253.54,455.32,329.48,354.98,477.92,327.53,252.58,332.24,481.53,327.52,410.15,255.08,374.07,409.34,261.07,451.41,329.58,537.44,486.71,554.9,339.16,421.77,451.78,279.71,409.39,253.46,386.76,426.74,315.04,338.68,336.77,687.88,254.36,344.88,253.64,420.07,256.86,409.91,327.31,327.83,430.39,252.4,335.71,333.23,331.49,8156.41,328.19,442.26,368.87,482.17,328.37,431.87,90.5,327.89,339.64,419.64,366.77,452.37,602.57,491.08,333.33,427.9,327.72,338.96,630.92,254.29,369.71,440.36,330.48,486.29,410.45,112247.96,413.2,632.0,258.36,459.11,425.55,660.71,253.19,410.27,348.54,1002.07,451.53,409.62,336.71,1783.38,571.28,252.69,332.87,440.81,252.31,253.71,9243.38,253.39,333.91,668.11,252.71,487.25,257.77,552.7,449.43,706.44,98.96,206.54,416.63,314.52,409.72,594.95,266.27,261.45,252.54,419.19,426.11,479.36,411.69,437.53,648.67,252.49,468.81,409.69,329.07,348.79
2000_6,74.44,440.53,389.47,253.23,493.8,416.0,253.86,454.87,330.12,355.59,477.18,328.23,252.93,332.91,480.92,328.16,409.85,255.37,374.26,409.2,261.37,451.06,330.26,536.71,485.92,554.12,339.83,421.52,451.22,280.15,409.14,253.73,386.87,426.37,315.74,338.63,337.42,687.02,254.65,345.57,253.95,419.8,257.13,409.64,328.02,328.47,429.99,252.72,336.38,333.89,332.23,8139.96,328.88,441.82,368.75,481.59,329.04,431.45,90.56,328.59,340.23,419.32,367.07,451.93,601.65,490.23,333.98,427.56,328.38,339.64,629.33,254.6,369.92,439.94,331.1,485.71,410.17,112451.59,412.89,630.89,258.62,458.64,425.19,659.73,253.43,409.97,349.06,1004.22,451.08,409.42,337.37,1779.25,570.59,252.97,333.52,440.32,252.63,253.98,9218.02,253.7,334.61,667.23,253.02,486.49,258.06,552.03,449.03,705.36,98.86,206.72,416.31,314.8,409.43,594.17,266.52,261.77,252.85,418.94,425.72,478.86,411.41,437.98,647.78,252.78,468.28,409.41,329.75,349.41
2000_7,74.45,440.23,389.99,253.56,493.41,415.8,254.16,454.5,330.85,356.33,476.55,328.93,253.23,333.66,480.42,328.86,409.63,255.68,374.49,408.98,261.72,450.75,331.0,536.05,485.23,553.51,340.57,421.34,450.76,280.64,408.9,254.02,387.07,426.09,316.44,338.68,338.15,686.14,254.97,346.31,254.28,419.65,257.47,409.4,328.72,329.18,429.74,253.0,337.15,334.63,333.01,8125.93,329.56,441.5,368.64,481.17,329.77,431.09,90.64,329.3,340.91,419.08,367.46,451.59,600.89,489.49,334.73,427.3,329.1,340.4,627.84,254.95,370.18,439.64,331.85,485.24,409.89,112671.54,412.67,630.04,258.96,458.26,424.88,658.98,253.78,409.76,349.64,1006.73,450.71,409.19,338.1,1775.59,570.09,253.32,334.27,439.94,252.98,254.32,9196.65,254.06,335.32,666.41,253.37,485.9,258.38,551.55,448.72,704.65,98.77,206.92,416.07,315.09,409.08,593.59,266.82,262.07,253.17,418.72,425.48,478.41,411.17,438.61,647.13,253.12,467.9,409.12,330.46,350.14
2000_8,74.47,439.84,390.42,253.85,492.97,415.5,254.49,454.09,331.59,357.02,475.87,329.59,253.51,334.36,479.8,329.61,409.35,256.01,374.63,408.71,261.99,450.38,331.69,535.4,484.47,552.79,341.26,421.16,450.24,281.05,408.64,254.36,387.21,425.78,317.12,338.67,338.83,685.31,255.31,346.98,254.58,419.52,257.81,409.17,329.35,329.91,429.39,253.32,337.86,335.32,333.71,8110.89,330.3,441.17,368.55,480.7,330.41,430.69,90.7,330.02,341.51,418.78,367.77,451.19,600.07,488.71,335.43,427.03,329.8,341.1,626.36,255.22,370.36,439.3,332.48,484.77,409.58,112864.25,412.39,629.03,259.31,457.84,424.63,658.19,254.11,409.48,350.16,1008.99,450.34,408.93,338.8,1771.6,569.48,253.63,334.98,439.5,253.27,254.67,9171.9,254.35,335.93,665.7,253.69,485.23,258.71,551.02,448.31,703.76,98.69,207.1,415.77,315.32,408.81,592.95,267.13,262.42,253.5,418.4,425.16,477.96,410.89,439.12,646.38,253.44,467.45,408.84,331.16,350.81
2000_9,74.46,439.31,390.76,254.13,492.36,415.06,254.75,453.53,332.19,357.62,474.96,330.19,253.75,334.96,479.12,330.22,408.94,256.27,374.71,408.32,262.24,449.87,332.29,534.52,483.57,551.91,341.85,420.87,449.53,281.42,408.26,254.63,387.21,425.32,317.73,338.54,339.42,684.2,255.56,347.58,254.85,419.15,258.03,408.76,329.94,330.53,428.93,253.59,338.45,335.92,334.25,8093.7,330.92,440.63,368.3,480.06,331.03,430.13,90.74,330.63,342.03,418.35,367.99,450.66,599.02,487.78,336.05,426.57,330.41,341.71,624.63,255.46,370.46,438.77,333.03,484.07,409.17,113047.6,411.98,627.89,259.53,457.28,424.14,657.13,254.34,409.08,350.57,1011.06,449.8,408.61,339.42,1767.04,568.71,253.87,335.57,438.88,253.52,254.9,9144.28,254.62,336.54,664.63,253.94,484.42,258.95,550.29,447.81,702.66,98.58,207.23,415.35,315.51,408.42,592.11,267.31,262.64,253.75,418.1,424.68,477.32,410.5,439.56,645.44,253.67,466.84,408.42,331.77,351.38
2000_10,74.43,438.79,391.01,254.27,491.71,414.59,254.91,452.95,332.7,358.15,474.05,330.77,253.94,335.44,478.31,330.75,408.49,256.4,374.66,407.85,262.42,449.28,332.78,533.64,482.64,550.95,342.4,420.5,448.77,281.65,407.76,254.73,387.21,424.82,318.21,338.34,339.96,683.07,255.69,348.06,254.98,418.72,258.2,408.29,330.53,331.04,428.43,253.75,339.01,336.46,334.78,8074.98,331.44,440.07,367.96,479.36,331.61,429.53,90.75,331.14,342.5,417.85,368.18,450.02,597.95,486.76,336.59,426.06,330.95,342.21,622.81,255.58,370.56,438.23,333.57,483.37,408.77,113181.02,411.52,626.65,259.66,456.62,423.64,655.98,254.39,408.63,350.95,1012.8,449.21,408.1,340.01,1762.39,567.88,254.02,336.11,438.24,253.69,254.94,9116.66,254.77,337.05,663.57,254.05,483.54,259.07,549.46,447.22,701.43,98.33,207.26,414.89,315.57,408.04,591.17,267.44,262.78,253.92,417.52,424.18,476.64,410.01,439.9,644.39,253.83,466.19,408.01,332.29,351.88
2000_11,74.4,438.22,391.31,254.51,491.06,414.1,255.15,452.36,333.24,358.67,473.16,331.29,254.16,335.91,477.5,331.27,408.04,256.67,374.62,407.41,262.65,448.76,333.31,532.77,481.7,550.0,342.94,420.11,448.06,282.02,407.37,254.99,387.17,424.31,318.72,338.19,340.51,681.96,255.96,348.5,255.23,418.34,258.41,407.83,331.04,331.58,427.88,253.97,339.51,336.98,335.31,8056.86,331.99,439.51,367.7,478.68,332.15,428.95,90.78,331.67,342.96,417.38,368.35,449.35,596.89,485.72,337.07,425.56,331.49,342.75,620.96,255.79,370.59,437.66,334.09,482.66,408.33,113327.94,411.05,625.43,259.9,455.99,423.14,654.93,254.73,408.16,351.32,1014.61,448.63,407.66,340.44,1757.71,567.02,254.26,336.64,437.59,253.95,255.27,9087.56,255.01,337.53,662.54,254.32,482.67,259.3,548.7,446.58,700.27,98.3,207.33,414.43,315.73,407.55,590.31,267.6,263.02,254.17,417.1,423.68,476.0,409.56,440.27,643.33,254.07,465.53,407.52,332.78,352.38
