Unnamed: 0,0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2001_8,417.18,244.04,405.27,385.35,247.57,246.75,607.68,352.78,319.2,333.55,535.04,337.3,446.29,246.58,298.09,335.83,337.61,610.97,271.15,371.47,402.14,330.61,425.96,434.38,233.49,415.59,487.18,439.62,446.32
2001_9,416.81,243.14,404.89,384.97,246.59,245.68,605.77,352.42,318.51,333.21,534.36,336.92,445.72,245.56,297.29,335.46,337.24,609.89,270.21,370.96,401.83,330.28,425.54,433.66,233.19,415.17,486.59,438.96,445.59
2001_10,416.36,242.28,404.46,384.58,245.44,244.58,604.04,352.01,317.83,332.79,533.58,336.46,445.15,244.48,296.35,335.05,336.85,608.99,269.22,370.31,401.39,329.88,425.08,433.08,232.83,414.74,485.79,438.24,444.83
2001_11,415.69,241.22,403.95,384.09,244.21,243.36,601.88,351.51,316.98,332.28,532.65,335.95,444.35,243.25,295.35,334.56,336.3,607.67,268.15,369.54,400.85,329.44,424.43,432.13,232.4,414.19,484.92,437.39,443.95
2001_12,415.15,240.34,403.38,383.51,243.1,242.25,599.87,350.95,316.2,331.78,531.67,335.42,443.51,242.16,294.37,333.97,335.77,606.32,267.06,368.84,400.33,328.87,423.76,431.31,232.05,413.51,483.97,436.56,443.02
2002_1,415.22,240.55,403.51,383.79,243.72,242.75,598.74,351.36,316.53,332.23,531.54,335.76,443.47,242.75,294.88,334.39,336.21,606.05,267.49,369.04,400.42,329.13,423.81,431.11,232.09,413.62,483.83,436.4,442.81
2002_2,415.55,240.94,403.81,384.22,244.52,243.41,598.1,351.97,317.17,332.94,531.79,336.53,443.69,243.45,295.51,335.13,336.93,606.15,268.14,369.47,400.81,329.97,424.13,431.23,232.3,413.94,484.03,436.5,442.89
2002_3,415.74,241.23,403.98,384.51,244.83,243.92,597.26,352.44,317.6,333.54,531.89,337.07,443.78,243.86,295.96,335.68,337.51,606.07,268.58,369.74,400.97,330.56,424.34,431.25,232.46,414.1,484.01,436.52,442.88
2002_4,415.87,241.55,404.15,384.79,245.31,244.45,596.38,352.9,318.06,334.13,531.83,337.71,443.81,244.36,296.44,336.25,338.08,605.89,269.03,369.98,401.15,331.12,424.46,431.23,232.6,414.23,483.96,436.41,442.7
2002_5,415.71,241.71,404.12,384.98,245.7,244.87,595.21,353.26,318.34,334.58,531.47,338.18,443.63,244.75,296.76,336.73,338.52,605.46,269.35,369.99,401.09,331.63,424.39,431.01,232.64,414.21,483.58,436.12,442.36
2002_6,415.65,241.87,404.11,385.08,246.09,245.29,593.91,353.51,318.61,334.95,531.14,338.57,443.37,245.14,297.06,337.13,338.86,604.89,269.66,370.03,401.1,332.1,424.22,430.56,232.64,414.11,483.24,435.72,441.92
2002_7,415.47,242.07,404.09,385.2,246.38,245.72,592.67,353.81,318.89,335.35,530.56,338.99,443.15,245.42,297.25,337.53,339.24,604.36,269.96,369.95,401.09,332.48,424.11,430.23,232.68,414.04,482.67,435.35,441.48
2002_8,415.54,242.28,404.06,385.37,246.95,246.15,591.75,354.14,319.24,335.82,530.7,339.46,443.09,246.0,297.79,337.98,339.7,604.1,270.38,370.2,401.13,332.94,424.16,430.2,232.73,414.09,482.68,435.37,441.46
2002_9,415.44,242.38,403.99,385.38,247.35,246.52,590.44,354.38,319.49,336.18,530.34,339.77,442.81,246.41,298.13,338.3,340.03,603.51,270.68,370.24,401.07,333.24,423.99,429.8,232.68,413.92,482.41,435.01,441.06
2002_10,415.28,242.46,403.81,385.39,247.76,246.84,589.13,354.59,319.64,336.49,529.96,340.07,442.5,246.8,298.44,338.62,340.35,602.86,270.96,370.22,400.94,333.54,423.78,429.44,232.58,413.75,482.04,434.64,440.68
2002_11,414.94,242.5,403.57,385.29,247.99,247.17,587.66,354.69,319.75,336.67,529.35,340.24,442.03,247.06,298.61,338.83,340.52,602.04,271.15,370.05,400.67,333.83,423.41,428.86,232.43,413.46,481.44,434.06,440.08
2002_12,414.55,242.45,403.25,385.07,248.19,247.41,586.0,354.67,319.82,336.82,528.61,340.3,441.46,247.22,298.65,338.81,340.67,601.11,271.3,369.84,400.37,333.79,422.98,427.96,232.24,413.04,480.7,433.44,439.4
2003_1,417.89,244.02,406.57,388.11,249.65,248.81,589.69,357.02,321.88,338.8,532.75,342.42,445.0,248.76,300.67,340.98,342.64,605.69,272.95,372.64,403.6,335.97,426.45,431.39,233.36,416.5,484.41,436.95,443.05
2003_2,422.16,245.87,410.68,391.81,251.77,250.65,594.71,360.07,324.62,341.46,537.95,345.06,449.32,250.71,303.34,343.64,345.36,611.35,275.26,376.29,407.73,338.58,430.7,435.81,234.89,420.66,489.23,441.03,447.02
2003_3,425.83,247.57,414.31,395.1,253.14,252.18,599.03,362.69,326.88,343.71,542.47,347.32,453.2,252.0,305.48,345.91,347.64,616.42,277.02,379.4,411.22,340.79,434.5,439.56,236.17,424.45,493.22,444.79,450.76
2003_4,429.58,249.26,418.02,398.29,254.54,253.69,603.28,365.35,329.09,346.08,547.06,349.63,457.09,253.68,307.74,348.24,349.99,621.42,278.8,382.46,414.82,343.16,438.33,443.22,237.46,428.08,497.42,448.48,454.47
2003_5,433.25,250.85,421.56,401.53,256.16,255.33,607.35,367.91,331.59,348.26,551.58,351.9,460.81,255.21,309.94,350.46,352.23,626.32,280.76,385.67,418.35,345.37,442.03,446.7,238.66,431.71,501.46,452.16,458.17
2003_6,437.08,252.59,425.29,404.72,257.74,256.91,611.7,370.5,333.87,350.5,556.2,354.12,464.77,256.76,312.23,352.67,354.45,631.45,282.63,388.9,422.08,347.6,445.85,450.62,239.93,435.37,505.64,455.92,461.95
2003_7,440.53,254.15,428.76,408.0,259.2,258.37,615.67,373.05,336.02,352.75,560.44,356.44,468.37,258.2,314.29,354.96,356.7,636.16,284.43,391.86,425.49,349.81,449.4,454.04,241.18,439.03,509.44,459.4,465.42
2003_8,444.29,255.81,432.41,411.24,260.68,259.88,619.89,375.65,338.36,355.03,564.95,358.75,472.2,259.76,316.52,357.23,359.03,641.17,286.26,395.01,429.13,352.05,453.21,457.67,242.44,442.76,513.53,463.08,469.1
2003_9,447.97,257.39,436.04,414.44,262.32,261.43,623.99,378.24,340.61,357.25,569.47,360.92,476.01,261.29,318.73,359.44,361.22,646.06,288.17,398.14,432.66,354.23,456.98,461.35,243.61,446.4,517.61,466.75,472.8
2003_10,451.54,258.99,439.55,417.6,263.8,262.91,628.09,380.75,342.79,359.41,573.83,363.11,479.72,262.82,320.87,361.6,363.41,650.91,289.94,401.13,436.08,356.4,460.58,464.9,244.76,449.99,521.52,470.35,476.4
2003_11,455.08,260.39,442.78,420.43,265.05,264.29,631.65,382.96,344.78,361.24,578.12,364.93,483.07,264.07,322.94,363.45,365.28,655.26,291.59,404.12,439.31,358.2,464.18,468.07,245.72,453.27,525.4,473.94,479.95
2003_12,458.2,261.88,446.17,423.53,266.46,265.62,635.21,385.35,346.85,363.34,581.88,367.01,486.52,265.51,324.81,365.55,367.35,659.63,293.18,406.79,442.59,360.28,467.3,471.27,246.81,456.69,528.79,476.91,482.99
2004_1,462.17,264.88,449.97,427.22,270.2,269.22,639.84,388.83,350.45,366.65,586.73,370.27,490.62,269.26,328.7,368.86,370.75,665.03,296.86,410.65,446.43,363.52,471.36,475.29,249.25,460.62,533.18,480.88,486.99
2004_2,465.71,267.72,453.42,430.58,273.74,272.63,643.78,392.01,353.78,369.71,591.07,373.42,494.27,272.71,332.24,371.9,373.82,669.76,300.3,414.14,449.89,366.61,474.95,478.78,251.49,464.19,537.06,484.43,490.53
2004_3,469.24,270.52,456.87,433.9,276.98,275.96,647.66,395.16,357.08,372.83,595.33,376.49,497.89,275.96,335.79,374.96,376.94,674.42,303.64,417.65,453.35,369.6,478.56,482.27,253.75,467.68,540.91,487.91,494.03
2004_4,472.56,273.24,460.22,437.21,280.09,279.26,651.44,398.25,360.28,375.77,599.38,379.51,501.38,279.12,339.19,377.98,379.91,678.91,306.88,420.94,456.62,372.62,481.97,485.67,255.92,471.07,544.54,491.2,497.32
2004_5,475.91,275.96,463.55,440.44,283.46,282.58,655.08,401.3,363.46,378.72,603.39,382.49,504.81,282.39,342.67,380.95,382.87,683.37,310.2,424.31,459.91,375.52,485.35,488.83,258.08,474.41,548.21,494.52,500.65
2004_6,479.25,278.66,466.82,443.64,286.78,285.88,658.64,404.31,366.63,381.64,607.42,385.46,508.19,285.74,346.11,383.88,385.8,687.62,313.47,427.64,463.18,378.46,488.71,492.09,260.24,477.67,551.83,497.83,503.94
2004_7,482.62,281.44,470.14,446.87,290.07,289.2,662.29,407.35,369.85,384.58,611.49,388.45,511.66,289.01,349.56,386.85,388.74,692.11,316.78,430.99,466.48,381.38,492.16,495.42,262.44,481.06,555.5,501.19,507.31
2004_8,486.08,284.14,473.5,450.15,293.43,292.49,666.06,410.45,373.02,387.58,615.63,391.48,515.2,292.39,353.08,389.86,391.76,696.65,320.09,434.41,469.8,384.32,495.66,498.74,264.62,484.52,559.25,504.51,510.67
2004_9,489.52,286.88,476.82,453.38,296.82,295.85,669.85,413.51,376.35,390.55,619.8,394.39,518.69,295.74,356.6,392.81,394.75,701.18,323.48,437.84,473.22,387.22,499.16,502.1,266.78,487.89,563.02,507.94,514.1
2004_10,492.78,289.53,480.07,456.56,300.07,299.07,673.4,416.52,379.47,393.49,623.73,397.34,522.1,298.96,359.99,395.76,397.72,705.51,326.71,441.1,476.42,390.18,502.48,505.35,268.87,491.18,566.56,511.21,517.37
2004_11,496.06,292.21,483.3,459.75,303.38,302.32,676.96,419.52,382.56,396.32,627.68,400.22,525.47,302.25,363.43,398.64,400.6,709.84,329.97,444.4,479.59,393.01,505.79,508.62,270.97,494.48,570.13,514.42,520.58
2004_12,499.29,294.89,486.51,462.85,306.61,305.6,680.42,422.47,385.66,399.16,631.52,402.88,528.73,305.51,366.79,401.43,403.48,714.02,333.19,447.63,482.79,395.78,509.04,511.8,273.07,497.69,573.6,517.65,523.81
2005_1,504.51,298.38,491.6,467.16,310.05,308.9,686.05,425.82,389.35,402.09,637.96,406.52,533.88,309.04,370.76,404.47,406.38,720.51,336.75,452.36,487.81,398.81,514.34,517.04,275.55,502.56,579.42,522.95,529.13
2005_2,509.55,301.74,496.83,472.3,313.44,312.03,692.83,429.92,392.94,405.45,644.55,409.53,539.7,312.31,374.76,407.99,409.81,728.28,340.17,457.05,492.68,402.31,519.76,522.2,278.17,508.33,585.38,528.33,534.51
2005_3,515.23,305.61,502.13,476.98,316.54,315.44,699.32,433.85,397.01,409.16,651.11,413.05,545.27,315.4,378.73,411.49,413.53,735.64,343.91,461.96,498.2,405.72,525.27,527.64,281.06,513.66,591.32,533.7,539.96
2005_4,520.56,309.22,507.37,481.7,319.74,318.74,705.61,437.69,400.77,412.52,657.63,416.47,550.8,318.64,382.69,414.84,416.93,742.87,347.41,466.64,503.29,409.08,530.69,533.05,283.76,519.02,597.23,539.06,545.35
2005_5,525.8,312.76,512.51,486.36,322.94,321.97,711.91,441.48,404.43,415.73,663.99,419.8,556.33,321.79,386.59,418.13,420.14,750.08,350.98,471.43,508.31,412.35,536.08,538.26,286.39,524.24,602.98,544.33,550.64
2005_6,530.99,316.2,517.61,490.85,326.21,325.19,717.78,445.09,408.15,418.93,670.32,422.99,561.58,325.04,390.51,421.31,423.38,756.81,354.47,476.12,513.43,415.45,541.25,543.46,288.95,529.31,608.72,549.54,555.9
2005_7,536.24,319.79,522.74,495.5,329.46,328.45,723.98,448.82,411.87,422.27,676.7,426.34,567.01,328.28,394.42,424.63,426.73,763.93,358.02,480.85,518.47,418.75,546.59,548.66,291.66,534.58,614.5,554.82,561.18
2005_8,541.52,323.35,527.98,500.19,332.75,331.71,730.23,452.63,415.64,425.55,683.28,429.67,572.58,331.56,398.42,427.95,430.05,771.06,361.54,485.61,523.63,422.02,552.05,553.95,294.32,539.91,620.42,560.16,566.54
2005_9,546.73,326.81,533.08,504.77,335.97,334.9,736.31,456.34,419.33,428.77,689.57,432.89,577.93,334.76,402.3,431.18,433.3,778.09,365.04,490.27,528.68,425.21,557.33,559.12,296.88,545.09,626.12,565.43,571.84
2005_10,552.03,330.34,538.24,509.41,339.2,338.13,742.48,460.08,423.03,432.02,696.02,436.15,583.39,337.99,406.27,434.43,436.59,785.16,368.61,495.06,533.79,428.46,562.69,564.46,299.45,550.36,631.96,570.67,577.11
2005_11,557.11,333.81,543.26,513.96,342.4,341.33,748.44,463.7,426.6,435.14,702.24,439.27,588.66,341.18,410.17,437.59,439.73,792.0,372.0,499.62,538.68,431.65,567.82,569.39,301.99,555.44,637.56,575.86,582.31
2005_12,562.16,337.17,548.27,518.44,345.89,344.5,754.21,467.25,430.18,438.17,708.44,442.1,593.84,344.65,413.98,440.59,442.83,798.76,375.5,504.22,543.6,434.39,572.89,574.51,304.47,560.51,643.23,580.86,587.36
2006_1,573.78,340.34,559.68,527.04,348.89,347.5,768.46,471.78,435.0,440.52,722.73,444.72,605.89,347.71,419.4,442.97,445.19,814.13,379.79,513.51,554.6,436.93,584.72,586.17,306.49,571.73,656.09,592.64,599.18
2006_2,585.53,343.69,571.09,536.36,351.71,350.45,782.7,476.94,439.93,443.42,737.32,447.55,618.13,350.61,425.04,445.85,448.26,830.88,383.98,522.92,565.67,439.64,596.68,597.95,308.89,583.83,669.31,604.53,611.18
2006_3,596.96,347.04,582.28,545.06,354.33,353.38,796.78,481.65,444.71,445.98,751.44,450.16,630.12,353.26,430.44,448.4,450.93,846.79,387.95,532.02,576.55,442.32,608.36,609.55,311.17,595.28,682.08,616.13,622.86
2006_4,608.07,350.04,593.36,553.75,357.64,356.16,810.43,486.31,449.21,448.43,765.42,452.59,641.77,356.12,435.78,450.86,453.42,862.35,392.45,541.03,587.27,444.8,619.8,620.55,313.16,606.52,694.71,627.18,634.26
2006_5,619.33,353.1,604.29,562.19,360.07,358.93,823.76,490.72,453.79,450.7,779.11,454.88,653.38,358.79,441.03,453.14,455.75,877.64,396.16,550.0,597.83,447.03,631.09,631.98,315.17,617.56,707.11,638.64,645.54
2006_6,630.6,356.24,615.27,570.79,362.89,361.78,837.42,495.27,458.45,453.1,793.06,457.31,665.05,361.65,446.43,455.53,458.22,893.18,400.27,559.03,608.55,449.45,642.54,643.18,317.26,628.78,719.77,650.04,657.04
2006_7,641.66,359.26,626.07,579.24,365.62,364.49,850.64,499.66,462.88,455.3,806.72,459.56,676.57,364.34,451.68,457.75,460.51,908.46,404.2,567.88,619.01,451.61,653.79,654.22,319.24,639.84,732.1,661.22,668.28
2006_8,652.78,362.38,637.03,587.72,368.4,367.28,864.11,504.15,467.46,457.67,820.47,461.93,688.19,367.1,456.95,460.05,462.94,923.87,408.23,576.81,629.58,453.86,665.18,665.59,321.3,651.01,744.51,672.45,679.57
2006_9,663.79,365.31,647.76,596.09,371.1,369.93,877.25,508.52,471.83,459.83,834.03,464.03,699.59,369.82,462.19,462.23,465.2,939.06,412.1,585.58,639.97,456.02,676.31,676.53,323.19,661.96,756.84,683.56,690.75
2006_10,674.72,368.25,658.37,604.23,373.79,372.61,890.16,512.72,476.23,461.95,847.38,466.13,710.78,372.53,467.35,464.33,467.34,953.89,416.03,594.33,650.32,458.12,687.28,687.39,325.06,672.72,768.92,694.45,701.71
2006_11,685.41,371.15,668.91,612.5,376.31,375.19,902.89,516.86,480.26,463.85,860.62,468.11,721.91,375.02,472.34,466.34,469.39,968.62,419.73,602.85,660.43,460.18,698.23,698.23,326.8,683.49,780.78,705.25,712.61
2006_12,696.06,374.0,679.46,620.65,378.99,377.81,915.45,521.0,484.63,465.75,873.8,470.52,732.97,377.68,477.47,468.28,471.42,983.24,423.52,611.42,670.61,461.91,709.05,708.58,328.64,694.2,792.75,716.02,723.41
2007_1,706.75,379.69,690.39,630.25,384.12,383.09,927.13,528.3,491.65,471.78,886.14,476.38,743.87,383.01,484.45,474.55,477.36,995.23,429.75,620.79,681.44,468.6,720.07,720.42,332.73,704.9,803.62,727.54,734.97
2007_2,716.69,384.68,700.26,638.96,388.63,387.88,938.88,534.94,497.93,477.32,897.82,481.89,754.27,387.63,490.29,480.1,482.97,1008.92,435.23,628.84,691.13,474.1,730.29,730.47,336.16,714.93,814.53,735.85,743.45
2007_3,725.79,388.81,708.59,646.4,393.45,392.01,950.13,540.65,503.24,482.19,910.25,486.59,763.68,392.03,496.75,484.61,488.03,1023.89,439.98,636.99,699.28,478.23,739.31,738.5,338.91,723.93,825.63,745.87,753.41
2007_4,735.93,393.81,718.38,655.1,398.15,396.76,961.97,547.34,509.47,487.79,922.62,492.11,774.1,396.55,503.39,490.19,493.65,1037.62,445.57,645.79,708.92,483.82,749.48,748.62,342.4,733.99,836.89,755.91,763.52
2007_5,745.6,398.64,727.99,663.48,402.59,401.43,973.11,553.75,515.55,493.15,934.37,497.51,784.08,401.28,509.59,495.58,499.07,1050.66,450.84,654.04,718.32,489.17,759.31,758.02,345.72,743.52,847.49,765.59,773.28
2007_6,755.16,403.43,737.49,671.95,407.31,406.06,984.26,560.12,521.52,498.41,946.31,502.9,794.06,405.91,515.92,500.95,504.35,1063.82,456.18,662.37,727.55,494.49,769.14,767.68,349.02,753.23,858.26,775.39,783.11
2007_7,765.23,408.4,747.21,680.52,412.05,410.82,995.68,566.67,527.82,503.93,958.52,508.42,804.28,410.66,522.39,506.43,509.94,1077.26,461.77,670.96,737.29,499.94,779.25,777.75,352.48,763.12,869.2,785.27,793.06
2007_8,774.96,413.22,756.83,689.05,416.75,415.47,1007.02,573.15,533.85,509.3,970.4,513.91,814.42,415.33,528.82,511.95,515.38,1090.47,467.08,679.39,746.59,505.35,789.16,787.34,355.84,772.94,880.03,795.03,802.92
2007_9,784.86,418.16,766.63,697.7,421.45,420.2,1018.75,579.8,540.07,514.83,982.7,519.42,824.84,420.14,535.33,517.45,520.96,1104.28,472.62,688.0,756.28,510.76,799.44,797.46,359.22,782.97,891.12,805.17,813.05
2007_10,794.71,423.02,776.27,706.18,426.26,424.93,1029.84,586.25,546.23,520.22,994.58,524.84,834.85,424.81,541.75,522.84,526.39,1117.41,478.04,696.47,765.7,516.07,809.32,807.22,362.55,792.67,901.9,814.88,822.83
2007_11,804.29,427.69,785.47,714.34,430.78,429.43,1040.78,592.43,552.08,525.4,1006.18,529.84,844.56,429.35,547.98,527.9,531.58,1130.28,483.28,704.65,774.84,521.15,818.88,816.73,365.72,802.11,912.37,824.49,832.46
2007_12,813.89,432.5,794.97,722.72,435.5,434.06,1051.75,598.81,558.16,530.65,1017.75,535.62,854.41,434.04,554.31,533.24,536.98,1143.19,488.65,712.98,784.25,526.44,828.61,826.1,368.96,811.7,923.01,833.87,841.92
2008_1,822.46,439.05,803.36,731.37,442.06,440.29,1061.35,607.53,565.84,539.25,1028.14,544.28,863.12,440.53,561.47,542.09,545.73,1154.82,495.23,720.91,792.53,535.37,837.24,834.6,374.51,820.26,932.36,842.47,850.53
2008_2,830.88,446.52,811.61,740.0,448.3,446.44,1070.75,616.72,573.61,548.96,1038.35,554.01,871.7,446.76,568.53,551.49,555.27,1166.14,501.69,728.71,801.11,544.21,845.73,842.96,380.92,828.66,941.54,850.9,858.97
2008_3,839.29,452.65,819.79,748.43,454.02,452.42,1080.2,625.24,581.24,557.52,1048.62,562.26,880.49,452.54,575.58,560.08,564.01,1177.46,508.02,736.46,809.33,553.02,854.4,851.42,386.15,837.15,950.74,859.32,867.45
2008_4,847.44,459.29,827.85,756.73,459.86,458.46,1089.23,633.92,588.72,566.34,1058.47,571.09,888.89,458.36,582.38,568.88,572.87,1188.24,514.26,744.01,817.26,561.75,862.65,859.42,391.82,845.19,959.58,867.42,875.51
2008_5,855.37,465.76,835.75,764.95,465.79,464.36,1098.08,642.39,596.03,574.92,1068.22,579.8,897.03,464.24,589.17,577.62,581.49,1198.88,520.39,751.46,825.08,570.48,870.71,867.26,397.3,853.11,968.36,875.4,883.58
2008_6,863.18,472.22,843.59,773.13,471.62,470.24,1106.68,650.85,603.37,583.6,1077.62,588.57,905.08,470.04,595.9,586.33,590.17,1209.46,526.53,758.77,832.86,579.01,878.68,875.25,402.87,861.06,976.91,883.17,891.39
2008_7,871.15,478.74,851.3,781.25,477.5,476.13,1115.57,659.33,610.7,592.23,1087.26,597.33,913.28,475.96,602.67,595.05,598.85,1220.05,532.67,766.18,840.75,587.64,886.81,883.05,408.42,868.99,985.64,891.14,899.38
2008_8,879.38,485.29,859.38,789.55,483.49,482.07,1124.66,667.92,618.27,601.04,1097.23,606.19,921.74,481.99,609.6,603.84,607.7,1231.1,539.02,773.8,848.9,596.29,895.17,891.4,414.0,877.25,994.52,899.4,907.62
2008_9,887.69,491.81,867.32,797.66,489.56,488.03,1133.4,676.39,625.9,609.67,1107.0,614.84,929.89,487.97,616.49,612.52,616.37,1241.71,545.45,781.49,857.05,604.88,903.34,899.31,419.45,885.16,1003.43,907.33,915.64
2008_10,895.54,498.37,875.19,805.9,495.42,493.9,1142.41,684.95,633.18,618.39,1116.52,623.57,938.13,493.77,623.3,621.21,625.15,1252.61,551.74,788.86,865.07,613.44,911.41,907.1,424.97,893.28,1012.19,915.28,923.59
2008_11,903.28,504.66,882.93,813.91,501.34,499.8,1150.86,693.28,640.26,626.9,1125.91,632.48,946.15,499.7,629.99,629.72,633.62,1262.85,557.53,796.12,872.39,622.11,919.32,914.95,430.39,901.01,1020.61,922.97,931.3
2008_12,912.02,511.68,892.24,823.37,507.64,506.31,1159.71,702.6,648.53,635.92,1135.74,641.6,955.05,506.23,637.34,639.33,642.67,1271.23,564.53,804.47,881.7,631.84,928.41,925.05,436.51,909.98,1029.1,932.37,940.98
2009_1,916.24,517.71,895.51,825.59,521.51,519.73,1164.46,702.89,654.59,635.51,1141.21,640.93,959.06,519.8,648.7,638.34,642.71,1279.6,576.35,810.86,885.3,630.88,932.21,927.45,436.1,913.98,1034.7,935.8,944.1
2009_2,921.99,524.32,901.19,829.92,535.73,533.9,1170.39,704.77,662.05,636.06,1148.04,641.43,964.9,533.99,660.86,638.86,643.14,1287.09,589.24,818.86,890.69,631.35,938.04,933.11,436.63,919.74,1040.52,941.29,949.66
2009_3,926.89,530.45,906.23,833.68,549.3,547.4,1175.19,706.12,668.84,636.08,1153.86,641.47,970.0,547.47,672.3,638.94,642.98,1293.65,601.43,826.04,895.19,631.22,943.13,938.0,436.82,924.87,1045.82,946.23,954.59
2009_4,932.4,536.69,911.33,837.42,562.69,560.77,1180.62,707.64,676.28,636.45,1160.36,641.6,975.36,560.63,683.73,639.13,643.33,1300.33,613.72,833.44,900.71,631.37,948.52,942.87,437.21,929.94,1051.61,951.49,959.91
2009_5,936.75,542.56,916.06,840.88,575.25,573.57,1185.1,708.78,682.11,636.34,1165.71,641.58,980.01,573.33,694.57,639.15,643.3,1306.27,625.07,840.22,904.86,631.49,953.25,947.96,437.32,934.56,1056.49,956.03,964.37
2009_6,941.44,548.27,920.77,844.35,587.85,586.12,1189.73,709.93,688.36,636.33,1171.14,641.61,984.7,585.92,705.25,639.19,643.28,1312.3,636.37,847.04,909.04,631.48,957.93,952.33,437.5,939.22,1061.47,960.49,968.92
2009_7,946.26,554.02,925.5,847.75,600.3,598.53,1194.25,711.18,694.66,636.36,1176.77,641.71,989.48,598.36,715.88,639.26,643.32,1318.31,647.58,853.9,913.63,631.71,962.79,956.86,437.74,944.0,1066.62,965.2,973.61
2009_8,951.16,559.67,930.32,851.51,612.43,610.7,1199.06,712.52,700.92,636.5,1182.32,641.81,994.55,610.43,726.23,639.39,643.48,1324.62,658.69,860.62,918.25,631.81,967.73,961.71,438.01,949.06,1071.56,969.87,978.29
2009_9,955.69,565.1,934.79,854.73,624.43,622.55,1203.42,713.53,706.91,636.4,1187.8,641.67,999.03,622.38,736.39,639.29,643.37,1330.27,669.48,867.19,922.94,631.61,972.41,966.47,438.09,953.57,1076.4,974.48,982.81
2009_10,960.29,570.49,939.26,857.96,636.16,634.25,1207.68,714.63,712.8,636.37,1193.2,641.52,1003.52,634.06,746.38,639.09,643.37,1335.86,680.03,873.64,926.94,631.5,976.95,970.54,438.15,958.01,1081.26,978.78,987.11
2009_11,964.79,575.63,943.68,861.2,647.67,645.69,1212.11,715.65,718.84,636.16,1198.45,642.19,1007.99,645.44,756.24,639.77,643.24,1341.58,690.89,880.25,932.01,632.57,981.47,975.04,438.31,962.51,1086.12,983.37,991.64
2009_12,969.83,581.62,949.47,865.6,659.39,657.73,1216.57,717.45,725.14,636.39,1203.58,642.02,1013.27,657.62,766.52,639.64,643.43,1344.92,701.58,887.12,936.65,632.41,986.85,981.77,438.94,967.82,1090.33,989.68,998.01
2010_1,975.69,584.67,954.64,870.71,663.27,661.08,1223.35,722.25,729.2,641.13,1211.39,646.38,1019.18,661.2,770.97,643.94,648.25,1355.92,705.05,892.09,941.82,636.39,992.55,985.93,441.73,973.71,1097.75,994.1,1002.42
2010_2,982.72,588.88,961.49,877.21,668.11,665.48,1230.82,728.03,734.58,646.6,1219.64,651.8,1026.21,665.7,776.38,649.37,653.76,1365.07,709.87,898.46,948.64,641.71,999.57,992.62,445.46,980.6,1105.25,1000.97,1009.3
2010_3,989.99,593.21,968.57,884.04,671.94,669.83,1238.69,734.07,740.09,652.23,1228.45,657.31,1033.66,669.79,781.74,654.94,659.43,1374.54,714.6,904.98,955.68,647.3,1007.01,999.96,449.26,987.88,1113.2,1008.19,1016.55
2010_4,996.93,597.39,975.44,890.58,676.11,674.13,1246.12,739.87,745.41,657.69,1236.69,662.88,1040.77,674.05,786.98,660.36,664.93,1383.78,719.28,911.18,962.48,652.58,1014.03,1006.85,452.99,994.75,1120.61,1015.11,1023.51
2010_5,1003.59,601.42,982.17,897.04,680.24,678.33,1253.22,745.65,750.54,663.02,1244.71,668.3,1047.72,678.11,792.05,665.76,670.28,1392.56,723.78,917.1,969.17,657.99,1020.87,1013.7,456.61,1001.59,1127.78,1021.83,1030.21
2010_6,1010.36,605.42,988.76,903.23,684.46,682.49,1260.28,751.15,755.72,668.23,1252.67,673.54,1054.38,682.28,797.21,671.01,675.51,1401.16,728.32,923.27,975.62,663.24,1027.64,1020.26,460.15,1008.11,1135.07,1028.46,1036.85
2010_7,1017.23,609.5,995.5,909.83,688.69,686.72,1267.62,756.93,760.95,673.58,1260.74,678.99,1061.44,686.42,802.38,676.4,680.88,1410.16,732.92,929.45,982.37,668.72,1034.6,1026.93,463.83,1015.05,1142.29,1035.23,1043.7
2010_8,1023.92,613.68,1002.12,916.16,692.85,690.84,1274.79,762.61,766.18,678.97,1268.78,684.38,1068.28,690.64,807.51,681.78,686.27,1418.96,737.43,935.49,988.95,673.87,1041.47,1033.68,467.52,1021.87,1149.62,1042.01,1050.44
2010_9,1030.97,617.72,1008.93,922.56,697.28,695.1,1282.14,768.37,771.44,684.32,1277.06,689.68,1075.37,694.88,812.9,687.1,691.71,1427.98,742.17,941.81,995.82,679.09,1048.51,1040.49,471.1,1028.72,1157.13,1048.78,1057.21
2010_10,1037.59,621.49,1015.43,928.74,701.13,699.1,1288.85,773.86,776.4,689.51,1284.87,694.88,1081.97,698.92,817.92,692.38,696.87,1436.32,746.57,947.67,1002.44,684.27,1055.17,1047.0,474.53,1035.25,1164.32,1055.29,1063.79
2010_11,1044.01,625.54,1021.96,935.07,705.2,703.2,1295.97,779.45,781.48,694.7,1292.72,700.17,1088.66,703.04,823.04,697.56,702.16,1444.97,750.92,953.67,1008.61,689.57,1061.68,1053.69,478.11,1041.86,1171.28,1061.95,1070.41
2010_12,1050.31,629.27,1028.31,941.2,709.22,707.09,1302.51,784.78,786.3,699.64,1300.08,705.11,1095.06,706.93,827.89,702.58,707.1,1453.72,755.07,959.25,1014.75,694.7,1068.05,1059.73,481.45,1048.26,1178.02,1068.06,1076.51
