1993_5,288.16,198.18,196.92,294.81,182.64,185.88,218.46,380.06,223.02,200.74,222.14,451.71,513.08,375.52,318.68,315.04,184.95,201.37,348.96,192.41
1993_6,284.05,197.09,195.82,291.24,181.63,186.45,216.71,373.5,221.23,199.64,220.99,443.28,504.29,368.97,313.5,309.7,185.51,200.28,343.16,191.74
1993_7,280.02,196.03,194.84,287.69,180.67,187.06,214.99,367.16,219.48,198.58,219.92,435.15,495.66,362.59,308.31,304.69,186.13,199.21,337.36,191.11
1993_8,275.63,194.96,193.69,283.93,179.67,187.7,213.26,360.37,217.84,197.48,218.98,426.45,486.33,355.75,302.83,299.53,186.81,198.1,331.34,190.52
1993_9,271.33,193.86,192.61,280.19,178.66,188.26,211.45,353.63,215.92,196.35,217.65,417.93,477.4,349.05,297.38,293.87,187.31,196.96,325.34,189.82
1993_10,266.84,192.71,191.49,276.23,177.56,188.81,209.55,346.61,214.01,195.19,216.41,409.08,467.86,342.05,291.66,288.32,187.82,195.8,318.98,189.13
1993_11,262.24,191.51,190.29,272.19,176.43,189.29,207.63,339.43,212.01,193.96,215.12,400.12,458.26,334.93,285.82,282.55,188.33,194.54,312.59,188.32
1993_12,257.54,190.34,189.1,267.95,175.34,189.75,205.67,332.11,210.1,192.74,213.74,390.93,448.25,327.62,279.84,276.68,188.8,193.35,305.94,187.56
1994_1,259.72,190.62,189.41,270.61,175.52,191.71,206.38,335.22,211.04,193.08,215.81,394.1,452.5,330.66,282.69,279.47,190.57,193.67,308.96,185.88
1994_2,261.92,190.95,189.82,273.24,175.78,193.48,207.09,338.35,212.04,193.42,217.85,397.25,456.65,333.63,285.5,282.23,192.36,194.04,311.97,184.26
1994_3,264.08,191.34,190.17,275.86,176.04,195.06,207.85,341.45,213.13,193.78,219.86,400.4,460.77,336.62,288.29,284.99,194.03,194.46,314.98,182.56
1994_4,266.07,191.6,190.4,278.32,176.21,196.67,208.48,344.39,214.0,194.02,221.77,403.29,464.63,339.4,290.94,287.58,195.66,194.59,317.78,180.73
1994_5,267.98,191.81,190.6,280.65,176.32,198.2,209.02,347.08,214.81,194.21,223.58,405.99,468.3,342.04,293.46,289.99,197.21,194.78,320.41,178.79
1994_6,269.85,191.95,190.81,283.0,176.38,199.76,209.55,349.72,215.61,194.39,225.37,408.64,471.96,344.64,295.92,292.46,198.75,194.96,323.07,176.74
1994_7,271.65,192.1,190.97,285.16,176.49,201.23,210.0,352.32,216.34,194.52,227.05,411.14,475.31,347.06,298.28,294.75,200.21,195.11,325.52,174.67
1994_8,273.38,192.21,191.02,287.33,176.52,202.66,210.46,354.82,217.07,194.62,228.71,413.57,478.72,349.53,300.75,297.02,201.65,195.2,327.98,172.48
1994_9,275.11,192.25,191.17,289.42,176.45,203.97,210.89,357.37,217.72,194.73,230.27,416.05,481.94,351.84,302.81,299.15,202.93,195.3,330.39,170.15
1994_10,276.53,192.26,191.09,291.36,176.43,205.36,211.11,359.61,218.26,194.69,231.86,418.21,484.93,353.99,304.79,301.17,204.31,195.31,332.5,167.73
1994_11,278.04,192.25,191.09,293.24,176.32,206.52,211.46,361.54,218.83,194.65,233.24,419.95,487.67,355.87,306.89,303.23,205.54,195.24,334.65,165.15
1994_12,279.37,192.11,190.97,294.94,176.06,207.71,211.6,363.49,219.2,194.52,234.54,421.75,490.23,357.75,308.68,304.95,206.63,195.07,336.55,162.33
1995_1,283.39,194.19,193.03,299.87,177.81,212.52,214.1,368.73,222.11,196.59,239.14,427.34,497.24,362.9,313.34,309.52,211.3,197.17,341.54,166.48
1995_2,287.47,196.29,195.14,304.97,179.53,217.19,216.61,374.18,225.09,198.72,243.8,433.2,504.63,368.3,318.09,314.23,215.97,199.31,346.72,170.46
1995_3,291.56,198.49,197.22,309.98,181.33,221.75,219.15,379.56,228.15,200.86,248.46,439.01,511.8,373.44,322.85,319.0,220.59,201.45,351.88,174.47
1995_4,295.58,200.56,199.32,314.92,183.02,226.23,221.68,384.79,231.1,202.99,253.11,444.43,518.77,378.42,327.51,323.75,225.11,203.57,356.89,178.28
1995_5,299.51,202.58,201.35,319.66,184.67,230.65,224.12,389.91,233.84,205.04,257.43,449.97,525.6,383.47,332.12,328.03,229.53,205.65,361.73,181.98
1995_6,303.5,204.63,203.44,324.54,186.34,235.13,226.58,395.04,236.71,207.13,261.9,455.38,532.53,388.49,336.72,332.59,234.01,207.73,366.66,185.66
1995_7,307.45,206.68,205.48,329.4,188.05,239.63,229.03,400.2,239.61,209.21,266.4,460.95,539.44,393.55,341.33,337.16,238.48,209.81,371.59,189.32
1995_8,311.46,208.74,207.5,334.3,189.72,244.09,231.53,405.56,242.49,211.29,270.89,466.6,546.51,398.69,346.04,341.76,242.91,211.89,376.63,192.88
1995_9,315.41,210.81,209.56,339.1,191.43,248.52,233.98,410.66,245.36,213.38,275.34,472.03,553.32,403.63,350.6,346.3,247.33,213.97,381.55,196.39
1995_10,319.37,212.86,211.61,343.96,193.05,253.05,236.43,415.83,248.27,215.44,279.84,477.47,560.24,408.66,355.21,350.97,251.78,216.04,386.49,199.87
1995_11,323.18,214.85,213.57,348.65,194.7,257.34,238.8,420.77,251.01,217.45,284.14,482.67,566.91,413.5,359.65,355.34,256.1,218.07,391.27,203.25
1995_12,327.09,216.82,215.57,353.42,196.38,261.68,241.2,425.66,253.73,219.45,288.45,487.86,573.53,418.3,364.13,359.65,260.38,220.06,396.06,206.55
1996_1,331.93,219.47,218.17,357.65,198.0,262.73,244.32,431.83,256.8,222.13,290.67,494.01,581.84,424.22,369.67,365.13,261.35,222.76,401.88,207.07
1996_2,336.67,222.1,220.83,362.04,199.77,263.71,247.35,437.87,259.85,224.81,292.94,500.17,590.13,430.09,375.11,370.59,262.3,225.39,407.82,207.57
1996_3,341.47,224.79,223.58,366.29,201.54,264.71,250.46,444.0,263.11,227.45,295.18,506.33,598.28,435.93,380.61,376.19,263.4,228.23,413.69,208.13
1996_4,346.09,227.29,225.96,370.43,202.97,265.38,253.47,449.86,265.73,230.02,297.16,512.34,606.27,441.59,385.91,381.17,264.13,230.66,419.33,208.51
1996_5,350.77,229.86,228.53,374.65,204.6,266.36,256.49,455.83,268.66,232.61,299.46,518.47,614.25,447.24,391.29,386.43,265.1,233.24,425.05,208.96
1996_6,355.32,232.35,231.03,378.72,206.18,267.17,259.41,461.42,271.47,235.13,301.33,524.0,622.02,452.74,396.41,391.46,265.9,235.78,430.54,209.33
1996_7,359.89,234.88,233.52,382.92,207.79,268.09,262.39,467.12,274.36,237.68,303.46,529.67,629.98,458.28,401.67,396.67,266.8,238.32,436.24,209.75
1996_8,364.41,237.38,236.01,386.89,209.38,268.95,265.29,472.82,277.23,240.2,305.49,535.35,637.49,463.7,406.8,401.76,267.71,240.86,441.65,210.15
1996_9,368.94,239.9,238.5,390.92,210.93,269.79,268.24,478.45,280.04,242.73,307.49,541.0,645.15,469.12,411.97,406.78,268.54,243.4,447.13,210.48
1996_10,373.37,242.4,240.93,395.08,212.48,270.73,271.11,484.13,282.9,245.22,309.6,546.8,652.92,474.65,417.06,411.94,269.42,245.89,452.73,210.94
1996_11,377.77,244.79,243.35,399.02,213.94,271.54,273.97,489.54,285.62,247.68,311.56,552.07,660.4,479.9,422.05,416.9,270.24,248.33,458.03,211.14
1996_12,382.06,247.13,245.74,402.77,215.41,272.31,276.72,494.86,288.27,250.03,313.35,557.45,667.59,485.02,426.98,421.61,271.04,250.8,463.2,211.45
1997_1,383.69,249.13,247.59,403.78,217.18,272.76,278.52,496.04,290.08,251.98,314.22,558.04,669.11,486.03,428.29,423.18,271.41,252.87,464.52,213.02
1997_2,385.77,251.11,249.89,405.23,218.88,273.17,280.74,497.81,291.92,254.2,315.17,558.72,670.42,487.32,430.46,425.25,271.65,254.88,466.26,214.29
1997_3,386.86,252.8,251.32,406.24,220.18,273.39,282.22,498.86,293.14,255.71,315.3,559.85,672.94,488.59,431.27,426.02,272.03,256.41,467.62,215.41
1997_4,388.42,254.68,253.2,407.3,221.68,273.46,283.98,500.32,294.64,257.62,315.83,560.35,674.52,489.38,432.58,427.3,272.23,258.29,468.92,216.67
1997_5,389.87,256.39,254.93,408.27,223.17,273.7,285.71,501.23,296.09,259.39,316.23,561.17,676.23,490.75,433.88,428.54,272.39,260.06,470.22,217.83
1997_6,391.3,258.14,256.68,409.24,224.66,273.88,287.35,502.3,297.53,261.15,316.72,561.64,677.7,491.71,435.12,429.81,272.63,261.85,471.45,219.12
1997_7,392.81,259.94,258.46,410.32,226.22,274.17,289.11,503.57,299.05,262.96,317.31,562.42,679.47,492.88,436.51,431.17,272.95,263.68,472.89,220.42
1997_8,394.28,261.72,260.25,411.33,227.76,274.4,290.8,504.74,300.55,264.76,317.82,563.15,681.01,493.96,437.8,432.52,273.04,265.48,474.16,221.67
1997_9,395.74,263.48,261.97,412.45,229.25,274.7,292.51,506.0,302.07,266.52,318.34,563.94,682.79,495.14,439.13,433.86,273.43,267.25,475.55,222.92
1997_10,397.19,265.21,263.72,413.43,230.64,274.87,294.16,507.15,303.48,268.27,318.8,564.52,684.31,496.11,440.4,435.09,273.61,268.96,476.8,224.1
1997_11,398.53,266.83,265.37,414.27,231.98,275.06,295.74,508.07,304.84,269.92,319.22,565.03,685.64,497.0,441.54,436.24,273.78,270.56,477.94,225.27
1997_12,399.93,268.5,267.03,415.26,233.41,275.24,297.37,509.2,306.22,271.61,319.72,565.62,687.14,498.01,442.81,437.52,273.97,272.29,479.19,226.45
1998_1,401.35,274.05,272.57,415.08,236.98,274.91,302.08,508.76,309.94,277.22,319.4,564.59,686.57,497.55,442.7,437.5,273.61,277.9,478.99,227.2
1998_2,402.77,279.53,277.96,414.95,240.54,274.79,306.73,508.46,313.64,282.69,319.16,563.63,686.1,497.12,442.65,437.58,273.33,283.36,478.89,227.96
1998_3,404.09,284.82,283.19,414.75,243.91,274.39,311.25,508.01,317.18,288.05,318.88,562.59,685.65,496.69,442.56,437.58,272.97,288.77,478.72,228.66
1998_4,405.3,289.94,288.28,414.37,247.21,273.74,315.46,507.49,320.54,293.19,318.37,561.4,684.9,496.06,442.27,437.13,272.49,294.0,478.17,229.29
1998_5,406.44,294.82,293.2,414.01,250.28,273.25,319.65,506.83,323.79,298.18,318.02,560.15,683.96,495.4,442.05,437.2,272.03,298.93,477.92,229.81
1998_6,407.58,299.67,298.05,413.73,253.39,272.85,323.76,506.36,326.99,303.09,317.65,559.1,683.26,494.82,441.87,437.09,271.63,303.83,477.62,230.38
1998_7,408.54,304.33,302.68,413.33,256.37,272.34,327.67,505.64,330.05,307.82,317.18,557.86,682.42,494.15,441.5,436.83,271.15,308.56,477.22,230.88
1998_8,409.51,308.9,307.18,412.95,259.27,271.85,331.51,505.03,333.05,312.4,316.7,556.67,681.52,493.48,441.2,436.58,270.65,313.16,476.77,231.37
1998_9,410.39,313.33,311.6,412.47,262.07,271.35,335.21,504.3,335.85,316.84,316.2,555.29,680.49,492.66,440.8,436.24,270.12,317.64,476.28,231.77
1998_10,411.14,317.56,315.83,411.93,264.64,270.75,338.73,503.42,338.59,321.12,315.64,553.91,679.31,491.8,440.27,435.85,269.52,321.93,475.67,232.06
1998_11,411.82,321.66,319.88,411.37,267.19,270.15,342.12,502.5,341.23,325.25,315.04,552.37,678.17,490.89,439.75,435.35,268.95,326.06,475.01,232.34
1998_12,412.34,325.51,323.81,410.59,269.55,269.51,345.32,501.34,343.62,329.19,314.33,550.66,676.58,489.71,439.04,434.78,268.22,329.97,474.1,232.55
1999_1,410.95,325.65,324.0,408.74,269.48,268.35,345.18,498.88,343.16,329.34,312.84,547.4,673.22,487.22,437.12,432.88,266.98,330.11,471.95,232.51
1999_2,409.5,325.8,324.09,406.78,269.43,267.08,344.97,496.32,342.7,329.44,311.35,544.17,669.7,484.67,435.07,430.91,265.71,330.21,469.66,232.5
1999_3,408.03,325.88,324.21,404.74,269.32,265.34,344.66,493.74,342.36,329.49,309.59,540.86,666.19,482.07,433.0,429.05,264.18,330.3,467.29,232.4
1999_4,406.49,326.1,324.32,402.75,269.22,264.0,344.56,491.15,341.49,329.66,308.07,537.53,662.45,479.39,430.95,426.68,262.82,330.43,464.93,232.33
1999_5,404.87,326.1,324.35,400.65,269.08,262.7,344.2,488.4,340.99,329.69,306.61,534.24,658.88,476.77,428.64,424.78,261.53,330.5,462.38,232.27
1999_6,403.23,326.09,324.39,398.61,268.87,261.08,343.86,485.5,340.42,329.71,304.79,530.51,654.99,473.95,426.53,422.43,259.98,330.5,460.05,232.1
1999_7,401.69,326.19,324.53,396.48,268.77,259.7,343.6,482.56,339.86,329.8,303.19,526.71,651.23,471.16,424.37,420.37,258.63,330.57,457.62,232.04
1999_8,399.93,326.11,324.44,394.34,268.52,258.2,343.18,479.95,339.16,329.72,301.44,523.67,647.39,468.48,422.05,418.12,257.13,330.49,455.07,231.82
1999_9,398.33,326.22,324.55,392.31,268.37,256.81,342.9,477.2,338.63,329.81,299.83,520.3,643.75,465.76,419.88,416.01,255.71,330.59,452.7,231.76
1999_10,396.6,326.17,324.47,390.14,268.13,255.28,342.5,474.34,337.92,329.76,298.1,516.78,639.89,462.94,417.55,413.74,254.2,330.58,450.13,231.59
1999_11,394.87,326.16,324.48,387.91,267.9,253.78,342.12,471.51,337.27,329.73,296.31,513.33,635.92,460.07,415.23,411.47,252.65,330.5,447.52,231.4
1999_12,393.1,326.05,324.37,385.69,267.6,252.31,341.68,468.53,336.59,329.61,294.6,509.65,632.0,457.22,412.9,409.2,251.14,330.35,444.93,231.24
2000_1,393.39,326.94,325.22,385.84,268.45,253.07,342.47,468.3,337.22,330.52,294.99,509.09,631.66,456.98,412.92,409.28,251.7,331.24,444.87,231.66
2000_2,393.75,327.94,326.23,386.09,269.34,253.55,343.3,468.25,337.99,331.5,295.38,508.63,631.5,456.85,413.02,409.41,252.26,332.24,444.94,232.09
2000_3,393.99,328.88,327.09,386.27,270.19,253.92,344.1,468.05,338.64,332.4,295.7,508.09,631.23,456.65,413.06,409.41,252.71,333.19,444.93,232.48
2000_4,394.16,329.78,327.96,386.33,271.0,254.17,344.83,467.76,339.33,333.27,295.92,507.4,630.76,456.3,412.99,409.39,253.06,334.06,444.76,232.84
2000_5,394.14,330.44,328.69,386.17,271.66,254.42,345.36,467.11,339.71,334.0,296.03,506.33,629.88,455.66,412.67,409.05,253.35,334.79,444.31,233.05
2000_6,394.1,331.09,329.36,386.0,272.33,254.73,345.88,466.53,340.17,334.67,296.16,505.39,628.99,455.09,412.37,408.81,253.64,335.46,443.89,233.28
2000_7,394.1,331.81,330.09,385.92,273.0,255.06,346.46,466.06,340.67,335.4,296.31,504.53,628.33,454.61,412.09,408.57,253.96,336.19,443.59,233.54
2000_8,394.06,332.53,330.73,385.84,273.65,255.38,346.97,465.53,341.12,336.08,296.46,503.66,627.58,454.07,411.81,408.31,254.27,336.88,443.22,233.76
2000_9,393.9,333.14,331.35,385.59,274.24,255.63,347.42,464.87,341.5,336.69,296.51,502.61,626.62,453.37,411.4,407.93,254.53,337.5,442.7,233.93
2000_10,393.74,333.67,331.92,385.3,274.73,255.76,347.82,464.1,341.76,337.26,296.47,501.43,625.58,452.62,410.97,407.5,254.67,338.02,442.14,233.98
2000_11,393.51,334.19,332.46,385.02,275.22,256.01,348.2,463.31,342.06,337.74,296.51,500.33,624.58,451.89,410.49,407.07,254.9,338.48,441.57,234.1
2000_12,393.21,334.63,332.92,384.59,275.68,256.15,348.47,462.39,342.22,338.21,296.37,499.02,623.25,450.97,409.88,406.45,254.99,338.94,440.8,234.14
2001_1,393.14,334.24,332.85,384.2,275.38,255.38,348.35,461.82,341.89,338.09,295.65,497.91,622.56,450.47,409.69,406.21,254.1,338.72,440.4,233.68
2001_2,392.93,333.99,332.58,383.77,275.15,254.44,348.09,461.26,341.61,337.82,294.94,496.81,621.74,449.88,409.46,406.0,253.17,338.53,440.05,233.18
2001_3,392.78,333.88,332.42,383.44,275.0,253.34,347.92,460.84,341.37,337.63,294.21,495.89,621.2,449.43,409.33,405.9,252.25,338.41,439.89,232.75
2001_4,392.54,333.67,332.17,383.02,274.79,252.32,347.69,460.23,341.0,337.4,293.36,494.77,620.44,448.84,409.1,405.61,251.27,338.18,439.55,232.23
2001_5,392.21,333.34,331.88,382.42,274.47,251.27,347.36,459.51,340.63,337.08,292.59,493.42,619.35,448.06,408.77,405.35,250.18,337.83,439.06,231.66
2001_6,391.92,333.01,331.58,381.87,274.18,250.21,347.06,458.85,340.21,336.75,291.72,492.27,618.43,447.38,408.46,405.02,249.16,337.49,438.61,231.06
2001_7,391.58,332.64,331.26,381.28,273.86,249.12,346.71,458.15,339.74,336.42,290.82,491.12,617.48,446.69,408.1,404.65,248.09,337.13,438.15,230.48
2001_8,391.23,332.33,330.91,380.67,273.58,248.04,346.35,457.44,339.31,336.06,289.94,489.9,616.42,445.93,407.73,404.29,247.03,336.81,437.65,229.89
2001_9,390.84,331.99,330.57,380.18,273.25,247.05,345.98,456.71,338.89,335.69,289.06,488.65,615.46,445.2,407.35,403.96,245.97,336.44,437.21,229.26
2001_10,390.44,331.59,330.18,379.52,272.81,245.92,345.58,456.02,338.37,335.28,288.15,487.47,614.38,444.43,406.92,403.52,244.87,335.99,436.68,228.67
2001_11,389.94,331.08,329.72,378.78,272.35,244.7,345.09,455.1,337.73,334.79,287.14,486.05,613.17,443.54,406.39,402.96,243.6,335.47,435.97,227.91
2001_12,389.35,330.58,329.16,378.02,271.95,243.57,344.53,454.1,337.18,334.19,286.13,484.64,611.85,442.62,405.79,402.46,242.54,334.94,435.28,227.28
2002_1,389.59,331.03,329.46,378.29,272.11,244.19,344.98,453.93,337.54,334.62,286.5,484.0,611.53,442.41,405.92,402.56,243.04,335.27,435.31,227.34
2002_2,390.01,331.75,330.32,378.78,272.44,244.95,345.62,454.06,338.2,335.35,287.08,483.77,611.65,442.48,406.22,402.9,243.76,336.05,435.61,227.57
2002_3,390.28,332.34,330.87,379.12,272.75,245.29,346.13,454.03,338.69,335.9,287.48,483.39,611.6,442.47,406.41,403.06,244.23,336.59,435.76,227.74
2002_4,390.53,332.93,331.44,379.41,273.06,245.79,346.63,453.94,339.18,336.48,287.88,482.96,611.37,442.3,406.57,403.23,244.76,337.22,435.85,227.9
2002_5,390.68,333.38,331.92,379.48,273.23,246.16,347.03,453.64,339.54,336.95,288.15,482.23,610.79,441.95,406.54,403.17,245.15,337.7,435.67,227.93
2002_6,390.75,333.74,332.36,379.57,273.35,246.55,347.32,453.26,339.8,337.36,288.42,481.37,610.2,441.52,406.5,403.17,245.56,338.09,435.5,227.96
2002_7,390.83,334.14,332.73,379.47,273.52,246.83,347.68,452.92,340.14,337.76,288.67,480.69,609.39,441.09,406.47,403.16,245.96,338.51,435.27,228.01
2002_8,390.98,334.61,333.22,379.84,273.7,247.41,348.04,452.75,340.51,338.21,289.02,480.18,609.37,441.06,406.46,403.16,246.44,338.98,435.31,228.07
2002_9,390.97,334.96,333.51,379.94,273.78,247.81,348.32,452.35,340.78,338.53,289.26,479.42,608.81,440.65,406.38,403.09,246.82,339.29,435.15,228.04
2002_10,390.95,335.28,333.84,379.99,273.82,248.22,348.57,451.94,340.95,338.85,289.45,478.68,608.22,440.26,406.21,402.94,247.14,339.59,434.92,227.96
2002_11,390.81,335.47,334.11,379.87,273.72,248.47,348.72,451.36,341.07,339.06,289.57,477.64,607.36,439.65,405.93,402.68,247.47,339.76,434.51,227.85
2002_12,390.56,335.62,334.04,379.62,273.62,248.65,348.74,450.68,341.12,339.04,289.66,476.52,606.33,438.98,405.6,402.37,247.64,339.83,434.04,227.68
2003_1,393.67,337.59,336.22,382.55,275.01,250.13,350.98,454.23,343.32,341.21,291.55,479.96,610.9,442.58,408.93,405.63,249.08,341.96,437.5,228.99
2003_2,397.46,340.24,338.84,386.37,276.96,252.19,353.9,458.49,346.21,343.87,294.07,484.3,616.74,446.59,413.07,409.77,250.97,344.59,441.91,230.58
2003_3,400.84,342.51,341.08,389.55,278.53,253.57,356.39,462.39,348.62,346.14,296.1,488.08,621.73,450.33,416.72,413.34,252.44,346.84,445.71,232.02
2003_4,404.12,344.85,343.43,392.85,280.21,255.04,358.93,466.2,351.11,348.47,298.12,491.82,626.88,454.03,420.44,416.99,254.04,349.13,449.59,233.45
2003_5,407.43,347.03,345.62,396.06,281.74,256.63,361.36,469.89,353.59,350.69,300.34,495.36,631.87,457.73,424.02,420.51,255.59,351.42,453.37,234.78
2003_6,410.7,349.25,347.84,399.4,283.32,258.19,363.82,473.83,356.12,352.9,302.44,499.31,637.0,461.5,427.76,424.3,257.22,353.62,457.32,236.24
2003_7,414.05,351.49,350.06,402.42,284.96,259.66,366.26,477.43,358.42,355.19,304.47,502.75,641.66,464.98,431.23,427.73,258.64,355.93,460.9,237.57
2003_8,417.38,353.77,352.3,405.68,286.56,261.18,368.73,481.23,360.92,357.47,306.55,506.43,646.66,468.65,434.9,431.39,260.16,358.26,464.76,238.97
2003_9,420.66,355.97,354.5,408.93,288.05,262.78,371.19,484.98,363.32,359.68,308.66,510.15,651.69,472.35,438.55,434.97,261.71,360.42,468.55,240.29
2003_10,423.9,358.12,356.66,412.05,289.54,264.28,373.58,488.7,365.65,361.85,310.65,513.74,656.51,475.94,442.07,438.45,263.22,362.61,472.22,241.6
2003_11,426.82,359.96,358.5,415.13,290.77,265.58,375.66,492.01,367.7,363.69,312.57,517.08,661.23,479.51,445.35,441.68,264.53,364.43,475.9,242.73
2003_12,429.98,362.04,360.55,417.86,292.16,266.96,377.94,495.42,369.97,365.79,314.38,520.18,665.36,482.52,448.69,445.02,265.88,366.51,479.09,243.97
2004_1,433.71,365.37,363.83,421.91,294.91,270.7,381.37,499.52,373.42,369.1,318.06,524.27,670.76,486.51,452.53,448.85,269.54,369.75,483.18,246.55
2004_2,437.12,368.41,366.87,425.57,297.46,274.19,384.52,503.16,376.65,372.15,321.48,527.81,675.53,490.05,455.99,452.32,273.01,372.91,486.82,248.97
2004_3,440.47,371.52,369.9,429.24,300.02,277.47,387.64,506.75,379.87,375.21,324.84,531.33,680.24,493.55,459.47,455.78,276.31,375.97,490.49,251.38
2004_4,443.8,374.45,372.89,432.72,302.47,280.61,390.69,510.19,382.94,378.22,328.08,534.63,684.69,496.84,462.83,459.08,279.58,379.0,493.93,253.7
2004_5,447.06,377.39,375.79,436.23,304.92,283.96,393.71,513.6,386.0,381.19,331.4,537.93,689.11,500.16,466.16,462.38,282.89,381.97,497.36,256.02
2004_6,450.27,380.29,378.73,439.7,307.38,287.29,396.7,516.92,389.04,384.13,334.66,541.14,693.52,503.45,469.43,465.67,286.19,384.94,500.79,258.32
2004_7,453.54,383.22,381.64,443.22,309.85,290.58,399.71,520.38,392.13,387.1,337.97,544.51,698.0,506.82,472.77,468.97,289.56,387.91,504.26,260.69
2004_8,456.86,386.22,384.63,446.78,312.34,293.96,402.78,523.85,395.22,390.11,341.26,547.86,702.56,510.16,476.16,472.31,292.83,390.95,507.81,263.01
2004_9,460.12,389.18,387.52,450.39,314.75,297.34,405.81,527.35,398.38,393.06,344.65,551.27,707.16,513.6,479.51,475.71,296.2,393.85,511.35,265.33
2004_10,463.32,392.11,390.47,453.79,317.15,300.6,408.78,530.69,401.36,396.02,347.86,554.54,711.46,516.86,482.76,478.92,299.43,396.8,514.72,267.58
2004_11,466.53,394.95,393.33,457.25,319.48,303.91,411.75,534.06,404.34,398.89,351.09,557.85,715.79,520.08,486.0,482.12,302.68,399.68,518.09,269.86
2004_12,469.66,397.79,396.12,460.62,321.83,307.16,414.68,537.28,407.33,401.68,354.32,560.93,720.01,523.3,489.21,485.33,305.96,402.31,521.4,272.12
2005_1,474.06,400.69,399.07,465.51,324.42,310.63,417.88,542.44,410.81,404.73,358.08,566.36,727.16,528.61,494.27,490.41,309.29,406.06,526.79,275.14
2005_2,479.32,404.06,402.59,470.54,327.22,313.96,421.79,548.27,414.49,408.25,361.69,571.86,734.49,534.0,499.63,495.37,312.43,409.01,532.18,278.14
2005_3,484.13,407.75,406.07,475.5,330.38,317.09,425.54,553.83,418.42,411.75,365.68,577.4,741.8,539.43,504.92,500.88,315.83,412.5,537.89,281.55
2005_4,488.97,411.1,409.41,480.46,333.27,320.31,429.21,559.33,422.19,415.11,369.42,582.97,749.05,544.81,510.18,506.03,319.12,415.92,543.38,284.72
2005_5,493.73,414.3,412.68,485.33,336.11,323.51,432.82,564.89,425.56,418.39,373.21,588.41,756.13,550.1,515.36,511.14,322.33,419.24,548.81,287.83
2005_6,498.33,417.48,415.75,490.17,338.82,326.78,436.27,570.11,429.35,421.58,376.91,593.71,763.14,555.35,520.45,516.26,325.53,422.42,554.16,290.85
2005_7,503.09,420.79,419.05,495.06,341.74,330.05,439.84,575.54,433.02,424.9,380.66,599.1,770.25,560.63,525.61,521.36,328.81,425.75,559.59,294.01
2005_8,507.9,424.07,422.32,500.04,344.58,333.33,443.47,581.07,436.72,428.22,384.42,604.65,777.5,565.99,530.89,526.56,332.09,429.08,565.06,297.14
2005_9,512.59,427.28,425.55,504.88,347.3,336.55,447.01,586.44,440.31,431.46,388.12,609.96,784.52,571.28,536.01,531.65,335.28,432.32,570.44,300.17
2005_10,517.36,430.53,428.8,509.82,350.03,339.79,450.57,591.9,443.92,434.71,391.9,615.44,791.63,576.55,541.19,536.8,338.53,435.57,575.9,303.25
2005_11,522.01,433.64,431.93,514.58,352.7,343.01,454.03,597.14,447.44,437.87,395.52,620.62,798.53,581.75,546.22,541.77,341.68,438.68,581.15,306.29
