Unnamed: 0,0,2,3,5,6,7,8,9,10,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,36,37,38,39,40,41,43,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,98,100,101,103,104,107,108,111,112,113,114,115,116,117,118,119,123,124,125,127,128,129,130,131,132,133,134,135,136,137,138,140,141,144,145,146,148,149
2000_9,408.27,265.25,329.99,415.17,563.45,330.45,472.06,409.06,470.23,331.6,369.78,452.09,408.56,408.4,329.79,470.38,333.73,266.5,253.68,285.18,409.15,565.05,253.72,254.4,334.19,255.87,236.03,429.6,408.49,269.42,296.84,427.46,593.37,276.85,814.6,409.37,892.92,167.13,463.57,329.77,650.65,377.07,594.21,464.9,409.62,615.54,257.48,413.68,471.8,253.98,1004.5,419.06,332.74,492.07,410.55,408.92,410.1,453.41,408.24,422.55,257.39,336.67,409.92,345.28,408.98,333.87,462.44,426.73,254.67,254.58,330.58,495.45,871.36,331.53,502.34,330.91,33.44,451.98,340.38,466.98,339.97,353.11,259.65,255.52,255.39,409.39,336.85,253.81,393.09,331.1,333.59,417.86,357.56,255.38,365.91,410.0,481.7,253.59,456.53,332.4,229.59,254.75,254.84,477.24,486.62,426.89,9120.76,491.45,4365.93,272.01,532.62,283.63,256.33,337.26,602.63,339.54,472.4,419.11,253.93,364.35,440.45,335.82,468.37,254.22
2000_10,407.75,265.39,330.51,414.69,562.41,330.97,471.38,408.62,469.57,332.16,370.14,451.33,408.18,407.89,330.31,469.73,334.24,266.63,253.86,285.21,408.71,564.12,253.9,254.45,334.73,255.93,236.42,429.16,408.03,269.54,296.82,426.87,591.71,277.06,814.85,408.92,890.66,167.07,462.96,330.27,649.59,377.39,593.25,464.28,409.01,614.57,257.62,413.26,471.13,254.13,1002.56,418.6,332.6,491.09,410.09,408.45,409.62,452.77,407.76,422.05,257.52,337.24,409.5,345.68,408.51,334.39,461.83,426.23,254.73,254.74,331.16,494.75,872.47,332.0,501.17,331.45,33.41,451.36,340.87,466.26,340.43,353.61,259.82,255.67,255.51,408.94,337.36,253.96,392.82,331.61,334.1,417.37,357.73,255.46,366.04,409.54,480.75,253.76,455.91,332.96,229.48,254.92,254.97,476.65,485.94,426.41,9027.05,490.53,4356.37,272.08,533.29,283.7,256.46,337.8,603.26,340.08,471.74,418.62,254.03,364.56,439.9,336.36,467.69,254.34
2000_11,407.31,265.59,331.04,414.2,561.4,331.49,470.74,408.15,468.93,332.68,370.56,450.6,407.69,407.49,330.85,469.07,334.78,266.81,254.09,285.3,408.26,563.24,254.15,254.77,335.28,256.23,236.86,428.71,407.58,269.74,296.86,426.31,590.08,277.29,815.21,408.45,888.45,167.01,462.33,330.8,648.55,377.73,592.31,463.7,408.58,613.65,257.86,412.84,470.45,254.39,1000.7,418.13,332.48,490.08,409.63,408.01,409.19,452.1,407.31,421.55,257.79,337.71,409.01,346.04,408.06,334.92,461.22,425.72,255.06,254.98,331.7,494.11,873.54,332.56,500.09,331.98,33.38,450.75,341.35,465.54,340.84,354.16,260.03,255.9,255.76,408.5,337.83,254.22,392.61,332.14,334.64,416.89,357.9,255.75,366.18,409.08,479.8,253.97,455.31,333.49,229.44,255.15,255.22,476.08,485.26,425.93,8936.79,489.62,4347.23,272.25,533.92,283.84,256.73,338.32,603.89,340.6,471.09,418.12,254.31,364.75,439.34,336.86,467.25,254.57
2000_12,406.63,265.65,331.46,413.51,560.15,331.95,469.95,407.54,468.03,333.08,370.84,449.64,407.15,406.81,331.27,468.18,335.22,266.9,254.22,285.19,407.65,562.04,254.22,254.84,335.69,256.31,237.23,428.15,406.93,269.78,296.76,425.54,588.34,277.4,815.13,407.81,885.85,166.89,461.52,331.25,647.15,377.89,591.05,462.89,407.94,612.42,258.1,412.1,469.53,254.44,998.13,417.45,332.21,488.97,408.97,407.35,408.52,451.3,406.66,420.85,257.84,338.18,408.45,346.3,407.4,335.38,460.4,425.07,255.13,255.2,332.16,493.2,874.06,332.94,498.85,332.39,33.33,450.08,341.81,464.68,341.18,354.6,260.12,255.95,255.92,407.86,338.21,254.29,392.17,332.57,335.05,416.28,357.93,255.82,366.16,408.43,478.71,254.12,454.48,333.93,229.31,255.22,255.32,475.13,484.35,425.29,8843.63,488.45,4335.05,272.21,534.62,283.81,256.78,338.79,604.67,341.01,470.2,417.44,254.4,364.8,438.58,337.31,466.44,254.66
2001_1,406.56,264.7,331.16,413.37,559.34,331.72,469.43,407.34,467.54,332.74,370.47,449.15,407.05,406.61,331.11,467.84,335.01,265.86,253.36,284.29,407.18,561.43,253.33,253.8,335.56,255.02,237.03,427.89,406.65,268.84,295.88,425.29,586.5,276.57,813.58,407.27,884.61,166.24,461.2,330.97,646.47,377.49,590.63,462.41,407.87,611.99,257.35,412.08,469.12,253.57,997.01,416.52,331.57,488.21,408.75,407.06,408.48,450.84,406.51,420.2,256.9,338.07,408.4,346.26,406.96,335.07,460.12,424.61,254.01,254.46,332.08,492.91,873.06,332.53,497.78,331.91,33.32,449.83,341.32,464.28,341.13,354.36,259.26,255.11,255.23,407.39,338.12,253.41,391.78,332.35,334.89,416.12,357.8,254.84,365.51,408.34,477.84,253.41,454.04,333.75,228.72,254.34,254.65,474.77,483.98,424.69,8767.4,487.82,4337.97,271.44,533.9,282.65,255.85,338.63,604.33,340.52,469.89,417.12,253.55,364.69,438.33,337.02,465.82,253.72
2001_2,406.35,263.7,330.88,413.13,558.48,331.43,468.99,407.11,467.02,332.44,370.1,448.55,406.83,406.49,330.92,467.41,334.74,264.84,252.42,283.56,406.97,560.7,252.44,253.06,335.27,254.13,236.79,427.58,406.46,267.8,295.14,424.91,584.67,275.44,811.69,407.05,882.86,165.56,460.77,330.76,645.64,377.08,589.93,462.06,407.62,611.39,256.2,411.91,468.64,252.65,995.29,416.25,330.92,487.35,408.49,406.91,408.22,450.45,406.29,419.92,256.05,337.8,408.18,346.06,406.73,334.82,459.75,424.34,253.31,253.42,331.85,492.5,872.14,332.24,496.79,331.72,33.28,449.45,341.05,463.69,340.87,354.01,258.3,254.2,254.13,407.15,337.88,252.47,391.64,332.08,334.67,415.89,357.59,253.88,364.7,408.09,476.98,252.48,453.65,333.53,228.06,253.4,253.75,474.28,483.52,424.38,8689.42,487.03,4338.65,270.61,533.4,281.51,255.04,338.35,604.12,340.25,469.44,416.86,252.87,364.45,437.98,336.87,465.49,252.77
2001_3,406.3,262.73,330.8,413.05,557.75,331.33,468.7,407.01,466.65,332.33,369.89,448.12,406.66,406.38,330.77,467.13,334.63,263.82,251.48,282.74,406.85,560.2,251.52,251.95,335.13,253.09,236.62,427.31,406.36,266.85,294.38,424.65,583.11,274.45,810.08,406.96,881.38,164.92,460.52,330.64,645.05,376.86,589.48,461.87,407.54,611.1,255.16,411.79,468.41,251.74,994.02,416.2,330.35,486.62,408.43,406.85,408.15,450.21,406.21,419.81,254.99,337.61,408.03,345.91,406.66,334.69,459.53,424.16,252.2,252.38,331.64,492.24,871.33,332.12,495.89,331.59,33.26,449.22,340.94,463.27,340.7,353.82,257.38,253.29,253.06,407.06,337.7,251.6,391.59,331.98,334.54,415.76,357.48,252.93,363.97,408.03,476.28,251.44,453.4,333.37,227.45,252.5,252.57,474.03,483.26,424.24,8614.64,486.41,4341.09,269.8,533.14,280.39,253.96,338.18,604.15,340.11,469.2,416.76,251.7,364.31,437.81,336.74,465.11,251.9
2001_4,405.96,261.74,330.58,412.82,556.89,331.11,468.27,406.79,466.16,332.1,369.6,447.53,406.42,406.0,330.51,466.72,334.39,262.81,250.49,281.66,406.59,559.48,250.42,250.93,334.92,252.13,236.38,426.96,406.09,265.78,293.61,424.28,581.35,273.46,808.18,406.75,879.64,164.21,460.13,330.41,644.23,376.52,588.87,461.52,407.35,610.57,254.16,411.51,467.93,250.66,992.47,415.96,329.73,485.71,408.23,406.58,407.88,449.81,405.88,419.55,253.9,337.37,407.78,345.66,406.45,334.48,459.17,423.86,251.09,251.4,331.35,491.82,870.23,331.91,494.84,331.42,33.23,448.88,340.69,462.71,340.46,353.57,256.42,252.29,252.05,406.84,337.47,250.64,391.24,331.75,334.31,415.53,357.16,251.94,363.17,407.78,475.39,250.47,453.01,333.18,226.77,251.4,251.54,473.63,482.83,423.94,8535.0,485.6,4341.99,268.79,532.62,279.03,252.88,337.97,604.01,339.84,468.81,416.47,250.64,364.1,437.47,336.52,464.95,250.94
2001_5,405.72,260.61,330.25,412.47,555.78,330.78,467.62,406.44,465.43,331.78,369.14,446.73,406.14,405.86,330.2,466.06,334.06,261.66,249.51,280.9,406.3,558.48,249.53,249.93,334.57,251.06,236.06,426.47,405.83,264.63,292.73,423.71,579.31,272.3,805.98,406.39,877.57,163.47,459.51,330.11,643.12,376.04,587.94,461.0,406.81,609.71,253.07,411.07,467.31,249.73,990.39,415.54,328.94,484.71,407.84,406.27,407.56,449.24,405.7,419.15,252.93,337.05,407.44,345.38,406.09,334.15,458.57,423.45,250.16,250.32,331.15,491.25,868.9,331.59,493.56,331.08,33.18,448.31,340.32,462.01,340.16,353.16,255.32,251.32,251.01,406.5,337.15,249.6,390.99,331.44,333.97,415.09,356.89,250.89,362.18,407.43,474.38,249.37,452.41,332.85,226.02,250.49,250.51,472.93,482.15,423.51,8457.33,484.58,4340.6,267.96,532.21,277.86,251.9,337.62,603.76,339.5,468.16,416.09,249.65,363.75,436.95,336.18,463.89,249.85
2001_6,405.42,259.48,329.92,412.12,554.78,330.46,467.07,406.14,464.79,331.48,368.72,446.04,405.83,405.49,329.92,465.53,333.73,260.51,248.5,279.92,405.97,557.62,248.49,248.88,334.22,250.01,235.74,426.02,405.49,263.49,291.83,423.24,577.5,271.18,803.85,406.08,875.64,162.7,459.0,329.79,642.11,375.57,587.17,460.57,406.57,609.05,252.04,410.66,466.71,248.68,988.52,415.2,328.15,483.74,407.53,405.94,407.24,448.76,405.36,418.73,251.84,336.72,407.15,345.09,405.8,333.83,458.08,423.07,249.11,249.27,330.86,490.73,867.47,331.25,492.48,330.75,33.14,447.81,339.99,461.33,339.86,352.77,254.26,250.27,249.97,406.21,336.86,248.55,390.63,331.12,333.61,414.73,356.6,249.83,361.24,407.13,473.42,248.33,451.91,332.52,225.26,249.42,249.45,472.36,481.6,423.13,8378.15,483.67,4340.57,267.0,531.58,276.55,250.82,337.29,603.56,339.17,467.65,415.71,248.59,363.44,436.52,335.85,463.23,248.83
2001_7,405.01,258.37,329.56,411.76,553.73,330.12,466.45,405.8,464.11,331.09,368.26,445.35,405.47,405.11,329.58,464.92,333.37,259.36,247.45,278.9,405.61,556.75,247.42,247.78,333.86,248.9,235.44,425.49,405.12,262.31,290.92,422.76,575.68,270.05,801.62,405.74,873.6,161.95,458.4,329.44,641.13,375.06,586.34,460.07,406.17,608.33,250.94,410.43,466.07,247.59,986.62,414.81,327.37,482.76,407.2,405.58,406.85,448.24,404.97,418.33,250.75,336.4,406.8,344.77,405.44,333.46,457.54,422.63,248.0,248.2,330.55,490.17,866.11,330.86,491.39,330.38,33.1,447.27,339.62,460.71,339.53,352.32,253.17,249.18,248.85,405.83,336.54,247.48,390.21,330.75,333.24,414.35,356.21,248.75,360.25,406.78,472.47,247.26,451.35,332.17,224.51,248.34,248.36,471.77,481.0,422.66,8299.56,482.78,4339.88,265.98,530.9,275.23,249.7,336.93,602.99,338.81,467.07,415.35,247.5,363.08,436.05,335.5,462.49,247.78
2001_8,404.71,257.22,329.25,411.37,552.62,329.79,465.81,405.42,463.41,330.74,367.82,444.59,405.13,404.76,329.27,464.27,333.05,258.19,246.36,277.95,405.25,555.8,246.37,246.73,333.53,247.83,235.11,424.94,404.77,261.19,290.01,422.18,573.74,268.92,799.52,405.38,871.64,161.22,457.78,329.12,640.1,374.61,585.41,459.59,405.81,607.5,249.83,410.03,465.53,246.56,984.52,414.44,326.57,481.76,406.81,405.21,406.51,447.71,404.55,417.9,249.67,336.04,406.44,344.43,405.1,333.14,456.93,422.15,246.96,247.11,330.17,489.57,864.83,330.55,490.23,330.08,33.05,446.7,339.3,459.99,339.17,351.95,252.08,248.14,247.78,405.48,336.17,246.42,389.83,330.43,332.94,413.89,355.88,247.68,359.31,406.4,471.49,246.19,450.76,331.86,223.75,247.28,247.29,471.1,480.34,422.24,8223.34,481.84,4338.83,265.01,530.08,273.95,248.65,336.6,602.62,338.43,466.44,414.92,246.46,362.73,435.55,335.16,461.75,246.72
2001_9,404.36,256.16,328.95,411.01,551.57,329.46,465.31,405.07,462.81,330.43,367.4,443.84,404.73,404.44,328.9,463.79,332.7,257.1,245.26,276.89,404.91,554.93,245.28,245.75,333.17,246.85,234.78,424.53,404.45,260.05,289.17,421.66,571.88,267.84,797.43,405.02,869.46,160.47,457.31,328.82,639.02,374.13,584.59,459.07,405.39,606.79,248.84,409.54,464.91,245.5,982.69,414.04,325.84,480.76,406.45,404.89,406.16,447.15,404.3,417.57,248.62,335.67,406.03,344.09,404.72,332.78,456.53,421.81,245.98,246.1,329.85,488.99,863.43,330.23,489.04,329.72,33.01,446.27,338.92,459.27,338.8,351.53,251.06,247.12,246.81,405.11,335.83,245.36,389.54,330.12,332.62,413.6,355.53,246.64,358.39,406.05,470.49,245.16,450.29,331.5,222.95,246.26,246.33,470.57,479.76,421.79,8147.1,480.9,4338.46,264.0,529.58,272.65,247.66,336.21,602.3,338.11,465.96,414.61,245.5,362.39,435.08,334.8,461.18,245.64
2001_10,403.91,254.98,328.51,410.6,550.46,329.07,464.6,404.66,462.04,330.02,366.93,443.08,404.28,404.03,328.51,463.09,332.32,255.9,244.17,275.96,404.5,553.96,244.22,244.63,332.8,245.72,234.38,423.96,404.01,258.86,288.21,421.08,570.04,266.65,795.13,404.65,867.5,159.71,456.62,328.38,637.96,373.64,583.64,458.55,404.97,605.94,247.69,409.17,464.24,244.43,980.56,413.64,324.99,479.78,406.08,404.44,405.73,446.62,403.86,417.09,247.5,335.26,405.61,343.73,404.34,332.39,455.85,421.31,244.83,245.0,329.45,488.33,861.97,329.85,487.9,329.37,32.96,445.65,338.44,458.52,338.4,351.07,249.91,246.03,245.66,404.72,335.42,244.28,389.12,329.71,332.19,413.12,355.09,245.55,357.35,405.64,469.51,244.08,449.66,331.12,222.2,245.16,245.17,469.82,479.11,421.32,8070.34,479.96,4336.78,263.03,528.79,271.34,246.53,335.81,601.86,337.61,465.27,414.15,244.35,362.0,434.56,334.39,460.41,244.56
2001_11,403.36,253.76,328.04,409.98,549.19,328.61,463.81,404.14,461.23,329.52,366.28,442.2,403.78,403.52,328.03,462.35,331.83,254.64,242.99,274.75,403.91,552.84,242.89,243.42,332.27,244.58,233.94,423.29,403.52,257.58,287.23,420.39,567.86,265.38,792.63,404.08,865.05,158.9,455.88,327.86,636.67,372.96,582.56,457.83,404.47,604.97,246.45,408.65,463.43,243.12,978.28,413.09,324.04,478.57,405.53,403.9,405.17,445.87,403.29,416.46,246.22,334.77,405.11,343.25,403.81,331.9,455.16,420.69,243.6,243.77,329.03,487.58,860.21,329.29,486.51,328.85,32.9,444.96,337.88,457.61,337.92,350.47,248.73,244.85,244.39,404.2,334.97,243.06,388.55,329.24,331.62,412.56,354.6,244.26,356.26,405.1,468.34,242.86,448.93,330.61,221.26,243.81,244.08,469.11,478.31,420.69,7990.8,478.81,4334.51,262.0,527.77,269.78,245.16,335.29,601.16,337.05,464.53,413.45,243.04,361.47,433.9,333.88,459.43,243.28
2001_12,402.85,252.51,327.56,409.39,547.84,328.1,462.96,403.53,460.3,329.02,365.67,441.27,403.23,402.96,327.55,461.5,331.32,253.41,241.84,273.75,403.44,551.63,241.86,242.29,331.72,243.36,233.56,422.6,402.96,256.3,286.16,419.69,565.91,264.18,790.17,403.48,862.55,158.09,455.07,327.43,635.22,372.27,581.43,457.03,403.9,603.9,245.36,408.11,462.57,242.08,975.8,412.45,323.13,477.32,404.91,403.39,404.65,445.01,402.81,415.85,245.12,334.17,404.5,342.71,403.2,331.4,454.35,420.04,242.49,242.7,328.44,486.74,858.44,328.85,485.17,328.35,32.84,444.2,337.39,456.63,337.39,349.88,247.54,243.69,243.35,403.59,334.42,241.96,388.04,328.72,331.18,411.97,354.09,243.18,355.13,404.48,467.12,241.76,448.13,330.08,220.49,242.79,242.83,468.25,477.42,419.99,7912.57,477.61,4331.41,260.83,526.86,268.44,244.14,334.72,600.49,336.53,463.7,412.92,242.0,360.89,433.15,333.34,458.6,242.23
2002_1,402.9,253.01,328.01,409.49,547.43,328.5,462.91,403.66,460.13,329.47,366.06,441.05,403.38,403.02,328.01,461.43,331.76,253.89,242.35,274.1,403.55,551.35,242.35,242.86,332.22,243.9,233.6,422.78,403.06,256.75,286.57,419.64,564.77,264.78,790.21,403.59,861.49,158.04,455.02,327.88,634.92,372.6,581.18,457.04,403.84,603.79,246.06,408.12,462.51,242.56,974.96,412.53,323.45,476.9,405.01,403.46,404.69,445.0,402.86,415.94,245.66,334.58,404.64,343.19,403.29,331.8,454.34,420.14,243.09,243.34,328.69,486.71,859.11,329.27,484.61,328.8,32.83,444.18,337.78,456.52,337.88,350.33,248.06,244.18,244.08,403.69,334.92,242.43,388.08,329.09,331.63,412.09,354.41,243.7,355.66,404.59,466.74,242.31,448.08,330.54,220.55,243.26,243.45,468.13,477.36,420.03,7887.96,477.25,4335.49,261.25,527.49,268.82,244.69,335.21,601.63,336.99,463.65,412.99,242.58,361.25,433.19,333.72,458.54,242.71
2002_2,403.31,253.65,328.73,409.82,547.38,329.26,463.17,403.98,460.31,330.2,366.68,441.12,403.65,403.46,328.74,461.69,332.5,254.52,242.96,274.76,403.89,551.44,243.01,243.64,332.92,244.65,233.81,423.17,403.41,257.43,287.19,419.85,564.03,265.54,790.95,403.93,861.06,158.16,455.28,328.59,635.04,373.19,581.41,457.34,404.31,604.14,246.68,408.46,462.76,243.24,974.78,412.87,323.98,476.8,405.36,403.82,405.07,445.27,403.25,416.28,246.44,335.32,404.94,343.83,403.65,332.56,454.64,420.44,243.93,243.98,329.52,486.98,860.65,330.01,484.38,329.54,32.84,444.47,338.51,456.6,338.52,351.04,248.75,244.85,244.72,404.03,335.59,243.1,388.67,329.91,332.36,412.41,355.02,244.47,356.38,404.94,466.62,243.05,448.36,331.26,220.76,243.97,244.3,468.36,477.6,420.37,7871.94,477.2,4342.59,261.9,528.56,269.48,245.51,335.9,603.18,337.7,463.92,413.34,243.49,361.86,433.47,334.45,459.06,243.42
2002_3,403.42,254.17,329.36,410.06,547.17,329.86,463.2,404.18,460.28,330.82,367.22,441.12,403.8,403.56,329.31,461.71,333.08,255.05,243.49,275.18,404.06,551.42,243.54,244.03,333.5,245.08,233.98,423.39,403.57,258.0,287.6,419.98,563.18,266.08,791.37,404.16,860.36,158.18,455.32,329.19,634.95,373.68,581.39,457.5,404.54,604.28,247.03,408.63,462.82,243.77,974.23,413.08,324.4,476.57,405.6,403.96,405.26,445.37,403.37,416.46,246.81,335.87,405.09,344.31,403.86,333.14,454.71,420.6,244.24,244.39,330.12,487.17,861.69,330.62,484.05,330.11,32.85,444.58,339.07,456.58,339.02,351.62,249.3,245.38,245.03,404.24,336.14,243.63,388.88,330.48,332.98,412.55,355.45,244.87,356.87,405.17,466.4,243.47,448.46,331.83,220.91,244.49,244.58,468.44,477.74,420.55,7851.62,477.05,4347.87,262.37,529.43,269.96,245.87,336.46,604.54,338.29,463.97,413.53,243.77,362.29,433.64,335.03,459.14,243.91
2002_4,403.59,254.68,329.93,410.21,546.81,330.45,463.21,404.36,460.25,331.39,367.71,440.94,403.95,403.75,329.89,461.69,333.67,255.55,244.01,275.64,404.22,551.19,244.08,244.57,334.07,245.6,234.13,423.57,403.71,258.53,288.04,419.95,562.19,266.68,791.74,404.34,859.56,158.2,455.34,329.76,634.75,374.14,581.29,457.6,404.69,604.29,247.56,408.72,462.8,244.31,973.55,413.23,324.75,476.26,405.77,404.16,405.43,445.42,403.55,416.59,247.32,336.45,405.22,344.82,404.07,333.73,454.78,420.71,244.76,244.89,330.67,487.17,862.6,331.19,483.65,330.69,32.84,444.62,339.68,456.47,339.54,352.17,249.82,245.89,245.56,404.44,336.67,244.17,389.19,331.07,333.53,412.67,355.82,245.4,357.41,405.33,466.07,243.97,448.48,332.39,221.07,245.03,245.01,468.48,477.72,420.69,7828.75,476.76,4352.89,262.81,530.23,270.43,246.37,337.02,605.88,338.88,464.04,413.68,244.29,362.73,433.71,335.65,459.54,244.45
2002_5,403.44,255.08,330.39,410.2,546.17,330.91,462.9,404.33,459.85,331.84,367.98,440.58,403.93,403.67,330.34,461.45,334.14,255.93,244.47,275.87,404.14,550.65,244.49,244.89,334.53,245.94,234.15,423.56,403.69,258.96,288.31,419.78,560.91,267.12,791.7,404.31,858.32,158.15,455.08,330.24,634.23,374.43,580.85,457.5,404.6,603.87,247.93,408.66,462.51,244.7,972.25,413.15,324.9,475.72,405.75,404.03,405.19,445.28,403.39,416.45,247.73,336.92,405.25,345.22,404.05,334.19,454.5,420.58,245.12,245.26,331.2,486.97,863.3,331.64,483.02,331.16,32.82,444.38,340.12,456.21,339.97,352.61,250.21,246.29,245.91,404.42,337.12,244.59,389.28,331.52,333.96,412.57,356.14,245.8,357.77,405.3,465.54,244.36,448.23,332.88,221.09,245.43,245.43,468.09,477.43,420.67,7806.48,476.27,4354.72,263.18,530.85,270.78,246.76,337.5,606.94,339.28,463.72,413.57,244.63,363.03,433.53,336.13,459.33,244.84
2002_6,403.42,255.4,330.75,410.06,545.53,331.28,462.66,404.28,459.61,332.2,368.3,440.17,403.95,403.62,330.72,461.18,334.48,256.28,244.92,276.24,404.12,550.19,244.9,245.28,334.86,246.34,234.17,423.56,403.66,259.31,288.57,419.47,559.56,267.56,791.57,404.24,856.93,158.05,454.75,330.61,633.56,374.62,580.43,457.3,404.37,603.61,248.32,408.38,462.24,245.1,971.08,413.03,325.08,475.12,405.65,404.08,405.32,445.03,403.43,416.33,248.1,337.33,405.21,345.55,403.96,334.55,454.33,420.52,245.5,245.65,331.68,486.56,863.74,332.01,482.19,331.5,32.81,444.16,340.5,455.84,340.28,352.93,250.6,246.67,246.31,404.33,337.47,244.99,389.26,331.91,334.31,412.47,356.31,246.17,358.09,405.21,464.94,244.76,447.99,333.22,221.12,245.81,245.81,467.83,477.18,420.51,7780.25,475.68,4357.27,263.52,531.62,271.07,247.14,337.86,608.04,339.68,463.54,413.46,245.02,363.26,433.36,336.51,459.13,245.24
2002_7,403.53,255.69,331.13,410.0,544.71,331.67,462.15,404.23,458.97,332.57,368.58,439.67,403.95,403.55,331.13,460.7,334.87,256.55,245.36,276.53,404.06,549.37,245.33,245.57,335.27,246.65,234.23,423.31,403.57,259.71,288.78,419.23,558.33,267.9,791.53,404.17,855.58,157.99,454.37,331.01,632.97,374.86,579.66,457.15,404.39,602.96,248.6,408.23,461.81,245.5,969.35,412.94,325.07,474.56,405.56,404.03,405.29,444.82,403.48,416.07,248.38,337.73,405.19,345.86,403.9,334.96,453.86,420.18,245.84,245.93,332.07,486.26,864.29,332.35,481.52,331.9,32.76,443.73,340.92,455.55,340.7,353.31,250.9,247.05,246.59,404.3,337.87,245.42,389.35,332.3,334.72,412.2,356.65,246.54,358.25,405.17,464.43,245.04,447.56,333.63,221.15,246.22,246.1,467.33,476.75,420.41,7755.51,475.18,4357.16,263.86,532.0,271.44,247.49,338.27,608.97,340.14,463.02,413.32,245.3,363.49,433.18,336.92,459.01,245.69
2002_8,403.53,256.24,331.61,410.08,544.53,332.14,462.22,404.25,458.96,333.04,368.99,439.67,403.88,403.61,331.6,460.81,335.34,257.13,245.77,276.91,404.09,549.35,245.78,246.15,335.72,247.22,234.27,423.57,403.63,260.17,289.2,419.37,557.39,268.55,791.56,404.25,854.65,157.97,454.42,331.49,632.69,375.21,579.72,457.13,404.45,603.13,249.2,408.56,461.85,245.97,968.91,412.97,325.52,474.17,405.66,404.05,405.29,444.81,403.47,416.23,248.96,338.18,405.21,346.26,403.95,335.42,453.97,420.34,246.37,246.52,332.51,486.45,865.11,332.84,481.08,332.38,32.77,443.89,341.39,455.36,341.08,353.77,251.49,247.52,247.16,404.32,338.26,245.84,389.48,332.75,335.21,412.4,356.92,247.05,358.81,405.24,464.04,245.61,447.65,334.1,221.21,246.68,246.68,467.44,476.81,420.42,7733.62,474.82,4362.72,264.28,532.61,271.81,248.0,338.73,610.04,340.56,463.13,413.38,245.88,363.82,433.16,337.39,459.09,246.14
2002_9,403.47,256.62,331.96,409.96,543.87,332.48,462.01,404.18,458.73,333.4,369.26,439.27,403.82,403.54,331.94,460.59,335.7,257.54,246.13,277.22,404.02,548.88,246.14,246.52,336.07,247.59,234.22,423.58,403.55,260.54,289.49,419.11,556.1,269.05,791.35,404.15,853.22,157.87,454.27,331.84,632.08,375.4,579.29,456.9,404.36,602.77,249.58,408.35,461.6,246.36,967.71,412.89,325.71,473.56,405.54,403.97,405.2,444.54,403.41,416.13,249.37,338.5,405.07,346.51,403.86,335.78,453.82,420.21,246.73,246.93,332.8,486.17,865.56,333.21,480.32,332.72,32.75,443.7,341.72,454.97,341.37,354.08,251.91,247.9,247.57,404.24,338.59,246.22,389.54,333.11,335.57,412.32,357.14,247.44,359.2,405.13,463.47,246.02,447.46,334.44,221.18,247.07,247.08,467.22,476.54,420.28,7708.76,474.26,4365.49,264.6,532.96,272.1,248.4,339.05,610.91,340.85,462.94,413.27,246.27,364.0,433.01,337.71,458.99,246.51
2002_10,403.28,257.0,332.27,409.78,543.18,332.79,461.69,404.0,458.36,333.71,369.45,438.89,403.64,403.38,332.17,460.29,336.03,257.9,246.45,277.39,403.85,548.32,246.43,246.95,336.43,248.03,234.12,423.47,403.39,260.91,289.71,418.85,554.86,269.48,791.09,404.01,851.74,157.78,453.98,332.12,631.42,375.62,578.8,456.67,404.19,602.37,249.98,408.25,461.25,246.71,966.48,412.7,325.86,472.95,405.39,403.85,405.08,444.25,403.29,415.97,249.73,338.82,404.91,346.77,403.73,336.1,453.59,420.03,247.08,247.3,333.1,485.9,865.79,333.45,479.62,333.08,32.73,443.47,342.01,454.49,341.64,354.39,252.3,248.23,248.0,404.1,338.89,246.58,389.42,333.44,335.83,412.19,357.2,247.66,359.51,404.95,462.88,246.42,447.19,334.77,221.11,247.35,247.53,466.91,476.19,420.11,7683.8,473.69,4367.52,264.9,533.36,272.37,248.76,339.36,611.75,341.08,462.67,413.14,246.68,364.18,432.75,338.02,458.7,246.82
2002_11,402.99,257.26,332.47,409.43,542.26,332.99,461.21,403.73,457.78,333.9,369.52,438.29,403.4,403.06,332.42,459.8,336.21,258.14,246.77,277.57,403.62,547.48,246.78,247.21,336.59,248.27,233.96,423.23,403.13,261.15,289.84,418.4,553.29,269.79,790.6,403.71,849.99,157.61,453.47,332.31,630.53,375.63,578.08,456.29,403.72,601.75,250.25,407.99,460.67,247.0,964.77,412.44,325.84,472.13,405.11,403.55,404.75,443.83,402.97,415.6,249.99,339.03,404.67,346.88,403.45,336.25,453.12,419.68,247.41,247.59,333.4,485.42,865.91,333.69,478.61,333.27,32.69,443.02,342.14,453.94,341.83,354.55,252.58,248.53,248.23,403.83,339.09,246.88,389.31,333.61,335.99,411.88,357.28,248.09,359.64,404.66,462.08,246.68,446.73,334.98,221.01,247.71,247.72,466.41,475.66,419.8,7655.15,472.9,4367.37,265.09,533.51,272.53,249.03,339.57,612.38,341.28,462.18,412.8,246.92,364.22,432.35,338.22,458.38,247.17
