Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,30,31,32,33,36,37,38,39
1999_11,422.73,600.52,447.44,323.93,222.6,412.95,252.51,336.88,469.18,427.83,405.71,454.01,254.33,330.64,253.06,252.53,408.32,331.06,363.65,369.47,324.6,323.81,571.13,617.95,257.96,506.89,328.01,330.96,332.69,332.03,252.39,524.01,293.88,427.73,295.91
1999_12,420.32,596.87,444.81,323.86,222.38,410.65,250.99,336.5,466.42,425.39,403.58,451.23,252.8,330.53,251.59,251.06,406.06,330.93,363.23,368.34,324.52,323.7,567.57,613.27,256.45,503.33,327.88,330.83,330.78,331.82,250.9,520.9,292.19,425.28,294.24
2000_1,420.37,596.64,444.74,324.71,222.79,410.68,251.52,337.33,466.27,425.39,403.71,451.03,253.42,331.42,252.4,251.74,406.2,331.81,364.03,368.87,325.47,324.52,567.21,612.19,256.92,502.77,328.78,331.74,331.11,332.7,251.39,520.72,292.57,425.24,294.67
2000_2,420.48,596.53,444.82,325.71,223.22,410.78,252.08,338.21,466.29,425.51,403.9,450.93,254.0,332.45,252.88,252.28,406.33,332.81,364.94,369.47,326.43,325.53,567.01,611.41,257.46,502.39,329.72,332.73,331.49,333.6,251.92,520.76,292.99,425.35,295.05
2000_3,420.45,596.36,444.75,326.64,223.61,410.81,252.55,338.98,466.23,425.51,403.93,450.77,254.41,333.38,253.23,252.69,406.34,333.74,365.8,370.02,327.3,326.4,566.69,610.41,257.95,501.9,330.68,333.67,331.82,334.48,252.36,520.69,293.34,425.4,295.38
2000_4,420.34,595.96,444.61,327.53,223.96,410.74,252.91,339.73,465.99,425.39,404.02,450.46,254.72,334.26,253.46,252.96,406.28,334.62,366.6,370.51,328.13,327.26,566.23,609.38,258.41,501.25,331.57,334.56,332.02,335.3,252.77,520.38,293.57,425.3,295.55
2000_5,420.04,595.22,444.16,328.18,224.19,410.45,253.22,340.29,465.45,424.98,403.69,449.86,254.97,334.91,253.71,253.2,405.96,335.34,367.12,370.72,328.89,328.02,565.37,607.81,258.67,500.26,332.19,335.25,332.09,335.93,253.08,519.77,293.68,424.9,295.69
2000_6,419.73,594.45,443.73,328.87,224.42,410.15,253.5,340.83,464.96,424.63,403.54,449.33,255.25,335.56,254.02,253.52,405.73,336.0,367.63,370.96,329.59,328.7,564.56,606.36,258.96,499.35,332.84,335.93,332.13,336.57,253.43,519.2,293.84,424.56,295.79
2000_7,419.43,593.87,443.41,329.59,224.68,409.85,253.81,341.45,464.56,424.38,403.39,448.88,255.55,336.27,254.35,253.81,405.5,336.75,368.26,371.28,330.29,329.43,563.88,605.0,259.3,498.58,333.56,336.65,332.25,337.23,253.73,518.77,294.01,424.3,295.97
2000_8,419.11,593.22,443.04,330.3,224.9,409.57,254.13,341.98,464.13,424.08,403.19,448.38,255.88,337.0,254.67,254.14,405.27,337.45,368.83,371.52,330.93,330.06,563.18,603.7,259.58,497.75,334.24,337.35,332.37,337.83,254.01,518.28,294.18,423.98,296.13
2000_9,418.65,592.37,442.53,330.92,225.07,409.17,254.39,342.44,463.53,423.62,402.9,447.72,256.15,337.58,254.93,254.4,404.91,338.06,369.31,371.67,331.52,330.69,562.26,602.12,259.85,496.75,334.82,337.96,332.34,338.37,254.26,517.61,294.25,423.54,296.17
2000_10,418.21,591.45,441.95,331.42,225.14,408.77,254.53,342.88,462.91,423.1,402.49,447.01,256.28,338.12,255.04,254.56,404.42,338.63,369.7,371.77,332.11,331.26,561.29,600.46,259.99,495.63,335.35,338.47,332.25,338.9,254.44,516.9,294.23,423.04,296.12
2000_11,417.67,590.57,441.36,331.95,225.26,408.29,254.76,343.28,462.29,422.6,402.13,446.33,256.54,338.64,255.31,254.79,404.03,339.1,370.12,371.86,332.62,331.8,560.34,598.75,260.25,494.54,335.88,338.96,332.2,339.36,254.67,516.17,294.3,422.53,296.17
2000_12,417.08,589.38,440.62,332.39,225.31,407.71,254.84,343.59,461.47,421.88,401.56,445.43,256.6,339.05,255.42,254.97,403.38,339.56,370.41,371.81,333.11,332.26,559.1,596.86,260.32,493.33,336.28,339.41,332.01,339.75,254.8,515.18,294.16,421.84,296.03
2001_1,416.98,588.87,440.36,332.13,224.85,407.48,253.9,343.55,461.14,421.38,401.35,444.99,255.71,338.64,254.64,254.24,403.1,339.4,370.06,371.58,333.05,332.17,558.34,595.46,259.43,492.36,335.94,339.02,331.44,339.66,253.93,514.88,293.48,421.61,295.26
2001_2,416.74,588.22,440.01,331.91,224.34,407.26,252.97,343.32,460.73,421.12,401.16,444.46,254.79,338.34,253.77,253.25,402.96,339.16,369.71,371.35,332.78,331.93,557.6,593.81,258.48,491.39,335.72,338.78,330.8,339.4,252.99,514.3,292.76,421.32,294.56
2001_3,416.57,587.78,439.77,331.79,223.88,407.12,252.08,343.17,460.48,420.99,401.07,444.06,253.79,338.22,252.64,252.21,402.81,339.0,369.52,371.23,332.57,331.74,557.05,592.38,257.6,490.53,335.58,338.65,330.24,339.22,252.04,513.95,292.06,421.21,293.81
2001_4,416.3,587.17,439.41,331.56,223.36,406.88,251.11,342.93,460.09,420.7,400.78,443.52,252.75,337.96,251.6,251.23,402.35,338.78,369.23,371.02,332.31,331.47,556.32,590.76,256.61,489.46,335.39,338.42,329.63,338.97,251.04,513.48,291.19,420.93,292.97
2001_5,415.93,586.25,438.91,331.25,222.77,406.57,250.01,342.63,459.47,420.3,400.53,442.8,251.74,337.62,250.58,250.14,402.2,338.44,368.81,370.67,332.05,331.23,555.32,588.95,255.55,488.25,335.04,338.06,328.85,338.66,250.07,512.74,290.45,420.52,292.17
2001_6,415.61,585.49,438.47,330.92,222.16,406.27,249.0,342.33,458.96,419.9,400.2,442.17,250.67,337.3,249.52,249.1,401.79,338.11,368.4,370.37,331.76,330.93,554.45,587.19,254.48,487.15,334.71,337.73,328.11,338.37,249.05,512.11,289.58,420.16,291.28
2001_7,415.22,584.67,438.0,330.57,221.57,405.91,247.93,342.0,458.38,419.51,399.82,441.54,249.58,336.89,248.43,248.03,401.37,337.77,367.93,370.03,331.43,330.63,553.52,585.48,253.39,486.05,334.34,337.37,327.34,338.04,248.0,511.45,288.68,419.76,290.37
2001_8,414.84,583.77,437.51,330.25,220.97,405.56,246.88,341.66,457.76,419.07,399.46,440.82,248.52,336.53,247.37,246.94,400.98,337.44,367.53,369.67,331.05,330.26,552.55,583.71,252.31,484.91,334.02,337.05,326.56,337.67,246.91,510.68,287.81,419.34,289.48
2001_9,414.4,582.94,436.99,329.93,220.34,405.18,245.81,341.32,457.3,418.72,399.15,440.14,247.47,336.2,246.4,245.92,400.6,337.07,367.1,369.33,330.68,329.93,551.72,581.89,251.23,483.78,333.66,336.68,325.86,337.3,245.8,510.05,286.93,418.93,288.64
2001_10,413.94,582.03,436.48,329.5,219.73,404.75,244.73,340.94,456.62,418.25,398.71,439.42,246.36,335.76,245.25,244.83,400.17,336.67,366.63,368.95,330.27,329.53,550.69,580.23,250.12,482.68,333.29,336.22,325.03,336.89,244.71,509.25,286.04,418.48,287.7
2001_11,413.41,580.96,435.8,328.98,218.97,404.24,243.41,340.45,455.9,417.57,398.14,438.58,245.11,335.23,244.01,243.6,399.66,336.17,366.0,368.44,329.8,329.1,549.57,578.18,248.94,481.37,332.76,335.68,324.13,336.42,243.51,508.37,285.03,417.87,286.7
2001_12,412.77,579.81,435.02,328.54,218.34,403.66,242.39,339.91,455.08,417.01,397.66,437.71,243.99,334.7,242.91,242.51,399.03,335.57,365.38,367.85,329.26,328.52,548.35,576.25,247.76,480.01,332.24,335.19,323.22,335.88,242.37,507.43,284.04,417.21,285.66
2002_1,412.89,579.62,435.06,328.98,218.35,403.79,242.87,340.39,455.04,417.08,397.76,437.55,244.52,335.12,243.53,243.11,399.09,335.94,365.76,368.18,329.79,328.79,548.04,575.17,248.23,479.46,332.69,335.6,323.63,336.39,242.87,507.27,284.41,417.29,286.05
2002_2,413.17,579.82,435.32,329.7,218.53,404.09,243.6,341.04,455.31,417.41,398.16,437.65,245.28,335.87,244.35,243.8,399.53,336.71,366.42,368.75,330.44,329.62,548.14,574.57,248.88,479.28,333.41,336.32,324.21,337.04,243.49,507.52,285.02,417.6,286.65
2002_3,413.31,579.87,435.43,330.31,218.65,404.27,244.08,341.55,455.35,417.6,398.34,437.68,245.69,336.47,244.64,244.21,399.64,337.27,366.96,369.17,330.97,330.21,548.02,573.78,249.43,478.96,333.98,336.89,324.66,337.57,244.02,507.54,285.44,417.8,287.04
2002_4,413.41,579.73,435.5,330.87,218.76,404.43,244.61,342.08,455.39,417.72,398.53,437.54,246.21,337.04,245.13,244.71,399.85,337.89,367.47,369.56,331.51,330.77,547.82,572.95,249.98,478.55,334.55,337.5,325.08,338.11,244.54,507.52,285.85,417.93,287.45
2002_5,413.43,579.28,435.4,331.33,218.75,404.41,245.0,342.48,455.11,417.56,398.48,437.24,246.61,337.47,245.5,245.1,399.77,338.37,367.81,369.83,332.0,331.28,547.25,571.84,250.42,477.89,335.01,337.95,325.32,338.55,245.0,507.17,286.14,417.86,287.69
2002_6,413.36,578.87,435.21,331.71,218.74,404.39,245.41,342.83,454.88,417.47,398.52,436.84,246.98,337.85,245.9,245.49,399.75,338.75,368.1,369.99,332.45,331.75,546.74,570.59,250.8,477.17,335.34,338.32,325.56,338.91,245.44,506.84,286.43,417.72,287.95
2002_7,413.32,578.16,435.06,332.11,218.75,404.37,245.84,343.16,454.41,417.28,398.55,436.45,247.29,338.23,246.18,245.77,399.71,339.16,368.41,370.2,332.86,332.13,545.96,569.42,251.23,476.5,335.74,338.75,325.64,339.32,245.88,506.28,286.69,417.65,288.16
2002_8,413.33,578.25,435.05,332.59,218.77,404.34,246.3,343.57,454.51,417.36,398.59,436.46,247.85,338.68,246.75,246.35,399.76,339.64,368.8,370.47,333.25,332.59,545.86,568.56,251.65,476.04,336.2,339.21,326.13,339.71,246.29,506.37,287.07,417.67,288.54
2002_9,413.16,577.8,434.81,332.94,218.69,404.27,246.66,343.85,454.34,417.25,398.55,436.09,248.25,339.01,247.15,246.76,399.71,339.96,369.06,370.62,333.57,332.89,545.39,567.32,252.02,475.34,336.53,339.55,326.39,340.03,246.65,506.06,287.32,417.53,288.79
2002_10,412.99,577.3,434.55,333.2,218.58,404.1,246.97,344.13,454.06,417.08,398.43,435.74,248.5,339.3,247.58,247.15,399.54,340.29,369.31,370.75,333.87,333.19,544.84,566.08,252.41,474.65,336.88,339.84,326.6,340.33,246.97,505.69,287.54,417.32,289.0
2002_11,412.71,576.57,434.18,333.39,218.43,403.85,247.33,344.26,453.57,416.73,398.18,435.17,248.88,339.48,247.8,247.42,399.24,340.5,369.37,370.76,334.1,333.48,544.04,564.69,252.68,473.7,337.06,339.99,326.67,340.53,247.28,505.13,287.67,416.98,289.13
2002_12,412.29,575.72,433.67,333.55,218.22,403.53,247.5,344.33,452.95,416.33,397.89,434.54,249.08,339.66,248.0,247.57,399.01,340.45,369.41,370.61,334.1,333.43,543.07,563.13,252.89,472.74,337.2,340.13,326.62,340.61,247.55,504.36,287.77,416.57,289.21
2003_1,415.77,580.16,437.23,335.56,219.42,406.85,248.92,346.56,456.52,419.67,401.07,438.14,250.49,341.62,249.44,249.13,402.24,342.62,371.63,373.28,336.34,335.61,547.14,566.71,254.29,476.13,339.17,342.14,328.95,342.71,248.96,508.3,289.66,419.98,291.05
2003_2,419.92,585.75,441.5,338.19,220.9,410.96,250.76,349.48,461.16,423.97,405.14,442.13,252.56,344.31,251.57,251.06,406.36,345.3,374.64,376.68,338.94,338.23,552.43,571.52,256.18,480.43,341.88,344.79,332.03,345.47,250.76,513.25,292.16,424.2,293.62
2003_3,423.67,590.62,445.4,340.46,222.22,414.6,252.31,351.95,464.98,427.64,408.59,445.87,253.84,346.6,252.95,252.36,409.79,347.59,377.18,379.63,341.17,340.44,556.82,575.69,257.78,484.19,344.14,347.06,334.54,347.8,252.33,517.5,294.19,427.93,295.6
2003_4,427.26,595.54,449.17,342.72,223.53,418.3,253.88,354.41,469.03,431.39,412.17,449.57,255.35,348.89,254.33,254.04,413.31,349.94,379.82,382.59,343.43,342.79,561.43,579.81,259.38,487.96,346.51,349.41,337.17,350.2,253.81,521.99,296.19,431.72,297.59
2003_5,430.96,600.39,452.9,344.92,224.75,421.85,255.43,356.8,472.91,435.08,415.6,453.26,257.06,351.1,255.95,255.56,417.11,352.17,382.31,385.46,345.67,345.0,565.86,583.74,260.96,491.6,348.74,351.64,339.73,352.49,255.46,526.27,298.38,435.37,299.81
2003_6,434.61,605.36,456.74,347.22,226.09,425.59,257.08,359.17,476.93,438.91,419.35,457.03,258.65,353.43,257.52,257.12,420.48,354.38,384.83,388.37,347.87,347.23,570.45,587.95,262.58,495.48,350.9,353.87,342.39,354.8,257.02,530.63,300.48,439.17,301.93
2003_7,438.3,609.91,460.46,349.38,227.32,429.05,258.49,361.63,480.59,442.39,422.67,460.5,260.1,355.61,259.0,258.56,423.97,356.69,387.29,391.24,350.12,349.44,574.59,591.78,264.05,498.95,353.18,356.19,344.8,357.11,258.52,534.67,302.51,442.68,303.93
2003_8,441.98,614.75,464.29,351.65,228.6,432.71,260.0,364.09,484.54,446.15,426.27,464.17,261.59,357.93,260.47,260.12,427.59,358.99,389.9,394.16,352.34,351.67,579.06,595.87,265.61,502.69,355.48,358.49,347.39,359.42,260.04,538.96,304.57,446.43,306.0
2003_9,445.6,619.6,468.05,353.85,229.79,436.34,261.56,366.51,488.44,449.83,429.73,467.86,263.19,360.06,262.12,261.65,431.11,361.22,392.35,397.08,354.52,353.86,583.57,599.83,267.19,506.39,357.7,360.69,349.97,361.73,261.56,543.28,306.7,450.14,308.13
2003_10,449.2,624.28,471.75,355.93,231.0,439.85,263.06,368.86,492.22,453.4,433.15,471.46,264.69,362.24,263.6,263.18,434.39,363.41,394.82,399.91,356.67,356.02,587.84,603.8,268.69,510.0,359.88,362.83,352.45,363.97,263.02,547.39,308.68,453.71,310.13
2003_11,452.47,628.9,475.13,357.79,232.02,443.06,264.4,370.9,495.97,456.94,436.26,475.02,265.93,364.12,264.88,264.44,437.79,365.25,396.89,402.42,358.52,357.83,592.05,607.25,270.07,513.25,361.74,364.67,354.89,365.93,264.49,551.44,310.53,457.27,312.03
2003_12,455.97,632.91,478.6,359.85,233.15,446.47,265.72,373.21,499.26,460.07,439.54,478.03,267.36,366.15,266.25,265.88,440.99,367.32,399.17,405.09,360.65,359.91,595.75,610.73,271.44,516.52,363.81,366.76,357.04,368.1,265.78,554.99,312.39,460.38,313.79
2004_1,459.84,638.11,482.67,363.17,235.65,450.28,269.35,376.6,503.47,464.06,443.33,482.01,271.08,369.55,269.98,269.65,444.9,370.64,402.82,408.73,363.91,363.14,600.55,615.2,275.05,520.59,367.19,370.06,360.98,371.43,269.34,559.71,316.07,464.35,317.51
2004_2,463.36,642.76,486.33,366.22,237.99,453.73,272.82,379.7,507.19,467.61,446.8,485.56,274.64,372.62,273.52,273.07,448.36,373.73,406.08,412.03,366.89,366.21,604.81,619.02,278.5,524.11,370.23,373.18,364.56,374.52,272.71,563.8,319.5,467.89,320.94
2004_3,466.81,647.34,489.91,369.31,240.32,457.18,276.14,382.79,510.92,471.16,450.24,489.05,277.84,375.77,276.77,276.33,451.85,376.82,409.39,415.3,369.88,369.21,609.01,622.79,281.94,527.63,373.32,376.29,368.17,377.58,276.05,567.85,322.87,471.46,324.29
2004_4,470.23,651.67,493.39,372.23,242.58,460.54,279.42,385.86,514.42,474.49,453.51,492.33,281.11,378.71,279.87,279.5,455.16,379.86,412.53,418.51,372.86,372.22,612.97,626.44,285.3,530.97,376.29,379.26,371.62,380.58,279.38,571.7,326.13,474.83,327.5
2004_5,473.59,655.96,496.82,375.15,244.82,463.86,282.74,388.85,517.98,477.84,456.77,495.66,284.43,381.62,283.25,282.77,458.47,382.83,415.67,421.66,375.82,375.13,616.94,629.96,288.66,534.27,379.24,382.24,375.08,383.57,282.71,575.51,329.46,478.18,330.83
2004_6,476.91,660.26,500.16,378.03,247.06,467.13,286.01,391.8,521.46,481.19,460.04,498.95,287.75,384.6,286.56,286.13,461.75,385.78,418.74,424.75,378.76,378.06,620.88,633.4,291.99,537.53,382.14,385.2,378.53,386.52,286.02,579.36,332.72,481.52,334.1
2004_7,480.27,664.63,503.65,380.98,249.35,470.45,289.42,394.79,525.02,484.56,463.33,502.31,291.05,387.53,289.85,289.4,465.09,388.76,421.87,427.9,381.7,380.97,624.87,636.99,295.33,540.9,385.06,388.18,382.0,389.48,289.33,583.23,336.04,484.92,337.39
2004_8,483.68,669.06,507.19,383.94,251.6,473.81,292.64,397.86,528.64,488.02,466.63,505.66,294.42,390.53,293.21,292.78,468.38,391.81,425.07,431.14,384.62,383.91,628.95,640.63,298.7,544.25,388.08,391.21,385.53,392.48,292.62,587.16,339.33,488.37,340.73
2004_9,487.03,673.52,510.68,386.91,253.85,477.14,296.03,400.87,532.29,491.48,470.04,509.09,297.81,393.51,296.59,296.14,471.91,394.77,428.26,434.31,387.52,386.82,633.04,644.32,302.12,547.68,391.04,394.15,389.09,395.46,295.95,591.15,342.75,491.81,344.1
2004_10,490.32,677.72,514.04,389.77,256.03,480.39,299.26,403.85,535.71,494.74,473.22,512.35,301.02,396.46,299.85,299.37,475.12,397.76,431.39,437.42,390.42,389.77,636.88,647.77,305.37,550.96,393.99,397.09,392.48,398.39,299.19,594.87,345.98,495.1,347.31
2004_11,493.62,681.94,517.41,392.59,258.23,483.62,302.5,406.78,539.17,498.02,476.39,515.56,304.33,399.29,303.16,302.66,478.29,400.64,434.42,440.51,393.28,392.59,640.75,651.24,308.68,554.26,396.87,399.94,395.92,401.32,302.43,598.65,349.21,498.37,350.58
2004_12,496.83,686.05,520.71,395.44,260.43,486.84,305.78,409.66,542.53,501.26,479.56,518.79,307.59,402.22,306.38,305.93,481.54,403.36,437.47,443.54,396.14,395.38,644.51,654.6,312.01,557.4,399.72,402.75,399.28,404.21,305.73,602.29,352.45,501.6,353.78
2005_1,501.74,692.96,525.75,398.4,263.37,491.9,309.06,412.86,548.11,506.5,484.52,524.09,311.06,405.17,309.8,309.47,486.6,406.6,440.68,447.31,399.15,398.39,650.92,660.07,315.28,562.8,402.58,405.85,403.55,407.24,309.01,608.4,356.18,506.85,357.55
2005_2,507.51,700.04,531.68,401.82,266.26,497.16,312.12,416.88,553.84,511.61,489.32,529.46,314.43,408.48,313.18,312.73,491.47,409.96,444.52,451.92,402.73,401.91,657.48,666.63,318.59,568.3,406.05,409.13,407.94,410.92,312.11,614.72,359.73,512.16,361.21
2005_3,512.78,707.1,537.18,405.34,269.57,502.47,315.64,420.49,559.53,517.25,494.78,534.87,317.5,412.21,316.31,315.81,496.99,413.53,448.66,456.29,406.03,405.3,663.99,672.88,321.98,573.83,409.73,412.81,412.25,414.45,315.56,620.97,363.79,517.61,365.13
2005_4,518.12,714.12,542.69,408.68,272.65,507.7,318.94,424.08,565.2,522.53,499.84,540.24,320.78,415.62,319.5,319.06,502.0,416.93,452.39,460.58,409.33,408.65,670.49,678.99,325.35,579.34,413.1,416.21,416.55,417.91,318.86,627.13,367.55,522.97,368.82
2005_5,523.36,720.95,548.11,411.74,275.67,512.85,322.16,427.65,570.73,527.82,504.73,545.5,323.97,418.58,322.7,322.22,507.19,420.23,456.1,464.8,412.58,411.92,676.81,685.09,328.65,584.89,416.41,419.53,420.81,421.32,322.1,633.28,371.36,528.29,372.59
2005_6,528.46,727.75,553.34,415.04,278.6,517.95,325.34,431.02,576.26,533.04,509.81,550.74,327.24,422.0,325.97,325.48,512.28,423.41,459.63,468.83,415.77,415.0,683.08,690.78,331.85,590.16,419.55,422.69,425.03,424.59,325.35,639.26,374.99,533.4,376.32
2005_7,533.71,734.59,558.77,418.35,281.67,523.08,328.63,434.56,581.81,538.32,514.79,556.01,330.5,425.34,329.23,328.72,517.31,426.76,463.35,473.0,419.02,418.29,689.43,696.79,335.15,595.55,422.89,426.07,429.3,427.96,328.61,645.39,378.73,538.69,380.08
2005_8,538.98,741.65,564.28,421.63,284.7,528.33,331.91,438.16,587.5,543.61,519.88,561.34,333.8,428.63,332.51,332.0,522.51,430.11,467.05,477.27,422.28,421.57,695.93,702.86,338.49,601.07,426.19,429.39,433.64,431.38,331.84,651.59,382.48,544.06,383.8
2005_9,544.16,748.41,569.63,424.79,287.64,533.43,335.09,441.62,592.96,548.83,524.87,566.62,337.01,431.89,335.72,335.21,527.57,433.39,470.69,481.41,425.45,424.76,702.19,708.73,341.69,606.41,429.43,432.6,437.85,434.72,335.04,657.57,386.19,549.27,387.5
2005_10,549.4,755.35,575.04,428.01,290.62,538.59,338.35,445.18,598.57,554.14,529.9,571.87,340.21,435.13,338.96,338.43,532.68,436.67,474.35,485.62,428.65,428.01,708.59,714.74,345.03,611.84,432.7,435.83,442.17,438.07,338.26,663.7,389.97,554.57,391.3
2005_11,554.53,762.02,580.29,431.12,293.57,543.62,341.48,448.6,603.97,559.22,534.73,577.06,343.48,438.23,342.17,341.64,537.59,439.82,477.85,489.68,431.82,431.19,714.73,720.49,348.26,617.09,435.85,438.95,446.33,441.33,341.47,669.63,393.58,559.65,394.89
2005_12,559.62,768.68,585.5,434.15,296.42,548.62,344.67,451.96,609.44,564.29,539.57,582.08,346.81,441.31,345.61,345.13,542.55,442.71,481.33,493.62,434.95,433.95,720.88,726.08,351.41,622.28,438.95,441.96,450.5,444.56,344.64,675.56,397.24,564.69,398.58
2006_1,570.87,784.09,597.22,436.49,299.0,560.03,347.7,455.61,621.71,575.93,550.23,593.85,349.91,443.61,348.61,348.15,553.62,445.19,484.74,500.06,437.27,436.51,735.19,739.77,354.4,634.49,441.36,444.37,457.4,447.39,347.62,689.1,402.44,576.35,403.81
2006_2,582.89,799.84,609.62,439.39,301.84,571.46,350.65,459.89,634.34,587.72,561.02,605.78,352.75,446.59,351.43,351.06,564.69,448.05,489.03,507.27,440.11,439.24,749.84,753.57,357.49,646.84,444.46,447.27,464.5,450.83,350.56,703.14,407.59,588.14,408.93
2006_3,594.24,815.09,621.51,442.02,304.65,582.66,353.62,463.64,646.56,599.17,571.62,617.4,355.59,449.19,354.05,353.71,575.59,450.67,492.85,513.91,442.57,441.85,763.94,767.18,360.51,658.93,447.14,449.84,471.33,453.86,353.47,716.47,412.53,599.66,413.81
2006_4,605.54,830.15,633.12,444.3,307.13,593.74,356.4,467.37,658.61,610.33,581.92,628.66,358.4,451.56,357.34,356.64,586.4,453.14,496.51,520.49,445.03,444.34,777.97,780.36,363.34,670.26,449.7,452.29,478.14,456.87,356.26,729.85,417.91,610.93,419.14
2006_5,616.6,844.94,644.56,446.59,309.67,604.67,359.13,470.88,670.49,621.61,592.29,639.95,361.17,453.86,359.81,359.25,596.88,455.44,499.99,526.86,447.27,446.56,791.63,793.26,366.09,682.24,452.06,454.57,484.76,459.61,359.07,742.81,422.47,622.1,423.84
2006_6,627.81,859.95,656.17,448.98,312.28,615.66,361.99,474.52,682.62,632.92,602.69,651.38,364.0,456.27,362.63,362.12,607.7,457.86,503.6,533.35,449.62,448.98,805.63,806.46,368.96,694.0,454.56,457.0,491.57,462.48,361.91,756.22,427.52,633.4,428.81
2006_7,638.86,874.69,667.62,451.18,314.78,626.47,364.74,478.03,694.39,644.01,612.85,662.57,366.7,458.47,365.37,364.81,618.16,460.07,507.04,539.68,451.87,451.14,819.28,819.26,371.66,705.61,456.88,459.25,498.22,465.21,364.62,769.22,432.32,644.51,433.64
2006_8,649.92,889.51,679.19,453.51,317.37,637.44,367.55,481.63,706.27,655.17,623.12,673.81,369.55,460.83,368.14,367.58,628.78,462.43,510.61,546.12,454.07,453.39,832.96,832.26,374.54,717.25,459.36,461.64,504.92,468.02,367.38,782.29,437.26,655.74,438.56
2006_9,660.86,904.13,690.51,455.64,319.79,648.18,370.14,485.12,718.07,666.21,633.2,684.93,372.26,462.96,370.84,370.3,639.2,464.62,514.02,552.44,456.21,455.55,846.59,844.99,377.26,728.73,461.67,463.76,511.55,470.72,370.04,795.17,442.03,666.73,443.3
2006_10,671.53,918.52,701.66,457.71,322.2,658.79,372.89,488.42,729.67,677.15,643.25,695.84,374.93,465.07,373.53,373.01,649.59,466.75,517.28,558.55,458.28,457.65,859.89,857.48,379.95,739.89,463.86,465.87,518.08,473.28,372.68,807.87,446.82,677.58,448.12
2006_11,682.38,932.77,712.75,459.55,324.56,669.34,375.42,491.74,741.02,687.87,653.08,706.68,377.43,467.02,376.06,375.49,659.58,468.78,520.44,564.61,460.28,459.7,872.98,869.81,382.57,751.17,465.96,467.76,524.47,475.79,375.31,820.5,451.37,688.38,452.71
2006_12,693.09,946.95,723.79,461.62,326.91,679.89,378.0,494.96,752.51,698.56,662.94,717.44,380.13,468.96,378.71,378.18,669.92,470.88,523.65,570.65,462.09,461.43,886.15,882.0,385.18,762.15,468.0,469.86,530.94,478.32,377.93,833.0,456.06,699.08,457.33
2007_1,703.97,959.83,734.71,467.94,331.44,690.76,383.25,501.92,762.99,709.17,673.56,728.98,385.3,474.8,383.82,383.49,680.83,476.94,529.96,578.99,468.57,468.06,898.09,893.25,390.54,774.13,474.01,475.89,538.86,484.83,383.34,844.94,463.01,710.13,464.16
2007_2,714.0,972.76,745.06,473.44,335.31,700.63,388.05,508.1,773.38,718.91,683.1,737.36,389.92,480.35,388.37,388.08,690.51,482.53,536.35,586.66,474.07,473.56,910.17,904.64,395.43,784.52,479.6,481.42,545.47,490.64,388.15,855.73,469.14,720.21,470.13
2007_3,722.71,986.18,754.44,477.9,338.45,709.03,392.29,513.29,784.03,728.36,691.17,747.33,394.61,485.44,393.18,392.52,698.63,487.16,542.55,593.33,478.43,477.75,922.37,915.61,399.57,792.76,484.59,486.2,552.85,495.45,392.07,867.64,474.18,728.93,475.39
2007_4,732.72,999.48,764.82,483.41,342.37,718.83,397.01,519.46,794.87,738.54,700.63,757.39,399.16,490.97,397.89,397.07,708.34,492.76,548.98,601.04,483.9,483.32,934.73,927.06,404.5,803.14,490.2,491.82,560.41,501.28,396.89,879.48,480.31,738.98,481.55
2007_5,742.34,1012.12,774.68,488.72,346.11,728.45,401.68,525.38,805.05,748.2,709.93,767.1,403.84,496.4,402.31,401.78,717.59,498.18,555.16,608.43,489.26,488.65,946.35,937.87,409.23,813.0,495.59,497.21,567.47,506.88,401.54,890.61,486.16,748.71,487.35
2007_6,752.1,1024.95,784.64,493.93,349.83,737.95,406.26,531.34,815.37,757.81,718.99,776.9,408.48,501.62,407.02,406.42,726.89,503.54,561.15,615.78,494.63,493.98,958.21,948.68,413.91,822.97,500.88,502.56,574.65,512.46,406.2,902.0,492.05,758.42,493.19
2007_7,761.94,1038.07,794.84,499.42,353.71,747.67,411.07,537.43,825.92,767.89,728.58,786.81,413.27,507.25,411.76,411.18,736.61,509.07,567.54,623.35,500.03,499.41,970.18,959.75,418.72,833.13,506.42,508.12,582.01,518.15,410.94,913.6,498.2,768.4,499.32
2007_8,771.74,1050.83,804.95,504.76,357.46,757.3,415.67,543.48,836.33,777.65,737.79,796.62,417.93,512.59,416.47,415.85,745.72,514.63,573.77,630.82,505.46,504.82,982.03,970.73,423.46,843.19,511.88,513.56,589.3,523.83,415.62,924.9,504.01,778.21,505.17
2007_9,781.68,1064.06,815.31,510.2,361.27,767.11,420.46,549.65,846.96,787.62,747.31,806.72,422.68,518.08,421.15,420.66,755.45,520.2,580.13,638.53,510.82,510.23,994.26,982.13,428.28,853.57,517.47,519.09,596.71,529.61,420.32,936.64,510.1,788.31,511.26
