Unnamed: 0,1,2,3,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,35,36,37,40,41,42,43,44,45,46,47,48,49,50,51,53,54,56,57,58,59,60,61,62,64,67,68,69,71,72,73,74,75,76,77,78,79,81,82,83,84,86,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,106,107,108,109,110,111,112,113,114,115,117,118,119,120,122,123,124,125,126,127,128,129,131,132,133,134,135,136,137,138,139,140,141,142,145,146,148,150,151,152,153,154,155,156,157,158,159,162,164,165,166,167,168,169,170,171,173,174,175,176,177,179,180,181,182,183,184,185,186,187,189,190,191,192,193,196,197,198,199
2001_2,438.59,725.65,330.83,355.7,549.2,406.7,485.44,357.71,31.03,407.59,446.51,406.72,406.35,330.77,2383.7,490.99,334.16,269.7,252.43,252.97,494.06,442.33,308.6,412.97,252.9,332.03,252.45,405.66,252.87,335.5,502.67,406.51,331.5,616.22,253.6,342.24,587.26,252.44,728.33,338.47,242.64,424.92,406.49,339.02,257.19,258.99,270.46,34.37,434.78,760.28,268.33,406.93,467.65,882.86,358.72,1164.5,459.63,481.26,252.78,330.68,643.8,425.2,375.93,253.05,408.29,474.85,406.6,254.01,1205.61,558.27,256.88,1681.6,331.57,349.25,416.32,493.72,648.9,414.4,453.77,165.62,407.39,435.69,406.44,533.97,1180.91,252.52,255.58,331.64,353.88,332.06,406.9,336.34,481.41,427.62,253.11,397.68,253.46,252.5,406.39,467.47,1518.03,332.33,331.7,255.12,447.71,358.66,350.1,258.33,252.66,253.91,199.93,330.96,336.3,721.34,252.38,396.09,452.26,339.97,407.83,331.99,334.13,330.71,415.91,344.02,34.54,470.52,253.21,407.72,252.25,477.4,428.34,252.48,478.76,333.77,256.01,253.43,212.39,423.59,121.11,523.34,505.21,1865.14,2984.76,252.26,331.57,254.55,356.28,283.24,330.99,254.3,346.91,252.7,454.31,339.22,495.2,415.18,253.03,49421.98,600.92,407.72,447.17,457.28,343.2,448.4,310.75,406.22,252.53
2001_3,438.36,722.71,330.73,355.51,548.62,406.6,485.01,357.52,31.02,407.5,446.32,406.61,406.3,330.64,2381.61,490.66,334.05,268.69,251.49,251.95,493.91,441.95,307.4,412.88,252.0,331.84,251.53,405.51,251.7,335.36,502.35,406.43,331.33,617.39,252.54,342.09,586.84,251.52,727.57,338.31,242.14,424.67,406.39,338.9,256.14,258.1,269.55,34.3,434.44,758.85,267.42,406.85,467.08,881.38,358.57,1160.21,459.37,480.99,251.87,330.59,643.25,425.04,375.73,252.17,408.14,474.63,406.4,253.08,1204.18,557.52,255.84,1668.67,331.41,349.07,416.28,493.42,646.63,414.33,453.32,164.85,407.3,435.51,406.32,533.85,1179.58,251.63,254.5,331.43,353.71,331.88,406.83,336.23,481.09,427.44,251.95,397.53,252.42,251.46,406.34,467.28,1515.22,332.21,331.57,254.14,447.47,358.55,349.92,257.4,251.75,252.82,199.81,330.78,336.18,720.6,251.48,396.03,452.01,339.75,407.76,331.9,334.0,330.59,415.77,343.9,34.47,470.64,252.29,407.65,251.36,476.66,427.4,251.43,478.48,333.62,255.08,252.26,211.66,423.45,120.67,522.26,504.77,1855.56,2986.32,251.36,331.5,253.64,356.14,282.11,330.88,253.18,346.75,251.78,453.99,339.08,494.74,415.07,252.14,49343.09,600.15,407.6,446.99,457.05,343.03,448.1,310.14,406.15,251.66
2001_4,438.02,719.57,330.51,355.24,547.92,406.37,484.41,357.24,31.0,407.29,446.0,406.22,405.9,330.4,2378.73,490.2,333.81,267.67,250.51,250.89,493.42,441.41,305.73,412.65,251.0,331.56,250.43,405.26,250.71,335.15,501.96,406.12,331.04,618.4,251.58,341.85,586.19,250.44,726.61,338.1,241.57,424.34,406.12,338.66,255.15,257.09,268.65,34.22,434.0,757.15,266.45,406.64,466.31,879.64,358.36,1155.37,458.98,480.49,250.8,330.38,642.51,424.76,375.43,251.2,407.89,474.25,406.15,252.01,1202.34,556.58,254.83,1654.89,331.17,348.76,416.04,492.96,644.14,414.12,452.71,164.03,407.03,435.18,405.99,533.55,1177.88,250.5,253.42,331.18,353.4,331.65,406.61,336.0,480.63,427.14,250.88,397.18,251.44,250.51,406.08,466.91,1511.86,331.99,331.4,253.09,447.09,358.35,349.67,256.44,250.74,251.8,199.65,330.53,335.93,719.69,250.41,395.68,451.64,339.5,407.52,331.67,333.78,330.39,415.54,343.59,34.39,470.62,251.3,407.41,250.24,475.76,426.4,250.46,478.01,333.43,254.01,251.21,210.82,423.16,120.19,521.01,504.19,1844.83,2986.78,250.24,331.27,252.71,355.84,280.74,330.65,252.1,346.52,250.66,453.56,338.83,494.11,414.77,251.17,49245.9,599.17,407.35,446.63,456.68,342.8,448.04,309.33,405.84,250.69
2001_5,437.45,716.45,330.19,354.78,546.91,406.04,483.65,356.79,30.97,406.93,445.43,406.09,405.73,330.07,2374.53,489.47,333.47,266.49,249.53,249.96,493.02,440.79,304.69,412.3,249.96,331.34,249.54,404.9,249.67,334.8,501.32,405.86,330.76,619.21,250.52,341.49,585.24,249.54,725.27,337.75,240.93,423.88,405.86,338.31,254.06,256.03,267.64,34.13,433.34,755.18,265.33,406.28,465.37,877.57,358.02,1150.29,458.38,479.79,249.86,330.06,641.47,424.29,374.98,250.08,407.55,473.7,405.89,251.04,1199.87,555.43,253.74,1641.06,330.88,348.33,415.62,492.19,641.46,413.71,451.93,163.16,406.73,434.69,405.85,533.01,1175.71,249.62,252.45,330.92,353.03,331.35,406.26,335.66,479.92,426.7,249.89,397.01,250.35,249.38,405.76,466.38,1508.13,331.68,331.06,252.06,446.5,358.01,349.28,255.33,249.76,250.76,199.41,330.24,335.69,718.42,249.48,395.45,451.04,339.18,407.16,331.33,333.45,330.08,415.1,343.32,34.29,470.33,250.27,407.06,249.36,474.71,425.18,249.37,477.3,333.1,253.03,250.21,209.95,422.73,119.66,519.49,503.42,1834.36,2985.65,249.36,330.95,251.64,355.48,279.53,330.33,251.12,346.11,249.78,453.01,338.49,493.23,414.42,250.12,49123.06,597.91,406.99,446.08,456.07,342.46,447.08,308.67,405.62,249.64
2001_6,436.96,713.22,329.87,354.36,546.04,405.74,482.96,356.38,30.94,406.63,444.98,405.72,405.42,329.78,2370.97,488.87,333.14,265.3,248.52,248.9,492.57,440.18,303.24,411.96,248.92,331.04,248.5,404.5,248.63,334.45,500.8,405.57,330.49,620.17,249.47,341.15,584.45,248.49,724.06,337.41,240.27,423.45,405.52,337.97,252.96,254.94,266.61,34.04,432.8,753.27,264.25,405.97,464.5,875.64,357.72,1145.07,457.87,479.18,248.81,329.73,640.56,423.92,374.55,249.09,407.26,473.23,405.58,249.98,1197.76,554.32,252.71,1627.08,330.58,348.02,415.28,491.56,638.89,413.38,451.23,162.28,406.4,434.28,405.52,532.58,1173.69,248.58,251.37,330.64,352.66,331.05,405.97,335.34,479.32,426.3,248.85,396.5,249.3,248.34,405.44,465.89,1504.12,331.33,330.73,250.98,446.02,357.7,348.9,254.26,248.7,249.72,199.18,329.96,335.31,717.25,248.44,395.09,450.55,338.88,406.85,331.02,333.07,329.76,414.73,343.02,34.2,470.14,249.21,406.76,248.31,473.73,424.04,248.33,476.71,332.77,251.95,249.14,209.05,422.36,119.13,518.21,502.68,1823.43,2985.5,248.33,330.64,250.56,355.13,278.21,330.01,250.04,345.75,248.76,452.5,338.2,492.47,414.04,249.07,49016.29,596.78,406.68,445.64,455.57,342.12,446.5,307.88,405.28,248.6
2001_7,436.43,709.79,329.52,353.92,545.13,405.39,482.24,355.93,30.92,406.27,444.49,405.34,405.02,329.44,2367.3,488.2,332.78,264.14,247.47,247.81,491.96,439.6,301.79,411.59,247.84,330.74,247.44,404.12,247.54,334.08,500.19,405.14,330.15,620.79,248.36,340.77,583.62,247.39,722.85,337.06,239.62,422.95,405.15,337.62,251.85,253.8,265.58,33.95,432.24,751.27,263.13,405.64,463.65,873.6,357.37,1139.89,457.27,478.53,247.71,329.36,639.6,423.48,374.06,248.02,406.9,472.7,405.22,248.87,1195.48,553.26,251.6,1613.26,330.22,347.51,414.9,490.9,636.32,413.04,450.53,161.4,406.04,433.83,405.11,532.13,1171.47,247.5,250.28,330.32,352.31,330.71,405.61,334.97,478.66,425.85,247.74,396.03,248.23,247.28,405.07,465.41,1500.27,330.94,330.36,249.91,445.51,357.39,348.47,253.17,247.62,248.61,198.94,329.64,334.9,716.0,247.37,394.67,449.99,338.53,406.49,330.64,332.71,329.38,414.36,342.65,34.11,469.96,248.12,406.41,247.22,472.77,422.82,247.25,476.09,332.42,250.84,248.06,208.16,421.89,118.6,516.87,501.87,1812.46,2984.88,247.23,330.31,249.48,354.65,276.88,329.67,248.93,345.35,247.68,451.85,337.76,491.64,413.68,247.99,48902.53,595.63,406.33,445.14,455.02,341.83,445.87,307.04,404.9,247.55
2001_8,435.87,706.47,329.19,353.56,544.08,405.02,481.49,355.54,30.88,405.92,443.94,404.99,404.71,329.16,2363.13,487.47,332.47,262.96,246.38,246.75,491.3,438.95,300.4,411.2,246.78,330.36,246.38,403.69,246.48,333.76,499.51,404.85,329.73,621.7,247.3,340.43,582.7,246.36,721.48,336.73,238.96,422.42,404.8,337.3,250.73,252.71,264.55,33.85,431.59,749.38,262.04,405.27,462.77,871.64,357.01,1134.92,456.65,477.89,246.69,329.06,638.62,423.03,373.64,246.98,406.54,472.17,404.89,247.83,1193.05,552.09,250.49,1599.78,329.89,347.05,414.54,490.16,633.77,412.63,449.76,160.55,405.68,433.38,404.69,531.54,1169.41,246.44,249.21,329.94,351.87,330.36,405.25,334.66,477.96,425.37,246.71,395.49,247.14,246.19,404.73,464.88,1496.73,330.65,330.06,248.82,444.95,357.03,348.1,252.07,246.56,247.55,198.72,329.29,334.61,714.82,246.32,394.31,449.39,338.12,406.15,330.33,332.41,329.06,413.89,342.34,34.01,469.68,247.07,406.04,246.2,471.75,421.67,246.18,475.4,332.11,249.77,247.0,207.31,421.48,118.1,515.51,501.13,1801.92,2984.07,246.19,329.97,248.41,354.21,275.58,329.35,247.89,344.98,246.62,451.18,337.43,490.8,413.27,246.93,48782.77,594.46,405.98,444.61,454.42,341.48,445.22,306.24,404.43,246.5
2001_9,435.44,703.37,328.89,353.14,543.2,404.66,480.75,355.13,30.86,405.55,443.53,404.68,404.37,328.81,2359.55,486.94,332.11,261.83,245.27,245.75,491.04,438.3,299.02,410.83,245.75,330.04,245.3,403.36,245.51,333.4,498.93,404.47,329.42,622.56,246.32,340.04,581.85,245.26,720.32,336.38,238.27,422.03,404.47,336.92,249.73,251.61,263.57,33.77,430.99,747.5,260.99,404.9,461.89,869.46,356.66,1129.84,456.19,477.27,245.64,328.77,637.61,422.68,373.2,245.88,406.13,471.61,404.48,246.79,1190.89,551.02,249.49,1586.43,329.57,346.66,414.15,489.58,631.21,412.25,449.0,159.69,405.34,432.9,404.46,531.14,1167.32,245.42,248.16,329.57,351.52,330.01,404.89,334.3,477.44,425.01,245.74,395.12,246.13,245.17,404.39,464.33,1492.86,330.32,329.7,247.77,444.41,356.72,347.68,251.04,245.54,246.58,198.46,328.93,334.27,713.69,245.26,394.01,448.94,337.77,405.78,330.02,332.1,328.76,413.6,341.98,33.92,469.43,246.04,405.68,245.1,470.73,420.52,245.15,474.83,331.74,248.75,246.03,206.44,421.04,117.58,514.12,500.63,1791.16,2983.62,245.08,329.66,247.37,353.85,274.26,329.02,246.91,344.59,245.51,450.6,337.08,490.09,412.93,245.89,48675.54,593.27,405.58,444.12,453.98,341.09,444.74,305.43,404.2,245.41
2001_10,434.82,700.0,328.45,352.64,542.16,404.24,480.0,354.65,30.82,405.19,442.93,404.26,403.92,328.39,2355.32,486.16,331.73,260.61,244.18,244.64,490.38,437.64,297.51,410.42,244.64,329.63,244.25,402.89,244.38,333.03,498.25,404.02,329.06,623.3,245.2,339.64,580.93,244.23,718.94,335.99,237.63,421.49,404.04,336.45,248.57,250.49,262.49,33.67,430.33,745.43,259.83,404.54,461.01,867.5,356.28,1124.68,455.51,476.56,244.56,328.35,636.59,422.16,372.73,244.78,405.71,471.06,404.02,245.69,1188.42,549.89,248.34,1572.73,329.13,346.14,413.74,488.75,628.79,411.88,448.22,158.81,404.9,432.43,404.02,530.5,1165.08,244.33,247.05,329.17,351.02,329.63,404.5,333.88,476.66,424.49,244.59,394.65,245.04,244.09,403.97,463.73,1489.0,329.93,329.35,246.67,443.86,356.37,347.26,249.89,244.44,245.42,198.15,328.52,333.84,712.38,244.19,393.59,448.32,337.33,405.4,329.62,331.66,328.36,413.12,341.55,33.82,469.15,244.95,405.28,244.06,469.73,419.26,244.08,474.12,331.37,247.63,244.88,205.53,420.57,117.05,512.77,499.56,1780.25,2982.31,244.05,329.22,246.24,353.34,272.93,328.62,245.78,344.17,244.46,449.94,336.62,489.17,412.5,244.83,48553.57,592.08,405.19,443.57,453.31,340.66,444.07,304.62,403.73,244.3
2001_11,434.12,696.52,327.99,352.03,541.04,403.72,479.03,354.07,30.78,404.6,442.29,403.78,403.35,327.89,2350.75,485.35,331.24,259.33,243.0,243.47,489.6,436.8,295.72,409.83,243.35,329.2,242.93,402.24,243.12,332.5,497.42,403.5,328.6,623.8,244.05,339.09,579.85,242.99,717.42,335.51,236.77,420.84,403.52,335.91,247.34,249.32,261.42,33.57,429.56,743.16,258.63,403.98,459.91,865.05,355.78,1119.07,454.77,475.72,243.23,327.85,635.36,421.56,372.08,243.52,405.2,470.3,403.53,244.39,1185.73,548.58,247.1,1558.51,328.55,345.54,413.2,487.97,625.97,411.3,447.34,157.88,404.36,431.77,403.43,529.82,1162.43,243.01,245.76,328.7,350.43,329.14,403.97,333.36,475.85,423.87,243.33,393.91,243.81,242.76,403.41,463.05,1484.49,329.37,328.83,245.41,443.1,355.85,346.67,248.7,243.24,244.15,197.79,328.07,333.38,710.8,242.91,393.02,447.62,336.89,404.86,329.13,331.11,327.85,412.56,341.07,33.71,468.73,243.63,404.73,242.72,468.55,417.91,242.9,473.31,330.85,246.24,243.72,204.55,419.95,116.48,511.21,498.57,1768.53,2980.6,242.98,328.73,245.08,352.74,271.36,328.16,244.43,343.59,243.14,449.12,336.06,488.22,411.84,243.44,48422.49,590.66,404.68,442.89,452.59,340.15,443.19,303.72,403.2,243.12
2001_12,433.4,693.05,327.51,351.41,539.84,403.12,477.95,353.51,30.73,404.0,441.54,403.2,402.87,327.41,2345.54,484.42,330.74,258.03,241.85,242.29,488.86,435.91,294.37,409.24,242.31,328.62,241.88,401.74,242.04,331.95,496.57,402.97,328.11,624.41,242.84,338.53,578.68,241.89,715.75,334.88,236.09,420.17,402.99,335.41,246.22,248.11,260.2,33.46,428.79,740.94,257.43,403.37,458.8,862.55,355.2,1113.52,453.96,474.81,242.21,327.38,633.94,420.89,371.43,242.47,404.6,469.45,402.99,243.32,1182.84,547.16,246.01,1544.64,328.18,344.96,412.56,487.04,623.23,410.66,446.39,156.95,403.83,430.99,402.97,529.05,1159.67,241.96,244.67,328.18,349.87,328.61,403.37,332.85,474.92,423.2,242.24,393.29,242.73,241.78,402.9,462.27,1480.02,328.94,328.33,244.3,442.27,355.31,346.09,247.49,242.09,243.11,197.52,327.55,332.81,709.23,241.83,392.51,446.83,336.28,404.29,328.63,330.65,327.38,411.96,340.57,33.6,468.28,242.59,404.13,241.71,467.32,416.55,241.75,472.41,330.32,245.22,242.53,203.6,419.25,115.92,509.65,497.52,1756.96,2978.32,241.71,328.27,243.87,352.18,269.99,327.64,243.4,342.99,242.11,448.31,335.56,487.13,411.29,242.45,48282.49,589.14,404.05,442.12,451.79,339.54,442.46,302.75,402.72,242.01
2002_1,433.44,691.76,327.95,351.86,539.46,403.25,477.78,353.93,30.74,404.1,441.52,403.25,402.89,327.87,2344.39,484.31,331.16,258.53,242.36,242.82,488.94,435.82,294.8,409.34,242.8,328.88,242.36,401.85,242.64,332.45,496.53,403.0,328.56,626.83,243.39,338.98,578.45,242.36,715.31,335.25,236.16,420.36,403.09,335.74,246.72,248.57,260.67,33.41,428.68,741.02,257.99,403.49,458.46,861.49,355.6,1113.33,453.92,474.72,242.69,327.82,633.67,420.92,371.75,242.96,404.74,469.44,403.14,243.81,1181.88,546.69,246.7,1541.21,328.63,345.36,412.64,486.88,621.53,410.75,446.16,156.89,403.92,431.04,403.02,529.12,1160.45,242.43,245.2,328.71,350.27,329.12,403.46,333.31,474.84,423.28,242.84,393.74,243.38,242.31,402.94,462.24,1479.76,329.36,328.79,244.84,442.25,355.71,346.55,248.01,242.59,243.81,197.4,328.09,333.25,709.82,242.31,392.53,446.8,336.83,404.39,328.98,331.1,327.83,412.09,340.98,33.55,468.58,243.09,404.25,242.2,466.91,416.54,242.32,472.3,330.78,245.69,243.13,203.55,419.3,115.81,508.88,498.0,1757.12,2980.95,242.19,328.7,244.37,352.6,270.37,328.08,243.97,343.44,242.59,448.82,336.01,486.9,411.39,242.93,48225.09,588.66,404.19,442.13,451.77,339.9,442.42,303.06,402.78,242.48
2002_2,433.78,690.95,328.68,352.54,539.53,403.57,477.9,354.7,30.76,404.45,441.82,403.69,403.32,328.61,2344.76,484.55,331.91,259.16,242.97,243.56,489.68,435.95,295.5,409.67,243.57,329.72,243.02,402.23,243.47,333.15,496.79,403.43,329.28,629.73,244.14,339.71,578.64,243.04,715.38,336.02,236.41,420.74,403.44,336.5,247.37,249.18,261.32,33.38,428.83,741.75,258.74,403.83,458.46,861.06,356.23,1114.15,454.18,474.94,243.37,328.56,633.79,421.28,372.32,243.66,405.04,469.72,403.4,244.5,1181.76,546.6,247.32,1539.34,329.33,346.04,412.98,487.08,620.3,411.09,446.23,156.99,404.27,431.35,403.4,529.59,1162.04,243.13,246.01,329.35,350.92,329.82,403.81,334.01,475.07,423.58,243.74,394.62,244.02,243.09,403.34,462.56,1481.06,330.1,329.52,245.56,442.48,356.36,347.26,248.68,243.26,244.51,197.4,328.76,334.0,710.85,242.99,393.09,447.06,337.49,404.76,329.82,331.84,328.56,412.4,341.64,33.51,469.17,243.88,404.59,242.85,466.78,416.75,243.04,472.54,331.5,246.45,244.0,203.79,419.64,115.83,508.55,498.8,1759.31,2985.71,242.87,329.38,245.02,353.33,271.02,328.81,244.85,344.16,243.25,449.61,336.74,486.98,411.71,243.65,48201.02,588.56,404.5,442.41,452.07,340.73,442.92,303.65,403.14,243.16
2002_3,433.95,689.91,329.28,353.13,539.39,403.77,477.86,355.24,30.78,404.67,441.92,403.79,403.44,329.2,2344.38,484.53,332.5,259.71,243.5,244.0,489.93,435.97,296.0,409.91,244.01,330.31,243.56,402.4,243.83,333.73,496.94,403.55,329.85,632.48,244.57,340.26,578.67,243.58,715.11,336.59,236.59,420.97,403.61,337.05,247.84,249.75,261.81,33.34,428.91,742.2,259.32,404.06,458.33,860.36,356.71,1114.35,454.22,475.02,243.9,329.18,633.76,421.44,372.81,244.14,405.19,469.87,403.54,245.02,1181.23,546.27,247.68,1536.66,329.92,346.63,413.2,487.12,618.91,411.33,446.22,156.98,404.41,431.5,403.53,529.82,1163.26,243.67,246.37,329.89,351.46,330.38,404.03,334.6,475.06,423.75,244.01,395.29,244.42,243.54,403.49,462.75,1481.58,330.71,330.09,246.0,442.62,356.85,347.84,249.23,243.8,244.81,197.4,329.3,334.59,711.7,243.52,393.26,447.13,338.06,404.94,330.42,332.47,329.18,412.54,342.15,33.47,469.67,244.28,404.81,243.4,466.54,416.73,243.44,472.61,332.07,246.94,244.28,203.88,419.81,115.77,508.06,499.5,1760.47,2989.21,243.4,330.01,245.6,353.97,271.48,329.39,245.14,344.73,243.77,450.28,337.32,486.87,411.91,244.15,48155.87,588.31,404.68,442.58,452.13,341.28,443.02,303.99,403.27,243.69
2002_4,434.05,688.8,329.86,353.67,539.16,403.95,477.79,355.78,30.79,404.86,442.02,403.98,403.62,329.76,2343.48,484.49,333.08,260.22,244.02,244.54,490.6,435.9,296.49,410.06,244.54,330.87,244.1,402.57,244.34,334.31,496.92,403.69,330.44,635.2,245.09,340.85,578.53,244.14,714.79,337.2,236.77,421.14,403.74,337.69,248.33,250.32,262.3,33.29,428.83,742.58,259.87,404.24,458.09,859.56,357.16,1114.55,454.24,474.97,244.44,329.75,633.62,421.54,373.25,244.69,405.32,469.94,403.69,245.56,1180.52,546.0,248.2,1533.61,330.47,347.16,413.37,487.13,617.47,411.49,446.03,156.97,404.61,431.59,403.82,530.0,1164.36,244.21,246.88,330.43,352.0,330.96,404.22,335.2,475.07,423.85,244.54,395.96,244.93,244.03,403.65,462.75,1481.83,331.27,330.67,246.51,442.65,357.32,348.4,249.76,244.32,245.33,197.39,329.85,335.17,712.44,244.06,393.55,447.13,338.62,405.11,330.99,333.01,329.75,412.66,342.6,33.42,470.03,244.81,404.98,243.92,466.19,416.76,243.95,472.58,332.64,247.44,244.73,203.92,419.96,115.72,507.5,500.08,1760.86,2992.45,243.86,330.6,246.1,354.55,271.97,329.99,245.64,345.28,244.28,450.92,337.9,486.75,412.06,244.68,48107.93,587.91,404.83,442.63,452.19,341.88,443.44,304.35,403.4,244.22
2002_5,433.89,687.55,330.31,354.09,538.63,403.92,477.49,356.25,30.77,404.83,441.77,403.91,403.45,330.21,2341.31,484.17,333.55,260.63,244.48,244.91,490.5,435.67,296.92,410.04,244.9,331.39,244.52,402.48,244.64,334.76,496.66,403.67,330.89,637.58,245.42,341.31,578.04,244.52,713.99,337.67,236.81,421.15,403.71,338.16,248.69,250.78,262.65,33.22,428.59,742.59,260.31,404.21,457.63,858.32,357.51,1114.14,453.98,474.65,244.83,330.21,633.19,421.39,373.5,245.08,405.36,469.83,403.68,245.95,1178.9,545.24,248.58,1530.37,330.96,347.57,413.29,486.68,615.73,411.46,445.67,156.9,404.51,431.51,403.63,529.81,1164.98,244.61,247.29,330.92,352.33,331.41,404.22,335.65,474.7,423.69,244.88,396.46,245.29,244.37,403.4,462.58,1481.5,331.72,331.14,246.9,442.5,357.69,348.84,250.14,244.72,245.68,197.27,330.33,335.64,712.96,244.44,393.61,446.93,339.09,405.05,331.43,333.45,330.2,412.55,343.0,33.35,470.16,245.23,404.94,244.32,465.63,416.58,244.36,472.24,333.13,247.86,245.14,203.96,419.94,115.6,506.67,500.52,1761.48,2993.62,244.33,331.04,246.51,354.97,272.3,330.45,246.02,345.75,244.72,451.33,338.32,486.24,411.89,245.06,48023.83,587.25,404.84,442.44,451.91,342.36,443.22,304.56,403.22,244.64
2002_6,433.73,686.25,330.69,354.38,538.12,403.88,477.06,356.58,30.77,404.75,441.68,403.86,403.39,330.59,2339.3,483.85,333.89,260.93,244.93,245.29,490.31,435.37,297.29,409.89,245.31,331.86,244.93,402.42,245.04,335.09,496.37,403.6,331.27,640.19,245.83,341.66,577.64,244.91,713.31,338.05,236.85,421.15,403.68,338.55,249.06,251.16,262.99,33.16,428.25,742.51,260.75,404.14,457.07,856.93,357.76,1113.54,453.67,474.36,245.23,330.56,632.56,421.23,373.71,245.51,405.32,469.59,403.71,246.32,1177.69,544.51,248.97,1526.49,331.36,347.89,413.17,486.38,613.84,411.34,445.2,156.78,404.52,431.34,403.55,529.7,1165.24,244.99,247.66,331.38,352.65,331.82,404.11,336.03,474.42,423.59,245.26,397.15,245.68,244.78,403.56,462.11,1480.85,332.1,331.48,247.27,442.23,357.9,349.17,250.52,245.1,246.07,197.13,330.71,336.03,713.19,244.85,393.56,446.71,339.49,404.98,331.8,333.79,330.58,412.45,343.24,33.28,470.18,245.58,404.87,244.72,465.02,416.37,244.75,471.97,333.47,248.22,245.53,203.89,419.78,115.46,505.67,500.78,1761.1,2995.16,244.72,331.43,246.9,355.35,272.57,330.82,246.4,346.08,245.13,451.76,338.73,485.89,411.84,245.47,47952.39,586.48,404.77,442.26,451.71,342.77,443.04,304.8,403.38,245.04
2002_7,433.37,684.76,331.08,354.73,537.27,403.84,476.67,356.94,30.74,404.69,441.19,403.79,403.54,330.99,2335.69,483.32,334.28,261.18,245.38,245.59,490.56,435.12,297.72,409.85,245.72,332.24,245.35,402.28,245.33,335.5,495.93,403.66,331.67,642.55,246.13,342.06,576.86,245.3,712.22,338.45,236.91,420.9,403.59,338.98,249.36,251.54,263.28,33.08,427.92,742.52,261.06,404.07,456.63,855.58,358.04,1113.13,453.28,473.85,245.63,330.94,632.08,420.94,373.94,245.94,405.3,469.42,403.72,246.72,1175.55,543.59,249.25,1522.95,331.77,348.23,413.08,485.81,612.1,411.24,444.72,156.69,404.49,431.19,403.63,529.37,1165.76,245.41,247.94,331.79,353.08,332.2,404.06,336.44,473.86,423.24,245.57,397.41,245.97,245.05,403.55,461.94,1480.48,332.44,331.88,247.57,442.02,358.21,349.53,250.83,245.49,246.36,197.01,331.17,336.41,713.6,245.29,393.61,446.26,339.9,404.95,332.19,334.2,330.94,412.19,343.69,33.19,470.07,245.97,404.83,245.14,464.45,415.96,245.04,471.41,333.87,248.63,245.82,203.86,419.68,115.34,504.87,501.19,1760.98,2995.01,245.15,331.87,247.15,355.69,272.95,331.22,246.73,346.46,245.58,452.07,339.12,485.14,411.72,245.89,47844.09,585.74,404.73,442.03,451.24,343.17,442.93,305.0,403.38,245.5
2002_8,433.6,683.73,331.55,355.22,537.2,403.85,476.54,357.42,30.76,404.77,441.31,403.84,403.55,331.5,2335.61,483.35,334.75,261.76,245.78,246.16,490.82,434.96,298.04,409.91,246.2,332.7,245.79,402.4,245.91,335.95,496.11,403.66,332.1,644.95,246.7,342.53,576.94,245.77,712.04,338.93,236.99,421.16,403.65,339.45,249.91,251.97,263.77,33.04,428.0,742.58,261.69,404.15,456.33,854.65,358.38,1113.02,453.34,473.91,246.1,331.43,631.83,421.09,374.26,246.4,405.33,469.37,403.63,247.19,1175.07,543.3,249.84,1519.89,332.24,348.64,413.11,485.89,610.65,411.35,444.73,156.66,404.49,431.22,403.62,529.65,1166.5,245.87,248.52,332.19,353.43,332.66,404.11,336.89,473.91,423.41,246.13,397.85,246.55,245.63,403.55,462.16,1480.51,332.93,332.36,248.13,442.01,358.57,349.99,251.41,245.97,246.93,196.9,331.57,336.86,714.15,245.74,393.71,446.42,340.28,404.96,332.65,334.68,331.42,412.38,344.04,33.15,470.56,246.47,404.88,245.61,464.09,415.99,245.61,471.5,334.34,249.11,246.39,203.9,419.69,115.26,504.25,501.59,1761.48,2998.7,245.6,332.33,247.74,356.13,273.31,331.67,247.26,346.92,246.01,452.64,339.58,485.08,411.77,246.35,47801.83,585.28,404.8,442.03,451.36,343.66,443.02,305.32,403.37,245.94
2002_9,433.47,682.12,331.9,355.55,536.69,403.77,476.09,357.77,30.75,404.66,441.21,403.78,403.47,331.82,2333.38,483.12,335.1,262.13,246.14,246.53,490.89,434.63,298.46,409.79,246.58,332.99,246.15,402.34,246.29,336.3,495.83,403.62,332.47,647.3,247.08,342.86,576.46,246.15,711.36,339.25,236.97,421.17,403.57,339.76,250.31,252.35,264.13,32.98,427.68,742.42,262.19,404.05,455.83,853.22,358.62,1112.41,453.19,473.63,246.48,331.8,631.23,420.99,374.46,246.75,405.18,469.12,403.57,247.56,1173.74,542.71,250.23,1516.3,332.58,348.94,413.03,485.62,608.84,411.21,444.31,156.54,404.41,431.01,403.58,529.52,1166.84,246.26,248.93,332.51,353.67,333.0,404.02,337.25,473.67,423.28,246.49,398.24,246.96,246.04,403.46,461.9,1479.85,333.3,332.7,248.53,441.72,358.8,350.31,251.82,246.35,247.34,196.71,331.92,337.2,714.44,246.12,393.73,446.23,340.62,404.89,333.01,335.04,331.79,412.3,344.34,33.09,470.7,246.85,404.78,245.99,463.5,415.86,246.02,471.24,334.69,249.49,246.79,203.83,419.55,115.12,503.36,501.9,1761.19,3000.44,245.98,332.68,248.15,356.46,273.59,332.03,247.66,347.25,246.38,452.95,339.88,484.7,411.67,246.73,47732.08,584.53,404.66,441.86,451.19,343.98,442.94,305.52,403.31,246.3
