Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,26,27,28,31,32,33,34,35,37,38,39,40,41,43,44,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,63,64,66,67,68,69,70,72,73,74,75,76,77,79,80,81,82,83,84,85,86,87,88,89,90,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,113,114,115,117,118,120,121,122,123,124,125,126,127,128,129,130,132,133,135,136,137,138,139,143,144,146,147,148,149
1999_2,325.53,432.31,404.85,266.02,327.95,604.4,265.35,268.8,345.91,266.32,457.18,864.61,1273.92,265.69,560.91,661.32,453.34,454.13,432.17,420.98,435.94,501.45,265.06,427.5,346.01,328.7,509.22,589.3,323.76,432.42,323.01,264.55,431.35,269.69,322.46,483.54,323.42,337.82,323.41,447.36,431.73,329.25,328.64,462.36,574.21,645.0,337.95,527.23,435.13,515.55,16.81,431.65,332.11,426.04,596.9,270.66,451.09,434.81,268.79,435.99,324.27,342.46,234.76,519.08,457.49,735.55,940.15,265.29,346.44,477.31,272.04,367.4,514.9,467.3,265.65,326.12,264.56,1160.79,273.72,254.73,269.9,265.23,433.17,9193.93,1059.98,439.66,283.8,279.88,334.85,1993.29,330.39,323.94,431.83,272.68,432.77,329.11,367.96,323.1,433.16,581.33,471.83,264.8,264.98,525.19,273.53,458.03,522.72,267.57,400.17,431.63,875.94,564.18,432.99,528.69,322.45,498.62,335.76,186.67,265.37,266.93,265.39,431.2,546.04,462.52,320.91,326.38,338.34,431.67,265.67
1999_3,325.82,430.13,402.54,264.57,327.9,600.76,263.75,267.07,345.96,264.67,455.04,859.91,1267.01,263.86,557.44,657.79,451.08,451.88,430.16,419.72,433.92,499.01,263.61,425.49,344.08,328.63,506.58,586.11,323.92,430.32,323.12,263.01,429.86,267.92,322.56,481.15,323.54,337.83,323.53,445.24,430.03,329.27,328.74,460.16,571.28,641.64,337.89,524.48,433.15,512.7,16.72,429.47,332.18,424.46,593.84,268.96,448.8,432.44,267.1,433.89,324.28,342.36,234.88,516.46,455.21,731.63,938.41,263.58,346.08,474.94,270.64,367.42,512.21,465.13,263.88,326.4,263.0,1153.79,272.1,254.29,268.12,263.54,431.1,9139.69,1053.23,437.61,282.15,278.31,334.75,1977.96,330.53,324.13,430.33,271.11,430.81,329.23,367.69,323.41,431.31,580.93,469.53,262.96,263.53,522.53,271.95,455.77,520.1,265.74,400.26,429.63,869.13,561.27,430.92,525.99,322.55,495.83,335.76,186.21,263.78,265.28,263.87,429.2,543.34,460.21,319.25,326.37,336.58,429.93,264.3
1999_4,325.58,427.88,400.71,263.18,328.27,596.88,262.42,265.81,346.18,263.34,452.52,855.1,1259.77,262.58,553.93,654.02,448.82,449.5,428.11,417.23,431.88,496.2,262.37,424.19,342.43,328.72,503.84,582.81,324.11,428.31,323.2,261.69,427.03,266.58,322.79,478.36,323.65,337.99,323.42,443.1,427.45,329.46,328.91,457.5,568.29,638.14,337.84,521.57,431.0,509.88,16.62,427.52,332.37,421.55,590.63,267.62,446.48,430.44,265.83,431.78,324.61,342.7,235.04,513.64,452.88,727.67,936.44,262.24,345.93,472.5,269.28,367.44,509.43,462.7,262.45,326.09,261.81,1146.5,270.82,253.87,266.76,262.27,429.1,9083.8,1046.25,435.49,280.77,276.93,335.0,1970.63,330.66,324.33,427.53,269.86,428.72,329.34,368.06,323.09,428.89,581.19,467.15,261.79,262.23,519.8,270.71,453.54,517.18,264.43,399.95,427.51,862.26,558.24,428.81,523.11,322.62,492.98,336.1,185.8,262.41,264.03,262.59,427.13,540.4,457.82,317.87,326.65,334.84,427.34,262.67
1999_5,325.49,425.89,398.47,261.96,328.22,593.16,261.13,264.46,346.14,262.11,450.01,850.33,1252.64,261.25,550.49,650.69,446.49,447.24,425.76,415.43,429.62,493.58,260.98,422.04,340.89,328.82,501.21,579.51,324.11,425.92,323.31,260.47,425.32,265.25,322.71,476.08,323.71,338.02,323.63,440.75,426.01,329.5,328.93,455.07,565.04,634.69,337.63,518.46,428.61,506.91,16.54,425.37,332.41,420.09,587.48,266.3,444.22,428.2,264.32,429.31,324.59,342.62,235.18,510.98,450.34,723.69,934.92,261.0,345.53,470.07,267.88,367.41,506.46,460.02,261.21,326.26,260.48,1138.6,269.44,253.48,265.52,260.96,426.82,9030.37,1039.23,433.26,279.26,275.53,335.07,1959.92,330.67,324.32,425.5,268.45,426.27,329.41,367.77,323.29,426.56,580.7,464.58,260.43,260.87,516.9,269.29,451.3,514.54,263.14,400.32,425.31,855.59,555.21,426.36,520.42,322.69,490.17,336.07,185.34,261.11,262.71,261.27,424.97,537.67,455.33,316.29,326.64,332.85,425.69,261.56
1999_6,325.58,423.65,396.61,260.41,328.21,589.16,259.56,262.9,346.07,260.51,447.9,845.27,1244.95,259.6,546.57,646.74,444.15,444.79,423.69,413.54,427.35,490.88,259.43,420.42,338.8,328.93,498.4,575.97,324.06,423.95,323.31,258.97,422.76,263.67,322.78,473.42,323.74,337.95,323.69,438.4,422.93,329.52,328.91,452.97,561.82,631.0,337.44,515.88,426.54,503.71,16.43,423.25,332.41,417.33,584.21,264.71,441.78,426.15,262.93,427.29,324.57,342.54,235.24,508.18,448.28,719.23,932.77,259.51,345.15,467.42,266.31,367.29,503.46,457.79,259.54,326.38,259.01,1131.15,267.86,252.94,263.91,259.4,424.81,8970.23,1031.89,430.96,277.59,273.93,335.04,1947.69,330.64,324.27,423.29,266.87,424.27,329.42,367.81,323.35,424.57,580.43,462.17,258.95,259.33,513.86,267.71,448.77,511.62,261.62,400.18,423.12,848.36,552.08,424.3,517.33,322.74,487.13,336.0,184.84,259.55,261.12,259.7,422.81,534.62,453.13,314.59,326.64,331.29,423.18,259.96
1999_7,325.54,421.56,394.5,259.03,328.27,585.3,258.21,261.44,346.13,259.14,445.53,840.2,1237.51,258.26,542.58,643.12,441.81,442.23,421.56,411.75,425.21,488.21,258.05,418.65,337.06,329.04,495.56,572.61,324.18,421.82,323.43,257.6,420.51,262.27,322.89,470.83,323.85,338.08,323.82,435.75,421.09,329.63,329.01,450.58,558.74,627.44,337.37,512.86,424.44,500.63,16.34,421.07,332.49,415.15,580.97,263.19,439.4,423.98,261.48,425.1,324.67,342.6,235.41,505.48,445.87,715.11,930.9,258.12,344.82,464.95,264.83,367.33,500.63,455.46,258.25,326.46,257.61,1123.83,266.35,252.53,262.49,258.0,422.61,8912.44,1023.99,428.84,276.05,272.43,335.11,1936.21,330.76,324.38,420.97,265.41,422.15,329.49,367.79,323.44,422.47,580.13,459.62,257.56,257.96,510.92,266.22,446.32,508.69,260.12,400.11,421.05,841.06,549.05,422.26,514.37,322.83,484.19,336.09,184.4,258.19,259.73,258.41,420.74,531.76,450.66,312.95,326.72,329.45,421.1,258.61
1999_8,325.48,419.29,392.29,257.46,328.21,581.46,256.83,259.95,345.99,257.6,443.09,835.19,1230.1,256.79,539.39,639.39,439.39,439.98,419.27,409.68,422.89,485.41,256.52,416.59,335.17,328.98,492.78,569.09,324.09,419.49,323.34,256.05,418.39,260.69,322.79,468.2,323.83,338.01,323.7,433.79,418.81,329.54,328.91,448.04,555.47,623.76,337.08,509.97,422.16,497.67,16.24,418.77,332.41,412.84,577.69,261.69,437.01,421.68,259.9,422.81,324.59,342.47,235.44,502.49,443.41,710.94,928.57,256.61,344.36,462.3,263.17,367.17,497.63,452.87,256.73,326.4,256.11,1116.07,264.81,251.94,260.92,256.5,420.39,8857.38,1017.7,426.44,274.33,270.86,335.06,1924.12,330.69,324.31,418.76,263.81,419.87,329.4,367.6,323.47,420.15,579.66,457.15,256.08,256.41,508.0,264.69,443.97,505.83,258.63,400.04,418.74,834.68,545.86,419.95,511.48,322.79,481.31,335.99,183.85,256.65,258.19,256.73,418.43,528.69,448.21,311.26,326.66,327.6,418.76,257.15
1999_9,325.52,417.15,390.33,256.06,328.3,577.66,255.33,258.57,346.08,256.25,440.79,830.37,1222.96,255.39,535.86,635.97,437.09,437.6,417.14,407.91,420.74,482.82,255.15,414.96,333.4,329.06,490.08,565.75,324.19,417.36,323.47,254.67,416.29,259.31,322.94,465.66,323.91,338.06,323.79,431.52,416.57,329.65,329.0,445.71,552.36,620.31,336.98,507.13,420.0,494.68,16.15,416.59,332.53,410.52,574.54,260.26,434.61,419.6,258.61,420.66,324.7,342.5,235.55,499.74,441.06,706.84,927.0,255.25,344.03,459.79,261.87,367.13,494.74,450.5,255.37,326.45,254.68,1108.76,263.4,251.55,259.54,255.13,418.21,8801.7,1010.63,424.23,272.77,269.43,335.17,1912.73,330.77,324.42,416.82,262.4,417.71,329.5,367.64,323.5,418.01,579.43,454.69,254.68,255.07,505.13,263.29,441.63,503.07,257.25,399.9,416.56,827.94,542.84,417.81,508.61,322.81,478.41,336.09,183.38,255.29,256.83,255.44,416.29,525.86,445.89,309.73,326.71,325.87,416.67,255.76
1999_10,325.45,414.88,388.11,254.58,328.26,573.76,253.8,257.09,346.02,254.71,438.33,825.42,1215.43,253.89,532.17,632.14,434.67,435.12,414.82,405.89,418.43,480.0,253.66,412.99,331.51,328.87,487.3,562.21,324.17,415.05,323.41,253.15,413.95,257.75,322.84,463.03,323.81,337.96,323.72,429.14,414.39,329.59,328.91,443.18,549.12,616.6,336.74,504.21,417.64,491.58,16.05,414.3,332.5,408.34,571.2,258.78,432.15,417.27,257.05,418.33,324.67,342.4,235.61,496.85,438.6,702.66,924.77,253.75,343.57,457.14,260.33,367.01,491.72,447.97,253.78,326.42,253.18,1101.08,261.82,251.03,257.99,253.62,415.95,8744.47,1003.38,421.87,271.1,267.84,335.1,1900.47,330.73,324.39,414.41,260.85,415.4,329.5,367.47,323.37,415.67,578.98,452.18,253.18,253.57,502.11,261.74,439.2,500.15,255.8,399.86,414.23,821.0,539.65,415.52,505.65,322.77,475.4,336.04,182.86,253.77,255.3,253.94,414.02,522.85,443.38,308.02,326.67,323.97,414.23,254.2
1999_11,325.4,412.45,385.9,253.04,328.21,569.77,252.23,255.51,345.93,253.14,435.82,820.13,1207.7,252.4,528.56,628.26,432.17,432.58,412.52,403.96,416.11,477.16,252.14,411.09,329.54,328.9,484.32,558.69,324.15,412.76,323.42,251.67,411.72,256.18,322.92,460.3,323.81,337.82,323.69,426.74,411.99,329.57,328.87,440.66,545.8,612.85,336.52,501.09,415.34,488.53,15.95,411.99,332.47,405.87,567.77,257.19,429.59,414.88,255.49,416.0,324.64,342.29,235.64,493.94,436.12,698.23,922.63,252.13,343.14,454.51,258.79,366.81,488.73,445.43,252.34,326.39,251.67,1093.41,260.25,250.46,256.44,252.12,413.65,8685.08,996.19,419.52,269.45,266.24,334.99,1888.61,330.63,324.39,412.16,259.24,413.09,329.42,367.31,323.43,413.37,578.58,449.53,251.66,252.04,499.1,260.17,436.65,497.11,254.23,399.8,411.97,814.14,536.41,413.18,502.57,322.74,472.37,335.99,182.34,252.25,253.77,252.38,411.74,519.71,440.8,306.3,326.65,322.05,412.08,252.65
1999_12,325.34,410.25,383.66,251.57,328.12,565.84,250.72,254.1,345.75,251.7,433.31,815.01,1200.04,250.93,524.72,624.4,429.68,430.07,410.2,401.98,413.73,474.32,250.65,409.13,327.67,328.85,481.44,555.13,324.04,410.45,323.3,250.18,409.35,254.63,322.78,457.6,323.71,337.66,323.62,424.26,409.68,329.45,328.8,438.11,542.48,609.09,336.24,498.05,412.97,485.3,15.85,409.71,332.32,403.66,564.37,255.72,427.07,412.57,253.97,413.66,324.54,342.16,235.71,490.94,433.6,693.92,920.53,250.72,342.64,451.78,257.26,366.6,485.65,442.83,250.86,326.37,250.19,1085.63,258.65,249.96,254.9,250.66,411.38,8626.47,988.71,417.13,267.78,264.71,334.81,1876.29,330.48,324.26,409.92,257.71,410.76,329.28,367.16,323.4,411.08,578.1,446.92,250.15,250.54,496.01,258.58,434.16,494.16,252.76,399.66,409.65,807.17,533.16,410.9,499.53,322.68,469.33,335.87,181.78,250.73,252.25,250.88,409.44,516.64,438.28,304.58,326.56,320.13,409.76,251.11
2000_1,326.19,410.31,383.79,252.02,329.05,565.09,251.26,254.78,346.66,252.28,433.28,814.43,1199.19,251.74,524.07,624.07,429.65,429.98,410.2,402.06,413.72,474.19,251.11,409.29,327.96,329.69,481.23,554.75,324.94,410.47,324.18,250.65,409.47,255.26,323.66,457.44,324.51,338.6,324.49,424.26,409.82,330.36,329.68,438.04,542.22,608.81,337.1,497.83,412.96,484.92,15.84,409.78,333.21,403.78,564.16,256.42,427.0,412.64,254.55,413.67,325.44,343.08,236.08,490.78,433.52,693.5,921.87,251.33,343.42,451.67,257.72,367.52,485.34,442.77,251.73,327.19,250.69,1084.07,259.15,250.2,255.63,251.34,411.46,8617.02,986.99,417.13,268.22,265.29,335.75,1878.0,331.38,325.15,409.92,258.14,410.75,330.15,368.06,324.23,411.09,579.3,446.82,250.75,251.03,495.75,259.07,434.13,493.99,253.47,400.61,409.7,805.0,532.94,410.92,499.31,323.63,469.0,336.79,182.48,251.29,252.83,251.38,409.53,516.49,438.21,305.11,327.49,320.47,409.8,251.66
2000_2,327.21,410.43,383.97,252.57,330.0,564.53,251.83,255.16,347.65,252.84,433.36,814.2,1198.68,252.22,523.54,624.05,429.71,430.02,410.32,402.34,413.85,474.15,251.67,409.57,328.27,330.72,481.22,554.51,325.94,410.58,325.19,251.19,409.6,255.86,324.68,457.46,325.52,339.55,325.46,424.41,409.93,331.36,330.71,438.12,542.16,608.68,338.02,497.77,413.1,484.74,15.84,409.85,334.2,404.0,564.12,256.75,427.01,412.79,255.03,413.77,326.4,344.06,236.48,490.79,433.59,693.29,923.67,251.83,344.22,451.71,258.22,368.53,485.24,442.86,252.24,328.22,251.21,1082.86,259.67,250.45,256.16,251.88,411.54,8610.01,985.79,417.3,268.72,265.79,336.71,1881.05,332.4,326.15,410.08,258.73,410.89,331.16,369.06,325.26,411.21,580.73,446.88,251.42,251.59,495.71,259.6,434.18,493.95,253.95,401.79,409.82,802.99,532.9,411.06,499.24,324.59,468.77,337.8,183.17,251.88,253.41,251.93,409.67,516.48,438.29,305.72,328.45,320.82,409.93,252.22
2000_3,327.97,410.46,384.06,253.02,330.96,563.88,252.33,255.56,348.65,253.26,433.37,813.77,1197.92,252.58,522.92,623.81,429.72,429.99,410.39,402.34,413.93,474.07,252.13,409.73,328.53,331.62,481.12,554.2,326.88,410.63,326.1,251.66,409.43,256.25,325.62,457.35,326.4,340.51,326.4,424.4,409.95,332.25,331.65,438.1,542.02,608.49,338.86,497.64,413.18,484.42,15.83,409.85,335.14,403.95,564.02,257.17,426.98,412.8,255.49,413.84,327.37,344.97,236.83,490.64,433.56,692.99,925.29,252.27,345.0,451.65,258.72,369.53,485.03,442.87,252.57,329.13,251.66,1081.54,260.18,250.65,256.5,252.29,411.55,8601.24,984.14,417.31,269.1,266.28,337.68,1883.32,333.3,327.11,410.0,259.19,410.97,332.11,370.05,326.16,411.23,582.04,446.87,251.82,252.05,495.47,260.09,434.19,493.81,254.3,402.74,409.82,800.9,532.77,411.11,499.09,325.45,468.47,338.78,183.85,252.33,253.85,252.42,409.67,516.38,438.27,306.23,329.38,321.14,409.91,252.69
2000_4,328.93,410.35,384.02,253.45,331.87,563.07,252.69,255.88,349.55,253.61,433.29,813.03,1196.8,252.79,522.15,623.37,429.59,429.8,410.34,402.59,413.91,473.85,252.55,409.97,328.59,332.54,480.84,553.68,327.78,410.59,327.0,252.04,409.6,256.55,326.5,457.18,327.26,341.36,327.3,424.34,409.88,333.14,332.52,437.96,541.71,608.08,339.7,497.26,413.14,483.98,15.82,409.76,336.02,403.97,563.68,257.44,426.78,412.68,255.86,413.79,328.26,345.86,237.17,490.44,433.41,692.44,926.63,252.58,345.72,451.49,259.19,370.4,484.66,442.77,252.78,329.99,252.06,1079.9,260.59,250.78,256.83,252.56,411.45,8589.37,982.45,417.24,269.52,266.55,338.54,1885.38,334.22,328.01,410.04,259.63,410.91,332.97,370.94,327.06,411.13,583.25,446.67,251.98,252.47,495.24,260.43,434.06,493.54,254.59,403.8,409.73,798.53,532.45,411.01,498.81,326.26,468.02,339.67,184.49,252.68,254.18,252.83,409.59,516.15,438.15,306.66,330.24,321.36,409.94,253.02
2000_5,329.5,410.0,383.75,253.69,332.51,561.88,252.94,256.14,350.22,253.86,432.83,811.83,1194.91,253.04,520.98,622.51,429.18,429.35,410.0,402.29,413.52,473.28,252.8,409.8,328.59,333.12,480.25,552.85,328.44,410.27,327.67,252.32,409.11,256.78,327.14,456.66,328.02,342.08,327.96,423.92,409.53,333.85,333.19,437.51,540.97,607.28,340.27,496.62,412.74,483.2,15.79,409.53,336.74,403.71,562.96,257.81,426.31,412.34,256.13,413.42,328.91,346.5,237.34,489.9,433.05,691.36,927.16,252.92,346.22,450.98,259.45,371.12,483.95,442.27,253.0,330.63,252.37,1077.3,260.83,250.81,257.05,252.79,411.24,8572.76,979.89,416.89,269.83,266.98,339.26,1885.38,334.92,328.65,409.63,259.84,410.54,333.71,371.57,327.66,410.83,584.02,446.19,252.37,252.74,494.53,260.74,433.66,492.94,254.88,404.45,409.44,795.65,531.77,410.68,498.12,327.04,467.28,340.3,185.04,252.94,254.45,253.09,409.33,515.53,437.7,306.94,330.93,321.41,409.52,253.38
2000_6,330.2,409.73,383.54,254.0,333.17,560.69,253.24,256.46,350.87,254.15,432.44,810.62,1193.03,253.36,519.96,621.74,428.79,428.97,409.7,402.18,413.21,472.74,253.11,409.63,328.6,333.82,479.7,552.01,329.08,409.97,328.33,252.64,408.97,257.06,327.8,456.16,328.7,342.81,328.66,423.57,409.27,334.51,333.81,437.11,540.27,606.46,340.85,496.04,412.43,482.48,15.77,409.23,337.4,403.56,562.3,258.06,425.92,412.05,256.4,413.1,329.57,347.12,237.53,489.38,432.68,690.5,928.19,253.17,346.73,450.54,259.73,371.83,483.28,441.87,253.32,331.38,252.72,1074.9,261.12,250.84,257.34,253.11,410.95,8556.71,977.57,416.53,270.09,267.28,339.94,1886.4,335.64,329.3,409.42,260.12,410.25,334.37,372.17,328.41,410.56,584.81,445.77,252.66,253.02,493.92,261.0,433.28,492.35,255.16,405.23,409.12,792.95,531.11,410.39,497.53,327.76,466.61,340.96,185.58,253.2,254.72,253.38,409.07,514.92,437.27,307.19,331.62,321.45,409.29,253.64
2000_7,330.97,409.49,383.41,254.35,333.89,559.75,253.53,256.77,351.6,254.48,432.19,809.62,1191.52,253.69,519.02,620.97,428.48,428.65,409.47,402.12,412.99,472.36,253.43,409.6,328.63,334.52,479.25,551.33,329.8,409.72,329.03,252.98,408.73,257.36,328.49,455.79,329.43,343.55,329.39,423.33,409.04,335.26,334.52,436.83,539.78,605.86,341.53,495.54,412.23,481.88,15.75,408.87,338.15,403.29,561.83,258.42,425.6,411.82,256.74,412.86,330.3,347.85,237.76,488.95,432.37,689.64,929.2,253.53,347.28,450.19,260.06,372.52,482.76,441.58,253.65,332.09,253.03,1072.86,261.44,250.89,257.65,253.4,410.58,8541.83,975.37,416.3,270.38,267.64,340.71,1887.75,336.33,330.03,409.19,260.48,410.02,335.1,372.91,329.18,410.27,585.78,445.42,252.94,253.35,493.46,261.32,432.95,491.89,255.49,406.07,408.87,790.42,530.61,410.14,497.03,328.45,466.03,341.68,186.15,253.49,255.02,253.69,408.81,514.55,436.98,307.58,332.33,321.56,409.09,253.92
2000_8,331.62,409.26,383.25,254.64,334.58,558.71,253.86,257.11,352.3,254.82,431.84,808.59,1189.89,254.02,518.08,620.39,428.21,428.29,409.2,401.93,412.72,471.9,253.74,409.46,328.67,335.27,478.78,550.57,330.54,409.43,329.76,253.28,408.47,257.69,329.24,455.38,330.06,344.21,330.08,423.02,408.78,335.95,335.24,436.45,539.17,605.18,342.12,494.98,411.95,481.21,15.73,408.59,338.86,403.23,561.25,258.75,425.23,411.57,257.05,412.57,331.0,348.52,237.93,488.44,432.01,688.83,930.0,253.85,347.78,449.76,260.34,373.17,482.17,441.24,253.96,332.77,253.31,1070.65,261.78,250.91,257.97,253.73,410.31,8526.63,973.22,415.99,270.63,267.99,341.39,1888.71,337.01,330.77,408.92,260.76,409.75,335.79,373.58,329.85,409.97,586.61,445.04,253.27,253.65,492.89,261.65,432.66,491.4,255.84,406.84,408.63,787.84,530.07,409.84,496.5,329.08,465.4,342.39,186.69,253.85,255.35,254.01,408.53,514.06,436.66,307.93,332.99,321.67,408.81,254.27
2000_9,332.22,408.85,382.92,254.9,335.18,557.43,254.13,257.36,352.89,255.07,431.33,807.25,1187.89,254.28,516.93,619.41,427.72,427.77,408.8,401.81,412.3,471.28,254.0,409.26,328.58,335.86,478.11,549.65,331.15,409.02,330.39,253.52,408.12,257.96,329.85,454.81,330.69,344.77,330.68,422.61,408.41,336.57,335.81,435.94,538.4,604.3,342.63,494.27,411.55,480.41,15.71,408.21,339.47,402.78,560.51,258.97,424.71,411.14,257.29,412.15,331.59,349.1,238.04,487.76,431.56,687.73,930.75,254.09,348.2,449.23,260.6,373.73,481.43,440.73,254.22,333.4,253.56,1068.09,261.99,250.89,258.23,253.99,409.93,8508.57,970.64,415.57,270.84,268.24,341.99,1889.32,337.61,331.36,408.55,261.0,409.35,336.41,374.16,330.48,409.55,587.33,444.52,253.55,253.92,492.17,261.85,432.17,490.73,256.07,407.54,408.21,785.02,529.31,409.42,495.81,329.67,464.58,343.01,187.19,254.12,255.62,254.28,408.11,513.39,436.14,308.14,333.59,321.64,408.43,254.55
2000_10,332.71,408.38,382.54,255.06,335.71,556.13,254.2,257.49,353.41,255.21,430.81,805.88,1185.68,254.4,515.66,618.47,427.17,427.2,408.35,401.41,411.83,470.62,254.17,408.92,328.41,336.36,477.43,548.66,331.66,408.6,330.89,253.69,407.63,258.05,330.38,454.19,331.27,345.24,331.17,422.08,407.91,337.13,336.36,435.42,537.57,603.32,343.1,493.55,411.09,479.51,15.68,407.84,340.05,402.32,559.68,259.1,424.14,410.66,257.44,411.71,332.14,349.62,238.04,487.09,431.03,686.61,931.08,254.2,348.58,448.6,260.75,374.18,480.61,440.18,254.32,333.93,253.74,1065.41,262.14,250.73,258.35,254.16,409.58,8489.43,967.91,415.11,270.97,268.44,342.49,1889.23,338.12,331.88,408.08,261.18,408.89,336.93,374.66,330.97,409.16,587.89,443.96,253.69,254.06,491.38,262.0,431.65,490.0,256.09,408.17,407.8,782.06,528.51,409.0,495.07,330.26,463.74,343.54,187.62,254.16,255.84,254.41,407.71,512.65,435.6,308.29,334.16,321.56,407.94,254.64
2000_11,333.21,407.92,382.19,255.29,336.26,554.85,254.5,257.74,353.91,255.47,430.29,804.48,1183.54,254.66,514.48,617.55,426.65,426.65,407.89,401.11,411.35,469.95,254.41,408.65,328.3,336.91,476.73,547.68,332.19,408.13,331.42,253.95,407.18,258.31,330.91,453.58,331.81,345.7,331.7,421.52,407.51,337.63,336.89,434.87,536.72,602.42,343.57,492.81,410.6,478.58,15.66,407.34,340.49,401.97,558.86,259.33,423.6,410.2,257.65,411.26,332.67,350.13,238.12,486.37,430.52,685.51,931.56,254.48,348.95,447.98,261.02,374.63,479.82,439.61,254.6,334.47,253.98,1062.71,262.34,250.66,258.63,254.38,409.12,8471.7,965.18,414.61,271.16,268.65,342.89,1889.25,338.57,332.41,407.62,261.4,408.44,337.41,375.19,331.51,408.71,588.47,443.41,253.93,254.31,490.55,262.19,431.12,489.31,256.43,408.67,407.36,779.2,527.72,408.54,494.32,330.78,462.92,344.09,188.05,254.5,256.03,254.64,407.22,511.93,435.06,308.49,334.67,321.49,407.51,254.9
2000_12,333.59,407.28,381.66,255.32,336.67,553.32,254.57,257.97,354.35,255.52,429.54,802.6,1181.05,254.77,513.08,616.21,426.05,425.88,407.26,400.56,410.69,469.02,254.47,408.19,327.99,337.3,475.87,546.51,332.64,407.5,331.87,254.01,406.54,258.39,331.33,452.76,332.26,346.15,332.15,420.86,406.84,338.07,337.28,434.15,535.7,601.18,343.89,491.82,409.93,477.54,15.62,406.83,340.97,401.35,557.72,259.44,422.84,409.56,257.73,410.64,333.1,350.53,238.12,485.48,429.87,683.89,931.7,254.54,349.18,447.19,261.1,375.09,478.77,438.9,254.7,334.88,254.1,1059.66,262.4,250.48,258.68,254.57,408.6,8447.37,962.25,413.96,271.25,268.77,343.35,1888.46,339.05,332.85,406.95,261.42,407.78,337.87,375.58,331.91,408.09,589.19,442.62,254.01,254.37,489.56,262.25,430.44,488.38,256.5,409.01,406.79,776.67,526.69,407.92,493.49,331.29,461.9,344.51,188.47,254.57,256.08,254.71,406.68,510.94,434.33,308.52,335.12,321.31,406.85,254.99
2001_1,333.39,406.8,380.86,254.43,336.48,552.16,253.57,257.22,353.82,254.59,429.13,802.03,1180.34,254.0,511.86,615.73,425.9,425.67,406.92,400.1,410.36,468.68,253.62,407.83,327.46,336.77,475.49,545.64,332.29,407.38,331.47,253.16,406.45,257.46,331.04,452.13,332.17,345.64,331.93,420.17,406.68,337.98,336.84,433.88,535.23,600.6,343.8,491.31,409.68,476.9,15.58,406.67,340.8,400.9,557.44,258.55,422.63,409.22,256.77,409.89,332.74,350.32,237.7,484.97,429.47,683.07,929.54,253.62,349.11,446.92,260.17,374.85,478.21,438.56,253.96,334.7,253.24,1056.64,261.46,249.74,257.73,253.86,408.52,8455.85,960.69,413.86,270.23,267.94,343.15,1878.24,338.33,332.64,406.87,260.47,407.76,337.63,375.17,331.75,407.61,588.88,442.38,253.29,253.49,489.17,261.4,430.23,487.81,255.31,408.79,406.76,772.94,526.22,407.33,492.89,331.25,461.22,344.2,188.33,253.52,255.17,253.59,406.63,510.48,434.06,307.83,335.02,320.67,406.75,254.14
2001_2,333.17,406.59,380.47,253.54,336.22,550.9,252.63,256.07,353.63,253.76,428.81,800.99,1179.37,253.16,510.65,614.95,425.62,425.31,406.69,399.99,410.12,468.22,252.68,407.52,326.9,336.48,475.05,544.78,332.04,407.15,331.2,252.24,406.21,256.46,330.79,451.74,331.93,345.4,331.71,419.92,406.54,337.68,336.52,433.56,534.6,599.87,343.54,490.59,409.42,476.14,15.53,406.47,340.55,400.7,556.81,257.55,422.28,408.99,255.85,409.66,332.55,349.97,237.24,484.51,429.19,682.01,927.37,252.77,348.87,446.48,259.2,374.39,477.56,438.22,253.15,334.52,252.3,1053.81,260.48,248.95,256.87,252.87,408.28,8459.04,958.78,413.62,269.14,266.93,342.88,1869.35,338.06,332.37,406.69,259.55,407.52,337.47,374.75,331.53,407.4,588.68,442.04,252.4,252.56,488.59,260.45,429.96,487.31,254.54,408.36,406.51,769.52,525.7,407.11,492.36,331.0,460.49,343.91,188.16,252.58,254.26,252.64,406.43,510.0,433.74,307.02,334.76,319.95,406.61,253.18
2001_3,333.06,406.5,380.16,252.64,336.07,549.85,251.75,255.03,353.44,252.77,428.72,800.29,1178.92,252.04,509.63,614.4,425.45,425.1,406.59,399.88,410.03,467.99,251.78,407.39,326.36,336.35,474.77,544.08,331.93,407.06,331.13,251.34,406.14,255.45,330.69,451.44,331.74,345.22,331.58,419.79,406.42,337.52,336.4,433.4,534.22,599.41,343.38,490.07,409.38,475.53,15.48,406.28,340.39,400.37,556.45,256.45,422.05,408.88,254.85,409.57,332.42,349.75,236.84,484.14,428.96,681.28,925.4,251.8,348.72,446.21,258.32,374.21,477.09,438.09,251.96,334.36,251.36,1051.45,259.54,248.19,255.79,251.82,408.08,8465.64,957.13,413.5,268.05,265.93,342.78,1860.12,337.93,332.26,406.6,258.62,407.45,337.34,374.49,331.39,407.27,588.68,441.87,251.4,251.68,488.18,259.55,429.76,487.02,253.42,408.07,406.39,766.46,525.37,407.03,492.03,330.78,459.91,343.76,188.04,251.66,253.31,251.77,406.28,509.71,433.61,306.27,334.58,319.28,406.55,252.32
