1999_7,226.91,384.51,420.18,565.99,332.09,259.0,283.57,350.03,448.8,340.84,577.12,326.73,476.74,314.55
1999_8,226.4,383.13,417.88,562.57,332.01,257.49,281.96,349.34,446.33,339.14,573.77,326.64,473.99,314.43
1999_9,226.04,381.88,415.75,558.79,332.12,256.11,280.46,348.76,443.97,337.56,570.53,326.74,471.22,314.46
1999_10,225.58,380.51,413.43,554.84,332.08,254.58,278.84,348.09,441.46,335.86,567.13,326.68,468.36,314.39
1999_11,225.09,379.14,411.1,550.98,332.04,253.08,277.17,347.43,438.97,334.14,563.62,326.66,465.44,314.28
1999_12,224.64,377.75,408.8,546.89,331.91,251.59,275.57,346.74,436.4,332.44,560.15,326.55,462.53,314.11
2000_1,225.05,378.17,408.83,546.13,332.81,252.31,276.18,347.44,436.35,332.77,559.85,327.44,462.27,315.01
2000_2,225.47,378.63,408.96,545.48,333.8,252.85,276.6,348.16,436.45,333.16,559.72,328.43,462.13,315.97
2000_3,225.84,379.02,409.01,544.75,334.72,253.23,276.96,348.78,436.43,333.43,559.49,329.36,461.91,316.91
2000_4,226.18,379.35,408.93,543.85,335.61,253.5,277.19,349.34,436.33,333.67,559.07,330.27,461.54,317.76
2000_5,226.39,379.48,408.61,542.55,336.32,253.74,277.4,349.84,435.89,333.68,558.28,330.94,460.87,318.47
2000_6,226.61,379.59,408.32,541.4,336.98,254.05,277.6,350.27,435.49,333.77,557.54,331.61,460.27,319.16
2000_7,226.86,379.7,408.08,540.33,337.73,254.35,277.87,350.7,435.2,333.88,556.93,332.32,459.77,319.88
2000_8,227.07,379.82,407.81,539.26,338.43,254.67,278.12,351.07,434.86,333.95,556.28,333.04,459.22,320.56
2000_9,227.24,379.84,407.41,537.98,339.04,254.94,278.28,351.37,434.37,333.94,555.44,333.65,458.49,321.17
2000_10,227.29,379.85,406.98,536.59,339.61,255.08,278.31,351.68,433.83,333.83,554.53,334.16,457.72,321.68
2000_11,227.41,379.78,406.52,535.27,340.08,255.33,278.48,351.92,433.27,333.79,553.65,334.67,456.97,322.17
2000_12,227.45,379.65,405.9,533.79,340.54,255.46,278.49,352.14,432.55,333.55,552.49,335.12,456.01,322.62
2001_1,226.89,379.49,405.56,532.44,340.39,254.68,277.67,352.07,432.31,333.07,551.85,334.7,455.49,322.44
2001_2,226.29,379.26,405.3,531.09,340.13,253.75,276.87,351.81,431.99,332.55,551.13,334.45,454.86,322.23
2001_3,225.74,379.09,405.17,529.95,339.96,252.68,275.92,351.59,431.81,332.07,550.64,334.34,454.39,322.1
2001_4,225.12,378.86,404.89,528.59,339.74,251.67,275.0,351.31,431.49,331.43,549.97,334.12,453.77,321.88
2001_5,224.43,378.57,404.53,527.01,339.4,250.62,274.04,351.03,431.02,330.86,549.01,333.79,452.96,321.53
2001_6,223.74,378.27,404.17,525.62,339.06,249.56,273.07,350.74,430.61,330.2,548.19,333.47,452.25,321.21
2001_7,223.04,377.92,403.78,524.22,338.72,248.48,272.05,350.4,430.17,329.51,547.32,333.1,451.54,320.87
2001_8,222.35,377.58,403.38,522.76,338.38,247.41,271.06,350.01,429.71,328.83,546.39,332.78,450.74,320.56
2001_9,221.62,377.21,403.0,521.28,338.02,246.39,270.15,349.61,429.23,328.16,545.58,332.44,449.98,320.2
2001_10,220.91,376.79,402.55,519.87,337.61,245.29,269.08,349.18,428.76,327.43,544.61,332.02,449.18,319.73
2001_11,220.04,376.3,401.98,518.22,337.11,244.07,267.92,348.7,428.1,326.58,543.53,331.5,448.26,319.23
2001_12,219.33,375.75,401.37,516.58,336.5,242.95,266.87,348.14,427.36,325.78,542.37,331.01,447.3,318.77
2002_1,219.42,376.04,401.49,515.73,336.88,243.53,267.41,348.55,427.41,326.05,542.09,331.46,447.08,319.07
2002_2,219.68,376.5,401.83,515.34,337.66,244.29,268.11,349.08,427.7,326.58,542.22,332.17,447.13,319.7
2002_3,219.85,376.83,402.03,514.79,338.22,244.66,268.48,349.49,427.85,326.92,542.13,332.77,447.09,320.21
2002_4,220.03,377.15,402.2,514.18,338.82,245.15,268.96,349.91,427.95,327.26,541.97,333.35,446.9,320.76
2002_5,220.08,377.35,402.14,513.26,339.29,245.54,269.27,350.27,427.86,327.44,541.44,333.8,446.53,321.16
2002_6,220.13,377.5,402.1,512.2,339.67,245.93,269.6,350.59,427.7,327.64,540.99,334.18,446.07,321.48
2002_7,220.21,377.67,402.03,511.34,340.07,246.22,269.82,350.87,427.56,327.84,540.22,334.58,445.62,321.85
2002_8,220.3,377.82,402.08,510.66,340.55,246.79,270.36,351.15,427.58,328.08,540.17,335.05,445.56,322.24
2002_9,220.29,377.93,402.0,509.71,340.88,247.2,270.69,351.32,427.37,328.23,539.73,335.4,445.14,322.5
2002_10,220.25,377.97,401.84,508.79,341.21,247.58,271.03,351.49,427.14,328.31,539.21,335.7,444.72,322.72
2002_11,220.18,377.91,401.58,507.51,341.41,247.85,271.22,351.58,426.78,328.32,538.46,335.87,444.09,322.82
2002_12,220.04,377.78,401.26,506.24,341.38,248.02,271.35,351.47,426.31,328.28,537.54,336.02,443.39,322.87
2003_1,221.26,380.6,404.49,509.76,343.53,249.52,273.0,354.02,429.8,330.58,541.59,338.01,446.99,324.79
2003_2,222.78,384.14,408.6,514.21,346.23,251.55,275.39,356.99,434.05,333.57,546.84,340.65,451.03,327.27
2003_3,224.12,387.24,412.17,518.09,348.52,252.86,277.11,359.59,437.88,336.05,551.23,342.91,454.79,329.35
2003_4,225.46,390.4,415.78,521.92,350.88,254.41,278.85,362.18,441.67,338.57,555.83,345.26,458.51,331.48
2003_5,226.72,393.42,419.33,525.56,353.1,256.01,280.74,364.78,445.36,341.16,560.25,347.44,462.22,333.57
2003_6,228.09,396.55,423.02,529.59,355.31,257.58,282.59,367.33,449.19,343.78,564.81,349.68,466.01,335.62
2003_7,229.33,399.56,426.4,533.1,357.63,259.03,284.36,369.94,452.8,346.21,568.95,351.93,469.5,337.78
2003_8,230.63,402.66,430.02,536.87,359.94,260.55,286.15,372.5,456.59,348.77,573.41,354.2,473.19,339.92
2003_9,231.87,405.74,433.6,540.68,362.17,262.13,288.06,375.03,460.33,351.29,577.88,356.41,476.91,341.9
2003_10,233.12,408.74,437.04,544.37,364.35,263.63,289.81,377.54,463.98,353.72,582.15,358.53,480.51,343.9
2003_11,234.18,411.41,440.35,547.74,366.2,264.88,291.46,379.74,467.32,355.98,586.36,360.37,484.09,345.59
2003_12,235.33,414.34,443.52,550.91,368.28,266.31,293.02,382.22,470.74,358.27,590.03,362.45,487.11,347.48
2004_1,238.01,417.95,447.39,555.09,371.62,270.06,296.78,385.59,474.77,361.94,594.84,365.77,491.12,350.62
2004_2,240.54,421.26,450.86,558.7,374.7,273.58,300.28,388.67,478.38,365.32,599.08,368.83,494.68,353.62
2004_3,243.04,424.54,454.35,562.29,377.8,276.81,303.66,391.74,481.95,368.67,603.27,371.94,498.19,356.56
2004_4,245.47,427.78,457.66,565.65,380.84,279.96,306.89,394.81,485.4,371.9,607.21,374.87,501.49,359.43
2004_5,247.9,430.98,460.99,569.01,383.82,283.28,310.29,397.84,488.78,375.14,611.18,377.81,504.82,362.28
2004_6,250.31,434.13,464.26,572.28,386.76,286.61,313.63,400.85,492.12,378.37,615.11,380.73,508.12,365.11
2004_7,252.79,437.32,467.6,575.7,389.75,289.89,316.96,403.87,495.56,381.62,619.1,383.67,511.5,367.97
2004_8,255.21,440.54,470.99,579.1,392.81,293.27,320.37,406.87,499.07,384.87,623.16,386.66,514.86,370.87
2004_9,257.65,443.72,474.37,582.56,395.79,296.64,323.79,409.85,502.51,388.22,627.26,389.63,518.31,373.64
2004_10,260.01,446.85,477.61,585.89,398.77,299.87,327.08,412.82,505.87,391.38,631.09,392.54,521.58,376.44
2004_11,262.4,449.98,480.84,589.25,401.66,303.17,330.41,415.77,509.21,394.53,634.96,395.37,524.8,379.17
2004_12,264.78,453.07,484.05,592.38,404.41,306.43,333.68,418.69,512.45,397.7,638.72,398.21,528.04,381.78
2005_1,267.8,457.24,489.13,597.97,407.51,309.93,337.31,422.18,517.51,401.74,645.09,401.14,533.38,385.14
2005_2,270.73,461.96,494.16,603.64,410.98,313.26,340.95,426.31,523.25,405.66,651.63,404.51,538.79,388.08
2005_3,274.08,466.5,499.56,609.36,414.58,316.34,344.44,430.05,528.72,410.08,658.13,408.17,544.25,391.51
2005_4,277.22,471.0,504.74,615.1,417.97,319.57,347.94,433.83,534.17,414.17,664.57,411.53,549.66,394.8
2005_5,280.28,475.42,509.87,620.69,421.28,322.75,351.46,437.57,539.56,418.22,670.88,414.73,554.98,398.0
2005_6,283.27,479.78,514.91,626.15,424.47,326.01,355.0,441.22,544.73,422.3,677.13,417.92,560.25,401.06
2005_7,286.39,484.16,520.02,631.72,427.82,329.26,358.56,444.96,550.08,426.37,683.46,421.25,565.56,404.31
2005_8,289.48,488.66,525.21,637.42,431.18,332.54,362.11,448.69,555.54,430.48,689.93,424.54,570.95,407.52
2005_9,292.48,493.04,530.26,642.88,434.46,335.76,365.61,452.34,560.81,434.52,696.15,427.73,576.27,410.61
2005_10,295.52,497.46,535.41,648.51,437.75,338.98,369.16,456.03,566.18,438.6,702.53,430.97,581.56,413.7
2005_11,298.52,501.78,540.36,653.84,440.9,342.18,372.63,459.69,571.36,442.54,708.65,434.09,586.78,416.7
2005_12,301.44,506.06,545.29,659.32,443.84,345.67,376.23,463.28,576.48,446.49,714.78,437.12,591.85,419.51
2006_1,304.13,513.87,556.47,671.96,446.25,348.72,380.31,467.89,588.18,453.08,728.94,439.44,603.74,421.99
2006_2,307.01,521.99,567.71,684.78,449.16,351.57,384.37,473.01,600.3,459.73,743.5,442.37,615.79,424.69
2006_3,309.88,529.78,578.7,697.32,451.77,354.23,388.2,477.68,612.04,466.19,757.51,444.93,627.52,427.24
2006_4,312.44,537.52,589.51,709.12,454.24,357.26,392.44,482.36,623.51,472.68,771.42,447.34,638.91,429.55
2006_5,315.04,545.06,600.23,721.55,456.54,359.84,396.15,486.82,634.84,478.87,785.02,449.6,650.31,431.77
2006_6,317.72,552.66,611.03,733.72,458.96,362.68,400.1,491.37,646.3,485.27,798.93,452.01,661.84,434.12
2006_7,320.29,560.1,621.65,745.75,461.18,365.39,403.94,495.81,657.6,491.45,812.47,454.21,673.14,436.32
2006_8,322.95,567.7,632.38,757.84,463.54,368.18,407.82,500.19,669.01,497.74,826.07,456.57,684.49,438.62
2006_9,325.44,575.12,642.9,769.72,465.75,370.89,411.61,504.49,680.19,503.85,839.58,458.72,695.72,440.64
2006_10,327.94,582.37,653.35,781.26,467.87,373.58,415.4,508.7,691.18,509.96,852.82,460.8,706.72,442.67
2006_11,330.37,589.61,663.65,792.88,469.9,376.07,419.03,512.89,702.15,515.85,865.85,462.71,717.66,444.5
2006_12,332.78,596.86,673.92,804.23,471.89,378.76,422.72,516.89,713.04,521.85,878.93,464.63,728.51,446.95
2007_1,337.43,605.98,684.6,815.83,478.03,383.99,428.59,524.49,723.76,529.83,890.89,470.72,740.01,452.5
2007_2,341.45,614.19,694.28,826.52,483.63,388.58,433.67,531.04,733.99,536.91,902.7,476.24,748.63,457.64
2007_3,344.78,621.1,702.71,835.87,488.29,393.19,439.18,536.29,743.32,542.8,914.93,481.03,758.62,461.86
2007_4,348.82,629.28,712.45,846.58,493.93,397.77,444.73,542.79,753.57,549.87,927.17,486.6,768.77,467.03
2007_5,352.72,637.28,721.87,856.62,499.34,402.39,449.93,549.13,763.36,556.7,938.76,491.94,778.55,472.05
2007_6,356.57,645.19,731.2,866.93,504.72,407.05,455.3,555.51,773.2,563.47,950.53,497.18,788.41,477.07
2007_7,360.59,653.27,740.88,877.36,510.27,411.81,460.78,561.9,783.28,570.57,962.49,502.7,798.4,482.24
2007_8,364.48,661.3,750.32,887.61,515.84,416.49,466.21,568.31,793.27,577.36,974.24,508.07,808.27,487.35
2007_9,368.45,669.46,760.01,898.38,521.42,421.26,471.63,574.71,803.52,584.42,986.4,513.56,818.46,492.47
2007_10,372.36,677.49,769.53,908.62,526.87,426.0,477.12,581.04,813.4,591.3,998.15,518.94,828.27,497.46
2007_11,376.09,685.15,778.66,918.57,531.95,430.53,482.36,587.07,822.99,597.95,1009.57,524.15,837.93,502.13
2007_12,379.96,693.06,788.03,928.51,537.35,435.21,487.75,593.32,832.74,604.8,1021.0,529.32,847.41,507.45
2008_1,385.5,701.68,796.38,937.36,546.15,441.74,494.48,602.05,841.37,612.2,1031.19,537.97,856.05,515.56
2008_2,391.82,710.45,804.6,946.06,555.78,447.99,501.01,610.68,849.87,619.74,1041.2,547.58,864.52,524.97
2008_3,396.99,718.8,812.8,954.91,564.35,453.74,507.29,619.16,858.55,627.04,1051.25,556.14,873.02,532.48
2008_4,402.6,727.23,820.79,963.31,573.24,459.61,513.52,627.57,866.81,634.17,1060.84,564.95,881.11,540.76
2008_5,408.05,735.5,828.59,971.33,582.0,465.53,519.72,636.0,874.85,641.18,1070.38,573.51,889.18,548.9
2008_6,413.52,743.76,836.3,979.56,590.78,471.33,525.93,644.34,882.87,648.19,1079.62,582.18,897.01,557.13
2008_7,419.02,751.84,844.08,987.76,599.58,477.24,532.17,652.63,890.97,655.22,1089.05,590.79,905.01,565.33
2008_8,424.54,760.21,852.14,996.27,608.47,483.23,538.48,660.97,899.33,662.48,1098.7,599.57,913.29,573.63
2008_9,430.02,768.45,860.19,1004.47,617.25,489.27,544.85,669.23,907.4,669.71,1108.38,608.16,921.3,581.7
2008_10,435.52,776.75,867.92,1012.63,626.02,495.11,551.13,677.53,915.58,676.87,1117.78,616.84,929.28,589.84
2008_11,440.85,784.87,875.5,1020.69,634.56,501.04,557.28,685.77,923.49,683.53,1126.88,625.3,937.02,598.15
2008_12,446.77,794.33,884.54,1030.19,644.04,507.45,563.92,695.42,932.28,691.71,1136.07,634.47,946.54,606.93
2009_1,451.47,795.96,888.49,1033.29,643.34,521.16,576.65,695.07,936.43,698.95,1141.93,633.95,949.83,606.08
2009_2,456.7,799.7,894.47,1038.96,643.84,535.38,589.86,696.87,942.25,707.66,1148.32,634.49,955.38,606.58
2009_3,461.53,802.85,899.71,1043.79,643.86,548.9,602.42,698.24,947.36,715.61,1153.95,634.5,960.31,606.59
2009_4,466.46,806.1,905.23,1048.94,644.05,562.21,614.85,699.53,952.65,724.11,1160.18,634.86,965.61,606.78
2009_5,471.04,809.02,910.11,1053.5,644.03,574.89,626.52,700.74,957.32,731.45,1165.31,634.77,970.09,606.74
2009_6,475.53,811.98,915.0,1057.96,644.07,587.49,638.23,701.88,962.01,738.82,1170.62,634.76,974.61,606.78
2009_7,480.06,814.9,920.05,1062.29,644.15,599.94,649.8,703.0,966.82,746.31,1176.04,634.8,979.3,606.89
2009_8,484.49,817.96,925.16,1067.13,644.3,612.06,661.09,704.29,971.87,753.75,1181.31,634.95,983.97,607.01
2009_9,488.73,820.67,929.88,1071.5,644.21,624.03,672.24,705.22,976.39,761.07,1186.49,634.83,988.51,606.86
2009_10,492.93,823.4,934.67,1075.51,644.07,635.76,683.08,706.05,980.9,767.96,1191.66,634.77,992.8,606.66
2009_11,496.99,826.09,939.41,1080.13,644.49,647.15,693.89,707.91,985.4,775.45,1196.74,634.57,997.34,607.41
2009_12,501.67,830.01,945.07,1085.67,644.36,659.15,704.71,709.25,990.55,782.82,1201.32,634.93,1003.56,607.34
2010_1,504.38,834.89,950.39,1090.72,648.84,662.84,708.8,713.46,996.6,786.94,1209.21,639.53,1008.12,611.26
2010_2,508.07,841.22,957.21,1097.79,654.33,667.57,713.74,719.08,1003.59,792.51,1217.23,644.99,1015.0,616.37
2010_3,511.85,847.76,964.29,1105.2,659.97,671.52,718.36,724.83,1010.99,798.2,1225.82,650.6,1022.27,621.6
2010_4,515.52,854.13,971.07,1112.15,665.44,675.75,722.96,730.5,1018.01,803.73,1233.76,656.05,1029.22,626.85
2010_5,519.06,860.43,977.69,1119.11,670.89,679.86,727.44,736.07,1024.91,809.12,1241.49,661.37,1035.95,631.95
2010_6,522.56,866.49,984.21,1125.67,676.14,684.05,732.06,741.57,1031.54,814.42,1249.27,666.57,1042.59,636.88
2010_7,526.14,872.77,990.92,1132.56,681.56,688.24,736.65,747.24,1038.54,819.88,1257.02,671.92,1049.42,642.05
2010_8,529.78,878.93,997.49,1139.39,687.02,692.42,741.2,752.71,1045.39,825.23,1264.87,677.29,1056.19,647.13
2010_9,533.32,885.21,1004.31,1146.35,692.41,696.77,745.96,758.19,1052.4,830.76,1272.92,682.64,1062.98,652.11
2010_10,536.64,891.26,1010.81,1152.9,697.75,700.71,750.29,763.6,1058.98,836.01,1280.6,687.76,1069.55,656.96
2010_11,540.18,897.36,1017.11,1159.66,702.96,704.81,754.78,769.06,1065.64,841.16,1288.11,692.98,1076.18,661.93
2010_12,543.44,903.28,1023.29,1165.76,707.93,708.72,759.04,774.43,1072.03,846.14,1295.24,697.89,1082.3,666.61
2011_1,547.36,908.65,1028.68,1170.74,713.02,713.23,763.46,779.49,1077.47,850.83,1301.35,703.02,1087.44,671.49
2011_2,551.39,914.06,1034.33,1176.23,718.31,717.26,767.77,784.5,1083.34,855.64,1308.13,708.28,1093.13,676.65
