Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,20,21,22,23,24,25,26,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,86,87,88,89,90,93,94,95,96,97,99,100,101,102,103,104,105,107,108,109,111,112,113,116,118,119,120,121,122,124,125,126,127,128,130,131,132,133,134,135,136,137,138,139,140,141,142,144,146,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,189,190,191,192,193,194,195,197,198,199
1998_5,44.86,459.09,372.86,270.98,303.59,448.3,272.74,490.41,279.38,485.58,316.22,344.03,515.0,439.52,1487.22,494.48,296.73,449.9,271.02,308.74,298.71,438.57,523.74,292.52,439.21,600.42,296.85,301.13,297.97,438.27,286.26,512.21,926.17,270.93,686.63,530.89,1024.6,39.89,392.13,880.97,277.77,352.49,438.49,271.36,458.47,254.95,580.67,474.99,679.74,273.26,485.53,438.41,439.84,293.82,271.23,443.07,596.61,291.95,439.42,297.69,509.25,287.2,464.09,271.02,299.9,298.37,291.85,466.17,438.15,66.73,inf,271.99,293.39,4.01,364.95,475.9,291.79,292.52,490.21,401.79,293.61,495.98,292.38,292.89,272.63,510.5,292.79,526.45,294.02,411.88,500.52,274.84,540.48,297.82,438.27,497.74,296.38,271.59,407.74,293.14,569.94,1183.19,449.76,274.7,473.87,369.75,659.92,272.71,271.78,271.12,2948.59,443.08,377.53,569.46,733.42,461.89,438.84,1077.08,277.35,300.74,486.76,749.35,272.16,322.78,442.46,271.06,476.93,481.05,271.7,948.84,439.35,271.17,293.34,278.98,766.89,386.86,273.02,293.49,542.86,278.66,302.93,294.22,484.88,366.54,289.34,451.44,404.75,438.7,652.68,292.01,296.3,271.5,654.03,779.09,2260.44,271.11,446.73,211.7,584.62,1002.53,297.34,454.63,331.71,531.83,425.45,440.09,451.35,727.61,270.96,272.11,525.09,438.67,271.04,439.65,303.78,320.06,564.96,443.27
1998_6,45.0,458.87,378.79,270.62,303.27,448.08,272.34,490.05,279.01,485.23,321.37,349.85,514.61,439.31,1485.25,493.81,301.6,449.75,270.6,308.33,303.62,438.36,523.22,297.34,439.04,598.09,301.72,306.05,302.57,438.12,290.81,511.88,940.75,270.51,685.65,530.09,1023.41,40.35,391.82,879.15,278.52,355.51,438.3,270.98,458.21,258.16,579.89,474.73,679.04,272.85,485.17,438.14,439.67,298.69,270.83,442.81,596.09,296.75,439.25,302.28,508.88,286.8,463.85,270.63,304.86,303.28,296.65,466.03,437.97,66.65,inf,271.59,298.28,4.03,364.62,475.61,296.61,297.34,489.87,401.54,293.09,495.6,297.17,297.73,272.23,510.09,297.6,525.96,298.9,413.45,500.13,274.45,539.63,302.73,438.08,497.48,301.26,271.19,408.66,297.97,569.34,1180.6,449.55,274.3,473.59,371.83,659.28,272.31,271.38,270.74,2943.76,442.9,379.94,578.67,744.64,461.48,438.65,1097.95,276.91,305.68,486.33,748.96,271.72,328.09,442.21,270.64,476.59,480.6,271.33,947.78,439.17,270.81,298.18,278.58,765.98,389.25,272.61,298.35,542.1,278.25,302.36,299.06,484.6,366.09,288.84,451.22,411.16,438.54,652.08,296.8,295.86,271.1,652.52,778.17,2257.23,270.7,446.61,211.77,584.1,1000.5,302.28,454.35,335.18,531.31,425.67,439.92,458.55,726.89,270.55,271.73,524.67,438.46,270.65,439.45,308.7,325.26,562.97,443.13
1998_7,45.13,458.47,384.46,270.11,302.84,447.72,271.84,489.6,278.42,484.76,326.32,355.09,514.27,439.01,1482.58,493.1,306.31,449.46,270.1,307.79,308.33,438.05,522.44,301.98,438.7,595.48,306.41,310.81,307.06,437.77,295.2,511.42,954.59,270.03,684.46,529.11,1021.39,40.78,391.39,877.11,279.27,358.31,437.98,270.45,457.84,261.24,579.0,474.32,678.22,272.33,484.74,437.86,439.33,303.4,270.34,442.55,595.37,301.37,438.92,306.71,508.35,286.33,463.41,270.12,309.67,308.0,301.24,465.67,437.64,66.56,inf,271.09,302.88,4.05,364.2,475.17,301.21,301.95,489.36,401.15,292.49,495.11,301.82,302.39,271.71,509.5,302.23,525.37,303.53,414.85,499.55,273.91,538.53,307.47,437.78,497.01,305.95,270.73,409.41,302.56,568.65,1177.28,449.24,273.77,473.16,373.84,658.45,271.79,270.87,270.25,2938.49,442.58,382.13,587.35,755.35,461.05,438.3,1117.52,276.43,310.43,485.88,748.25,271.23,333.15,441.8,270.15,476.12,480.04,270.81,946.42,438.85,270.3,302.83,278.06,765.31,391.5,272.08,303.07,541.2,277.73,301.64,303.74,484.06,365.47,288.16,450.87,417.28,438.14,651.32,301.41,295.32,270.62,650.75,777.12,2253.38,270.21,446.2,211.76,583.53,998.01,306.97,454.06,338.54,530.72,425.83,439.59,465.24,726.01,270.08,271.21,524.05,438.1,270.15,439.13,313.46,330.25,560.89,442.78
1998_8,45.25,458.1,390.06,269.6,302.41,447.43,271.35,489.13,277.91,484.31,331.19,360.26,513.78,438.63,1480.11,492.43,310.91,449.12,269.58,307.27,312.99,437.76,521.73,306.52,438.42,592.87,310.99,315.48,311.41,437.49,299.48,510.91,968.21,269.53,683.41,528.13,1019.86,41.2,390.96,875.0,279.9,361.09,437.64,269.98,457.46,264.24,577.98,473.9,677.39,271.83,484.29,437.62,439.01,307.98,269.85,442.16,594.77,305.84,438.63,311.02,507.77,285.83,463.04,269.63,314.27,312.63,305.74,465.37,437.36,66.48,inf,270.59,307.42,4.07,363.75,474.76,305.72,306.48,488.9,400.79,291.88,494.65,306.34,306.87,271.21,508.97,306.77,524.78,308.09,416.24,499.12,273.41,537.47,312.11,437.45,496.59,310.54,270.24,410.18,307.08,567.91,1174.24,448.91,273.29,472.77,375.8,657.66,271.3,270.39,269.73,2933.37,442.27,384.32,596.03,765.86,460.6,438.01,1136.24,275.95,315.05,485.46,747.69,270.74,338.09,441.55,269.68,475.69,479.49,270.34,945.2,438.46,269.79,307.37,277.56,763.94,393.74,271.59,307.69,540.22,277.22,300.92,308.29,483.7,364.86,287.61,450.44,423.25,437.84,650.46,305.94,294.78,270.1,649.12,776.26,2249.71,269.7,445.87,211.78,582.96,995.66,311.55,453.72,341.74,530.15,426.0,439.29,471.71,724.94,269.59,270.72,523.46,437.78,269.64,438.81,318.09,335.14,558.64,442.47
1998_9,45.36,457.66,395.44,269.08,301.95,446.98,270.86,488.55,277.36,483.73,335.9,365.34,513.2,438.26,1477.47,491.58,315.34,448.45,269.04,306.67,317.46,437.19,520.96,310.9,438.03,590.37,315.42,319.97,315.39,437.04,303.61,510.34,981.62,269.03,682.08,527.04,1018.11,41.61,390.52,872.94,280.41,363.75,437.27,269.49,457.0,267.12,576.9,473.4,676.38,271.31,483.74,436.94,438.59,312.25,269.32,441.84,593.98,310.18,438.25,315.21,507.15,285.35,462.63,269.15,318.71,317.09,310.11,464.99,436.87,66.37,inf,270.07,311.82,4.09,363.28,474.25,310.12,310.84,488.3,400.36,291.3,494.03,310.76,311.25,270.7,508.35,311.19,524.08,312.49,417.55,498.51,272.93,536.31,316.54,437.02,496.05,314.98,269.68,410.87,311.46,567.1,1170.89,448.51,272.79,472.24,377.31,656.71,270.79,269.85,269.21,2927.21,441.87,386.36,604.43,776.81,460.02,437.59,1154.91,275.39,319.56,484.88,746.95,270.23,342.89,441.18,269.15,475.17,478.78,269.83,943.68,438.13,269.27,311.72,277.02,762.81,395.74,271.06,311.94,539.22,276.69,300.21,312.72,483.22,364.19,286.97,450.1,429.05,437.44,649.55,310.34,294.23,269.61,647.33,774.99,2245.46,269.19,445.44,211.73,582.15,993.12,315.92,453.25,344.7,529.43,425.73,438.83,477.81,723.88,269.06,270.22,522.76,437.38,269.16,438.44,322.55,339.77,556.54,441.83
1998_10,45.45,457.06,400.54,268.53,301.41,446.47,270.25,487.94,276.73,483.12,340.29,370.17,512.5,437.82,1474.51,490.71,319.59,448.1,268.47,306.07,321.68,436.81,520.04,315.11,437.51,587.6,319.66,324.27,319.56,436.61,307.47,509.63,993.67,268.47,680.7,525.88,1015.98,42.0,389.96,870.59,280.88,366.2,436.83,268.92,456.45,269.77,575.7,472.76,675.21,270.74,483.12,436.59,438.12,316.45,268.78,441.38,593.09,314.38,437.73,319.2,506.43,284.8,462.03,268.57,322.98,321.34,314.29,464.47,436.36,66.25,inf,269.53,316.03,4.1,362.73,473.65,314.34,315.07,487.76,399.86,290.59,493.37,314.96,315.46,270.05,507.61,315.38,523.27,316.71,418.65,497.74,272.31,535.05,320.76,436.57,495.37,319.21,269.04,411.41,315.65,566.17,1167.64,447.95,272.16,471.66,379.27,655.55,270.2,269.3,268.62,2920.6,441.34,388.27,612.04,785.39,459.4,437.02,1173.02,274.81,323.92,484.25,745.99,269.67,347.47,440.67,268.58,474.54,478.02,269.27,941.98,437.63,268.72,315.95,276.42,761.33,397.65,270.49,316.12,538.1,276.11,299.38,316.95,482.54,363.43,286.33,449.56,434.56,436.95,648.46,314.55,293.62,269.01,645.35,773.64,2240.76,268.63,444.83,211.58,581.26,990.52,320.21,452.74,347.74,528.65,425.89,438.38,483.91,722.6,268.44,269.61,521.91,436.9,268.58,437.91,326.86,344.21,554.22,441.51
1998_11,45.54,456.51,405.49,267.91,300.89,445.95,269.66,487.28,276.1,482.45,344.62,374.85,511.9,437.22,1471.39,489.71,323.69,447.55,267.87,305.39,325.79,436.37,519.08,319.18,436.99,584.86,323.77,328.42,323.46,435.91,311.29,508.93,1005.7,267.9,679.27,524.72,1013.8,42.37,389.5,868.23,281.38,368.57,436.26,268.3,455.87,272.4,574.54,472.15,674.06,270.12,482.41,436.09,437.52,320.49,268.14,440.82,592.15,318.45,437.19,323.08,505.69,284.21,461.42,268.01,327.14,325.47,318.38,463.89,435.82,66.13,inf,268.92,320.13,4.12,362.13,473.0,318.35,319.16,487.0,399.3,289.89,492.68,319.04,319.52,269.49,506.9,319.43,522.49,320.8,419.69,496.93,271.67,533.72,324.89,436.05,494.67,323.32,268.49,411.89,319.71,565.25,1164.04,447.4,271.6,471.09,380.94,654.51,269.59,268.7,268.02,2914.15,440.8,390.07,619.74,794.61,458.72,436.65,1190.94,274.18,328.08,483.57,745.03,269.06,351.92,440.11,268.06,473.88,477.27,268.66,940.3,437.05,268.09,320.0,275.82,760.07,399.43,269.89,320.22,536.94,275.49,298.55,321.05,481.84,362.73,285.62,449.02,439.94,436.43,647.4,318.61,292.97,268.43,643.32,772.35,2236.09,268.04,444.48,211.41,580.46,987.63,324.32,452.16,350.59,527.82,425.93,437.84,489.74,721.29,267.86,269.05,521.11,436.37,268.01,437.4,331.09,348.53,551.87,441.06
1998_12,45.59,455.71,410.13,267.19,300.2,445.18,269.07,486.32,275.45,481.51,348.64,379.29,510.96,436.6,1467.47,488.48,327.61,446.78,267.21,304.58,329.71,435.6,517.86,322.99,436.23,581.83,327.7,332.4,327.1,435.37,314.85,507.93,1016.93,267.19,677.45,523.26,1011.0,42.7,388.7,865.28,281.64,370.73,435.61,267.64,455.08,274.84,572.99,471.21,672.52,269.44,481.42,435.45,436.91,324.41,267.45,440.07,590.9,322.37,436.44,326.76,504.61,283.49,460.57,267.3,331.12,329.36,322.27,463.12,435.23,65.97,inf,268.23,323.95,4.14,361.39,472.08,322.19,322.96,486.0,398.63,289.01,491.67,322.84,323.48,268.78,505.84,323.32,521.35,324.67,420.48,495.89,271.0,532.18,328.77,435.37,493.7,327.18,267.76,412.22,323.57,563.99,1159.79,446.59,270.96,470.17,382.23,653.0,268.94,268.06,267.34,2905.78,440.02,391.67,626.93,803.25,457.78,435.86,1207.9,273.45,332.01,482.61,743.58,268.37,356.12,439.38,267.36,472.97,476.21,268.0,938.01,436.37,267.38,323.9,275.22,758.22,400.99,269.2,324.14,535.43,274.79,297.61,324.85,480.89,361.78,284.84,448.22,444.94,435.82,645.92,322.44,292.19,267.69,641.03,770.49,2230.12,267.31,443.62,211.21,579.21,984.36,328.17,451.35,353.19,526.69,425.48,437.16,495.19,719.53,267.2,268.3,519.93,435.74,267.34,436.68,334.94,352.63,549.26,440.3
1999_1,45.4,453.67,410.23,265.94,298.83,443.2,267.91,484.03,274.05,479.25,348.85,379.41,508.59,434.68,1460.5,485.99,327.82,444.71,265.91,303.09,329.82,433.66,515.27,323.17,434.34,577.73,327.86,332.54,327.17,433.35,314.94,505.6,1016.91,266.07,673.87,520.39,1005.69,42.61,386.94,860.87,280.69,370.14,433.64,266.45,453.05,274.78,569.95,469.1,669.2,268.15,479.21,433.47,434.97,324.59,266.15,438.13,588.1,322.56,434.56,326.89,502.22,282.14,458.49,266.2,331.29,329.55,322.5,461.02,433.23,65.64,inf,266.9,324.14,4.14,359.7,469.94,322.38,323.15,483.72,396.8,287.61,489.35,322.93,323.68,267.49,503.43,323.45,518.87,324.87,419.18,493.57,269.75,529.22,328.95,433.46,491.43,327.29,266.5,410.75,323.74,561.19,1153.2,444.61,269.76,468.05,381.27,649.77,267.86,266.7,266.05,2889.66,438.1,390.77,627.14,802.97,455.61,433.92,1211.38,272.15,332.14,480.37,740.18,267.02,356.27,437.4,266.17,470.8,473.88,266.71,933.27,434.55,266.08,324.08,273.92,754.34,400.06,267.87,324.28,532.58,273.44,296.05,324.96,478.67,359.97,283.37,446.28,444.93,433.91,642.74,322.57,290.79,266.43,637.07,766.67,2218.13,266.05,441.64,211.37,576.44,979.18,328.38,449.39,352.77,524.13,423.65,435.23,495.08,715.99,265.9,267.04,517.46,433.79,266.21,434.79,335.12,352.73,545.65,438.39
1999_2,45.18,451.47,410.12,264.6,297.38,441.12,266.54,481.6,272.7,476.86,348.86,379.44,506.12,432.73,1453.47,483.4,327.94,442.69,264.59,301.55,329.98,431.69,512.57,323.29,432.35,573.37,327.97,332.62,327.26,431.39,315.08,503.12,1016.41,264.74,669.99,517.51,1000.13,42.52,385.12,855.86,279.71,369.47,431.7,265.43,450.89,274.72,566.81,466.82,665.74,266.88,476.85,431.55,432.97,324.75,264.91,436.1,585.06,322.68,432.54,326.92,499.68,280.83,456.36,264.97,331.37,329.62,322.64,458.94,431.24,65.29,inf,265.73,324.23,4.14,357.95,467.62,322.49,323.26,481.33,394.99,286.12,486.92,323.15,323.76,266.16,500.85,323.62,516.18,325.03,417.76,491.17,268.51,526.17,329.04,431.42,489.12,327.49,265.2,409.28,323.92,558.23,1146.37,442.56,268.42,465.78,380.28,646.42,266.61,265.64,264.73,2873.09,436.08,389.83,627.05,802.23,453.37,431.96,1214.59,270.78,332.22,477.97,736.77,265.78,356.33,435.42,264.98,468.47,471.49,265.63,928.28,432.54,264.78,324.19,272.52,750.63,398.99,266.68,324.36,529.63,272.13,294.42,325.14,476.43,358.15,281.96,444.18,444.81,431.85,639.42,322.74,289.31,265.14,632.96,762.67,2205.57,264.75,439.62,211.55,573.6,973.57,328.43,447.25,352.38,521.41,421.96,433.16,494.87,712.22,264.63,265.88,514.78,431.76,264.89,432.76,335.21,352.74,541.8,436.36
1999_3,44.97,449.34,409.74,263.04,295.78,438.97,264.81,479.26,270.96,474.53,348.67,379.42,503.64,430.68,1442.83,480.73,328.08,440.54,263.04,299.8,330.0,430.17,509.91,323.37,430.33,568.96,327.91,332.53,327.59,429.26,315.17,500.63,1015.3,263.04,666.27,514.57,994.59,42.31,383.29,850.93,278.68,368.72,429.73,263.54,448.66,274.6,563.69,464.64,662.22,265.26,474.37,430.13,431.27,324.94,263.29,433.73,582.05,322.76,430.53,326.87,497.08,279.11,454.19,263.09,331.43,329.67,322.77,456.76,429.71,64.94,inf,264.05,324.4,4.15,355.9,465.23,322.54,323.38,478.87,392.97,284.56,484.55,323.28,323.87,264.87,498.27,323.71,513.53,325.13,416.3,488.74,266.74,523.08,329.02,429.93,486.7,327.42,263.82,407.74,324.07,555.31,1134.68,440.55,266.69,463.5,379.83,643.07,264.89,263.85,263.16,2856.42,434.09,388.84,626.83,801.08,451.07,430.46,1217.31,269.16,332.31,475.65,733.26,264.12,356.46,433.4,263.12,466.1,469.05,263.78,923.31,430.55,263.22,324.69,270.85,746.35,397.68,264.95,324.23,526.7,270.43,292.61,325.32,474.14,356.26,280.36,442.1,444.62,429.69,636.1,322.86,287.61,263.67,628.92,758.53,2193.16,263.25,438.13,211.65,570.65,964.57,328.48,445.17,352.32,518.79,420.42,431.08,494.16,708.48,263.09,264.25,512.24,429.74,263.23,430.77,335.62,352.57,537.99,434.95
1999_4,44.75,446.71,410.07,261.77,294.46,436.82,263.53,476.78,269.68,472.11,349.02,379.7,501.11,428.42,1438.61,478.05,328.23,438.21,261.88,298.37,330.15,427.4,507.12,323.65,428.37,564.72,328.22,332.95,327.23,427.02,315.04,498.02,1015.85,261.85,662.41,511.58,988.98,42.31,381.49,846.22,277.63,368.11,427.37,262.23,446.36,274.51,560.34,462.22,658.53,263.91,471.94,427.2,428.63,324.7,261.98,431.71,579.03,322.84,428.52,327.02,494.48,277.75,451.95,261.92,331.6,329.94,322.83,454.59,426.88,64.58,inf,262.7,324.64,4.15,354.21,462.89,322.69,323.64,476.27,391.06,283.1,481.8,323.45,323.99,263.28,495.71,323.64,510.79,325.29,415.03,486.25,265.47,520.01,329.31,427.09,484.35,327.8,262.39,406.08,324.15,552.34,1132.21,438.41,265.39,461.14,378.0,639.42,263.4,262.47,261.91,2838.94,431.97,387.77,627.25,801.26,448.71,427.65,1221.6,267.93,332.47,473.2,729.52,262.82,356.64,431.3,261.94,463.72,466.49,262.47,918.08,428.45,261.95,324.23,269.58,742.08,396.94,263.61,324.61,523.67,269.18,291.04,325.46,471.81,354.25,278.63,439.91,444.25,427.7,632.62,323.03,286.25,262.41,624.78,754.13,2180.37,261.97,435.17,211.81,567.61,962.19,328.51,442.8,351.29,516.09,418.05,428.95,494.2,704.66,261.76,262.92,509.22,427.66,261.95,428.63,335.5,352.9,534.13,431.99
1999_5,44.56,444.42,409.68,260.55,292.97,434.7,262.28,474.11,268.27,469.61,348.83,379.6,498.54,426.07,1430.92,475.45,328.2,436.02,260.52,296.84,330.21,425.51,504.32,323.63,426.07,560.78,328.21,332.93,327.07,425.04,315.25,495.44,1014.82,260.51,658.63,508.54,983.21,42.25,379.65,841.56,276.59,367.31,425.72,260.93,443.84,274.35,557.15,459.52,654.94,262.69,469.33,425.15,426.8,324.91,260.79,429.49,576.01,322.92,426.27,326.94,492.01,276.39,449.63,260.55,331.63,329.94,322.88,452.21,425.34,64.22,inf,261.38,324.54,4.15,352.2,460.35,322.71,323.53,473.57,389.45,281.55,479.49,323.5,324.05,262.01,492.9,323.73,507.93,325.28,413.32,483.58,264.19,516.88,329.34,425.63,481.82,327.76,261.11,404.41,324.13,549.23,1125.85,435.87,264.09,458.48,376.77,636.02,262.17,261.26,260.63,2822.01,429.58,386.67,626.68,800.19,446.42,426.02,1224.11,266.56,332.52,470.77,725.75,261.59,356.55,429.11,260.53,461.16,464.04,261.21,913.01,425.99,260.83,324.41,268.17,738.13,395.44,262.37,324.64,520.58,267.7,289.48,325.47,469.3,352.34,277.42,437.42,444.38,425.45,629.25,323.06,284.77,261.04,620.63,750.19,2167.4,260.63,432.87,211.94,564.58,956.8,328.69,440.32,350.76,513.01,416.13,426.81,493.83,700.65,260.53,261.61,506.52,425.47,260.62,426.25,335.46,352.77,530.45,430.0
1999_6,44.32,442.42,409.61,259.03,291.35,432.31,260.68,471.72,266.7,467.05,348.87,379.54,495.89,424.06,1423.85,472.57,328.2,433.84,259.05,295.06,330.2,423.13,501.32,323.61,423.87,556.15,328.21,332.86,327.17,422.88,315.2,492.74,1014.1,258.95,654.38,505.31,976.89,42.13,377.62,836.21,275.37,366.48,422.95,259.29,441.85,274.14,553.69,457.31,651.14,261.09,466.98,422.94,424.38,324.96,259.25,427.41,572.55,322.97,424.05,326.87,489.13,274.87,447.2,259.06,331.66,329.91,322.9,449.79,422.73,63.83,inf,259.94,324.57,4.15,350.56,458.09,322.8,323.56,471.34,386.91,279.82,476.8,323.47,324.08,260.54,490.32,323.89,505.19,325.27,411.73,480.87,262.6,513.43,329.3,422.87,479.14,327.75,259.58,402.7,324.14,546.07,1118.47,433.81,262.52,456.29,375.8,632.29,260.46,259.76,259.16,2803.77,427.48,385.51,626.64,799.3,443.97,423.35,1226.89,264.99,332.53,468.12,721.92,260.09,356.5,426.86,259.12,458.82,461.38,259.71,907.49,423.91,259.19,324.49,266.56,733.61,394.43,260.79,324.65,517.25,266.22,287.67,325.44,466.7,350.38,275.75,435.24,444.05,423.42,625.54,323.04,283.14,259.49,616.19,745.54,2153.65,259.12,430.83,211.98,561.47,951.08,328.7,438.23,350.2,510.33,414.19,424.61,493.59,696.46,259.0,260.05,503.73,423.31,259.08,424.26,335.38,352.63,526.35,427.72
1999_7,44.1,440.08,409.52,257.65,289.8,430.01,259.25,469.11,265.14,464.47,348.89,379.5,493.14,421.99,1416.26,469.8,328.28,431.71,257.64,293.39,330.29,420.81,498.45,323.71,421.73,551.88,328.29,332.93,327.02,420.81,315.3,490.15,1013.56,257.57,650.34,502.2,970.27,42.04,375.67,831.29,274.36,365.75,421.02,257.97,439.48,274.04,550.33,454.96,647.35,259.7,464.49,420.52,422.31,325.07,257.86,425.23,569.43,323.07,421.92,326.86,486.4,273.39,444.97,257.66,331.77,330.0,322.95,447.56,420.41,63.46,inf,258.57,324.67,4.15,348.65,455.59,322.92,323.66,468.65,385.02,278.26,474.14,323.57,324.19,259.15,487.6,324.01,502.34,325.39,410.25,477.85,261.19,510.17,329.4,420.73,476.61,327.81,258.26,401.11,324.26,542.91,1111.43,431.63,261.05,453.84,374.62,628.71,259.18,258.32,257.79,2785.98,425.37,384.47,626.48,798.61,441.56,421.12,1230.17,263.5,332.59,465.52,718.25,258.67,356.56,424.78,257.67,456.28,458.69,258.2,902.05,421.85,257.81,324.54,265.09,729.36,393.32,259.46,324.75,514.19,264.76,285.99,325.57,464.11,348.49,274.12,433.05,443.89,421.24,622.03,323.15,281.55,258.13,611.5,741.28,2140.39,257.75,428.75,212.11,558.38,945.37,328.84,435.96,349.64,507.34,412.27,422.56,493.17,692.56,257.62,258.69,500.97,421.21,257.7,422.14,335.3,352.66,522.5,425.61
1999_8,43.87,437.62,409.2,256.09,288.2,427.76,257.77,466.55,263.62,461.93,348.75,379.35,490.41,419.7,1408.35,467.09,328.22,429.02,256.16,291.68,330.22,418.56,495.5,323.64,419.44,547.5,328.21,332.82,326.99,418.7,315.15,487.36,1012.44,256.08,646.4,499.07,965.14,41.93,373.68,825.92,273.05,364.84,418.75,256.48,437.07,273.78,546.99,452.38,643.54,258.15,461.86,418.41,419.94,325.11,256.36,422.91,566.22,323.02,419.64,326.71,483.71,271.8,442.45,256.16,331.69,329.9,322.91,445.07,418.36,63.08,inf,257.0,324.56,4.16,346.67,453.08,322.84,323.58,466.13,382.91,276.53,471.54,323.49,324.16,257.57,484.87,323.92,499.5,325.3,408.56,475.57,259.64,506.99,329.33,418.47,473.98,327.76,256.73,399.28,324.15,539.85,1104.31,429.29,259.56,451.36,373.42,625.02,257.66,256.8,256.25,2768.39,423.06,383.2,626.06,797.46,439.15,418.94,1232.59,261.98,332.51,463.01,714.25,257.2,356.42,422.38,256.22,453.8,456.22,256.76,896.77,419.53,256.26,324.53,263.57,725.01,391.96,257.96,324.67,510.98,263.15,284.12,325.5,461.67,346.43,272.62,430.65,443.52,418.95,618.39,323.06,279.92,256.58,607.79,736.92,2127.05,256.21,426.28,212.11,555.23,939.5,328.75,433.59,348.96,504.55,410.2,420.16,492.78,688.38,256.09,257.18,498.04,418.87,256.18,419.84,335.35,352.49,518.52,423.2
1999_9,43.67,435.38,409.2,254.74,286.72,425.55,256.39,464.04,262.22,459.44,348.8,379.4,487.86,417.55,1400.95,464.32,328.3,427.18,254.71,290.11,330.34,416.68,492.64,323.74,417.3,543.26,328.25,332.93,326.96,416.45,315.2,484.76,1012.1,254.69,642.46,496.02,959.41,41.84,371.83,821.13,272.04,364.08,416.55,255.1,434.81,273.62,543.69,450.0,639.99,256.81,459.46,416.51,417.87,325.17,254.97,420.84,563.07,323.04,417.51,326.71,481.06,270.39,440.12,254.81,331.85,330.0,323.0,442.76,416.31,62.72,inf,255.68,324.7,4.16,344.92,450.71,322.98,323.71,463.61,380.89,275.04,469.01,323.59,324.25,256.18,482.23,324.04,496.72,325.38,407.07,472.96,258.26,503.8,329.42,416.33,471.46,327.84,255.31,397.6,324.23,536.76,1097.09,427.06,258.15,448.99,372.36,621.53,256.29,255.49,254.84,2751.16,420.9,382.12,626.04,796.88,436.73,416.79,1235.94,260.61,332.61,460.52,710.5,255.79,356.51,420.19,254.85,451.39,453.66,255.39,891.64,417.41,254.88,324.43,262.17,720.88,390.9,256.57,324.78,507.88,261.83,282.52,325.59,459.2,344.48,271.04,428.46,443.46,416.78,614.95,323.19,278.42,255.22,603.57,732.91,2114.25,254.86,424.21,212.25,552.21,933.78,328.83,431.36,348.6,501.77,408.31,418.1,492.4,684.41,254.73,255.78,495.35,416.71,254.81,417.68,335.29,352.49,514.73,421.16
1999_10,43.44,432.93,408.93,253.21,285.11,423.25,254.85,461.49,260.68,456.88,348.68,379.25,485.21,415.24,1392.71,461.48,328.25,424.64,253.21,288.39,330.29,414.25,489.63,323.71,415.01,538.81,328.21,332.9,326.88,414.0,315.1,481.99,1011.18,253.23,638.41,492.8,953.24,41.72,369.83,815.86,270.88,363.19,414.33,253.57,432.39,273.37,540.28,447.47,636.14,255.26,456.83,414.13,415.52,324.94,253.46,418.51,559.86,323.0,415.2,326.57,478.34,268.79,437.66,253.34,331.75,329.98,322.96,440.32,413.91,62.34,inf,254.19,324.64,4.16,342.93,448.17,322.85,323.64,461.07,378.83,273.37,466.36,323.57,324.15,254.71,479.5,323.94,493.85,325.34,405.42,470.21,256.72,500.52,329.39,413.98,468.78,327.81,253.79,395.82,324.19,533.64,1089.72,424.68,256.7,446.51,371.04,617.8,254.69,253.97,253.34,2733.42,418.55,380.92,625.68,795.83,434.26,414.57,1238.6,259.05,332.61,457.94,706.52,254.29,356.42,417.9,253.35,448.8,450.99,253.95,886.22,415.12,253.38,324.53,260.67,716.51,389.58,255.02,324.74,504.63,260.27,280.75,325.57,456.61,342.38,269.32,426.07,443.09,414.49,611.26,323.12,276.77,253.72,599.25,728.41,2100.83,253.36,421.9,212.31,549.01,927.7,328.64,428.97,347.91,498.87,406.18,415.68,491.81,680.26,253.21,254.26,492.41,414.41,253.3,415.36,335.33,352.34,510.8,418.78
