Unnamed: 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2000_11,332.91,332.46,393.79,425.98,445.04,254.72,339.57,340.24,259.65,349.49,336.9,412.88,348.77,414.27,318.12,311.32,254.77,482.56,377.37,468.99,655.57,451.8,408.36,508.98,254.97,399.44,497.17,255.26,227.91
2000_12,333.34,332.92,393.33,425.27,444.29,254.82,340.05,340.69,259.84,349.72,337.37,412.24,349.04,413.65,317.86,311.15,254.95,481.41,377.25,468.08,654.19,450.86,407.78,507.94,255.06,398.91,496.17,255.36,227.99
2001_1,332.98,332.85,392.98,425.14,444.12,253.91,339.84,340.35,259.07,349.44,337.28,411.7,348.92,413.47,317.25,310.35,254.21,480.55,377.2,467.58,653.48,450.33,407.6,507.39,254.18,398.72,495.67,254.57,227.64
2001_2,332.73,332.58,392.6,424.86,443.82,252.97,339.61,340.13,257.96,349.24,336.99,411.48,348.66,413.2,316.64,309.68,253.25,479.68,376.99,467.01,652.64,449.72,407.38,506.72,253.26,398.51,495.12,253.72,227.24
2001_3,332.63,332.42,392.3,424.75,443.64,252.05,339.45,340.0,256.93,349.06,336.8,411.36,348.5,413.1,316.05,308.97,252.21,478.95,376.85,466.57,652.09,449.24,407.24,506.25,252.39,398.42,494.76,252.59,226.91
2001_4,332.41,332.17,391.92,424.46,443.31,251.07,339.24,339.76,255.94,348.77,336.55,411.1,348.26,412.79,315.27,308.24,251.22,478.04,376.62,465.98,651.32,448.63,407.01,505.56,251.43,398.12,494.24,251.55,226.5
2001_5,332.09,331.88,391.36,424.06,442.88,250.06,338.89,339.4,254.85,348.46,336.24,410.77,347.93,412.41,314.63,307.43,250.13,476.91,376.31,465.26,650.19,447.83,406.7,504.72,250.35,397.86,493.47,250.54,226.03
2001_6,331.76,331.58,390.86,423.69,442.48,249.03,338.55,339.07,253.8,348.1,335.92,410.43,347.63,412.11,313.85,306.6,249.08,475.97,376.03,464.58,649.25,447.11,406.39,503.96,249.34,397.53,492.82,249.48,225.55
2001_7,331.4,331.26,390.31,423.29,442.04,247.97,338.2,338.7,252.69,347.7,335.6,410.05,347.29,411.72,313.05,305.75,248.01,475.01,375.7,463.9,648.27,446.42,406.04,503.15,248.3,397.15,492.12,248.39,225.07
2001_8,331.08,330.91,389.73,422.86,441.57,246.89,337.86,338.38,251.58,347.34,335.24,409.67,346.92,411.28,312.27,304.9,246.93,473.99,375.36,463.18,647.17,445.63,405.68,502.35,247.27,396.79,491.37,247.33,224.59
2001_9,330.75,330.57,389.29,422.45,441.11,245.82,337.5,338.0,250.57,347.0,334.86,409.33,346.55,410.9,311.5,304.12,245.9,472.93,374.99,462.45,646.17,444.87,405.3,501.48,246.18,396.46,490.76,246.35,224.09
2001_10,330.35,330.18,388.67,421.99,440.57,244.72,337.12,337.51,249.42,346.53,334.43,408.9,346.15,410.39,310.69,303.22,244.82,471.93,374.61,461.72,645.07,444.09,404.87,500.72,245.07,396.02,489.95,245.21,223.6
2001_11,329.85,329.72,387.98,421.37,439.96,243.51,336.63,336.97,248.18,345.93,333.94,408.3,345.66,409.91,309.79,302.24,243.59,470.72,374.12,460.8,643.81,443.17,404.35,499.63,243.88,395.46,489.08,243.97,222.95
2001_12,329.36,329.16,387.25,420.72,439.27,242.39,336.0,336.47,247.07,345.47,333.36,407.78,345.1,409.28,308.85,301.28,242.49,469.51,373.56,459.79,642.44,442.23,403.77,498.52,242.8,394.96,488.11,242.87,222.44
2002_1,329.81,329.46,387.51,420.8,439.31,242.88,336.38,336.84,247.73,345.82,333.81,407.88,345.55,409.38,309.15,301.65,243.07,469.02,373.87,459.64,642.11,442.01,403.91,498.32,243.27,395.07,487.96,243.47,222.41
2002_2,330.53,330.32,387.98,421.12,439.61,243.54,337.14,337.56,248.37,346.5,334.53,408.21,346.19,409.66,309.7,302.24,243.78,468.94,374.37,459.74,642.26,442.06,404.2,498.41,243.94,395.48,488.16,244.3,222.55
2002_3,331.12,330.87,388.29,421.32,439.84,244.06,337.71,338.13,248.76,347.0,335.07,408.4,346.7,409.86,310.04,302.6,244.2,468.71,374.7,459.71,642.23,442.03,404.38,498.32,244.45,395.68,488.15,244.6,222.64
2002_4,331.71,331.44,388.57,421.45,439.9,244.58,338.32,338.75,249.29,347.51,335.63,408.55,347.19,409.93,310.39,302.99,244.7,468.41,375.04,459.61,642.0,441.84,404.55,498.17,245.0,395.89,488.1,245.09,222.72
2002_5,332.17,331.92,388.63,421.38,439.81,245.01,338.8,339.21,249.66,347.88,336.11,408.46,347.59,409.92,310.59,303.19,245.08,467.85,375.27,459.32,641.4,441.47,404.52,497.83,245.39,395.85,487.7,245.47,222.68
2002_6,332.52,332.36,388.7,421.24,439.48,245.43,339.17,339.6,250.06,348.15,336.53,408.41,347.89,409.55,310.79,303.41,245.47,467.13,375.43,458.94,640.85,441.04,404.51,497.34,245.8,395.91,487.38,245.86,222.63
2002_7,332.92,332.73,388.59,421.15,439.29,245.86,339.58,340.03,250.35,348.48,336.93,408.32,348.25,409.57,310.97,303.55,245.76,466.6,375.59,458.6,639.95,440.58,404.48,496.92,246.26,395.97,486.78,246.15,222.6
2002_8,333.39,333.22,388.93,421.19,439.52,246.29,340.06,340.49,250.94,348.87,337.36,408.35,348.61,409.8,311.26,303.94,246.33,466.24,375.82,458.42,639.97,440.53,404.46,496.72,246.7,396.02,486.8,246.72,222.58
2002_9,333.74,333.51,389.02,421.04,439.32,246.66,340.38,340.81,251.34,349.14,337.68,408.27,348.89,409.63,311.44,304.17,246.74,465.63,375.9,458.02,639.39,440.12,404.39,496.23,247.04,395.99,486.51,247.12,222.47
2002_10,334.07,333.84,389.05,420.83,439.14,246.98,340.72,341.09,251.74,349.32,337.98,408.09,349.14,409.43,311.56,304.36,247.14,465.02,375.97,457.58,638.78,439.72,404.22,495.72,247.36,395.9,486.13,247.52,222.32
2002_11,334.25,334.11,388.91,420.49,438.77,247.31,340.93,341.24,252.01,349.42,338.19,407.83,349.29,409.1,311.59,304.43,247.4,464.11,375.92,457.0,637.88,439.09,403.96,495.05,247.67,395.66,485.53,247.77,222.12
2002_12,334.42,334.04,388.62,420.08,438.27,247.54,340.89,341.33,252.19,349.48,338.18,407.48,349.3,408.65,311.61,304.46,247.55,463.17,375.77,456.31,636.83,438.41,403.64,494.26,247.84,395.38,484.78,247.96,221.88
2003_1,336.38,336.22,391.67,423.53,442.07,248.94,343.04,343.41,253.7,351.7,340.37,410.77,351.55,412.15,313.76,306.47,249.09,466.6,378.62,459.9,641.62,442.0,406.96,498.07,249.29,398.51,488.52,249.41,223.11
2003_2,339.02,338.84,395.62,427.77,446.26,250.79,345.72,346.07,255.62,354.64,343.01,414.97,354.48,416.22,316.61,309.26,251.04,470.95,382.16,464.23,647.77,445.98,411.07,502.73,251.09,402.51,493.37,251.55,224.63
2003_3,341.29,341.08,398.92,431.54,450.16,252.33,348.0,348.31,257.11,357.11,345.28,418.61,356.98,419.99,318.91,311.46,252.33,474.75,385.27,468.16,653.04,449.7,414.71,506.96,252.7,405.9,497.39,252.91,225.98
2003_4,343.62,343.43,402.34,435.35,454.1,253.84,350.38,350.65,258.7,359.59,347.59,422.32,359.52,423.6,321.24,313.65,254.01,478.49,388.3,472.01,658.45,453.39,418.42,511.07,254.3,409.41,501.63,254.29,227.34
2003_5,345.8,345.62,405.68,439.04,458.0,255.47,352.6,352.92,260.26,362.14,349.82,425.91,361.96,427.32,323.74,316.03,255.55,482.04,391.34,475.76,663.7,457.06,421.97,515.06,255.79,412.8,505.7,255.92,228.59
2003_6,348.01,347.84,409.13,442.86,461.94,257.05,354.78,355.15,261.85,364.66,352.04,429.71,364.42,430.96,326.14,318.32,257.1,486.0,394.35,479.73,669.1,460.82,425.7,519.31,257.46,416.47,509.91,257.51,229.96
2003_7,350.23,350.06,412.28,446.41,465.62,258.52,357.08,357.48,263.36,367.01,354.33,433.15,366.87,434.46,328.46,320.52,258.54,489.45,397.44,483.39,674.02,464.28,429.17,523.2,258.91,419.73,513.73,258.96,231.23
2003_8,352.52,352.3,415.65,450.18,469.44,260.03,359.4,359.79,264.93,369.54,356.59,436.86,369.34,438.16,330.85,322.8,260.1,493.15,400.52,487.23,679.29,467.94,432.82,527.34,260.44,423.26,517.85,260.43,232.56
2003_9,354.71,354.5,419.03,453.92,473.37,261.58,361.66,361.96,266.49,371.98,358.77,440.51,371.82,441.81,333.26,325.1,261.63,496.88,403.55,491.04,684.58,471.61,436.46,531.38,261.96,426.66,521.97,262.09,233.79
2003_10,356.85,356.66,422.26,457.52,477.14,263.05,363.85,364.13,268.03,374.32,360.92,444.03,374.21,445.32,335.51,327.28,263.16,500.49,406.53,494.77,689.65,475.2,439.97,535.41,263.49,430.02,525.92,263.56,235.01
2003_11,358.7,358.5,425.47,461.17,480.81,264.44,365.69,365.95,269.42,376.38,362.78,447.43,376.3,448.92,337.71,329.41,264.42,503.8,409.19,498.14,694.61,478.75,443.19,538.98,264.78,433.02,529.82,264.82,236.07
2003_12,360.78,360.55,428.33,464.25,484.08,265.77,367.76,368.04,270.77,378.68,364.88,450.65,378.6,451.99,339.8,331.33,265.84,506.96,412.11,501.61,698.97,481.73,446.59,542.62,266.15,436.26,533.24,266.22,237.23
2004_1,364.09,363.83,432.38,468.27,488.25,269.36,371.1,371.31,274.56,382.12,368.18,454.54,382.03,455.85,343.52,335.1,269.61,511.04,415.73,505.72,704.64,485.72,450.4,547.09,269.74,440.03,537.66,269.95,239.61
2004_2,367.13,366.87,436.06,471.83,491.95,272.77,374.18,374.46,277.92,385.29,371.21,458.03,385.18,459.32,346.95,338.53,273.06,514.6,419.05,509.4,709.68,489.25,453.85,551.0,273.15,443.48,541.56,273.52,241.82
2004_3,370.23,369.9,439.73,475.43,495.64,276.1,377.28,377.55,281.32,388.47,374.26,461.53,388.3,462.75,350.32,341.96,276.32,518.14,422.32,513.02,714.64,492.73,457.3,554.92,276.52,446.91,545.45,276.74,244.03
2004_4,373.15,372.89,443.24,478.82,499.15,279.41,380.31,380.56,284.56,391.5,377.26,464.83,391.36,466.14,353.57,345.19,279.48,521.46,425.57,516.51,719.32,496.0,460.66,558.64,279.8,450.17,549.1,279.85,246.15
2004_5,376.08,375.79,446.76,482.2,502.6,282.73,383.28,383.55,287.99,394.51,380.23,468.17,394.39,469.37,356.88,348.55,282.75,524.77,428.75,519.95,723.98,499.31,463.99,562.27,283.09,453.4,552.79,283.21,248.27
2004_6,378.96,378.73,450.24,485.57,506.09,286.02,386.22,386.54,291.35,397.5,383.18,471.46,397.38,472.69,360.14,351.86,286.11,528.01,431.89,523.32,728.61,502.59,467.25,565.8,286.35,456.67,556.43,286.53,250.37
2004_7,381.89,381.64,453.77,489.0,509.64,289.35,389.2,389.53,294.69,400.55,386.15,474.8,400.39,476.05,363.44,355.17,289.38,531.4,435.07,526.81,733.34,505.94,470.58,569.53,289.76,459.93,560.14,289.82,252.53
2004_8,384.88,384.63,457.34,492.47,513.2,292.64,392.24,392.56,298.12,403.6,389.14,478.21,403.46,479.36,366.73,358.57,292.77,534.76,438.31,530.33,738.13,509.27,473.95,573.27,292.96,463.22,563.91,293.17,254.66
2004_9,387.84,387.52,460.96,495.94,516.83,295.99,395.21,395.48,301.53,406.71,392.08,481.6,406.5,482.75,370.14,361.97,296.11,538.17,441.49,533.84,742.98,512.69,477.27,577.04,296.3,466.61,567.71,296.56,256.78
2004_10,390.76,390.47,464.37,499.26,520.23,299.22,398.23,398.42,304.86,409.65,395.0,484.84,409.48,486.06,373.34,365.21,299.34,541.46,444.63,537.23,747.51,515.94,480.52,580.64,299.51,469.78,571.27,299.81,258.83
2004_11,393.59,393.33,467.84,502.56,523.67,302.47,401.11,401.28,308.23,412.57,397.87,488.09,412.45,489.22,376.55,368.5,302.63,544.8,447.75,540.62,752.06,519.14,483.75,584.23,302.74,472.94,574.87,303.11,260.9
2004_12,396.44,396.12,471.22,505.81,527.07,305.75,403.84,404.01,311.5,415.53,400.68,491.31,415.38,492.49,379.77,371.74,305.89,547.9,450.8,543.89,756.52,522.36,486.96,587.71,306.0,476.08,578.36,306.35,262.97
2005_1,399.33,399.07,476.23,511.1,532.56,309.04,406.99,407.46,314.95,418.91,403.71,496.47,418.59,497.74,383.78,375.71,309.42,553.3,454.86,549.15,764.02,527.65,492.01,593.1,309.26,480.93,584.23,309.79,265.86
2005_2,402.69,402.59,481.39,516.49,538.18,312.18,410.42,410.55,318.21,422.6,407.24,501.46,422.52,503.01,387.63,379.63,312.7,558.77,459.76,555.02,771.74,533.02,497.33,599.53,312.27,485.66,590.24,313.19,268.78
2005_3,406.36,406.07,486.45,521.97,543.79,315.59,414.0,414.15,321.53,426.45,410.71,507.04,426.28,508.27,391.95,383.67,315.79,564.27,464.2,560.62,779.44,538.43,502.61,605.62,315.87,491.03,596.21,316.27,272.07
2005_4,409.7,409.41,491.53,527.38,549.37,318.9,417.4,417.57,324.85,430.11,414.06,512.3,429.95,513.52,395.94,387.53,319.03,569.82,468.68,566.2,787.06,543.8,507.85,611.58,319.18,496.01,602.17,319.46,275.15
2005_5,412.89,412.68,496.51,532.72,554.85,322.13,420.72,420.91,328.08,433.52,417.32,517.48,433.58,518.63,400.02,391.5,322.19,575.2,473.09,571.78,794.52,549.07,512.99,617.57,322.42,500.8,607.97,322.67,278.15
2005_6,416.06,415.75,501.47,537.88,560.31,325.34,423.89,424.09,331.41,437.23,420.52,522.61,437.04,523.72,403.98,395.42,325.44,580.49,477.34,577.08,801.88,554.31,518.09,623.16,325.6,505.8,613.74,325.93,281.06
2005_7,419.37,419.05,506.47,543.21,565.81,328.6,427.21,427.48,334.69,440.86,423.84,527.81,440.61,528.94,407.99,399.38,328.68,585.86,481.74,582.57,809.35,559.58,523.21,629.06,328.92,510.7,619.57,329.19,284.12
2005_8,422.64,422.32,511.59,548.63,571.35,331.86,430.55,430.8,338.05,444.5,427.16,533.05,444.26,534.19,412.03,403.31,331.97,591.37,486.19,588.17,816.99,564.91,528.47,635.01,332.2,515.7,625.53,332.46,287.15
2005_9,425.84,425.55,516.53,553.87,576.87,335.05,433.85,434.01,341.29,448.04,430.36,538.18,447.8,539.34,416.0,407.19,335.18,596.64,490.53,593.59,824.37,570.19,533.58,640.8,335.37,520.59,631.27,335.69,290.08
2005_10,429.08,428.8,521.6,559.22,582.3,338.28,437.16,437.25,344.6,451.59,433.59,543.41,451.38,544.5,420.06,411.17,338.4,602.11,494.94,599.09,831.87,575.45,538.74,646.7,338.64,525.53,637.16,338.91,293.03
2005_11,432.18,431.93,526.49,564.34,587.73,341.49,440.32,440.37,347.97,455.05,436.74,548.46,454.84,549.71,423.92,414.97,341.6,607.26,499.23,604.41,839.12,580.62,543.76,652.39,341.79,530.27,642.8,342.1,295.96
2005_12,435.21,434.73,531.39,569.42,592.97,344.66,443.22,443.3,351.16,458.44,439.78,553.47,458.25,554.54,427.84,418.87,345.06,612.53,503.47,609.66,846.41,585.65,548.77,657.97,344.94,535.02,648.48,345.62,298.79
2006_1,437.52,437.26,541.43,581.19,605.15,347.65,445.64,445.86,354.03,462.34,442.15,564.94,461.99,566.08,434.28,424.78,348.13,624.65,510.98,621.76,863.17,597.43,560.17,670.78,347.92,545.24,661.46,348.64,301.29
2006_2,440.45,440.03,551.74,593.09,617.53,350.6,448.54,448.69,357.15,466.68,445.01,576.51,466.4,577.73,440.66,430.7,351.03,636.9,519.2,634.3,880.42,609.38,571.61,684.41,350.95,555.63,674.79,351.42,304.12
2006_3,443.03,442.64,561.72,604.69,629.57,353.53,451.19,451.25,359.99,470.75,447.53,587.78,470.34,589.02,446.83,436.36,353.68,648.9,526.82,646.46,897.03,621.02,582.82,697.48,353.93,565.83,687.64,354.04,306.9
2006_4,445.43,445.09,571.63,616.1,641.41,356.32,453.62,453.72,362.92,474.47,450.01,598.78,474.24,600.07,453.37,442.22,356.53,660.24,534.41,658.23,913.53,632.28,593.92,710.15,356.69,575.66,700.39,357.35,309.33
2006_5,447.69,447.34,581.35,627.34,652.99,359.09,455.92,456.0,365.65,478.24,452.27,609.88,477.91,611.01,459.17,447.78,359.22,672.11,541.77,670.01,929.65,643.61,604.84,722.64,359.44,585.67,712.86,359.79,311.82
2006_6,450.08,449.75,591.29,638.74,664.89,361.93,458.34,458.44,368.6,482.09,454.65,621.0,481.7,622.18,465.4,453.48,362.08,683.78,549.28,681.84,946.11,655.05,615.83,735.35,362.31,595.66,725.62,362.6,314.37
2006_7,452.26,451.9,601.0,649.93,676.5,364.64,460.56,460.71,371.39,485.74,456.88,631.93,485.34,633.16,471.39,459.04,364.78,695.34,556.64,693.51,962.19,666.25,626.63,747.82,365.05,605.4,738.06,365.33,316.82
2006_8,454.6,454.17,610.79,661.26,688.17,367.43,462.92,463.09,374.18,489.51,459.15,642.92,489.07,644.07,477.5,464.68,367.54,706.95,564.06,705.28,978.34,677.51,637.62,760.42,367.89,615.26,750.55,368.11,319.36
2006_9,456.77,456.36,620.5,672.33,699.7,370.08,465.11,465.19,376.96,493.07,461.32,653.77,492.69,654.91,483.45,470.15,370.26,718.37,571.37,716.81,994.28,688.65,648.35,772.81,370.49,624.92,762.99,370.8,321.74
2006_10,458.85,458.49,630.06,683.28,711.07,372.76,467.26,467.29,379.7,496.59,463.41,664.53,496.14,665.56,489.4,475.68,372.97,729.47,578.46,728.13,1009.99,699.56,658.96,784.96,373.19,634.56,775.15,373.5,324.09
2006_11,460.78,460.5,639.45,694.19,722.27,375.34,469.31,469.21,382.28,499.86,465.4,675.12,499.55,676.22,495.1,481.0,375.46,740.67,585.64,739.4,1025.47,710.42,669.52,797.02,375.77,643.96,787.1,376.02,326.37
2006_12,462.7,462.23,649.0,704.98,733.58,377.96,471.23,471.53,384.95,503.37,467.34,685.67,502.96,686.83,500.93,486.35,378.12,751.61,592.71,750.58,1040.94,721.17,680.07,808.93,378.32,653.43,799.15,378.68,328.68
2007_1,468.71,468.66,658.86,716.18,745.13,383.25,477.31,477.46,390.16,510.5,473.68,696.46,509.92,698.42,508.69,493.53,383.45,763.46,601.73,761.85,1054.47,732.67,690.92,819.94,383.69,663.77,810.33,383.81,333.22
2007_2,474.22,474.17,667.4,726.32,754.0,388.05,482.9,482.98,394.61,516.76,479.23,706.32,516.2,706.22,515.51,499.7,388.07,773.81,609.89,772.35,1069.04,741.11,700.79,831.14,388.52,673.1,821.09,388.34,337.07
2007_3,479.04,478.59,676.74,735.1,764.65,392.15,487.65,487.71,399.44,521.89,483.66,715.04,521.53,716.19,521.19,505.84,392.48,782.22,616.84,781.59,1083.62,751.07,709.22,842.16,392.61,681.04,832.31,393.15,340.16
2007_4,484.59,484.16,686.35,745.22,775.21,396.93,493.29,493.28,404.36,528.14,489.21,725.01,527.85,726.03,528.07,512.51,397.0,792.59,624.99,792.13,1098.11,761.14,719.02,853.41,397.43,690.27,843.62,397.83,344.05
2007_5,489.92,489.47,695.35,755.03,785.33,401.59,498.69,498.69,408.92,534.19,494.6,734.61,533.91,735.56,534.59,518.76,401.75,802.31,632.83,802.15,1111.84,770.85,728.64,864.04,402.06,699.38,854.3,402.28,347.78
2007_6,495.13,494.75,704.5,764.84,795.53,406.22,504.05,504.08,413.69,540.14,499.98,744.07,539.94,745.25,541.16,525.09,406.37,812.3,640.74,812.22,1125.8,780.65,738.15,874.77,406.67,708.22,865.17,406.98,351.47
2007_7,500.61,500.24,713.82,774.9,805.87,410.98,509.58,509.64,418.49,546.38,505.46,753.99,546.12,755.02,548.03,531.64,411.13,822.43,648.78,822.51,1139.99,790.56,747.87,885.7,411.49,717.61,876.18,411.73,355.33
2007_8,505.95,505.64,723.1,784.79,816.16,415.63,515.09,515.12,423.29,552.43,510.98,763.66,552.26,764.69,554.52,538.04,415.8,832.37,656.77,832.73,1153.88,800.36,757.5,896.54,416.11,726.64,887.07,416.43,359.07
2007_9,511.46,511.1,732.49,794.99,826.6,420.36,520.69,520.63,428.12,558.62,516.43,773.41,558.54,774.52,561.37,544.56,420.61,842.8,664.89,843.22,1168.28,810.49,767.32,907.85,420.9,735.97,898.27,421.11,362.86
2007_10,516.81,516.44,741.72,804.82,836.75,425.09,526.19,526.04,432.95,564.74,521.78,783.19,564.64,784.07,568.05,551.03,425.29,852.76,672.83,853.3,1182.19,820.23,776.96,918.54,425.6,744.98,909.13,425.93,366.59
2007_11,521.96,521.5,750.67,814.36,846.89,429.6,531.29,531.05,437.57,570.84,526.82,792.56,570.47,793.61,574.5,557.28,429.84,862.43,680.46,863.11,1195.73,829.82,786.17,929.06,430.12,753.74,919.69,430.44,370.12
2007_12,527.23,526.72,759.75,824.07,856.65,434.22,536.74,536.72,442.39,576.54,532.11,802.11,576.5,802.83,581.09,563.65,434.52,872.11,688.31,873.01,1209.19,839.25,795.67,939.61,434.82,762.83,930.32,435.15,373.8
2008_1,535.82,535.67,768.29,832.68,865.64,440.46,545.39,545.4,448.73,585.29,541.06,810.61,585.33,811.27,588.19,570.69,441.02,880.74,697.01,881.81,1221.28,847.84,804.05,949.06,440.95,771.08,939.75,441.73,379.46
2008_2,545.4,544.53,776.69,841.16,874.45,446.6,555.18,555.28,454.95,594.45,550.25,818.94,594.53,819.58,595.16,577.6,447.25,889.23,705.74,890.45,1233.15,856.26,812.3,958.3,447.25,779.86,949.01,447.98,386.23
2008_3,553.94,553.39,785.13,849.75,883.33,452.59,563.64,563.53,461.05,603.07,558.94,827.2,603.16,828.05,602.07,584.38,453.03,897.91,714.22,899.28,1245.06,864.7,820.5,967.59,453.25,788.13,958.3,453.67,391.44
2008_4,562.71,562.1,793.24,857.99,891.66,458.64,572.53,572.39,466.99,611.76,567.72,835.27,611.92,836.14,608.84,591.04,458.88,906.14,722.59,907.63,1256.46,872.75,828.58,976.42,459.33,796.07,967.21,459.51,397.25
2008_5,571.23,570.78,801.32,866.06,900.19,464.54,581.26,581.1,472.96,620.21,576.47,843.15,620.5,844.01,615.45,597.62,464.76,914.01,730.86,915.83,1267.7,880.77,836.48,985.13,465.27,803.97,976.07,465.42,402.87
2008_6,579.85,579.33,809.22,874.01,908.35,470.43,590.03,589.89,478.95,628.75,585.17,850.91,629.06,851.79,622.05,604.16,470.57,922.09,739.11,923.94,1278.62,888.55,844.34,993.69,471.16,811.81,984.65,471.26,408.56
2008_7,588.42,588.02,817.22,882.09,916.69,476.32,598.78,598.67,484.92,637.21,593.88,858.78,637.62,859.67,628.67,610.74,476.49,930.13,747.32,932.13,1289.79,896.51,852.05,1002.39,477.12,819.77,993.45,477.16,414.26
2008_8,597.18,596.71,825.41,890.4,925.31,482.27,607.66,607.54,491.05,645.86,602.63,866.94,646.29,867.75,635.56,617.48,482.51,938.48,755.71,940.64,1301.28,904.75,860.14,1011.38,483.14,827.98,1002.39,483.12,419.97
2008_9,605.76,605.28,833.58,898.54,933.67,488.22,616.45,616.19,497.15,654.33,611.28,875.33,654.84,875.68,642.59,624.29,488.5,946.54,763.91,948.77,1312.66,912.72,868.05,1020.05,489.26,835.98,1011.37,489.19,425.56
2008_10,614.44,613.84,841.65,906.63,942.02,494.1,625.25,624.92,503.13,662.91,619.92,882.89,663.49,883.62,649.32,630.92,494.32,954.55,772.23,957.09,1323.69,920.65,875.95,1028.93,495.1,844.17,1020.18,495.05,431.3
2008_11,622.85,622.57,849.52,914.53,950.03,499.99,633.8,633.81,509.1,671.22,628.42,890.56,671.92,891.22,655.45,637.34,500.25,962.48,780.31,965.1,1334.48,928.34,883.7,1037.32,500.93,851.68,1028.67,500.96,436.81
2008_12,631.94,631.85,858.13,923.91,959.88,506.53,643.11,642.93,515.52,680.82,638.13,899.58,681.38,899.08,663.21,644.7,506.79,972.59,789.78,974.43,1344.62,937.97,892.9,1045.79,507.35,860.92,1037.39,507.24,442.99
2009_1,631.63,631.06,864.69,927.39,963.47,519.91,642.52,642.24,529.56,680.7,637.02,903.4,681.17,904.45,672.35,654.93,520.35,975.05,791.45,978.05,1352.04,941.09,896.27,1051.08,520.82,864.4,1042.76,521.13,443.13
2009_2,632.12,631.54,872.4,933.21,969.45,534.09,643.02,642.76,544.0,682.32,637.55,909.1,682.62,909.57,683.04,666.25,534.57,980.72,795.15,983.86,1359.85,946.63,901.96,1057.2,534.61,869.32,1048.68,535.33,444.04
2009_3,632.06,631.61,879.52,938.28,974.6,547.58,643.08,642.78,557.61,683.38,637.63,914.05,683.59,914.62,693.0,676.81,548.06,985.57,798.32,988.96,1366.46,951.55,906.99,1062.61,547.68,873.31,1054.03,548.91,444.65
2009_4,632.42,631.8,886.91,943.64,980.14,560.95,643.28,642.98,571.19,684.83,637.79,919.34,684.68,919.81,703.45,687.39,561.23,990.73,801.46,994.2,1373.87,956.85,912.12,1068.09,560.79,878.32,1059.85,562.24,445.44
2009_5,632.34,631.87,893.5,948.39,984.96,573.72,643.24,642.93,584.13,685.46,637.86,923.83,685.42,924.53,712.46,697.39,573.95,995.39,804.31,998.81,1379.9,961.3,916.84,1072.81,573.41,882.28,1064.74,574.82,445.95
2009_6,632.3,631.86,900.14,953.08,989.81,586.27,643.24,642.97,596.92,686.4,637.91,928.46,686.18,929.15,721.7,707.23,586.55,999.9,807.18,1003.44,1386.06,965.81,921.59,1077.64,585.58,885.93,1069.78,587.42,446.53
2009_7,632.32,632.08,906.82,957.94,994.77,598.68,643.26,643.08,609.51,687.38,638.01,933.27,687.04,933.72,730.95,717.08,599.0,1004.27,810.02,1008.2,1392.46,970.5,926.3,1082.57,597.8,890.12,1074.94,599.87,447.16
2009_8,632.47,632.18,913.41,962.82,999.69,610.84,643.43,643.18,621.87,688.45,638.12,938.18,687.98,938.62,740.16,726.76,611.09,1009.23,813.17,1013.24,1398.63,975.16,931.13,1087.74,609.74,894.29,1079.92,611.99,447.81
2009_9,632.37,632.06,919.72,967.52,1004.54,622.69,643.37,643.03,634.02,689.26,637.99,942.63,688.6,943.28,749.02,736.2,623.04,1013.62,815.84,1017.66,1404.82,979.69,935.6,1092.4,621.3,898.77,1084.81,623.98,448.31
2009_10,632.34,631.91,926.03,972.1,1009.24,634.38,643.34,642.83,645.93,690.02,637.73,947.21,689.29,947.63,757.73,745.44,634.74,1017.74,818.5,1022.07,1410.89,983.96,940.06,1096.99,632.75,902.25,1089.7,635.69,448.81
2009_11,632.18,632.54,932.26,976.64,1013.99,645.81,643.55,643.36,657.64,690.81,638.61,951.65,689.95,952.28,766.95,754.78,646.13,1022.39,821.2,1026.51,1416.83,988.51,944.48,1101.71,643.86,906.86,1094.56,647.2,449.3
2009_12,632.48,632.38,938.94,982.32,1019.84,657.85,643.44,643.25,669.58,692.49,638.43,957.03,691.41,958.79,775.89,764.27,658.32,1028.79,824.96,1032.17,1421.33,994.82,950.16,1106.09,655.68,911.02,1099.1,658.88,450.42
2010_1,637.14,636.68,944.7,987.72,1025.31,661.19,648.02,647.67,673.79,696.83,642.65,962.53,696.07,963.02,779.72,768.36,661.87,1033.03,829.95,1037.72,1431.48,999.25,955.45,1113.39,658.97,916.26,1106.28,662.72,453.05
2010_2,642.58,642.1,951.55,994.7,1032.53,665.58,653.51,653.11,678.33,702.52,648.06,969.48,701.73,969.92,785.16,773.75,666.39,1040.03,836.28,1044.72,1441.02,1006.1,962.31,1120.84,663.33,922.88,1113.8,667.56,456.7
2010_3,648.19,647.63,958.73,1002.1,1040.13,669.94,659.13,658.66,682.29,708.4,653.59,976.7,707.65,977.02,790.58,779.05,670.49,1047.37,842.91,1052.15,1451.12,1013.34,969.38,1128.73,667.84,929.85,1121.82,671.44,460.43
2010_4,653.62,652.91,965.47,1009.11,1047.33,674.25,664.64,664.24,686.56,714.02,658.99,983.58,713.34,983.99,795.92,784.22,674.76,1054.22,849.24,1059.24,1460.51,1020.27,976.25,1136.19,672.12,936.53,1129.27,675.61,464.08
