Unnamed: 0,0,1,2,3,4,6,7,9,10,11,12,13,14,15
1992_4,212.02,234.26,195.32,323.18,253.81,540.56,468.41,421.12,337.93,214.92,367.59,199.79,332.12,203.44
1992_5,211.1,232.78,193.74,322.79,252.52,539.45,466.9,420.09,337.23,213.98,367.12,198.91,331.7,202.96
1992_6,210.18,231.71,192.25,322.31,251.4,538.64,465.57,419.17,337.19,213.07,366.71,198.07,331.25,202.54
1992_7,209.12,230.07,190.58,321.63,250.05,537.36,463.86,417.99,336.05,211.99,365.98,197.09,330.55,201.97
1992_8,208.08,228.73,188.92,320.97,248.72,536.12,462.19,416.83,335.54,210.93,365.32,196.11,329.89,201.41
1992_9,206.98,227.3,187.31,320.24,247.33,534.76,460.44,415.57,334.92,209.81,364.58,195.08,329.16,200.86
1992_10,205.83,225.78,185.56,319.39,245.9,533.22,458.54,414.14,334.3,208.63,363.73,193.96,328.32,200.22
1992_11,204.68,224.27,183.8,318.51,244.39,531.39,456.67,412.61,333.28,207.44,362.78,192.89,327.39,199.52
1992_12,203.29,222.38,181.69,317.4,242.56,529.29,454.22,410.76,332.09,205.97,361.43,191.56,326.25,198.54
1993_1,202.13,221.54,182.24,313.16,241.43,521.38,446.81,404.37,327.65,204.85,356.19,190.42,321.77,197.68
1993_2,201.04,220.83,182.89,309.07,240.42,513.92,439.83,398.39,322.87,203.77,351.17,189.48,317.47,196.9
1993_3,200.13,220.12,183.61,305.03,239.31,506.22,432.89,392.32,318.44,202.8,346.18,188.54,313.23,196.28
1993_4,199.16,219.32,184.3,300.8,238.21,498.36,425.73,386.03,313.85,201.79,340.94,187.61,308.82,195.59
1993_5,198.07,218.5,184.82,296.43,236.9,490.06,418.15,379.5,309.21,200.71,335.46,186.55,304.2,194.72
1993_6,196.98,217.53,185.39,291.96,235.62,481.71,410.55,372.86,304.07,199.61,329.95,185.53,299.54,193.93
1993_7,195.92,216.64,186.01,287.56,234.38,473.56,403.2,366.4,299.27,198.55,324.65,184.54,294.82,193.18
1993_8,194.85,215.87,186.7,282.81,233.05,464.65,395.43,359.46,294.31,197.45,318.66,183.52,289.98,192.46
1993_9,193.75,214.75,187.19,278.11,231.68,456.19,387.66,352.67,288.88,196.32,312.9,182.49,285.06,191.64
1993_10,192.6,213.7,187.72,273.23,230.18,447.14,379.6,345.58,283.55,195.16,306.84,181.37,279.92,190.82
1993_11,191.39,212.6,188.21,268.23,228.65,438.01,371.43,338.38,278.0,193.93,300.7,180.22,274.67,189.88
1993_12,190.25,211.42,188.68,263.13,227.0,428.5,363.1,330.98,272.37,192.71,294.35,179.12,269.29,189.0
1994_1,190.52,213.49,190.45,265.54,229.26,432.62,366.21,334.03,275.02,193.05,297.3,179.32,271.82,187.01
1994_2,190.84,215.5,192.23,267.97,231.43,436.65,369.28,337.01,277.67,193.4,300.23,179.62,274.32,185.1
1994_3,191.23,217.45,193.91,270.34,233.58,440.63,372.38,340.01,280.33,193.76,303.15,179.92,276.8,183.09
1994_4,191.49,219.33,195.54,272.56,235.62,444.39,375.26,342.8,282.78,193.99,305.89,180.06,279.15,180.95
1994_5,191.7,221.11,197.09,274.67,237.56,447.94,377.91,345.46,285.08,194.18,308.47,180.2,281.37,178.69
1994_6,191.85,222.88,198.63,276.76,239.52,451.5,380.49,348.06,287.42,194.37,311.04,180.29,283.54,176.32
1994_7,191.99,224.54,200.09,278.78,241.33,454.78,383.03,350.49,289.61,194.5,313.46,180.4,285.62,173.92
1994_8,192.1,226.17,201.53,280.71,243.13,458.1,385.43,352.97,291.78,194.59,315.86,180.45,287.78,171.39
1994_9,192.15,227.71,202.82,282.64,244.85,461.21,387.89,355.29,293.8,194.71,318.21,180.43,289.61,168.73
1994_10,192.14,229.27,204.19,284.25,246.52,464.17,390.04,357.44,295.72,194.67,320.26,180.41,291.31,165.96
1994_11,192.13,230.62,205.42,285.95,248.05,466.8,391.82,359.33,297.69,194.64,322.38,180.3,293.15,163.03
1994_12,192.0,231.91,206.5,287.48,249.51,469.32,393.67,361.21,299.29,194.49,324.24,180.07,294.69,159.85
1995_1,194.08,236.55,211.17,291.71,254.41,476.09,399.03,366.39,303.74,196.57,329.09,181.9,299.04,163.95
1995_2,196.18,241.22,215.81,296.02,259.3,483.22,404.68,371.82,308.33,198.7,334.09,183.71,303.46,167.88
1995_3,198.37,245.87,220.46,300.32,264.15,490.14,410.2,376.99,312.98,200.84,339.09,185.56,307.89,171.84
1995_4,200.44,250.49,224.97,304.54,268.93,496.88,415.48,382.0,317.59,202.97,343.95,187.35,312.24,175.6
1995_5,202.46,254.84,229.39,308.69,273.54,503.46,420.76,387.08,321.75,205.03,348.68,189.1,316.53,179.25
1995_6,204.51,259.31,233.87,312.91,278.28,510.17,426.05,392.14,326.17,207.11,353.47,190.86,320.82,182.86
