Unnamed: 0,0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,52,53,54,55,56,57,58,59,60,62,63,64,65,66,67,68,69,70,71,72,73,74,75,77,78,79,80,81,82,83,84,85,86,87,88,90,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,116,117,118,119,120,121,122,123,124,125,127,128,129,131,132,133,134,135,136,138,139,140,141,142,143,144,145,147,148,149,150,151,153,155,156,157,158,159,160,161,162,164,165,166,167,168,169,170,171,173,174,175,176,177,178,179,180,181,182,184,185,186,187,188,189,191,192,193,194,195,197,199
1999_4,468.63,262.76,262.4,517.95,267.27,263.51,440.29,427.07,352.49,500.01,264.09,477.8,356.07,268.64,427.23,327.65,331.53,428.1,325.15,530.19,519.68,680.63,323.18,496.43,428.01,453.27,328.14,322.66,408.71,261.82,589.23,262.21,427.98,1969.93,370.33,264.18,323.71,267.69,269.84,365.62,587.92,522.66,958.11,524.47,428.94,479.46,940.49,429.46,265.85,477.36,697.25,283.1,323.36,529.21,1706.66,262.66,450.39,422.76,290.6,323.91,434.22,1447.29,427.12,440.99,650.56,448.41,428.52,509.06,344.01,761.85,475.85,339.37,6303.26,677.2,460.87,263.66,325.95,80.38,273.94,436.86,813.56,333.18,427.78,428.68,263.36,263.7,527.89,427.73,325.69,18101.8,478.73,941.83,262.68,262.0,431.83,331.44,326.58,333.15,3669.15,322.92,264.04,614.54,407.88,458.02,262.69,513.96,444.98,262.65,455.7,262.53,428.45,331.53,339.03,262.57,428.03,485.41,262.54,290.24,262.03,138.01,567.05,536.65,488.56,262.29,418.62,462.95,261.88,414.94,493.35,509.1,81.85,262.87,261.72,325.46,328.94,323.94,322.7,375.44,323.18,325.15,380.35,445.34,324.56,2986.52,516.11,725.58,459.29,456.41,696.46,833.66,327.03,425.27,261.87,427.07,324.12,426.86,387.17,2997.74,386.77,266.51,325.07,323.2,352.31,261.82,337.44,323.59,939.86,429.98,455.28,1023.4,332.09,261.76,430.27,708.77,214.13,323.07,453.87,465.11,327.88,262.23
1999_5,466.19,261.51,261.09,515.27,265.88,262.29,437.8,425.58,352.4,497.43,262.77,475.29,356.0,267.28,425.45,327.87,331.58,425.9,325.22,526.93,516.96,676.63,323.21,493.76,425.64,451.02,328.09,322.64,407.16,260.47,585.44,260.85,426.23,1959.88,370.14,262.97,323.69,266.34,268.57,365.19,584.9,522.46,952.81,521.75,426.53,477.03,937.83,427.25,264.49,474.53,692.42,281.48,323.34,526.06,1697.2,261.48,447.93,420.78,289.06,323.9,432.12,1438.94,425.98,438.68,645.55,445.81,426.54,506.13,343.96,757.72,473.25,339.53,6265.93,673.47,458.47,262.27,325.93,80.16,272.89,434.36,809.34,333.24,425.59,426.51,262.09,262.34,524.89,425.67,325.67,17990.95,476.01,942.06,261.55,260.64,429.61,330.06,326.74,333.17,3647.15,322.77,262.73,611.23,405.72,455.67,261.35,510.88,442.67,261.35,453.09,261.16,426.28,331.45,338.99,261.35,426.22,482.88,261.22,288.9,260.83,137.21,563.9,533.84,485.76,261.04,416.67,460.46,260.77,412.94,490.23,506.21,81.82,261.63,260.51,325.45,328.82,324.12,322.76,374.5,323.09,325.12,380.23,442.85,324.54,2969.18,513.48,724.76,457.3,453.8,692.77,828.15,325.34,423.2,260.51,425.68,324.1,425.25,385.93,2985.63,384.73,265.1,325.08,323.18,351.88,260.52,337.38,323.65,934.63,427.49,453.11,1017.76,332.21,260.52,427.95,704.46,214.25,323.26,451.62,462.4,327.9,260.99
1999_6,463.92,259.97,259.53,512.25,264.33,260.61,435.72,422.82,352.32,494.54,261.2,472.62,355.99,265.73,422.84,327.83,331.57,423.69,325.26,523.36,514.08,672.4,323.2,490.97,423.64,448.57,328.08,322.71,405.29,258.99,581.37,259.31,423.32,1949.18,369.93,261.35,323.71,264.79,266.96,365.02,581.57,521.94,947.06,518.91,424.52,474.45,934.27,424.96,262.95,472.19,687.31,280.05,323.32,522.77,1686.29,259.9,445.81,419.3,287.31,323.87,429.75,1429.65,422.74,436.36,639.91,443.63,424.24,502.99,343.86,753.28,470.42,339.5,6224.8,669.35,455.86,260.7,325.94,79.87,271.69,432.29,804.55,333.22,423.47,424.45,260.5,260.82,522.18,423.52,325.63,17872.21,473.69,942.61,259.98,259.14,427.41,327.87,326.85,333.2,3623.53,322.86,260.98,607.79,403.8,453.21,259.74,508.33,440.3,259.78,450.92,259.72,424.16,331.46,338.92,259.79,423.8,480.08,259.78,287.18,259.33,136.36,560.61,530.74,482.78,259.49,414.67,458.05,259.13,410.68,486.66,503.42,81.64,260.06,258.99,325.39,328.98,324.2,322.81,373.54,323.29,325.13,380.11,440.87,324.53,2950.18,510.47,724.29,454.69,451.66,688.75,822.74,323.63,421.08,259.01,422.96,324.11,422.71,384.65,2972.3,382.62,263.55,325.02,323.14,351.4,259.07,337.4,323.68,928.77,425.4,450.31,1011.98,332.34,259.06,425.84,699.98,214.29,323.32,449.18,460.2,327.87,259.5
1999_7,461.44,258.59,258.12,509.32,262.86,259.31,433.49,420.66,352.38,491.71,259.82,470.01,355.98,264.28,420.55,327.94,331.65,421.64,325.37,520.0,511.37,668.26,323.29,488.23,421.5,446.23,328.14,322.84,403.47,257.59,577.45,257.94,421.45,1938.71,369.9,259.99,323.84,263.35,265.52,364.85,578.44,521.65,941.78,516.07,422.42,471.75,931.18,422.82,261.47,469.73,681.9,278.47,323.39,519.33,1676.27,258.51,443.41,417.7,285.61,323.97,427.46,1420.77,420.92,434.17,634.67,441.37,422.1,500.1,343.91,748.95,467.7,339.61,6185.04,665.43,453.25,259.32,326.04,79.62,270.67,430.13,799.79,333.31,421.29,422.32,259.11,259.36,519.28,421.43,325.75,17757.21,471.03,943.39,258.64,257.66,425.28,326.21,326.86,333.29,3601.1,322.96,259.71,604.42,401.65,450.79,258.38,505.5,437.91,258.48,448.64,258.28,422.08,331.56,339.0,258.41,421.73,477.47,258.4,285.65,257.95,135.53,557.47,527.78,479.91,258.02,412.84,455.57,257.75,408.56,483.33,500.51,81.51,258.58,257.62,325.51,329.05,324.3,322.87,372.68,323.26,325.17,380.14,438.5,324.62,2931.82,507.75,723.86,452.28,449.25,684.88,817.6,321.93,418.76,257.63,420.85,324.18,420.44,383.41,2959.08,380.47,262.12,325.12,323.25,351.08,257.69,337.52,323.79,923.16,423.29,447.51,1006.08,332.41,257.65,423.7,695.86,214.4,323.45,446.66,457.75,327.98,257.98
1999_8,458.83,257.04,256.62,506.41,261.34,257.78,431.13,418.51,352.27,489.02,258.31,467.44,355.87,262.64,418.44,327.82,331.56,419.3,325.3,516.7,508.44,664.04,323.21,485.51,419.19,443.84,328.09,322.75,401.56,256.09,573.56,256.38,419.18,1928.14,369.67,258.46,323.74,261.77,263.92,364.49,575.08,521.04,936.07,513.17,420.13,469.18,927.84,420.54,259.98,467.08,677.58,276.88,323.34,516.45,1665.31,257.04,441.0,415.88,283.91,323.89,425.25,1411.96,418.6,431.77,629.22,438.94,419.77,497.05,343.77,744.65,465.0,339.49,6145.98,661.42,450.77,257.77,325.94,79.34,269.37,427.8,795.22,333.23,419.01,420.08,257.57,257.84,516.4,419.16,325.69,17644.22,468.47,943.61,257.25,256.25,422.92,324.36,326.86,333.22,3578.15,322.86,258.22,600.92,399.44,448.3,256.91,502.65,435.64,256.97,446.11,256.86,419.71,331.42,338.91,256.9,419.42,474.63,256.84,283.98,256.41,134.71,554.21,524.69,477.04,256.57,410.71,453.09,256.2,406.37,479.81,497.74,81.35,257.1,256.07,325.42,328.97,324.29,322.84,371.65,323.29,325.06,379.96,436.1,324.55,2913.67,504.97,723.05,449.83,446.77,680.96,812.07,320.07,416.68,256.1,418.47,324.16,418.37,381.98,2946.04,378.35,260.56,325.02,323.17,350.51,256.14,337.4,323.77,917.5,421.01,445.29,1000.01,332.37,256.15,421.41,691.45,214.4,323.36,444.4,455.21,327.91,256.55
1999_9,456.43,255.7,255.25,503.59,259.96,256.41,428.93,416.28,352.31,486.32,256.9,464.91,355.94,261.26,416.33,327.99,331.66,417.12,325.35,513.4,505.71,660.05,323.32,482.81,417.05,441.51,328.18,322.9,400.1,254.64,569.7,255.04,416.96,1918.04,369.6,257.1,323.83,260.45,262.45,364.34,571.96,520.84,930.64,510.44,417.97,466.69,924.88,418.41,258.6,464.58,672.71,275.42,323.46,513.32,1655.53,255.63,438.73,414.37,282.35,324.0,423.05,1403.46,416.36,429.56,624.03,436.68,417.72,494.12,343.86,740.54,462.25,339.51,6107.96,657.59,448.24,256.42,326.02,79.11,268.32,425.59,790.84,333.3,416.83,417.97,256.21,256.48,513.62,417.03,325.76,17532.94,465.94,944.47,255.75,254.9,420.72,322.61,326.68,333.37,3556.24,323.0,256.8,597.69,397.45,445.96,255.52,499.9,433.37,255.53,443.77,255.37,417.63,331.53,338.96,255.55,417.29,471.96,255.51,282.51,255.08,133.91,551.05,521.79,474.22,255.22,408.77,450.7,254.82,404.34,476.63,494.98,81.24,255.67,254.7,325.53,329.09,324.4,322.87,370.76,323.35,325.11,380.01,433.82,324.65,2895.9,502.23,722.77,447.42,444.46,677.17,806.88,318.45,414.77,254.72,416.4,324.19,416.3,380.72,2933.35,376.35,259.13,325.16,323.29,350.14,254.75,337.53,323.85,912.09,418.91,442.73,994.1,332.43,254.78,419.31,687.26,214.52,323.47,442.05,452.8,328.0,255.21
1999_10,453.82,254.19,253.74,500.69,258.43,254.81,426.58,413.92,352.21,483.53,255.36,462.29,355.84,259.71,414.06,327.88,331.66,414.78,325.29,510.01,502.81,655.78,323.26,480.09,414.75,439.06,328.13,322.8,398.09,253.16,565.73,253.54,414.76,1907.34,369.4,255.5,323.79,258.88,260.91,364.01,568.67,520.34,924.96,507.57,415.64,464.02,921.42,416.11,257.12,461.97,667.73,273.78,323.4,510.06,1644.8,254.12,436.29,412.58,280.61,323.98,420.77,1394.45,414.18,427.19,618.61,434.28,415.42,491.03,343.79,736.17,459.45,339.3,6068.05,653.51,445.63,254.91,325.98,78.84,267.14,423.2,786.16,333.26,414.54,415.56,254.7,255.04,510.67,414.74,325.72,17419.16,463.37,944.8,254.2,253.39,418.4,320.81,326.87,333.28,3533.33,322.93,255.3,594.17,395.21,443.48,254.02,497.02,430.96,254.01,441.28,253.85,415.24,331.47,338.88,254.03,414.92,469.15,254.02,280.88,253.6,133.08,547.74,518.68,471.24,253.73,406.72,448.21,253.32,402.11,473.23,492.11,81.08,254.29,253.18,325.51,328.94,324.22,322.83,369.74,323.36,325.04,379.88,431.41,324.62,2877.36,499.44,722.03,444.97,441.95,673.18,801.47,316.6,412.43,253.21,414.04,324.15,413.88,379.32,2920.02,374.17,257.57,325.11,323.22,349.64,253.23,337.53,323.75,906.41,416.6,440.22,987.86,332.22,253.28,417.02,682.87,214.55,323.4,439.57,450.23,327.97,253.74
1999_11,451.2,252.6,252.24,497.58,256.88,253.37,424.11,411.76,352.12,480.63,253.82,459.57,355.81,258.1,411.76,327.85,331.62,412.52,325.26,506.65,499.88,651.48,323.29,477.18,412.45,436.57,328.09,322.84,396.18,251.64,561.72,252.01,412.38,1896.22,369.17,253.93,323.75,257.32,259.35,363.69,565.22,519.82,919.28,504.56,413.34,461.27,918.22,413.8,255.54,459.32,662.84,272.15,323.44,506.85,1634.22,252.48,433.76,410.84,278.84,323.96,418.36,1385.14,411.8,424.82,613.29,431.86,413.19,488.0,343.74,731.67,456.59,339.2,6027.27,649.4,442.92,253.39,325.93,78.57,265.93,420.86,781.3,333.16,412.23,413.39,253.17,253.5,507.64,412.31,325.67,17300.27,460.6,945.38,252.66,251.85,416.07,318.9,326.82,333.24,3509.65,323.01,253.8,590.63,392.95,440.92,252.51,494.04,428.54,252.46,438.79,252.35,412.99,331.46,338.84,252.41,412.64,466.37,252.53,279.26,251.98,132.22,544.51,515.54,468.3,252.19,404.65,445.59,251.84,399.87,469.77,489.15,80.93,252.71,251.71,325.49,328.98,324.27,322.8,368.73,323.34,324.99,379.78,428.99,324.58,2858.38,496.46,721.45,442.38,439.41,669.07,796.0,314.71,410.27,251.7,411.81,324.13,411.73,378.03,2905.7,371.97,256.04,325.15,323.25,349.15,251.72,337.51,323.75,900.53,414.28,437.7,981.8,332.23,251.68,414.64,678.53,214.56,323.4,437.04,447.64,327.9,252.2
1999_12,448.55,251.16,250.78,494.58,255.33,251.87,421.7,409.49,351.97,477.78,252.3,456.87,355.6,256.54,409.47,327.82,331.48,410.2,325.17,503.12,496.94,647.17,323.17,474.35,410.15,434.1,328.0,322.74,394.48,250.16,557.74,250.52,410.04,1885.28,368.91,252.52,323.68,255.77,257.78,363.35,561.87,519.36,913.45,501.61,411.0,458.58,914.8,411.44,254.13,456.6,657.72,270.49,323.28,503.5,1623.46,251.09,431.3,409.06,277.12,323.85,416.01,1375.99,409.49,422.38,607.92,429.38,410.83,484.89,343.58,727.21,453.72,339.17,5986.85,645.27,440.27,251.87,325.87,78.3,264.74,418.45,776.55,333.02,409.93,410.97,251.64,252.05,504.61,410.12,325.56,17183.7,457.89,945.63,251.12,250.33,413.72,317.09,326.82,333.1,3486.34,322.85,252.33,587.06,390.68,438.39,251.04,491.11,426.07,250.95,436.25,250.84,410.7,331.33,338.7,251.03,410.36,463.48,250.98,277.63,250.55,131.37,541.08,512.42,465.33,250.73,402.52,443.02,250.35,397.59,466.29,486.21,80.78,251.28,250.2,325.37,328.92,324.23,322.75,367.64,323.33,324.9,379.58,426.53,324.49,2839.62,493.58,720.72,439.84,436.88,665.02,790.48,312.91,407.95,250.23,409.52,324.03,409.23,376.64,2891.74,369.73,254.49,325.0,323.14,348.59,250.26,337.34,323.65,894.73,411.97,434.96,975.51,332.22,250.25,412.32,674.04,214.59,323.3,434.54,445.04,327.77,250.72
2000_1,448.47,251.66,251.47,494.32,255.84,252.72,421.7,409.53,352.93,477.6,252.89,456.76,356.53,256.98,409.54,328.65,332.37,410.25,326.1,502.56,496.85,646.52,324.05,474.18,410.18,434.17,328.94,323.59,394.64,250.69,556.92,250.99,410.19,1884.93,369.82,253.27,324.62,256.29,258.23,364.17,561.67,520.37,912.87,501.44,411.0,458.47,915.95,411.43,254.81,456.49,656.46,270.97,324.17,503.07,1625.19,251.62,431.24,409.3,277.58,324.74,416.03,1374.6,409.63,422.35,607.29,429.37,410.87,484.53,344.51,726.88,453.49,340.03,5980.48,644.86,440.12,252.36,326.83,78.35,265.29,418.42,776.18,333.93,409.99,411.04,252.27,252.71,504.46,410.19,326.5,17163.65,457.77,948.68,251.68,251.13,413.77,317.4,327.64,334.01,3482.81,323.75,253.13,586.85,390.78,438.34,251.84,490.95,426.04,251.47,436.21,251.3,410.7,332.2,339.62,251.89,410.43,463.29,251.6,277.73,251.18,131.26,540.79,512.21,465.02,251.5,402.72,442.95,250.81,397.85,466.47,486.01,80.84,252.07,250.67,326.27,329.78,325.06,323.7,368.2,324.21,325.84,380.56,426.46,325.4,2836.92,493.45,722.05,439.76,436.81,664.76,789.48,313.27,408.03,250.7,409.57,324.92,409.41,376.94,2894.3,369.95,254.95,325.91,324.04,349.34,250.72,338.27,324.45,893.94,411.96,434.83,976.57,333.05,250.77,412.35,673.38,215.0,324.18,434.47,444.97,328.67,251.46
2000_2,448.51,252.22,252.0,494.27,256.36,253.24,421.82,409.65,353.93,477.57,253.49,456.8,357.6,257.54,409.64,329.7,333.36,410.38,327.08,502.18,496.86,646.19,325.04,474.18,410.29,434.34,329.87,324.63,394.99,251.21,556.28,251.55,410.3,1885.25,370.77,253.78,325.62,256.81,258.79,365.08,561.63,521.61,912.65,501.54,411.13,458.5,917.72,411.58,255.19,456.57,655.53,271.44,325.19,502.86,1628.01,252.15,431.34,409.66,278.07,325.71,416.11,1373.79,409.71,422.47,607.04,429.49,411.06,484.37,345.5,726.76,453.34,341.04,5975.55,644.57,440.08,252.92,327.82,78.44,265.89,418.56,775.99,334.92,410.06,411.17,252.82,253.12,504.46,410.3,327.5,17148.94,457.81,952.2,252.23,251.67,413.89,317.75,328.64,335.0,3480.23,324.76,253.59,586.79,390.97,438.42,252.31,490.93,426.19,252.03,436.3,251.8,410.82,333.26,340.59,252.34,410.53,463.25,252.06,278.01,251.65,131.2,540.75,512.12,464.82,252.05,402.98,443.02,251.37,398.18,466.93,485.95,80.96,252.41,251.22,327.28,330.81,326.1,324.66,368.83,325.25,326.77,381.66,426.54,326.36,2834.99,493.47,723.71,439.82,436.89,664.63,788.75,313.62,408.18,251.24,409.7,325.86,409.55,377.44,2897.33,370.23,255.46,326.92,325.05,350.16,251.27,339.33,325.46,893.52,412.1,434.8,978.31,334.09,251.29,412.49,673.05,215.41,325.16,434.53,445.02,329.68,251.92
2000_3,448.47,252.68,252.4,494.14,256.85,253.56,421.85,409.58,354.9,477.47,253.92,456.75,358.59,258.01,409.47,330.63,334.3,410.39,327.95,501.7,496.83,645.65,325.95,474.09,410.34,434.44,330.84,325.57,394.97,251.66,555.55,252.02,410.29,1885.21,371.67,254.14,326.5,257.27,259.25,365.98,561.51,522.75,912.22,501.5,411.2,458.41,919.23,411.65,255.59,456.55,654.35,271.9,326.1,502.47,1630.2,252.59,431.34,409.93,278.56,326.68,416.16,1372.58,409.77,422.53,606.51,429.55,410.84,484.11,346.46,726.49,453.15,341.95,5969.62,644.23,439.96,253.38,328.66,78.51,266.43,418.64,775.69,335.87,410.07,411.12,253.24,253.51,504.4,410.33,328.38,17131.22,457.78,955.47,252.7,252.05,413.87,318.02,329.5,335.91,3476.96,325.67,253.97,586.67,391.06,438.43,252.67,490.82,426.17,252.5,436.32,252.22,410.82,334.19,341.58,252.66,410.58,463.09,252.56,278.18,252.1,131.11,540.53,511.96,464.55,252.39,403.06,443.0,251.83,398.47,467.22,485.85,81.04,252.8,251.7,328.23,331.69,327.01,325.52,369.4,325.99,327.68,382.69,426.53,327.33,2832.54,493.44,725.24,439.79,436.87,664.46,787.93,313.91,408.16,251.7,409.75,326.78,409.36,377.7,2900.27,370.44,255.89,327.88,325.98,350.91,251.72,340.29,326.33,892.9,412.17,434.72,979.45,334.99,251.79,412.54,672.53,215.79,326.08,434.53,445.02,330.6,252.28
2000_4,448.31,253.06,252.68,493.8,257.19,253.78,421.74,409.67,355.82,477.25,254.22,456.54,359.5,258.4,409.66,331.5,335.18,410.3,328.78,501.04,496.6,644.87,326.84,473.82,410.28,434.42,331.74,326.45,395.28,252.06,554.66,252.45,410.22,1884.53,372.53,254.41,327.41,257.67,259.67,366.79,561.23,523.76,911.52,501.23,411.15,458.23,920.52,411.62,255.89,456.42,653.12,272.27,327.03,502.04,1632.17,252.93,431.23,410.21,278.89,327.58,416.07,1370.92,409.68,422.52,606.0,429.47,410.98,483.68,347.38,725.98,452.79,342.85,5961.98,643.66,439.69,253.79,329.56,78.57,266.93,418.57,775.16,336.73,409.98,411.18,253.58,253.81,504.11,410.22,329.3,17108.31,457.54,958.56,253.02,252.17,413.78,318.16,330.37,336.81,3472.68,326.57,254.19,586.32,391.01,438.28,252.87,490.58,426.11,252.88,436.23,252.61,410.78,335.09,342.49,252.93,410.47,462.83,252.85,278.32,252.38,130.97,540.22,511.65,464.12,252.63,403.08,442.86,252.25,398.58,467.44,485.53,81.12,253.1,252.08,329.13,332.59,327.91,326.33,369.91,326.99,328.52,383.63,426.41,328.22,2829.21,493.22,726.62,439.65,436.76,664.0,786.87,314.04,408.19,252.12,409.71,327.63,409.56,378.16,2901.97,370.55,256.33,328.75,326.87,351.64,252.13,341.22,327.19,891.95,412.12,434.47,980.87,335.91,252.05,412.44,671.92,216.14,326.98,434.39,444.9,331.51,252.6
2000_5,447.82,253.32,252.91,493.17,257.53,254.0,421.36,409.17,356.46,476.64,254.48,456.02,360.16,258.63,409.2,332.09,335.9,410.01,329.54,500.09,496.08,643.75,327.55,473.26,409.97,434.21,332.39,327.08,395.07,252.38,553.4,252.73,409.88,1882.52,373.11,254.68,328.07,257.94,259.88,367.32,560.54,524.34,910.18,500.67,410.79,457.72,920.77,411.23,256.17,455.87,651.32,272.49,327.67,501.15,1632.48,253.27,430.81,410.13,279.13,328.22,415.71,1368.33,409.33,422.11,604.85,429.05,410.6,482.93,348.0,725.03,452.11,343.49,5950.33,642.66,439.15,254.01,330.23,78.55,267.26,418.16,774.11,337.45,409.74,410.76,253.84,254.15,503.51,409.89,329.94,17073.66,457.03,960.95,253.38,252.58,413.51,318.15,331.07,337.53,3466.05,327.24,254.44,585.62,390.73,437.83,253.16,490.0,425.7,253.17,435.75,252.99,410.47,335.74,343.13,253.19,410.1,462.28,253.17,278.17,252.75,130.74,539.46,510.98,463.46,252.87,402.83,442.4,252.47,398.47,467.16,484.91,81.12,253.41,252.35,329.78,333.18,328.51,327.11,370.16,327.59,329.2,384.29,426.07,328.86,2823.91,492.61,727.42,439.19,436.32,663.14,785.11,314.1,407.78,252.39,409.3,328.35,409.02,378.09,2902.08,370.42,256.64,329.4,327.54,352.09,252.39,341.95,327.96,890.48,411.74,433.87,981.07,336.49,252.46,412.08,670.67,216.37,327.66,433.97,444.42,332.2,252.91
2000_6,447.38,253.62,253.23,492.55,257.8,254.31,421.04,409.01,357.13,476.13,254.77,455.58,360.83,258.91,409.04,332.79,336.55,409.66,330.24,499.18,495.55,642.58,328.2,472.72,409.67,433.93,333.05,327.75,395.04,252.73,552.15,253.0,409.63,1880.66,373.68,254.95,328.72,258.23,260.17,367.84,559.86,525.13,908.8,500.15,410.5,457.22,921.7,410.93,256.48,455.42,649.68,272.72,328.31,500.39,1633.44,253.53,430.4,410.03,279.39,328.88,415.4,1365.96,409.05,421.78,603.94,428.68,410.35,482.21,348.65,724.06,451.53,344.09,5938.94,641.65,438.69,254.32,330.89,78.56,267.64,417.85,773.08,338.14,409.44,410.58,254.11,254.42,502.94,409.61,330.59,17039.93,456.56,963.34,253.66,252.83,413.23,318.22,331.8,338.19,3459.62,327.87,254.75,584.9,390.49,437.42,253.46,489.41,425.34,253.45,435.37,253.34,410.19,336.41,343.77,253.46,409.87,461.76,253.44,278.15,253.0,130.54,538.76,510.32,462.83,253.16,402.62,441.97,252.8,398.39,467.09,484.38,81.14,253.69,252.66,330.42,333.89,329.25,327.82,370.42,328.31,329.88,384.96,425.72,329.53,2818.85,492.19,728.25,438.77,435.91,662.28,783.53,314.15,407.57,252.72,409.03,329.04,408.93,378.24,2901.77,370.28,256.93,330.03,328.18,352.56,252.73,342.62,328.64,889.03,411.41,433.48,981.79,337.21,252.74,411.79,669.57,216.59,328.32,433.63,443.96,332.89,253.17
2000_7,447.06,253.95,253.53,492.05,258.15,254.64,420.81,408.82,357.87,475.66,255.06,455.19,361.61,259.25,408.78,333.5,337.29,409.43,330.95,498.39,495.16,641.69,328.9,472.33,409.4,433.71,333.77,328.43,395.01,253.03,551.15,253.34,409.39,1879.39,374.38,255.28,329.49,258.56,260.54,368.49,559.43,525.88,907.85,499.78,410.28,456.87,922.65,410.7,256.8,455.09,648.14,273.0,329.04,499.75,1634.68,253.89,430.13,410.09,279.7,329.62,415.11,1363.72,408.82,421.55,603.19,428.44,410.11,481.65,349.37,723.32,451.06,344.8,5929.03,640.9,438.29,254.64,331.63,78.58,268.06,417.63,772.3,338.87,409.09,410.33,254.41,254.73,502.56,409.37,331.34,17010.96,456.19,966.16,253.95,253.08,412.94,318.29,332.5,338.97,3454.19,328.58,255.08,584.37,390.34,437.11,253.8,488.97,425.09,253.78,435.09,253.65,409.92,337.1,344.51,253.82,409.61,461.33,253.78,278.14,253.36,130.36,538.25,509.84,462.27,253.5,402.51,441.65,253.15,398.4,467.09,483.89,81.18,254.01,253.0,331.15,334.71,330.0,328.51,370.75,329.1,330.57,385.73,425.43,330.25,2814.69,491.73,729.27,438.45,435.62,661.67,782.16,314.25,407.37,253.03,408.86,329.75,408.68,378.44,2902.83,370.25,257.25,330.75,328.88,353.12,253.08,343.34,329.37,887.85,411.19,433.07,982.68,337.9,253.08,411.58,668.66,216.83,329.05,433.33,443.67,333.59,253.48
2000_8,446.65,254.28,253.85,491.54,258.48,254.95,420.49,408.53,358.57,475.21,255.39,454.78,362.32,259.53,408.52,334.22,337.99,409.17,331.6,497.55,494.7,640.62,329.63,471.86,409.12,433.51,334.46,329.18,394.92,253.31,550.04,253.63,409.14,1877.78,375.01,255.62,330.14,258.87,260.8,369.07,558.86,526.62,906.67,499.33,409.99,456.46,923.43,410.46,257.13,454.73,646.63,273.28,329.77,499.03,1635.79,254.22,429.84,410.02,279.98,330.32,414.89,1361.6,408.56,421.25,602.34,428.16,409.85,481.01,350.06,722.54,450.54,345.48,5918.89,640.05,437.84,254.96,332.31,78.6,268.39,417.35,771.43,339.56,408.82,410.04,254.75,255.09,502.05,409.13,332.03,16980.4,455.77,968.61,254.28,253.46,412.63,318.38,333.16,339.69,3448.3,329.32,255.4,583.79,390.16,436.83,254.13,488.52,424.76,254.09,434.77,253.92,409.63,337.84,345.18,254.15,409.36,460.77,254.11,278.13,253.68,130.17,537.61,509.3,461.65,253.84,402.32,441.32,253.44,398.42,467.1,483.4,81.22,254.35,253.31,331.89,335.38,330.7,329.14,371.02,329.78,331.21,386.47,425.09,330.95,2810.03,491.33,730.22,438.12,435.3,660.91,780.69,314.34,407.14,253.34,408.58,330.4,408.43,378.5,2903.4,370.26,257.52,331.5,329.62,353.61,253.35,344.11,330.0,886.55,410.91,432.69,983.31,338.64,253.41,411.3,667.63,217.05,329.76,432.98,443.3,334.29,253.86
2000_9,446.12,254.54,254.12,490.8,258.7,255.21,420.02,408.18,359.16,474.58,255.67,454.23,362.93,259.77,408.19,334.86,338.61,408.76,332.19,496.56,494.09,639.43,330.24,471.23,408.71,433.18,335.06,329.8,394.72,253.55,548.7,253.9,408.77,1875.72,375.54,255.86,330.72,259.12,261.08,369.56,558.1,527.26,905.23,498.7,409.59,455.89,924.07,410.04,257.38,454.17,644.83,273.45,330.39,498.14,1636.5,254.45,429.34,409.88,280.16,330.92,414.44,1358.89,408.17,420.81,601.41,427.69,409.56,480.23,350.69,721.48,449.8,346.06,5906.64,638.99,437.25,255.23,332.9,78.6,268.69,416.93,770.26,340.17,408.44,409.63,255.02,255.33,501.45,408.72,332.67,16944.35,455.21,970.95,254.54,253.74,412.2,318.32,333.81,340.29,3441.64,329.94,255.66,582.99,389.81,436.31,254.38,487.87,424.34,254.35,434.27,254.17,409.23,338.44,345.78,254.37,408.95,460.19,254.35,278.07,253.91,129.94,536.85,508.55,460.9,254.09,401.99,440.79,253.72,398.23,466.97,482.72,81.23,254.59,253.55,332.49,335.91,331.31,329.73,371.18,330.39,331.81,387.11,424.66,331.55,2804.65,490.71,731.0,437.62,434.78,660.01,778.97,314.31,406.83,253.59,408.19,331.0,408.05,378.64,2902.9,370.04,257.76,332.11,330.24,354.0,253.6,344.72,330.63,884.95,410.47,432.17,983.81,339.25,253.63,410.88,666.4,217.22,330.37,432.49,442.77,334.9,254.08
