Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50,52,53,55,56,58,59,60,61,62,63,64,65,66,67,68,70,71,72,73,74,75,77,78,79,80,81,83,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,105,106,107,108,109,110,111,112,114,115,116,117,118,119,120,121,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,156,157,158,159,160,161,162,163,164,165,168,169,170,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,188,189,190,191,192,193,195,196,197,198,199
1997_5,464.87,680.45,432.15,273.14,254.64,271.45,271.82,646.94,1244.99,452.0,47.33,908.13,261.68,449.35,311.21,435.34,255.5,501.61,472.04,528.44,272.0,272.99,432.68,326.68,432.76,13.91,271.23,254.85,271.51,442.19,436.08,3108.35,inf,431.1,434.85,776.5,457.59,279.25,431.0,772.82,506.94,429.86,431.35,612.1,304.35,15.8,254.18,5232.46,274.41,301.86,253.89,255.19,430.56,438.8,475.35,253.62,10.53,484.21,253.78,431.14,487.05,439.36,199.18,488.9,546.84,347.4,466.06,284.86,254.12,536.39,429.74,632.65,282.27,313.23,258.55,272.73,300.69,286.55,359.72,346.55,450.0,1948.1,553.53,255.16,262.83,273.23,272.21,262.78,379.81,257.48,447.65,480.34,434.96,427.33,430.14,553.58,271.59,259.72,189.11,21178.6,431.11,257.16,271.91,360.03,430.32,489.83,432.44,272.08,752.95,5556.59,271.9,272.24,57.24,431.74,671.58,273.35,273.75,261.47,272.1,287.19,300.01,457.2,272.93,279.91,431.12,265.39,272.6,489.21,533.57,569.2,335.96,254.26,468.94,628.65,282.47,271.27,578.41,461.51,432.12,4677.46,258.46,276.81,271.95,306.7,457.88,242.5,362.22,274.49,255.61,430.9,254.23,272.28,546.32,22521.57,480.85,393.65,672.79,431.64,511.38,271.5,505.84,271.36,255.36,511.63,480.23,263.81,411.56,256.25,917.56,255.02,346.27,487.59,474.29,1214.27,431.32,507.18,479.49,1314.0,517.86,262.76,430.08
1997_6,464.71,681.84,433.35,273.31,256.41,271.64,272.1,648.2,1247.38,453.24,47.44,915.95,263.44,450.54,311.37,436.65,257.28,502.69,473.14,529.69,272.2,273.16,433.89,328.56,433.96,13.97,272.94,256.55,271.79,443.29,437.27,3084.7,inf,432.3,436.09,776.38,458.77,279.41,432.17,774.4,507.83,431.11,432.58,612.38,306.22,15.87,255.92,5241.73,274.61,303.77,255.62,256.94,431.8,440.02,476.6,255.37,10.54,485.47,255.51,432.36,488.26,440.52,200.68,490.17,547.92,347.39,467.19,286.75,255.85,537.68,431.15,634.09,282.51,313.6,260.34,272.97,301.05,288.22,360.32,346.54,451.22,1952.17,554.38,256.93,264.64,273.41,272.44,264.53,380.76,259.23,448.88,481.54,436.12,430.07,431.43,554.22,271.75,261.46,190.36,21213.75,432.26,258.87,272.1,362.41,431.67,490.89,433.66,272.24,754.23,5561.06,272.13,272.41,57.51,432.96,675.06,273.52,273.94,263.25,272.33,288.97,301.95,458.44,273.14,280.11,432.3,267.13,272.8,490.49,534.82,570.56,337.45,255.98,470.21,630.2,282.7,271.49,579.7,462.74,433.41,4676.3,260.17,276.99,272.21,306.84,459.08,243.83,363.71,274.7,257.36,432.08,255.99,272.42,547.72,22645.84,482.1,396.18,674.26,432.84,512.64,271.68,507.17,271.58,257.1,512.6,481.2,265.74,412.94,257.97,924.15,256.74,347.86,488.82,475.63,1217.51,432.55,508.39,480.77,1316.47,519.04,264.51,431.32
1997_7,464.69,683.49,434.7,273.63,258.18,271.96,272.39,649.58,1250.39,454.58,47.56,924.11,265.27,451.94,311.66,438.01,259.08,504.01,474.43,531.06,272.5,273.49,435.33,330.59,435.4,14.03,274.71,258.35,272.06,444.46,438.68,3062.41,inf,433.74,437.42,776.66,460.25,279.68,433.58,776.4,509.0,432.45,433.98,613.02,308.2,15.95,257.71,5252.22,274.91,305.8,257.42,258.73,433.18,441.38,477.99,257.15,10.55,486.85,257.31,433.72,489.71,441.97,202.15,491.66,549.27,347.52,468.6,288.66,257.66,539.25,432.54,635.8,282.77,314.15,262.18,273.3,301.47,290.0,361.03,346.61,452.62,1957.02,555.51,258.73,266.5,273.72,272.7,266.37,381.79,261.04,450.33,482.96,437.57,432.77,432.82,555.06,272.1,263.27,191.67,21255.57,433.63,260.68,272.42,364.64,432.93,492.2,435.0,272.53,755.63,5568.59,272.49,272.73,57.79,434.34,678.55,273.84,274.22,265.08,272.65,290.85,303.92,459.75,273.45,280.38,433.71,268.97,273.14,491.85,536.24,572.26,339.02,257.78,471.59,632.0,282.99,271.79,581.19,464.18,434.73,4677.22,261.96,277.27,272.53,307.08,460.51,245.14,365.39,275.01,259.18,433.51,257.77,272.75,549.33,22776.97,483.53,398.8,676.07,434.24,514.04,272.0,508.78,271.9,258.9,513.83,482.37,267.55,414.32,259.74,931.19,258.55,349.52,490.25,477.08,1221.43,433.92,509.84,482.15,1319.44,520.41,266.32,432.68
1997_8,464.62,685.0,436.11,273.83,259.94,272.17,272.58,650.86,1252.91,455.87,47.67,932.22,267.08,453.2,311.89,439.25,260.85,505.18,475.62,532.28,272.74,273.72,436.57,332.52,436.74,14.09,276.46,260.1,272.22,445.72,440.01,3040.25,inf,434.99,438.73,776.74,461.53,279.9,434.85,778.18,510.03,433.78,435.25,613.57,310.14,16.02,259.48,5261.11,275.06,307.77,259.19,260.53,434.51,442.69,479.25,258.92,10.57,488.08,259.07,435.08,490.93,443.26,203.58,492.96,550.52,347.57,469.88,290.57,259.39,540.59,433.8,637.31,283.05,314.59,263.95,273.37,301.87,291.74,361.68,346.67,453.86,1961.23,556.49,260.47,268.32,273.96,272.93,268.17,382.78,262.84,451.59,484.2,438.82,435.56,434.2,555.82,272.28,265.04,192.95,21289.44,434.95,262.46,272.57,366.97,434.31,493.36,436.38,272.78,756.87,5574.58,272.66,272.78,58.07,435.64,681.91,274.04,274.45,266.92,272.68,292.72,305.89,461.18,273.49,280.62,435.03,270.79,273.28,493.14,537.53,573.66,340.6,259.52,472.82,633.57,283.28,272.02,582.48,465.44,436.02,4673.19,263.74,277.52,272.68,307.31,461.77,246.39,366.98,275.04,260.96,434.78,259.55,273.0,550.7,22904.06,484.81,401.29,677.63,435.52,515.31,272.19,510.06,272.11,260.67,514.9,483.48,269.29,415.65,261.54,937.65,260.33,351.1,491.52,478.32,1224.8,435.31,511.15,483.4,1321.92,521.57,268.11,433.96
1997_9,464.58,686.71,437.4,274.12,261.65,272.43,272.91,652.37,1255.91,457.26,47.8,940.16,268.88,454.6,312.24,440.73,262.59,506.42,476.93,533.71,273.0,273.97,437.95,334.49,438.12,14.16,278.17,261.84,272.48,446.94,441.39,3018.81,inf,436.35,440.14,777.01,462.99,280.2,436.21,780.15,511.2,435.14,436.6,614.23,312.06,16.1,261.25,5272.15,275.41,309.77,260.94,262.24,435.85,444.03,480.66,260.68,10.58,489.53,260.84,436.39,492.32,444.64,205.01,494.47,551.81,347.69,471.23,292.46,261.16,542.11,435.21,639.0,283.48,315.09,265.68,273.76,302.34,293.49,362.39,346.72,455.27,1966.33,557.63,262.28,270.1,274.22,273.24,270.0,383.69,264.58,452.93,485.6,440.21,438.36,435.5,556.7,272.58,266.83,194.19,21332.36,436.39,264.23,272.91,369.27,435.59,494.7,437.72,273.06,758.28,5581.13,273.01,273.18,58.35,436.95,685.3,274.34,274.74,268.68,273.14,294.55,307.84,462.62,273.92,280.99,436.3,272.6,273.63,494.55,538.99,575.26,342.2,261.25,474.25,635.42,283.6,272.28,583.99,466.88,437.31,4675.84,265.5,277.84,273.02,307.53,463.16,247.67,368.58,275.39,262.72,436.16,261.29,273.23,552.31,23028.88,486.16,403.83,679.46,436.86,516.76,272.49,511.69,272.39,262.42,516.08,484.65,271.08,417.14,263.29,943.99,262.07,352.84,492.94,479.83,1228.63,436.64,512.55,484.83,1324.89,522.95,269.89,435.4
1997_10,464.33,688.19,438.62,274.29,263.37,272.6,273.05,653.6,1258.41,458.51,47.91,948.17,270.66,455.86,312.61,441.99,264.31,507.58,478.05,534.93,273.18,274.2,439.22,336.36,439.41,14.22,279.86,263.57,272.71,448.0,442.61,2996.34,inf,437.63,441.39,777.16,464.29,280.37,437.49,781.93,512.16,436.41,437.84,614.61,313.96,16.17,262.93,5281.22,275.58,311.71,262.64,264.01,437.06,445.34,481.93,262.38,10.59,490.81,262.5,437.64,493.6,445.95,206.39,495.79,553.06,347.68,472.5,294.35,262.86,543.48,436.48,640.52,283.65,315.53,267.36,273.92,302.67,295.2,362.98,346.62,456.54,1970.55,558.59,263.98,271.79,274.42,273.42,271.73,384.58,266.33,454.19,486.84,441.53,440.95,436.71,557.34,272.75,268.58,195.36,21368.41,437.62,265.96,273.09,371.51,436.83,495.74,438.98,273.25,759.52,5587.6,273.19,273.41,58.6,438.22,688.85,274.5,274.93,270.45,273.33,296.36,309.78,463.86,274.15,281.13,437.56,274.36,273.81,495.77,540.3,576.7,343.65,262.94,475.51,637.03,283.81,272.45,585.32,468.13,438.6,4674.27,267.26,278.01,273.19,307.62,464.42,248.87,370.16,275.67,264.42,437.42,263.02,273.39,553.72,23155.36,487.43,406.3,680.93,438.16,517.98,272.65,513.08,272.57,264.16,517.14,485.64,272.86,418.47,265.0,950.42,263.79,354.37,494.19,481.08,1232.14,437.89,513.93,486.07,1327.39,524.13,271.67,436.65
1997_11,464.22,689.39,439.77,274.49,265.03,272.8,273.25,654.69,1260.53,459.65,48.0,955.78,272.29,456.96,312.5,443.07,265.95,508.56,479.08,535.92,273.36,274.33,440.33,338.08,440.57,14.28,281.46,265.19,272.88,449.06,443.72,2974.99,inf,438.74,442.35,776.94,465.41,280.5,438.62,783.3,512.97,437.52,439.0,614.95,315.73,16.23,264.55,5288.26,275.76,313.52,264.28,265.66,438.22,446.44,483.02,264.01,10.61,491.79,264.13,438.79,494.71,447.06,207.76,496.94,554.06,347.63,473.57,296.0,264.51,544.66,437.58,641.79,283.72,315.85,268.98,274.11,302.96,296.79,363.51,346.62,457.64,1974.02,559.36,265.6,273.4,274.57,273.63,273.38,385.41,267.95,455.32,488.01,442.63,443.5,437.89,557.9,272.95,270.2,196.49,21395.47,438.75,267.58,273.24,373.58,438.01,496.75,440.12,273.44,760.4,5591.47,273.36,273.57,58.86,439.38,691.25,274.68,275.13,272.09,273.46,298.05,311.5,465.02,274.3,281.24,438.64,276.01,273.96,496.88,541.3,577.99,345.06,264.6,476.65,638.37,283.97,272.64,586.42,469.27,439.79,4672.45,268.87,278.16,273.36,307.77,465.54,250.09,371.6,275.84,266.02,438.55,264.63,273.6,554.87,23265.49,488.51,408.61,682.34,439.31,519.04,272.82,514.34,272.72,265.78,517.99,486.53,274.5,419.67,266.64,956.44,265.41,355.8,495.29,482.27,1235.2,439.03,515.02,487.23,1329.55,525.15,273.32,437.7
1997_12,463.9,690.8,441.02,274.67,266.73,273.0,273.44,655.89,1263.04,460.9,48.11,963.66,273.98,458.2,312.66,444.31,267.6,509.73,480.18,537.22,273.57,274.56,441.56,339.93,441.8,14.34,283.12,266.86,273.15,450.16,444.97,2953.09,inf,439.98,443.73,776.97,466.67,280.68,439.84,785.1,514.0,438.77,440.25,615.4,317.55,16.31,266.19,5297.54,275.93,315.38,265.92,267.32,439.46,447.68,484.29,265.65,10.62,493.11,265.8,440.07,495.91,448.28,209.13,498.2,555.25,347.6,474.8,297.83,266.13,545.97,438.81,643.26,283.91,316.26,270.66,274.29,303.3,298.46,364.12,346.54,458.88,1978.31,560.29,267.24,275.13,274.77,273.8,275.05,386.33,269.63,456.54,489.23,443.82,445.98,439.14,558.61,273.16,271.9,197.68,21431.94,439.95,269.26,273.45,375.75,439.36,497.9,441.31,273.63,761.66,5596.39,273.57,273.77,59.09,440.63,694.68,274.86,275.29,273.8,273.66,299.79,313.36,466.25,274.47,281.44,439.97,277.72,274.16,498.13,542.64,579.34,346.45,266.29,477.87,639.94,284.2,272.87,587.67,470.52,441.03,4671.08,270.54,278.35,273.56,307.86,466.75,251.29,373.11,276.0,267.69,439.75,266.29,273.81,556.38,23383.81,489.77,411.04,683.86,440.51,520.32,273.04,515.63,272.94,267.44,519.03,487.56,276.21,420.9,268.31,962.71,267.06,357.3,496.53,483.64,1238.47,440.23,516.29,488.43,1331.94,526.35,275.0,438.97
1998_1,463.29,690.14,440.91,274.32,272.25,272.63,273.08,655.2,1261.65,460.75,48.08,985.36,279.64,458.03,312.25,444.21,273.13,509.27,479.9,536.83,273.2,274.18,441.47,345.79,441.89,14.36,288.18,272.4,272.76,449.91,444.82,2926.28,inf,439.89,443.66,774.76,466.51,280.31,439.75,784.4,513.42,438.65,440.16,614.06,323.7,16.33,271.71,5290.52,275.56,321.8,271.43,272.87,439.35,447.55,484.07,271.15,10.66,492.91,271.33,439.96,495.65,448.14,208.89,497.98,554.72,346.92,474.58,303.92,271.65,545.64,438.72,642.81,283.56,315.93,276.22,273.94,303.01,303.38,363.81,345.84,458.76,1976.42,559.56,272.77,280.8,274.4,273.49,280.74,386.12,275.19,456.4,489.0,443.74,455.11,439.04,557.64,272.8,277.47,199.12,21400.91,439.93,274.83,273.1,383.36,439.25,497.64,441.19,273.31,760.61,5584.41,273.26,273.39,60.16,440.52,706.4,274.51,274.99,279.44,273.3,305.85,319.72,466.14,274.1,281.09,439.87,283.44,273.8,497.91,542.25,578.99,349.4,271.8,477.69,639.54,283.86,272.49,587.18,470.37,440.92,4659.67,276.12,277.99,273.2,307.43,466.58,251.1,375.58,275.65,273.23,439.68,271.78,273.44,556.07,23838.38,489.53,419.31,683.32,440.46,519.99,272.67,515.5,272.55,272.97,518.45,487.14,281.94,421.38,273.86,982.8,272.6,360.41,496.28,483.42,1238.04,440.11,516.0,488.22,1330.34,525.95,280.68,438.87
1998_2,462.76,689.62,440.94,274.19,277.62,272.34,272.78,654.5,1260.55,460.66,48.05,1007.18,285.16,457.98,312.13,444.23,278.6,508.95,479.63,536.48,272.88,273.94,441.44,351.55,442.09,14.38,293.1,277.83,272.39,449.79,444.91,2900.52,inf,439.89,443.57,772.69,466.49,280.0,439.75,783.77,512.99,438.68,440.16,612.8,329.78,16.35,277.14,5284.09,275.25,328.17,276.85,278.25,439.37,447.57,483.91,276.57,10.7,492.69,276.76,439.96,495.48,448.16,208.68,497.9,554.33,346.29,474.5,309.95,277.1,545.41,438.77,642.37,283.37,315.69,281.67,273.65,302.76,308.26,363.57,345.19,458.64,1974.93,558.92,278.25,286.35,274.08,273.33,286.33,386.03,280.72,456.36,488.85,443.72,464.0,439.03,556.77,272.75,283.04,200.57,21373.09,439.95,280.32,272.78,390.86,439.17,497.56,441.24,273.26,759.55,5574.45,273.02,273.1,61.19,440.51,717.91,274.26,274.81,284.95,273.01,311.83,326.05,466.22,273.8,280.81,439.88,289.11,273.5,497.68,541.94,578.75,352.36,277.21,477.54,639.27,283.66,272.17,586.81,470.28,440.85,4649.91,281.6,277.89,273.0,306.94,466.5,250.97,378.11,275.36,278.68,439.68,277.24,273.14,555.83,24288.4,489.4,427.56,682.9,440.42,519.77,272.37,515.4,272.25,278.45,518.06,486.74,287.57,422.04,279.36,1002.83,278.03,363.57,496.1,483.32,1237.98,440.16,515.87,488.04,1328.89,525.64,286.29,438.93
1998_3,462.16,689.08,440.86,273.91,282.85,271.99,272.44,653.81,1259.32,460.5,48.02,1028.19,290.58,457.85,311.6,444.15,283.89,508.49,479.36,536.1,272.57,273.66,441.37,357.11,442.28,14.4,297.89,283.1,272.04,449.69,444.76,2874.87,inf,439.81,443.46,770.49,466.35,279.63,439.72,783.24,512.38,438.59,440.09,611.48,335.67,16.38,282.39,5277.39,274.94,334.3,282.11,283.5,439.32,447.44,483.68,281.83,10.74,492.45,281.98,439.87,495.27,448.1,208.44,497.67,553.84,345.61,474.27,315.74,282.35,545.18,438.71,642.04,283.02,315.41,286.93,273.26,302.4,312.99,363.24,344.54,458.53,1973.38,558.15,283.52,291.78,273.75,272.87,291.74,385.85,286.02,456.27,488.67,443.64,472.59,438.94,555.87,272.34,288.39,201.92,21344.07,439.88,285.62,272.45,398.07,439.07,497.18,441.21,272.9,758.48,5563.01,272.72,272.8,62.2,440.38,728.94,274.01,274.38,290.38,272.66,317.63,332.09,466.1,273.46,280.4,439.78,294.56,273.15,497.44,541.56,578.5,355.07,282.46,477.36,639.0,283.19,271.86,586.4,470.1,440.74,4639.48,286.98,277.42,272.61,306.52,466.37,250.77,380.58,275.04,283.96,439.59,282.48,272.83,555.6,24717.75,489.22,435.48,682.44,440.4,519.43,272.06,515.27,271.95,283.72,517.49,486.37,293.0,422.52,284.62,1022.08,283.3,366.54,495.89,483.21,1237.62,440.1,515.62,487.82,1327.48,525.2,291.71,438.83
1998_4,461.38,688.27,440.22,273.21,287.9,271.53,272.01,652.95,1257.68,460.24,47.97,1048.62,295.78,457.33,310.87,443.58,289.0,508.02,478.91,535.68,272.09,273.01,441.1,362.37,442.11,14.42,302.49,288.13,271.6,448.93,444.37,2848.85,inf,439.55,443.37,768.13,466.12,278.97,439.43,782.37,511.73,438.17,439.6,609.97,341.24,16.4,287.44,5269.48,274.37,340.13,287.18,288.59,438.7,447.26,483.36,286.9,10.77,492.21,287.03,439.29,494.81,447.88,208.17,497.34,553.21,344.83,473.91,321.33,287.39,544.61,438.17,641.4,282.43,314.72,292.06,272.8,301.78,317.37,362.67,343.46,458.41,1971.14,557.29,288.54,297.05,273.3,272.32,296.95,385.4,291.15,455.81,487.99,443.41,480.79,438.44,554.76,271.61,293.54,203.21,21311.4,439.69,290.73,271.94,405.04,438.81,496.83,440.74,272.19,757.34,5549.99,272.37,272.28,63.13,440.2,739.5,273.37,273.83,295.56,272.16,323.12,337.86,465.91,272.94,279.81,439.18,299.82,272.73,497.04,541.17,577.95,357.68,287.43,476.94,638.46,282.53,271.39,585.48,469.74,440.54,4627.19,291.95,276.87,272.14,305.99,465.68,250.53,382.67,274.45,289.07,439.38,287.58,272.32,555.0,25128.82,488.68,443.06,681.69,440.09,518.97,271.6,514.9,271.47,288.82,516.84,485.77,298.24,422.81,289.74,1040.59,288.4,369.21,495.51,482.94,1236.96,439.87,515.17,487.53,1325.64,524.6,296.9,438.55
1998_5,460.45,687.17,440.29,272.69,292.85,271.08,271.53,651.87,1255.78,459.85,47.9,1068.19,300.78,457.18,310.18,443.53,293.83,507.49,478.42,534.87,271.63,272.61,440.88,367.47,442.07,14.42,306.98,293.03,271.2,448.89,444.23,2822.2,inf,439.31,442.92,765.58,465.76,278.56,439.18,781.29,510.96,438.1,439.55,608.42,346.63,16.41,292.32,5258.94,273.93,345.77,292.03,293.53,438.76,446.94,482.81,291.74,10.8,491.57,291.9,439.35,494.32,447.56,207.82,496.91,552.5,343.98,473.57,326.63,292.24,544.09,438.14,640.54,281.91,314.45,296.92,272.36,301.49,321.77,362.3,342.85,457.88,1968.22,556.38,293.46,302.01,272.83,271.84,301.95,385.15,296.04,455.57,487.73,443.14,488.69,438.43,553.65,271.2,298.47,204.36,21266.0,439.44,295.63,271.54,411.62,438.63,496.16,440.62,271.67,755.69,5537.34,271.9,271.83,64.04,439.93,749.64,272.91,273.32,300.58,271.72,328.47,343.41,465.62,272.49,279.34,439.23,304.83,272.24,496.53,540.4,577.34,360.2,292.38,476.57,637.78,282.21,270.95,584.92,469.38,440.31,4613.69,297.0,276.32,271.6,305.33,465.61,250.2,384.76,273.98,293.94,439.09,292.4,271.87,554.62,25519.43,488.31,450.28,680.86,439.86,518.38,271.14,514.48,271.04,293.67,516.1,485.16,303.24,423.09,294.6,1058.31,293.25,371.92,494.96,482.46,1236.01,439.59,514.69,486.99,1323.26,524.0,301.86,438.34
1998_6,459.68,686.29,440.11,272.3,297.67,270.67,271.13,650.86,1254.59,459.59,47.85,1088.17,305.72,456.94,309.71,443.39,298.75,507.02,478.01,534.31,271.26,272.22,440.69,372.56,442.09,14.44,311.36,297.89,270.77,448.71,444.07,2796.92,inf,439.12,442.71,763.38,465.55,278.15,439.01,780.43,510.38,437.89,439.39,607.06,351.96,16.43,297.13,5250.64,273.55,351.38,296.82,298.37,438.58,446.72,482.55,296.54,10.83,491.22,296.71,439.17,494.0,447.37,207.51,496.61,551.91,343.21,473.25,331.97,297.08,543.69,437.98,639.95,281.5,314.07,301.78,271.95,301.11,326.07,361.92,342.12,457.6,1965.83,555.54,298.32,306.97,272.44,271.43,306.88,384.87,300.95,455.32,487.41,442.96,496.46,438.25,552.65,270.8,303.37,205.55,21230.82,439.27,300.49,271.12,418.36,438.49,495.77,440.49,271.29,754.42,5525.08,271.53,271.44,64.93,439.72,759.62,272.51,272.92,305.55,271.34,333.78,348.97,465.49,272.1,278.94,439.01,309.83,271.82,496.16,539.91,576.93,362.65,297.18,476.3,637.21,281.81,270.58,584.34,469.12,440.11,4602.03,301.91,275.94,271.2,304.81,465.35,249.94,386.9,273.61,298.77,438.91,297.22,271.46,554.21,25907.41,487.94,457.53,680.24,439.71,517.91,270.75,514.12,270.62,298.5,515.56,484.61,308.36,423.42,299.44,1076.91,298.09,374.6,494.59,482.17,1235.42,439.41,514.3,486.6,1321.3,523.48,306.81,438.09
1998_7,458.75,685.39,439.78,271.77,302.31,270.19,270.68,649.85,1252.84,459.22,47.79,1107.79,310.48,456.57,309.12,443.07,303.34,506.35,477.48,533.67,270.75,271.71,440.38,377.4,441.92,14.47,315.54,302.5,270.27,448.21,443.71,2771.47,inf,438.81,442.36,760.82,465.13,277.62,438.69,779.39,509.58,437.56,439.04,605.46,357.1,16.44,301.76,5241.13,273.02,356.79,301.44,303.04,438.26,446.33,482.07,301.14,10.85,490.73,301.37,438.83,493.49,447.01,207.16,496.22,551.08,342.37,472.74,337.12,301.69,543.09,437.64,639.15,280.97,313.59,306.52,271.43,300.65,330.18,361.42,341.2,457.24,1963.22,554.59,303.05,311.74,271.91,270.94,311.63,384.46,305.64,455.0,486.96,442.65,504.0,437.92,551.5,270.28,308.1,206.68,21191.13,438.96,305.18,270.64,424.59,438.09,495.23,440.12,270.77,752.98,5509.63,271.18,270.9,65.77,439.36,769.0,271.99,272.4,310.37,270.85,338.86,354.27,465.13,271.58,278.41,438.73,314.63,271.33,495.62,539.25,576.4,365.0,301.81,475.83,636.56,281.33,270.08,583.59,468.72,439.74,4587.56,306.72,275.42,270.69,304.21,464.95,249.6,388.79,273.05,303.45,438.59,301.85,270.96,553.67,26282.56,487.52,464.39,679.52,439.37,517.33,270.25,513.8,270.14,303.15,514.73,483.99,313.09,423.63,304.1,1093.74,302.74,377.13,494.09,481.73,1234.57,439.05,513.7,486.16,1319.15,522.82,311.57,437.8
1998_8,457.81,684.46,439.43,271.29,306.8,269.7,270.19,648.86,1250.51,458.84,47.74,1126.14,315.11,456.22,308.51,442.76,307.89,505.69,476.95,533.03,270.24,271.22,440.07,382.13,441.81,14.46,319.65,307.04,269.75,447.75,443.38,2746.11,inf,438.49,442.1,758.46,464.82,277.11,438.4,778.37,508.8,437.27,438.7,603.99,362.16,16.46,306.31,5231.94,272.52,362.04,305.97,307.53,437.95,446.09,481.58,305.65,10.88,490.26,305.91,438.46,493.0,446.73,206.83,495.74,550.4,341.49,472.35,342.13,306.22,542.52,437.36,638.43,280.51,313.09,311.06,270.93,300.19,334.2,360.96,340.36,456.91,1960.66,553.62,307.6,316.4,271.4,270.43,316.29,384.08,310.2,454.63,486.51,442.35,511.3,437.57,550.33,269.79,312.74,207.77,21152.52,438.69,309.77,270.13,430.71,437.84,494.7,439.83,270.29,751.6,5495.87,270.72,270.4,66.6,439.06,778.33,271.5,271.92,315.0,270.33,343.84,359.53,464.78,271.12,277.91,438.36,319.33,270.81,495.19,538.61,575.72,367.32,306.33,475.4,635.95,280.84,269.57,582.85,468.35,439.42,4575.88,311.3,274.91,270.2,303.53,464.56,249.31,390.72,272.59,308.0,438.29,306.39,270.47,553.07,26646.69,487.06,471.19,678.52,439.09,516.79,269.75,513.34,269.62,307.71,513.97,483.39,317.73,423.85,308.66,1109.74,307.29,379.59,493.64,481.36,1233.61,438.74,513.19,485.71,1317.14,522.18,316.23,437.55
1998_9,456.85,683.36,439.05,270.79,311.14,269.18,269.63,647.67,1248.3,458.37,47.67,1144.64,319.62,455.78,307.9,442.25,312.28,504.99,476.29,532.29,269.73,270.71,439.69,386.6,441.59,14.47,323.62,311.43,269.19,447.28,442.82,2721.2,inf,438.11,441.67,755.9,464.37,276.57,438.01,777.21,507.97,436.87,438.35,602.3,367.01,16.47,310.73,5221.14,272.04,367.08,310.37,311.92,437.51,445.69,481.04,310.05,10.9,489.67,310.19,438.09,492.43,446.31,206.46,495.23,549.57,340.66,471.88,346.89,310.57,541.86,436.92,637.52,279.96,312.6,315.36,270.39,299.68,338.06,360.4,339.45,456.43,1957.47,552.56,311.76,320.92,270.93,269.95,320.81,383.63,314.63,454.19,485.95,441.93,518.4,437.2,549.04,269.3,317.19,208.74,21106.18,438.06,314.21,269.65,436.69,437.44,494.15,439.4,269.81,750.03,5481.38,270.19,269.94,67.39,438.69,787.26,270.98,271.42,319.45,269.83,348.57,364.58,464.01,270.6,277.38,438.03,323.89,270.34,494.56,537.92,575.02,369.24,310.72,474.91,635.11,280.31,269.04,581.96,467.85,439.02,4562.65,315.66,274.4,269.71,302.91,464.1,248.98,392.5,272.09,312.43,437.95,310.78,269.95,552.43,27011.1,486.51,477.97,677.51,438.7,516.1,269.23,512.75,269.12,312.12,513.15,482.62,322.26,423.79,313.08,1125.7,311.69,381.81,493.03,480.86,1232.46,438.31,512.64,485.14,1314.59,521.42,320.76,436.87
1998_10,455.73,682.04,438.6,270.21,315.35,268.59,268.95,646.41,1245.89,457.81,47.59,1161.78,323.97,455.25,307.17,441.8,316.51,504.16,475.58,531.47,269.16,270.16,439.16,390.96,441.23,14.48,327.41,315.63,268.63,446.58,442.32,2695.85,inf,437.6,441.18,753.14,463.78,275.96,437.49,775.99,507.01,436.35,437.78,600.61,371.58,16.48,314.88,5209.66,271.44,371.89,314.59,316.15,437.05,445.16,480.44,314.25,10.92,489.1,314.42,437.62,491.7,445.78,206.0,494.59,548.55,339.68,471.21,351.43,314.8,541.03,436.43,636.46,279.36,312.04,319.55,269.82,299.1,341.76,359.81,338.45,455.92,1953.88,551.34,316.06,325.2,270.33,269.36,325.12,383.11,318.87,453.64,485.3,441.42,525.14,436.76,547.69,268.73,321.44,209.59,21058.19,437.74,318.45,269.06,442.33,436.99,493.44,438.77,269.23,748.37,5464.93,269.61,269.33,68.14,438.19,795.72,270.41,270.78,323.72,269.23,353.09,369.26,463.87,269.99,276.78,437.59,328.22,269.74,493.88,537.05,574.13,371.49,314.91,474.25,634.16,279.71,268.46,580.92,467.27,438.53,4548.31,319.85,273.8,269.12,302.18,463.57,248.58,394.12,271.46,316.64,437.44,314.98,269.4,551.63,27320.24,485.85,483.88,676.39,438.19,515.33,268.68,512.08,268.55,316.34,512.18,481.81,326.6,423.94,317.3,1141.28,315.88,384.02,492.37,480.27,1230.86,437.71,511.85,484.51,1311.85,520.57,325.03,436.54
