Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,27,28,29
1999_5,468.85,373.16,353.76,425.57,330.1,527.9,276.83,358.43,323.55,631.07,483.58,331.05,433.77,474.98,426.57,346.46,261.62,432.23,273.07,258.51,628.17,264.15,426.8,327.68,330.34,232.89,319.98
1999_6,466.41,372.13,353.18,422.92,330.12,524.97,275.25,357.76,323.53,627.36,480.69,331.04,431.69,472.3,424.51,346.39,260.06,429.99,271.42,258.27,623.35,262.59,424.63,327.69,330.34,232.68,319.73
1999_7,463.84,371.09,352.68,420.88,330.21,522.12,273.78,357.21,323.65,623.72,477.85,331.12,429.48,469.77,422.34,346.51,258.7,427.82,269.96,258.13,618.49,261.18,422.57,327.79,330.41,232.58,319.44
1999_8,461.3,370.03,352.02,418.63,330.14,519.08,272.19,356.44,323.57,620.06,475.09,331.03,427.13,467.11,420.05,346.4,257.2,425.47,268.43,257.85,614.5,259.65,420.22,327.7,330.33,232.31,318.95
1999_9,458.83,369.11,351.5,416.47,330.22,516.24,270.77,355.84,323.69,616.58,472.31,331.13,425.0,464.58,417.88,346.49,255.79,423.25,267.01,257.66,610.14,258.24,418.11,327.81,330.43,232.21,318.72
1999_10,456.26,367.92,350.86,414.2,330.15,513.21,269.17,355.13,323.64,612.87,469.43,331.12,422.65,461.9,415.57,346.41,254.27,420.9,265.45,257.38,605.61,256.72,415.77,327.74,330.43,232.02,318.27
1999_11,453.58,366.88,350.24,411.85,330.11,510.16,267.56,354.41,323.64,609.07,466.5,331.08,420.24,459.24,413.27,346.38,252.73,418.56,263.88,257.12,601.18,255.17,413.47,327.73,330.36,231.78,317.88
1999_12,450.94,365.75,349.55,409.58,330.0,507.09,266.0,353.63,323.52,605.31,463.59,330.95,417.87,456.47,410.95,346.23,251.23,416.19,262.38,256.8,596.5,253.68,411.17,327.63,330.21,231.59,317.47
2000_1,450.84,366.22,350.24,409.68,330.91,506.92,266.67,354.31,324.4,604.99,463.32,331.85,417.89,456.33,410.99,347.2,251.81,416.23,263.05,257.64,595.46,254.17,411.19,328.52,331.09,232.0,318.24
2000_2,450.87,366.83,350.97,409.79,331.89,506.88,267.13,355.06,325.41,604.84,463.17,332.83,418.03,456.37,411.08,348.21,252.36,416.35,263.47,258.5,594.55,254.69,411.31,329.52,332.09,232.43,319.08
2000_3,450.83,367.23,351.68,409.78,332.79,506.78,267.49,355.69,326.33,604.58,462.95,333.77,418.05,456.31,411.12,349.14,252.81,416.33,263.86,259.35,593.55,255.15,411.34,330.47,333.04,232.81,319.95
2000_4,450.64,367.75,352.32,409.74,333.65,506.5,267.72,356.3,327.23,604.12,462.57,334.66,417.95,456.15,411.04,350.07,253.14,416.23,264.17,260.13,592.37,255.51,411.28,331.37,333.91,233.17,320.74
2000_5,450.17,367.85,352.73,409.37,334.38,505.89,267.94,356.68,327.9,603.27,461.89,335.37,417.55,455.62,410.75,350.76,253.42,415.94,264.41,260.78,590.76,255.8,410.94,332.01,334.64,233.38,321.32
2000_6,449.73,368.15,353.15,409.13,335.06,505.28,268.17,357.06,328.56,602.44,461.29,336.02,417.23,455.15,410.45,351.47,253.72,415.64,264.69,261.44,589.3,256.1,410.67,332.66,335.3,233.61,321.93
2000_7,449.37,368.44,353.62,408.9,335.79,504.84,268.47,357.52,329.27,601.78,460.78,336.76,417.01,454.8,410.15,352.21,254.03,415.35,264.99,262.11,587.93,256.41,410.41,333.37,336.03,233.86,322.55
2000_8,449.0,368.66,354.03,408.65,336.47,504.33,268.74,357.9,329.99,601.07,460.22,337.45,416.73,454.37,409.88,352.89,254.34,415.05,265.29,262.75,586.57,256.71,410.12,334.09,336.73,234.08,323.15
2000_9,448.45,368.82,354.36,408.27,337.07,503.64,268.92,358.19,330.61,600.16,459.48,338.06,416.29,453.81,409.48,353.53,254.61,414.62,265.52,263.34,584.99,256.94,409.71,334.7,337.35,234.24,323.7
2000_10,447.87,368.85,354.66,407.78,337.63,502.9,268.98,358.47,331.12,599.15,458.71,338.63,415.8,453.16,409.07,354.12,254.75,414.17,265.64,263.82,583.29,257.09,409.28,335.23,337.89,234.29,324.13
2000_11,447.29,368.91,354.93,407.35,338.12,502.17,269.18,358.7,331.64,598.2,457.95,339.11,415.32,452.52,408.58,354.64,254.98,413.66,265.86,264.31,581.64,257.32,408.82,335.77,338.32,234.41,324.59
