Unnamed: 0,0,1,2,3,4,6,7
2005_11,442.81,513.01,562.74,356.45,593.52,462.29,313.73
2005_12,445.88,517.73,567.82,359.97,598.62,465.8,316.7
2006_1,448.78,527.81,579.34,363.49,610.61,470.34,319.41
2006_2,452.13,537.9,591.36,366.92,622.77,475.35,322.28
2006_3,455.14,547.76,602.93,370.12,634.61,480.03,325.13
2006_4,458.07,557.63,614.3,373.81,646.1,484.5,327.7
2006_5,460.8,567.21,625.51,376.86,657.59,488.9,330.3
2006_6,463.66,576.96,636.85,380.23,669.22,493.4,332.98
2006_7,466.35,586.49,648.01,383.47,680.61,497.71,335.54
2006_8,469.11,596.15,659.28,386.78,692.05,502.15,338.2
2006_9,471.75,605.62,670.35,389.99,703.36,506.37,340.67
2006_10,474.3,615.02,681.2,393.2,714.46,510.54,343.16
2006_11,476.78,624.25,692.07,396.24,725.48,514.53,345.57
2006_12,479.26,633.53,702.85,399.38,736.42,518.59,348.01
2007_1,485.7,643.63,713.56,404.92,747.96,525.87,352.85
2007_2,491.48,652.66,723.69,409.75,756.62,532.44,357.07
2007_3,496.24,660.33,732.81,414.74,766.75,538.08,360.56
2007_4,502.02,669.38,742.96,419.81,776.98,544.66,364.8
2007_5,507.62,678.13,752.69,424.68,786.82,551.06,368.89
2007_6,513.21,686.84,762.44,429.67,796.76,557.32,372.95
2007_7,518.92,695.86,772.43,434.78,806.82,563.9,377.17
2007_8,524.64,704.6,782.29,439.8,816.76,570.3,381.26
2007_9,530.37,713.63,792.45,444.88,827.01,576.86,385.43
2007_10,536.0,722.48,802.24,449.97,836.88,583.24,389.54
2007_11,541.28,730.99,811.75,454.82,846.61,589.39,393.46
2007_12,546.9,739.72,821.42,459.84,856.16,595.73,397.52
2008_1,555.7,747.77,829.98,466.43,864.84,604.29,403.36
2008_2,565.07,755.71,838.41,472.8,873.36,613.64,409.85
2008_3,573.58,763.57,846.96,478.84,881.91,622.13,415.32
2008_4,582.34,771.27,855.18,484.86,890.05,630.71,421.17
2008_5,591.01,778.79,863.18,490.91,898.17,639.12,426.87
2008_6,599.67,786.27,871.15,496.91,906.03,647.57,432.59
2008_7,608.33,793.73,879.19,502.96,914.07,656.02,438.33
2008_8,617.08,801.52,887.45,509.1,922.39,664.66,444.1
2008_9,625.7,809.32,895.47,515.32,930.46,673.06,449.83
2008_10,634.36,816.89,903.59,521.37,938.47,681.62,455.56
2008_11,642.89,824.05,911.45,527.37,946.24,689.9,461.16
2008_12,652.38,832.92,920.27,533.9,955.78,699.14,467.43
2009_1,651.66,837.96,924.3,547.11,959.11,699.59,473.2
