Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,34,36,38,39,41,42,43,44,45,47,48,49,50,52,53,54,56,57,58,60,61,62,63,64,65,66,67,68,69,70,71,72,73,75,77,78,79,80,82,83,85,86,87,88,89,92,93,94,95,96,97,98,99,100,101,102,103,104,105,107,108,109,110,111,112,113,114,115,117,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,137,138,139,140,141,142,143,144,146,147,148,149,150,152,153,154,155,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,181,182,184,185,186,187,188,189,190,191,192,194,195,197,198,199
1998_7,529.39,301.5,308.83,270.17,401.19,587.75,348.47,463.65,307.27,526.32,397.98,285.43,616.42,438.82,304.21,273.45,309.43,226.39,271.7,459.22,1521.16,1423.91,270.87,699.51,550.78,460.38,438.33,442.59,440.41,270.43,540.76,321.98,423.14,374.86,307.61,509.27,602.89,302.07,297.86,497.45,276.58,437.58,274.56,473.41,302.08,454.92,440.71,270.75,539.45,601.4,454.71,311.7,270.66,304.57,510.39,561.36,695.05,332.89,458.74,549.49,440.81,440.86,271.3,435.71,560.22,438.39,301.61,276.01,301.12,440.01,321.41,488.4,441.1,304.81,318.83,454.2,275.14,301.46,329.26,462.42,510.54,36.9,10312.12,407.39,839.27,271.05,460.25,316.21,302.84,270.49,8461.49,463.46,438.2,270.72,270.09,598.58,1243.98,281.18,1238205.55,270.72,464.95,275.46,270.78,2000.56,438.3,437.84,438.54,722.1,1197.87,610.18,284.51,1904.52,430.21,307.21,308.31,330.14,438.18,300.82,903.06,466.36,460.39,343.22,301.85,439.23,984.9,38.93,474.91,285.7,269.97,270.53,311.81,567.13,291.07,336.03,435.07,467.11,440.28,520.84,495.56,277.03,275.87,505.18,313.71,500.56,438.91,485.99,271.14,574.06,270.17,270.8,270.98,439.21,379.3,301.13,473.82,475.95,346.98,490.87,315.59,198.61,270.98,438.01,437.74,438.33,5031.83,453323.69,308.5,539.99,877.44,1057.68,476.79,1496.44,325.7,271.04
1998_8,528.74,306.02,313.42,269.66,400.74,586.91,348.03,463.3,311.89,525.76,399.2,284.9,614.79,438.52,303.72,272.97,314.06,226.56,271.19,458.84,1518.76,1421.99,270.39,698.79,550.07,459.95,438.02,442.27,440.11,269.92,540.17,326.76,424.03,376.79,312.19,508.68,601.88,306.61,297.38,496.94,276.12,437.29,274.08,473.02,306.54,454.54,440.38,270.27,538.4,600.78,454.4,316.35,270.18,309.14,509.86,560.82,694.13,336.6,458.36,548.85,440.51,440.5,270.76,435.32,559.66,438.12,306.15,275.52,305.65,439.64,320.63,487.93,440.77,309.38,323.58,453.82,274.64,305.51,334.13,462.11,510.04,36.85,10293.47,407.04,848.78,270.55,459.92,320.31,307.43,269.98,8568.95,463.07,437.89,270.23,269.58,597.65,1241.32,280.66,1240372.97,270.22,464.57,274.96,270.29,1995.72,438.05,437.56,438.26,721.25,1188.11,609.43,284.03,1899.58,436.49,311.81,312.89,329.67,437.91,300.13,901.73,465.97,466.98,348.3,306.39,438.85,1001.36,38.9,474.52,285.13,269.49,269.99,316.53,566.3,290.6,340.99,436.37,466.73,439.99,520.31,494.91,276.53,275.36,504.77,318.4,500.2,438.61,485.37,270.67,573.38,269.65,270.26,270.5,438.84,381.36,305.61,473.36,475.57,352.11,490.21,320.31,199.62,270.49,437.67,437.52,438.06,5022.94,458307.44,313.18,547.27,873.88,1056.05,476.4,1493.44,330.62,270.55
1998_9,528.1,310.2,317.92,269.13,400.33,586.0,347.53,462.88,316.34,525.04,400.23,284.38,613.14,438.08,303.22,272.47,318.54,226.63,270.68,458.39,1515.81,1419.58,269.91,697.71,549.28,459.39,437.66,441.7,439.74,269.44,539.41,331.42,424.76,378.32,316.65,508.1,600.87,311.02,296.85,496.34,275.6,436.88,273.54,472.47,310.91,454.08,439.99,269.74,537.19,599.96,453.97,320.84,269.65,313.5,509.22,560.11,693.11,340.16,457.88,548.01,440.13,440.15,270.2,434.91,558.85,437.43,310.53,275.0,310.07,439.3,319.91,487.37,440.42,313.81,328.09,453.38,274.15,309.4,338.82,461.66,509.37,36.78,10271.57,406.6,857.84,270.04,459.41,324.28,311.59,269.48,8671.96,462.62,437.43,269.74,269.06,596.9,1238.19,280.08,1242528.38,269.66,464.09,274.47,269.81,1990.87,437.62,437.14,437.86,720.19,1178.59,608.66,283.49,1894.6,442.51,316.28,317.36,329.2,437.3,299.44,900.12,465.51,473.41,353.2,310.76,438.47,1017.66,38.86,473.96,284.6,268.98,269.5,321.0,565.36,290.1,345.86,437.59,466.25,439.62,519.62,494.21,275.99,274.81,504.22,322.94,499.62,438.23,484.64,270.19,572.65,269.14,269.78,269.99,438.49,383.16,309.94,472.82,475.08,357.04,489.37,324.87,200.56,269.99,437.28,436.77,437.71,5012.45,463113.18,317.66,554.5,870.07,1054.18,475.86,1490.34,335.29,270.01
1998_10,527.31,314.52,322.27,268.57,399.82,584.91,346.95,462.28,320.58,524.25,401.34,283.75,611.34,437.53,302.65,271.85,322.82,226.62,270.12,457.84,1512.61,1416.92,269.31,696.55,548.44,458.78,437.09,441.26,439.23,268.85,538.53,335.86,425.36,380.21,320.87,507.41,599.71,315.22,296.27,495.74,274.99,436.36,272.91,471.88,315.13,453.54,439.51,269.18,535.96,599.05,453.42,325.14,269.1,317.77,508.42,559.31,691.92,343.54,457.34,547.17,439.58,439.66,269.62,434.45,557.95,437.11,314.73,274.4,314.26,438.85,319.01,486.69,439.87,318.04,332.45,452.73,273.53,313.09,343.26,461.09,508.62,36.71,10248.59,406.09,866.41,269.48,458.86,328.06,315.89,268.88,8768.51,462.02,436.99,269.16,268.5,595.99,1234.83,279.49,1244090.68,269.0,463.48,273.85,269.22,1985.44,437.18,436.68,437.34,718.98,1168.82,607.68,282.87,1889.11,448.15,320.54,321.65,328.59,436.96,298.63,898.26,464.94,479.4,357.81,314.94,438.0,1033.07,38.81,473.4,283.93,268.41,268.89,325.25,564.24,289.51,350.52,438.55,465.7,439.09,518.84,493.37,275.38,274.23,503.55,327.27,498.88,437.74,483.87,269.58,571.74,268.56,269.17,269.42,438.03,385.04,314.14,472.19,474.46,361.67,488.5,329.23,201.33,269.38,436.85,436.5,437.28,5001.46,467782.33,321.86,561.17,866.17,1052.1,475.25,1486.77,339.67,269.45
1998_11,526.45,318.61,326.41,267.96,399.22,583.85,346.32,461.67,324.7,523.41,402.32,283.14,609.58,437.17,302.06,271.28,326.96,226.58,269.5,457.25,1509.57,1414.31,268.72,695.46,547.59,458.18,436.6,440.83,438.67,268.26,537.69,340.17,425.9,381.86,324.94,506.79,598.55,319.29,295.65,494.99,274.4,435.79,272.34,471.3,319.18,452.97,438.96,268.59,534.57,598.13,452.82,329.31,268.5,321.89,507.7,558.48,690.75,346.81,456.77,546.21,439.05,439.15,269.01,433.87,557.18,436.76,318.8,273.78,318.3,438.31,318.15,486.01,439.33,322.13,336.69,452.35,272.9,316.79,347.57,460.52,507.9,36.64,10225.12,405.57,874.76,268.86,458.28,331.72,319.96,268.32,8861.68,461.42,436.43,268.55,267.89,595.12,1231.49,278.83,1245600.68,268.47,462.9,273.19,268.65,1979.97,436.62,436.16,436.83,717.78,1159.12,606.7,282.3,1883.49,453.72,324.67,325.78,328.02,436.46,297.83,896.53,464.32,485.26,362.34,318.98,437.37,1048.52,38.77,472.77,283.25,267.87,268.33,329.4,563.1,288.96,355.05,439.4,465.15,438.55,518.08,492.49,274.75,273.61,502.98,331.47,498.07,437.22,483.0,268.98,570.87,267.96,268.6,268.82,437.4,386.83,318.22,471.55,473.86,366.28,487.56,333.45,202.11,268.83,436.29,435.92,436.78,4990.24,472308.06,325.97,567.77,862.18,1050.09,474.61,1483.13,343.99,268.84
1998_12,525.3,322.43,330.31,267.29,398.46,582.4,345.64,460.83,328.58,522.27,403.05,282.62,607.41,436.37,301.33,270.66,330.86,226.5,268.81,456.38,1505.45,1410.8,268.07,693.84,546.4,457.26,435.88,440.06,437.91,267.64,536.49,344.25,426.24,383.13,328.84,505.75,597.03,323.11,294.94,493.96,273.73,435.18,271.6,470.35,323.13,452.2,438.24,267.93,533.02,596.85,452.03,333.3,267.83,325.71,506.58,557.35,689.15,349.87,455.89,544.98,438.28,438.41,268.36,433.24,555.97,435.91,322.61,273.14,322.12,437.61,317.06,485.01,438.65,325.98,340.71,451.47,272.18,320.15,351.63,459.67,506.82,36.54,10195.84,404.82,882.37,268.17,457.45,335.19,323.8,267.57,8947.99,460.54,435.78,267.89,267.19,593.96,1227.41,278.07,1246157.28,267.73,462.08,272.55,267.99,1973.1,436.04,435.57,436.05,716.13,1148.81,605.36,281.63,1876.74,458.95,328.49,329.69,327.19,435.74,296.93,894.21,463.44,490.76,366.54,322.89,436.79,1063.18,38.7,471.87,282.44,267.15,267.58,333.33,561.64,288.22,359.28,440.05,464.31,437.78,516.97,491.4,274.04,272.91,502.03,335.46,497.04,436.52,481.91,268.28,569.61,267.27,267.85,268.16,436.77,388.24,322.14,470.63,472.95,370.54,486.38,337.46,202.78,268.06,435.63,435.36,436.17,4975.83,476434.18,329.89,574.0,857.82,1047.38,473.68,1478.68,348.04,268.13
1999_1,522.75,322.58,330.45,265.98,396.65,579.48,344.0,458.75,328.72,519.76,401.74,281.12,603.7,434.39,299.88,269.49,331.05,226.66,267.52,454.38,1497.37,1403.53,266.88,690.46,543.77,455.14,434.02,438.14,435.99,266.51,533.91,344.39,424.75,382.15,329.04,503.35,593.99,323.21,293.53,491.62,272.41,433.26,270.3,468.18,323.34,450.19,436.33,266.56,529.92,594.01,450.01,333.44,266.5,325.91,504.22,554.74,685.72,349.66,453.88,542.27,436.34,436.58,267.08,431.23,553.32,433.97,322.79,271.85,322.26,435.68,315.42,482.76,436.78,326.15,340.87,449.4,270.89,320.18,351.72,457.62,504.44,36.35,10139.17,403.02,881.43,266.85,455.38,335.19,323.98,266.31,8932.41,458.47,433.82,266.8,265.91,590.99,1220.17,276.72,1241420.4,266.46,459.99,271.35,266.84,1962.96,434.11,433.64,434.17,712.6,1136.66,602.49,280.26,1866.7,459.05,328.61,329.84,325.64,433.82,295.4,889.46,461.36,490.8,366.72,323.01,434.91,1065.99,38.52,469.68,281.07,266.0,266.32,333.51,558.73,286.88,359.47,438.61,462.21,435.86,514.5,488.98,272.71,271.58,499.74,335.63,494.75,434.59,479.45,267.04,566.88,265.99,266.59,266.87,434.85,387.34,322.33,468.46,470.85,370.55,483.89,337.62,202.45,266.79,433.67,433.35,434.24,4948.37,476424.54,330.0,573.62,851.21,1041.84,471.54,1471.39,348.25,266.88
1999_2,520.05,322.78,330.53,264.66,394.78,576.36,342.38,456.62,328.88,517.04,400.45,279.73,599.92,432.45,298.48,268.09,331.11,226.85,266.23,452.22,1489.04,1395.97,265.76,686.96,540.98,452.95,431.97,436.1,434.02,265.15,531.15,344.46,423.1,381.16,329.12,501.02,590.74,323.4,292.06,489.16,271.09,431.23,269.11,465.9,323.42,448.06,434.31,265.46,526.86,591.03,447.95,333.53,265.41,325.99,501.68,551.91,682.16,349.43,451.71,539.42,434.35,434.58,265.75,429.32,550.55,432.04,322.91,270.5,322.43,433.67,313.7,480.36,434.72,326.27,340.94,447.38,269.57,320.19,351.79,455.5,501.86,36.15,10079.63,401.15,880.08,265.62,453.2,335.11,324.18,264.99,8917.73,456.31,431.79,265.62,264.6,588.08,1212.73,275.31,1235864.34,265.17,457.74,270.04,265.56,1951.58,432.03,431.57,432.17,708.85,1124.13,599.42,278.85,1855.47,458.96,328.77,329.91,323.97,431.82,293.79,884.66,459.09,490.58,366.7,323.18,432.88,1068.54,38.34,467.37,279.61,264.8,265.06,333.56,555.73,285.46,359.59,437.04,459.97,433.88,511.91,486.46,271.48,270.28,497.35,335.72,492.4,432.6,477.0,265.85,564.03,264.66,265.43,265.88,432.93,386.32,322.45,466.14,468.59,370.74,481.35,337.69,202.12,265.65,431.72,431.42,432.25,4919.64,476382.8,330.18,573.1,844.57,1036.21,469.21,1463.67,348.27,265.6
1999_3,517.34,323.18,330.61,263.16,392.49,573.37,340.72,454.45,328.85,514.43,399.56,278.09,596.14,430.78,296.66,266.35,331.23,226.96,264.65,450.11,1480.62,1388.37,263.95,683.27,538.27,450.72,429.98,434.68,432.01,263.49,528.5,344.59,421.17,380.63,329.07,498.48,587.53,323.54,290.45,486.67,269.53,429.74,267.4,463.68,323.54,445.84,432.31,263.69,523.8,588.0,445.87,333.56,263.64,326.1,499.23,549.11,678.6,349.16,449.64,536.64,432.4,432.44,264.2,427.78,547.67,430.46,322.97,268.82,322.54,431.26,311.92,478.04,432.61,326.29,340.89,445.68,267.94,320.16,351.68,453.35,499.33,35.95,10021.24,399.17,878.8,263.95,450.95,334.92,324.11,263.6,8900.03,454.19,429.89,263.85,263.04,585.01,1205.41,273.67,1229485.73,263.78,455.55,268.26,263.74,1940.65,429.95,429.36,430.16,705.17,1111.95,596.36,277.29,1841.54,458.76,328.93,330.03,322.27,430.14,292.04,879.73,456.73,490.04,366.44,323.43,430.9,1071.12,38.16,465.13,277.96,262.96,263.47,333.57,552.75,283.86,359.69,435.25,457.7,431.84,509.37,483.93,269.68,268.6,494.95,335.82,489.96,430.59,474.47,264.16,561.15,263.1,263.82,263.97,430.93,385.76,322.55,463.82,466.41,370.76,478.74,337.69,201.73,264.06,429.8,430.08,430.24,4891.39,474725.0,330.18,572.45,837.89,1030.43,466.92,1453.04,348.08,264.21
1999_4,514.52,322.84,330.79,261.96,390.71,570.16,338.94,452.2,329.19,511.71,397.53,276.72,592.17,428.13,295.21,265.1,331.44,227.11,263.33,447.64,1471.79,1380.45,262.65,679.35,535.28,448.34,427.91,431.77,430.0,262.19,525.55,344.8,419.94,378.94,329.14,495.95,584.22,323.68,289.01,484.1,268.17,426.93,266.08,461.0,323.65,443.57,430.19,262.34,520.7,584.81,443.67,333.76,262.29,326.28,496.32,546.31,674.85,348.86,447.23,533.7,430.26,430.37,263.01,425.04,544.76,427.7,323.27,267.49,322.61,429.25,310.17,475.34,430.54,326.6,341.19,442.81,266.7,320.01,351.88,451.13,496.63,35.75,9960.98,397.28,877.32,262.65,448.7,334.99,324.25,262.28,8883.2,451.95,427.48,262.41,261.83,581.88,1197.76,272.4,1225441.55,262.39,452.86,266.89,262.56,1928.83,427.93,427.4,428.24,701.24,1099.49,593.27,275.94,1833.54,458.92,329.03,330.15,320.63,427.5,290.42,874.63,454.46,490.38,366.79,323.17,428.65,1074.07,37.96,462.76,276.68,261.79,262.28,333.86,549.74,282.58,359.97,433.95,455.48,429.8,506.51,481.32,268.4,267.32,492.46,335.75,487.52,428.49,471.88,262.89,558.14,261.86,262.53,262.66,428.72,384.1,322.62,461.46,464.05,370.82,476.08,338.02,201.36,262.69,427.38,427.06,428.16,4861.0,476105.56,330.35,572.42,831.26,1024.4,464.44,1447.91,348.52,262.61
1999_5,511.88,322.86,330.85,260.6,388.5,566.6,337.56,449.88,329.14,508.99,396.26,275.29,588.3,426.52,293.81,263.76,331.44,227.25,262.08,445.16,1463.25,1372.7,261.33,675.86,532.52,446.09,425.54,429.74,427.75,260.9,522.7,344.75,417.84,377.74,329.26,493.47,580.91,323.75,287.38,481.36,266.98,425.27,264.72,458.96,323.71,441.05,427.76,261.13,517.54,581.7,441.32,333.78,261.04,326.3,493.49,543.49,671.17,348.44,444.71,530.47,427.83,427.9,261.63,423.66,541.8,425.56,323.26,266.17,322.67,427.05,308.4,472.87,428.14,326.58,341.13,440.75,265.33,320.05,351.83,448.79,493.97,35.54,9900.05,395.38,876.21,261.44,446.34,334.78,324.21,260.93,8865.66,449.36,425.63,261.17,260.51,578.85,1189.36,271.02,1220409.6,261.08,450.55,265.66,261.22,1918.86,425.68,425.27,425.89,697.49,1087.83,589.93,274.53,1822.9,458.64,329.07,330.21,318.91,425.53,288.96,869.67,451.99,489.92,366.52,323.32,426.3,1076.0,37.77,460.25,275.24,260.43,260.94,333.83,546.52,281.11,359.87,431.95,453.23,427.61,503.94,478.73,267.03,265.88,489.91,335.96,484.85,426.28,469.39,261.58,555.12,260.57,261.19,261.41,426.29,383.01,322.69,459.06,461.37,370.81,473.46,337.98,200.96,261.4,425.75,425.05,425.99,4832.62,476326.47,330.41,571.7,824.69,1018.25,461.89,1440.43,348.45,261.48
1999_6,508.97,323.0,330.85,259.1,386.69,563.43,335.16,447.46,329.12,506.02,394.64,273.65,584.19,423.73,292.14,262.21,331.39,227.29,260.5,443.08,1454.06,1364.26,259.66,671.75,529.43,443.65,423.51,427.45,425.47,259.34,519.74,344.72,416.28,376.67,329.36,490.78,577.36,323.72,285.92,478.96,265.35,422.65,263.14,456.37,323.74,439.11,425.77,259.62,514.01,578.42,439.02,333.8,259.57,326.28,491.07,540.27,667.22,348.03,442.65,527.71,425.79,425.83,260.18,420.58,538.84,423.4,323.23,264.58,322.72,425.03,306.41,470.37,426.18,326.57,341.07,438.45,263.75,319.87,351.7,446.42,491.27,35.32,9835.32,393.24,874.57,259.9,444.01,334.59,324.39,259.39,8844.81,447.13,423.29,259.49,259.03,575.51,1181.67,269.39,1214293.12,259.56,448.51,264.04,259.67,1906.33,423.61,423.18,423.7,693.36,1075.37,586.56,272.94,1811.29,458.53,329.05,330.23,316.99,423.26,287.14,864.31,449.83,489.67,366.57,323.47,424.31,1078.19,37.57,457.86,273.58,258.95,259.37,333.75,543.14,279.51,359.93,430.32,450.71,425.32,501.1,475.89,265.47,264.39,487.37,335.87,482.15,424.07,466.66,260.02,552.0,259.1,259.62,259.82,424.19,381.95,322.74,456.52,459.08,370.68,470.64,337.91,200.52,259.83,423.04,422.8,423.83,4801.23,476004.97,330.39,570.97,817.46,1012.46,459.61,1431.78,348.35,259.88
1999_7,506.06,323.02,330.92,257.71,384.64,560.25,333.52,445.23,329.19,503.1,393.19,272.11,580.21,421.71,290.57,260.75,331.48,227.43,259.12,440.77,1445.08,1356.16,258.34,667.96,526.49,441.09,421.39,425.31,423.33,257.94,516.83,344.77,414.58,375.44,329.46,488.28,573.99,323.83,284.32,476.26,263.95,420.43,261.74,453.92,323.85,436.77,423.62,258.25,510.32,575.14,436.39,333.9,258.1,326.39,488.43,537.35,663.45,347.74,440.37,524.57,423.7,423.67,258.74,418.66,535.86,421.25,323.33,263.07,322.85,422.88,304.6,467.88,424.0,326.66,341.13,436.24,262.32,319.87,351.73,444.17,488.52,35.11,9772.45,391.19,873.15,258.5,441.64,334.47,324.4,258.0,8826.86,444.85,421.26,258.21,257.63,572.18,1173.95,267.87,1208874.57,258.24,446.11,262.62,258.26,1895.08,421.4,420.99,421.56,689.25,1063.6,583.36,271.44,1800.13,458.35,329.17,330.3,315.26,420.86,285.46,859.11,447.37,489.5,366.55,323.57,422.22,1080.66,37.37,455.36,272.07,257.56,258.04,333.84,539.82,277.98,360.02,428.65,448.29,423.19,498.24,473.27,263.97,262.92,484.74,335.95,479.16,421.99,463.95,258.63,548.98,257.72,258.33,258.41,422.2,380.82,322.83,453.99,456.74,370.73,467.91,337.98,200.13,258.49,421.04,420.38,421.75,4770.3,475871.59,330.49,570.49,810.1,1006.33,457.11,1423.77,348.39,258.53
1999_8,503.21,323.01,330.83,256.19,382.47,556.85,331.59,442.7,329.12,500.31,391.46,270.59,576.3,419.45,288.89,259.26,331.38,227.42,257.58,438.34,1436.12,1348.04,256.87,664.08,523.49,438.85,419.08,422.9,421.04,256.44,513.83,344.68,412.59,374.24,329.4,485.42,570.46,323.74,282.71,473.66,262.39,418.33,260.19,451.46,323.83,434.37,421.33,256.75,507.53,571.83,434.42,333.81,256.61,326.3,485.62,534.37,659.54,347.21,437.92,521.64,421.42,421.4,257.31,416.38,532.82,419.07,323.26,261.57,322.75,420.57,302.59,465.22,421.69,326.58,341.01,433.76,260.77,319.6,351.62,441.7,485.8,34.9,9710.24,389.09,871.32,257.03,439.27,334.2,324.43,256.43,8805.97,442.4,418.91,256.69,256.09,569.02,1165.82,266.31,1203018.16,256.72,443.6,261.04,256.77,1882.72,419.15,418.69,419.28,685.29,1051.36,579.97,269.88,1788.38,458.14,329.1,330.21,313.29,418.76,283.66,853.88,444.94,489.01,366.37,323.52,419.88,1082.56,37.17,452.9,270.41,256.08,256.44,333.76,536.68,276.41,359.86,426.83,445.92,420.91,495.46,470.45,262.43,261.35,482.05,335.83,476.88,419.66,461.37,257.12,545.81,256.18,256.66,256.93,419.89,379.53,322.79,451.51,454.19,370.57,465.2,337.87,199.63,256.96,418.77,418.24,419.43,4740.39,475624.22,330.44,569.66,804.08,1000.25,454.59,1415.37,348.23,257.1
1999_9,500.46,323.14,330.94,254.77,380.56,553.64,329.75,440.37,329.21,497.51,390.29,269.15,572.38,417.27,287.38,257.89,331.49,227.57,256.23,436.07,1427.46,1340.21,255.46,660.53,520.59,436.48,416.96,420.9,418.9,255.06,511.03,344.77,411.02,373.15,329.48,482.88,567.1,323.85,281.22,471.08,260.98,416.18,258.79,449.05,323.91,432.12,419.15,255.38,504.41,568.78,432.12,333.94,255.29,326.41,483.0,531.43,655.83,346.88,435.65,518.7,419.26,419.29,255.82,414.17,529.9,417.01,323.36,260.14,322.9,418.5,300.89,462.77,419.54,326.68,341.05,431.56,259.39,319.54,351.6,439.42,483.14,34.69,9649.67,387.16,870.19,255.62,436.96,334.07,324.5,255.1,8788.66,440.07,416.83,255.34,254.72,565.88,1158.15,264.87,1197749.39,255.27,441.31,259.67,255.41,1871.69,416.95,416.51,417.14,681.48,1039.97,576.74,268.45,1777.35,457.96,329.19,330.29,311.7,416.8,282.05,848.83,442.64,488.91,366.41,323.58,417.75,1085.17,36.98,450.49,268.96,254.68,255.12,333.83,533.49,274.97,359.98,425.17,443.55,418.77,492.76,467.76,260.99,260.04,479.58,335.95,474.29,417.48,458.72,255.74,542.8,254.78,255.36,255.58,417.75,378.46,322.81,449.12,451.8,370.5,462.48,337.97,199.22,255.58,416.59,416.4,417.28,4710.93,475485.28,330.56,569.23,797.47,994.3,452.22,1407.41,348.32,255.68
1999_10,497.61,323.06,330.94,253.29,378.39,550.27,327.96,437.91,329.16,494.63,388.6,267.59,568.39,415.09,285.69,256.42,331.47,227.62,254.7,433.66,1418.53,1331.95,253.96,656.54,517.55,434.02,414.63,418.55,416.6,253.55,507.98,344.68,409.12,371.89,329.28,480.16,563.56,323.81,279.55,468.47,259.43,413.81,257.23,446.57,323.81,429.72,416.83,253.89,501.05,565.44,429.71,333.87,253.8,326.32,480.19,528.45,651.87,346.41,433.22,515.67,416.91,416.98,254.29,411.98,526.81,414.6,323.33,258.65,322.81,416.17,299.0,460.11,417.24,326.65,340.95,429.22,257.86,319.36,351.45,436.98,480.37,34.47,9586.7,385.04,868.44,254.12,434.55,333.82,324.41,253.61,8769.42,437.59,414.36,253.74,253.22,562.69,1150.11,263.29,1191811.07,253.76,438.81,258.12,253.93,1859.73,414.67,414.22,414.86,677.44,1028.2,573.37,266.87,1765.5,457.63,329.16,330.29,309.86,414.38,280.31,843.52,440.15,488.53,366.24,323.49,415.43,1087.11,36.78,448.0,267.35,253.18,253.62,333.78,530.15,273.39,359.96,423.33,441.12,416.46,489.91,464.97,259.53,258.48,476.95,335.87,471.59,415.16,456.0,254.21,539.63,253.27,253.87,254.06,415.46,377.24,322.77,446.61,449.3,370.4,459.66,337.92,198.74,254.06,414.34,414.0,415.0,4680.4,475218.58,330.5,568.56,790.69,988.1,449.66,1398.65,348.2,254.13
1999_11,494.55,323.08,330.91,251.77,376.22,546.85,326.0,435.43,329.12,491.65,387.01,265.95,564.32,412.72,283.94,254.84,331.42,227.63,253.13,431.17,1409.1,1323.52,252.47,652.48,514.39,431.48,412.35,416.27,414.29,252.06,504.92,344.7,407.29,370.66,329.31,477.37,560.02,323.8,277.89,465.65,257.9,411.61,255.67,443.97,323.81,427.3,414.51,252.22,497.74,562.05,427.34,333.83,252.18,326.29,477.37,525.25,647.88,345.96,430.79,512.45,414.61,414.66,252.8,409.45,523.67,412.44,323.32,257.06,322.86,413.77,297.05,457.43,414.93,326.61,340.87,426.72,256.31,319.17,351.28,434.54,477.48,34.25,9521.66,382.88,866.78,252.46,432.03,333.59,324.45,252.09,8747.68,435.13,412.23,252.3,251.7,559.23,1142.07,261.7,1186052.44,252.23,436.33,256.57,252.37,1847.78,412.35,411.91,412.56,673.23,1016.65,569.94,265.28,1754.03,457.37,329.07,330.21,307.99,412.15,278.51,838.07,437.62,488.18,366.09,323.5,413.13,1089.53,36.56,445.4,265.71,251.66,252.09,333.71,526.87,271.78,359.94,421.51,438.57,414.16,486.95,462.2,257.95,256.93,474.17,335.81,468.85,412.88,453.2,252.7,536.4,251.76,252.34,252.5,413.12,376.1,322.74,443.97,446.76,370.24,456.81,337.88,198.27,252.51,411.97,411.82,412.72,4648.78,475036.33,330.39,567.84,784.05,981.72,447.03,1390.36,348.13,252.57
1999_12,491.61,323.06,330.77,250.28,374.05,543.42,324.14,432.91,329.02,488.7,385.56,264.41,560.31,410.46,282.3,253.44,331.27,227.69,251.68,428.71,1399.87,1315.11,251.0,648.46,511.32,428.98,410.03,413.98,411.92,250.61,501.88,344.5,405.41,369.45,329.26,474.6,556.45,323.68,276.22,462.9,256.38,409.26,254.12,441.42,323.71,424.86,412.18,250.83,494.26,558.67,424.89,333.69,250.77,326.23,474.49,522.17,643.87,345.44,428.31,509.33,412.24,412.34,251.28,407.25,520.5,410.1,323.22,255.58,322.74,411.51,295.1,454.74,412.59,326.51,340.75,424.43,254.76,318.96,351.05,432.04,474.65,34.03,9457.71,380.73,865.16,251.08,429.56,333.3,324.41,250.6,8726.72,432.62,409.87,250.82,250.23,555.95,1133.93,260.08,1180184.09,250.73,433.82,255.02,250.87,1835.62,410.08,409.63,410.23,669.13,1005.14,566.48,263.74,1742.1,457.14,328.92,330.07,306.1,409.89,276.75,832.68,435.11,487.73,365.94,323.46,410.83,1091.51,36.36,442.82,264.11,250.15,250.57,333.59,523.45,270.16,359.76,419.64,436.06,411.8,484.07,459.29,256.42,255.39,471.46,335.76,466.01,410.55,450.42,251.19,533.17,250.29,250.81,251.07,410.82,374.89,322.68,441.4,444.15,370.04,453.95,337.75,197.76,250.99,409.69,409.39,410.41,4617.68,474727.59,330.23,567.06,777.13,975.44,444.45,1381.7,348.01,251.03
2000_1,491.38,323.94,331.65,250.81,374.22,543.04,324.41,432.85,329.94,488.48,385.82,265.09,559.45,410.51,282.73,254.13,332.17,228.0,252.2,428.68,1398.54,1314.21,251.81,648.11,511.1,428.89,410.04,413.89,411.92,251.28,501.67,345.43,405.59,369.85,330.1,474.5,556.07,324.58,276.68,462.76,256.85,409.37,254.72,441.34,324.51,424.8,412.19,251.52,493.79,558.46,424.87,334.6,251.49,327.11,474.34,521.99,643.55,346.2,428.29,509.07,412.23,412.33,251.75,407.41,520.29,410.12,324.1,256.26,323.6,411.58,295.47,454.66,412.62,327.42,341.69,424.37,255.26,319.81,351.96,431.99,474.5,34.0,9446.99,380.99,866.51,251.58,429.54,334.15,325.26,251.06,8731.97,432.55,409.91,251.69,250.71,555.71,1132.25,260.58,1181660.49,251.23,433.75,255.76,251.59,1837.63,410.14,409.72,410.24,668.78,1001.41,566.23,264.3,1743.65,458.17,329.82,330.94,306.57,409.88,277.15,832.03,435.04,488.75,366.84,324.31,410.84,1096.72,36.35,442.75,264.52,250.75,251.11,334.48,523.04,270.64,360.72,419.86,436.02,411.79,483.92,459.07,257.09,255.96,471.37,336.61,465.92,410.6,450.26,251.81,532.97,250.75,251.36,251.9,410.86,375.25,323.63,441.31,444.09,370.97,453.71,338.69,198.48,251.53,409.81,409.55,410.5,4612.63,476342.83,331.16,567.95,774.94,974.7,444.37,1383.65,348.91,251.58
