Unnamed: 0,0,1,2,3,4,5,6,7,9,10,11,12,13,14
2004_12,273.74,548.64,405.19,402.3,499.37,326.6,305.85,488.89,399.32,566.48,526.91,398.56,402.82,404.41
2005_1,276.66,553.99,409.4,405.33,504.26,330.22,309.16,493.98,402.36,572.27,532.24,401.72,406.18,407.46
2005_2,279.63,559.52,413.44,408.93,510.03,333.76,312.31,499.23,405.74,578.2,537.64,404.88,409.43,411.01
2005_3,282.96,565.02,418.0,412.43,515.34,337.15,315.71,504.58,409.4,584.1,543.09,408.52,412.99,414.78
2005_4,286.07,570.47,422.24,415.81,520.69,340.58,319.0,509.83,412.77,589.98,548.49,411.91,416.38,418.26
2005_5,289.11,576.01,426.44,419.12,525.94,344.01,322.22,515.01,416.12,595.73,553.8,415.22,419.7,421.58
2005_6,292.06,581.22,430.66,422.33,531.03,347.48,325.41,520.11,419.18,601.42,559.05,418.39,422.86,424.96
2005_7,295.16,586.59,434.87,425.67,536.29,350.97,328.69,525.26,422.51,607.19,564.35,421.77,426.2,428.39
2005_8,298.22,592.07,439.13,429.03,541.59,354.45,331.97,530.53,425.78,613.08,569.73,425.09,429.52,431.83
2005_9,301.19,597.38,443.32,432.28,546.78,357.88,335.16,535.64,429.05,618.78,575.03,428.22,432.79,435.19
2005_10,304.18,602.78,447.56,435.55,552.03,361.35,338.41,540.83,432.31,624.6,580.32,431.36,436.08,438.57
2005_11,307.15,608.0,451.63,438.74,557.15,364.75,341.57,545.86,435.43,630.18,585.53,434.46,439.22,441.83
2005_12,310.01,613.16,455.73,441.81,562.22,368.36,344.8,550.87,438.2,635.76,590.58,437.43,442.11,445.04
2006_1,312.53,625.27,463.02,444.34,573.45,372.17,347.81,562.3,440.76,648.59,602.45,439.84,444.61,448.02
2006_2,315.38,637.47,470.32,447.39,585.45,375.92,350.78,573.8,443.38,661.7,614.47,442.67,447.46,451.61
2006_3,318.16,649.44,477.44,450.07,596.8,379.45,353.68,585.05,446.19,674.37,626.18,445.3,450.05,454.83
2006_4,320.6,660.79,484.6,452.7,608.06,383.47,356.48,596.14,448.64,686.94,637.52,447.66,452.52,457.88
2006_5,323.1,672.58,491.45,455.11,619.09,386.81,359.21,607.12,450.92,699.24,648.92,449.92,454.81,460.81
2006_6,325.66,684.26,498.51,457.65,630.28,390.49,362.06,618.16,453.38,711.79,660.43,452.34,457.24,463.85
2006_7,328.11,695.76,505.35,460.04,641.29,394.06,364.78,629.01,455.5,724.06,671.7,454.62,459.46,466.7
2006_8,330.66,707.29,512.29,462.48,652.37,397.66,367.61,640.02,457.81,736.42,683.03,457.03,461.81,469.68
2006_9,333.03,718.64,519.06,464.82,663.29,401.18,370.24,650.8,460.04,748.64,694.23,459.07,463.97,472.5
2006_10,335.38,729.7,525.84,467.06,673.96,404.7,372.96,661.45,462.23,760.66,705.21,461.15,466.09,475.23
2006_11,337.67,740.92,532.39,469.2,684.73,408.05,375.49,672.04,464.27,772.5,716.13,462.92,468.13,477.81
2006_12,339.95,751.83,539.03,471.3,695.4,411.5,378.08,682.6,465.9,784.35,726.96,465.31,470.23,480.45
2007_1,344.66,763.85,547.4,477.71,706.21,417.2,383.36,693.45,472.46,795.74,738.42,471.29,476.14,486.85
2007_2,348.67,774.16,554.81,483.34,716.24,422.19,388.11,703.35,478.0,806.0,747.06,476.62,481.72,492.72
2007_3,351.92,782.18,561.0,487.87,725.08,427.47,392.37,711.86,482.33,817.12,757.01,481.07,486.5,497.81
2007_4,355.97,792.5,568.43,493.51,735.11,432.79,397.1,721.71,488.07,828.28,767.14,486.62,492.08,503.68
2007_5,359.85,802.33,575.58,498.96,744.74,437.81,401.76,731.33,493.42,838.85,776.9,491.88,497.49,509.37
2007_6,363.69,812.22,582.68,504.39,754.46,443.01,406.36,740.85,498.69,849.57,786.74,497.2,502.84,514.93
2007_7,367.71,822.26,590.12,509.95,764.33,448.31,411.15,750.63,504.23,860.51,796.71,502.69,508.35,520.77
2007_8,371.61,832.37,597.23,515.52,774.13,453.55,415.78,760.28,509.69,871.27,806.56,508.06,513.84,526.47
2007_9,375.55,842.64,604.64,521.08,784.13,458.81,420.56,770.13,515.22,882.33,816.73,513.46,519.39,532.31
2007_10,379.44,852.5,611.87,526.52,793.85,464.12,425.27,779.79,520.5,893.04,826.52,518.67,524.86,538.0
2007_11,383.15,862.14,618.86,531.66,803.26,469.18,429.8,789.05,525.61,903.48,836.16,523.57,529.92,543.53
2007_12,386.97,871.76,626.04,537.05,812.86,474.42,434.46,798.58,530.92,913.94,845.63,529.1,535.45,549.11
2008_1,392.86,880.39,633.44,545.93,821.44,481.12,440.71,806.98,539.93,923.3,854.25,537.57,544.12,557.77
2008_2,399.77,888.87,640.92,555.19,829.91,487.59,446.89,815.27,548.86,932.49,862.7,547.54,553.89,567.24
