Unnamed: 0,0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21
2002_7,405.28,408.54,216.5,345.33,372.95,919.57,340.22,246.31,294.34,615.78,337.68,336.28,278.55,255.78,335.48,420.15,411.71,471.65,436.69,446.37
2002_8,405.24,408.57,216.5,345.71,373.11,917.85,340.69,246.88,294.89,614.47,338.12,336.74,278.97,256.21,335.93,420.18,411.73,471.71,436.7,446.32
2002_9,405.17,408.49,216.41,346.0,373.18,915.58,341.0,247.29,295.22,612.79,338.44,337.08,279.26,256.55,336.21,420.02,411.57,471.46,436.32,445.89
2002_10,405.0,408.32,216.27,346.27,373.16,913.4,341.29,247.66,295.54,611.13,338.76,337.38,279.51,256.86,336.5,419.81,411.4,471.13,435.95,445.48
2002_11,404.74,408.05,216.1,346.43,373.03,910.61,341.45,247.94,295.71,609.24,338.97,337.55,279.66,257.17,336.77,419.45,411.12,470.59,435.36,444.85
2002_12,404.42,407.7,215.88,346.47,372.88,908.01,341.51,248.1,295.76,607.24,338.96,337.69,279.78,257.36,336.72,419.04,410.71,469.92,434.72,444.14
2003_1,407.75,410.98,217.07,348.66,375.67,913.61,343.62,249.63,297.76,610.86,341.12,339.7,281.54,258.83,338.95,422.47,414.18,473.58,438.22,447.8
2003_2,411.87,415.2,218.53,351.54,379.27,920.85,346.28,251.6,300.39,615.63,343.79,342.39,284.0,260.75,341.64,426.69,418.32,478.31,442.32,451.8
2003_3,415.51,418.84,219.83,353.99,382.3,927.19,348.54,252.89,302.49,619.78,346.06,344.69,285.86,262.38,343.91,430.45,422.06,482.27,446.08,455.55
2003_4,419.22,422.53,221.13,356.48,385.4,933.41,350.86,254.53,304.7,623.87,348.39,347.07,287.72,264.0,346.34,434.25,425.65,486.4,449.77,459.27
2003_5,422.78,426.14,222.33,358.87,388.5,939.38,353.13,256.1,306.87,627.77,350.62,349.3,289.8,265.63,348.61,437.92,429.32,490.39,453.45,462.99
2003_6,426.51,429.94,223.65,361.27,391.7,945.96,355.36,257.67,309.09,632.02,352.82,351.57,291.79,267.32,350.9,441.74,432.96,494.52,457.22,466.78
2003_7,429.99,433.38,224.87,363.69,394.65,951.43,357.68,259.11,311.15,635.78,355.12,353.85,293.69,268.84,353.18,445.26,436.63,498.29,460.7,470.27
2003_8,433.65,437.09,226.14,366.11,397.8,957.64,360.0,260.66,313.33,639.82,357.39,356.17,295.62,270.43,355.48,449.03,440.31,502.33,464.38,473.97
2003_9,437.28,440.74,227.32,368.53,400.85,963.7,362.18,262.2,315.5,643.78,359.61,358.41,297.65,272.03,357.73,452.76,443.92,506.37,468.06,477.68
2003_10,440.81,444.27,228.51,370.87,403.79,969.64,364.37,263.72,317.62,647.72,361.77,360.59,299.53,273.58,359.96,456.34,447.51,510.23,471.66,481.29
2003_11,444.01,447.66,229.52,372.91,406.52,974.65,366.19,264.97,319.63,651.11,363.62,362.47,301.28,275.0,361.82,459.92,450.77,514.07,475.23,484.86
2003_12,447.44,450.89,230.63,375.16,409.38,979.93,368.27,266.42,321.47,654.55,365.72,364.58,302.98,276.4,363.97,463.02,454.24,517.44,478.21,487.9
2004_1,451.25,454.78,233.08,378.57,413.07,986.69,371.54,270.16,325.37,659.02,369.03,367.92,306.69,279.95,367.24,467.03,458.11,521.76,482.19,491.92
2004_2,454.7,458.28,235.37,381.7,416.44,992.5,374.7,273.63,328.88,662.81,372.08,370.98,310.14,283.32,370.35,470.58,461.63,525.6,485.74,495.47
2004_3,458.15,461.77,237.65,384.81,419.8,998.05,377.78,276.87,332.43,666.54,375.14,374.1,313.49,286.64,373.37,474.16,465.08,529.4,489.22,498.99
2004_4,461.52,465.08,239.86,387.85,423.0,1003.21,380.81,280.06,335.81,670.14,378.16,377.05,316.69,289.89,376.41,477.55,468.49,533.01,492.52,502.29
2004_5,464.86,468.42,242.05,390.86,426.19,1008.58,383.8,283.36,339.29,673.61,381.12,380.0,320.03,293.17,379.33,480.91,471.83,536.63,495.83,505.62
2004_6,468.13,471.71,244.24,393.84,429.38,1013.63,386.77,286.71,342.72,676.98,384.06,382.92,323.3,296.41,382.3,484.26,475.13,540.22,499.14,508.92
2004_7,471.46,475.05,246.47,396.83,432.6,1018.98,389.77,289.99,346.16,680.53,387.03,385.87,326.6,299.73,385.23,487.67,478.48,543.86,502.51,512.3
2004_8,474.82,478.45,248.68,399.89,435.81,1024.2,392.81,293.37,349.68,684.12,390.04,388.88,329.93,302.94,388.2,491.14,481.9,547.55,505.83,515.67
2004_9,478.15,481.86,250.87,402.91,439.15,1029.67,395.72,296.74,353.19,687.77,392.99,391.85,333.32,306.25,391.12,494.59,485.24,551.29,509.26,519.12
2004_10,481.4,485.1,253.01,405.87,442.26,1034.78,398.68,299.97,356.58,691.18,395.95,394.79,336.54,309.43,394.11,497.9,488.52,554.79,512.53,522.39
