Region Code,annual_ntl_sum
IDN,2333652.0
MYS,1226402.8
CHL,837339.7
BOL,224245.22
PER,610792.06
ARG,3129107.5
GB1,1966.57
CYP,103912.41
IND,14662742.0
CH1,2004.22
IS1,188527.0
LBN,267183.22
ETH,89530.5
SDS,9985.08
SOM,4898.02
KEN,102817.45
MWI,37593.34
TZA,76912.17
SYR,1168365.4
SOL,4522.59
FR1,0.0
SUR,32685.47
GUY,19311.34
KOR,2711590.8
PRK,42071.94
MAR,823547.94
SAH,405.97
CRI,252044.98
NIC,91208.91
COG,69675.79
COD,81902.56
BTN,10966.21
UKR,3045144.2
BLR,933531.8
NAM,70393.15
ZAF,2546468.8
NL1,7296.58
OMN,751048.4
UZB,1268742.1
KA1,10666.06
TJK,174877.98
LTU,337652.97
BRA,8460712.0
URY,177301.19
MNG,77094.67
CZE,1806236.8
DEU,8661844.0
EST,389846.72
LVA,240858.12
SWE,4675297.0
FI1,12652.36
VNM,986912.25
KHM,21976.3
LUX,98303.05
ARE,925178.3
BEL,1586543.5
GEO,116665.16
MKD,152277.62
ALB,116578.43
AZE,333489.12
KOS,74920.6
TUR,3142830.5
ESP,6235380.0
LAO,34544.47
KGZ,197233.9
ARM,84093.51
DN1,13310.78
LBY,1271109.0
TUN,680092.94
ROU,1448658.8
HUN,997789.2
SVK,643917.9
POL,6153975.5
IRL,1031862.94
GRC,1364390.4
ZMB,107785.95
SLE,3806.63
GIN,16272.19
LBR,6544.61
CAF,4293.81
SDN,300974.53
DJI,6057.39
ERI,12469.42
AUT,1239535.1
IRQ,1410510.5
ITA,7856184.5
CHE,887143.75
IRN,7205712.0
LIE,5296.22
CIV,213756.5
SRB,751592.94
MLI,43394.76
SEN,59911.26
NGA,1041958.94
BEN,27449.53
AGO,109818.95
HRV,648461.5
SVN,320309.1
QAT,214938.27
SAU,4167261.5
BWA,82298.21
ZWE,128529.25
PAK,3504694.0
BGR,623337.1
THA,1978306.4
SMR,4044.36
HTI,11202.49
DOM,222196.19
TCD,16252.05
KWT,420196.9
SLV,152927.8
GTM,283365.28
TLS,2388.63
BRN,47413.06
MCO,1759.9
DZA,2032604.4
MOZ,66433.1
SWZ,40600.17
BDI,5946.24
RWA,6335.71
MMR,122626.75
BGD,351291.97
AND,15557.24
AFG,97910.9
MNE,57828.43
BIH,293107.2
UGA,25070.96
CU1,308435.12
HND,217513.86
ECU,665916.3
COL,1279314.4
PRY,221734.1
BRI,0.0
PRT,1652248.4
MDA,149256.98
TKM,535526.75
JOR,348457.2
NPL,91231.87
LSO,15687.88
CMR,50978.06
GAB,76331.44
NER,28390.45
BFA,37715.94
TGO,18154.34
GHA,177181.4
GNB,1286.82
US1,6758.13
MEX,6221850.0
BLZ,29873.24
PAN,135086.45
VEN,1877003.6
PNG,65725.24
EGY,2918064.2
YEM,436114.9
MRT,22041.87
GNQ,5608.87
GMB,5760.32
VAT,0.0
CYN,43059.83
CNM,10388.86
KAS,165.67
SPI,0.0
BRT,0.0
AU1,0.0
FJI,22475.24
NZ1,94.2
MDG,18317.02
PHL,536750.4
LKA,355497.62
BHS,35508.76
TWN,822762.8
JPN,7568608.5
ISL,201552.12
SYC,3111.92
MHL,290.51
TTO,109016.02
GRD,4188.62
VCT,3125.96
BRB,16297.06
LCA,9842.94
DMA,3130.12
ATG,6814.17
KNA,4165.6
JAM,130977.4
MUS,38111.16
COM,1887.62
STP,1887.34
CPV,11616.55
MLT,22885.56
SGP,37199.5
TON,2251.64
WSM,2875.43
SLB,1010.46
TUV,30.22
MDV,1267.45
NRU,196.42
FSM,1882.59
VUT,1954.35
PLW,975.2
BHR,39784.48
PGA,0.0
BJN,0.0
SER,0.0
SCR,0.0
