Region Code,annual_ntl_sum
IDN,3502001.2
MYS,1169026.2
CHL,1536368.4
BOL,1806888.8
PER,2267388.8
ARG,6503657.5
GB1,9682.58
CYP,79111.14
IND,12845591.0
CH1,11540.96
IS1,256178.98
LBN,125865.34
ETH,1371327.9
SDS,603595.6
SOM,648020.94
KEN,1085522.0
MWI,182259.02
TZA,1654548.4
SYR,617860.2
SOL,213184.69
FR1,6.67
SUR,192275.36
GUY,271851.53
KOR,2224466.0
PRK,228453.81
MAR,1929555.6
SAH,139048.6
CRI,183189.22
NIC,194545.45
COG,622982.06
COD,3248220.8
BTN,71696.28
UKR,2461457.5
BLR,208676.56
NAM,853334.6
ZAF,3693885.0
NL1,6053.37
OMN,1514233.1
UZB,1577511.6
KA1,18713.8
TJK,359847.0
LTU,0.0
BRA,21257090.0
URY,413779.62
MNG,2896588.2
CZE,796714.25
DEU,2858559.2
EST,0.0
LVA,0.0
SWE,0.0
FI1,0.0
VNM,868313.94
KHM,50345.48
LUX,71536.62
ARE,1812670.2
BEL,1041981.25
GEO,267997.9
MKD,158458.45
ALB,161910.8
AZE,401441.25
KOS,104252.28
TUR,6914116.0
ESP,4716307.5
LAO,259304.3
KGZ,536999.56
ARM,97629.84
DN1,0.0
LBY,4048771.0
TUN,826298.75
ROU,1344016.5
HUN,681369.25
SVK,345240.9
POL,1988661.0
IRL,103148.12
GRC,1127309.9
ZMB,1225138.2
SLE,107394.97
GIN,386032.03
LBR,123452.41
CAF,444917.8
SDN,2492658.2
DJI,32489.13
ERI,159602.73
AUT,544764.75
IRQ,7629245.0
ITA,6121498.0
CHE,338048.0
IRN,10796977.0
LIE,2007.71
CIV,676822.9
SRB,776455.1
MLI,1844101.9
SEN,421618.62
NGA,1264664.6
BEN,162987.67
AGO,1862632.1
HRV,463354.72
SVN,136180.7
QAT,1055658.0
SAU,11954010.0
BWA,964386.56
ZWE,530723.7
PAK,2556847.5
BGR,536148.75
THA,1369747.5
SMR,3514.4
HTI,43637.96
DOM,351949.8
TCD,1525024.1
KWT,953761.8
SLV,71529.93
GTM,297531.84
TLS,17904.28
BRN,14431.27
MCO,2408.37
DZA,7066568.5
MOZ,1135575.8
SWZ,83579.14
BDI,54232.42
RWA,64461.42
MMR,921627.4
BGD,373780.3
AND,6863.95
AFG,1130312.0
MNE,76853.12
BIH,276596.47
UGA,360675.38
CU1,309572.56
HND,257540.6
ECU,1060112.8
COL,2158949.2
PRY,1097184.1
BRI,5.35
PRT,1071649.9
MDA,135811.0
TKM,1544009.6
JOR,734062.9
NPL,319196.53
LSO,40183.12
CMR,550773.1
GAB,403255.72
NER,1569815.6
BFA,411208.47
TGO,110996.62
GHA,773083.1
GNB,57355.7
US1,4438.75
MEX,6998573.0
BLZ,37105.71
PAN,187473.16
VEN,4886640.5
PNG,400750.8
EGY,5350927.0
YEM,840678.4
MRT,1756511.2
GNQ,47060.33
GMB,23469.45
VAT,0.0
CYN,31382.51
CNM,9167.12
KAS,3949.83
SPI,1793.68
BRT,2760.44
AU1,1.58
FJI,25421.67
NZ1,233.23
MDG,704630.25
PHL,579367.56
LKA,182601.7
BHS,39756.78
TWN,847702.2
JPN,3006966.5
ISL,0.0
SYC,1778.75
MHL,364.99
TTO,141135.66
GRD,1922.56
VCT,1301.79
BRB,8899.03
LCA,5928.33
DMA,1936.04
ATG,4733.54
KNA,3050.57
JAM,76709.04
MUS,23412.4
COM,2291.83
STP,2613.7
CPV,11549.54
MLT,28795.58
SGP,119522.34
TON,2644.09
WSM,3891.23
SLB,33782.04
TUV,42.29
MDV,3057.1
NRU,542.56
FSM,1311.2
VUT,13980.07
PLW,518.75
BHR,233175.69
PGA,6.58
BJN,0.0
SER,0.44
SCR,0.0
