Region Code,annual_ntl_sum
IDN,1414529.625
MYS,1055510.75
CHL,865805.625
BOL,290317.28125
PER,335850.75
ARG,4521376.5
GB1,284.44000244140625
CYP,73805.46875
IND,12118122.0
CH1,13041.8095703125
IS1,165421.96875
LBN,214905.046875
ETH,-82169.3125
SDS,-63332.859375
SOM,10909.169921875
KEN,77175.5234375
MWI,56310.76171875
TZA,176670.78125
SYR,404076.53125
SOL,1323.4000244140625
FR1,-1.5700000524520874
SUR,-3051.0400390625
GUY,-37067.03125
KOR,1895533.75
PRK,75139.859375
MAR,1328832.125
SAH,57622.53125
CRI,149821.359375
NIC,91868.8671875
COG,125871.2578125
COD,269041.90625
BTN,36937.6796875
UKR,1965751.375
BLR,748751.625
NAM,560059.125
ZAF,3004841.5
NL1,3582.110107421875
OMN,1262825.25
UZB,999621.75
KA1,11280.9404296875
TJK,235904.765625
LTU,259153.703125
BRA,9807561.0
URY,297510.28125
MNG,1874391.5
CZE,691119.9375
DEU,3194067.0
EST,265678.5
LVA,258851.234375
SWE,3265847.75
FI1,4477.52001953125
VNM,1776609.5
KHM,53461.8203125
LUX,55594.1484375
ARE,1557761.25
BEL,1011520.3125
GEO,205022.953125
MKD,103983.703125
ALB,122306.296875
AZE,335673.59375
KOS,57911.671875
TUR,4165484.25
ESP,4998996.5
LAO,88241.8828125
KGZ,316603.21875
ARM,61787.78125
DN1,5963.31005859375
LBY,3044342.0
TUN,602476.6875
ROU,917476.1875
HUN,533125.875
SVK,277885.96875
POL,2974121.25
IRL,473633.09375
GRC,877685.25
ZMB,404461.90625
SLE,13529.990234375
GIN,3830.280029296875
LBR,16719.859375
CAF,13388.23046875
SDN,542097.5625
DJI,1990.0699462890625
ERI,-12543.7900390625
AUT,426021.84375
IRQ,5724726.0
ITA,5666232.5
CHE,329498.09375
IRN,7556029.5
LIE,2004.9200439453125
CIV,136022.09375
SRB,574485.0
MLI,565157.1875
SEN,76089.0703125
NGA,1021436.25
BEN,-5022.22021484375
AGO,508053.5625
HRV,408518.625
SVN,118980.78125
QAT,732286.8125
SAU,8751532.0
BWA,460427.5625
ZWE,422069.0
PAK,1704801.5
BGR,348046.84375
THA,1494277.125
SMR,3054.389892578125
HTI,13409.9404296875
DOM,169593.375
TCD,537121.375
KWT,957195.75
SLV,60355.671875
GTM,179766.765625
TLS,6675.2998046875
BRN,55349.671875
MCO,2922.419921875
DZA,6038090.0
MOZ,409893.96875
SWZ,41589.62109375
BDI,1413.0400390625
RWA,16678.19921875
MMR,304289.40625
BGD,298423.4375
AND,7537.60009765625
AFG,717637.625
MNE,57636.640625
BIH,188776.234375
UGA,42329.98046875
CU1,232763.546875
HND,186571.84375
ECU,596804.1875
COL,1001379.625
PRY,463736.03125
BRI,2.619999885559082
PRT,1334157.75
MDA,83339.2421875
TKM,1356698.875
JOR,401543.25
NPL,168623.546875
LSO,31841.7890625
CMR,81636.796875
GAB,128846.7265625
NER,496245.0
BFA,39814.76953125
TGO,6636.4599609375
GHA,157933.515625
GNB,3967.10009765625
US1,1959.56005859375
MEX,5364120.0
BLZ,20221.380859375
PAN,97080.3828125
VEN,5434406.5
PNG,-94856.453125
EGY,4181048.25
YEM,470443.875
MRT,626631.375
GNQ,22186.48046875
GMB,4921.56005859375
VAT,
CYN,28512.810546875
CNM,8207.599609375
KAS,3017.530029296875
SPI,363.8800048828125
BRT,619.6300048828125
AU1,-0.75
FJI,10941.3701171875
NZ1,-0.9800000190734863
MDG,376887.4375
PHL,274332.75
LKA,63381.96875
BHS,36951.9296875
TWN,853774.0625
JPN,2866411.0
ISL,3337857.5
SYC,1478.9000244140625
MHL,162.92999267578125
TTO,145942.796875
GRD,1639.510009765625
VCT,891.760009765625
BRB,8278.9599609375
LCA,5895.830078125
DMA,1059.6500244140625
ATG,5047.9599609375
KNA,2643.25
JAM,57733.01953125
MUS,20077.1796875
COM,442.9100036621094
STP,1382.550048828125
CPV,5847.4599609375
MLT,27388.41015625
SGP,115377.296875
TON,383.3500061035156
WSM,664.72998046875
SLB,-136.49000549316406
TUV,4.800000190734863
MDV,1363.81005859375
NRU,394.2099914550781
FSM,264.69000244140625
VUT,17068.189453125
PLW,55.0
BHR,187314.59375
PGA,-1.7699999809265137
BJN,
SER,-0.07000000029802322
SCR,0.0
