Region Code,annual_ntl_sum
IDN,4984702.5
MYS,1926093.5
CHL,2243525.2
BOL,1784297.5
PER,2382737.8
ARG,8844537.0
GB1,24282.89
CYP,71971.14
IND,17992160.0
CH1,9755.41
IS1,245698.81
LBN,197625.28
ETH,1703349.5
SDS,994242.25
SOM,762266.4
KEN,1303410.0
MWI,176677.55
TZA,1601296.0
SYR,547262.5
SOL,214105.55
FR1,6.67
SUR,251248.0
GUY,328428.78
KOR,2406355.8
PRK,184627.31
MAR,2141989.2
SAH,152161.77
CRI,248790.62
NIC,253632.31
COG,608018.44
COD,3999438.5
BTN,65201.75
UKR,2589343.0
BLR,1000453.7
NAM,1147246.6
ZAF,3582704.8
NL1,5718.99
OMN,1628116.8
UZB,1432759.0
KA1,17371.81
TJK,322957.94
LTU,466881.0
BRA,19300248.0
URY,596762.3
MNG,2328702.5
CZE,843152.75
DEU,3712368.0
EST,607267.6
LVA,469872.75
SWE,2295124.2
FI1,12035.57
VNM,2944426.0
KHM,366452.0
LUX,69642.35
ARE,1816424.4
BEL,1077158.2
GEO,340377.4
MKD,131116.78
ALB,162423.33
AZE,408146.53
KOS,97868.77
TUR,7161249.5
ESP,5046535.5
LAO,342024.1
KGZ,559238.6
ARM,119167.77
DN1,8379.94
LBY,4298658.5
TUN,815595.75
ROU,1374783.6
HUN,698763.44
SVK,347956.75
POL,3828794.5
IRL,412994.97
GRC,1072705.5
ZMB,1086909.9
SLE,138430.94
GIN,471159.84
LBR,160616.97
CAF,838786.4
SDN,2509395.8
DJI,34765.68
ERI,140557.28
AUT,555332.3
IRQ,7138403.0
ITA,6276758.0
CHE,350720.88
IRN,10543595.0
LIE,1530.46
CIV,590424.1
SRB,742937.94
MLI,1986695.6
SEN,412417.0
NGA,2284462.8
BEN,192679.22
AGO,1826788.0
HRV,476401.75
SVN,142252.28
QAT,1045581.94
SAU,11818255.0
BWA,837799.8
ZWE,606503.94
PAK,2755301.0
BGR,507944.62
THA,2834346.0
SMR,3527.17
HTI,39156.07
DOM,334359.72
TCD,1620511.9
KWT,903066.8
SLV,103592.75
GTM,351837.6
TLS,25660.33
BRN,61967.39
MCO,2700.31
DZA,7495134.5
MOZ,1276256.1
SWZ,49209.64
BDI,51618.9
RWA,65834.06
MMR,1510981.8
BGD,550625.5
AND,8278.12
AFG,1180769.5
MNE,76705.1
BIH,298987.66
UGA,550554.6
CU1,354434.44
HND,308741.28
ECU,567946.75
COL,2036592.1
PRY,1109313.0
BRI,7.65
PRT,1323734.6
MDA,131811.03
TKM,1596588.4
JOR,682056.75
NPL,360843.4
LSO,58151.09
CMR,709036.75
GAB,338453.8
NER,1668916.6
BFA,465388.75
TGO,109823.06
GHA,685683.75
GNB,54211.12
US1,3969.05
MEX,9352189.0
BLZ,47837.17
PAN,231411.66
VEN,4740922.0
PNG,508270.62
EGY,5114635.0
YEM,788923.1
MRT,1759573.0
GNQ,50777.66
GMB,32967.16
VAT,0.0
CYN,28146.66
CNM,8333.87
KAS,4849.01
SPI,3070.06
BRT,2339.96
AU1,3.45
FJI,28943.94
NZ1,315.09
MDG,798908.9
PHL,752717.6
LKA,242092.78
BHS,41645.74
TWN,878549.25
JPN,3825179.2
ISL,0.0
SYC,1855.98
MHL,322.5
TTO,139603.53
GRD,2020.81
VCT,1496.31
BRB,9262.51
LCA,6270.4
DMA,1955.79
ATG,5007.64
KNA,3489.83
JAM,79251.83
MUS,21623.57
COM,2614.46
STP,2855.08
CPV,13349.74
MLT,26705.55
SGP,121003.4
TON,3920.09
WSM,4507.25
SLB,32296.3
TUV,47.85
MDV,2615.62
NRU,521.86
FSM,1466.24
VUT,15946.42
PLW,871.41
BHR,238146.02
PGA,17.61
BJN,0.0
SER,0.45
SCR,0.0
