Region Code,annual_ntl_sum
IDN,2466086.2
MYS,1238852.2
CHL,863707.06
BOL,249192.84
PER,620145.4
ARG,3313268.5
GB1,1931.97
CYP,105256.28
IND,16830878.0
CH1,2297.05
IS1,198476.31
LBN,209872.55
ETH,83566.18
SDS,13573.97
SOM,5640.98
KEN,109409.5
MWI,44008.51
TZA,83702.14
SYR,1066446.8
SOL,4267.38
FR1,0.0
SUR,37043.44
GUY,18847.2
KOR,2664668.5
PRK,32062.71
MAR,863184.0
SAH,816.63
CRI,258692.08
NIC,103241.84
COG,78897.22
COD,91739.87
BTN,10161.17
UKR,2665043.0
BLR,813326.75
NAM,72181.68
ZAF,2493520.0
NL1,6957.4
OMN,772468.6
UZB,1035504.94
KA1,7331.68
TJK,84028.16
LTU,315046.44
BRA,9343902.0
URY,223569.06
MNG,91060.54
CZE,1808377.0
DEU,8715063.0
EST,367451.9
LVA,226427.22
SWE,3537214.5
FI1,7671.92
VNM,996146.4
KHM,20160.23
LUX,94685.84
ARE,926841.25
BEL,1576198.5
GEO,129808.12
MKD,146208.98
ALB,119897.4
AZE,300946.8
KOS,93014.79
TUR,3239031.8
ESP,6626473.0
LAO,35485.53
KGZ,208009.95
ARM,93469.43
DN1,9874.88
LBY,1205433.9
TUN,657108.75
ROU,1663712.8
HUN,941867.94
SVK,567444.44
POL,5628848.0
IRL,1009922.5
GRC,1314521.4
ZMB,117027.55
SLE,4466.65
GIN,15526.91
LBR,8254.14
CAF,3753.96
SDN,283825.66
DJI,6450.89
ERI,11055.39
AUT,1291779.1
IRQ,1583117.8
ITA,8255670.0
CHE,975909.8
IRN,7010183.0
LIE,5655.15
CIV,234693.3
SRB,825273.6
MLI,45177.33
SEN,67129.52
NGA,1092897.1
BEN,39015.27
AGO,179936.16
HRV,706848.06
SVN,321714.97
QAT,274566.38
SAU,4412746.0
BWA,87571.78
ZWE,92526.24
PAK,3443258.2
BGR,706058.56
THA,1449307.5
SMR,4336.39
HTI,19772.54
DOM,197009.02
TCD,18205.1
KWT,380736.16
SLV,161622.94
GTM,300127.4
TLS,5166.87
BRN,48795.6
MCO,1695.32
DZA,1954845.1
MOZ,90057.55
SWZ,48981.76
BDI,5773.9
RWA,9156.13
MMR,79294.53
BGD,371090.84
AND,17164.72
AFG,109870.66
MNE,54303.17
BIH,313246.2
UGA,34931.66
CU1,299217.3
HND,214495.23
ECU,724436.25
COL,1348441.0
PRY,252895.55
BRI,0.0
PRT,1665531.4
MDA,139671.1
TKM,476245.0
JOR,403496.56
NPL,61231.96
LSO,22566.64
CMR,53220.03
GAB,84740.79
NER,27402.26
BFA,40077.8
TGO,21076.4
GHA,178457.34
GNB,1656.33
US1,4943.83
MEX,6080450.5
BLZ,27479.7
PAN,129289.7
VEN,1989795.5
PNG,44830.66
EGY,3168283.5
YEM,440348.75
MRT,20683.58
GNQ,12233.41
GMB,9591.79
VAT,0.0
CYN,46935.88
CNM,10111.32
KAS,25.05
SPI,0.0
BRT,0.0
AU1,0.0
FJI,15484.09
NZ1,68.2
MDG,22002.01
PHL,511884.62
LKA,391776.6
BHS,31528.23
TWN,785349.75
JPN,7459197.5
ISL,139968.55
SYC,3250.44
MHL,204.05
TTO,146122.48
GRD,4833.76
VCT,3105.4
BRB,16506.15
LCA,10590.54
DMA,2996.88
ATG,8523.36
KNA,4332.92
JAM,128286.44
MUS,39814.94
COM,1224.35
STP,1776.38
CPV,9866.91
MLT,22210.35
SGP,37153.05
TON,2297.91
WSM,2427.22
SLB,1285.21
TUV,40.73
MDV,1412.11
NRU,296.72
FSM,1512.22
VUT,4776.63
PLW,532.51
BHR,41942.12
PGA,0.0
BJN,0.0
SER,0.0
SCR,0.0
